date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,THC_mean
2014-03-02,194.41666666666666,15.833333333333334,7.625,9.666666666666666,2.0416666666666665,23.5,1.2916666666666667,210.25
2014-03-03,198.56521739130434,30.217391304347824,14.75,20.166666666666668,5.416666666666667,20.208333333333332,5.25,228.7826086956522
2014-03-04,193.625,16.375,4.826086956521739,5.391304347826087,0.5652173913043478,15.041666666666666,0.1,210.0
2014-03-05,197.95238095238096,23.857142857142858,8.523809523809524,11.047619047619047,2.5238095238095237,15.285714285714286,0.23809523809523808,221.8095238095238
2014-03-06,196.95833333333334,30.5,10.5,11.708333333333334,1.2083333333333333,17.916666666666668,1.0833333333333333,227.45833333333334
2014-03-07,195.54166666666666,27.958333333333332,9.0,10.333333333333334,1.3333333333333333,19.125,0.875,223.5
2014-03-08,196.95833333333334,23.125,6.125,7.625,1.5,20.708333333333332,3.4166666666666665,220.08333333333334
2014-03-09,193.04166666666666,22.666666666666668,7.375,8.458333333333334,1.0833333333333333,18.75,1.0,215.70833333333334
2014-03-10,193.95652173913044,8.217391304347826,3.4166666666666665,3.9583333333333335,0.5416666666666666,9.708333333333334,0.375,202.17391304347825
2014-03-11,196.47619047619048,11.904761904761905,5.45,6.15,0.7,10.476190476190476,1.3,208.38095238095238
2014-03-12,196.66666666666666,15.166666666666666,7.916666666666667,9.166666666666666,1.25,25.416666666666668,1.75,211.83333333333334
2014-03-13,194.125,19.25,5.875,7.166666666666667,1.2916666666666667,16.041666666666668,1.7083333333333333,213.375
2014-03-14,197.875,24.125,7.25,8.291666666666666,1.0416666666666667,34.375,1.7916666666666667,222.0
2014-03-15,198.20833333333334,24.833333333333332,7.208333333333333,8.5,1.2916666666666667,21.0,0.375,223.04166666666666
2014-03-16,200.66666666666666,28.458333333333332,12.083333333333334,17.666666666666668,5.583333333333333,18.416666666666668,1.25,229.125
