date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-01-01,6.583333333333333,20.041666666666668,33.041666666666664,13.0,,5.5,41.916666666666664
2011-01-02,4.782608695652174,15.208333333333334,25.208333333333332,10.0,,2.375,14.791666666666666
2011-01-03,6.375,21.333333333333332,34.25,12.916666666666666,,7.260869565217392,33.375
2011-01-04,5.333333333333333,17.857142857142858,32.523809523809526,14.666666666666666,,2.619047619047619,21.857142857142858
2011-01-05,6.916666666666667,31.833333333333332,69.25,37.416666666666664,,6.083333333333333,25.041666666666668
2011-01-06,7.5,35.833333333333336,84.29166666666667,48.458333333333336,,7.083333333333333,24.666666666666668
2011-01-07,6.833333333333333,30.375,71.91666666666667,41.541666666666664,,3.875,23.166666666666668
2011-01-08,6.833333333333333,28.375,54.0,25.625,,5.916666666666667,24.041666666666668
2011-01-09,7.55,28.38095238095238,58.523809523809526,30.142857142857142,,5.9523809523809526,46.80952380952381
2011-01-10,10.666666666666666,36.666666666666664,96.41666666666667,59.75,,8.043478260869565,67.54166666666667
2011-01-11,8.333333333333334,27.916666666666668,77.5,49.583333333333336,,4.625,47.0
2011-01-12,7.833333333333333,35.791666666666664,85.75,49.958333333333336,,3.7083333333333335,21.333333333333332
2011-01-13,6.958333333333333,32.208333333333336,77.58333333333333,45.375,,4.291666666666667,28.666666666666668
2011-01-14,7.458333333333333,30.25,59.25,29.0,,4.916666666666667,48.0
2011-01-15,6.0,24.125,43.041666666666664,18.916666666666668,,2.9166666666666665,30.458333333333332
2011-01-16,5.739130434782608,25.625,52.333333333333336,26.708333333333332,,3.0,16.583333333333332
2011-01-17,5.714285714285714,28.80952380952381,59.19047619047619,30.38095238095238,,2.45,10.142857142857142
2011-01-18,8.291666666666666,36.0,97.41666666666667,61.416666666666664,,4.666666666666667,24.25
2011-01-19,8.166666666666666,32.708333333333336,96.29166666666667,63.583333333333336,,2.625,33.291666666666664
2011-01-20,5.75,22.458333333333332,58.041666666666664,35.583333333333336,,1.5833333333333333,12.625
2011-01-21,4.166666666666667,21.375,38.208333333333336,16.833333333333332,,1.875,13.333333333333334
2011-01-22,4.5,16.75,30.541666666666668,13.791666666666666,,1.5416666666666667,13.833333333333334
2011-01-23,4.043478260869565,18.583333333333332,36.958333333333336,18.375,,1.3333333333333333,8.916666666666666
2011-01-24,4.916666666666667,23.458333333333332,48.5,25.041666666666668,,2.217391304347826,12.708333333333334
2011-01-25,5.809523809523809,26.0,57.142857142857146,31.142857142857142,,2.9047619047619047,20.238095238095237
2011-01-26,6.875,31.0,83.375,52.375,,3.0,14.916666666666666
2011-01-27,7.208333333333333,35.625,80.04166666666667,44.416666666666664,,3.625,24.708333333333332
2011-01-28,6.083333333333333,28.125,56.25,28.125,,4.0,34.416666666666664
2011-01-29,4.833333333333333,17.208333333333332,28.375,11.166666666666666,,3.7916666666666665,22.958333333333332
2011-01-30,5.608695652173913,26.208333333333332,52.625,26.416666666666668,,4.083333333333333,20.791666666666668
2011-01-31,6.458333333333333,33.625,72.25,38.625,,5.260869565217392,22.916666666666668
2011-02-01,6.619047619047619,30.285714285714285,66.42857142857143,36.142857142857146,,4.238095238095238,30.714285714285715
2011-02-02,3.9583333333333335,16.791666666666668,31.375,14.583333333333334,,1.8333333333333333,7.041666666666667
2011-02-03,6.375,33.708333333333336,72.08333333333333,38.375,,3.375,15.583333333333334
2011-02-04,7.041666666666667,31.666666666666668,69.20833333333333,37.541666666666664,,4.125,26.125
2011-02-05,7.041666666666667,28.833333333333332,50.666666666666664,21.833333333333332,,3.125,37.083333333333336
2011-02-06,10.130434782608695,35.208333333333336,97.79166666666667,62.583333333333336,,4.083333333333333,55.125
2011-02-07,4.9523809523809526,17.61904761904762,31.714285714285715,14.095238095238095,,1.95,16.904761904761905
2011-02-08,4.125,17.5,34.958333333333336,17.458333333333332,,1.0833333333333333,7.208333333333333
2011-02-09,6.25,31.333333333333332,70.04166666666667,38.708333333333336,,2.25,16.041666666666668
2011-02-10,6.083333333333333,31.166666666666668,67.79166666666667,36.625,,2.9166666666666665,18.083333333333332
2011-02-11,5.5,24.916666666666668,49.625,24.708333333333332,,2.4583333333333335,12.916666666666666
2011-02-12,6.083333333333333,27.0,45.125,18.125,,3.7083333333333335,18.541666666666668
2011-02-13,10.043478260869565,35.541666666666664,113.04166666666667,77.5,,2.8333333333333335,38.041666666666664
2011-02-14,11.619047619047619,33.80952380952381,129.1904761904762,95.38095238095238,,1.7,37.666666666666664
2011-02-15,7.875,30.083333333333332,83.20833333333333,53.125,,1.0833333333333333,20.041666666666668
2011-02-16,5.708333333333333,28.291666666666668,61.5,33.208333333333336,,1.8333333333333333,22.25
2011-02-17,4.041666666666667,16.916666666666668,30.833333333333332,13.916666666666666,,2.0833333333333335,9.833333333333334
2011-02-18,4.75,19.541666666666668,35.708333333333336,16.166666666666668,,1.8333333333333333,11.083333333333334
2011-02-19,5.0,20.375,35.208333333333336,14.833333333333334,,2.125,17.541666666666668
2011-02-20,6.043478260869565,31.833333333333332,68.79166666666667,36.958333333333336,,3.4583333333333335,18.25
2011-02-21,6.857142857142857,37.23809523809524,78.38095238095238,41.142857142857146,,3.15,27.61904761904762
2011-02-22,10.208333333333334,35.041666666666664,107.875,72.83333333333333,,3.4583333333333335,33.208333333333336
2011-02-23,7.708333333333333,26.5,76.16666666666667,49.666666666666664,,1.5833333333333333,26.958333333333332
2011-02-24,6.208333333333333,26.958333333333332,38.291666666666664,11.333333333333334,,7.416666666666667,42.875
2011-02-25,6.541666666666667,26.291666666666668,47.666666666666664,21.375,,1.9166666666666667,41.333333333333336
2011-02-26,4.791666666666667,19.166666666666668,32.041666666666664,12.875,,1.125,12.0
2011-02-27,5.826086956521739,25.708333333333332,59.666666666666664,33.958333333333336,,2.625,13.75
2011-02-28,5.333333333333333,26.761904761904763,47.76190476190476,21.0,,2.75,11.904761904761905
