date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,192.417,10.917,7.208,8.583,1.375,,9.042,33.708,203.333
2011-01-02,186.583,6.25,6.833,8.125,1.292,,12.042,18.292,192.833
2011-01-03,194.583,11.25,11.042,12.833,1.792,,10.75,36.667,205.833
2011-01-04,187.95,4.45,6.619,7.714,1.095,,8.19,25.048,192.4
2011-01-05,195.826,10.609,15.458,24.375,8.917,,10.083,21.708,206.435
2011-01-06,193.542,11.167,18.667,27.042,8.375,,11.125,22.292,204.708
2011-01-07,194.125,12.0,18.083,26.167,8.083,,11.083,24.958,206.125
2011-01-08,192.833,10.75,13.167,16.292,3.125,,8.833,17.833,203.583
2011-01-09,196.524,13.81,13.19,17.476,4.286,,12.571,39.857,210.333
2011-01-10,199.542,16.708,19.125,30.042,10.917,,15.167,58.042,216.25
2011-01-11,196.25,13.333,13.917,31.208,17.292,,15.333,43.792,209.583
2011-01-12,192.25,9.875,17.833,22.833,5.0,,12.667,19.292,202.125
2011-01-13,190.391,9.391,15.083,19.375,4.292,,11.167,29.042,199.783
2011-01-14,196.435,12.696,17.292,24.125,6.833,,13.042,54.333,209.13
2011-01-15,193.292,10.208,10.792,13.125,2.333,,8.375,34.792,203.5
2011-01-16,187.292,7.625,11.458,13.292,1.833,,7.25,15.75,194.917
2011-01-17,188.905,9.048,16.048,23.667,7.619,,12.81,18.714,197.952
2011-01-18,193.957,16.348,21.875,35.0,13.125,,8.75,27.25,210.304
2011-01-19,191.522,24.435,24.292,45.292,21.0,,5.083,34.333,215.957
2011-01-20,186.042,11.917,11.25,17.125,5.875,,4.75,11.125,197.958
2011-01-21,184.625,7.833,7.167,9.417,2.25,,6.75,15.792,192.458
2011-01-22,188.292,8.333,7.375,8.917,1.542,,6.833,18.625,196.625
2011-01-23,186.0,3.217,5.958,6.958,1.0,,7.333,11.375,189.217
2011-01-24,186.478,3.261,6.75,8.0,1.25,,8.708,19.833,189.739
2011-01-25,189.19,5.762,11.0,13.19,2.19,,10.762,23.143,194.952
2011-01-26,192.375,6.75,12.583,18.708,6.125,,11.25,16.042,199.125
2011-01-27,190.042,9.375,14.917,18.958,4.042,,9.917,28.583,199.417
2011-01-28,194.0,10.304,12.333,16.417,4.083,,7.792,34.583,204.304
2011-01-29,188.957,6.087,6.208,7.583,1.375,,13.042,27.208,195.043
2011-01-30,192.5,8.417,12.625,17.25,4.625,,12.5,25.667,200.917
2011-01-31,193.792,10.792,17.167,25.875,8.708,,12.875,24.167,204.583
2011-02-01,190.619,6.476,9.143,11.0,1.857,,8.714,33.286,197.095
2011-02-02,188.174,2.217,6.042,7.5,1.458,,9.0,8.208,190.391
2011-02-03,189.739,8.696,15.667,22.708,7.042,,8.042,18.958,198.435
2011-02-04,190.042,11.917,15.875,22.042,6.167,,12.208,33.583,201.958
2011-02-05,191.167,11.417,15.0,17.75,2.75,,8.333,48.208,202.583
2011-02-06,188.167,15.5,19.583,26.5,6.917,,6.792,48.208,203.667
2011-02-07,185.526,6.421,6.524,7.857,1.333,,3.857,14.429,191.947
2011-02-08,187.75,2.208,4.417,5.708,1.292,,5.417,11.458,189.958
2011-02-09,188.333,5.042,9.5,12.167,2.667,,8.292,15.542,193.375
2011-02-10,190.958,9.958,15.208,22.333,7.125,,6.75,18.167,200.917
