date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,7.125,8.292,1.167,,35.208
2011-01-02,4.739,5.739,1.0,,14.917
2011-01-03,6.958,8.167,1.208,,30.792
2011-01-04,6.043,7.087,1.043,,22.25
2011-01-05,9.583,13.458,3.875,,17.542
2011-01-06,11.208,19.292,8.083,,14.167
2011-01-07,9.958,15.917,5.958,,15.208
2011-01-08,8.458,11.167,2.708,,15.208
2011-01-09,9.783,12.348,2.565,,34.083
2011-01-10,15.25,23.375,8.125,,55.5
2011-01-11,9.652,13.783,4.13,,37.708
2011-01-12,10.458,12.667,2.208,,16.083
2011-01-13,11.167,13.667,2.5,,23.5
2011-01-14,12.583,16.958,4.375,,47.25
2011-01-15,8.583,10.333,1.75,,28.708
2011-01-16,8.304,10.0,1.696,,10.875
2011-01-17,6.5,8.292,1.792,,5.609
2011-01-18,11.208,17.458,6.25,,12.667
2011-01-19,16.167,30.792,14.625,,19.167
2011-01-20,6.75,7.958,1.208,,6.167
2011-01-21,3.0,4.0,1.0,,7.25
2011-01-22,5.792,7.375,1.583,,10.625
2011-01-23,7.522,9.087,1.565,,10.125
2011-01-24,6.875,8.333,1.458,,6.0
2011-01-25,7.875,9.333,1.458,,17.708
2011-01-26,9.208,11.333,2.125,,9.375
2011-01-27,12.125,16.583,4.458,,18.833
2011-01-28,9.5,13.0,3.5,,29.292
2011-01-29,6.083,7.208,1.125,,17.667
2011-01-30,9.818,14.182,4.364,,16.25
2011-01-31,10.25,13.333,3.083,,6.615
2011-02-01,9.125,11.208,2.083,,
2011-02-02,4.875,5.958,1.083,,
2011-02-03,6.81,8.095,1.286,,1.0
2011-02-04,7.042,8.667,1.625,,1.0
2011-02-05,11.917,13.875,1.958,,1.0
2011-02-06,13.913,20.913,7.0,,1.0
2011-02-07,8.917,10.125,1.208,,1.0
2011-02-08,4.792,5.792,1.0,,1.0
2011-02-09,6.25,7.625,1.375,,1.0
2011-02-10,9.917,13.042,3.125,,1.0
2011-02-11,6.792,8.542,1.75,,1.0
2011-02-12,7.042,8.542,1.5,,1.0
2011-02-13,15.476,30.143,14.667,,16.773
2011-02-14,18.208,57.958,39.75,,19.0
2011-02-15,9.25,18.208,8.958,,10.167
2011-02-16,6.917,8.125,1.208,,13.083
2011-02-17,5.708,6.833,1.125,,9.792
2011-02-18,6.0,7.042,1.042,,10.792
2011-02-19,5.792,6.958,1.167,,11.583
2011-02-20,8.435,12.13,3.696,,13.25
2011-02-21,14.958,21.304,6.375,,20.833
2011-02-22,13.625,20.708,7.083,,16.542
2011-02-23,10.25,12.667,2.417,,11.917
2011-02-24,7.667,8.667,1.0,,36.5
2011-02-25,9.708,10.792,1.083,,40.25
2011-02-26,4.125,5.125,1.0,,8.5
2011-02-27,6.478,9.913,3.435,,8.167
2011-02-28,5.955,6.955,1.0,,7.333
2011-03-01,14.458,21.042,6.583,15.333,17.958
2011-03-02,13.292,15.583,2.292,13.25,18.417
2011-03-03,3.167,4.167,1.0,10.739,10.667
2011-03-04,10.25,11.583,1.333,21.583,22.5
2011-03-05,17.87,31.478,13.609,16.375,18.583
2011-03-06,10.5,12.5,2.0,14.042,15.875
2011-03-07,7.917,9.125,1.208,36.583,37.833
2011-03-08,8.667,10.708,2.042,33.833,30.917
2011-03-09,6.583,7.625,1.042,28.875,30.583
2011-03-10,5.917,7.0,1.083,14.0,13.042
2011-03-11,5.5,7.0,1.5,24.25,20.417
2011-03-12,5.522,6.783,1.261,10.917,8.375
2011-03-13,9.1,13.9,4.8,15.417,11.864
2011-03-14,8.357,9.357,1.0,20.167,18.5
2011-03-15,10.333,15.125,4.792,35.542,35.292
2011-03-16,13.583,16.292,2.708,31.917,31.083
2011-03-17,11.917,14.042,2.125,13.708,18.292
2011-03-18,8.0,9.042,1.042,19.458,29.583
2011-03-19,7.957,9.087,1.13,17.417,23.333
2011-03-20,5.5,6.792,1.292,17.833,18.667
2011-03-21,7.417,9.417,2.0,12.917,13.417
2011-03-22,7.417,9.25,1.833,14.875,19.5
2011-03-23,7.167,8.167,1.0,5.917,12.625
2011-03-24,4.958,5.958,1.0,27.833,30.833
2011-03-25,4.0,5.0,1.0,9.458,15.167
2011-03-26,5.783,6.913,1.13,7.625,10.792
2011-03-27,7.864,10.364,2.5,14.042,16.0
2011-03-28,7.042,9.0,1.958,17.375,22.833
2011-03-29,8.167,9.917,1.75,22.125,22.625
2011-03-30,7.042,8.458,1.417,24.458,27.542
2011-03-31,4.75,5.75,1.0,12.458,19.75
2011-04-01,10.292,12.375,2.083,,33.792
2011-04-02,6.708,8.208,1.5,,37.583
2011-04-03,3.875,4.875,1.0,,28.417
2011-04-04,3.0,4.0,1.0,,9.458
2011-04-05,8.625,10.083,1.458,,14.125
2011-04-06,8.583,10.375,1.792,,13.458
2011-04-07,7.167,8.625,1.458,,12.333
2011-04-08,9.25,10.542,1.292,,19.708
2011-04-09,6.125,7.125,1.0,,34.0
2011-04-10,5.083,6.167,1.083,,25.0
2011-04-11,5.167,6.625,1.458,,30.542
2011-04-12,6.652,8.783,2.13,,28.087
2011-04-13,6.042,7.167,1.125,,29.375
2011-04-14,6.333,7.458,1.125,,27.958
2011-04-15,6.583,7.625,1.042,,36.417
2011-04-16,6.348,7.348,1.0,,61.125
2011-04-17,6.208,7.333,1.125,,46.375
