date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,THC_mean
2015-11-17,192.435,7.13,8.083,9.083,1.0,11.458,0.0,199.565
2015-11-18,196.905,9.429,10.55,12.65,2.1,4.619,0.0,206.333
2015-11-19,194.375,5.625,5.292,6.542,1.25,6.167,0.583,200.0
2015-11-20,200.833,9.583,8.333,12.583,4.25,15.167,0.917,210.417
2015-11-21,202.75,10.667,8.75,12.208,3.458,21.5,1.625,213.417
2015-11-22,209.625,13.917,9.917,13.542,3.625,31.25,0.792,223.542
2015-11-23,208.25,12.583,8.875,13.667,4.792,29.875,0.5,220.833
2015-11-24,196.348,6.0,4.833,5.75,0.917,7.25,0.083,202.348
2015-11-25,197.292,8.542,8.435,10.304,1.87,12.042,1.348,205.833
2015-11-26,194.667,3.095,3.905,4.381,0.476,7.286,0.667,197.762
2015-11-27,196.667,4.167,5.917,6.792,0.875,8.833,0.542,200.833
2015-11-28,198.667,6.292,8.0,8.75,0.75,14.083,0.167,204.958
2015-11-29,207.667,11.0,10.417,12.5,2.083,24.583,0.667,218.667
2015-11-30,205.0,12.292,10.292,21.125,10.833,21.833,1.542,217.292
2015-12-01,197.913,11.522,11.458,17.042,5.583,24.542,0.792,209.435
2015-12-02,201.083,15.708,18.13,25.87,7.739,22.5,0.522,216.792
2015-12-03,195.762,6.19,6.286,7.476,1.19,18.381,0.952,201.952
2015-12-04,195.667,4.583,4.417,5.375,0.958,17.375,1.042,200.25
2015-12-05,196.25,6.25,7.625,8.667,1.042,15.875,0.417,202.5
2015-12-06,199.125,9.333,8.375,10.167,1.792,21.542,0.375,208.458
2015-12-07,200.833,11.417,11.625,19.583,7.958,20.667,1.042,212.25
2015-12-08,196.435,11.217,12.042,18.583,6.542,15.292,1.083,207.652
2015-12-09,197.875,13.125,12.609,20.87,8.261,17.292,0.87,211.0
2015-12-10,196.81,18.667,19.048,25.095,6.048,12.095,0.0,215.476
2015-12-11,188.917,8.458,6.375,7.542,1.167,5.833,0.0,197.375
2015-12-12,199.125,10.375,8.292,10.75,2.458,16.542,0.5,209.5
2015-12-13,199.042,9.875,6.083,8.75,2.667,13.792,0.125,208.917
2015-12-14,195.583,10.458,8.833,13.167,4.333,15.417,4.292,206.042
2015-12-15,195.292,9.958,9.625,11.542,1.917,13.542,0.0,205.25
2015-12-16,196.542,6.917,5.609,6.391,0.783,16.583,0.913,203.458
2015-12-17,195.75,5.35,5.952,6.762,0.81,7.571,1.048,201.1
2015-12-18,198.542,8.583,10.333,15.125,4.792,12.583,4.5,207.125
2015-12-19,197.333,11.0,11.875,16.792,4.917,18.875,1.958,208.333
2015-12-20,203.125,16.083,13.348,17.261,3.913,32.125,1.458,219.208
2015-12-21,201.375,16.375,14.609,20.217,5.609,26.333,0.708,217.75
2015-12-22,203.708,15.375,11.261,22.652,11.391,15.333,0.417,219.083
2015-12-23,204.792,19.125,16.591,25.0,8.409,16.875,0.348,223.917
2015-12-24,197.4,12.85,10.842,15.053,4.211,15.238,0.429,210.25
2015-12-25,197.417,8.958,9.625,13.0,3.375,19.917,1.375,206.375
2015-12-26,203.042,12.042,11.542,15.0,3.458,30.083,1.542,215.083
2015-12-27,211.458,14.875,11.708,15.042,3.333,50.167,1.792,226.333
2015-12-28,203.958,10.458,10.667,15.042,4.375,24.667,1.292,214.417
2015-12-29,201.292,8.667,9.458,12.042,2.583,21.042,1.25,209.958
2015-12-30,200.792,9.375,8.217,10.522,2.304,22.75,0.739,210.167
2015-12-31,208.174,18.043,12.542,15.458,2.917,37.292,0.583,226.217
2016-01-01,200.792,5.958,5.667,6.833,1.167,16.292,0.375,206.75
2016-01-02,201.542,7.167,7.833,10.0,2.167,18.0,0.5,208.708
2016-01-03,202.417,6.292,5.917,7.208,1.292,20.417,0.542,208.708
2016-01-04,197.304,7.13,6.652,7.783,1.13,19.708,0.783,204.435
2016-01-05,200.619,9.095,9.571,12.952,3.381,18.905,5.238,209.714
2016-01-06,195.833,7.458,9.542,12.708,3.167,14.125,3.917,203.292
2016-01-07,201.917,18.625,19.167,32.125,12.958,29.0,1.625,220.542
2016-01-08,192.792,10.375,9.958,12.917,2.958,11.292,1.125,203.167
2016-01-09,195.708,6.417,5.208,6.5,1.292,19.667,0.917,202.125
2016-01-10,203.19,11.19,13.286,19.714,6.429,26.333,0.857,214.381
2016-01-11,199.696,7.087,12.0,18.13,6.13,14.042,0.783,206.783
2016-01-12,198.375,6.5,11.75,16.583,4.833,14.583,1.375,204.875
2016-01-13,194.542,2.75,5.458,6.708,1.25,23.542,2.125,197.292
2016-01-14,193.708,1.292,4.792,5.583,0.792,8.625,1.375,195.0
2016-01-15,197.0,3.0,5.292,6.042,0.75,14.5,1.0,200.0
2016-01-16,199.625,5.708,11.167,16.75,5.583,10.042,1.583,205.333
2016-01-17,202.125,7.5,14.292,21.083,6.792,12.542,3.292,209.625
2016-01-18,203.5,18.5,20.5,35.3,14.8,22.429,2.2,222.0
2016-01-19,201.667,16.042,17.333,29.083,11.75,24.792,1.708,217.708
2016-01-20,198.208,7.625,7.25,8.542,1.292,27.833,1.875,205.833
2016-01-21,200.708,8.667,9.583,13.125,3.542,31.292,1.667,209.375
2016-01-22,194.375,4.625,4.792,5.125,0.333,13.708,1.083,199.0
2016-01-23,194.5,4.833,5.25,6.083,0.833,12.958,1.208,199.333
2016-01-24,201.095,10.333,15.143,21.524,6.381,14.81,1.619,211.429
2016-01-25,195.913,8.391,13.348,27.478,14.13,12.667,1.652,204.304
2016-01-26,196.625,9.542,13.042,19.417,6.375,18.917,1.458,206.167
2016-01-27,199.917,12.708,13.875,19.708,5.833,25.833,1.167,212.625
2016-01-28,203.75,15.833,13.667,21.583,7.917,38.25,0.625,219.583
2016-01-29,193.25,9.625,8.458,9.833,1.375,23.375,0.625,202.875
2016-01-30,191.167,5.458,4.708,5.25,0.542,22.917,1.0,196.625
2016-01-31,197.042,9.375,10.125,14.458,4.333,21.375,1.125,206.417
2016-02-01,198.1,8.3,12.25,16.4,4.15,16.143,1.0,206.4
2016-02-02,199.125,7.792,11.25,16.167,4.917,15.625,1.083,206.917
2016-02-03,198.292,7.542,12.458,18.083,5.625,10.875,1.833,205.833
2016-02-04,196.292,8.458,12.5,15.333,2.833,15.833,1.708,204.75
2016-02-05,194.708,5.708,5.333,5.917,0.583,14.25,0.792,200.417
2016-02-06,195.833,5.625,6.875,8.208,1.333,24.5,1.333,201.458
2016-02-07,196.292,8.042,12.708,16.542,3.833,19.167,1.304,204.333
2016-02-08,195.5,10.25,14.0,18.15,4.15,19.857,0.95,205.75
2016-02-09,191.083,4.667,4.125,5.083,0.958,11.458,0.958,195.75
2016-02-10,192.875,4.0,3.625,4.5,0.875,11.083,1.25,196.875
2016-02-11,195.125,5.0,4.25,4.75,0.5,12.667,1.083,200.125
2016-02-12,198.458,6.292,5.25,6.583,1.333,13.042,1.208,204.75
2016-02-13,199.25,7.25,9.625,13.833,4.208,19.333,2.167,206.5
2016-02-14,201.25,8.5,12.417,14.5,2.083,37.667,2.208,209.75
2016-02-15,197.304,5.0,11.13,15.261,4.13,22.417,2.174,202.304
2016-02-16,194.095,4.952,10.667,13.857,3.19,14.571,1.952,199.048
2016-02-17,190.875,4.208,6.25,6.667,0.417,24.625,1.125,195.083
2016-02-18,194.167,3.417,7.25,9.375,2.125,13.875,1.5,197.583
2016-02-19,194.083,2.875,5.958,6.917,0.958,12.917,1.417,196.958
2016-02-20,191.833,3.458,4.917,5.292,0.375,20.875,1.292,195.292
2016-02-21,198.857,5.667,11.095,12.667,1.571,22.048,1.238,204.524
2016-02-22,204.261,24.261,26.522,49.174,22.652,26.625,1.565,228.522
2016-02-23,192.5,4.917,4.417,5.042,0.625,13.083,0.792,197.417
2016-02-24,197.25,7.208,10.0,14.083,4.083,15.833,1.208,204.458
2016-02-25,197.333,5.833,9.208,12.792,3.583,19.667,1.417,203.167
2016-02-26,201.333,7.583,8.042,8.875,0.833,30.833,1.458,208.917
2016-02-27,201.25,7.833,10.5,13.333,2.833,22.208,1.375,209.083
2016-02-28,198.5,7.125,10.708,13.625,2.917,16.458,1.625,205.625
2016-03-01,198.15,7.4,13.8,19.1,5.3,18.048,1.55,205.55
2016-03-02,194.458,3.0,5.875,6.708,0.833,18.583,0.958,197.458
2016-03-03,201.375,5.833,10.042,13.125,3.083,21.542,0.875,207.208
2016-03-04,196.375,4.375,7.667,8.917,1.25,17.5,0.75,200.75
2016-03-05,196.25,4.25,6.542,7.417,0.875,15.167,0.917,200.5
2016-03-06,196.208,5.625,7.875,10.375,2.5,23.75,1.458,201.833
2016-03-07,196.524,4.19,7.286,9.19,1.905,16.333,1.095,200.714
2016-03-08,193.913,2.261,3.13,3.957,0.826,12.167,0.783,196.174
2016-03-09,195.0,3.5,5.375,6.042,0.667,15.458,1.208,198.5
2016-03-10,198.042,6.625,10.542,12.417,1.875,20.75,2.0,204.667
2016-03-11,198.667,7.25,11.208,13.5,2.292,17.917,1.792,205.917
2016-03-12,197.417,7.625,7.833,8.417,0.583,21.375,1.875,205.042
2016-03-13,197.75,7.625,10.375,11.958,1.583,16.667,1.792,205.375
2016-03-14,195.667,6.381,8.476,9.0,0.524,23.143,0.905,202.048
2016-03-15,196.913,4.0,7.087,8.087,1.0,16.458,0.217,200.913
2016-03-16,196.167,4.542,8.042,9.708,1.667,14.875,3.583,200.708
2016-03-17,196.417,5.667,10.208,11.833,1.625,21.542,0.833,202.083
2016-03-18,199.125,7.208,13.167,15.0,1.833,29.208,1.333,206.333
2016-03-19,198.875,7.542,9.333,10.833,1.5,25.167,1.375,206.417
2016-03-20,201.417,8.292,12.25,13.875,1.625,27.208,0.625,209.708
2016-03-21,192.583,3.833,5.875,6.833,0.958,14.417,0.833,196.417
2016-03-22,197.65,7.8,11.55,14.2,2.65,27.0,1.05,205.45
2016-03-23,194.167,6.25,9.208,10.167,0.958,16.458,0.917,200.417
2016-03-24,196.875,8.292,12.792,16.417,3.625,22.875,1.208,205.167
2016-03-25,196.333,6.167,7.583,8.125,0.542,20.0,1.583,202.5
2016-03-26,194.708,4.625,4.208,4.583,0.375,16.5,0.75,199.333
2016-03-27,196.0,4.333,5.708,6.167,0.458,23.458,0.958,200.333
2016-03-28,196.381,5.048,8.0,8.905,0.905,25.143,1.095,201.429
2016-03-29,200.261,13.565,17.348,20.13,2.783,28.25,1.391,213.826
2016-03-30,198.625,10.25,10.25,11.625,1.375,39.333,1.417,208.875
2016-03-31,196.125,8.208,9.292,10.0,0.708,20.375,1.375,204.333
2016-04-01,191.625,8.708,7.25,8.833,1.583,13.292,0.333,200.333
2016-04-02,194.792,8.083,6.083,8.0,1.917,14.042,0.208,202.875
2016-04-03,195.125,8.083,5.083,6.417,1.333,9.667,0.167,203.208
2016-04-04,190.708,7.667,5.25,7.0,1.75,9.083,0.75,198.375
2016-04-05,193.19,6.524,4.81,6.238,1.429,9.667,0.238,199.714
2016-04-06,196.0,9.542,7.609,9.174,1.565,16.75,0.565,205.542
2016-04-07,188.913,6.652,3.583,4.542,0.958,12.375,0.0,195.565
2016-04-08,194.417,7.708,5.958,7.292,1.333,9.458,0.667,202.125
2016-04-09,199.792,9.875,6.333,9.0,2.667,22.875,4.917,209.667
2016-04-10,197.708,7.958,4.167,5.417,1.25,21.958,1.083,205.667
2016-04-11,196.542,7.0,5.083,6.167,1.083,31.25,0.667,203.542
2016-04-12,199.429,7.476,7.429,9.429,2.0,19.905,1.429,206.905
2016-04-13,194.917,7.833,6.174,6.957,0.783,15.5,0.13,202.75
2016-04-14,198.091,12.727,7.087,8.826,1.739,19.304,0.174,210.818
2016-04-15,207.083,16.625,5.958,7.083,1.125,24.958,2.792,223.708
2016-04-16,201.0,11.0,4.0,5.0,1.0,25.0,0.0,212.0
2016-04-26,191.75,10.625,5.25,7.25,2.0,9.556,0.0,202.375
2016-04-27,191.292,11.167,8.13,10.261,2.13,8.75,0.0,202.458
2016-04-28,189.375,5.542,3.0,3.75,0.75,6.625,0.042,194.917
2016-04-29,195.167,7.375,5.583,7.125,1.542,14.667,0.458,202.542
2016-04-30,194.875,8.542,5.208,6.875,1.667,18.292,1.0,203.417
2016-05-01,192.043,7.652,3.625,5.167,1.542,22.417,0.625,199.696
2016-05-02,191.458,7.792,5.292,7.625,2.333,23.917,1.042,199.25
2016-05-03,194.208,7.458,4.792,6.458,1.667,15.208,0.375,201.667
2016-05-04,192.417,4.125,2.391,3.13,0.739,25.375,1.304,196.542
2016-05-05,195.667,8.286,5.053,6.632,1.579,30.571,0.952,203.952
2016-05-06,193.792,13.0,10.458,13.583,3.125,15.75,0.167,206.792
2016-05-07,191.292,8.417,4.583,6.958,2.375,18.458,0.0,199.708
2016-05-08,199.087,9.696,5.042,7.542,2.5,31.333,1.083,208.783
2016-05-09,188.0,5.958,2.75,5.625,2.875,8.208,0.0,193.958
2016-05-10,185.5,5.5,3.958,8.333,4.375,5.792,0.0,191.0
2016-05-11,190.0,6.0,5.304,7.0,1.696,5.958,0.348,196.0
2016-05-12,194.952,7.571,6.524,8.905,2.381,11.524,1.15,202.524
2016-05-13,192.208,5.875,3.75,4.958,1.208,17.083,0.667,198.083
2016-05-14,196.667,8.833,5.417,7.5,2.083,21.125,1.292,205.5
2016-05-15,189.174,7.304,2.708,4.667,1.958,18.208,0.458,196.478
2016-05-16,190.667,7.875,5.75,8.875,3.125,12.083,0.0,198.542
2016-05-17,196.292,7.875,6.958,9.417,2.458,20.292,0.917,204.167
2016-05-18,195.905,7.429,6.3,7.65,1.35,21.286,2.65,203.333
2016-05-19,196.167,8.125,6.5,8.667,2.167,22.0,4.083,204.292
2016-05-20,193.083,5.917,3.583,4.875,1.292,18.083,0.25,199.0
2016-05-21,197.5,8.917,6.417,8.417,2.0,20.708,1.167,206.417
2016-05-22,194.957,9.13,5.667,8.375,2.708,24.208,1.625,204.087
2016-05-23,195.125,9.583,6.417,8.417,2.0,26.458,0.833,204.708
2016-05-24,193.042,10.333,5.708,7.583,1.875,21.917,0.417,203.375
2016-05-25,187.19,9.857,4.05,5.65,1.6,6.905,0.0,197.048
2016-05-26,190.792,9.25,4.5,5.5,1.0,16.333,0.5,200.042
2016-05-27,198.667,10.625,6.25,6.708,0.458,41.417,1.083,209.292
2016-05-28,195.833,10.5,4.958,5.708,0.75,30.458,0.0,206.333
2016-05-29,198.13,7.826,3.0,3.75,0.75,7.667,0.0,205.957
2016-05-30,196.381,9.238,4.81,5.333,0.524,19.571,0.429,205.619
2016-05-31,197.625,8.875,4.583,5.208,0.625,28.042,1.292,206.5
2016-06-01,200.792,15.0,8.522,9.913,1.391,32.125,0.913,215.792
2016-06-02,196.792,7.542,5.75,6.792,1.042,18.75,1.208,204.333
2016-06-03,195.125,8.042,5.875,7.167,1.292,23.792,2.667,203.167
2016-06-04,194.75,8.375,5.917,7.333,1.417,13.583,0.333,203.125
2016-06-05,194.174,8.913,4.0,5.292,1.292,7.625,0.333,203.087
2016-06-06,193.667,7.958,4.75,7.292,2.542,10.042,0.75,201.625
2016-06-07,194.375,7.625,4.167,6.458,2.292,12.25,0.292,202.0
2016-06-08,191.167,6.25,3.522,4.304,0.783,11.333,0.348,197.417
2016-06-09,196.333,8.857,6.286,7.619,1.333,13.762,0.19,205.19
2016-06-10,198.333,7.333,4.792,7.333,2.542,18.25,0.583,205.667
2016-06-11,191.875,6.458,4.708,7.375,2.667,18.583,0.375,198.333
2016-06-12,186.913,12.478,4.292,6.333,2.042,6.375,0.708,199.391
2016-06-13,187.5,8.167,4.958,6.792,1.833,9.5,0.375,195.667
2016-06-14,189.857,7.762,5.238,7.81,2.571,16.286,0.857,197.619
2016-06-15,190.958,6.75,5.217,7.087,1.87,26.708,1.783,197.708
2016-06-16,192.208,7.25,5.75,7.792,2.042,18.083,0.083,199.458
2016-06-17,193.333,4.875,3.583,4.542,0.958,15.333,0.5,198.208
2016-06-18,196.25,6.292,4.5,6.083,1.583,14.333,0.167,202.542
2016-06-19,181.696,4.348,1.875,3.125,1.25,7.458,0.0,186.043
2016-06-20,178.792,4.208,2.125,4.0,1.875,6.167,0.083,183.0
2016-06-21,180.958,5.458,2.667,4.583,1.917,14.167,0.5,186.417
2016-06-22,178.45,4.95,1.5,2.0,0.5,6.143,0.0,183.4
2016-06-23,188.0,7.042,2.042,2.708,0.667,9.333,0.125,195.042
2016-06-24,182.042,5.417,1.375,2.25,0.875,11.333,0.0,187.458
2016-06-25,192.167,5.333,2.917,3.917,1.0,9.917,0.167,197.5
2016-06-26,195.667,5.375,1.708,2.583,0.875,16.917,0.625,201.042
2016-06-27,198.583,8.083,5.625,6.958,1.333,14.292,0.458,206.667
2016-06-28,202.167,13.625,12.375,15.375,3.0,5.958,0.083,215.792
2016-06-29,187.15,7.5,5.15,5.85,0.7,5.0,0.0,194.65
2016-06-30,185.125,7.5,4.875,6.375,1.5,5.917,0.083,192.625
2016-07-01,183.0,6.667,3.292,7.292,4.0,8.708,0.167,189.667
2016-07-02,178.167,4.625,1.25,2.792,1.542,9.333,0.583,182.792
2016-07-03,176.375,4.292,0.375,1.75,1.375,5.125,0.0,180.667
2016-07-04,178.708,5.333,1.458,3.833,2.375,6.458,0.292,184.042
2016-07-05,181.048,10.19,2.048,5.286,3.238,9.952,1.19,191.238
2016-07-06,183.348,6.913,2.391,4.565,2.174,11.042,1.435,190.261
2016-07-07,186.042,8.167,3.667,6.125,2.458,15.042,1.208,194.208
2016-07-08,184.292,8.125,5.833,9.042,3.208,4.167,0.25,192.417
2016-07-09,179.583,6.417,3.25,7.75,4.5,3.375,0.167,186.0
2016-07-10,179.625,5.125,1.417,3.875,2.458,2.625,0.0,184.75
2016-07-11,180.625,5.0,2.208,5.0,2.792,5.25,0.0,185.625
2016-07-12,176.286,4.048,1.048,4.571,3.524,8.333,0.0,180.333
2016-07-13,178.783,2.435,2.261,4.13,1.87,6.292,0.0,181.217
2016-07-14,185.917,4.042,2.583,4.208,1.625,14.75,0.0,189.958
2016-07-15,199.708,7.0,4.917,6.75,1.833,12.458,0.083,206.708
2016-07-16,191.0,4.833,2.792,4.125,1.333,17.875,0.042,195.833
2016-07-17,199.042,4.5,1.875,3.375,1.5,14.125,0.042,203.542
2016-07-18,202.625,5.667,2.958,4.875,1.917,13.5,0.375,208.292
2016-07-19,206.5,7.083,5.042,9.042,4.0,15.292,0.542,213.583
2016-07-20,203.55,11.6,7.1,9.25,2.15,15.19,0.8,215.15
2016-07-21,200.875,8.583,4.833,7.458,2.625,13.625,0.542,209.458
2016-07-22,202.042,9.875,5.917,7.625,1.708,13.083,0.583,211.917
2016-07-23,197.833,9.083,4.083,5.5,1.417,19.333,0.333,206.917
2016-07-24,196.167,7.0,2.458,3.625,1.167,17.25,2.375,203.167
2016-07-25,197.708,8.167,4.333,7.167,2.833,12.333,0.583,205.875
2016-07-26,196.476,8.19,3.667,6.905,3.238,14.429,0.667,204.667
2016-07-27,198.609,7.304,3.174,4.261,1.087,12.833,0.565,205.913
2016-07-28,198.167,7.333,3.25,4.542,1.292,14.083,0.417,205.5
2016-07-29,201.333,7.875,4.542,5.833,1.292,14.708,2.333,209.208
2016-07-30,212.0,8.75,5.083,7.167,2.083,16.708,2.042,220.75
2016-07-31,204.917,7.125,4.292,5.458,1.167,13.875,3.125,212.042
2016-08-01,200.292,7.167,5.292,8.792,3.5,20.5,0.458,207.458
2016-08-02,205.238,7.905,5.0,7.286,2.286,21.857,0.524,213.143
2016-08-03,200.739,8.826,5.13,6.652,1.522,23.458,1.217,209.565
2016-08-04,195.5,8.542,5.292,7.625,2.333,27.292,1.75,204.042
2016-08-05,206.042,12.083,6.25,10.792,4.542,26.125,0.739,218.125
2016-08-06,195.083,9.625,5.125,10.458,5.333,12.833,0.292,204.708
2016-08-07,189.917,8.75,3.25,7.5,4.25,8.958,0.292,198.667
2016-08-08,184.542,7.042,3.167,7.083,3.917,15.625,5.458,191.583
2016-08-09,194.333,9.238,7.238,13.19,5.952,23.714,1.238,203.571
2016-08-10,192.826,10.043,6.174,8.739,2.565,27.208,1.783,202.87
2016-08-11,194.25,8.583,4.417,6.208,1.792,27.167,1.042,202.833
2016-08-12,196.917,7.833,4.417,6.25,1.833,22.208,0.583,204.75
2016-08-13,192.667,8.292,3.583,5.917,2.333,26.125,0.875,200.958
2016-08-14,191.792,6.583,2.542,3.417,0.875,27.125,0.458,198.375
2016-08-15,191.25,5.667,2.958,5.042,2.083,20.333,0.0,196.917
2016-08-16,193.875,6.833,4.167,7.292,3.125,18.375,0.083,200.708
2016-08-17,200.4,7.1,5.8,8.3,2.5,16.095,0.4,207.5
2016-08-18,200.5,7.125,5.667,8.583,2.917,18.292,1.542,207.625
2016-08-19,193.792,5.5,5.583,8.833,3.25,25.0,2.292,199.292
2016-08-20,197.417,7.0,5.542,9.125,3.583,23.0,0.625,204.417
2016-08-21,202.583,7.875,5.75,10.917,5.167,24.375,3.625,210.458
2016-08-22,197.167,7.792,6.542,12.25,5.708,15.667,0.625,204.958
2016-08-23,203.143,8.286,6.095,12.905,6.81,13.619,4.0,211.429
2016-08-24,206.348,9.435,6.87,10.304,3.435,11.042,1.043,215.783
2016-08-25,197.042,9.083,5.375,13.458,8.083,7.792,0.917,206.125
2016-08-26,193.458,7.917,4.542,7.833,3.292,11.417,0.542,201.375
2016-08-27,201.042,8.833,5.083,7.792,2.708,12.833,1.458,209.875
2016-08-28,196.208,7.375,3.833,6.292,2.458,11.167,0.333,203.583
2016-08-29,194.125,5.292,4.25,6.792,2.542,6.333,0.042,199.417
2016-08-30,198.762,4.952,3.619,6.667,3.048,10.524,0.238,203.714
2016-08-31,196.957,5.174,3.348,3.957,0.609,17.333,0.913,202.13
2016-09-01,207.542,8.042,6.208,7.667,1.458,26.583,0.542,215.583
2016-09-02,215.875,11.542,9.042,11.958,2.917,30.458,1.792,227.417
2016-09-03,219.792,12.333,8.833,12.917,4.083,20.792,0.375,232.125
2016-09-04,209.917,9.5,4.5,7.417,2.917,8.458,1.5,219.417
2016-09-05,200.792,6.0,3.25,5.917,2.667,8.042,0.167,206.792
2016-09-06,206.476,8.762,4.667,8.952,4.286,18.952,1.905,215.238
2016-09-07,202.87,9.174,6.0,8.478,2.478,22.333,2.13,212.043
2016-09-08,203.083,7.583,5.292,7.0,1.708,23.208,0.417,210.667
2016-09-09,211.75,8.667,6.333,6.333,0.0,25.042,0.292,220.417
2016-09-10,210.292,9.75,7.042,7.583,0.542,27.125,0.708,220.042
2016-09-11,206.042,7.708,3.083,3.083,0.0,26.167,0.417,213.75
2016-09-12,199.083,9.5,6.833,6.833,0.0,10.083,6.375,208.583
2016-09-13,198.125,8.208,5.042,5.333,0.292,5.375,0.0,206.333
2016-09-14,198.913,8.957,9.333,9.889,0.556,8.042,0.565,207.87
2016-09-15,199.524,8.524,6.476,8.0,1.524,11.762,0.476,208.048
2016-09-16,203.417,8.833,5.208,7.25,2.042,14.708,0.458,212.25
2016-09-17,186.208,5.208,2.125,3.458,1.333,6.5,0.087,191.417
2016-09-18,188.375,4.833,1.792,1.917,0.125,3.042,0.0,193.208
2016-09-19,194.0,7.833,3.792,5.917,2.125,5.208,1.333,201.833
2016-09-20,188.238,5.238,3.143,3.333,0.19,4.429,0.0,193.476
2016-09-21,201.435,5.826,4.913,6.304,1.391,13.875,6.348,207.261
2016-09-22,212.458,9.417,7.75,9.458,1.708,19.5,1.208,221.875
2016-09-23,211.5,9.333,5.875,8.542,2.667,18.583,0.333,220.833
2016-09-24,205.625,7.458,5.875,6.958,1.083,22.167,0.833,213.083
2016-09-25,210.583,7.75,4.25,4.625,0.375,30.792,2.417,218.333
2016-09-26,204.125,6.5,3.792,5.5,1.708,11.75,0.375,210.625
2016-09-27,202.5,6.542,4.375,7.167,2.792,8.292,1.083,209.042
2016-09-28,193.1,8.1,4.25,8.6,4.35,5.286,0.25,201.2
2016-09-29,187.042,7.583,5.417,8.083,2.667,5.708,0.208,194.625
2016-09-30,192.083,10.792,4.958,6.625,1.667,9.292,0.625,202.875
2016-10-01,201.625,6.417,2.625,3.708,1.083,6.0,0.0,208.042
2016-10-02,217.833,8.583,2.417,3.25,0.833,12.625,0.125,226.417
2016-10-03,202.292,8.5,5.583,10.125,4.542,9.042,0.417,210.792
2016-10-04,190.25,7.167,3.667,6.583,2.917,6.917,0.625,197.417
2016-10-05,191.25,6.2,2.842,3.158,0.316,7.0,0.0,197.45
2016-10-06,200.083,10.208,7.05,11.75,4.7,14.25,0.0,210.292
2016-10-07,202.458,8.333,6.083,7.625,1.542,22.042,3.625,210.792
2016-10-08,195.333,6.5,4.25,4.5,0.25,8.333,0.0,201.833
2016-10-09,194.208,5.708,2.542,2.542,0.0,10.917,0.0,199.917
2016-10-10,200.042,7.125,4.583,4.583,0.0,15.0,5.792,207.167
2016-10-11,200.542,8.75,7.708,7.958,0.25,14.042,1.125,209.292
2016-10-12,201.304,11.13,9.435,12.087,2.652,15.875,1.13,212.435
2016-10-13,198.571,8.476,7.476,8.905,1.429,18.619,4.238,207.048
2016-10-14,200.917,14.083,11.417,13.417,2.0,16.667,2.708,215.0
2016-10-15,198.25,10.417,8.833,11.583,2.75,16.292,0.583,208.667
2016-10-16,195.458,7.583,3.917,4.0,0.083,10.458,0.333,203.042
2016-10-17,196.083,9.042,5.875,7.042,1.167,9.958,0.167,205.125
2016-10-18,199.042,11.958,8.917,11.417,2.5,17.292,0.167,211.0
2016-10-19,200.478,11.783,8.043,10.304,2.261,20.417,0.348,212.261
2016-10-20,202.571,13.286,9.333,12.143,2.81,29.316,0.4,215.857
2016-10-21,200.75,13.167,11.042,13.792,2.75,25.625,1.375,213.917
2016-10-22,200.792,14.0,10.458,13.708,3.25,13.708,0.5,214.792
2016-10-23,195.0,8.75,4.375,5.875,1.5,9.583,1.375,203.75
2016-10-24,198.762,8.81,6.333,9.381,3.048,12.524,2.333,207.571
2016-10-25,197.542,10.0,7.708,10.625,2.917,15.5,0.5,207.542
2016-10-26,196.261,6.217,4.696,6.435,1.739,9.708,0.0,202.478
2016-10-27,196.583,7.792,6.625,8.708,2.083,13.208,4.13,204.375
2016-10-28,198.75,9.375,9.625,11.417,1.792,13.917,0.0,208.125
2016-10-29,192.792,4.125,4.125,5.375,1.25,10.292,0.0,196.917
2016-10-30,200.0,6.458,4.833,6.625,1.792,17.208,1.125,206.458
2016-10-31,201.417,8.542,9.958,13.417,3.458,21.5,2.583,209.958
2016-11-01,196.917,5.417,6.917,9.375,2.458,12.458,0.667,202.333
2016-11-02,196.739,8.13,9.435,14.13,4.696,13.5,0.609,204.87
2016-11-03,199.524,8.048,7.857,9.429,1.571,22.476,0.571,207.571
2016-11-04,199.208,9.208,9.958,12.25,2.292,29.125,3.542,208.417
2016-11-05,196.375,7.958,7.25,9.292,2.042,28.875,0.625,204.333
2016-11-06,198.833,8.917,6.292,7.167,0.875,27.826,3.667,207.75
2016-11-07,196.048,8.476,8.286,10.0,1.714,35.048,7.476,204.524
2016-11-08,201.125,11.625,11.0,15.333,4.333,30.292,1.375,212.75
2016-11-09,198.391,7.348,6.609,8.739,2.13,11.917,0.565,205.739
2016-11-10,199.5,10.833,14.042,17.667,3.625,15.375,1.333,210.333
2016-11-11,197.5,9.833,8.917,12.833,3.917,11.875,0.25,207.333
2016-11-12,198.667,9.25,9.042,12.917,3.875,23.25,3.458,207.917
2016-11-13,200.625,10.833,7.417,8.333,0.917,24.792,0.75,211.458
2016-11-14,198.0,11.542,11.125,12.917,1.792,21.833,0.625,209.542
2016-11-15,194.958,9.625,7.167,9.458,2.292,15.0,0.208,204.583
2016-11-16,199.65,10.05,8.05,12.5,4.45,18.444,0.4,209.7
2016-11-17,204.625,15.458,14.167,20.583,6.417,31.455,1.625,220.083
