date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-05-06,5.333,27.667,45.292,17.625,,1.625,14.333
2011-05-07,4.458,22.292,35.292,13.0,,2.542,12.5
2011-05-08,4.625,16.208,24.75,8.542,,1.458,22.583
2011-05-09,3.625,12.583,26.125,13.542,,1.75,16.542
2011-05-10,3.042,10.25,24.5,14.25,,1.652,11.667
2011-05-11,3.571,13.095,34.905,21.81,,1.333,12.19
2011-05-12,3.792,15.833,33.5,17.667,,0.917,13.208
2011-05-13,4.167,17.875,25.0,7.125,,1.458,29.083
2011-05-14,5.375,21.292,30.042,8.75,,2.792,29.5
2011-05-15,4.667,16.375,21.708,5.333,,2.0,29.417
2011-05-16,5.652,28.708,42.042,13.333,,3.667,44.125
2011-05-17,4.667,21.81,34.333,12.524,,1.2,41.286
2011-05-18,5.083,23.375,37.0,13.625,,2.375,32.5
2011-05-19,4.958,25.625,40.0,14.375,,2.625,35.5
2011-05-20,4.042,22.25,37.667,15.417,,2.833,18.542
2011-05-21,3.792,15.875,32.417,16.542,,3.375,17.208
2011-05-22,3.708,13.042,21.458,8.417,,1.042,9.0
2011-05-23,4.708,18.958,34.292,15.333,,3.0,13.333
2011-05-24,4.333,19.524,32.238,12.714,,3.15,2.905
2011-05-25,4.0,22.417,36.792,14.375,,1.0,8.417
2011-05-26,5.292,29.375,50.25,20.875,,1.0,14.208
2011-05-27,5.042,24.833,39.083,14.25,,1.167,31.792
2011-05-28,6.5,28.625,48.5,19.875,,1.083,26.917
2011-05-29,3.292,11.0,15.75,4.75,,0.958,3.583
2011-05-30,3.875,19.042,28.25,9.208,,0.792,19.625
2011-05-31,5.0,26.667,47.125,20.458,,3.478,24.0
2011-06-01,5.048,25.19,41.381,16.19,,3.19,29.619
2011-06-02,4.792,24.417,40.708,16.292,,1.333,29.042
2011-06-03,4.917,21.875,39.792,17.917,,2.333,38.75
2011-06-04,4.208,18.958,29.917,10.958,,4.542,32.375
2011-06-05,4.75,19.208,32.208,13.0,,1.875,29.75
2011-06-06,5.208,23.0,47.292,24.292,,3.958,35.292
2011-06-07,5.238,29.524,48.429,18.905,,1.15,21.381
2011-06-08,4.958,26.792,45.375,18.583,,1.125,17.667
2011-06-09,4.5,19.875,28.583,8.708,,1.333,35.917
2011-06-10,4.958,23.583,45.708,22.125,,1.167,26.625
2011-06-11,2.875,11.667,22.583,10.917,,0.917,13.458
2011-06-12,4.833,24.0,37.583,13.583,,0.583,14.875
2011-06-13,4.6,23.476,38.952,15.476,,1.0,25.0
2011-06-14,5.75,25.958,38.458,12.5,,1.174,41.083
2011-06-15,6.375,29.667,54.458,24.792,,0.833,35.167
2011-06-16,5.167,30.417,51.958,21.542,,0.667,12.458
2011-06-17,4.208,18.917,26.5,7.583,,1.0,15.667
2011-06-18,5.667,26.542,46.458,19.917,,1.0,12.333
2011-06-19,4.583,21.917,34.25,12.333,,0.917,11.0
2011-06-20,4.261,24.625,42.708,18.083,,1.083,11.083
2011-06-21,4.095,19.667,42.0,22.333,,1.15,11.333
2011-06-22,4.125,14.417,39.167,24.75,,1.667,17.708
2011-06-23,2.833,9.833,25.375,15.542,,2.917,22.417
2011-06-24,3.042,11.417,28.583,17.167,,3.25,20.083
2011-06-25,4.292,14.0,37.417,23.417,,1.542,19.042
2011-06-26,2.917,8.0,17.417,9.417,,2.25,18.5
2011-06-27,3.957,16.5,31.708,15.208,,1.333,16.917
2011-06-28,3.048,11.81,27.762,15.952,,3.1,22.095
2011-06-29,3.208,12.125,32.167,20.042,,4.208,22.75
2011-06-30,3.5,13.292,33.25,19.958,,3.0,22.833
2011-07-01,3.167,13.875,27.458,13.583,,1.5,17.625
2011-07-02,3.167,14.833,24.833,10.0,,2.042,25.333
2011-07-03,2.875,10.875,15.792,4.917,,1.583,33.792
2011-07-04,2.609,10.917,18.333,7.417,,2.167,23.5
2011-07-05,4.429,21.429,35.571,14.143,,1.35,27.286
2011-07-06,4.25,20.917,41.208,20.292,,1.167,14.542
2011-07-07,2.667,10.208,23.5,13.292,,2.042,13.125
2011-07-08,4.083,13.75,38.417,24.667,,2.708,18.583
2011-07-09,3.75,12.5,31.958,19.458,,2.667,17.958
2011-07-10,3.5,10.792,25.375,14.583,,1.25,14.083
2011-07-11,4.348,17.083,46.042,28.958,,1.083,13.583
2011-07-12,5.095,17.238,51.429,34.19,,1.15,16.19
2011-07-13,4.583,14.958,45.833,30.875,,1.25,13.542
2011-07-14,3.875,12.083,38.583,26.5,,1.958,17.167
2011-07-15,3.375,11.25,31.417,20.167,,2.75,18.875
2011-07-16,3.458,12.792,27.292,14.5,,1.625,19.333
2011-07-17,3.0,8.042,18.917,10.875,,1.292,13.458
2011-07-18,2.043,4.75,9.458,4.708,,1.208,6.667
2011-07-19,2.524,7.81,15.619,7.81,,0.4,10.429
2011-07-20,3.208,12.167,23.792,11.625,,0.25,15.0
2011-07-21,3.708,15.542,31.875,16.333,,0.083,11.583
2011-07-22,4.375,19.375,38.125,18.75,,1.542,23.083
2011-07-23,5.042,22.0,34.875,12.875,,2.625,36.75
2011-07-24,3.583,12.458,20.542,8.083,,3.042,34.917
2011-07-25,3.957,15.5,32.958,17.458,,2.333,35.042
2011-07-26,3.81,16.095,34.429,18.333,,1.35,15.762
2011-07-27,3.292,13.75,36.958,23.208,,3.958,16.208
2011-07-28,3.0,11.042,29.458,18.417,,2.833,19.542
2011-07-29,3.208,12.208,31.625,19.417,,2.583,20.333
2011-07-30,3.417,13.167,29.917,16.75,,1.083,16.875
2011-07-31,2.958,11.25,20.833,9.583,,1.042,17.042
2011-08-01,3.739,17.333,33.542,16.208,,1.25,26.458
2011-08-02,4.524,21.0,47.714,26.714,,1.55,33.857
2011-08-03,4.167,12.25,41.208,28.958,,1.333,13.083
2011-08-04,3.375,12.292,35.708,23.417,,0.875,10.75
2011-08-05,3.5,11.542,32.417,20.875,,1.083,15.583
2011-08-06,4.292,11.917,38.833,26.917,,0.958,12.875
2011-08-07,3.0,7.708,22.583,14.875,,0.917,11.583
2011-08-08,3.043,12.042,29.25,17.208,,2.5,23.708
2011-08-09,3.042,10.875,27.292,16.417,,2.522,27.25
2011-08-10,2.524,9.667,22.333,12.667,,3.19,22.0
2011-08-11,2.667,13.167,31.333,18.167,,1.583,18.292
2011-08-12,2.5,12.542,23.417,10.875,,1.292,15.458
2011-08-13,2.25,9.042,18.958,9.917,,1.583,12.167
2011-08-14,2.958,11.458,19.792,8.333,,1.125,7.917
2011-08-15,3.0,13.792,22.625,8.833,,1.5,10.875
2011-08-16,2.5,12.292,23.792,11.5,,2.174,15.042
2011-08-17,2.143,12.0,21.333,9.333,,2.238,18.905
2011-08-18,2.917,16.708,26.042,9.333,,1.458,26.625
2011-08-19,3.583,20.125,31.25,11.125,,1.417,23.833
2011-08-20,3.792,20.375,32.083,11.708,,1.083,45.667
2011-08-21,3.292,15.667,22.083,6.417,,1.583,38.792
2011-08-22,4.217,22.375,36.417,14.042,,1.5,38.042
2011-08-23,3.476,17.619,48.857,31.238,,1.8,19.762
2011-08-24,3.5,13.792,43.5,29.708,,2.875,25.708
2011-08-25,3.5,13.542,40.625,27.083,,1.542,20.542
2011-08-26,3.25,17.083,45.833,28.75,,1.125,15.75
2011-08-27,4.062,15.938,50.188,34.25,,1.125,18.312
2011-08-28,,14.727,25.091,10.364,,0.909,16.091
2011-08-29,4.222,18.095,34.81,16.714,,2.0,19.0
2011-08-30,4.458,21.625,39.917,18.292,,2.652,27.125
2011-08-31,4.917,22.0,35.625,13.625,,4.583,36.042
2011-09-01,3.875,17.625,27.583,9.958,,1.25,26.458
2011-09-02,2.708,11.583,25.5,13.917,,1.0,12.708
2011-09-03,1.792,7.167,12.125,4.958,,1.0,8.667
2011-09-04,2.292,9.5,15.208,5.708,,1.0,9.667
2011-09-05,3.083,16.5,26.375,9.875,,1.0,11.0
2011-09-06,3.619,19.19,34.429,15.238,,1.15,15.476
2011-09-07,3.792,20.0,34.625,14.625,,1.5,19.958
2011-09-08,3.958,22.208,40.25,18.042,,1.792,25.625
2011-09-09,4.208,21.083,44.125,23.042,,1.458,23.583
2011-09-10,4.875,14.417,39.083,24.667,,0.958,14.833
2011-09-11,3.0,11.375,27.333,15.958,,1.167,10.708
2011-09-12,3.792,17.167,40.917,23.75,,1.417,13.25
2011-09-13,3.429,17.333,39.571,22.238,,4.25,16.619
2011-09-14,4.125,19.292,44.333,25.042,,2.042,13.375
2011-09-15,3.125,13.75,36.708,22.958,,1.083,10.542
2011-09-16,3.708,15.292,51.917,36.625,,1.375,13.0
2011-09-17,4.375,14.375,48.958,34.583,,1.333,11.167
2011-09-18,4.292,14.125,36.417,22.292,,1.042,12.875
2011-09-19,2.087,9.958,18.208,8.25,,1.083,10.292
2011-09-20,3.19,16.476,35.571,19.095,,0.75,8.333
2011-09-21,2.833,13.5,24.958,11.458,,0.333,8.5
2011-09-22,4.042,22.0,46.458,24.458,,0.958,10.583
2011-09-23,3.833,19.125,35.083,15.958,,0.833,10.917
2011-09-24,4.042,22.708,37.75,15.042,,3.542,16.5
2011-09-25,3.875,18.375,27.792,9.417,,4.417,20.333
2011-09-26,4.348,22.375,39.5,17.125,,3.583,18.042
2011-09-27,4.0,23.333,36.476,13.143,,3.1,17.714
2011-09-28,3.75,25.333,41.625,16.292,,2.375,17.917
2011-09-29,3.333,21.083,39.292,18.208,,3.042,20.875
2011-09-30,4.333,24.208,44.958,20.75,,1.708,20.583
2011-10-01,4.542,22.5,41.458,18.958,,1.042,18.917
2011-10-02,3.75,15.667,25.417,9.75,,1.0,15.667
2011-10-03,3.652,19.375,34.125,14.75,,1.25,12.542
2011-10-04,4.619,24.857,50.143,25.286,,2.05,15.286
2011-10-05,4.542,25.083,54.208,29.125,,1.292,13.458
2011-10-06,4.958,25.292,49.042,23.75,,1.833,22.333
2011-10-07,6.25,30.667,51.917,21.25,,2.208,44.042
2011-10-08,6.333,27.5,47.917,20.417,,4.458,50.792
2011-10-09,5.417,21.125,32.458,11.333,,6.833,49.458
2011-10-10,5.087,23.625,37.833,14.208,,8.167,46.458
2011-10-11,5.167,25.917,53.0,27.083,,2.478,36.125
2011-10-12,5.125,26.083,53.375,27.292,,2.429,35.167
2011-10-13,4.905,27.762,51.571,23.81,,3.571,42.81
2011-10-14,5.458,24.625,62.083,37.458,,1.042,35.875
2011-10-15,5.375,25.167,45.708,20.542,,0.583,16.75
2011-10-16,5.0,17.833,28.375,10.542,,1.5,31.125
2011-10-17,5.87,26.292,50.042,23.75,,1.458,32.125
2011-10-18,4.476,22.381,42.762,20.381,,1.75,21.952
2011-10-19,4.667,27.167,47.042,19.875,,5.292,22.25
2011-10-20,4.667,24.042,45.792,21.75,,2.833,22.25
2011-10-21,5.208,25.042,56.917,31.875,,1.833,12.917
2011-10-22,3.583,18.458,37.125,18.667,,1.042,7.583
2011-10-23,3.708,15.875,28.25,12.375,,0.958,9.75
2011-10-24,4.217,20.75,47.833,27.083,,2.917,20.042
2011-10-25,4.619,21.429,37.619,16.19,,1.45,19.333
2011-10-26,4.125,22.875,43.208,20.333,,1.417,11.375
2011-10-27,5.958,28.625,56.875,28.25,,3.25,19.75
2011-10-28,6.917,32.917,70.75,37.833,,2.208,38.042
2011-10-29,5.75,23.542,61.208,37.667,,1.042,34.875
2011-10-30,4.083,24.042,43.333,19.292,,0.833,14.208
2011-10-31,4.167,23.542,45.0,21.458,,2.333,12.458
2011-11-01,6.143,31.857,71.048,39.19,,1.9,18.714
2011-11-02,6.958,34.0,80.5,46.5,,1.417,23.167
2011-11-03,5.167,24.042,49.708,25.667,,1.917,22.792
2011-11-04,7.0,36.458,82.708,46.25,,2.208,29.0
2011-11-05,5.417,27.792,65.292,37.5,,1.167,19.833
2011-11-06,4.417,18.75,42.667,23.917,,1.0,15.833
2011-11-07,4.522,21.833,41.75,19.917,,1.167,14.583
2011-11-08,5.905,28.905,67.238,38.333,,1.85,16.762
2011-11-09,4.625,24.042,43.792,19.75,,5.292,14.667
2011-11-10,4.417,27.042,54.75,27.708,,5.458,16.333
2011-11-11,6.833,38.458,98.25,59.792,,2.458,24.25
2011-11-12,6.167,26.917,80.583,53.667,,2.083,25.375
2011-11-13,6.042,27.167,45.167,18.0,,2.083,36.75
2011-11-14,6.917,34.5,68.5,34.0,,2.917,47.833
2011-11-15,5.762,31.19,65.238,34.048,,3.45,28.429
2011-11-16,5.958,30.75,57.75,27.0,,8.333,30.542
2011-11-17,8.75,37.583,91.625,54.042,,4.583,49.708
2011-11-18,5.667,33.25,81.125,47.875,,1.208,26.5
2011-11-19,4.958,21.375,52.875,31.5,,1.083,18.917
2011-11-20,4.0,12.583,21.625,9.042,,1.292,16.917
2011-11-21,5.15,25.048,58.286,33.238,,1.714,9.714
2011-11-22,5.958,29.208,68.417,39.208,,8.348,17.083
2011-11-23,5.542,22.708,49.417,26.708,,3.0,29.875
2011-11-24,4.542,22.958,47.0,24.042,,1.375,10.792
2011-11-25,5.667,26.25,62.0,35.75,,2.792,14.75
2011-11-26,7.667,31.708,76.375,44.667,,6.042,30.667
2011-11-27,8.792,29.625,66.375,36.75,,8.5,43.167
2011-11-28,10.739,38.542,116.5,77.958,,6.0,46.708
2011-11-29,10.208,33.417,110.917,77.5,,4.304,38.25
2011-11-30,8.524,29.476,97.619,68.143,,3.571,35.667
2011-12-01,4.0,18.458,38.0,19.542,,1.042,10.917
2011-12-02,4.625,19.583,42.917,23.333,,1.167,11.542
2011-12-03,4.875,19.417,41.583,22.167,,1.083,10.667
2011-12-04,6.125,21.208,51.5,30.292,,1.458,15.375
2011-12-05,6.087,25.292,57.292,32.0,,3.333,22.25
2011-12-06,7.381,35.333,86.571,51.238,,4.1,29.857
2011-12-07,7.75,30.625,87.917,57.292,,2.333,43.5
2011-12-08,6.375,26.333,56.667,30.333,,1.542,21.292
2011-12-09,5.208,23.417,50.292,26.875,,1.375,13.375
2011-12-10,6.042,27.375,63.625,36.25,,1.25,14.417
2011-12-11,7.25,25.917,61.667,35.75,,1.583,24.125
2011-12-12,6.957,28.083,72.583,44.5,,2.792,28.917
2011-12-13,7.905,32.714,88.238,55.524,,7.05,36.952
2011-12-14,8.625,33.042,94.333,61.292,,3.5,40.333
2011-12-15,7.375,26.042,76.875,50.833,,3.458,40.25
2011-12-16,4.708,22.5,51.417,28.917,,1.625,9.083
2011-12-17,7.708,31.208,86.333,55.125,,1.958,16.792
2011-12-18,6.25,23.083,52.542,29.458,,2.375,21.333
2011-12-19,6.478,27.333,73.667,46.333,,2.583,21.333
2011-12-20,8.0,34.048,90.0,55.952,,3.6,27.857
2011-12-21,8.208,35.208,85.708,50.5,,3.958,36.625
2011-12-22,6.75,28.833,72.125,43.292,,3.292,33.5
2011-12-23,6.292,29.0,65.708,36.708,,2.292,13.042
2011-12-24,6.167,27.875,65.625,37.75,,5.083,18.667
2011-12-25,4.25,17.083,32.375,15.292,,1.917,9.333
2011-12-26,5.2,30.286,67.667,37.381,,2.667,10.857
2011-12-27,6.917,33.875,84.792,50.917,,5.0,16.25
2011-12-28,9.083,36.792,108.375,71.583,,7.583,33.792
2011-12-29,7.958,32.792,79.458,46.667,,7.417,39.667
2011-12-30,6.542,24.917,52.042,27.125,,4.75,27.75
2011-12-31,5.833,25.25,42.292,17.042,,5.875,16.125
2012-01-01,6.708,20.042,36.208,16.167,,1.739,17.667
2012-01-02,6.042,15.125,30.542,15.417,,2.542,24.708
2012-01-03,4.292,11.583,18.333,6.75,,1.542,8.125
2012-01-04,6.048,25.238,46.905,21.667,,2.0,10.095
2012-01-05,7.167,30.917,61.625,30.708,,4.083,16.917
2012-01-06,6.292,24.667,43.75,19.083,,2.0,20.208
2012-01-07,8.208,33.708,74.708,41.0,,3.667,36.25
2012-01-08,7.857,33.857,77.048,43.19,,3.2,37.048
2012-01-09,8.208,31.208,78.083,46.875,,5.25,34.542
2012-01-10,6.75,31.458,71.5,40.042,,2.5,18.708
2012-01-11,7.958,37.917,89.458,51.542,,4.458,18.667
2012-01-12,7.5,34.917,73.417,38.5,,3.0,27.292
2012-01-13,7.542,26.167,50.083,23.917,,1.792,40.875
2012-01-14,6.083,20.417,35.292,14.875,,1.375,13.708
2012-01-15,8.375,33.125,81.542,48.417,,2.174,31.208
2012-01-16,8.19,32.857,80.619,47.762,,2.905,32.714
2012-01-17,6.042,23.125,43.417,20.292,,2.375,28.917
2012-01-18,7.417,31.542,67.292,35.75,,2.458,23.708
2012-01-19,7.458,31.25,76.75,45.5,,2.458,23.75
2012-01-20,7.167,25.667,45.333,19.667,,3.25,26.5
2012-01-21,12.667,40.0,128.25,88.25,,4.875,47.125
2012-01-22,6.4,20.167,42.0,21.833,,1.217,21.375
2012-01-23,6.19,23.714,45.238,21.524,,1.571,11.571
2012-01-24,7.042,25.25,61.75,36.5,,2.25,23.708
2012-01-25,4.875,11.542,19.667,8.125,,2.375,19.375
2012-01-26,6.042,16.333,29.542,13.208,,5.375,27.833
2012-01-27,5.5,16.875,32.667,15.792,,1.958,11.208
2012-01-28,6.826,27.208,63.375,36.167,,2.917,12.125
2012-01-29,8.0,36.81,80.0,43.19,,3.65,22.81
2012-01-30,8.958,37.667,86.542,48.875,,3.75,36.708
2012-01-31,9.458,39.417,85.25,45.833,,9.0,48.417
2012-02-01,10.958,42.708,118.458,75.75,,2.75,55.875
2012-02-02,8.625,30.792,57.75,26.958,,1.417,31.167
2012-02-03,7.0,23.583,39.792,16.208,,2.25,24.042
2012-02-04,5.913,22.125,41.292,19.167,,1.083,30.909
2012-02-05,7.524,27.667,58.381,30.714,,1.4,27.333
2012-02-06,6.5,22.625,51.625,29.0,,1.917,25.042
2012-02-07,5.167,13.208,23.458,10.25,,2.042,18.542
2012-02-08,4.75,16.5,32.833,16.333,,1.208,6.458
2012-02-09,6.125,23.792,48.917,25.125,,2.042,11.667
2012-02-10,6.083,19.583,32.625,13.042,,2.417,20.792
2012-02-11,6.652,20.833,37.75,16.917,,2.792,27.625
2012-02-12,10.125,39.583,110.083,70.5,,3.087,41.375
2012-02-13,6.81,25.429,48.0,22.571,,3.429,30.0
2012-02-14,8.083,39.208,81.75,42.542,,5.292,31.75
2012-02-15,6.583,30.625,55.417,24.792,,2.208,24.375
2012-02-16,6.625,27.417,56.042,28.625,,1.625,22.333
2012-02-17,8.542,30.042,58.25,28.208,,3.875,27.25
2012-02-18,7.0,30.458,69.75,39.292,,1.25,24.125
2012-02-19,5.667,24.857,47.571,22.714,,0.8,8.714
2012-02-20,5.917,23.5,61.083,37.583,,1.625,13.25
2012-02-21,7.458,28.542,65.333,36.792,,4.5,29.833
2012-02-22,8.0,32.25,66.333,34.083,,4.667,47.25
2012-02-23,6.667,25.542,53.5,27.958,,2.958,34.625
2012-02-24,5.125,17.167,30.208,13.042,,2.292,8.667
2012-02-25,6.217,27.667,53.833,26.167,,3.625,14.875
2012-02-26,8.571,40.238,91.095,50.857,,3.6,34.81
2012-02-27,6.708,27.708,59.75,32.042,,1.375,27.667
2012-02-28,6.958,31.292,61.917,30.625,,7.708,22.417
2012-03-01,6.958,31.125,64.75,33.625,,2.042,24.167
2012-03-02,5.292,22.292,40.042,17.75,,1.417,18.542
2012-03-03,4.625,14.083,20.625,6.542,,2.542,17.542
2012-03-04,6.25,24.292,47.5,23.208,,4.083,30.042
2012-03-05,7.857,31.333,63.0,31.667,,3.85,50.714
2012-03-06,6.5,31.0,62.083,31.083,,2.792,24.5
2012-03-07,6.292,26.458,57.333,30.875,,3.333,33.958
2012-03-08,5.542,19.917,27.458,7.542,,4.083,51.708
2012-03-09,6.292,25.583,44.125,18.542,,3.25,50.25
2012-03-10,4.417,11.042,15.125,4.083,,1.167,32.958
