date,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,11.5,19.667,8.167,20.292
2011-01-02,8.5,10.708,2.208,13.625
2011-01-03,11.708,15.958,4.25,10.042
2011-01-04,10.792,13.542,2.75,11.958
2011-01-05,15.13,20.609,5.478,13.25
2011-01-06,17.458,26.333,8.875,18.625
2011-01-07,16.417,28.042,11.625,11.75
2011-01-08,12.292,16.375,4.083,15.792
2011-01-09,12.792,16.125,3.333,17.0
2011-01-10,17.708,25.042,7.333,21.083
2011-01-11,11.25,14.958,3.708,15.333
2011-01-12,17.043,25.043,8.0,12.75
2011-01-13,22.5,37.875,15.375,21.833
2011-01-14,15.458,25.625,10.167,17.292
2011-01-15,13.208,17.125,3.917,21.125
2011-01-16,13.458,18.083,4.625,15.792
2011-01-17,13.917,17.833,3.917,16.625
2011-01-18,24.045,37.227,13.182,31.708
2011-01-19,16.348,26.174,9.826,25.708
2011-01-20,8.833,9.583,0.75,13.708
2011-01-21,8.958,9.792,0.833,7.583
2011-01-22,8.792,16.75,7.958,6.292
2011-01-23,11.083,19.25,8.167,12.667
2011-01-24,13.75,20.542,6.792,13.667
2011-01-25,13.167,21.167,8.0,15.875
2011-01-26,12.478,16.174,3.696,13.333
2011-01-27,13.75,19.083,5.333,18.25
2011-01-28,12.083,15.083,3.0,18.833
2011-01-29,10.208,12.75,2.542,13.958
2011-01-30,14.375,20.458,6.083,15.167
2011-01-31,14.875,21.167,6.292,16.458
2011-02-01,14.083,19.083,5.0,15.333
2011-02-02,10.522,14.087,3.565,15.125
2011-02-03,21.833,36.5,14.667,16.75
2011-02-04,15.167,24.25,9.083,19.583
2011-02-05,10.333,12.958,2.625,22.083
2011-02-06,16.583,20.417,3.833,31.0
2011-02-07,18.917,27.708,8.792,19.208
2011-02-08,10.667,13.75,3.083,10.917
2011-02-09,11.609,16.174,4.565,9.625
2011-02-10,14.625,21.333,6.708,14.542
2011-02-11,8.708,11.833,3.125,13.542
2011-02-12,9.542,11.75,2.208,13.458
2011-02-13,15.375,21.792,6.417,21.667
2011-02-14,21.333,32.875,11.542,34.826
2011-02-15,19.333,38.917,19.583,40.0
2011-02-16,14.261,18.478,4.217,18.708
2011-02-17,12.0,14.458,2.458,17.208
2011-02-18,11.208,14.375,3.167,11.167
2011-02-19,11.667,14.583,2.917,13.875
2011-02-20,18.5,25.208,6.708,19.625
2011-02-21,16.333,22.792,6.458,23.708
2011-02-22,11.333,13.583,2.25,31.833
2011-02-23,24.87,35.217,10.348,30.042
2011-02-24,15.792,19.958,4.167,27.833
2011-02-25,8.458,9.25,0.792,15.5
2011-02-26,7.708,9.333,1.625,10.792
2011-02-27,9.917,13.375,3.458,14.917
2011-02-28,9.75,12.375,2.625,13.958
2011-03-01,24.087,35.13,11.043,19.542
2011-03-02,15.042,18.333,3.292,16.167
2011-03-03,8.125,9.125,1.0,15.375
2011-03-04,6.333,7.417,1.083,17.042
2011-03-05,10.958,12.083,1.125,8.625
2011-03-06,12.833,16.333,3.5,13.792
2011-03-07,9.375,11.125,1.75,19.875
2011-03-08,10.609,12.478,1.87,21.125
2011-03-09,10.458,11.167,0.708,14.042
2011-03-10,7.125,7.458,0.333,6.042
2011-03-11,8.125,9.292,1.167,9.375
2011-03-12,12.955,15.682,2.727,9.417
2011-03-13,12.875,16.708,3.833,10.333
2011-03-14,10.667,13.042,2.375,13.208
2011-03-15,9.696,13.478,3.783,18.417
2011-03-16,17.208,22.125,4.917,26.25
2011-03-17,15.667,18.042,2.375,25.708
2011-03-18,15.667,19.542,3.875,19.583
2011-03-19,7.375,8.25,0.875,13.167
2011-03-20,8.083,9.458,1.375,17.917
2011-03-21,11.792,14.125,2.333,13.833
2011-03-22,23.043,29.0,5.957,38.875
2011-03-23,18.833,23.208,4.375,45.292
2011-03-24,8.708,10.083,1.375,7.292
2011-03-25,7.875,8.833,0.958,9.25
2011-03-26,12.458,15.292,2.833,14.625
2011-03-27,14.75,17.958,3.208,20.25
2011-03-28,13.792,16.208,2.417,26.375
2011-03-29,16.087,19.957,3.87,20.913
2011-03-30,16.25,21.208,4.958,27.875
2011-03-31,7.292,8.25,0.958,25.167
2011-04-01,15.208,16.083,0.875,21.583
2011-04-02,14.333,15.583,1.25,28.708
2011-04-03,6.958,7.208,0.25,16.583
2011-04-04,5.25,5.708,0.458,15.667
2011-04-05,13.957,15.043,1.087,20.708
2011-04-06,16.542,17.958,1.417,25.167
2011-04-07,22.087,23.87,1.783,32.5
2011-04-08,16.417,19.292,2.875,24.542
2011-04-09,7.739,8.174,0.435,13.458
2011-04-10,7.75,8.375,0.625,20.542
2011-04-11,9.739,10.87,1.13,26.125
