date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-04-01,20.083,24.417,4.333,2.043,25.292
2011-04-02,15.167,22.208,7.042,2.042,32.0
2011-04-03,7.167,7.5,0.333,1.167,19.375
2011-04-04,11.455,14.636,3.182,1.364,17.957
2011-04-05,18.125,24.333,6.208,2.667,22.0
2011-04-06,24.208,31.125,6.917,3.25,27.292
2011-04-07,25.565,29.348,3.783,3.583,33.417
2011-04-08,17.875,23.833,5.958,1.957,26.375
2011-04-09,9.708,10.25,0.542,0.417,18.667
2011-04-10,6.875,7.042,0.167,0.542,23.25
2011-04-11,12.042,15.75,3.708,3.333,32.458
2011-04-12,6.333,6.417,0.083,1.208,18.667
2011-04-13,18.5,20.958,2.458,5.583,27.583
2011-04-14,20.609,22.13,1.522,6.25,35.875
2011-04-15,17.833,18.75,0.917,5.609,39.875
2011-04-16,10.167,12.833,2.667,2.875,29.25
2011-04-17,6.833,7.333,0.5,2.167,21.333
2011-04-18,7.5,7.792,0.292,1.542,23.583
2011-04-19,8.455,8.5,0.045,0.087,14.958
2011-04-20,10.625,13.167,2.542,0.208,14.958
2011-04-21,11.696,12.217,0.522,0.583,23.083
2011-04-22,14.917,15.917,1.0,0.957,38.417
2011-04-23,7.5,7.75,0.25,0.458,17.292
2011-04-24,4.167,4.167,0.0,0.208,14.833
2011-04-25,13.708,18.458,4.75,3.458,19.917
2011-04-26,18.25,23.0,4.75,5.292,23.875
2011-04-27,12.75,16.583,3.833,3.375,37.417
2011-04-28,5.174,5.435,0.261,0.375,22.208
2011-04-29,8.167,8.167,0.0,0.783,19.833
2011-04-30,15.542,17.5,1.958,2.833,28.708
2011-05-01,15.375,18.125,2.75,0.917,30.417
2011-05-02,6.875,8.083,1.208,0.25,89.708
2011-05-03,10.625,11.958,1.333,1.75,53.875
2011-05-04,6.875,7.083,0.208,0.667,32.542
2011-05-05,5.522,5.565,0.043,0.792,24.917
2011-05-06,9.87,10.13,0.261,0.565,27.19
2011-05-07,13.292,14.667,1.375,0.833,30.0
2011-05-08,6.042,9.0,2.958,0.625,26.083
2011-05-09,12.167,12.833,0.667,1.333,24.833
2011-05-10,17.5,19.042,1.542,0.958,35.958
2011-05-11,11.125,11.125,0.0,0.0,21.542
2011-05-12,8.217,8.304,0.087,0.0,20.583
2011-05-13,9.0,10.208,1.208,0.478,18.458
2011-05-14,7.2,8.2,1.0,0.435,33.682
2011-05-15,5.5,5.5,0.0,1.125,24.167
2011-05-16,13.208,13.75,0.542,1.5,35.667
2011-05-17,11.625,11.75,0.125,1.25,42.167
2011-05-18,10.917,12.0,1.083,1.167,37.083
2011-05-19,14.304,14.783,0.478,1.667,40.5
2011-05-20,14.286,14.476,0.19,1.429,46.0
2011-05-21,11.958,12.167,0.208,1.292,50.417
2011-05-22,4.792,4.792,0.0,0.375,33.417
2011-05-23,6.917,7.0,0.083,0.0,19.958
2011-05-24,5.75,5.75,0.0,0.0,15.833
2011-05-25,13.875,14.958,1.083,1.583,23.875
2011-05-26,9.0,9.125,0.125,1.458,29.708
2011-05-27,11.435,11.609,0.174,0.522,23.542
2011-05-28,11.167,11.75,0.583,0.542,20.292
2011-05-29,3.958,4.167,0.208,0.0,15.208
2011-05-30,3.667,3.833,0.167,0.0,11.542
2011-05-31,4.875,4.875,0.0,0.0,18.375
