date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,93.0,73.417,42.0,12.167,15.167,3.0,8.625,10.708,6.4,0.017,-4.2
2011-01-02,95.0,58.458,28.0,7.208,9.083,1.875,4.917,6.75,7.8,2.288,-3.3
2011-01-03,65.0,39.0,20.0,4.042,4.083,0.042,0.208,0.417,7.4,3.317,-1.2
2011-01-04,76.0,54.125,31.0,11.083,13.0,1.917,3.917,5.625,6.5,1.171,-3.2
2011-01-05,74.0,58.25,44.0,10.375,12.25,1.875,4.042,4.208,2.7,0.279,-3.2
2011-01-06,84.0,60.083,28.0,20.696,39.348,18.652,6.5,8.417,6.6,0.65,-5.6
2011-01-07,69.0,50.083,32.0,8.917,11.167,2.25,1.542,2.375,5.1,1.558,-1.6
2011-01-08,80.0,58.708,29.0,14.542,21.333,6.792,4.875,4.917,5.6,-0.412,-4.7
2011-01-09,83.0,61.333,32.0,15.792,22.208,6.417,8.458,10.875,7.2,0.271,-5.0
2011-01-10,84.0,53.708,29.0,17.208,24.083,6.875,7.5,10.5,7.6,2.992,-2.4
2011-01-11,86.0,56.875,27.0,12.833,32.167,19.333,6.583,8.833,5.6,0.779,-2.1
2011-01-12,67.0,42.042,24.0,15.792,29.5,13.708,4.917,6.875,3.6,-0.983,-5.1
2011-01-13,74.0,50.917,29.0,19.478,43.348,23.87,10.542,13.458,8.2,0.683,-6.5
2011-01-14,65.0,41.083,24.0,10.75,14.667,3.917,8.25,7.708,5.0,0.496,-3.8
2011-01-15,51.0,39.417,28.0,4.875,5.292,0.417,8.708,9.042,4.8,1.933,-1.1
2011-01-16,64.0,41.042,27.0,11.833,16.708,4.875,10.083,11.083,4.6,1.633,-1.3
2011-01-17,72.0,52.25,27.0,20.292,44.958,24.667,8.375,9.417,5.8,0.392,-3.7
2011-01-18,76.0,56.917,29.0,24.125,55.75,31.625,15.292,17.417,7.2,-0.079,-6.1
2011-01-19,77.0,58.0,35.0,17.25,31.417,14.167,12.542,15.792,9.3,3.067,-3.1
2011-01-20,94.0,80.458,60.0,6.913,7.957,1.043,8.25,11.333,2.6,1.488,0.6
2011-01-21,97.0,90.75,78.0,6.958,7.75,0.792,2.583,5.792,2.0,1.079,0.3
2011-01-22,96.0,86.042,75.0,8.292,10.5,2.208,1.458,3.083,5.0,2.692,-0.2
