date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean
2011-01-01,201.25,5.167,18.458,13.667,21.25,7.583,17.0,20.25,219.708
2011-01-02,194.5,4.042,12.042,8.25,14.833,6.583,10.833,14.917,206.542
2011-01-03,187.833,3.208,5.75,4.792,5.792,1.0,0.792,5.667,193.583
2011-01-04,189.583,4.208,10.542,14.043,25.217,11.174,4.917,8.667,200.125
2011-01-05,190.045,3.458,8.182,16.333,23.542,7.208,2.375,8.25,198.227
2011-01-06,192.458,4.217,16.083,28.333,50.792,22.458,9.042,13.583,208.542
2011-01-07,193.25,3.417,10.125,16.75,29.917,13.167,3.417,8.0,203.375
2011-01-08,193.042,3.333,9.375,9.042,11.708,2.667,1.833,7.25,202.417
2011-01-09,196.458,4.75,16.125,20.708,47.25,26.542,15.708,19.375,212.583
2011-01-10,195.167,4.917,15.833,25.875,52.875,27.0,19.292,24.5,211.0
2011-01-11,198.083,5.125,20.333,23.478,69.217,45.739,15.792,19.708,218.417
2011-01-12,190.091,4.042,11.091,20.042,38.167,18.125,3.292,9.833,201.182
2011-01-13,192.625,5.304,22.25,29.708,82.042,52.333,11.917,16.958,214.875
2011-01-14,190.958,3.792,8.792,12.667,18.583,5.917,6.0,11.75,199.75
2011-01-15,196.083,4.583,13.833,14.333,22.208,7.875,16.542,19.375,209.917
2011-01-16,194.208,4.75,11.75,22.458,47.792,25.333,23.417,26.75,205.958
2011-01-17,194.227,4.826,20.273,23.364,63.636,40.273,18.75,29.3,214.5
2011-01-18,194.364,6.083,30.136,29.304,83.957,54.652,26.292,36.0,224.5
2011-01-19,191.875,4.917,24.292,22.417,63.042,40.625,21.625,26.042,216.167
2011-01-20,189.083,4.826,18.708,20.667,37.792,17.125,16.917,21.417,207.792
2011-01-21,188.292,3.583,14.083,14.667,20.292,5.625,9.125,13.375,202.375
2011-01-22,191.167,4.125,19.125,12.333,22.958,10.625,6.208,11.583,210.292
2011-01-23,190.708,4.417,17.208,14.25,47.333,33.083,10.75,15.542,207.917
2011-01-24,188.125,3.708,14.542,21.292,30.292,9.0,8.458,11.375,202.667
2011-01-25,192.318,5.0,19.545,25.217,63.174,37.957,15.333,18.083,211.864
2011-01-26,193.5,4.333,17.583,18.417,42.75,24.333,8.292,13.083,211.083
2011-01-27,198.25,5.435,24.708,23.708,63.292,39.583,13.333,17.167,222.958
2011-01-28,196.125,4.292,19.667,14.375,41.042,26.667,12.792,17.167,215.792
2011-01-29,191.167,3.208,8.417,5.958,7.417,1.458,6.25,10.708,199.583
2011-01-30,191.458,3.87,11.375,17.375,34.125,16.75,7.174,12.0,202.833
2011-01-31,199.75,5.208,23.25,20.833,61.75,40.917,11.375,15.5,223.0
2011-02-01,191.864,4.958,13.273,21.696,66.217,44.522,8.75,13.708,205.136
2011-02-02,188.5,4.208,6.875,16.667,28.875,12.208,7.417,11.75,195.375
2011-02-03,192.875,5.042,14.333,24.542,52.167,27.625,9.25,13.375,207.208
2011-02-04,194.583,5.792,21.25,22.625,51.167,28.542,13.417,18.958,215.833
2011-02-05,194.375,4.708,14.333,12.0,15.958,3.958,17.458,21.375,208.708
2011-02-06,195.792,6.792,27.417,29.083,76.833,47.75,38.208,39.167,223.208
2011-02-07,195.208,7.167,28.708,23.75,71.25,47.5,29.667,35.583,223.917
