date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean
2011-02-25,0.0,4.292,0.0,0.0,0.0,0.0,0.0,18.917,0.0
2011-02-26,0.0,4.542,0.0,0.0,0.0,0.0,0.5,11.958,0.0
2011-02-27,0.0,3.917,86.364,115.85,173.8,57.95,0.625,14.042,0.0
2011-02-28,196.083,4.375,123.636,151.0,249.95,98.95,0.958,13.375,214.417
2011-03-01,200.375,5.087,21.125,30.833,57.375,26.542,0.13,13.083,221.5
2011-03-02,197.5,3.625,16.417,24.792,39.917,15.125,0.0,12.167,213.917
2011-03-03,197.833,3.875,12.458,21.583,30.5,8.917,0.5,13.917,210.292
2011-03-04,199.333,3.0,11.417,16.833,22.833,6.0,0.333,17.917,210.75
2011-03-05,195.333,3.208,12.542,19.833,31.667,11.833,0.0,9.375,207.875
2011-03-06,192.958,4.333,18.75,27.75,46.333,18.583,0.833,19.25,211.708
2011-03-07,192.45,4.636,18.35,25.952,46.143,20.19,1.0,20.391,210.8
2011-03-08,193.958,4.875,19.833,29.083,43.708,14.625,0.385,25.875,213.792
2011-03-09,190.708,3.458,15.25,19.917,27.667,7.75,0.0,10.208,205.958
2011-03-10,189.75,2.826,13.667,12.708,16.333,3.625,0.0,2.708,203.417
2011-03-11,189.083,3.25,14.042,17.25,24.333,7.083,0.0,9.167,203.125
2011-03-12,189.417,3.783,16.292,25.792,38.458,12.667,0.083,4.25,205.708
2011-03-13,191.708,3.5,16.833,25.417,38.542,13.125,0.083,5.292,208.542
2011-03-14,196.261,3.739,10.739,27.913,41.783,13.87,0.208,10.667,207.0
2011-03-15,194.375,3.958,8.625,24.375,40.833,16.458,0.542,15.292,203.0
2011-03-16,195.167,4.304,12.042,30.708,44.458,13.75,1.217,18.792,207.208
2011-03-17,193.917,5.625,12.208,30.042,52.292,22.25,0.292,29.583,206.125
2011-03-18,196.042,6.13,17.208,28.708,52.333,23.625,0.0,24.667,213.25
2011-03-19,188.792,3.417,6.667,23.708,35.75,12.042,0.083,12.75,195.458
2011-03-20,191.375,3.261,7.875,21.708,29.125,7.417,0.417,14.75,199.25
2011-03-21,196.261,3.75,7.913,28.13,42.217,14.087,0.542,9.875,204.174
2011-03-22,198.318,6.091,18.909,38.5,66.909,28.409,2.364,27.208,217.227
2011-03-23,198.083,5.75,18.208,35.875,59.667,23.792,1.478,39.333,216.292
2011-03-24,186.792,4.083,8.458,24.708,36.708,12.0,0.333,6.125,195.25
2011-03-25,190.042,3.25,5.542,20.583,28.208,7.625,0.333,8.5,195.583
2011-03-26,196.292,3.958,8.75,29.125,43.083,13.958,1.083,8.875,205.042
2011-03-27,195.167,3.917,10.333,29.083,39.458,10.375,0.917,17.708,205.5
2011-03-28,197.435,4.0,14.696,26.043,37.652,11.609,1.208,21.458,212.13
2011-03-29,194.917,4.174,18.417,29.25,38.208,8.958,0.917,18.708,213.333
2011-03-30,195.667,4.917,20.542,35.417,55.958,20.542,1.478,24.958,216.208
2011-03-31,185.458,3.833,14.292,22.75,30.167,7.417,0.208,21.75,199.75
2011-04-01,200.042,4.167,18.667,29.583,42.583,13.0,0.5,13.875,218.708
2011-04-02,199.333,4.458,15.625,29.958,45.917,15.958,1.478,25.875,214.958
2011-04-03,196.167,2.5,9.875,15.833,21.042,5.208,0.125,9.75,206.042
2011-04-04,197.25,2.478,8.792,18.542,28.167,9.625,0.783,9.583,206.042
2011-04-05,200.583,4.167,15.75,34.583,54.5,19.917,0.875,14.208,216.333
2011-04-06,198.583,3.625,15.417,31.917,44.167,12.25,1.087,17.167,214.0
2011-04-07,202.045,4.708,24.364,37.957,59.217,21.261,3.5,27.458,226.409
2011-04-08,200.81,3.957,22.0,30.5,49.864,19.364,1.238,25.455,222.81
2011-04-09,198.625,3.667,12.208,22.083,36.5,14.417,0.0,17.167,210.833
2011-04-10,197.917,3.625,10.667,19.125,25.417,6.292,0.13,17.458,208.583
2011-04-11,197.625,3.913,10.958,24.25,37.417,13.167,0.625,25.708,208.583
2011-04-12,196.542,3.083,9.792,21.333,30.708,9.375,0.125,15.917,206.333
2011-04-13,199.625,4.542,16.208,33.458,50.375,16.917,0.875,24.917,215.833
2011-04-14,200.455,4.458,22.091,33.87,44.304,10.435,1.583,30.042,222.545
2011-04-15,200.208,4.417,23.792,33.667,45.917,12.25,2.5,35.083,224.0
2011-04-16,197.5,3.458,20.042,23.167,34.917,11.75,1.0,22.875,217.542
2011-04-17,198.208,2.542,17.667,18.333,23.958,5.625,0.217,16.0,215.875
2011-04-18,196.542,3.043,15.625,23.417,32.625,9.208,0.833,17.542,212.167
2011-04-19,196.292,2.5,14.375,16.333,23.375,7.042,0.0,9.917,210.667
2011-04-20,198.458,2.958,15.792,24.25,39.25,15.0,0.208,4.833,214.25
2011-04-21,197.318,3.5,12.455,25.174,40.174,15.0,0.417,18.792,209.773
2011-04-22,196.739,4.708,15.043,29.167,46.708,17.542,0.522,35.25,211.783
2011-04-23,192.167,2.708,11.083,17.333,22.875,5.542,0.0,14.042,203.25
2011-04-24,192.583,2.792,9.5,16.625,22.0,5.375,0.0,7.167,202.083
2011-04-25,196.667,3.913,11.5,28.583,44.167,15.583,0.083,14.292,208.167
2011-04-26,196.5,4.083,12.792,32.625,47.917,15.292,0.542,16.667,209.292
2011-04-27,195.167,3.5,13.208,22.333,32.208,9.875,0.875,38.875,208.375
2011-04-28,195.227,3.042,7.5,23.043,32.0,8.957,0.042,16.375,202.727
2011-04-29,199.25,3.292,7.792,23.125,30.167,7.042,0.083,9.208,207.042
2011-04-30,204.875,5.0,12.917,31.208,41.0,9.792,1.125,26.833,217.792
2011-05-01,200.583,4.0,11.208,22.167,31.125,8.958,0.087,28.167,211.792
2011-05-02,198.958,4.043,8.833,28.583,41.167,12.583,0.0,63.542,207.792
2011-05-03,201.708,3.833,9.0,22.542,30.458,7.917,0.042,46.333,210.708
2011-05-04,201.5,3.458,8.333,21.75,28.25,6.5,0.0,25.583,209.833
2011-05-05,199.864,2.75,7.727,19.087,25.261,6.174,0.0,19.833,207.591
2011-05-06,198.333,3.417,9.167,24.292,35.792,11.5,0.167,21.292,207.5
2011-05-07,198.292,4.292,15.042,28.042,44.167,16.125,0.042,30.208,213.333
2011-05-08,199.083,3.375,12.625,18.708,26.375,7.667,0.13,22.417,211.708
2011-05-09,200.5,3.783,12.25,24.458,30.875,6.417,0.917,22.417,212.75
2011-05-10,201.125,5.042,49.667,31.458,51.917,20.458,0.375,51.292,250.792
2011-05-11,199.053,4.739,14.158,31.409,47.364,15.955,0.0,19.261,213.211
2011-05-12,197.375,4.417,23.917,29.478,48.957,19.478,0.083,16.125,221.292
2011-05-13,197.625,4.208,19.5,29.833,51.625,21.792,0.375,30.583,217.125
2011-05-14,198.417,3.875,13.417,24.75,33.083,8.333,0.583,39.375,211.833
2011-05-15,199.75,3.25,9.375,19.667,24.0,4.333,1.0,14.583,209.125
2011-05-16,200.792,3.435,10.917,25.458,32.958,7.5,1.958,26.75,211.708
2011-05-17,201.667,3.75,14.792,30.792,41.708,10.917,0.5,35.125,216.458
2011-05-18,200.318,3.208,12.045,26.0,33.958,7.958,0.875,31.333,212.364
2011-05-19,199.875,3.958,10.792,32.391,40.043,7.652,1.875,36.375,210.667
2011-05-20,200.417,4.167,13.75,30.583,37.458,6.875,2.667,43.333,214.167
2011-05-21,195.583,3.792,11.708,24.5,30.375,5.875,1.875,47.167,207.292
2011-05-22,193.125,3.125,8.417,20.542,27.583,7.042,0.565,40.667,201.542
2011-05-23,195.917,3.348,8.417,25.833,42.417,16.583,0.375,13.083,204.333
2011-05-24,195.167,2.958,7.292,27.25,43.083,15.833,0.042,12.208,202.458
2011-05-25,202.95,3.667,24.75,31.818,42.682,10.864,0.833,23.0,227.7
2011-05-26,200.917,2.875,18.042,24.625,36.25,11.625,0.708,24.625,218.958
2011-05-27,198.958,3.417,16.958,26.292,37.958,11.667,0.583,20.458,215.917
2011-05-28,197.417,3.708,16.417,23.0,36.708,13.708,0.125,14.75,213.833
2011-05-29,196.5,2.792,14.083,16.333,27.417,11.083,0.0,10.125,210.583
2011-05-30,192.042,1.565,10.958,9.333,14.458,5.125,0.0,2.042,203.0
2011-05-31,195.333,1.792,11.625,14.583,23.333,8.75,0.0,11.292,206.958
2011-06-01,194.864,2.542,6.318,20.875,34.833,13.958,0.0,26.917,201.182
2011-06-02,198.292,5.083,12.667,27.913,55.304,27.391,0.0,36.75,210.958
2011-06-03,199.125,4.0,9.917,25.792,40.042,14.25,0.208,26.708,209.042
2011-06-04,199.375,4.125,10.25,23.458,31.167,7.708,0.667,41.792,209.625
2011-06-05,200.292,3.792,7.833,20.875,26.292,5.417,0.826,55.792,208.125
2011-06-06,197.167,3.913,6.958,26.75,36.125,9.375,0.167,39.375,204.125
2011-06-07,200.0,4.0,17.917,25.375,34.083,8.708,2.458,38.875,217.917
2011-06-08,198.353,3.609,16.882,31.0,43.682,12.682,0.455,22.0,215.235
2011-06-09,204.792,3.375,18.917,28.087,40.174,12.087,0.375,28.5,223.708
2011-06-10,204.25,4.125,23.333,31.125,43.292,12.167,0.875,53.083,227.583
2011-06-11,199.583,4.292,20.458,26.208,38.75,12.542,0.125,42.75,220.042
2011-06-12,203.25,3.25,17.292,18.667,23.708,5.042,0.087,32.75,220.542
2011-06-13,203.042,3.391,17.625,23.125,30.542,7.417,0.125,35.708,220.667
2011-06-14,198.667,3.875,18.167,26.708,39.333,12.625,0.0,24.042,216.833
2011-06-15,202.318,2.75,13.318,21.708,31.125,9.417,0.333,12.458,215.636
2011-06-16,206.417,3.417,14.0,23.478,40.304,16.826,0.292,21.25,220.417
2011-06-17,195.125,3.083,12.042,25.667,40.375,14.708,0.0,15.417,207.167
2011-06-18,200.125,4.125,15.375,24.583,38.542,13.958,0.0,32.292,215.5
2011-06-19,208.0,3.375,13.375,16.042,24.125,8.083,0.174,22.0,221.375
2011-06-20,204.25,3.87,18.5,25.75,35.0,9.25,0.208,48.208,222.75
2011-06-21,202.667,4.75,22.625,31.75,54.083,22.333,0.667,41.333,225.292
2011-06-22,207.476,3.696,19.619,25.591,35.182,9.591,0.455,31.75,227.095
2011-06-23,211.792,4.208,27.25,32.565,43.348,10.783,0.652,57.583,239.042
2011-06-24,193.167,3.042,22.583,23.75,43.375,19.625,1.083,31.833,215.75
2011-06-25,196.917,4.0,16.167,25.792,48.875,23.083,0.542,18.708,213.083
2011-06-26,200.625,3.667,14.167,19.917,38.125,18.208,0.0,13.5,214.792
2011-06-27,201.292,3.391,16.667,21.375,40.167,18.792,0.375,34.083,217.958
2011-06-28,205.458,3.75,20.375,22.625,41.042,18.417,0.958,46.375,225.833
2011-06-29,198.955,3.667,19.545,25.417,43.375,17.958,2.208,27.833,218.5
2011-06-30,210.292,4.458,23.875,29.783,50.696,20.913,0.304,33.0,234.167
2011-07-01,210.042,3.708,20.667,29.125,47.333,18.208,0.458,40.833,230.708
2011-07-02,198.333,2.958,16.667,21.167,36.792,15.625,0.375,29.625,215.0
2011-07-03,192.667,2.917,17.042,19.083,28.542,9.458,0.667,30.708,209.708
2011-07-04,194.083,3.304,18.875,22.75,32.125,9.375,0.917,50.042,212.958
2011-07-05,199.083,3.375,18.0,28.292,49.167,20.875,0.542,20.042,217.083
2011-07-06,206.545,2.833,16.682,23.958,35.167,11.208,0.667,18.292,223.227
2011-07-07,200.762,5.652,20.238,24.905,36.857,11.952,0.476,25.455,221.0
2011-07-08,205.208,5.792,24.042,36.208,86.25,50.042,0.667,39.167,229.25
2011-07-09,204.833,5.042,21.167,24.833,42.375,17.542,1.125,34.208,226.0
2011-07-10,199.0,2.958,16.375,16.958,28.25,11.292,0.958,21.167,215.375
2011-07-11,206.333,2.522,17.625,19.625,31.833,12.208,1.75,19.5,223.958
2011-07-12,193.333,2.542,16.542,18.958,30.625,11.667,1.333,23.917,209.875
2011-07-13,192.682,2.667,17.455,19.917,31.458,11.542,1.667,24.667,210.136
2011-07-14,193.417,3.5,18.667,26.13,44.217,18.087,2.13,25.042,212.083
2011-07-15,195.5,4.0,20.042,28.375,48.083,19.708,1.625,28.25,215.542
2011-07-16,202.208,2.75,18.292,20.667,30.25,9.583,2.5,29.167,220.5
2011-07-17,198.75,2.708,18.292,17.917,27.958,10.042,2.375,31.292,217.042
2011-07-18,192.25,1.957,17.875,15.875,25.417,9.542,1.75,22.875,210.125
2011-07-19,190.958,2.792,16.25,15.167,43.542,28.375,1.583,16.75,207.208
2011-07-20,193.364,2.208,14.318,12.792,31.542,18.75,0.875,19.792,207.682
2011-07-21,194.75,1.458,9.0,11.13,20.304,9.174,0.087,15.083,203.75
2011-07-22,197.417,2.5,11.5,21.583,42.0,20.417,0.273,17.208,208.917
2011-07-23,196.833,1.625,10.542,12.458,20.667,8.208,0.0,9.208,207.375
2011-07-24,195.917,2.0,12.833,13.5,22.458,8.958,0.375,12.833,208.75
2011-07-25,200.667,3.0,16.0,23.125,35.542,12.417,1.167,27.125,216.667
2011-07-26,201.542,3.792,19.083,28.542,43.125,14.583,1.417,31.042,220.625
2011-07-27,203.773,3.708,17.682,25.75,44.583,18.833,0.75,34.042,221.455
2011-07-28,198.208,4.208,17.417,28.435,52.913,24.478,0.043,16.958,215.625
2011-07-29,198.958,4.417,21.75,23.5,55.625,32.125,0.042,16.591,220.708
2011-07-30,194.875,3.167,15.125,22.542,38.708,16.167,0.0,8.583,210.0
2011-07-31,195.042,2.167,11.417,9.417,18.583,9.167,0.0,16.458,206.458
2011-08-01,198.5,3.478,14.042,19.583,43.333,23.75,1.042,25.5,212.542
2011-08-02,197.583,3.875,15.333,23.25,41.083,17.833,1.083,23.208,212.917
2011-08-03,198.955,3.583,15.364,20.417,42.583,22.167,0.958,22.792,214.318
2011-08-04,190.958,2.417,13.917,15.913,39.913,24.0,0.087,19.167,204.875
2011-08-05,191.917,3.0,16.167,18.583,41.667,23.083,0.042,21.958,208.083
2011-08-06,195.042,11.917,28.708,20.708,39.25,18.542,0.75,28.792,223.75
2011-08-07,201.417,10.583,30.208,16.417,29.667,13.25,0.042,21.5,231.625
2011-08-08,201.042,3.261,16.667,22.208,37.958,15.75,0.417,23.0,217.708
2011-08-09,205.125,3.417,17.917,24.167,33.708,9.542,0.625,40.542,223.042
2011-08-10,206.842,4.182,21.211,25.864,35.045,9.182,1.0,56.087,228.053
2011-08-11,201.625,4.083,21.375,27.174,40.043,12.87,0.043,34.75,223.0
2011-08-12,202.375,4.083,17.417,25.625,37.292,11.667,0.042,34.375,219.792
2011-08-13,202.333,3.417,16.167,18.667,24.833,6.167,0.25,41.042,218.5
2011-08-14,207.375,3.833,17.583,17.333,21.208,3.875,0.875,70.5,224.958
2011-08-15,200.875,3.174,16.375,16.625,21.042,4.417,0.0,34.792,217.25
2011-08-16,199.375,2.708,16.292,15.75,21.375,5.625,0.25,27.792,215.667
2011-08-17,203.727,3.458,18.0,20.958,27.375,6.417,1.083,42.542,221.727
2011-08-18,208.458,4.0,20.083,25.091,32.818,7.727,1.261,53.083,228.542
2011-08-19,198.0,3.292,17.0,20.167,34.0,13.833,0.5,13.792,215.0
2011-08-20,202.458,3.25,16.875,20.292,32.667,12.375,0.833,13.792,219.333
2011-08-21,197.958,1.875,11.333,10.333,15.292,4.958,0.292,10.792,209.292
2011-08-22,200.0,3.043,13.917,16.5,31.417,14.917,0.708,6.208,213.917
2011-08-23,206.667,4.667,20.375,25.083,43.333,18.25,1.042,36.0,227.042
2011-08-24,198.0,4.292,20.944,22.238,44.333,22.095,1.208,30.0,218.944
2011-08-25,190.667,3.625,19.375,16.591,53.636,37.045,0.13,11.542,210.042
2011-08-26,198.609,3.75,17.348,18.208,49.875,31.667,0.083,18.708,215.957
2011-08-27,197.0,3.417,13.917,20.458,38.708,18.25,0.125,13.75,210.917
2011-08-28,197.125,2.708,12.167,19.792,29.417,9.625,0.625,12.667,209.292
2011-08-29,207.217,2.913,14.087,22.125,38.208,16.083,0.542,17.417,221.304
2011-08-30,205.864,3.042,15.773,22.875,40.208,17.333,0.75,15.792,221.636
2011-08-31,196.652,3.083,12.217,16.083,41.417,25.333,0.708,18.125,208.87
2011-09-01,186.5,3.417,12.042,13.045,48.5,35.455,0.087,16.542,198.542
2011-09-02,185.292,2.208,9.042,10.875,29.958,19.083,0.0,16.333,194.333
2011-09-03,185.083,1.5,7.708,8.208,16.75,8.542,0.0,24.292,192.792
2011-09-04,186.792,1.375,7.458,10.083,17.625,7.542,0.042,16.875,194.25
2011-09-05,191.083,3.391,11.292,20.75,44.917,24.167,0.292,17.417,202.375
2011-09-06,193.542,3.292,10.667,23.833,41.417,17.583,0.25,10.042,204.208
2011-09-07,202.0,3.478,16.684,25.524,38.238,12.714,0.952,18.227,218.684
2011-09-08,204.333,4.25,18.0,32.727,46.273,13.545,1.261,27.417,222.333
2011-09-09,206.667,4.875,22.583,34.542,49.083,14.542,0.5,45.583,229.25
2011-09-10,201.75,4.292,21.708,27.667,38.5,10.833,0.333,45.042,223.458
2011-09-11,192.042,2.875,15.417,17.25,26.375,9.125,0.958,30.083,207.458
2011-09-12,190.833,2.652,16.208,20.125,33.333,13.208,0.542,27.042,207.042
2011-09-13,194.917,3.542,21.125,24.333,43.917,19.583,1.625,27.0,216.042
2011-09-14,196.739,3.75,16.826,27.167,48.542,21.375,2.417,30.583,213.565
2011-09-15,191.625,3.167,16.0,23.273,38.955,15.682,1.261,31.583,207.625
2011-09-16,190.167,2.875,14.292,18.333,33.292,14.958,1.208,24.208,204.458
2011-09-17,188.167,2.375,13.083,13.0,26.667,13.667,2.208,23.583,201.25
2011-09-18,189.75,2.708,13.458,15.042,27.25,12.208,1.625,21.5,203.208
2011-09-19,192.75,2.826,12.25,15.208,26.583,11.375,1.083,21.875,205.0
2011-09-20,194.292,2.292,8.75,14.292,26.875,12.583,0.0,6.0,203.042
2011-09-21,201.071,2.0,9.571,12.524,23.524,11.0,0.375,4.333,210.643
2011-09-22,190.615,3.833,16.077,22.227,49.455,27.227,0.087,9.5,206.692
2011-09-23,194.875,3.292,13.083,20.167,39.208,19.042,0.0,6.833,207.958
2011-09-24,195.333,3.125,12.0,22.958,37.375,14.417,0.0,12.875,207.333
2011-09-25,195.208,3.0,11.708,20.458,31.625,11.167,0.083,12.042,206.917
2011-09-26,195.958,3.522,13.333,22.375,45.708,23.333,0.083,12.083,209.292
2011-09-27,194.0,3.208,13.417,24.458,46.208,21.75,0.208,13.875,207.417
2011-09-28,194.917,3.333,12.792,24.667,40.875,16.208,0.125,19.5,207.708
2011-09-29,194.136,3.458,11.273,25.909,45.0,19.091,0.304,20.167,205.409
2011-09-30,198.542,5.208,15.583,34.458,51.667,17.208,0.583,42.625,214.125
2011-10-01,196.125,3.5,9.25,22.25,38.0,15.75,0.458,11.417,205.375
2011-10-02,196.292,3.375,8.917,19.375,34.917,15.542,0.167,14.917,205.208
2011-10-03,196.167,3.13,8.833,22.208,41.333,19.125,0.0,9.0,205.0
2011-10-04,199.167,3.458,9.125,25.292,43.333,18.042,0.167,12.708,208.292
2011-10-05,197.667,3.708,9.625,21.917,39.125,17.208,0.042,15.292,207.292
2011-10-06,193.222,3.182,12.722,24.579,40.421,15.842,0.55,6.696,205.944
2011-10-07,195.875,4.292,14.458,26.458,46.833,20.375,1.208,14.667,210.333
2011-10-08,201.417,4.75,15.417,28.208,44.167,15.958,2.292,27.292,216.833
2011-10-09,199.0,4.5,11.958,21.042,28.5,7.458,1.208,37.125,210.958
2011-10-10,199.583,4.565,15.833,22.833,33.583,10.75,1.125,29.542,215.417
2011-10-11,200.417,4.458,13.5,28.667,46.458,17.792,2.333,39.833,213.917
2011-10-12,200.292,4.208,13.25,26.75,41.375,14.625,1.542,33.625,213.542
2011-10-13,204.522,4.792,16.348,31.682,50.682,19.0,1.609,35.625,220.87
2011-10-14,202.0,5.583,19.292,31.75,51.75,20.0,0.958,55.292,221.292
2011-10-15,199.417,6.458,27.458,27.958,61.542,33.583,0.542,43.958,226.875
2011-10-16,196.042,4.375,18.083,20.875,41.833,20.958,0.458,20.0,214.125
2011-10-17,198.792,4.478,13.458,25.917,44.208,18.292,0.958,30.375,212.25
2011-10-18,197.75,3.25,11.25,23.042,43.792,20.75,0.875,14.333,209.0
2011-10-19,200.542,3.25,11.5,21.333,43.0,21.667,0.667,10.333,212.042
2011-10-20,203.105,4.048,17.842,25.684,50.211,24.526,0.5,17.571,220.947
2011-10-21,202.217,3.583,16.435,23.625,45.833,22.208,0.583,15.25,218.652
2011-10-22,194.833,4.042,19.25,19.958,39.292,19.333,0.25,16.167,214.083
2011-10-23,195.625,4.167,22.792,21.583,38.375,16.792,0.125,24.458,218.417
2011-10-24,196.583,3.522,17.833,20.25,44.708,24.458,0.75,12.917,214.417
2011-10-25,196.0,3.708,27.958,22.375,45.083,22.708,0.792,22.792,223.958
2011-10-26,197.042,3.5,23.583,24.292,46.833,22.542,0.833,7.417,220.625
2011-10-27,201.208,4.708,21.792,31.217,64.391,33.174,1.043,16.625,223.0
2011-10-28,202.478,4.5,18.783,29.667,54.833,25.167,1.083,20.042,221.261
2011-10-29,196.625,4.333,15.917,28.208,48.333,20.125,1.125,18.917,212.542
2011-10-30,195.792,3.583,13.708,20.708,32.5,11.792,1.417,22.375,209.5
2011-10-31,196.625,3.565,15.417,22.417,42.833,20.417,1.542,18.0,212.042
2011-11-01,198.417,4.292,17.75,29.958,52.708,22.75,1.458,15.292,216.167
2011-11-02,201.333,6.0,26.792,32.542,63.667,31.125,1.75,29.25,228.125
2011-11-03,201.875,5.625,26.25,26.13,52.826,26.696,1.391,26.583,228.125
2011-11-04,204.609,5.875,23.391,29.375,62.75,33.375,1.292,23.458,228.0
2011-11-05,202.667,6.833,25.833,32.042,59.208,27.167,1.458,50.708,228.5
2011-11-06,203.833,5.667,22.25,21.625,38.125,16.5,0.792,57.458,226.083
2011-11-07,195.625,4.13,15.083,26.083,52.042,25.958,0.708,10.0,210.708
2011-11-08,195.5,3.773,15.75,23.053,44.0,20.947,0.476,11.348,211.25
2011-11-09,196.958,3.708,15.875,24.13,48.043,23.913,1.25,9.375,212.833
2011-11-10,197.625,4.167,18.25,24.542,51.917,27.375,0.739,14.542,215.875
2011-11-11,201.045,4.667,18.5,19.208,51.917,32.708,0.917,15.5,219.545
2011-11-12,197.0,4.25,15.708,21.667,44.083,22.417,1.5,12.708,212.708
2011-11-13,200.75,5.292,18.625,18.375,39.667,21.292,1.833,20.917,219.375
2011-11-14,198.583,4.391,15.583,19.625,42.333,22.708,1.696,22.875,214.167
2011-11-15,198.792,4.083,15.042,20.625,44.75,24.125,1.5,17.208,213.833
2011-11-16,203.0,4.917,23.5,26.435,65.739,39.304,1.625,8.5,226.5
2011-11-17,174.562,4.625,45.812,26.917,59.5,32.583,1.565,13.833,220.375
2011-11-18,203.154,5.5,28.846,26.5,69.375,42.875,2.042,20.333,232.0
2011-11-19,203.75,6.458,25.333,20.875,68.0,47.125,1.5,24.75,229.083
