date,SO2_mean,SPM_mean
2011-01-01,5.208,7.417
2011-01-02,1.5,3.167
2011-01-03,2.083,1.333
2011-01-04,1.75,4.667
2011-01-05,2.875,5.125
2011-01-06,5.708,4.333
2011-01-07,1.458,2.167
2011-01-08,2.625,1.208
2011-01-09,3.583,4.542
2011-01-10,4.583,7.875
2011-01-11,0.579,12.111
2011-01-12,1.542,
2011-01-13,0.542,2.067
2011-01-14,1.833,5.0
2011-01-15,1.167,6.542
2011-01-16,0.167,8.583
2011-01-17,0.375,4.375
2011-01-18,2.292,10.5
2011-01-19,2.667,9.25
2011-01-20,1.667,13.083
2011-01-21,3.958,8.083
2011-01-22,2.708,2.417
2011-01-23,0.25,1.542
2011-01-24,1.125,3.542
2011-01-25,1.364,6.083
2011-01-26,0.75,3.708
2011-01-27,1.458,7.167
2011-01-28,1.25,7.042
2011-01-29,1.042,5.583
2011-01-30,2.333,6.208
2011-01-31,1.333,
2011-02-01,2.875,8.143
2011-02-02,1.474,5.348
2011-02-03,2.958,4.125
2011-02-04,1.667,4.75
2011-02-05,2.792,11.583
2011-02-06,2.0,17.667
2011-02-07,1.458,3.792
2011-02-08,1.25,1.75
2011-02-09,0.917,1.125
2011-02-10,2.125,5.542
2011-02-11,1.0,4.0
2011-02-12,0.625,7.5
2011-02-13,2.125,8.792
2011-02-14,2.375,20.083
2011-02-15,1.043,10.208
2011-02-16,0.667,10.875
2011-02-17,0.75,7.542
2011-02-18,0.167,5.333
2011-02-19,0.792,5.417
2011-02-20,1.417,6.833
2011-02-21,0.458,8.792
2011-02-22,3.087,27.167
2011-02-23,2.542,14.5
2011-02-24,2.417,18.958
2011-02-25,0.042,8.0
2011-02-26,0.25,4.542
2011-02-27,0.042,5.667
2011-02-28,1.167,7.375
2011-03-01,2.333,3.167
2011-03-02,5.0,9.478
2011-03-03,0.875,12.75
2011-03-04,1.917,14.833
2011-03-05,1.583,4.667
2011-03-06,2.652,2.542
2011-03-07,0.708,10.375
2011-03-08,1.792,20.958
2011-03-09,0.667,12.458
2011-03-10,0.958,2.708
2011-03-11,0.958,9.167
2011-03-12,1.125,3.583
2011-03-13,0.043,1.917
2011-03-14,1.5,5.25
2011-03-15,1.042,10.25
2011-03-16,2.727,15.917
2011-03-17,4.583,20.375
2011-03-18,3.875,4.792
2011-03-19,0.333,1.667
2011-03-20,2.083,6.125
2011-03-21,1.167,7.708
2011-03-22,2.333,8.875
2011-03-23,3.958,20.417
2011-03-24,2.875,3.792
2011-03-25,1.25,3.167
2011-03-26,1.25,7.875
2011-03-27,3.6,7.417
2011-03-28,1.417,14.125
2011-03-29,3.875,12.792
2011-03-30,6.4,18.125
2011-03-31,,13.25
2011-04-01,1.5,11.333
