date,CH4_mean,NMHC_mean,THC_mean
2013-01-04,200.25,12.292,212.542
2013-01-05,201.792,10.917,212.708
2013-01-06,199.304,11.826,211.13
2013-01-07,201.417,20.25,221.667
2013-01-08,200.417,21.75,222.167
2013-01-09,189.708,7.0,196.708
2013-01-10,191.625,3.25,194.875
2013-01-11,197.958,13.667,211.625
2013-01-12,199.208,16.917,216.125
2013-01-13,198.522,9.696,208.217
2013-01-14,200.0,10.619,210.619
2013-01-15,198.417,14.042,212.458
2013-01-16,202.583,21.5,224.083
2013-01-17,199.583,17.583,217.167
2013-01-18,199.875,21.542,221.417
2013-01-19,195.208,4.958,200.167
2013-01-20,200.261,21.087,221.348
2013-01-21,197.667,17.333,215.0
2013-01-22,198.125,11.375,209.5
2013-01-23,197.917,11.625,209.542
2013-01-24,198.708,16.25,214.958
2013-01-25,207.958,31.542,239.5
2013-01-26,203.083,22.708,225.792
2013-01-27,197.13,14.217,211.348
2013-01-28,199.958,25.708,225.667
2013-01-29,195.25,13.208,208.458
2013-01-30,202.875,27.833,230.708
2013-01-31,194.792,15.375,210.167
2013-02-01,197.261,16.0,213.261
2013-02-02,203.75,27.917,231.667
2013-02-03,207.304,28.522,235.826
2013-02-04,194.833,6.625,201.458
2013-02-05,200.458,7.875,208.333
2013-02-06,203.708,15.042,218.75
2013-02-07,204.333,10.792,215.125
2013-02-08,196.625,7.0,203.625
2013-02-09,196.333,5.792,202.125
2013-02-10,196.826,10.913,207.739
2013-02-11,197.042,6.542,203.583
2013-02-12,193.667,3.583,197.25
2013-02-13,199.0,11.792,210.792
2013-02-14,194.083,4.875,198.958
2013-02-15,190.125,2.792,192.917
2013-02-16,193.917,3.542,197.458
2013-02-17,198.905,8.048,206.952
2013-02-18,194.417,8.75,203.167
2013-02-19,196.125,12.917,209.042
2013-02-20,195.333,10.75,206.083
2013-02-21,197.125,14.625,211.75
2013-02-22,196.792,13.667,210.458
2013-02-23,195.208,9.833,205.042
2013-02-24,195.091,7.545,202.636
2013-02-25,198.619,17.048,215.667
2013-02-26,200.208,18.208,218.417
2013-02-27,203.458,26.625,230.083
2013-02-28,194.522,19.217,213.739
2013-03-01,194.583,10.167,204.75
2013-03-02,192.5,8.583,201.083
2013-03-03,194.333,8.375,202.708
2013-03-04,197.913,17.826,215.739
2013-03-05,197.542,21.875,219.417
2013-03-06,189.917,6.958,196.875
2013-03-07,192.708,6.875,199.583
2013-03-08,193.958,9.333,203.292
2013-03-09,194.208,9.667,203.875
2013-03-10,192.409,6.5,198.909
2013-03-11,199.75,11.167,210.917
2013-03-12,203.167,18.667,221.833
2013-03-13,198.478,19.696,218.174
2013-03-14,189.583,5.833,195.417
2013-03-15,194.917,7.375,202.292
2013-03-16,195.833,7.792,203.625
2013-03-17,197.652,12.739,210.391
2013-03-18,192.875,12.333,205.208
2013-03-19,189.583,5.208,194.792
2013-03-20,188.292,6.75,195.042
2013-03-21,188.125,4.417,192.542
2013-03-22,192.5,11.708,204.208
2013-03-23,194.0,7.25,201.25
2013-03-24,195.217,13.522,208.739
2013-03-25,193.458,19.917,213.375
2013-03-26,191.958,21.167,213.125
2013-03-27,190.417,11.292,201.708
2013-03-28,196.542,17.542,214.083
2013-03-29,196.083,22.833,218.917
2013-03-30,188.333,10.958,199.292
2013-03-31,192.739,6.739,199.478
2013-04-01,195.0,6.478,201.478
2013-04-02,193.792,11.542,205.333
2013-04-03,185.583,5.833,191.417
2013-04-04,192.417,15.083,207.5
2013-04-05,192.042,8.125,200.167
2013-04-06,189.042,9.25,198.292
2013-04-07,183.125,5.375,188.5
2013-04-08,194.571,6.238,200.81
2013-04-09,199.542,14.083,213.625
2013-04-10,196.75,6.458,203.208
2013-04-11,197.542,6.458,204.0
2013-04-12,199.583,10.167,209.75
2013-04-13,200.792,7.875,208.667
2013-04-14,201.125,11.375,212.5
2013-04-15,191.652,8.174,199.826
2013-04-16,194.042,10.167,204.208
2013-04-17,199.833,16.417,216.25
2013-04-18,190.542,11.208,201.75
2013-04-19,190.375,6.25,196.625
2013-04-20,194.792,7.333,202.125
2013-04-21,193.958,7.125,201.083
2013-04-22,195.696,7.826,203.522
2013-04-23,197.238,17.238,214.476
2013-04-24,194.875,18.208,213.083
2013-04-25,186.458,8.25,194.708
2013-04-26,186.625,8.583,195.208
2013-04-27,190.042,7.25,197.292
2013-04-28,189.958,7.708,197.667
2013-04-29,194.565,11.435,206.0
2013-04-30,194.5,14.25,208.75
2013-05-01,187.167,4.708,191.875
2013-05-02,188.75,5.583,194.333
2013-05-03,190.25,7.292,197.542
2013-05-04,190.125,6.958,197.083
2013-05-05,194.708,9.042,203.75
2013-05-06,194.826,9.304,204.13
2013-05-07,189.875,4.208,194.083
2013-05-08,194.417,7.583,202.0
2013-05-09,194.333,15.042,209.375
2013-05-10,196.0,16.318,212.318
2013-05-11,189.042,7.5,196.542
2013-05-12,189.25,5.208,194.458
2013-05-13,189.957,7.304,197.261
2013-05-14,192.458,9.375,201.833
2013-05-15,190.417,6.208,196.625
2013-05-16,189.292,7.375,196.667
2013-05-17,191.167,6.458,197.625
2013-05-18,191.875,8.542,200.417
2013-05-19,190.083,6.75,196.833
2013-05-20,189.174,9.304,198.478
2013-05-21,189.292,8.542,197.833
2013-05-22,195.375,10.667,206.042
2013-05-23,196.125,11.5,207.625
2013-05-24,196.875,12.708,209.583
2013-05-25,193.958,7.083,201.042
2013-05-26,196.042,9.0,205.042
2013-05-27,194.217,8.478,202.696
2013-05-28,190.708,7.875,198.583
2013-05-29,188.75,7.667,196.417
2013-05-30,188.958,8.917,197.875
2013-05-31,190.292,6.917,197.208
2013-06-01,197.5,9.917,207.417
2013-06-02,190.0,5.833,195.833
2013-06-03,193.957,7.826,201.783
2013-06-04,195.5,9.583,205.083
2013-06-05,194.5,10.458,204.958
2013-06-06,195.042,9.25,204.292
2013-06-07,193.167,7.042,200.208
2013-06-08,193.125,8.458,201.583
2013-06-09,200.208,7.542,207.75
2013-06-10,199.667,8.667,208.333
2013-06-11,196.833,9.458,206.292
2013-06-12,192.042,7.167,199.208
2013-06-13,185.75,4.958,190.708
2013-06-14,189.833,6.542,196.375
2013-06-15,188.583,6.875,195.458
2013-06-16,192.25,6.833,199.083
2013-06-17,200.609,9.304,209.913
2013-06-18,199.333,11.833,211.167
2013-06-19,201.375,11.792,213.167
2013-06-20,197.792,11.5,209.292
2013-06-21,201.667,11.917,213.583
2013-06-22,203.917,11.042,214.958
2013-06-23,203.708,8.292,212.0
2013-06-24,196.095,5.333,201.429
2013-06-25,206.875,6.75,213.625
2013-06-26,210.042,7.5,217.542
2013-06-27,191.458,3.583,195.042
2013-06-28,198.875,4.25,203.125
2013-06-29,198.917,3.75,202.667
2013-06-30,203.25,4.708,207.958
2013-07-01,205.304,7.609,212.913
2013-07-02,196.833,7.167,204.0
2013-07-03,196.625,9.708,206.333
2013-07-04,191.542,13.042,204.583
2013-07-05,193.792,14.875,208.667
2013-07-06,201.667,14.375,216.042
2013-07-07,196.0,11.0,207.0
2013-07-08,200.81,10.429,211.238
2013-07-09,208.042,11.917,219.958
2013-07-10,206.75,9.25,216.0
2013-07-11,211.167,10.583,221.75
2013-07-12,218.958,9.833,228.792
2013-07-13,236.5,10.917,247.417
2013-07-14,202.75,5.25,208.0
2013-07-15,199.957,7.609,207.565
2013-07-16,195.833,6.083,201.917
2013-07-17,203.708,7.833,211.542
2013-07-18,198.958,8.292,207.25
2013-07-19,196.375,6.292,202.667
2013-07-20,197.667,6.0,203.667
2013-07-21,201.375,8.458,209.833
2013-07-22,202.391,9.696,212.087
2013-07-23,194.417,8.167,202.583
2013-07-24,192.708,8.125,200.833
2013-07-25,190.083,13.792,203.875
2013-07-26,193.75,8.625,202.375
2013-07-27,192.208,6.333,198.542
2013-07-28,203.25,7.083,210.333
2013-07-29,204.696,9.522,214.217
2013-07-30,203.917,6.875,210.792
2013-07-31,198.917,6.208,205.125
2013-08-01,198.042,7.333,205.375
2013-08-02,193.333,4.417,197.75
2013-08-03,203.625,6.958,210.583
2013-08-04,204.958,7.167,212.125
2013-08-05,204.217,8.261,212.478
2013-08-06,196.167,7.583,203.75
2013-08-07,207.25,12.208,219.458
2013-08-08,227.696,13.565,241.261
2013-08-09,224.792,14.0,238.792
2013-08-10,231.25,15.708,246.958
2013-08-11,218.958,9.5,228.458
2013-08-12,213.13,6.217,219.348
2013-08-13,209.875,6.042,215.917
2013-08-14,221.958,4.583,226.542
2013-08-15,223.5,6.375,229.875
2013-08-16,220.417,6.333,226.75
2013-08-17,216.917,6.458,223.375
2013-08-18,205.167,5.125,210.292
2013-08-19,202.522,9.217,211.739
2013-08-20,200.292,12.042,212.333
2013-08-21,195.042,10.25,205.292
2013-08-22,202.708,9.333,212.042
2013-08-23,210.583,14.25,224.833
2013-08-24,205.375,12.583,217.958
2013-08-25,236.625,14.833,251.458
2013-08-26,252.952,11.429,264.381
2013-08-27,201.917,6.042,207.958
2013-08-28,214.958,9.208,224.167
2013-08-29,215.667,9.542,225.208
2013-08-30,217.917,13.375,231.292
2013-08-31,197.667,10.375,208.042
2013-09-01,199.083,5.667,204.75
2013-09-02,202.261,8.391,210.652
2013-09-03,194.25,8.167,202.417
2013-09-04,190.917,7.208,198.125
2013-09-05,189.333,8.375,197.708
2013-09-06,194.708,5.5,200.208
2013-09-07,202.708,6.375,209.083
2013-09-08,196.667,8.417,205.083
2013-09-09,198.909,7.455,206.364
2013-09-10,202.625,8.292,210.917
2013-09-11,197.208,9.708,206.917
2013-09-12,205.875,14.0,219.875
2013-09-13,194.5,8.833,203.333
2013-09-14,193.375,10.208,203.583
2013-09-15,187.625,8.917,196.542
2013-09-16,182.391,6.13,188.522
2013-09-17,198.042,10.917,208.958
2013-09-18,202.375,12.75,215.125
2013-09-19,201.375,11.583,212.958
2013-09-20,211.333,16.208,227.542
2013-09-21,204.667,15.125,219.792
2013-09-22,200.667,12.125,212.792
2013-09-23,189.87,3.217,193.087
2013-09-24,191.708,7.583,199.292
2013-09-25,189.0,10.682,199.682
2013-09-26,190.792,5.333,196.125
2013-09-27,198.375,7.542,205.917
2013-09-28,200.167,10.875,211.042
2013-09-29,197.208,7.75,204.958
2013-09-30,191.696,8.783,200.478
2013-10-01,189.0,11.792,200.792
2013-10-02,186.417,12.417,198.833
2013-10-03,188.958,12.208,201.167
2013-10-04,190.833,7.75,198.583
2013-10-05,190.625,6.75,197.375
2013-10-06,188.875,6.333,195.208
2013-10-07,187.696,7.739,195.435
2013-10-08,190.5,12.917,203.417
2013-10-09,184.565,9.304,193.87
2013-10-10,188.0,12.292,200.292
2013-10-11,188.875,11.958,200.833
2013-10-12,191.083,12.125,203.208
2013-10-13,192.875,7.5,200.375
2013-10-14,194.304,9.13,203.435
2013-10-15,194.083,14.583,208.667
2013-10-16,184.0,6.583,190.583
2013-10-17,194.917,9.583,204.5
2013-10-18,194.0,7.417,201.417
2013-10-19,193.333,7.083,200.417
2013-10-20,189.375,4.25,193.625
2013-10-21,188.826,5.565,194.391
2013-10-22,188.042,4.5,192.542
2013-10-23,189.708,4.708,194.417
2013-10-24,191.458,6.583,198.042
2013-10-25,189.81,9.762,199.571
2013-10-26,193.708,7.625,201.333
2013-10-27,199.875,10.208,210.083
2013-10-28,197.435,15.957,213.391
2013-10-29,199.042,16.875,215.917
2013-10-30,197.625,15.5,213.125
2013-10-31,200.75,22.833,223.583
2013-11-01,202.333,21.25,223.583
2013-11-02,199.333,16.25,215.583
2013-11-03,203.25,15.625,218.875
2013-11-04,199.87,13.739,213.609
2013-11-05,200.125,13.292,213.417
2013-11-06,204.417,26.542,230.958
2013-11-07,206.042,26.458,232.5
2013-11-08,197.375,15.375,212.75
2013-11-09,198.25,12.833,211.083
2013-11-10,196.75,11.208,207.958
2013-11-11,193.087,6.13,199.217
2013-11-12,196.87,9.826,206.696
2013-11-13,199.375,11.25,210.625
2013-11-14,202.542,15.75,218.292
2013-11-15,206.083,27.75,233.833
2013-11-16,201.792,14.917,216.708
2013-11-17,203.083,16.625,219.708
2013-11-18,199.13,12.478,211.609
2013-11-19,197.833,8.833,206.667
2013-11-20,199.083,16.833,215.917
2013-11-21,199.417,16.292,215.708
2013-11-22,202.708,19.875,222.583
2013-11-23,201.333,14.375,215.708
2013-11-24,199.708,12.125,211.833
2013-11-25,198.174,21.348,219.522
2013-11-26,195.905,13.048,208.952
2013-11-27,201.583,15.875,217.458
2013-11-28,205.583,31.583,237.167
2013-11-29,202.417,18.917,221.333
2013-11-30,202.542,16.833,219.375
2013-12-01,206.0,22.375,228.375
2013-12-02,201.0,24.348,225.348
2013-12-03,198.667,23.583,222.25
2013-12-04,193.25,17.458,210.708
2013-12-05,197.958,22.583,220.542
2013-12-06,202.333,32.083,234.417
2013-12-07,198.292,16.042,214.333
2013-12-08,198.958,11.542,210.5
2013-12-09,200.714,22.524,223.238
2013-12-10,195.833,18.625,214.458
2013-12-11,196.208,18.083,214.292
2013-12-12,193.458,12.333,205.792
2013-12-13,196.125,13.25,209.375
2013-12-14,193.083,8.458,201.542
2013-12-15,193.875,5.667,199.542
2013-12-16,194.478,7.13,201.609
2013-12-17,199.958,27.25,227.208
2013-12-18,196.5,14.375,210.875
2013-12-19,190.708,6.833,197.542
2013-12-20,190.083,7.667,197.75
2013-12-21,198.292,17.917,216.208
2013-12-22,199.125,15.667,214.792
2013-12-23,198.87,13.13,212.0
2013-12-24,197.739,10.522,208.261
2013-12-25,199.083,14.417,213.5
2013-12-26,199.083,21.708,220.792
2013-12-27,194.292,9.25,203.542
2013-12-28,190.667,2.583,193.25
2013-12-29,193.542,4.625,198.167
2013-12-30,202.739,12.13,214.87
2013-12-31,207.833,19.125,226.958
2014-01-01,194.458,3.417,197.875
2014-01-02,196.0,3.167,199.167
2014-01-03,200.667,4.75,205.417
2014-01-04,204.0,11.125,215.125
2014-01-05,204.542,17.542,222.083
2014-01-06,204.583,25.833,230.417
2014-01-07,194.261,6.13,200.391
2014-01-08,197.375,7.083,204.458
2014-01-09,198.958,12.833,211.792
2014-01-10,199.875,16.458,216.333
2014-01-11,202.125,15.333,217.458
2014-01-12,201.458,7.917,209.375
2014-01-13,207.5,21.917,229.417
2014-01-14,203.13,20.348,223.478
2014-01-15,195.542,16.958,212.5
2014-01-16,195.591,10.455,206.045
2014-01-17,193.083,9.333,202.417
2014-01-18,192.714,5.333,198.048
2014-01-19,196.625,12.333,208.958
2014-01-20,200.75,14.125,214.875
2014-01-21,198.0,13.957,211.957
2014-01-22,193.625,9.875,203.5
2014-01-23,193.792,9.417,203.208
2014-01-24,198.5,22.042,220.542
2014-01-25,198.458,12.625,211.083
2014-01-26,195.333,12.458,207.792
2014-01-27,192.583,11.375,203.958
2014-01-28,196.15,15.75,211.9
2014-01-29,205.292,23.292,228.583
2014-01-30,198.5,13.083,211.583
2014-01-31,196.208,13.25,209.458
2014-02-01,200.667,5.625,206.292
2014-02-02,202.333,11.625,213.958
2014-02-03,200.333,16.083,216.417
2014-02-04,197.522,17.391,214.913
2014-02-05,194.708,15.5,210.208
2014-02-06,198.583,17.708,216.292
2014-02-07,197.458,18.667,216.125
2014-02-08,195.25,14.708,209.958
2014-02-09,194.417,10.75,205.167
2014-02-10,196.5,15.333,211.833
2014-02-11,198.913,22.087,221.0
2014-02-12,197.458,18.875,216.333
2014-02-13,195.708,13.75,209.458
2014-02-14,193.958,7.0,200.958
2014-02-15,197.917,9.917,207.833
2014-02-16,197.667,8.583,206.25
2014-02-17,197.0,13.833,210.833
2014-02-18,192.826,7.87,200.696
2014-02-19,194.125,10.5,204.625
2014-02-20,198.5,16.583,215.083
2014-02-21,201.292,18.625,219.917
2014-02-22,199.167,14.125,213.292
2014-02-23,196.083,13.792,209.875
2014-02-24,195.625,11.208,206.833
2014-02-25,197.0,10.714,207.714
2014-02-26,194.45,9.25,203.7
2014-02-27,194.25,9.042,203.292
2014-02-28,194.583,5.75,200.333
2014-03-01,193.25,7.708,200.958
2014-03-02,192.167,5.125,197.292
2014-03-03,196.167,10.292,206.458
2014-03-04,191.0,9.167,200.167
2014-03-05,196.13,7.913,204.043
2014-03-06,198.0,7.208,205.208
2014-03-07,196.917,6.625,203.542
2014-03-08,195.458,6.583,202.042
2014-03-09,192.792,7.333,200.125
2014-03-10,191.333,6.958,198.292
2014-03-11,193.783,6.522,200.304
2014-03-12,194.478,6.304,200.783
2014-03-13,196.0,5.833,201.833
2014-03-14,198.333,8.5,206.833
2014-03-15,201.375,9.458,210.833
2014-03-16,202.917,15.042,217.958
2014-03-17,195.417,11.083,206.5
2014-03-18,196.0,10.75,206.75
2014-03-19,197.0,13.435,210.435
2014-03-20,195.083,12.083,207.167
2014-03-21,196.542,10.5,207.042
2014-03-22,200.292,14.0,214.292
2014-03-23,196.042,11.75,207.792
2014-03-24,198.083,7.958,206.042
2014-03-25,200.708,8.292,209.0
2014-03-26,198.476,11.81,210.286
2014-03-27,196.417,14.792,211.208
2014-03-28,196.708,17.625,214.333
2014-03-29,193.75,16.333,210.083
2014-03-30,193.375,13.042,206.417
2014-03-31,191.542,12.0,203.542
2014-04-01,198.708,9.292,208.0
2014-04-02,201.0,12.375,213.375
2014-04-03,197.042,11.958,209.0
2014-04-04,191.833,9.875,201.708
2014-04-05,196.25,6.25,202.5
2014-04-06,196.083,6.667,202.75
2014-04-07,194.174,9.739,203.913
2014-04-08,196.583,16.542,213.125
2014-04-09,192.667,9.333,202.0
2014-04-10,194.524,8.714,203.238
2014-04-11,196.5,7.5,204.0
2014-04-12,199.0,12.208,211.208
2014-04-13,197.458,8.542,206.0
2014-04-14,193.348,11.0,204.348
2014-04-15,195.375,17.333,212.708
2014-04-16,192.917,15.208,208.125
2014-04-17,189.958,12.583,202.542
2014-04-18,190.917,11.458,202.375
2014-04-19,193.375,10.083,203.458
2014-04-20,193.333,8.458,201.792
2014-04-21,193.739,9.913,203.652
2014-04-22,188.042,5.542,193.583
2014-04-23,191.333,11.0,202.333
2014-04-24,192.458,8.208,200.667
2014-04-25,195.875,8.917,204.792
2014-04-26,197.417,12.125,209.542
2014-04-27,194.958,7.708,202.667
2014-04-28,194.217,9.826,204.043
2014-04-29,190.542,4.625,195.167
2014-04-30,189.0,3.875,192.875
2014-05-01,186.75,4.0,190.75
2014-05-02,191.0,7.75,198.75
2014-05-03,189.875,7.042,196.917
2014-05-04,198.625,3.708,202.333
2014-05-05,196.478,9.783,206.261
2014-05-06,194.208,4.958,199.167
2014-05-07,198.0,8.833,206.833
2014-05-08,194.833,8.833,203.667
2014-05-09,193.042,8.667,201.708
2014-05-10,193.458,7.292,200.75
2014-05-11,194.875,6.792,201.667
2014-05-12,193.81,11.952,205.762
2014-05-13,190.25,12.833,203.083
2014-05-14,198.75,18.375,217.125
2014-05-15,190.958,12.0,202.958
2014-05-16,194.375,10.208,204.583
2014-05-17,191.833,7.042,198.875
2014-05-18,195.875,9.833,205.708
2014-05-19,191.478,6.739,198.217
2014-05-20,194.875,8.75,203.625
2014-05-21,187.667,6.5,194.167
2014-05-22,193.458,8.792,202.25
2014-05-23,190.25,6.958,197.208
2014-05-24,192.458,9.917,202.375
2014-05-25,199.0,13.667,212.667
2014-05-26,192.696,10.0,202.696
2014-05-27,186.167,6.125,192.292
2014-05-28,192.708,10.958,203.667
2014-05-29,194.958,13.708,208.667
2014-05-30,201.792,12.458,214.25
2014-05-31,199.333,12.583,211.917
2014-06-01,207.708,12.708,220.417
2014-06-02,207.043,8.217,215.261
2014-06-03,197.542,5.458,203.0
2014-06-04,194.833,3.583,198.417
2014-06-05,193.25,2.875,196.125
2014-06-06,186.917,2.708,189.625
2014-06-07,189.0,3.25,192.25
2014-06-08,189.417,2.917,192.333
2014-06-09,193.174,6.13,199.304
2014-06-10,194.286,6.857,201.143
2014-06-11,194.167,6.708,200.875
2014-06-12,188.75,6.25,195.0
2014-06-13,201.417,8.917,210.333
2014-06-14,205.083,8.042,213.125
2014-06-15,203.083,8.292,211.375
2014-06-16,209.95,11.05,221.0
2014-06-17,205.708,12.167,217.875
2014-06-18,208.125,12.875,221.0
2014-06-19,205.167,11.875,217.042
2014-06-20,199.083,13.75,212.833
2014-06-21,207.125,11.375,218.5
2014-06-22,200.25,10.208,210.458
2014-06-23,207.261,8.739,216.0
2014-06-24,206.125,9.083,215.208
2014-06-25,220.25,11.208,231.458
2014-06-26,211.625,10.625,222.25
2014-06-27,202.375,6.083,208.458
2014-06-28,192.917,5.292,198.208
2014-06-29,195.542,6.042,201.583
2014-06-30,196.652,4.826,201.478
2014-07-01,197.292,5.75,203.042
2014-07-02,207.5,8.417,215.917
2014-07-03,214.0,8.875,222.875
2014-07-04,193.167,5.583,198.75
2014-07-05,202.75,6.875,209.625
2014-07-06,211.583,10.792,222.375
2014-07-07,205.261,7.826,213.087
2014-07-08,222.917,9.625,232.542
2014-07-09,209.583,13.208,222.792
2014-07-10,200.708,13.375,214.083
2014-07-11,191.818,7.091,198.909
2014-07-12,214.375,10.5,224.875
2014-07-13,221.25,10.333,231.583
2014-07-14,221.304,9.174,230.478
2014-07-15,209.667,5.542,215.208
2014-07-16,212.792,8.208,221.0
2014-07-17,205.833,3.667,209.5
2014-07-18,197.875,3.0,200.875
2014-07-19,202.625,5.083,207.708
2014-07-20,202.542,5.417,207.958
2014-07-21,205.87,7.174,213.043
2014-07-22,208.042,13.333,221.375
2014-07-23,231.333,17.042,248.375
2014-07-24,219.417,15.125,234.542
2014-07-25,217.375,11.792,229.167
2014-07-26,228.5,14.208,242.708
2014-07-27,211.909,12.091,224.0
2014-07-28,211.565,8.609,220.174
2014-07-29,226.045,12.864,238.909
2014-07-30,219.0,11.667,230.667
2014-07-31,218.083,11.75,229.833
2014-08-01,208.875,11.792,220.667
2014-08-02,226.083,15.458,241.542
2014-08-03,209.458,11.708,221.167
2014-08-04,213.304,13.043,226.348
2014-08-05,205.917,17.0,222.917
2014-08-06,204.583,11.25,215.833
2014-08-07,199.125,9.333,208.458
2014-08-08,204.75,12.917,217.667
2014-08-09,197.458,6.917,204.375
2014-08-10,184.708,4.917,189.625
2014-08-11,186.783,6.609,193.391
2014-08-12,203.783,8.652,212.435
2014-08-13,213.583,8.458,222.042
2014-08-14,226.292,8.958,235.25
2014-08-15,210.25,8.458,218.708
2014-08-16,201.417,5.167,206.583
2014-08-17,207.375,5.042,212.417
2014-08-18,208.826,9.478,218.304
2014-08-19,206.875,11.5,218.375
2014-08-20,211.5,13.458,224.958
2014-08-21,203.792,10.125,213.917
2014-08-22,196.792,9.625,206.417
2014-08-23,193.167,10.625,203.792
2014-08-24,204.333,10.208,214.542
2014-08-25,202.348,10.391,212.739
2014-08-26,205.0,9.708,214.708
2014-08-27,193.042,7.042,200.083
2014-08-28,198.833,7.292,206.125
2014-08-29,201.136,4.727,205.864
2014-08-30,193.042,2.125,195.167
2014-08-31,201.0,2.583,203.583
2014-09-01,198.565,9.652,208.217
2014-09-02,192.875,9.167,202.042
2014-09-03,199.792,8.875,208.667
2014-09-04,201.833,14.042,215.875
2014-09-05,204.208,22.917,227.125
2014-09-06,200.917,12.083,213.0
2014-09-07,190.5,8.5,199.0
2014-09-08,197.304,8.0,205.304
2014-09-09,194.792,7.375,202.167
2014-09-10,201.292,11.167,212.458
2014-09-11,195.458,11.208,206.667
2014-09-12,198.143,8.857,207.0
2014-09-13,195.833,5.958,201.792
2014-09-14,197.333,6.292,203.625
2014-09-15,201.542,7.042,208.583
2014-09-16,199.583,10.25,209.833
2014-09-17,196.261,8.87,205.13
2014-09-18,199.042,10.375,209.417
2014-09-19,201.417,19.375,220.792
2014-09-20,200.917,13.625,214.542
2014-09-21,199.333,13.458,212.792
2014-09-22,199.25,11.875,211.125
2014-09-23,198.458,12.792,211.25
2014-09-24,194.043,11.087,205.13
2014-09-25,188.708,9.542,198.25
2014-09-26,190.333,6.458,196.792
2014-09-27,190.958,5.333,196.292
2014-09-28,192.417,6.958,199.375
2014-09-29,192.542,9.833,202.375
2014-09-30,196.25,12.25,208.5
2014-10-01,193.522,7.957,201.478
2014-10-02,196.042,12.5,208.542
2014-10-03,193.458,14.25,207.708
2014-10-04,194.458,11.25,205.708
2014-10-05,193.833,6.583,200.417
2014-10-06,188.792,6.75,195.542
2014-10-07,192.042,6.542,198.583
2014-10-08,193.696,9.783,203.478
2014-10-09,193.75,11.208,204.958
2014-10-10,199.864,20.545,220.409
2014-10-11,194.625,9.542,204.167
2014-10-12,194.083,8.417,202.5
2014-10-13,196.0,14.625,210.625
2014-10-14,184.75,8.042,192.792
2014-10-15,195.174,9.391,204.565
2014-10-16,193.583,7.708,201.292
2014-10-17,198.667,10.208,208.875
2014-10-18,200.917,14.333,215.25
2014-10-19,202.5,9.458,211.958
2014-10-20,202.583,16.75,219.333
2014-10-21,200.958,20.417,221.375
2014-10-22,194.522,11.0,205.522
2014-10-23,196.792,10.75,207.542
2014-10-24,202.75,19.792,222.542
2014-10-25,203.417,22.792,226.208
2014-10-26,201.792,15.542,217.333
2014-10-27,198.091,13.818,211.909
2014-10-28,200.25,9.208,209.458
2014-10-29,201.261,18.304,219.565
2014-10-30,200.667,21.625,222.292
2014-10-31,204.625,30.958,235.583
2014-11-01,201.583,24.25,225.833
2014-11-02,193.875,14.958,208.833
2014-11-03,193.0,12.25,205.25
2014-11-04,196.75,14.583,211.333
2014-11-05,194.522,11.174,205.696
2014-11-06,191.375,13.0,204.375
2014-11-07,191.542,8.667,200.208
2014-11-08,197.792,17.25,215.042
2014-11-09,200.792,17.125,217.917
2014-11-10,194.917,10.917,205.833
2014-11-11,194.25,12.25,206.5
2014-11-12,198.522,20.522,219.043
2014-11-13,197.958,15.375,213.333
2014-11-14,198.864,14.364,213.227
2014-11-15,202.167,12.708,214.875
2014-11-16,203.417,15.208,218.625
2014-11-17,203.917,22.125,226.042
2014-11-18,203.875,15.875,219.75
2014-11-19,202.348,20.087,222.435
2014-11-20,201.958,18.917,220.875
2014-11-21,202.75,21.167,223.917
2014-11-22,199.958,20.958,220.917
2014-11-23,198.0,9.125,207.125
2014-11-24,196.958,10.583,207.542
2014-11-25,198.625,12.542,211.167
2014-11-26,191.826,5.043,196.87
2014-11-27,198.75,15.208,213.958
2014-11-28,209.5,28.136,237.636
2014-11-29,209.083,32.458,241.542
2014-11-30,196.875,15.5,212.375
2014-12-01,193.625,17.167,210.792
2014-12-02,190.5,8.875,199.375
2014-12-03,199.0,8.304,207.304
2014-12-04,205.625,22.958,228.583
2014-12-05,201.875,16.542,218.417
2014-12-06,200.458,14.375,214.833
2014-12-07,213.458,13.5,226.958
2014-12-08,205.292,20.0,225.292
2014-12-09,203.25,18.167,221.417
2014-12-10,200.87,25.304,226.174
2014-12-11,206.955,36.318,243.273
2014-12-12,202.25,15.417,217.667
2014-12-13,200.0,15.375,215.375
2014-12-14,201.375,14.042,215.417
2014-12-15,206.75,15.417,222.167
2014-12-16,199.5,12.917,212.417
2014-12-17,193.435,4.478,197.913
2014-12-18,199.625,6.125,205.75
2014-12-19,210.083,27.375,237.458
2014-12-20,207.958,20.208,228.167
2014-12-21,202.958,14.875,217.833
2014-12-22,202.375,9.792,212.167
2014-12-23,202.542,9.083,211.625
2014-12-24,204.13,31.87,236.0
2014-12-25,200.625,17.458,218.083
2014-12-26,200.042,12.333,212.375
2014-12-27,199.0,8.5,207.5
2014-12-28,203.125,20.208,223.333
2014-12-29,198.0,11.5,209.5
2014-12-30,201.458,14.917,216.375
2014-12-31,208.522,15.478,224.0
2015-01-01,201.333,8.208,209.542
2015-01-02,202.913,12.826,215.739
2015-01-03,203.583,18.708,222.292
2015-01-04,204.917,21.042,225.958
2015-01-05,199.833,18.708,218.542
2015-01-06,199.083,21.292,220.375
2015-01-07,197.458,19.208,216.667
2015-01-08,197.292,22.958,220.25
