date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,,,12.125,13.625,1.5,17.083,0.75,21.375,
2011-01-02,,,7.5,9.417,1.917,8.875,0.435,13.042,
2011-01-03,,,5.75,6.167,0.417,0.458,0.25,4.667,
2011-01-04,,,7.208,8.25,1.042,4.292,0.708,7.167,
2011-01-05,,,5.087,5.348,0.261,2.042,0.417,5.542,
2011-01-06,,,17.208,22.917,5.708,8.208,1.0,13.292,
2011-01-07,,,8.333,10.0,1.667,2.542,0.417,5.75,
2011-01-08,,,7.208,7.792,0.583,3.625,0.667,7.458,
2011-01-09,,,14.875,18.333,3.458,12.917,0.87,17.5,
2011-01-10,,,24.522,37.13,12.609,17.708,2.636,23.125,
2011-01-11,,,14.5,26.875,12.375,12.208,2.458,15.958,
2011-01-12,,,16.435,23.261,6.826,4.792,2.625,9.333,
2011-01-13,,,22.667,37.75,15.083,11.083,1.87,15.458,
2011-01-14,,,12.708,16.375,3.667,6.5,1.958,10.542,
2011-01-15,,,18.083,22.458,4.375,17.917,3.087,22.75,
2011-01-16,,,25.667,49.458,23.792,20.917,4.375,27.583,
2011-01-17,,,25.125,49.25,24.125,15.042,4.478,21.458,
2011-01-18,,,,,,21.792,7.417,26.25,
2011-01-19,,,,,,17.958,4.478,23.667,
2011-01-20,,,,,,10.042,1.625,14.333,
2011-01-21,,,,,,5.292,1.304,9.417,
2011-01-22,,,,,,4.905,1.048,8.905,
2011-01-23,,,,,,8.913,1.81,15.792,
2011-01-24,,,,,,6.611,3.304,12.625,
2011-01-25,,,,,,8.25,6.0,16.417,
2011-01-26,,,,,,8.917,3.917,13.208,
2011-01-27,,,,,,13.042,5.708,17.333,
2011-01-28,,,,,,12.042,4.5,15.417,
2011-01-29,,,,,,3.917,1.0,7.667,
2011-01-30,,,9.095,10.571,1.476,5.083,2.417,7.875,
2011-01-31,,,14.783,31.087,16.304,10.167,5.304,13.833,
2011-02-01,,,12.917,26.542,13.625,10.458,6.833,13.542,
2011-02-02,,,5.474,7.737,2.263,6.174,1.238,7.958,
2011-02-03,,,14.652,25.174,10.522,8.292,3.667,12.458,
2011-02-04,,,12.0,27.167,15.167,14.583,2.833,17.75,
2011-02-05,,,10.792,12.875,2.083,17.833,3.542,20.708,
2011-02-06,,,22.417,40.375,17.958,41.458,5.708,45.167,
2011-02-07,,,16.292,33.875,17.583,22.458,1.304,32.292,
2011-02-08,,,3.5,8.708,5.208,4.208,0.792,6.0,
2011-02-09,,,11.667,23.75,12.083,4.542,1.333,8.833,
2011-02-10,,,16.087,29.522,13.435,9.458,2.792,13.25,
2011-02-11,,,16.417,25.958,9.542,10.409,2.5,16.364,
2011-02-12,,,7.167,8.792,1.625,8.167,2.333,10.625,
2011-02-13,,,18.792,29.5,10.708,14.083,6.333,19.083,
2011-02-14,,,25.167,46.75,21.583,31.625,5.435,41.667,
2011-02-15,,,18.083,34.833,16.75,28.458,1.375,34.25,
2011-02-16,,,20.571,30.333,9.762,21.348,2.727,25.304,
2011-02-17,,,13.417,21.0,7.583,18.0,2.208,20.125,
2011-02-18,,,6.542,7.25,0.708,6.042,0.583,9.292,
2011-02-19,,,10.609,11.348,0.739,8.625,3.333,12.0,
2011-02-20,,,21.0,30.125,9.125,14.25,5.542,18.917,
2011-02-21,,,17.696,28.304,10.609,18.458,4.609,23.958,
2011-02-22,,,12.417,16.208,3.792,20.5,2.292,26.125,
2011-02-23,,,14.652,19.435,4.783,20.667,1.0,26.542,
2011-02-24,,,10.167,12.667,2.5,23.167,2.208,26.292,
2011-02-25,,,12.043,12.826,0.783,10.167,0.458,13.333,
2011-02-26,,,8.25,9.208,0.958,11.792,0.458,14.833,
2011-02-27,,,6.435,6.87,0.435,6.583,0.25,10.25,
2011-02-28,,,15.542,19.375,3.833,12.417,0.826,16.583,
2011-03-01,,,20.25,28.708,8.458,9.667,0.542,14.417,
2011-03-02,,,17.0,32.955,15.955,10.708,0.792,17.583,
2011-03-03,,,10.375,12.458,2.083,12.208,0.917,14.708,
2011-03-04,,,3.875,3.875,0.0,16.542,0.75,18.75,
2011-03-05,,,18.417,23.292,4.875,12.125,0.167,15.083,
2011-03-06,,,18.375,32.583,14.208,13.292,0.565,23.875,
2011-03-07,,,13.958,16.792,2.833,17.542,0.708,26.792,
2011-03-08,,,13.208,14.125,0.917,20.167,1.083,25.042,
2011-03-09,,,13.13,14.087,0.957,9.208,0.75,14.708,
