date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,193.542,85.0,61.833,22.0,10.75,16.333,19.792,3.458,,4.0,12.875,11.3,6.292,0.9,204.292
2011-01-02,190.292,88.0,67.25,42.0,3.792,6.167,6.958,0.792,,4.292,12.917,8.4,5.833,4.0,194.083
2011-01-03,190.333,74.0,54.792,34.0,3.833,11.042,12.625,1.583,,5.042,17.0,7.6,5.679,3.3,194.167
2011-01-04,192.955,89.0,54.792,10.0,5.636,6.625,7.583,0.958,,6.417,26.125,7.9,3.971,1.2,198.591
2011-01-05,192.958,85.0,71.458,47.0,6.25,8.875,11.5,2.625,,3.042,7.174,6.8,3.362,0.3,199.208
2011-01-06,196.958,97.0,57.75,14.0,16.75,23.0,45.875,22.875,,3.75,10.625,10.1,4.858,-0.7,213.708
2011-01-07,194.042,76.0,56.542,24.0,5.583,5.045,6.045,1.0,,3.167,4.833,8.1,5.258,3.2,199.625
2011-01-08,194.5,83.0,58.583,29.0,7.333,7.5,9.542,2.042,,3.083,3.333,8.5,4.496,1.1,201.833
2011-01-09,197.958,88.0,63.917,29.0,14.042,16.333,23.708,7.375,,4.667,11.75,10.7,5.775,2.3,212.0
2011-01-10,201.25,96.0,68.583,24.0,24.0,31.0,55.667,24.667,,5.375,27.75,11.2,5.879,0.3,225.25
2011-01-11,195.0,71.0,52.958,21.0,5.143,9.833,11.917,2.083,,5.417,23.417,10.3,5.908,1.2,200.143
2011-01-12,,86.0,56.958,22.0,,17.167,23.875,6.708,,3.833,6.292,7.1,3.117,-1.0,
2011-01-13,,91.0,52.875,16.0,,22.792,65.542,42.75,,4.435,13.5,10.2,5.333,0.6,
2011-01-14,196.625,82.0,58.75,37.0,24.125,17.864,25.455,7.591,,5.5,33.25,8.1,5.571,2.9,220.75
2011-01-15,193.227,89.0,61.208,36.0,9.136,11.875,14.292,2.417,,3.043,11.75,8.3,5.575,1.7,202.364
2011-01-16,191.208,72.0,56.792,43.0,5.375,7.958,9.458,1.5,,2.833,11.0,5.8,5.175,4.6,196.583
2011-01-17,193.083,95.0,58.292,21.0,12.75,18.875,29.708,10.833,,2.792,11.583,9.7,4.762,0.2,205.833
2011-01-18,194.625,96.0,57.875,10.0,22.25,27.5,48.625,21.125,,2.75,11.875,11.3,4.262,-2.0,216.875
2011-01-19,193.792,96.0,79.375,54.0,23.333,25.792,51.0,25.208,,2.667,16.083,7.7,5.367,3.5,217.125
2011-01-20,187.833,97.0,86.792,74.0,7.833,10.042,13.208,3.167,,2.0,7.875,9.7,7.454,4.8,195.667
2011-01-21,188.625,96.0,92.042,79.0,8.917,13.591,17.273,3.682,,2.0,11.042,8.6,7.083,5.2,197.542
2011-01-22,195.0,99.0,87.458,63.0,17.636,19.0,26.833,7.833,,2.75,14.875,11.5,6.775,2.7,212.636
2011-01-23,191.167,86.0,75.25,60.0,6.292,6.625,8.083,1.458,,2.292,6.348,9.1,6.325,2.7,197.458
2011-01-24,190.667,76.0,57.25,41.0,3.0,8.25,9.792,1.542,,2.0,5.958,6.3,2.833,1.1,193.667
2011-01-25,193.458,64.0,42.708,12.0,5.583,12.833,16.0,3.167,,3.208,13.208,6.6,2.442,-0.2,199.042
2011-01-26,193.875,72.0,50.375,26.0,8.042,14.208,18.458,4.25,,2.174,7.917,6.0,1.538,-1.6,201.917
2011-01-27,196.25,87.0,54.25,22.0,11.292,16.042,23.792,7.75,,4.25,23.708,8.1,3.458,0.5,207.542
2011-01-28,193.625,81.0,57.833,31.0,6.708,8.091,9.318,1.227,,3.625,22.792,8.7,4.438,1.8,200.333
2011-01-29,192.636,93.0,68.167,36.0,9.182,7.417,9.333,1.917,,2.174,8.522,6.6,2.9,0.5,201.818
2011-01-30,195.667,92.0,75.792,49.0,15.625,21.333,30.833,9.5,,2.391,10.167,5.5,2.388,-0.5,211.292
2011-01-31,193.455,93.0,61.75,16.0,14.227,21.25,32.625,11.375,,2.208,11.083,6.8,1.954,-1.5,207.682
2011-02-01,195.458,92.0,51.708,7.0,16.125,18.958,40.167,21.208,,3.583,21.542,9.0,3.121,-2.1,211.583
2011-02-02,190.625,68.0,47.375,19.0,4.375,8.625,10.208,1.583,,2.042,6.708,3.0,0.104,-2.1,195.0
2011-02-03,195.792,85.0,51.042,14.0,15.042,23.75,39.375,15.625,,2.708,12.333,5.3,0.592,-4.6,210.833
2011-02-04,193.0,72.0,39.625,11.0,9.708,12.909,15.227,2.318,,4.708,25.083,8.3,4.596,1.2,202.708
2011-02-05,196.364,79.0,41.25,15.0,12.773,15.792,18.792,3.0,,6.667,41.625,9.2,5.638,-0.4,209.136
2011-02-06,194.875,95.0,85.542,72.0,20.292,26.667,36.958,10.292,,4.417,38.667,9.6,7.112,4.5,215.167
2011-02-07,193.292,98.0,83.792,62.0,17.042,23.0,31.583,8.583,,2.958,20.5,10.3,8.458,5.6,210.333
2011-02-08,189.708,85.0,52.167,18.0,4.583,8.708,10.25,1.542,,2.542,14.083,5.9,3.121,-0.3,194.292
2011-02-09,191.458,69.0,38.917,14.0,5.958,10.875,13.417,2.542,,2.708,15.208,5.5,1.967,-1.5,197.417
2011-02-10,191.75,76.0,45.208,18.0,9.542,16.708,26.833,10.125,,3.0,16.583,6.8,3.404,-1.2,201.292
2011-02-11,191.375,83.0,55.542,22.0,8.083,11.455,13.409,1.955,,2.917,25.0,6.8,3.746,0.9,199.458
2011-02-12,191.636,84.0,54.667,25.0,6.773,5.75,6.875,1.125,,2.708,,7.7,3.588,0.7,198.409
2011-02-13,193.458,96.0,80.583,51.0,16.042,24.417,32.5,8.083,,2.542,,5.8,3.917,1.5,209.5
2011-02-14,197.583,98.0,96.333,95.0,26.833,33.042,62.583,29.542,,2.125,,7.0,5.154,2.5,224.417
2011-02-15,194.478,99.0,88.583,72.0,16.304,18.917,36.583,17.667,,2.391,,7.5,4.275,0.7,210.783
