date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,82.0,64.125,38.0,17.5,20.083,2.583,,3.083,13.417,11.8,6.721,1.6
2011-01-02,91.0,70.458,49.0,7.125,8.125,1.0,,3.542,14.708,8.7,5.962,4.3
2011-01-03,74.0,58.0,42.0,11.0,12.417,1.417,,4.087,18.75,8.4,5.917,3.7
2011-01-04,90.0,60.708,25.0,7.826,9.783,1.957,,5.417,23.75,8.5,4.508,1.9
2011-01-05,87.0,69.458,46.0,12.409,16.045,3.636,,2.227,9.261,8.0,3.796,0.8
2011-01-06,91.0,64.0,29.0,26.833,46.0,19.167,,2.708,16.042,10.9,5.238,0.6
2011-01-07,78.0,63.208,37.0,8.792,11.042,2.25,,2.167,9.542,9.0,5.288,2.6
2011-01-08,78.0,63.625,41.0,14.083,16.958,2.875,,2.208,8.333,8.9,4.496,1.7
2011-01-09,82.0,66.292,43.0,17.083,23.042,5.958,,3.583,17.167,10.8,6.15,2.7
2011-01-10,96.0,68.125,37.0,32.542,57.167,24.625,,4.0,30.208,11.6,6.3,1.8
2011-01-11,73.0,58.625,34.0,8.217,10.261,2.043,,4.167,25.083,10.8,6.225,1.6
2011-01-12,79.0,60.333,36.0,19.5,27.583,8.083,,3.25,9.083,7.7,3.654,0.7
2011-01-13,84.0,59.0,31.0,19.708,45.792,26.083,,3.208,15.208,11.0,5.571,1.0
2011-01-14,79.0,63.75,51.0,15.042,18.667,3.625,,5.0,30.042,8.0,5.933,4.4
2011-01-15,80.0,63.625,45.0,12.583,15.875,3.292,,3.125,13.917,8.8,6.025,2.7
2011-01-16,75.0,58.792,47.0,8.542,10.167,1.625,,2.667,13.917,6.3,5.546,4.4
2011-01-17,93.0,62.25,32.0,18.708,25.5,6.792,,2.348,14.542,10.3,5.479,1.8
2011-01-18,87.0,61.773,30.0,31.048,49.476,18.429,,2.409,15.957,10.8,4.709,-0.7
2011-01-19,97.0,78.083,51.0,26.083,39.167,13.083,,2.083,13.167,8.4,5.696,3.9
2011-01-20,99.0,86.417,71.0,13.542,16.208,2.667,,1.792,7.875,9.9,7.754,5.5
2011-01-21,99.0,93.042,82.0,20.125,22.958,2.833,,1.542,11.917,8.9,7.679,6.5
2011-01-22,99.0,83.708,57.0,21.583,27.167,5.583,,2.458,10.792,11.7,7.492,3.9
2011-01-23,83.0,72.667,52.0,7.292,9.167,1.875,,2.0,4.625,10.1,6.788,3.3
2011-01-24,76.0,55.917,39.0,7.833,10.042,2.208,,1.696,6.833,7.0,3.312,1.5
2011-01-25,61.0,49.167,25.0,10.435,13.043,2.609,,2.667,16.167,6.9,2.808,0.2
2011-01-26,72.0,55.833,38.0,13.958,17.917,3.958,,1.792,8.583,6.3,2.15,-0.7
2011-01-27,82.0,61.25,37.0,15.625,19.542,3.917,,3.5,21.083,8.7,3.792,0.8
2011-01-28,81.0,62.417,40.0,11.0,12.75,1.75,,3.417,19.083,9.2,4.754,1.3
2011-01-29,88.0,68.458,39.0,8.708,9.958,1.25,,2.125,8.5,7.1,3.562,1.6
2011-01-30,82.0,70.417,46.0,19.625,25.208,5.583,,2.0,9.583,6.5,3.2,0.8
2011-01-31,86.0,60.417,32.0,18.667,23.708,5.042,,1.826,10.375,8.1,3.225,-0.2
2011-02-01,85.0,57.625,24.0,20.048,42.048,22.0,,3.091,17.435,10.1,3.642,-0.8
2011-02-02,70.0,54.75,36.0,7.167,8.875,1.708,,1.917,10.833,4.1,0.658,-1.6
2011-02-03,78.0,53.875,26.0,24.0,34.042,10.042,,2.0,12.542,6.8,1.471,-3.1
2011-02-04,73.0,48.458,25.0,18.333,21.833,3.5,,3.75,20.375,8.9,4.912,0.9
2011-02-05,76.0,51.25,30.0,16.792,19.708,2.917,,5.292,34.333,9.4,5.842,0.5
2011-02-06,99.0,86.542,68.0,25.458,30.583,5.125,,3.792,27.542,9.5,7.254,4.9
2011-02-07,99.0,84.167,58.0,20.208,25.625,5.417,,2.696,13.125,10.7,8.629,5.6
2011-02-08,93.0,60.833,35.0,7.957,9.826,1.87,,2.167,9.708,6.6,3.271,0.1
2011-02-09,68.0,49.833,30.0,12.917,16.458,3.542,,2.0,12.167,5.9,2.367,-1.6
2011-02-10,74.0,53.875,33.0,18.0,26.333,8.333,,2.417,12.583,8.1,3.888,-0.4
2011-02-11,76.0,56.917,33.0,8.083,9.5,1.417,,2.417,10.833,8.2,4.608,1.5
