date,CO_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,4.5,21.708,32.208,10.5,12.833
2011-01-02,3.958,12.5,16.083,3.583,15.75
2011-01-03,3.917,15.208,19.333,4.125,15.75
2011-01-04,3.875,14.042,19.292,5.25,23.875
2011-01-05,3.125,27.0,50.783,23.783,9.333
2011-01-06,3.875,33.0,84.167,51.167,12.958
2011-01-07,2.792,20.458,37.958,17.5,8.792
2011-01-08,3.167,19.208,34.083,14.875,6.833
2011-01-09,3.958,25.917,45.792,19.875,17.0
2011-01-10,5.542,36.917,93.5,56.583,30.333
2011-01-11,3.667,25.792,53.417,27.625,25.083
2011-01-12,3.318,32.476,81.286,48.81,9.652
2011-01-13,4.0,30.875,79.667,48.792,15.167
2011-01-14,4.542,25.208,42.375,17.167,29.458
2011-01-15,3.583,23.208,40.542,17.333,13.083
2011-01-16,2.917,29.625,53.875,24.25,14.167
2011-01-17,3.375,31.625,70.833,39.208,13.0
2011-01-18,3.958,38.958,112.542,73.583,12.833
2011-01-19,4.125,42.696,115.565,72.87,14.208
2011-01-20,2.542,33.0,62.417,29.417,9.708
2011-01-21,3.292,29.5,51.583,22.083,13.0
2011-01-22,3.5,25.667,47.75,22.083,14.25
2011-01-23,2.917,21.458,34.375,12.917,6.625
2011-01-24,2.583,22.292,35.917,13.625,7.5
2011-01-25,3.435,23.318,36.545,13.227,15.773
2011-01-26,2.833,28.13,54.348,26.217,10.375
2011-01-27,3.542,29.625,58.958,29.333,21.667
2011-01-28,3.583,25.0,42.208,17.208,19.958
2011-01-29,2.917,20.417,35.083,14.667,9.167
2011-01-30,3.833,31.083,68.333,37.25,10.5
2011-01-31,3.333,32.042,78.583,46.542,10.458
2011-02-01,4.208,31.208,81.958,50.75,19.417
2011-02-02,2.583,21.13,39.435,18.304,10.0
2011-02-03,4.0,30.417,60.875,30.458,13.292
2011-02-04,3.792,24.75,39.833,15.083,20.833
2011-02-05,4.667,25.5,37.75,12.25,34.167
2011-02-06,4.652,35.909,64.773,28.864,36.5
2011-02-07,4.667,33.75,63.958,30.208,27.857
2011-02-08,3.0,24.0,42.583,18.583,10.0
2011-02-09,3.25,27.217,52.435,25.217,10.458
2011-02-10,3.083,27.292,55.667,28.375,12.0
2011-02-11,3.042,19.292,27.875,8.583,12.208
2011-02-12,3.458,23.917,42.25,18.333,13.458
2011-02-13,3.542,35.625,64.292,28.667,17.167
2011-02-14,4.708,36.792,80.083,43.292,21.292
2011-02-15,4.458,35.125,82.833,47.708,17.083
2011-02-16,3.792,34.217,70.87,36.652,16.125
2011-02-17,2.917,23.5,42.792,19.292,10.542
2011-02-18,2.833,18.083,30.875,12.792,8.208
2011-02-19,3.375,23.792,42.708,18.917,10.708
2011-02-20,4.417,34.875,76.583,41.708,14.792
2011-02-21,4.609,40.227,102.455,62.227,19.636
2011-02-22,3.667,43.708,75.833,32.125,24.792
2011-02-23,4.167,37.826,67.261,29.435,19.542
2011-02-24,3.917,32.0,52.667,20.667,28.875
2011-02-25,4.083,32.542,51.792,19.25,23.292
2011-02-26,3.25,20.333,33.583,13.25,11.583
2011-02-27,3.042,29.583,57.667,28.083,13.958
2011-02-28,3.25,36.292,72.208,35.917,12.458
2011-03-01,3.708,37.261,79.565,42.304,18.667
2011-03-02,4.042,35.217,69.957,34.739,18.826
2011-03-03,3.667,22.333,32.958,10.625,17.708
2011-03-04,3.417,26.417,39.417,13.0,18.167
2011-03-05,4.826,36.043,69.348,33.304,7.091
2011-03-06,7.167,37.958,82.542,44.583,23.25
2011-03-07,5.583,34.583,62.75,28.167,31.333
2011-03-08,5.208,33.609,59.783,26.174,29.458
2011-03-09,4.417,34.833,50.75,15.917,22.25
2011-03-10,3.75,22.917,32.375,9.458,15.167
2011-03-11,3.458,17.375,24.875,7.5,14.583
2011-03-12,2.917,23.917,37.25,13.333,13.125
2011-03-13,3.125,35.167,66.292,31.125,11.917
2011-03-14,3.625,36.667,79.375,42.708,13.125
2011-03-15,3.75,38.174,85.043,46.87,20.125
2011-03-16,3.083,31.375,58.0,26.625,13.208
2011-03-17,4.292,34.958,63.25,28.292,16.125
2011-03-18,6.417,30.792,59.958,29.167,27.542
2011-03-19,3.391,26.435,45.739,19.304,7.652
2011-03-20,3.125,26.583,48.25,21.667,12.708
2011-03-21,3.083,34.25,63.042,28.792,13.417
2011-03-22,4.208,44.217,88.087,43.87,21.792
2011-03-23,3.083,40.458,64.917,24.458,16.083
2011-03-24,4.792,23.625,30.417,6.792,15.083
2011-03-25,3.458,15.958,22.25,6.292,13.667
2011-03-26,3.292,30.708,58.25,27.542,12.917
2011-03-27,4.25,40.917,96.375,55.458,22.833
2011-03-28,4.375,42.833,88.125,45.292,30.625
2011-03-29,4.375,37.957,81.304,43.348,21.333
2011-03-30,3.208,27.958,57.292,29.333,18.708
2011-03-31,3.167,25.958,40.292,14.333,13.542
2011-04-01,3.833,43.792,72.708,28.917,24.292
2011-04-02,4.083,32.0,55.5,23.5,30.0
2011-04-03,2.958,23.292,32.292,9.0,9.083
2011-04-04,2.75,34.375,60.958,26.583,10.667
2011-04-05,3.083,35.708,66.292,30.583,17.292
2011-04-06,3.087,44.476,81.619,37.143,19.174
2011-04-07,2.917,32.435,54.0,21.565,18.583
2011-04-08,3.458,43.417,83.958,40.542,22.625
2011-04-09,3.333,24.042,36.833,12.792,15.042
2011-04-10,4.083,26.75,35.042,8.292,30.708
2011-04-11,4.083,35.625,58.125,22.5,27.792
2011-04-12,3.375,33.375,65.875,32.5,24.125
2011-04-13,3.708,41.042,84.0,42.958,25.917
2011-04-14,4.125,38.826,70.957,32.13,35.417
2011-04-15,4.0,44.083,77.667,33.583,35.083
2011-04-16,3.792,21.542,34.25,12.708,30.125
2011-04-17,2.917,22.792,31.917,9.125,13.208
2011-04-18,2.708,29.042,41.042,12.0,22.417
2011-04-19,3.167,33.25,57.208,23.958,13.75
2011-04-20,2.667,30.042,55.875,25.833,7.292
2011-04-21,3.348,35.81,75.762,39.952,17.087
2011-04-22,4.0,39.25,76.208,36.958,28.458
2011-04-23,3.417,29.083,50.792,21.708,17.625
2011-04-24,4.042,26.333,40.625,14.292,21.125
2011-04-25,3.667,30.75,63.667,32.917,20.667
2011-04-26,3.833,35.917,62.208,26.292,28.417
2011-04-27,3.167,34.375,57.5,23.125,29.958
2011-04-28,3.667,32.739,47.0,14.261,23.0
2011-04-29,3.833,28.458,45.083,16.625,19.667
2011-04-30,3.875,27.5,38.583,11.083,25.583
2011-05-01,3.583,24.75,39.708,14.958,23.917
2011-05-02,4.125,27.792,43.083,15.292,82.25
2011-05-03,3.958,23.292,32.167,8.875,71.792
2011-05-04,4.125,18.5,27.0,8.5,48.0
2011-05-05,2.958,17.348,24.043,6.696,21.625
2011-05-06,2.783,23.773,33.636,9.864,30.0
2011-05-07,1.958,11.292,12.833,1.542,15.958
2011-05-08,3.208,16.917,19.667,2.75,27.75
2011-05-09,3.042,30.208,37.167,6.958,37.917
2011-05-10,2.292,22.708,40.833,18.125,40.375
2011-05-11,2.833,26.75,48.917,22.167,13.792
2011-05-12,2.75,31.0,56.696,25.696,10.917
2011-05-13,3.792,29.167,41.5,12.333,31.042
2011-05-14,4.042,26.167,35.167,9.0,27.375
2011-05-15,3.333,28.042,39.25,11.208,24.708
2011-05-16,3.208,36.917,52.125,15.208,29.792
2011-05-17,3.542,43.375,75.667,32.292,33.042
2011-05-18,3.917,39.292,69.292,30.0,29.625
2011-05-19,3.522,38.952,64.571,25.619,34.409
2011-05-20,2.625,29.917,52.125,22.208,28.583
2011-05-21,2.5,19.583,33.667,14.083,18.292
2011-05-22,2.708,13.958,19.125,5.167,11.708
2011-05-23,2.292,30.458,51.25,20.792,11.875
2011-05-24,2.75,31.25,51.958,20.708,9.583
2011-05-25,2.958,32.125,56.917,24.792,19.833
2011-05-26,2.25,20.435,30.652,10.217,23.5
2011-05-27,2.25,23.083,34.542,11.458,12.917
2011-05-28,3.25,31.708,49.083,17.375,10.833
2011-05-29,2.417,16.375,26.792,10.417,6.917
2011-05-30,1.958,15.417,24.333,8.917,8.792
2011-05-31,2.208,25.167,40.167,15.0,10.917
2011-06-01,2.087,29.045,53.636,24.591,13.958
2011-06-02,2.875,28.435,52.0,23.565,18.958
2011-06-03,3.333,24.833,42.5,17.667,35.0
2011-06-04,3.375,19.292,30.667,11.375,43.25
2011-06-05,3.375,22.042,29.292,7.25,30.0
2011-06-06,3.667,28.917,41.667,12.75,33.917
2011-06-07,3.417,25.5,42.583,17.083,31.042
2011-06-08,2.333,29.0,36.75,7.75,20.417
2011-06-09,2.833,27.217,36.565,9.348,21.292
2011-06-10,3.375,31.125,49.833,18.708,38.875
2011-06-11,3.042,19.958,27.5,7.542,18.833
2011-06-12,3.833,26.458,33.083,6.625,30.667
2011-06-13,3.217,25.478,36.478,11.0,21.435
2011-06-14,2.667,30.292,52.625,22.333,20.25
2011-06-15,2.417,31.667,60.75,29.083,16.75
2011-06-16,2.417,38.174,67.609,29.435,21.0
2011-06-17,2.625,30.833,50.167,19.333,13.792
2011-06-18,3.833,24.542,41.083,16.542,22.542
2011-06-19,3.208,15.375,23.792,8.417,18.917
2011-06-20,2.958,26.208,52.542,26.333,15.542
2011-06-21,3.125,27.125,62.125,35.0,21.708
2011-06-22,2.792,21.167,51.333,30.167,31.75
2011-06-23,1.875,13.609,30.826,17.217,26.542
2011-06-24,1.75,12.5,26.625,14.125,22.208
2011-06-25,2.0,9.542,21.75,12.208,18.25
2011-06-26,2.375,11.167,30.958,19.792,19.375
2011-06-27,1.739,11.955,26.0,14.045,16.136
2011-06-28,1.833,13.667,29.625,15.958,21.042
2011-06-29,2.208,21.542,50.375,28.833,30.917
2011-06-30,2.208,23.826,51.304,27.478,33.792
2011-07-01,2.708,24.042,56.125,32.083,31.167
2011-07-02,2.542,17.125,34.333,17.208,21.708
2011-07-03,3.0,17.458,29.708,12.25,37.167
2011-07-04,2.292,21.167,33.417,12.25,39.292
2011-07-05,3.25,31.167,48.708,17.542,28.292
2011-07-06,2.708,27.333,42.083,14.75,31.208
2011-07-07,2.292,19.304,38.522,19.217,25.458
2011-07-08,2.458,16.083,45.75,29.667,21.667
2011-07-09,2.25,11.958,34.458,22.5,14.333
2011-07-10,1.958,11.667,28.208,16.542,13.5
2011-07-11,1.583,14.083,36.042,21.958,15.458
2011-07-12,2.292,17.542,56.042,38.5,17.708
2011-07-13,2.087,15.522,44.435,28.913,14.826
2011-07-14,1.958,18.435,49.696,31.261,14.792
2011-07-15,2.333,22.0,54.958,32.958,17.208
2011-07-16,2.792,23.375,45.667,22.292,28.5
2011-07-17,1.625,9.125,19.0,9.875,15.667
2011-07-18,1.583,12.417,35.375,22.958,17.25
2011-07-19,1.292,12.0,28.833,16.833,11.917
2011-07-20,1.625,17.542,34.292,16.75,14.167
2011-07-21,1.833,21.174,44.913,23.739,15.583
2011-07-22,2.25,25.167,46.0,20.833,15.708
2011-07-23,2.5,17.083,36.042,18.958,22.208
2011-07-24,2.208,16.458,24.042,7.583,26.625
2011-07-25,2.292,23.875,38.5,14.625,26.375
2011-07-26,2.043,21.727,43.5,21.773,18.136
2011-07-27,1.708,16.208,37.833,21.625,15.292
2011-07-28,2.042,17.522,44.0,26.478,22.375
2011-07-29,2.417,21.625,52.25,30.625,27.417
2011-07-30,2.333,19.833,40.375,20.542,22.667
2011-07-31,2.292,13.833,19.708,5.875,23.708
2011-08-01,2.083,17.708,32.167,14.458,33.5
2011-08-02,1.958,21.042,35.542,14.5,24.125
2011-08-03,1.583,11.583,29.25,17.667,19.958
2011-08-04,1.292,9.957,27.261,17.304,15.833
2011-08-05,1.708,19.5,58.5,39.0,16.792
2011-08-06,2.083,11.0,35.792,24.792,13.667
2011-08-07,2.167,11.542,30.458,18.917,14.583
2011-08-08,2.0,18.375,48.667,30.292,18.0
2011-08-09,2.87,27.773,55.682,27.909,34.182
2011-08-10,2.833,26.583,51.958,25.375,44.125
2011-08-11,2.625,27.609,52.478,24.87,38.708
2011-08-12,2.333,19.417,31.625,12.208,31.0
2011-08-13,2.458,14.542,20.333,5.792,29.625
2011-08-14,2.375,11.958,16.708,4.75,32.875
2011-08-15,2.458,13.417,19.125,5.708,30.375
2011-08-16,2.792,18.5,26.458,7.958,35.708
2011-08-17,2.458,20.375,34.0,13.625,34.833
2011-08-18,2.125,19.478,35.0,15.522,38.667
2011-08-19,2.708,24.208,35.542,11.333,21.375
2011-08-20,2.5,23.708,33.542,9.833,19.75
2011-08-21,2.917,21.25,36.625,15.375,19.542
2011-08-22,2.458,26.0,48.0,22.0,18.208
2011-08-23,2.417,24.333,56.792,32.458,27.917
2011-08-24,1.864,13.727,49.955,36.227,23.217
2011-08-25,2.042,14.522,41.826,27.304,15.542
2011-08-26,2.167,18.083,43.875,25.792,18.375
2011-08-27,2.458,20.5,37.958,17.458,21.042
2011-08-28,2.333,12.958,22.542,9.583,33.083
2011-08-29,2.25,21.667,41.125,19.458,27.25
2011-08-30,2.292,25.25,50.833,25.583,24.25
2011-08-31,1.5,20.708,44.0,23.292,19.75
2011-09-01,1.625,16.652,55.043,38.391,20.792
2011-09-02,1.25,11.833,27.333,15.5,18.417
2011-09-03,1.167,3.75,5.083,1.333,18.125
2011-09-04,1.833,10.542,20.583,10.042,11.25
2011-09-05,2.417,23.25,38.417,15.167,12.833
2011-09-06,2.636,31.091,60.227,29.136,14.0
2011-09-07,3.042,34.833,64.083,29.25,19.792
2011-09-08,2.708,29.435,59.391,29.957,24.917
2011-09-09,2.292,25.083,49.75,24.667,24.083
2011-09-10,2.708,15.958,39.333,23.375,25.333
2011-09-11,1.917,7.667,19.542,11.875,15.5
2011-09-12,1.875,15.875,41.625,25.75,16.208
2011-09-13,2.292,21.208,49.542,28.333,20.833
2011-09-14,2.25,23.0,53.25,30.25,25.125
2011-09-15,1.583,14.043,37.783,23.739,17.542
2011-09-16,1.458,13.0,38.25,25.25,14.75
2011-09-17,2.625,17.083,49.333,32.25,14.792
2011-09-18,2.333,9.208,28.917,19.708,16.042
2011-09-19,2.167,12.708,31.417,18.708,13.708
2011-09-20,1.958,21.375,46.875,25.5,8.875
2011-09-21,1.667,16.75,34.708,17.958,8.208
2011-09-22,2.208,19.957,33.391,13.435,9.667
2011-09-23,2.417,18.708,38.042,19.333,11.333
2011-09-24,2.25,20.667,38.375,17.708,13.0
2011-09-25,1.958,16.292,24.958,8.667,15.583
2011-09-26,2.958,34.167,64.125,29.958,18.167
2011-09-27,2.542,28.458,57.583,29.125,19.083
2011-09-28,2.478,36.727,73.545,36.818,22.455
2011-09-29,2.458,26.652,45.348,18.696,24.583
2011-09-30,2.458,22.958,31.167,8.208,21.333
2011-10-01,2.958,20.0,32.292,12.292,13.917
2011-10-02,2.458,19.458,32.083,12.625,11.208
2011-10-03,2.125,27.292,56.125,28.833,8.833
2011-10-04,2.067,32.167,71.083,38.917,12.875
2011-10-05,2.5,40.636,87.182,46.545,14.591
2011-10-06,2.333,29.913,53.565,23.652,12.667
2011-10-07,3.667,32.792,59.958,27.167,28.292
2011-10-08,3.875,27.667,45.792,18.125,33.208
2011-10-09,4.167,25.417,33.5,8.083,33.25
2011-10-10,4.292,27.083,38.667,11.583,42.292
2011-10-11,4.458,35.292,68.958,33.667,48.917
2011-10-12,4.083,33.667,73.542,39.875,44.375
2011-10-13,4.208,40.478,83.478,43.0,43.458
2011-10-14,3.25,27.333,54.0,26.667,35.958
2011-10-15,4.208,25.667,45.042,19.375,18.125
2011-10-16,4.667,24.958,37.0,12.042,26.0
2011-10-17,3.458,29.125,54.167,25.042,27.542
2011-10-18,2.045,28.826,52.826,24.0,14.696
2011-10-19,2.167,32.667,71.875,39.208,17.5
2011-10-20,2.5,29.957,61.043,31.087,19.333
2011-10-21,2.167,26.542,49.042,22.5,17.042
2011-10-22,2.417,21.5,36.708,15.208,12.292
2011-10-23,2.583,16.75,29.792,13.042,12.542
2011-10-24,2.625,25.875,62.333,36.458,13.958
2011-10-25,3.125,22.75,54.875,32.125,17.917
2011-10-26,2.167,26.25,59.667,33.417,10.917
2011-10-27,2.5,32.217,79.087,46.87,17.75
2011-10-28,3.25,41.333,73.208,31.875,25.083
2011-10-29,3.208,29.833,51.417,21.583,27.958
2011-10-30,3.417,33.083,46.208,13.125,23.0
2011-10-31,2.875,30.75,57.5,26.75,14.792
2011-11-01,2.875,30.25,81.542,51.292,18.292
2011-11-02,3.13,35.652,73.13,37.478,20.565
2011-11-03,4.083,31.043,64.826,33.783,27.167
2011-11-04,3.792,28.583,72.958,44.375,27.583
2011-11-05,4.333,31.583,58.917,27.333,34.208
2011-11-06,3.667,20.167,36.167,16.0,20.625
2011-11-07,2.833,26.042,49.333,23.292,11.292
2011-11-08,2.708,27.75,67.333,39.583,14.208
2011-11-09,2.5,32.667,78.0,45.333,12.917
2011-11-10,2.917,34.957,84.652,49.696,16.25
2011-11-11,2.75,34.167,83.333,49.167,14.208
2011-11-12,3.958,23.125,59.5,36.375,15.583
2011-11-13,3.875,19.917,35.5,15.583,24.917
2011-11-14,4.167,30.714,56.429,25.714,38.318
2011-11-15,2.609,30.636,57.909,27.273,19.0
2011-11-16,2.792,32.917,78.333,45.417,12.708
2011-11-17,4.0,34.783,86.826,52.043,23.708
2011-11-18,4.042,35.042,70.875,35.833,24.333
2011-11-19,4.958,30.875,71.458,40.583,19.167
2011-11-20,4.042,17.5,28.792,11.292,13.708
2011-11-21,2.5,25.875,53.0,27.125,8.542
2011-11-22,2.833,27.958,65.833,37.875,11.125
2011-11-23,3.958,27.292,61.833,34.542,20.375
2011-11-24,2.875,22.087,35.043,12.957,12.917
2011-11-25,2.042,25.75,49.0,23.25,7.333
2011-11-26,3.417,24.167,55.542,31.375,13.125
2011-11-27,4.708,24.208,60.25,36.042,17.875
2011-11-28,7.5,35.083,131.417,96.333,35.792
2011-11-29,5.957,40.087,134.478,94.391,36.087
2011-11-30,4.375,30.708,110.042,79.333,26.833
2011-12-01,2.167,25.783,52.174,26.391,5.042
2011-12-02,2.083,26.583,46.833,20.25,8.458
2011-12-03,2.542,16.458,23.375,6.917,8.708
