date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,193.792,82.0,70.542,53.0,15.083,18.5,22.417,3.917,2.25,15.083,11.3,7.104,3.0,208.875
2011-01-02,187.696,88.0,70.333,58.0,1.826,6.417,7.458,1.042,2.875,12.542,8.8,6.508,5.0,189.522
2011-01-03,187.875,74.0,64.75,51.0,2.708,9.0,10.417,1.417,3.5,13.167,8.0,6.417,4.1,190.583
2011-01-04,188.042,82.0,62.917,44.0,1.25,7.833,9.125,1.292,5.792,18.958,6.8,5.238,2.8,189.292
2011-01-05,189.304,93.0,77.458,62.0,8.957,18.042,24.417,6.375,2.917,13.0,7.0,4.321,2.5,198.261
2011-01-06,193.083,95.0,69.875,52.0,18.5,22.958,47.75,24.792,2.792,13.542,8.6,5.762,1.8,211.583
2011-01-07,188.375,80.0,68.625,52.0,4.083,12.292,14.583,2.292,1.333,7.417,7.6,5.438,3.0,192.458
2011-01-08,193.696,85.0,71.375,55.0,15.826,20.792,27.25,6.458,2.25,7.625,8.0,4.804,2.1,209.522
2011-01-09,195.458,86.0,73.042,58.0,17.5,25.083,33.792,8.708,3.875,14.167,10.0,6.583,3.6,212.958
2011-01-10,195.864,92.0,74.0,50.0,23.682,30.478,53.348,22.87,4.522,30.952,11.3,6.788,3.0,219.545
2011-01-11,185.375,72.0,64.75,53.0,3.542,13.917,16.75,2.833,4.292,19.542,9.0,6.646,2.3,188.917
2011-01-12,188.625,79.0,64.125,51.0,10.333,21.75,30.25,8.5,2.417,8.5,6.5,4.083,1.5,198.958
2011-01-13,189.522,92.0,69.542,54.0,11.609,20.583,37.917,17.333,3.833,15.542,9.1,6.462,3.8,201.13
2011-01-14,189.95,74.0,66.095,58.0,7.65,20.45,23.25,2.8,6.85,31.55,8.3,6.805,5.1,197.6
2011-01-15,191.417,84.0,71.042,60.0,14.5,21.25,28.167,6.917,3.167,11.833,7.8,6.246,3.8,205.917
2011-01-16,187.208,93.0,67.75,56.0,9.208,21.042,25.042,4.0,1.708,6.583,6.0,5.183,2.8,196.417
2011-01-17,187.955,96.0,70.875,46.0,13.545,24.261,35.478,11.217,2.043,11.381,9.6,5.479,2.8,201.5
2011-01-18,197.042,88.0,64.208,37.0,49.375,41.25,74.25,33.0,3.375,18.083,10.8,6.021,1.3,246.417
2011-01-19,192.042,99.0,81.417,62.0,36.667,35.708,59.417,23.708,1.958,12.958,7.6,6.325,5.1,228.708
2011-01-20,184.348,99.0,88.875,82.0,17.739,23.583,28.792,5.208,1.042,10.375,9.5,7.783,5.3,202.087
2011-01-21,186.333,98.0,93.458,81.0,17.708,26.417,32.208,5.792,1.167,12.167,9.3,7.733,7.0,204.042
2011-01-22,189.542,100.0,89.333,74.0,17.5,27.125,34.0,6.875,2.75,21.417,10.6,7.788,4.3,207.042
2011-01-23,188.13,84.0,74.542,58.0,4.348,15.375,19.833,4.458,2.083,6.333,9.3,7.275,3.6,192.478
2011-01-24,188.13,76.0,63.261,52.0,2.13,14.5,18.125,3.625,1.957,6.875,5.2,3.535,2.0,190.261
2011-01-25,188.375,71.0,61.625,44.0,1.958,13.318,15.045,1.727,3.667,10.417,5.1,2.946,1.2,190.333
2011-01-26,189.609,80.0,65.125,51.0,5.391,17.042,21.625,4.583,2.75,6.083,5.0,2.8,0.3,195.0
2011-01-27,190.458,79.0,66.125,54.0,5.542,20.0,23.5,3.5,5.708,19.0,7.3,4.712,1.9,196.0
2011-01-28,189.667,80.0,68.167,59.0,6.167,21.375,24.333,2.958,5.958,23.042,7.4,5.317,3.3,195.833
2011-01-29,188.87,88.0,74.292,54.0,6.478,15.167,17.042,1.875,2.083,5.625,5.5,3.508,2.2,195.348
2011-01-30,194.292,86.0,74.792,56.0,14.75,27.25,41.875,14.625,2.375,6.25,6.3,3.771,1.2,209.042
2011-01-31,188.292,81.0,64.958,48.0,6.625,20.792,24.792,4.0,3.083,9.625,6.8,3.996,1.9,194.917
2011-02-01,191.348,94.0,64.625,40.0,12.261,23.875,36.417,12.542,4.208,17.5,7.3,4.312,1.3,203.609
2011-02-02,187.583,74.0,61.333,44.0,2.375,11.708,14.417,2.708,2.042,5.792,3.2,0.921,-0.6,189.958
2011-02-03,193.458,85.0,66.917,52.0,9.167,21.826,31.391,9.565,2.727,7.524,4.4,1.567,-2.2,202.625
2011-02-04,186.826,79.0,59.708,45.0,3.652,15.458,18.625,3.167,5.375,17.833,7.4,5.238,3.3,190.478
2011-02-05,191.708,82.0,63.5,44.0,11.417,22.25,25.375,3.125,7.917,42.042,8.6,5.65,1.2,203.125
2011-02-06,191.5,100.0,92.25,79.0,31.0,34.833,47.75,12.917,3.708,41.833,10.2,7.5,4.8,222.5
2011-02-07,193.273,100.0,89.083,66.0,14.864,32.0,45.042,13.042,2.667,17.042,9.6,8.417,6.3,208.136
2011-02-08,187.75,74.0,59.375,45.0,1.958,13.5,16.375,2.875,2.958,9.75,5.7,3.546,0.5,189.708
2011-02-09,189.958,81.0,64.042,52.0,2.5,12.708,14.958,2.25,2.583,6.5,4.8,2.567,0.0,192.458
2011-02-10,189.174,80.0,66.0,54.0,12.609,24.542,35.208,10.667,3.667,10.75,5.9,3.671,0.5,201.783
2011-02-11,186.333,77.0,64.0,49.0,5.917,15.542,17.708,2.167,3.0,8.083,7.2,4.858,2.1,192.25
2011-02-12,187.833,78.0,64.375,51.0,4.25,15.542,17.583,2.042,3.333,10.125,7.1,4.779,3.0,192.083
2011-02-13,192.913,100.0,85.042,63.0,33.478,37.833,52.375,14.542,2.333,20.792,6.3,4.292,3.0,226.391
2011-02-14,193.667,100.0,99.792,99.0,44.833,40.0,75.583,35.583,1.625,26.708,7.0,5.7,4.4,238.5
2011-02-15,193.958,100.0,90.833,75.0,34.167,31.125,66.417,35.292,2.458,40.583,7.4,5.012,3.5,228.125
2011-02-16,188.826,81.0,68.167,53.0,10.565,24.125,31.542,7.417,3.739,12.333,7.4,4.45,2.1,199.391
2011-02-17,187.833,73.0,60.458,45.0,3.375,15.318,17.727,2.409,2.636,7.909,6.6,4.254,2.0,191.208
2011-02-18,188.583,81.0,69.625,52.0,3.667,13.417,15.625,2.208,1.458,5.917,3.7,1.925,0.1,192.25
2011-02-19,191.087,92.0,74.375,54.0,8.87,18.708,21.583,2.875,2.75,8.708,6.5,2.629,-1.8,199.957
2011-02-20,196.542,91.0,66.125,46.0,20.042,33.292,49.792,16.5,3.833,12.708,8.9,4.404,0.3,216.583
2011-02-21,198.792,75.0,63.625,54.0,33.25,47.833,81.792,33.958,7.667,28.417,8.3,5.933,2.0,232.042
2011-02-22,189.739,99.0,75.625,53.0,26.739,36.375,48.625,12.25,3.25,24.333,12.1,8.871,5.7,216.478
2011-02-23,190.292,100.0,91.875,62.0,20.292,33.25,50.167,16.917,2.333,16.25,11.4,10.225,9.0,210.583
2011-02-24,186.375,77.0,60.25,43.0,9.208,21.25,23.375,2.125,4.667,25.708,12.5,9.229,7.3,195.583
2011-02-25,191.217,99.0,84.25,71.0,16.0,31.917,37.75,5.833,3.208,31.583,8.4,7.333,6.6,207.217
2011-02-26,187.833,88.0,70.375,55.0,4.292,13.5,14.667,1.167,1.5,6.0,6.4,5.054,2.3,192.125
2011-02-27,192.25,85.0,70.667,46.0,12.542,23.458,31.375,7.917,2.25,9.917,6.2,2.875,1.1,204.792
2011-02-28,188.13,85.0,59.125,36.0,13.609,26.0,31.583,5.583,2.292,13.792,8.8,4.646,0.0,201.739
2011-03-01,193.083,89.0,78.167,62.0,42.625,50.435,76.652,26.217,4.391,31.522,14.3,10.117,5.8,235.708
2011-03-02,192.0,100.0,88.25,77.0,29.217,41.583,62.292,20.708,2.75,29.333,11.8,10.712,8.9,221.217
2011-03-03,187.208,80.0,63.417,43.0,3.708,15.375,17.083,1.708,3.042,13.0,12.6,9.408,7.3,190.917
2011-03-04,190.208,97.0,82.667,64.0,6.833,17.375,19.083,1.708,1.542,14.625,9.9,7.65,5.1,197.042
2011-03-05,190.609,100.0,99.0,95.0,29.783,43.625,59.542,15.917,1.75,21.125,12.1,11.088,9.8,220.391
2011-03-06,193.652,100.0,86.75,71.0,26.913,38.632,69.211,30.579,3.524,31.333,16.8,13.492,11.3,220.565
2011-03-07,189.042,86.0,67.5,55.0,10.625,20.292,22.667,2.375,5.625,35.458,12.7,11.117,8.9,199.667
2011-03-08,191.208,81.0,63.667,44.0,14.792,26.208,32.208,6.0,6.25,30.125,14.2,10.15,6.9,206.0
2011-03-09,189.174,100.0,90.042,64.0,15.261,25.625,29.0,3.375,2.833,24.292,9.3,6.721,5.3,204.435
2011-03-10,187.625,99.0,73.917,56.0,6.292,13.708,15.292,1.583,2.583,17.208,10.3,7.983,5.9,193.917
2011-03-11,187.792,88.0,63.333,43.0,5.083,11.0,13.75,2.75,3.958,14.542,9.6,5.938,2.7,192.875
2011-03-12,188.174,85.0,69.75,58.0,2.957,13.167,15.667,2.5,3.333,12.333,6.1,3.729,2.1,191.13
2011-03-13,189.091,78.0,64.875,51.0,5.591,17.545,20.0,2.455,2.955,12.5,7.7,4.454,2.2,194.682
2011-03-14,193.333,84.0,53.542,19.0,19.292,29.583,41.208,11.625,3.958,22.792,10.3,6.15,1.4,212.625
2011-03-15,190.391,75.0,56.792,35.0,15.87,23.792,35.083,11.292,4.542,29.792,10.1,7.004,4.3,206.261
2011-03-16,194.083,76.0,47.917,22.0,29.792,40.875,61.625,20.75,4.875,25.833,14.7,8.317,2.2,223.875
2011-03-17,198.375,100.0,89.083,48.0,57.375,45.708,75.917,30.208,2.667,49.5,15.0,12.338,9.5,255.75
2011-03-18,195.696,99.0,93.542,81.0,22.913,29.75,37.708,7.958,4.375,65.125,13.0,12.142,10.2,218.609
2011-03-19,188.208,92.0,66.083,52.0,4.417,13.083,15.167,2.083,2.292,8.958,10.2,7.55,4.4,192.625
2011-03-20,189.5,81.0,60.0,39.0,7.417,17.958,20.833,2.875,3.667,17.917,10.9,7.238,2.8,196.917
