date,CO_mean,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2018-02-17,3.957,82.0,64.167,45.0,15.522,18.87,3.348,21.333,7.8,4.742,1.1
2018-02-18,4.625,89.0,63.458,36.0,32.125,53.542,21.417,21.958,12.5,5.671,-1.1
2018-02-19,3.875,94.0,84.083,65.0,27.208,34.417,7.208,13.083,12.2,8.796,6.1
2018-02-20,4.5,96.0,77.5,49.0,25.875,56.083,30.208,14.875,14.5,11.421,6.7
2018-02-21,3.125,79.0,61.708,48.0,24.25,29.917,5.667,24.083,8.7,7.3,6.0
2018-02-22,3.333,69.0,56.208,39.0,26.208,35.208,9.0,31.333,12.9,8.712,5.3
2018-02-23,2.917,67.0,49.125,24.0,23.125,29.958,6.833,19.042,12.0,7.908,3.9
2018-02-24,3.522,82.0,58.083,33.0,25.913,33.957,8.043,19.458,14.6,7.729,1.2
2018-02-25,3.667,90.0,63.833,35.0,33.833,47.708,13.875,22.958,17.3,10.0,4.3
2018-02-26,2.833,74.0,51.542,30.0,26.458,38.583,12.125,21.042,13.7,8.833,4.6
2018-02-27,2.917,76.0,51.667,25.0,28.292,38.375,10.083,15.292,13.2,7.992,1.7
2018-02-28,3.182,94.0,82.542,65.0,21.318,26.182,4.864,13.955,11.7,10.208,8.7
2018-03-01,3.0,89.0,62.042,36.0,24.083,36.958,12.875,21.208,14.1,9.604,5.4
2018-03-02,3.417,83.0,51.5,26.0,24.75,34.208,9.458,24.375,15.0,8.675,2.6
2018-03-03,3.609,94.0,64.042,44.0,14.958,16.042,1.083,21.0,11.6,9.121,7.3
2018-03-04,2.958,95.0,85.542,65.0,19.25,21.792,2.542,9.667,11.1,9.167,7.2
2018-03-05,3.333,89.0,57.25,28.0,33.125,52.458,19.333,27.208,16.5,10.542,5.3
2018-03-06,3.125,93.0,63.833,29.0,29.25,40.042,10.792,19.625,16.2,10.658,8.1
2018-03-07,3.042,96.0,78.167,59.0,21.542,27.542,6.0,14.583,11.7,8.408,4.1
2018-03-08,2.417,88.0,59.375,35.0,27.083,40.208,13.125,9.833,11.3,5.975,2.0
2018-03-09,3.0,83.0,59.333,36.0,23.75,30.208,6.458,11.333,15.3,8.096,0.1
2018-03-10,2.913,89.0,77.958,57.0,12.375,13.458,1.083,9.417,12.3,10.346,7.0
2018-03-11,2.565,96.0,79.25,51.0,20.682,31.227,10.545,5.714,14.9,11.292,7.3
2018-03-12,3.833,94.0,74.625,50.0,31.292,50.333,19.042,18.083,14.1,9.6,4.4
2018-03-13,3.0,91.0,56.125,28.0,25.5,43.083,17.583,13.833,12.4,7.667,3.2
2018-03-14,2.5,80.0,60.792,45.0,30.083,45.75,15.667,12.292,10.1,5.646,2.2
2018-03-15,3.25,87.0,57.0,15.0,26.292,36.167,9.875,17.0,15.1,8.225,1.0
2018-03-16,2.833,92.0,76.208,58.0,19.417,23.458,4.042,8.167,11.0,6.929,3.4
2018-03-17,3.043,90.0,77.667,45.0,17.435,22.087,4.652,8.917,11.6,5.733,3.1
2018-03-18,3.0,92.0,57.083,17.0,25.833,37.208,11.375,10.542,15.0,8.033,0.6
2018-03-19,3.25,88.0,64.417,50.0,31.208,50.542,19.333,12.958,15.0,10.883,7.6
2018-03-20,3.25,92.0,64.375,27.0,29.083,42.0,12.917,15.417,20.5,12.8,5.3
2018-03-21,3.042,95.0,79.125,58.0,29.25,36.75,7.5,16.417,20.7,16.017,12.0
2018-03-22,3.208,94.0,65.083,51.0,16.083,18.833,2.75,27.625,16.7,11.258,7.0
2018-03-23,2.25,69.0,48.167,30.0,19.5,24.375,4.875,15.375,10.9,6.996,2.7
2018-03-24,2.696,73.0,57.042,39.0,14.957,17.217,2.261,12.167,11.4,7.479,2.4
2018-03-25,3.458,84.0,57.208,37.0,33.292,54.167,20.875,17.125,13.9,9.162,2.6
2018-03-26,3.583,72.0,55.208,32.0,29.917,42.625,12.708,24.208,18.9,11.854,7.1
2018-03-27,3.5,83.0,54.125,28.0,34.667,41.708,7.042,30.042,18.8,13.433,5.7
2018-03-28,2.565,66.0,57.333,48.0,22.136,28.364,6.227,15.818,15.4,12.308,6.4
2018-03-29,3.083,65.0,47.083,27.0,30.833,42.5,11.667,17.75,17.5,11.362,6.3
2018-03-30,3.583,95.0,70.958,47.0,27.417,32.25,4.833,20.75,16.0,11.775,9.4
2018-03-31,3.043,96.0,58.792,37.0,11.087,12.174,1.087,13.125,13.1,10.154,7.4
2018-04-01,3.208,83.0,63.75,43.0,19.042,22.0,2.958,19.917,22.3,16.121,9.7
2018-04-02,3.478,82.0,61.917,39.0,32.478,47.565,15.087,31.667,24.6,18.517,13.9
2018-04-03,3.167,86.0,58.5,31.0,31.792,52.958,21.167,37.292,26.2,19.333,12.5
2018-04-04,2.583,83.0,65.292,35.0,22.0,37.333,15.333,27.417,25.5,17.717,11.6
2018-04-05,2.375,69.0,56.083,39.0,18.458,24.958,6.5,9.167,19.9,14.675,10.2
2018-04-06,2.625,96.0,80.917,55.0,25.75,34.417,8.667,18.833,20.9,16.183,11.5
2018-04-07,2.958,92.0,64.208,41.0,14.5,17.125,2.625,28.0,13.4,10.233,6.3
2018-04-08,3.0,71.0,51.5,32.0,14.042,16.833,2.792,15.667,13.1,8.525,4.0
2018-04-09,3.652,77.0,61.375,43.0,30.609,42.13,11.522,19.333,15.4,10.696,4.8
2018-04-10,3.417,88.0,57.292,15.0,30.25,42.5,12.25,25.833,22.2,14.612,7.6
2018-04-11,2.818,88.0,69.833,52.0,27.955,35.182,7.227,27.087,21.8,17.588,13.6
2018-04-12,3.208,97.0,62.667,36.0,31.292,57.375,26.083,23.417,22.4,17.796,12.6
2018-04-13,2.542,61.0,38.292,19.0,29.125,41.917,12.792,16.0,18.1,13.383,8.4
2018-04-14,3.042,94.0,64.458,36.0,18.0,20.667,2.667,14.875,22.1,14.25,8.0
2018-04-15,2.435,98.0,76.792,46.0,11.913,16.348,4.435,6.458,17.2,13.583,9.8
2018-04-16,2.542,77.0,51.625,31.0,18.375,27.0,8.625,53.542,18.0,13.0,8.8
2018-04-17,3.042,94.0,69.208,47.0,17.458,24.167,6.708,37.75,19.0,13.829,10.0
2018-04-18,2.792,97.0,73.083,42.0,28.083,41.833,13.75,16.042,21.0,15.479,11.8
2018-04-19,2.917,88.0,61.625,33.0,25.167,32.625,7.458,32.083,24.5,16.875,9.3
2018-04-20,3.542,90.0,52.208,19.0,36.542,51.625,15.083,30.25,27.8,19.042,11.9
2018-04-21,3.917,66.0,43.75,19.0,24.708,27.875,3.167,33.25,27.9,19.675,12.3
2018-04-22,4.13,79.0,54.333,33.0,22.913,25.783,2.87,32.625,27.1,19.438,12.3
2018-04-23,3.087,82.0,57.667,39.0,29.696,38.565,8.87,24.304,25.2,20.029,13.4
2018-04-24,2.542,95.0,83.0,68.0,34.833,58.0,23.167,17.417,19.7,18.483,17.7
2018-04-25,2.042,97.0,79.0,66.0,14.583,17.75,3.167,5.75,18.0,15.888,12.9
2018-04-26,2.292,76.0,55.208,35.0,20.833,31.375,10.542,7.875,22.9,16.85,12.3
2018-04-27,2.75,83.0,64.625,49.0,30.042,46.292,16.25,14.417,22.8,17.3,12.8
2018-04-28,4.292,78.0,54.917,28.0,30.375,35.833,5.458,45.0,24.8,17.483,12.3
2018-04-29,3.217,77.0,48.958,15.0,13.261,15.174,1.913,21.458,27.6,19.604,12.2
2018-04-30,3.417,88.0,63.125,48.0,20.375,22.833,2.458,23.083,23.0,19.05,15.4
2018-05-01,3.333,92.0,58.333,25.0,25.167,31.208,6.042,28.083,29.2,21.288,14.1
2018-05-02,3.542,95.0,76.667,59.0,28.333,39.583,11.25,26.792,21.2,19.342,17.9
2018-05-03,3.167,97.0,66.792,45.0,12.667,14.875,2.208,17.0,22.2,18.979,13.9
2018-05-04,2.75,61.0,47.333,33.0,9.917,10.917,1.0,15.708,19.8,15.4,12.2
2018-05-05,3.25,64.0,43.917,26.0,15.25,16.458,1.208,17.875,24.4,18.375,13.0
2018-05-06,3.087,95.0,62.083,26.0,15.348,17.13,1.783,19.583,26.9,18.662,12.2
2018-05-07,2.792,97.0,95.167,91.0,21.0,28.917,7.917,7.542,18.7,16.983,15.1
2018-05-08,2.083,95.0,82.125,65.0,20.708,30.042,9.333,4.958,19.0,16.696,14.3
2018-05-09,2.125,97.0,70.0,45.0,23.042,31.5,8.458,12.042,18.6,15.296,12.2
2018-05-10,2.043,79.0,57.0,35.0,22.182,32.364,10.182,10.318,18.7,13.817,9.7
2018-05-11,2.667,87.0,51.625,18.0,22.0,26.542,4.542,12.75,25.0,16.608,8.0
2018-05-12,2.833,83.0,58.875,36.0,18.292,21.583,3.292,16.625,25.2,19.108,12.4
2018-05-13,2.913,97.0,85.375,61.0,19.696,22.522,2.826,9.542,18.7,17.6,16.7
2018-05-14,3.167,97.0,67.958,36.0,26.833,40.833,14.0,14.5,25.8,20.171,15.8
2018-05-15,3.125,86.0,55.5,29.0,31.917,40.417,8.5,18.75,29.4,21.529,13.4
2018-05-16,3.583,75.0,60.667,40.0,27.75,34.667,6.917,23.458,29.6,23.388,18.0
2018-05-17,3.667,90.0,70.875,50.0,23.958,31.083,7.125,46.375,29.0,24.454,20.3
2018-05-18,3.75,97.0,80.625,62.0,24.042,42.208,18.167,52.375,27.9,24.108,20.8
2018-05-19,2.125,97.0,70.375,51.0,8.333,9.958,1.625,6.458,21.9,16.367,12.5
2018-05-20,2.174,74.0,55.917,34.0,7.957,9.261,1.304,7.375,23.2,17.95,12.3
2018-05-21,2.25,69.0,49.75,23.0,19.667,28.542,8.875,11.125,28.2,20.9,15.2
2018-05-22,2.083,66.0,44.5,25.0,18.208,26.667,8.458,10.75,28.2,21.296,14.4
2018-05-23,2.0,96.0,81.667,61.0,17.083,20.0,2.917,7.792,20.8,19.029,17.9
2018-05-24,2.522,97.0,58.125,24.0,28.136,47.182,19.045,11.0,27.7,20.95,16.3
2018-05-25,3.125,72.0,44.208,19.0,31.75,41.833,10.083,20.875,30.9,23.0,15.7
2018-05-26,3.667,79.0,52.833,32.0,30.25,38.0,7.75,26.208,28.8,22.608,19.0
2018-05-27,3.87,89.0,57.458,33.0,26.739,30.13,3.391,28.667,29.0,22.938,16.0
2018-05-28,2.958,74.0,61.042,47.0,34.417,42.75,8.333,20.042,27.2,23.154,19.5
2018-05-29,2.125,83.0,63.292,46.0,14.167,18.042,3.875,16.917,28.0,23.671,20.3
2018-05-30,2.25,95.0,86.167,69.0,22.208,29.042,6.833,14.083,21.9,19.583,16.7
2018-05-31,3.25,96.0,92.458,84.0,29.167,39.667,10.5,18.208,20.7,18.479,16.6
2018-06-01,2.458,95.0,70.292,40.0,25.0,33.125,8.125,14.792,25.2,19.154,15.0
2018-06-02,2.375,91.0,57.542,21.0,17.25,20.375,3.125,13.125,29.8,21.492,13.8
2018-06-03,3.043,88.0,58.625,35.0,17.0,18.696,1.696,15.625,29.8,23.158,17.3
2018-06-04,2.292,87.0,55.042,17.0,20.5,24.083,3.583,15.292,31.9,24.238,17.4
2018-06-05,2.708,95.0,66.125,38.0,35.875,48.75,12.875,15.125,26.8,22.05,17.5
2018-06-06,2.25,96.0,93.875,89.0,12.583,13.958,1.375,5.542,20.6,19.504,18.4
2018-06-07,2.318,96.0,77.333,57.0,15.727,19.636,3.909,9.174,28.8,23.575,19.6
2018-06-08,3.375,97.0,87.833,74.0,24.583,36.333,11.75,23.833,24.6,23.2,21.7
2018-06-09,2.542,97.0,70.042,47.0,14.708,17.792,3.083,24.625,28.1,23.2,18.2
2018-06-10,2.478,89.0,78.708,66.0,10.565,12.609,2.043,16.125,24.5,21.262,17.5
2018-06-11,2.0,95.0,83.25,62.0,12.958,19.667,6.708,8.167,27.8,22.979,19.9
2018-06-12,2.042,95.0,76.667,58.0,15.125,26.25,11.125,5.667,25.0,21.296,18.8
2018-06-13,1.958,83.0,66.333,49.0,19.333,27.917,8.583,5.625,24.8,20.238,16.7
2018-06-14,2.167,85.0,63.833,42.0,20.875,33.417,12.542,12.583,26.5,21.162,15.0
2018-06-15,2.083,95.0,81.292,72.0,18.708,25.708,7.0,12.625,23.0,20.038,17.3
2018-06-16,1.75,85.0,59.667,40.0,14.375,20.75,6.375,6.458,26.6,20.208,15.1
2018-06-17,1.783,84.0,61.667,40.0,4.826,6.261,1.435,9.417,30.2,22.8,15.1
2018-06-18,1.75,76.0,67.875,56.0,9.792,12.875,3.083,6.292,26.9,23.312,21.6
2018-06-19,2.792,96.0,82.708,68.0,28.167,51.208,23.042,11.042,26.0,22.558,19.9
2018-06-20,2.792,97.0,96.0,93.0,23.875,33.833,9.958,8.375,22.7,21.642,20.4
2018-06-21,2.565,97.0,79.25,58.0,30.591,47.091,16.5,14.913,26.8,22.721,19.9
2018-06-22,3.417,90.0,67.167,38.0,35.042,45.833,10.792,26.583,30.5,23.917,18.1
2018-06-23,3.042,96.0,84.75,60.0,23.583,30.167,6.583,21.542,23.9,20.967,19.5
2018-06-24,3.0,97.0,74.0,48.0,13.435,15.13,1.696,19.375,29.6,23.804,19.1
2018-06-25,3.583,95.0,63.375,37.0,26.875,34.208,7.333,30.083,33.8,26.479,20.2
2018-06-26,2.625,87.0,70.5,51.0,21.625,31.458,9.833,23.875,32.3,27.029,20.8
2018-06-27,1.792,92.0,73.792,55.0,10.917,18.042,7.125,19.333,32.0,28.079,25.7
2018-06-28,1.833,90.0,72.792,56.0,11.667,18.917,7.25,22.792,31.4,28.288,25.7
2018-06-29,1.625,97.0,83.333,61.0,10.792,21.917,11.125,9.333,31.2,25.996,22.4
2018-06-30,2.0,97.0,78.042,51.0,9.208,22.708,13.5,12.333,34.1,27.617,23.1
2018-07-01,1.565,91.0,65.958,45.0,6.696,16.043,9.348,15.208,34.6,29.183,24.3
2018-07-02,1.5,96.0,79.458,53.0,15.458,33.75,18.292,14.25,33.0,27.367,24.1
2018-07-03,1.391,97.0,68.708,43.0,7.5,19.591,12.091,14.955,33.2,28.108,23.7
2018-07-04,1.583,95.0,81.25,72.0,9.708,17.625,7.917,13.833,28.9,26.867,25.6
2018-07-05,1.875,97.0,95.75,88.0,15.625,23.542,7.917,13.417,25.8,24.225,22.3
2018-07-06,2.0,97.0,96.583,95.0,9.833,11.875,2.042,6.75,24.4,23.358,22.1
2018-07-07,2.25,97.0,96.25,93.0,11.375,23.208,11.833,9.583,25.3,23.725,22.9
2018-07-08,2.043,97.0,79.292,52.0,10.174,23.217,13.043,10.625,31.7,26.521,22.8
2018-07-09,2.0,93.0,78.917,50.0,16.75,49.25,32.5,14.5,33.1,27.133,23.0
2018-07-10,1.792,96.0,71.875,48.0,16.083,44.125,28.042,17.75,33.9,28.296,23.8
2018-07-11,2.125,94.0,72.75,57.0,22.542,57.0,34.458,21.792,32.9,28.642,23.7
2018-07-12,1.958,82.0,70.958,56.0,24.292,63.708,39.417,20.375,32.0,28.233,25.3
2018-07-13,2.042,85.0,68.75,46.0,22.375,51.958,29.583,21.917,34.7,29.021,25.0
2018-07-14,2.208,89.0,66.208,41.0,16.792,35.917,19.125,23.958,38.0,30.538,25.0
2018-07-15,2.348,85.0,62.917,40.0,11.348,18.087,6.739,29.083,37.5,31.175,25.3
2018-07-16,2.875,81.0,61.833,41.0,19.208,24.5,5.292,41.208,38.3,31.746,26.2
2018-07-17,2.875,79.0,63.958,49.0,25.042,38.458,13.417,43.667,37.0,31.629,27.0
2018-07-18,2.708,82.0,61.958,42.0,26.75,51.667,24.917,39.125,37.8,31.608,26.8
2018-07-19,2.318,81.0,59.75,32.0,28.682,50.591,21.909,41.13,38.6,31.675,25.8
2018-07-20,1.708,83.0,63.917,38.0,13.458,23.333,9.875,25.333,37.7,31.679,27.4
2018-07-21,1.542,78.0,60.833,37.0,9.292,18.042,8.75,11.542,37.2,31.45,27.7
2018-07-22,1.739,83.0,62.875,40.0,8.174,12.043,3.87,10.708,37.2,31.338,26.6
2018-07-23,1.75,87.0,63.5,37.0,17.333,36.25,18.917,17.25,37.7,31.904,27.6
2018-07-24,1.583,80.0,60.25,38.0,22.042,46.167,24.125,20.125,37.7,31.021,26.4
2018-07-25,2.542,81.0,60.833,31.0,29.333,45.75,16.417,28.043,37.1,30.804,24.6
2018-07-26,2.292,95.0,68.292,38.0,20.0,27.5,7.5,37.083,37.6,31.375,27.0
2018-07-27,2.083,87.0,66.542,44.0,20.25,32.333,12.083,22.417,35.6,29.6,26.0
2018-07-28,2.167,90.0,70.25,52.0,14.625,17.542,2.917,21.75,32.8,28.358,24.9
2018-07-29,1.13,95.0,73.042,63.0,2.739,3.826,1.087,8.792,31.7,28.333,24.5
2018-07-30,1.458,79.0,64.75,50.0,5.083,6.25,1.167,13.792,33.5,29.417,26.3
2018-07-31,1.522,77.0,62.0,43.0,11.682,24.318,12.636,14.957,35.9,30.767,26.7
2018-08-01,2.0,85.0,63.958,41.0,14.25,28.5,14.25,19.042,36.8,30.583,25.8
2018-08-02,2.5,84.0,66.667,43.0,17.375,27.042,9.667,27.958,36.7,31.092,27.1
2018-08-03,2.5,86.0,60.083,35.0,23.833,40.25,16.417,25.375,37.7,31.146,26.7
2018-08-04,2.875,70.0,51.667,33.0,21.5,37.833,16.333,15.25,38.0,30.338,24.5
2018-08-05,3.043,72.0,55.542,38.0,17.826,25.0,7.174,23.25,38.5,31.717,25.4
2018-08-06,2.125,75.0,63.0,45.0,19.333,24.625,5.292,22.458,36.5,30.958,27.3
2018-08-07,2.125,77.0,60.625,42.0,22.708,39.125,16.417,11.667,34.6,28.85,24.2
2018-08-08,2.0,81.0,68.25,55.0,19.5,31.917,12.417,10.292,30.2,26.642,23.1
2018-08-09,2.0,85.0,74.542,60.0,13.917,24.125,10.208,7.417,32.2,28.175,25.9
2018-08-10,2.208,82.0,70.0,53.0,17.917,31.042,13.125,9.083,34.8,29.646,26.7
2018-08-11,2.292,86.0,64.958,43.0,11.875,18.0,6.125,25.417,36.9,30.833,26.1
2018-08-12,2.0,78.0,65.917,47.0,8.826,13.348,4.522,13.125,36.4,30.929,28.1
2018-08-13,2.292,86.0,69.667,43.0,9.625,19.0,9.375,13.833,36.9,30.467,26.6
2018-08-14,2.417,86.0,72.458,43.0,10.667,19.667,9.0,14.75,36.4,29.646,26.8
2018-08-15,2.042,87.0,76.0,62.0,8.083,15.042,6.958,9.625,32.2,28.875,27.1
2018-08-16,2.13,96.0,85.5,68.0,11.045,23.364,12.318,13.136,31.1,27.162,23.2
2018-08-17,1.958,90.0,59.875,36.0,13.208,21.958,8.75,8.958,29.6,24.421,20.2
2018-08-18,2.5,76.0,54.625,25.0,20.042,29.542,9.5,12.125,33.0,25.033,18.0
2018-08-19,2.043,73.0,53.542,36.0,8.696,9.609,0.913,14.333,31.7,26.733,23.0
2018-08-20,2.0,78.0,62.917,52.0,7.667,8.792,1.125,10.167,32.5,27.971,23.7
2018-08-21,1.208,89.0,72.333,49.0,8.917,18.333,9.417,9.125,35.2,29.812,26.6
2018-08-22,1.0,84.0,59.375,34.0,5.375,14.292,8.917,10.75,37.9,31.192,26.4
2018-08-23,1.0,93.0,68.917,59.0,2.375,3.375,1.0,10.333,33.2,29.838,25.2
2018-08-24,1.792,94.0,74.167,63.0,7.125,10.625,3.5,17.25,31.8,29.421,25.8
2018-08-25,2.125,85.0,70.958,54.0,9.917,14.167,4.25,23.333,33.5,29.958,26.9
2018-08-26,2.087,90.0,70.208,48.0,8.826,14.391,5.565,17.333,35.3,29.762,25.9
2018-08-27,2.25,90.0,68.875,49.0,18.625,39.333,20.708,19.042,34.0,29.467,24.8
2018-08-28,2.708,92.0,81.125,59.0,28.333,60.375,32.042,29.333,32.5,27.867,25.6
2018-08-29,2.167,91.0,71.917,48.0,15.792,28.0,12.208,26.833,35.2,29.583,25.8
2018-08-30,1.87,84.0,66.792,45.0,12.955,25.045,12.091,14.043,34.3,29.346,25.2
2018-08-31,2.125,95.0,76.083,52.0,12.958,21.75,8.792,16.042,34.0,28.533,24.2
2018-09-01,2.792,96.0,89.25,75.0,17.792,32.833,15.042,13.5,26.8,24.742,22.9
2018-09-02,2.913,95.0,79.208,50.0,16.348,24.609,8.261,13.833,30.6,25.067,21.9
2018-09-03,1.583,96.0,72.292,48.0,9.625,18.333,8.708,12.375,33.2,27.554,22.0
2018-09-04,1.261,96.0,82.391,63.0,5.043,7.957,2.913,12.913,30.2,26.6,24.4
2018-09-05,2.583,97.0,72.792,45.0,19.75,32.5,12.75,19.458,32.1,26.608,22.5
2018-09-06,3.478,97.0,73.13,49.0,31.652,49.652,18.0,28.87,29.9,25.822,22.6
2018-09-07,2.083,97.0,88.833,71.0,13.333,23.75,10.417,16.375,28.2,25.379,23.0
2018-09-08,2.708,97.0,91.125,75.0,14.75,19.042,4.292,9.75,25.1,23.025,21.3
2018-09-09,2.435,97.0,93.167,86.0,11.043,17.957,6.913,11.042,26.4,23.988,22.4
2018-09-10,2.0,97.0,88.458,70.0,16.958,30.708,13.75,6.125,26.2,23.071,20.8
2018-09-11,2.217,93.0,74.125,54.0,23.333,38.143,14.81,10.667,27.5,23.833,19.9
2018-09-12,2.0,94.0,82.167,71.0,11.792,14.125,2.333,11.75,23.7,22.179,21.0
2018-09-13,2.5,89.0,75.542,62.0,11.5,12.5,1.0,17.833,26.3,23.254,21.3
2018-09-14,2.125,96.0,90.667,74.0,10.417,11.875,1.458,9.625,25.0,22.488,21.5
2018-09-15,2.625,96.0,88.167,79.0,17.125,21.208,4.083,14.625,27.1,24.571,21.8
2018-09-16,3.609,97.0,85.125,64.0,16.87,26.087,9.217,23.958,30.3,26.154,23.2
2018-09-17,2.667,96.0,82.833,61.0,17.542,28.042,10.5,16.417,28.2,24.154,20.7
2018-09-18,2.792,96.0,71.875,50.0,21.042,35.167,14.125,20.917,29.9,23.829,19.5
2018-09-19,2.417,82.0,55.375,30.0,31.792,58.125,26.333,14.208,30.1,23.638,19.6
2018-09-20,2.458,95.0,88.292,60.0,24.792,37.333,12.542,9.958,21.1,19.829,18.4
2018-09-21,2.292,96.0,90.333,82.0,13.833,16.958,3.125,5.292,24.6,22.258,20.4
2018-09-22,2.542,98.0,81.5,54.0,18.333,25.375,7.042,10.958,29.3,23.779,20.2
2018-09-23,2.913,96.0,77.0,54.0,16.87,22.652,5.783,16.625,27.1,22.588,18.4
2018-09-24,3.333,94.0,70.458,42.0,22.292,31.875,9.583,25.5,28.5,23.438,18.8
2018-09-25,2.75,95.0,83.708,70.0,29.833,48.583,18.75,16.917,23.5,21.033,18.4
2018-09-26,2.292,97.0,81.875,52.0,24.5,40.458,15.958,11.0,25.2,19.454,17.1
2018-09-27,2.217,97.0,84.042,63.0,26.864,43.591,16.727,8.13,23.5,19.196,17.0
2018-09-28,2.375,92.0,67.542,35.0,19.083,33.75,14.667,11.542,27.9,21.025,15.6
