date,SO2_mean,SPM_mean
2011-01-01,2.417,17.458
2011-01-02,3.042,15.375
2011-01-03,4.042,18.292
2011-01-04,6.375,23.083
2011-01-05,2.208,10.542
2011-01-06,3.458,19.917
2011-01-07,1.667,9.125
2011-01-08,1.75,10.917
2011-01-09,3.583,24.5
2011-01-10,5.458,41.042
2011-01-11,5.208,26.958
2011-01-12,3.208,12.042
2011-01-13,4.217,22.182
2011-01-14,6.417,34.958
2011-01-15,3.458,20.25
2011-01-16,2.208,13.833
2011-01-17,3.087,15.364
2011-01-18,2.75,18.958
2011-01-19,1.792,20.667
2011-01-20,1.208,15.625
2011-01-21,1.208,24.083
2011-01-22,2.667,26.792
2011-01-23,1.833,8.292
2011-01-24,2.375,8.458
2011-01-25,4.167,15.708
2011-01-26,2.5,9.875
2011-01-27,5.125,27.333
2011-01-28,4.792,23.375
2011-01-29,2.875,10.0
2011-01-30,2.833,12.542
2011-01-31,2.435,12.174
2011-02-01,3.917,21.833
2011-02-02,2.167,9.333
2011-02-03,3.167,16.0
2011-02-04,5.25,22.375
2011-02-05,7.083,36.75
2011-02-06,3.083,40.208
2011-02-07,2.25,21.583
2011-02-08,2.875,12.292
2011-02-09,3.0,12.833
2011-02-10,3.708,16.25
2011-02-11,2.583,11.833
2011-02-12,2.833,12.542
2011-02-13,2.0,24.417
2011-02-14,1.375,31.917
2011-02-15,2.542,33.792
2011-02-16,3.542,18.167
2011-02-17,3.0,10.682
2011-02-18,2.208,7.125
2011-02-19,2.708,12.208
2011-02-20,3.708,18.875
2011-02-21,5.958,35.083
2011-02-22,3.542,28.667
2011-02-23,2.417,23.792
2011-02-24,5.0,28.542
2011-02-25,3.167,31.458
2011-02-26,4.208,10.833
2011-02-27,3.667,13.292
2011-02-28,2.739,12.227
2011-03-01,3.333,24.708
2011-03-02,2.75,27.083
2011-03-03,5.0,17.667
2011-03-04,2.375,19.333
2011-03-05,1.75,26.708
2011-03-06,3.583,26.583
2011-03-07,5.792,32.0
2011-03-08,5.292,32.87
2011-03-09,3.0,22.125
2011-03-10,3.417,15.5
2011-03-11,3.583,16.042
2011-03-12,2.875,12.542
2011-03-13,2.435,12.478
2011-03-14,4.333,16.958
2011-03-15,4.958,24.333
2011-03-16,3.542,18.625
2011-03-17,1.833,32.292
2011-03-18,3.208,59.625
2011-03-19,4.25,10.792
2011-03-20,3.875,15.458
2011-03-21,4.125,15.042
2011-03-22,6.208,27.0
2011-03-23,1.667,21.125
2011-03-24,3.25,23.083
2011-03-25,3.583,15.833
2011-03-26,2.773,17.364
2011-03-27,5.083,38.542
2011-03-28,5.583,49.167
2011-03-29,5.875,32.25
2011-03-30,3.917,28.375
2011-03-31,2.0,20.708
2011-04-01,7.625,40.5
2011-04-02,8.417,42.542
2011-04-03,4.917,17.667
2011-04-04,5.167,19.333
2011-04-05,4.958,24.542
2011-04-06,6.417,31.5
2011-04-07,5.333,24.542
2011-04-08,3.208,31.333
2011-04-09,3.292,24.583
2011-04-10,6.542,41.5
2011-04-11,6.625,42.083
2011-04-12,4.833,35.333
2011-04-13,6.917,38.583
2011-04-14,8.727,44.773
2011-04-15,7.833,45.833
2011-04-16,5.958,39.542
2011-04-17,4.783,24.792
2011-04-18,3.583,32.792
2011-04-19,4.458,18.958
2011-04-20,2.667,18.042
2011-04-21,5.5,30.375
2011-04-22,3.75,40.75
2011-04-23,2.292,27.208
2011-04-24,4.333,29.167
2011-04-25,4.174,25.522
2011-04-26,5.125,36.958
2011-04-27,3.583,36.792
2011-04-28,4.792,31.583
2011-04-29,6.125,25.25
2011-04-30,6.458,30.5
2011-05-01,3.75,37.333
2011-05-02,5.478,132.333
2011-05-03,4.958,138.667
2011-05-04,5.583,87.667
2011-05-05,5.0,32.5
2011-05-06,4.792,39.292
2011-05-07,3.958,24.167
2011-05-08,5.458,34.542
2011-05-09,7.136,49.136
2011-05-10,6.542,44.917
2011-05-11,3.792,24.667
2011-05-12,2.917,19.75
2011-05-13,6.0,46.5
2011-05-14,6.917,34.25
2011-05-15,6.167,35.875
2011-05-16,6.542,40.042
2011-05-17,7.125,43.708
2011-05-18,8.375,43.417
2011-05-19,8.0,44.958
2011-05-20,6.833,35.958
2011-05-21,5.625,33.417
2011-05-22,3.458,22.875
2011-05-23,3.0,21.667
2011-05-24,3.304,18.208
2011-05-25,6.125,23.125
2011-05-26,4.917,28.917
2011-05-27,2.5,17.818
2011-05-28,2.708,23.542
2011-05-29,2.792,16.625
2011-05-30,2.417,14.625
2011-05-31,4.0,21.917
2011-06-01,3.042,21.167
