date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-02-19,197.435,4.292,16.913,19.583,30.958,11.375,3.042,12.542,7.6,2.342,-2.1,214.348
2011-02-20,203.25,6.833,35.375,36.542,74.333,37.792,4.083,8.625,8.7,4.112,-0.8,238.625
2011-02-21,202.25,7.333,42.5,41.417,86.458,45.042,6.042,27.375,8.5,5.404,1.2,244.75
2011-02-22,193.708,4.292,19.625,22.875,34.542,11.667,4.833,20.333,11.3,8.371,4.9,213.333
2011-02-23,193.909,5.174,24.0,22.591,42.227,19.636,3.87,18.304,12.0,10.362,8.4,217.909
2011-02-24,192.792,4.583,15.083,15.25,27.542,12.292,5.625,29.042,12.4,8.829,6.3,207.875
2011-02-25,193.667,5.0,19.5,24.5,41.625,17.125,4.292,21.5,8.2,7.021,5.7,213.167
2011-02-26,192.696,3.435,11.696,10.292,21.167,10.875,2.917,8.542,6.7,4.554,1.6,204.391
2011-02-27,194.833,3.652,12.125,15.222,26.889,11.667,3.348,10.522,6.6,2.696,0.5,206.958
2011-02-28,196.13,3.958,20.261,,,,3.458,11.625,8.6,4.3,-1.0,216.391
2011-03-01,195.2,5.708,21.9,37.75,56.417,18.667,4.875,18.955,15.2,9.825,4.8,217.1
2011-03-02,194.778,5.333,30.222,30.739,57.435,26.696,4.792,14.417,11.1,10.192,8.2,225.0
2011-03-03,193.542,4.167,15.167,12.583,20.625,8.042,3.917,13.167,12.3,8.921,6.7,208.708
2011-03-04,194.917,3.391,13.833,12.0,17.25,5.25,3.583,12.083,9.2,7.596,5.0,208.75
2011-03-05,199.792,5.0,37.292,25.0,48.0,23.0,3.292,10.5,12.7,10.9,9.4,237.083
2011-03-06,203.478,7.542,46.174,35.375,75.0,39.625,6.125,18.25,17.7,13.271,11.2,249.652
2011-03-07,196.783,6.174,20.696,17.783,29.087,11.304,5.913,30.87,12.6,10.879,8.4,217.478
2011-03-08,196.696,6.5,21.478,19.375,31.5,12.125,5.667,24.0,14.5,10.067,6.4,218.174
2011-03-09,197.125,4.917,19.208,21.0,31.458,10.458,3.833,18.0,9.3,7.167,6.1,216.333
2011-03-10,193.375,4.417,17.333,13.458,26.042,12.583,3.167,10.833,10.0,7.908,5.5,210.708
2011-03-11,192.042,3.826,13.125,12.667,22.75,10.083,3.708,11.625,9.7,5.325,1.6,205.167
2011-03-12,194.042,3.75,14.333,13.0,24.708,11.708,3.0,7.625,7.5,3.225,0.5,208.375
2011-03-13,194.875,4.167,17.042,20.0,34.375,14.375,2.667,6.0,6.9,3.721,0.6,211.917
2011-03-14,199.292,5.667,30.083,34.042,62.5,28.458,4.583,15.792,9.7,5.738,0.8,229.375
2011-03-15,196.273,5.609,23.455,23.913,50.478,26.565,4.696,16.217,10.1,6.538,3.4,219.727
2011-03-16,195.917,4.792,25.583,30.478,43.913,13.435,3.75,9.833,13.2,7.833,1.8,221.5
2011-03-17,201.625,5.75,37.208,31.083,55.458,24.375,3.833,13.167,14.4,11.629,9.2,238.833
2011-03-18,211.542,8.13,51.292,32.042,72.958,40.917,5.958,30.958,13.1,11.692,9.3,262.833
2011-03-19,191.25,3.25,12.667,12.167,21.208,9.042,3.583,4.083,9.3,6.946,3.7,203.917
2011-03-20,192.958,3.833,16.583,19.458,29.75,10.292,5.0,12.917,10.8,6.7,1.9,209.542
2011-03-21,191.917,3.833,16.083,18.542,28.792,10.25,4.167,7.958,12.6,7.492,3.3,208.0
2011-03-22,196.304,5.739,33.0,38.522,59.478,20.957,7.261,17.391,13.8,9.783,3.9,229.304
2011-03-23,192.542,3.958,21.75,25.042,35.75,10.708,3.5,13.083,11.6,9.9,7.8,214.292
2011-03-24,194.583,5.083,20.625,20.875,32.917,12.042,4.333,8.25,12.2,9.796,6.8,215.208
2011-03-25,193.0,3.304,10.833,10.333,17.583,7.25,3.792,12.458,11.2,6.883,4.3,203.833
2011-03-26,194.75,4.333,17.5,18.0,30.917,12.917,3.208,7.25,9.3,5.829,2.5,212.25
2011-03-27,198.083,5.875,25.542,30.625,49.5,18.875,5.917,15.583,14.0,8.542,2.4,223.625
2011-03-28,201.167,6.333,31.25,32.125,68.833,36.708,6.333,25.375,15.7,10.467,6.5,232.417
2011-03-29,197.476,5.0,22.81,29.364,46.455,17.091,5.739,14.174,16.9,11.112,4.8,220.286
2011-03-30,193.292,4.625,24.542,27.261,42.391,15.13,6.042,15.458,19.9,14.512,8.4,217.833
2011-03-31,190.75,4.042,16.833,18.917,28.542,9.625,4.0,7.75,16.5,10.788,4.8,207.583
2011-04-01,192.542,5.375,25.375,33.13,46.348,13.217,7.292,22.625,19.3,13.15,5.8,217.917
2011-04-02,214.0,5.917,59.0,34.458,53.75,19.292,8.292,31.75,19.0,12.625,7.3,273.0
2011-04-03,,2.833,,7.917,13.708,5.792,3.333,9.625,10.8,7.554,5.8,
2011-04-04,,3.087,,11.167,17.583,6.417,3.292,5.958,14.2,8.871,4.4,
2011-04-05,,4.208,,24.25,34.208,9.958,5.208,17.75,17.8,11.092,5.1,
2011-04-06,,3.958,,27.042,36.125,9.083,6.708,16.417,19.5,13.242,6.2,
2011-04-07,190.143,4.348,27.286,32.304,46.304,14.0,7.565,19.478,20.7,16.154,11.3,217.429
2011-04-08,193.583,4.417,34.208,33.5,47.375,13.875,4.875,19.542,18.1,15.367,14.3,227.792
2011-04-09,190.708,3.583,19.625,16.292,24.208,7.917,3.583,15.917,19.1,15.117,13.2,210.333
2011-04-10,192.174,4.458,17.826,18.75,24.792,6.042,6.208,30.958,18.9,14.917,9.8,210.0
2011-04-11,192.333,5.043,22.708,26.125,38.208,12.083,6.792,28.708,19.7,12.175,7.6,215.042
2011-04-12,192.0,4.375,22.208,24.375,35.792,11.417,5.125,29.0,15.0,11.05,6.1,214.208
2011-04-13,195.833,5.167,33.583,35.083,54.875,19.792,6.625,28.292,20.2,14.262,7.3,229.417
2011-04-14,193.292,5.455,30.667,31.0,50.174,19.174,7.478,31.174,22.7,16.267,9.6,223.958
2011-04-15,191.478,4.792,29.87,30.043,41.304,11.261,7.167,32.417,19.7,16.679,15.1,221.348
2011-04-16,191.5,4.208,22.917,20.208,31.375,11.167,4.708,28.167,18.3,14.404,8.4,214.417
2011-04-17,188.087,2.917,11.696,10.917,15.5,4.583,4.375,11.75,19.5,13.058,6.7,199.783
2011-04-18,187.792,3.609,21.042,17.875,25.083,7.208,4.625,20.833,21.4,14.983,10.6,208.833
2011-04-19,189.917,3.542,16.292,17.208,25.75,8.542,4.083,12.292,15.3,11.038,8.9,206.208
2011-04-20,190.208,3.25,13.042,15.25,23.542,8.292,3.208,5.375,13.6,10.188,7.9,203.25
2011-04-21,193.913,4.455,27.304,29.391,42.565,13.174,5.25,15.55,20.1,13.496,6.0,221.217
2011-04-22,196.458,5.0,39.875,40.792,55.625,14.833,5.583,29.875,15.9,13.875,12.6,236.333
2011-04-23,192.667,4.292,26.083,26.708,39.333,12.625,3.917,15.917,15.3,13.088,10.0,218.75
2011-04-24,194.435,4.25,22.13,19.208,29.542,10.333,5.25,19.75,17.5,12.442,6.7,216.565
2011-04-25,193.583,4.348,23.583,24.75,35.0,10.25,5.792,18.917,17.4,13.092,8.8,217.167
2011-04-26,191.875,4.083,24.25,24.75,35.167,10.417,6.75,26.25,22.5,16.804,10.5,216.125
2011-04-27,187.292,4.0,22.708,20.208,29.542,9.333,6.583,28.25,23.8,19.304,13.4,210.0
2011-04-28,189.417,4.545,19.917,18.739,28.913,10.174,6.0,23.522,17.4,13.579,10.5,209.333
2011-04-29,192.042,4.583,17.375,21.652,31.391,9.739,6.375,9.917,18.3,13.979,8.2,209.417
2011-04-30,191.167,3.833,21.0,22.625,29.458,6.833,6.792,24.125,23.1,17.712,11.7,212.167
2011-05-01,194.609,4.75,30.261,20.708,32.833,12.125,5.75,26.875,19.2,17.104,14.7,224.87
2011-05-02,190.917,4.217,24.25,18.75,29.125,10.375,6.0,101.708,23.6,18.45,13.3,215.167
2011-05-03,192.208,4.208,19.542,21.375,27.167,5.792,7.0,106.708,20.2,17.192,13.7,211.75
2011-05-04,192.25,4.542,19.625,19.167,28.625,9.458,8.458,73.417,23.2,17.875,12.7,211.875
2011-05-05,188.667,3.292,12.625,13.958,19.417,5.458,7.0,24.375,24.0,18.012,13.1,201.292
2011-05-06,189.5,3.545,20.542,20.636,26.727,6.091,6.652,30.522,24.9,18.988,13.7,210.042
2011-05-07,184.958,2.208,11.083,8.708,12.958,4.25,4.375,14.75,27.1,20.983,17.9,196.042
2011-05-08,188.043,3.083,14.348,11.292,17.125,5.833,5.875,24.417,26.2,21.717,17.8,202.391
2011-05-09,189.208,3.739,19.75,18.417,25.875,7.458,6.25,36.917,26.5,21.725,16.3,208.958
2011-05-10,183.625,3.083,24.208,18.917,36.583,17.667,4.708,33.833,24.1,22.188,21.2,207.833
2011-05-11,184.25,3.083,26.458,20.75,36.208,15.458,3.5,8.208,21.9,20.712,19.3,210.708
2011-05-12,186.182,3.0,26.818,19.091,27.273,8.182,3.391,11.087,22.9,20.846,19.8,213.0
2011-05-13,190.042,3.958,23.125,19.565,29.304,9.739,5.667,35.917,23.7,20.708,17.2,213.167
2011-05-14,192.667,4.125,18.708,19.833,28.083,8.25,6.75,31.583,24.8,20.192,16.2,211.375
2011-05-15,192.13,3.542,19.217,17.875,24.958,7.083,6.042,25.917,24.5,20.054,14.1,211.348
2011-05-16,190.875,4.0,24.417,24.0,31.417,7.417,6.458,29.958,25.2,21.029,17.0,215.292
2011-05-17,189.417,4.458,23.25,25.375,33.5,8.125,6.75,31.792,25.2,20.192,16.5,212.667
2011-05-18,191.056,4.667,27.611,32.833,41.5,8.667,8.0,28.125,26.1,20.467,14.2,218.667
2011-05-19,187.4,4.217,35.6,30.5,43.091,12.591,7.913,30.091,26.8,21.638,16.4,223.0
2011-05-20,183.792,3.25,25.583,17.208,32.375,15.167,6.542,27.833,27.0,22.2,18.8,209.375
2011-05-21,181.042,3.25,23.708,17.542,37.667,20.125,6.625,16.167,28.0,23.579,19.8,204.75
2011-05-22,185.348,2.667,8.783,10.375,22.792,12.417,5.333,7.333,23.4,20.488,16.6,194.13
2011-05-23,189.375,2.87,8.917,13.208,21.417,8.208,3.583,9.625,17.0,15.521,14.2,198.292
2011-05-24,190.417,3.292,12.167,16.208,24.0,7.792,3.958,6.75,23.1,18.325,14.2,202.583
2011-05-25,190.833,3.5,21.583,25.667,38.458,12.792,7.25,15.542,28.0,20.958,15.4,212.417
2011-05-26,189.542,2.652,11.208,14.826,22.043,7.217,6.048,18.2,23.7,20.475,17.6,200.75
2011-05-27,189.292,2.25,8.333,10.522,15.087,4.565,3.0,7.542,19.6,17.9,17.1,197.625
2011-05-28,192.375,3.5,16.875,18.167,25.958,7.792,3.083,3.542,20.3,19.246,17.4,209.25
2011-05-29,183.87,2.417,12.957,8.625,14.375,5.75,2.333,3.292,20.2,19.108,16.6,196.826
2011-05-30,184.125,2.609,11.333,8.833,15.792,6.958,2.625,6.375,20.3,17.888,16.4,195.458
2011-05-31,187.625,3.5,20.917,15.5,24.125,8.625,4.0,11.667,22.9,19.083,15.1,208.542
2011-06-01,188.542,2.913,18.958,16.75,23.292,6.542,3.375,8.75,19.5,17.95,16.8,207.5
2011-06-02,190.043,3.913,25.957,19.565,29.217,9.652,3.818,17.714,24.3,20.029,16.8,216.0
2011-06-03,191.833,4.458,30.75,23.5,33.917,10.417,5.125,32.083,26.8,22.554,19.0,222.583
2011-06-04,189.125,4.375,24.667,19.208,29.542,10.333,5.083,34.542,28.2,23.688,20.8,213.792
2011-06-05,186.043,3.375,12.696,15.0,21.333,6.333,5.417,24.167,24.8,22.396,20.1,198.739
2011-06-06,192.042,5.174,27.542,27.667,37.875,10.208,6.125,31.333,27.4,23.108,17.4,219.583
2011-06-07,190.542,4.0,21.875,21.25,28.917,7.667,5.542,28.625,26.1,22.742,20.4,212.417
2011-06-08,186.042,3.042,16.583,17.417,23.833,6.417,4.625,19.333,27.3,22.571,18.6,202.625
2011-06-09,185.364,3.565,16.591,17.435,26.304,8.87,4.609,19.13,27.3,23.888,21.4,201.955
2011-06-10,189.292,4.75,25.208,25.087,36.0,10.913,5.208,27.875,25.6,23.438,21.0,214.5
2011-06-11,186.542,3.875,18.042,15.542,24.417,8.875,2.958,11.958,25.0,22.621,21.1,204.583
2011-06-12,193.304,4.708,23.261,19.583,26.0,6.417,4.25,29.571,24.7,21.375,19.4,216.565
2011-06-13,190.083,4.304,22.0,20.875,29.958,9.083,3.917,19.385,25.5,22.083,18.9,212.083
2011-06-14,189.167,4.167,18.042,16.625,25.917,9.292,3.875,19.042,28.0,23.496,20.6,207.208
2011-06-15,189.208,3.375,16.0,19.5,28.708,9.208,4.917,12.75,27.5,23.154,18.9,205.208
2011-06-16,190.208,3.348,17.042,18.087,24.435,6.348,3.938,15.81,21.6,20.3,18.4,207.25
2011-06-17,190.833,4.292,24.125,23.667,31.875,8.208,2.875,11.833,26.5,22.638,18.6,214.958
2011-06-18,192.542,4.333,24.667,24.125,32.583,8.458,2.917,22.583,24.1,22.304,21.2,217.208
2011-06-19,193.696,4.458,22.565,18.75,25.458,6.708,2.875,22.167,26.2,23.317,21.3,216.261
2011-06-20,190.583,4.13,28.208,25.292,37.5,12.208,2.583,8.708,24.4,22.567,21.1,218.792
2011-06-21,186.792,3.75,27.125,21.542,34.5,12.958,2.75,15.208,29.2,25.496,22.0,213.917
2011-06-22,184.077,3.75,30.462,18.167,34.0,15.833,4.625,30.625,31.7,27.054,23.7,214.538
2011-06-23,,2.652,,10.391,24.304,13.913,3.13,23.696,31.7,27.917,25.3,
2011-06-24,178.375,2.333,25.75,9.696,23.043,13.348,3.167,24.542,32.4,28.583,25.6,204.125
2011-06-25,177.375,2.208,19.667,8.292,19.417,11.125,2.917,17.958,33.3,29.546,26.3,197.042
2011-06-26,179.304,2.5,17.435,9.333,19.625,10.292,2.958,17.583,34.2,29.238,25.7,196.739
2011-06-27,177.792,2.304,17.25,10.042,22.292,12.25,2.833,17.625,32.5,29.596,27.3,195.042
2011-06-28,176.458,2.458,14.333,10.792,22.75,11.958,3.625,19.875,33.5,29.646,26.4,190.792
2011-06-29,179.458,3.25,25.333,20.042,32.542,12.5,4.958,28.958,35.9,30.692,26.3,204.792
2011-06-30,182.25,3.565,25.708,22.087,37.217,15.13,5.087,33.217,35.0,30.329,26.9,207.958
2011-07-01,183.13,3.625,28.13,24.625,45.208,20.583,4.792,31.708,28.0,26.521,25.1,211.261
2011-07-02,182.458,3.708,22.125,19.833,31.375,11.542,4.417,23.0,30.3,27.617,25.3,204.583
2011-07-03,185.13,3.542,18.739,14.958,21.583,6.625,4.333,43.75,31.6,27.988,25.3,203.87
2011-07-04,179.042,2.739,17.25,16.083,26.667,10.583,3.875,39.0,31.3,27.667,23.8,196.292
2011-07-05,189.375,4.167,23.375,21.333,30.0,8.667,4.167,28.208,31.2,27.612,24.0,212.75
2011-07-06,189.333,3.522,23.75,18.682,27.0,8.318,3.478,34.478,32.9,27.071,24.1,213.083
2011-07-07,179.917,3.167,20.75,16.0,35.208,19.208,2.458,28.25,25.9,24.967,23.4,200.667
2011-07-08,179.542,3.292,23.5,12.783,28.87,16.087,3.208,21.583,33.6,29.171,25.5,203.042
2011-07-09,177.833,2.625,16.667,9.375,21.458,12.083,3.25,13.833,34.8,30.517,27.5,194.5
2011-07-10,177.913,2.25,13.435,8.917,18.292,9.375,3.417,13.0,36.2,30.604,26.9,191.348
2011-07-11,178.542,2.435,14.25,11.25,22.042,10.792,3.5,12.083,34.7,30.2,27.4,192.792
2011-07-12,183.333,3.5,27.458,15.708,42.375,26.667,3.292,15.458,30.5,27.379,24.7,210.792
2011-07-13,179.958,2.435,16.792,12.304,28.739,16.435,3.087,14.565,33.1,28.629,24.4,196.75
2011-07-14,178.042,2.333,12.5,11.0,23.125,12.125,3.292,12.458,34.0,29.621,26.5,190.542
2011-07-15,180.917,3.125,19.167,18.208,32.333,14.125,3.708,13.667,34.6,30.117,25.6,200.083
2011-07-16,182.458,3.292,21.083,19.833,30.375,10.542,5.375,27.708,36.3,30.562,26.7,203.542
2011-07-17,178.087,1.667,9.652,7.458,13.208,5.75,2.708,14.708,35.6,30.817,26.7,187.739
2011-07-18,174.5,1.652,8.542,6.25,12.833,6.583,1.0,19.5,29.1,27.288,26.1,183.042
2011-07-19,173.208,1.542,6.292,4.917,10.708,5.792,1.083,4.917,27.9,26.712,24.4,179.5
2011-07-20,173.167,2.25,11.042,6.25,13.042,6.792,1.375,8.583,32.5,29.258,27.4,184.208
2011-07-21,179.875,3.304,13.708,10.545,24.182,13.636,1.636,11.043,28.6,26.921,25.6,193.583
2011-07-22,183.75,3.25,17.958,18.348,28.826,10.478,3.5,20.0,27.7,25.554,23.7,201.708
2011-07-23,183.667,3.0,13.792,15.25,21.458,6.208,4.125,28.25,32.5,27.75,24.4,197.458
2011-07-24,183.304,2.417,12.478,11.0,14.667,3.667,4.208,29.042,31.5,27.462,23.4,195.783
2011-07-25,186.667,3.208,22.75,17.625,25.25,7.625,3.875,26.708,31.8,27.875,25.5,209.417
2011-07-26,184.292,2.583,20.333,17.833,26.542,8.708,3.667,16.167,32.5,28.117,24.5,204.625
2011-07-27,178.25,2.375,15.708,11.667,23.417,11.75,3.583,13.875,31.5,28.533,27.0,193.958
2011-07-28,179.545,3.174,19.455,16.261,27.13,10.87,4.091,22.652,33.3,28.717,26.2,199.0
2011-07-29,183.091,3.792,30.5,22.708,36.042,13.333,5.542,29.333,33.2,28.904,25.4,213.591
2011-07-30,181.696,4.25,28.783,18.042,29.417,11.375,5.167,27.708,31.2,28.488,26.5,210.478
2011-07-31,183.957,2.783,13.0,10.542,14.875,4.333,4.625,30.208,33.3,28.708,25.3,196.957
2011-08-01,183.917,2.5,12.042,8.792,12.708,3.917,4.042,27.083,32.5,28.475,25.6,195.958
2011-08-02,183.667,2.458,12.667,9.417,13.583,4.167,3.958,20.917,32.4,28.454,25.3,196.333
2011-08-03,179.042,2.625,17.375,13.625,22.708,9.083,4.625,19.042,34.4,29.262,25.0,196.417
2011-08-04,177.455,1.773,10.909,8.261,14.522,6.261,4.227,15.455,34.8,30.108,26.1,188.364
2011-08-05,178.708,2.25,15.5,13.13,23.217,10.087,3.0,10.833,30.4,27.596,25.9,194.208
2011-08-06,178.792,2.5,20.583,11.125,26.208,15.083,3.667,9.0,34.0,29.492,25.7,199.375
2011-08-07,176.522,2.391,14.609,8.583,19.125,10.542,4.25,9.792,34.3,30.054,26.9,191.13
2011-08-08,177.792,2.542,19.667,13.667,26.25,12.583,4.792,12.083,35.2,30.475,27.3,197.458
2011-08-09,183.75,3.958,28.375,26.042,38.833,12.792,6.958,35.0,36.8,31.183,26.7,212.125
2011-08-10,178.833,3.167,21.292,17.958,27.792,9.833,6.625,39.792,36.0,31.212,27.4,200.125
2011-08-11,178.917,3.043,19.167,16.609,27.13,10.522,4.783,32.435,34.4,30.7,28.3,198.083
2011-08-12,181.083,3.25,17.833,14.958,22.125,7.167,4.25,22.208,34.8,30.754,28.0,198.917
2011-08-13,179.125,2.75,12.0,11.417,17.0,5.583,4.208,23.875,36.4,31.542,28.1,191.125
2011-08-14,177.565,2.435,9.957,9.25,15.25,6.0,4.143,40.333,34.6,30.642,28.0,187.522
2011-08-15,179.833,2.417,10.417,11.0,18.125,7.125,5.222,26.542,34.6,30.383,28.0,190.25
2011-08-16,180.958,2.625,11.75,12.875,19.75,6.875,5.958,36.208,34.5,30.771,28.5,192.708
2011-08-17,178.667,2.625,15.0,13.875,23.375,9.5,5.75,34.458,34.6,30.892,28.5,193.667
2011-08-18,177.182,2.87,14.364,13.739,23.696,9.957,4.87,32.522,34.6,30.338,28.2,191.545
2011-08-19,187.958,3.542,17.708,16.826,27.217,10.391,3.458,18.375,31.5,28.412,25.4,205.667
2011-08-20,189.042,3.125,18.917,15.875,21.75,5.875,2.792,16.917,28.6,25.562,23.8,207.958
2011-08-21,190.609,3.565,21.522,15.0,23.042,8.042,2.125,21.5,26.2,24.508,23.7,212.13
2011-08-22,189.792,3.75,22.375,19.917,30.708,10.792,3.583,15.792,31.6,27.375,23.4,212.167
2011-08-23,181.875,3.333,18.25,16.0,26.958,10.958,3.625,25.667,31.5,28.088,25.2,200.125
2011-08-24,181.042,3.083,26.667,16.667,32.417,15.75,3.917,22.542,35.8,30.029,26.1,207.708
2011-08-25,180.522,2.739,21.087,13.5,30.0,16.5,2.864,15.227,32.0,28.692,26.2,201.609
2011-08-26,180.875,3.0,22.833,15.583,31.833,16.25,2.5,9.5,34.0,28.683,25.3,203.708
2011-08-27,180.25,2.458,16.375,14.292,21.75,7.458,2.375,19.125,33.4,28.229,25.8,196.625
2011-08-28,182.435,2.522,15.304,12.208,17.667,5.458,3.417,28.083,34.8,29.554,25.2,197.739
2011-08-29,182.583,2.542,15.167,11.5,18.458,6.958,3.208,27.875,35.2,30.108,25.8,197.75
2011-08-30,182.458,2.5,15.708,12.375,17.917,5.542,2.917,17.625,34.7,30.525,26.5,198.167
2011-08-31,177.833,1.958,10.958,8.583,14.167,5.583,2.667,20.333,33.2,29.192,26.2,188.792
2011-09-01,175.043,1.783,9.87,7.857,22.762,14.905,1.522,19.739,30.7,27.871,25.8,184.913
2011-09-02,174.917,1.583,5.792,5.565,8.783,3.217,1.417,19.75,29.2,27.921,26.1,180.708
2011-09-03,175.667,1.375,4.0,3.583,6.042,2.458,1.25,14.375,28.4,26.467,22.6,179.667
2011-09-04,182.348,2.609,13.087,10.75,13.417,2.667,1.833,8.875,25.3,24.042,21.8,195.435
2011-09-05,186.409,4.0,21.727,18.292,26.5,8.208,2.167,9.583,26.7,24.738,22.2,208.136
2011-09-06,189.083,3.208,17.583,15.625,19.042,3.417,4.333,10.875,28.5,24.379,20.5,206.667
2011-09-07,194.5,4.25,27.25,29.167,34.458,5.292,6.708,16.708,30.4,24.592,19.0,221.75
2011-09-08,194.478,4.174,28.348,27.091,30.545,3.455,5.391,24.13,32.1,26.275,20.4,222.826
2011-09-09,187.542,3.375,20.375,17.958,21.875,3.917,4.125,23.125,33.0,28.738,25.3,207.917
