date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,78.0,61.5,39.0,17.625,20.125,2.5,,4.708,18.917,11.4,6.867,2.5
2011-01-02,85.0,65.292,46.0,5.87,5.957,0.087,,4.75,15.042,8.2,6.254,4.6
2011-01-03,65.0,55.5,43.0,8.083,8.375,0.292,,5.292,19.25,7.9,6.071,3.5
2011-01-04,71.0,53.125,27.0,6.792,7.042,0.25,,8.167,25.25,7.2,5.05,2.7
2011-01-05,83.0,67.958,49.0,23.5,33.75,10.25,,4.292,12.083,7.2,4.004,1.7
2011-01-06,91.0,59.0,28.0,22.375,28.208,5.833,,5.208,16.958,9.1,5.658,1.4
2011-01-07,79.0,60.333,36.0,12.125,13.292,1.167,,3.542,10.0,8.5,5.25,1.9
2011-01-08,82.0,62.708,37.0,14.913,17.217,2.304,,3.458,11.958,7.4,4.517,1.8
2011-01-09,86.0,66.625,51.0,21.625,28.792,7.167,,5.958,21.583,10.8,6.204,3.4
2011-01-10,95.0,66.042,36.0,30.375,55.833,25.458,,7.25,33.667,11.0,6.592,1.8
2011-01-11,67.0,56.417,37.0,16.292,20.083,3.792,,6.833,26.458,10.1,6.421,1.9
2011-01-12,82.0,57.083,38.0,17.682,21.045,3.364,,4.087,11.087,6.8,3.408,-0.2
2011-01-13,82.0,55.792,40.0,18.125,21.208,3.083,,6.333,19.5,9.4,6.379,3.7
2011-01-14,70.0,57.667,48.0,18.739,21.391,2.652,,8.917,38.583,8.2,6.475,5.0
2011-01-15,78.0,62.25,47.0,13.583,15.167,1.583,,5.083,17.875,8.1,5.946,3.3
2011-01-16,71.0,55.417,44.0,11.333,13.792,2.458,,3.958,14.167,6.2,5.208,4.2
2011-01-17,85.0,57.542,32.0,17.458,22.75,5.292,,3.667,13.5,9.7,5.733,2.2
2011-01-18,86.0,54.875,26.0,31.125,44.292,13.167,,4.625,18.167,10.9,5.546,0.4
2011-01-19,99.0,77.625,56.0,28.292,48.25,19.958,,4.583,22.25,7.2,5.925,4.7
2011-01-20,99.0,85.5,78.0,13.591,15.318,1.727,,3.174,8.13,9.6,7.704,5.1
2011-01-21,98.0,88.417,77.0,15.167,17.292,2.125,,3.167,12.542,9.3,7.783,7.0
2011-01-22,99.0,83.333,59.0,17.792,21.542,3.75,,4.458,16.083,11.5,7.675,4.2
2011-01-23,82.0,67.917,47.0,13.792,16.792,3.0,,3.833,8.042,9.9,7.171,3.8
2011-01-24,60.0,49.5,36.0,15.708,22.0,6.292,,3.5,9.333,5.7,3.579,2.2
2011-01-25,59.0,46.958,31.0,14.478,17.087,2.609,,5.826,18.739,5.5,2.954,0.9
