date,CO_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-03-31,3.583,17.13,19.087,1.957,4.0,14.0
2011-04-01,4.75,29.5,33.25,3.75,8.458,28.125
2011-04-02,5.478,29.652,41.043,11.391,9.625,34.542
2011-04-03,2.0,3.565,3.565,0.0,3.625,8.625
2011-04-04,2.583,11.25,13.042,1.792,4.125,9.292
2011-04-05,3.792,24.25,30.208,5.958,5.708,16.792
2011-04-06,3.625,24.542,27.833,3.292,7.833,17.5
2011-04-07,4.0,29.0,36.958,7.958,8.0,17.333
2011-04-08,3.708,32.25,36.958,4.708,5.174,18.174
2011-04-09,3.217,12.565,14.826,2.261,4.375,11.542
2011-04-10,4.083,14.522,15.696,1.174,7.167,34.167
2011-04-11,4.542,24.0,31.0,7.0,7.625,29.783
2011-04-12,3.625,23.0,26.792,3.792,5.125,27.375
2011-04-13,4.542,30.667,38.417,7.75,11.333,27.417
2011-04-14,5.25,35.25,44.5,9.25,10.667,36.667
2011-04-15,4.818,33.714,40.048,6.333,10.417,42.417
2011-04-16,3.391,15.739,19.043,3.304,6.417,32.042
2011-04-17,2.5,6.957,7.609,0.652,4.25,11.917
2011-04-18,3.375,15.708,17.333,1.625,5.304,22.087
2011-04-19,3.417,14.792,16.792,2.0,5.167,12.083
2011-04-20,2.958,12.625,14.375,1.75,4.542,8.083
2011-04-21,4.292,24.708,29.5,4.792,5.75,17.5
2011-04-22,5.167,30.458,35.083,4.625,5.542,26.708
2011-04-23,3.652,17.0,19.913,2.913,4.0,13.042
2011-04-24,3.833,13.652,15.391,1.739,5.167,22.792
2011-04-25,3.875,18.125,22.917,4.792,5.0,19.565
2011-04-26,3.917,19.292,22.208,2.917,5.75,28.917
2011-04-27,3.208,18.333,20.542,2.208,4.917,26.292
2011-04-28,3.458,14.375,16.125,1.75,5.375,19.917
2011-04-29,3.958,20.5,23.75,3.25,6.25,17.625
2011-04-30,4.0,16.652,18.435,1.783,6.667,24.25
2011-05-01,4.917,16.13,22.565,6.435,5.375,24.25
2011-05-02,4.25,13.708,18.917,5.208,5.261,108.696
2011-05-03,4.333,14.708,16.042,1.333,5.167,114.5
2011-05-04,4.417,13.792,16.125,2.333,6.583,69.375
2011-05-05,3.208,10.042,10.708,0.667,5.208,17.958
2011-05-06,3.25,12.333,13.25,0.917,5.583,28.583
2011-05-07,2.391,6.609,7.217,0.609,4.667,12.792
2011-05-08,3.125,8.391,10.0,1.609,6.333,25.25
2011-05-09,3.625,17.208,19.667,2.458,6.565,35.87
2011-05-10,3.5,20.042,33.583,13.542,6.292,39.708
2011-05-11,3.25,20.042,29.5,9.458,3.792,17.083
2011-05-12,2.792,16.0,19.625,3.625,3.25,11.583
2011-05-13,3.292,17.583,20.708,3.125,5.708,36.958
2011-05-14,3.0,12.043,13.609,1.565,6.625,27.25
2011-05-15,3.5,14.652,16.957,2.304,6.167,28.583
2011-05-16,3.75,20.042,23.667,3.625,6.826,31.783
2011-05-17,3.458,19.667,21.917,2.25,7.083,31.542
2011-05-18,4.208,27.583,30.917,3.333,7.75,30.542
2011-05-19,3.958,25.125,28.083,2.958,8.125,35.292
2011-05-20,3.333,22.636,27.636,5.0,6.714,31.619
2011-05-21,3.087,18.0,22.522,4.522,6.417,19.042
2011-05-22,2.333,8.261,10.174,1.913,4.417,7.625
2011-05-23,2.625,12.5,14.083,1.583,3.652,8.826
2011-05-24,2.625,13.333,14.875,1.542,3.542,5.458
2011-05-25,2.958,17.417,18.917,1.5,5.667,14.792
2011-05-26,2.375,9.708,10.833,1.125,5.375,19.583
2011-05-27,2.083,6.333,7.0,0.667,3.125,8.958
2011-05-28,3.696,17.261,19.652,2.391,3.0,4.5
2011-05-29,2.708,10.609,12.522,1.913,3.0,2.958
2011-05-30,2.042,8.292,9.458,1.167,3.435,4.391
2011-05-31,2.458,12.583,13.708,1.125,3.75,7.333
2011-06-01,2.375,13.5,15.083,1.583,3.208,9.125
2011-06-02,3.417,19.083,22.583,3.5,4.25,17.042
2011-06-03,3.625,19.875,22.5,2.625,6.042,31.5
2011-06-04,4.217,20.087,25.217,5.13,8.125,45.25
2011-06-05,3.583,13.391,14.957,1.565,6.958,27.833
2011-06-06,4.292,27.125,30.958,3.833,8.348,32.043
2011-06-07,3.833,19.708,22.042,2.333,6.458,28.125
2011-06-08,2.458,13.25,14.292,1.042,5.708,16.25
2011-06-09,3.333,18.917,21.375,2.458,6.75,19.375
2011-06-10,4.75,32.25,39.375,7.125,7.583,41.667
2011-06-11,3.261,15.261,18.609,3.348,4.708,14.0
2011-06-12,4.208,14.391,15.783,1.391,5.625,34.458
2011-06-13,3.708,19.958,23.0,3.042,5.478,17.0
2011-06-14,2.667,10.083,10.792,0.708,5.5,22.625
2011-06-15,2.958,16.292,18.375,2.083,6.25,14.125
2011-06-16,2.958,15.042,16.583,1.542,4.625,17.042
2011-06-17,3.619,23.048,24.952,1.905,4.714,11.238
2011-06-18,4.522,20.826,23.435,2.609,4.75,24.958
2011-06-19,3.875,13.304,15.043,1.739,4.042,18.5
2011-06-20,3.833,21.833,27.792,5.958,3.826,13.261
2011-06-21,3.208,20.833,27.417,6.583,5.208,18.375
2011-06-22,4.0,20.292,32.583,12.292,10.625,34.5
2011-06-23,2.5,11.917,22.708,10.792,7.625,26.417
2011-06-24,2.292,10.667,19.583,8.917,7.417,22.458
2011-06-25,2.696,9.174,16.304,7.13,6.625,19.25
2011-06-26,2.333,8.391,12.13,3.739,5.833,17.583
2011-06-27,1.444,6.708,11.042,4.333,3.348,15.304
2011-06-28,,11.875,18.458,6.583,8.292,19.667
2011-06-29,,16.208,21.458,5.25,8.083,29.417
2011-06-30,,20.875,25.458,4.583,9.417,30.125
2011-07-01,2.923,22.0,29.333,7.333,7.217,23.769
2011-07-02,3.304,19.087,25.13,6.043,6.042,28.25
2011-07-03,,13.87,15.174,1.304,7.208,45.167
2011-07-04,2.667,16.458,21.0,4.542,5.826,40.261
2011-07-05,3.792,17.833,20.125,2.292,5.333,29.583
2011-07-06,3.417,16.708,18.042,1.333,5.125,35.75
2011-07-07,3.542,19.667,35.917,16.25,3.167,28.542
2011-07-08,3.375,14.833,29.208,14.375,5.375,25.75
2011-07-09,2.458,10.913,16.957,6.043,4.75,10.542
2011-07-10,2.625,10.13,13.652,3.522,5.792,12.667
2011-07-11,2.375,11.542,14.875,3.333,6.696,9.565
2011-07-12,3.083,14.792,27.958,13.167,5.333,19.125
2011-07-13,2.417,13.417,21.417,8.0,5.708,16.083
2011-07-14,2.542,13.375,18.167,4.792,6.042,14.625
2011-07-15,3.217,20.05,24.8,4.75,7.583,17.0
2011-07-16,2.667,17.304,20.435,3.13,8.458,26.958
2011-07-17,1.348,4.261,5.261,1.0,4.292,14.625
2011-07-18,1.208,4.542,6.708,2.167,2.25,18.542
2011-07-19,1.0,3.708,5.042,1.333,2.174,8.565
2011-07-20,1.333,5.583,6.625,1.042,2.833,13.25
2011-07-21,1.708,8.042,9.083,1.042,3.375,15.667
2011-07-22,2.25,17.292,20.458,3.167,4.958,21.792
2011-07-23,2.5,12.174,13.826,1.652,5.792,23.958
2011-07-24,2.174,9.391,9.913,0.522,5.958,27.625
2011-07-25,2.958,14.125,16.375,2.25,6.304,18.826
2011-07-26,2.375,11.792,13.833,2.042,5.5,19.333
2011-07-27,2.458,14.083,21.5,7.417,5.375,15.833
2011-07-28,2.708,13.167,17.542,4.375,5.125,17.667
2011-07-29,3.583,20.875,25.583,4.708,6.25,27.042
2011-07-30,2.875,15.0,17.783,2.783,5.333,21.792
2011-07-31,2.478,6.826,7.739,0.913,4.708,26.333
2011-08-01,2.208,6.083,7.125,1.042,3.708,29.625
2011-08-02,2.167,6.875,7.958,1.083,3.625,20.958
2011-08-03,1.5,8.292,10.417,2.125,4.0,16.417
2011-08-04,1.167,5.583,7.25,1.667,3.875,12.333
2011-08-05,1.917,10.333,15.0,4.667,3.042,10.833
2011-08-06,2.75,10.348,17.478,7.13,4.667,20.333
2011-08-07,2.696,9.435,14.522,5.087,5.208,15.125
2011-08-08,2.375,15.125,20.0,4.875,5.565,17.0
2011-08-09,3.167,21.417,27.292,5.875,7.875,26.875
2011-08-10,2.75,16.167,19.292,3.125,7.958,35.042
2011-08-11,2.583,14.458,18.0,3.542,6.708,26.739
2011-08-12,2.5,13.25,15.333,2.083,6.0,26.25
2011-08-13,2.208,9.348,10.609,1.261,5.708,23.5
2011-08-14,2.391,8.87,10.478,1.609,6.708,29.667
2011-08-15,2.292,9.833,11.417,1.583,5.826,25.957
2011-08-16,2.5,10.5,11.958,1.458,6.833,30.375
2011-08-17,3.042,15.75,19.042,3.292,7.708,34.083
2011-08-18,2.667,14.583,17.958,3.375,7.042,33.417
2011-08-19,2.875,13.917,16.25,2.333,5.0,13.478
2011-08-20,2.917,12.435,13.522,1.087,4.417,11.625
2011-08-21,3.739,12.217,13.913,1.696,4.333,24.958
2011-08-22,3.292,18.042,20.792,2.75,6.043,17.609
2011-08-23,2.913,16.455,19.818,3.364,5.571,27.905
2011-08-24,2.208,12.417,16.5,4.083,4.958,20.083
2011-08-25,1.958,11.625,16.542,4.917,4.208,5.417
2011-08-26,2.083,12.958,17.75,4.792,4.875,12.458
2011-08-27,2.792,16.174,18.348,2.174,4.292,22.542
2011-08-28,1.957,6.087,7.13,1.043,5.208,25.792
2011-08-29,2.083,7.417,9.042,1.625,5.542,25.833
2011-08-30,2.042,8.625,10.042,1.417,5.25,15.667
2011-08-31,1.792,6.625,8.208,1.583,4.417,17.042
2011-09-01,1.583,6.75,10.958,4.208,3.042,16.833
2011-09-02,1.292,3.958,5.583,1.625,2.917,13.333
2011-09-03,1.5,3.043,3.739,0.696,2.875,8.625
2011-09-04,2.174,7.478,8.609,1.13,2.917,6.333
2011-09-05,2.917,16.917,23.833,6.917,3.478,16.043
2011-09-06,1.917,11.875,13.458,1.583,4.25,10.083
2011-09-07,3.792,25.792,30.167,4.375,6.625,17.875
2011-09-08,3.5,20.125,22.708,2.583,6.708,22.542
2011-09-09,2.625,14.875,17.708,2.833,5.167,23.208
2011-09-10,2.667,13.522,15.783,2.261,5.833,20.917
2011-09-11,1.696,6.87,8.435,1.565,4.333,9.917
2011-09-12,1.625,9.708,11.625,1.917,4.458,6.643
2011-09-13,2.125,13.208,15.917,2.708,5.667,
2011-09-14,2.083,12.773,15.182,2.409,5.625,20.417
2011-09-15,1.5,8.083,9.833,1.75,3.792,13.292
2011-09-16,1.333,5.875,7.458,1.583,2.792,8.5
2011-09-17,2.417,13.348,17.478,4.13,2.667,12.292
2011-09-18,1.826,7.652,10.217,2.565,3.708,14.667
2011-09-19,1.833,9.25,13.208,3.958,4.375,13.667
2011-09-20,2.292,13.625,17.292,3.667,2.913,7.087
2011-09-21,1.417,12.167,18.708,6.542,2.5,6.208
2011-09-22,1.167,9.708,11.833,2.125,4.042,6.708
2011-09-23,1.667,9.292,11.5,2.208,4.333,8.292
2011-09-24,2.25,12.957,16.783,3.826,4.125,13.042
2011-09-25,1.957,6.783,7.348,0.565,3.708,14.5
2011-09-26,3.083,13.583,14.875,1.292,4.042,13.083
2011-09-27,3.0,15.083,18.125,3.042,4.375,15.417
2011-09-28,3.333,19.208,21.25,2.042,5.542,20.583
2011-09-29,3.625,21.75,24.5,2.75,6.042,23.542
2011-09-30,3.042,17.708,19.792,2.083,3.87,16.391
2011-10-01,2.125,3.87,4.043,0.174,3.708,10.708
2011-10-02,2.609,9.739,11.87,2.13,3.708,10.75
2011-10-03,2.125,7.208,8.25,1.042,3.087,6.565
2011-10-04,3.042,15.708,20.542,4.833,3.792,14.417
2011-10-05,3.083,15.792,17.917,2.125,3.25,10.083
2011-10-06,2.75,13.958,16.125,2.167,3.708,9.375
2011-10-07,3.833,14.875,16.25,1.375,5.167,25.75
2011-10-08,4.75,18.783,22.652,3.87,5.0,30.125
2011-10-09,4.261,13.739,14.609,0.87,6.292,32.5
2011-10-10,4.458,15.958,17.458,1.5,7.375,38.417
2011-10-11,6.083,30.292,37.417,7.125,6.522,50.261
2011-10-12,5.792,24.583,33.875,9.292,7.0,50.75
2011-10-13,5.0,26.333,29.417,3.083,6.292,48.125
2011-10-14,4.417,24.75,29.75,5.0,4.833,35.917
2011-10-15,4.304,25.364,32.045,6.682,5.13,15.87
2011-10-16,3.826,12.783,14.261,1.478,7.375,28.333
2011-10-17,4.792,21.875,26.75,4.875,6.261,27.13
2011-10-18,2.333,7.333,8.417,1.083,4.0,14.5
2011-10-19,3.0,14.81,17.762,2.952,4.304,13.043
2011-10-20,2.75,12.75,14.958,2.208,4.625,14.375
2011-10-21,2.292,8.5,9.625,1.125,3.833,11.75
2011-10-22,2.792,12.652,15.913,3.261,3.625,7.5
2011-10-23,3.261,13.261,16.957,3.696,3.583,7.208
2011-10-24,3.333,23.667,28.667,5.0,4.913,9.304
2011-10-25,3.333,18.042,25.083,7.042,5.083,17.292
2011-10-26,2.667,11.958,14.125,2.167,3.542,7.25
2011-10-27,3.75,20.5,30.375,9.875,4.042,16.0
2011-10-28,2.75,12.125,13.75,1.625,4.792,20.087
2011-10-29,3.5,21.522,23.783,2.261,5.5,21.042
2011-10-30,2.87,10.783,11.957,1.174,4.458,16.917
2011-10-31,3.542,17.5,23.75,6.25,3.833,12.042
2011-11-01,4.5,25.2,41.1,15.9,4.0,19.7
2012-01-01,4.958,17.875,21.708,3.833,4.625,11.333
2012-01-02,5.333,18.042,25.875,7.833,4.917,23.167
2012-01-03,3.042,7.458,9.708,2.25,3.833,6.833
2012-01-04,3.5,12.208,14.125,1.917,2.826,3.783
2012-01-05,5.667,29.565,43.174,13.609,3.875,9.25
2012-01-06,6.478,25.208,45.5,20.292,4.25,17.167
2012-01-07,8.708,39.333,86.542,47.208,5.417,23.667
2012-01-08,7.708,37.25,78.0,40.75,5.708,27.5
2012-01-09,6.125,32.417,65.167,32.75,5.708,20.417
2012-01-10,3.833,22.208,25.958,3.75,5.125,8.583
2012-01-11,4.125,25.792,34.083,8.292,4.273,8.783
2012-01-12,6.375,34.348,50.957,16.609,5.333,21.875
2012-01-13,7.783,34.542,53.375,18.833,6.042,35.958
2012-01-14,3.625,14.583,17.417,2.833,3.792,9.875
2012-01-15,3.833,15.25,18.125,2.875,4.542,13.25
2012-01-16,5.583,37.417,64.875,27.458,6.125,16.542
2012-01-17,4.208,18.583,21.167,2.583,5.333,18.0
2012-01-18,3.083,15.783,18.957,3.174,3.304,5.957
2012-01-19,6.208,32.435,65.261,32.826,5.5,19.208
2012-01-20,3.913,9.0,9.875,0.875,5.292,22.417
2012-01-21,5.417,30.292,40.917,10.625,4.542,25.25
2012-01-22,5.208,26.167,44.375,18.208,4.125,16.292
2012-01-23,3.125,16.333,22.083,5.75,4.0,6.667
2012-01-24,5.292,29.542,56.208,26.667,6.25,18.167
2012-01-25,3.958,15.042,18.583,3.542,8.217,17.696
2012-01-26,3.125,11.739,14.522,2.783,5.917,6.375
2012-01-27,3.783,14.083,16.458,2.375,5.208,9.875
2012-01-28,3.833,20.333,24.167,3.833,5.125,9.375
2012-01-29,6.522,41.478,66.217,24.739,7.0,21.105
2012-01-30,6.5,31.708,53.5,21.792,6.792,28.708
2012-01-31,7.208,35.833,69.917,34.083,5.667,24.417
2012-02-01,6.667,35.708,51.0,15.292,5.708,27.25
2012-02-02,5.292,23.783,34.348,10.565,5.042,22.125
2012-02-03,3.217,7.042,7.625,0.583,3.833,14.917
2012-02-04,6.0,30.522,54.391,23.87,4.261,24.739
2012-02-05,3.208,11.0,12.042,1.042,4.0,13.833
2012-02-06,4.792,31.833,44.042,12.208,3.917,13.417
2012-02-07,5.75,26.833,53.083,26.25,5.125,16.917
2012-02-08,3.125,11.0,13.542,2.542,3.13,7.087
2012-02-09,3.625,13.609,15.522,1.913,3.5,10.167
2012-02-10,5.0,22.625,32.083,9.458,5.458,19.833
2012-02-11,4.417,10.917,12.375,1.458,6.292,19.0
2012-02-12,4.125,23.333,27.792,4.458,3.958,18.542
2012-02-13,4.75,23.0,29.833,6.833,4.708,16.542
2012-02-14,5.042,31.833,47.167,15.333,4.75,14.375
2012-02-15,4.708,29.043,42.609,13.565,4.174,15.043
2012-02-16,3.125,9.043,10.609,1.565,3.125,8.375
2012-02-17,3.957,16.75,18.958,2.208,4.0,10.708
2012-02-18,5.958,32.375,55.75,23.375,3.318,10.208
2012-02-19,3.417,14.0,15.917,1.917,3.208,12.958
2012-02-20,4.25,25.0,36.625,11.625,4.167,14.0
2012-02-21,4.458,22.875,31.333,8.458,4.75,16.375
2012-02-22,6.667,36.792,55.208,18.417,6.913,28.043
2012-02-23,4.261,14.955,16.591,1.636,5.348,21.043
2012-02-24,3.304,9.792,11.167,1.375,4.0,11.0
2012-02-25,2.917,10.875,12.625,1.75,3.75,7.875
2012-02-26,3.917,16.0,17.8,1.8,5.0,18.292
2012-02-27,5.625,35.4,52.2,16.8,5.667,31.542
2012-02-28,6.043,46.733,68.467,21.733,6.727,25.0
2012-03-01,6.917,39.696,64.391,24.696,5.348,25.652
2012-03-02,4.083,8.87,10.478,1.609,4.333,21.708
2012-03-03,2.957,8.167,9.208,1.042,3.375,12.625
2012-03-04,4.667,29.417,41.083,11.667,5.5,16.917
2012-03-05,5.917,31.542,41.458,9.917,9.125,37.042
2012-03-06,6.542,37.458,52.917,15.458,8.042,35.0
2012-03-07,5.417,36.542,44.25,7.708,9.958,30.875
2012-03-08,5.75,39.875,62.333,22.458,10.696,45.5
2012-03-09,6.667,38.304,46.87,8.565,11.917,62.958
2012-03-10,5.478,23.125,26.125,3.0,6.667,45.542
2012-03-11,2.875,12.409,14.591,2.182,3.375,10.958
2012-03-12,4.708,30.208,37.167,6.958,6.958,18.417
2012-03-13,4.75,30.333,37.792,7.458,6.542,22.458
2012-03-14,2.833,6.208,6.667,0.458,2.913,12.667
2012-03-15,5.583,35.833,50.708,14.875,5.542,18.417
2012-03-16,6.5,30.435,55.391,24.957,7.957,27.542
2012-03-17,5.696,19.792,20.833,1.042,8.5,40.458
2012-03-18,5.375,32.304,45.739,13.435,5.435,37.783
2012-03-19,5.375,26.458,31.375,4.917,7.958,31.792
2012-03-20,4.958,24.375,27.0,2.625,5.292,40.417
2012-03-21,2.875,7.458,7.875,0.417,3.5,6.042
2012-03-22,3.792,24.083,28.208,4.125,6.304,13.522
2012-03-23,3.583,14.478,16.0,1.522,5.125,22.583
2012-03-24,3.783,12.125,13.083,0.958,5.708,21.917
2012-03-25,3.125,6.708,7.125,0.417,4.042,18.0
2012-03-26,3.421,11.667,12.143,0.476,3.136,12.318
2012-03-27,4.042,17.833,19.958,2.125,3.261,16.625
2012-03-28,4.167,18.375,20.375,2.0,2.875,19.583
2012-03-29,5.75,26.958,48.625,21.667,4.05,29.25
2012-03-30,3.0,6.435,6.652,0.217,3.792,15.417
2012-03-31,3.87,13.208,14.667,1.458,4.792,19.708
2012-04-01,3.609,13.375,15.667,2.292,4.25,15.833
2012-04-02,4.792,29.375,36.583,7.208,5.565,22.957
2012-04-03,3.792,19.083,21.625,2.542,4.0,17.625
2012-04-04,3.625,17.625,19.458,1.833,5.542,14.792
2012-04-05,3.667,16.5,18.25,1.75,6.792,26.083
2012-04-06,4.042,19.208,21.167,1.958,4.0,15.167
2012-04-07,3.083,9.478,10.522,1.043,3.917,12.5
2012-04-08,4.826,24.292,28.542,4.25,5.958,21.625
2012-04-09,5.708,33.333,39.958,6.625,9.174,39.609
2012-04-10,5.708,32.625,36.333,3.708,10.583,55.333
2012-04-11,4.75,33.583,39.167,5.583,5.25,30.708
2012-04-12,3.833,20.0,22.208,2.208,7.958,25.542
2012-04-13,4.375,21.727,25.955,4.227,6.826,33.273
2012-04-14,2.958,7.174,8.043,0.87,3.708,16.5
2012-04-15,3.435,13.417,14.917,1.5,5.083,14.708
2012-04-16,3.417,17.333,19.5,2.167,5.348,17.783
2012-04-17,3.391,13.476,15.381,1.905,4.783,21.913
2012-04-18,3.625,17.375,19.0,1.625,5.75,19.958
2012-04-19,3.333,18.375,20.458,2.083,6.708,21.375
2012-04-20,3.167,13.875,15.042,1.167,3.75,20.833
2012-04-21,2.625,7.174,8.0,0.826,3.875,10.542
2012-04-22,2.174,3.375,3.5,0.125,2.375,3.708
2012-04-23,3.583,18.083,21.125,3.042,5.087,15.957
2012-04-24,5.125,29.708,35.583,5.875,8.792,52.125
2012-04-25,5.292,30.375,33.0,2.625,9.542,60.042
2012-04-26,3.083,11.458,12.0,0.542,4.375,24.708
2012-04-27,2.333,9.13,9.87,0.739,4.792,7.458
2012-04-28,3.5,20.957,23.261,2.304,6.792,16.958
2012-04-29,3.652,15.0,16.25,1.25,8.125,26.708
2012-04-30,2.75,8.083,8.792,0.708,5.458,23.958
2012-05-01,2.0,4.375,4.917,0.542,3.583,10.417
2012-05-02,2.0,5.348,5.826,0.478,2.875,4.0
2012-05-03,2.542,8.625,9.792,1.167,3.75,5.25
2012-05-04,2.5,7.375,8.667,1.292,4.25,4.708
2012-05-05,3.167,11.609,13.217,1.609,5.583,16.542
2012-05-06,3.913,12.25,13.292,1.042,6.208,34.0
2012-05-07,4.25,21.958,24.458,2.5,6.913,30.565
2012-05-08,4.625,24.292,26.5,2.208,9.042,47.792
2012-05-09,5.75,28.708,32.458,3.75,9.0,60.083
2012-05-10,2.917,8.375,9.042,0.667,5.375,25.583
2012-05-11,2.083,6.565,7.826,1.261,3.304,4.565
2012-05-12,2.167,5.391,6.261,0.87,3.125,6.417
2012-05-13,2.913,13.958,15.375,1.417,6.083,14.042
2012-05-14,3.792,21.875,24.583,2.708,6.826,19.87
2012-05-15,3.208,21.0,23.833,2.833,3.458,14.542
2012-05-16,5.042,29.375,42.208,12.833,8.25,32.333
2012-05-17,4.5,25.625,28.542,2.917,9.417,46.125
2012-05-18,3.583,16.208,17.25,1.042,5.917,25.042
2012-05-19,3.458,15.261,16.652,1.391,6.208,20.75
2012-05-20,3.304,8.75,9.167,0.417,5.667,23.583
2012-05-21,2.542,9.875,10.5,0.625,4.565,19.087
2012-05-22,3.583,17.417,18.583,1.167,5.208,23.833
2012-05-23,3.739,24.591,29.818,5.227,5.783,22.545
2012-05-24,4.583,35.667,40.167,4.5,8.667,29.083
2012-05-25,5.708,40.174,46.783,6.609,9.333,42.75
2012-05-26,4.208,19.13,20.391,1.261,7.25,36.417
2012-05-27,3.696,13.417,14.5,1.083,7.5,31.542
2012-05-28,3.625,18.875,21.417,2.542,7.217,30.0
2012-05-29,4.0,15.708,16.75,1.042,6.583,37.042
2012-05-30,3.0,13.25,14.542,1.292,4.792,15.125
2012-05-31,3.5,18.125,20.167,2.042,6.625,23.583
2012-06-01,3.5,17.875,20.542,2.667,6.583,24.292
2012-06-02,3.333,13.913,14.913,1.0,4.542,26.5
2012-06-03,2.304,4.708,5.042,0.333,3.958,20.583
2012-06-04,3.5,19.542,22.042,2.5,6.217,22.174
2012-06-05,2.708,13.333,14.208,0.875,4.208,16.292
2012-06-06,2.25,10.125,11.375,1.25,5.0,12.125
2012-06-07,3.542,20.25,22.0,1.75,7.25,29.917
2012-06-08,3.625,22.783,24.87,2.087,5.958,37.708
2012-06-09,3.333,14.696,16.087,1.391,4.0,15.25
2012-06-10,2.652,5.75,6.208,0.458,4.167,20.25
2012-06-11,2.75,11.167,12.25,1.083,4.304,19.435
2012-06-12,2.083,6.75,7.167,0.417,3.083,9.833
2012-06-13,3.333,21.375,23.333,1.958,4.417,13.333
2012-06-14,2.542,13.75,15.0,1.25,4.875,16.542
2012-06-15,2.208,9.375,10.375,1.0,3.917,16.5
2012-06-16,2.708,12.13,18.304,6.174,2.583,10.0
2012-06-17,2.609,9.25,11.417,2.167,3.792,12.625
2012-06-18,4.083,19.625,22.375,2.75,6.0,20.5
2012-06-19,2.304,10.545,13.318,2.773,3.217,16.043
2012-06-20,2.875,20.125,24.958,4.833,5.417,9.25
2012-06-21,3.0,16.833,18.625,1.792,3.125,10.5
2012-06-22,2.292,11.391,13.565,2.174,3.348,7.391
