date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-02-05,199.958,18.917,62.0,45.625,28.0,23.75,26.25,41.0,14.75,3.792,40.333,9.0,5.767,1.0,223.708
2011-02-06,193.625,11.5,93.0,80.792,57.0,28.958,22.042,29.875,7.833,2.542,31.833,9.6,7.1,4.6,222.583
2011-02-07,195.087,15.957,96.0,80.417,52.0,25.957,38.87,75.826,36.957,2.043,18.958,10.0,8.425,6.4,221.043
2011-02-08,193.565,8.565,71.0,47.375,27.0,14.217,19.905,42.238,22.333,1.739,14.565,5.9,3.621,0.3,207.783
2011-02-09,195.917,4.125,60.0,45.625,31.0,15.167,24.958,51.917,26.958,3.5,16.042,5.4,2.417,-0.4,211.083
2011-02-10,197.625,3.458,63.0,49.375,31.0,23.333,37.458,78.083,40.625,4.348,17.667,6.9,3.662,-0.1,220.958
2011-02-11,195.043,1.875,65.0,49.625,33.0,13.739,18.792,30.083,11.292,3.0,13.875,7.3,4.438,0.9,208.783
2011-02-12,194.333,2.542,63.0,49.917,35.0,15.458,19.208,29.167,9.958,2.917,15.75,8.0,4.321,1.5,209.792
2011-02-13,193.875,1.875,91.0,70.75,48.0,19.542,26.75,39.0,12.25,2.391,20.792,6.3,4.117,2.4,213.417
2011-02-14,197.409,2.818,93.0,90.292,85.0,36.227,37.727,70.909,33.182,2.565,20.708,7.0,5.558,3.9,233.636
2011-02-15,200.174,,95.0,79.5,61.0,42.0,43.87,95.174,51.304,3.292,25.458,8.1,4.858,2.5,242.174
2011-02-16,195.875,6.783,80.0,55.5,32.0,23.292,35.958,71.542,35.583,3.957,19.167,8.4,4.204,0.8,219.167
2011-02-17,193.417,7.304,63.0,49.5,35.0,17.792,26.708,51.333,24.625,3.75,15.833,6.5,3.725,1.5,211.208
2011-02-18,193.875,8.565,72.0,54.708,37.0,12.958,20.125,41.042,20.917,2.292,10.5,4.8,1.729,-0.3,206.833
2011-02-19,197.391,13.957,82.0,60.167,35.0,18.087,20.75,33.5,12.75,2.174,14.208,7.0,2.271,-2.2,215.478
2011-02-20,200.208,,79.0,49.75,22.0,42.25,40.417,78.833,38.417,3.458,20.208,9.2,4.346,-0.6,242.458
2011-02-21,203.208,,63.0,50.667,39.0,48.75,72.391,145.087,72.696,5.833,34.542,9.1,5.679,1.3,251.958
2011-02-22,193.273,5.682,93.0,61.125,32.0,21.591,26.81,36.857,10.048,4.273,33.042,12.4,8.712,5.1,214.864
2011-02-23,192.304,9.25,93.0,81.542,50.0,27.043,27.667,51.917,24.25,3.125,23.125,12.0,10.3,8.4,219.348
2011-02-24,194.083,,63.0,46.792,31.0,16.75,23.042,34.167,11.125,3.583,32.625,12.7,9.142,6.7,210.833
2011-02-25,197.042,,88.0,73.708,57.0,28.0,35.417,70.167,34.75,3.391,33.125,8.2,7.204,5.3,225.042
2011-02-26,193.542,,83.0,58.0,39.0,15.583,14.125,20.417,6.292,2.542,11.417,6.9,4.733,1.3,209.125
2011-02-27,194.609,,69.0,54.583,31.0,17.391,20.042,28.375,8.333,2.167,14.5,7.2,3.05,0.5,212.0
2011-02-28,193.783,10.556,70.0,44.917,23.0,17.652,24.045,34.955,10.909,2.364,14.545,9.2,4.479,-0.7,211.435
2011-03-01,192.708,5.25,81.0,64.333,44.0,27.917,31.5,52.958,21.458,2.875,21.042,15.5,10.329,5.2,220.625
2011-03-02,192.609,9.042,96.0,78.458,61.0,33.304,31.208,66.208,35.0,3.174,23.25,12.1,10.508,8.5,225.913
2011-03-03,192.375,11.167,71.0,49.833,29.0,13.25,21.75,31.958,10.208,2.5,19.625,13.0,9.488,6.9,205.625
2011-03-04,193.792,13.625,90.0,71.75,48.0,13.0,11.792,14.875,3.083,2.042,19.125,9.5,7.379,4.5,206.792
2011-03-05,195.261,13.696,96.0,91.083,86.0,31.261,23.909,45.909,22.0,1.773,20.174,12.7,10.929,9.7,226.522
2011-03-06,196.826,11.542,96.0,78.833,61.0,35.826,34.826,78.391,43.565,3.833,24.042,17.4,13.546,10.9,232.652
2011-03-07,196.583,12.565,76.0,54.042,38.0,16.583,28.174,42.826,14.652,4.0,37.833,13.2,11.162,8.1,213.167
2011-03-08,196.708,9.125,67.0,49.0,32.0,19.5,24.833,33.25,8.417,3.261,34.917,15.1,10.208,6.3,216.208
2011-03-09,195.208,10.583,87.0,78.875,51.0,19.583,22.417,28.542,6.125,2.333,25.5,9.2,6.95,5.8,214.792
2011-03-10,193.435,11.0,89.0,60.375,38.0,15.609,21.583,31.625,10.042,1.958,17.958,11.0,7.996,5.8,209.043
2011-03-11,193.625,,76.0,48.875,27.0,15.75,15.958,23.625,7.667,2.826,18.5,10.3,5.75,2.1,209.375
2011-03-12,194.292,,60.0,50.25,40.0,11.25,22.125,39.625,17.5,2.083,16.458,7.5,4.058,1.5,205.542
2011-03-13,195.0,,66.0,49.25,31.0,14.75,27.435,49.783,22.348,1.833,14.708,7.6,4.296,1.6,209.75
2011-03-14,196.565,10.696,68.0,40.417,9.0,24.348,36.348,60.348,24.0,3.13,19.833,10.9,6.117,0.7,220.913
2011-03-15,199.524,7.087,55.0,43.125,23.0,35.381,34.609,78.783,44.174,3.652,26.292,10.9,6.754,3.2,234.905
2011-03-16,193.167,6.333,60.0,39.875,13.0,23.083,23.042,36.792,13.75,2.667,16.708,15.1,8.583,1.8,216.25
2011-03-17,193.625,9.625,91.0,84.5,59.0,31.75,27.208,51.333,24.125,2.391,24.375,14.4,11.946,9.4,225.375
2011-03-18,201.261,14.125,92.0,86.25,76.0,39.609,35.792,65.792,30.0,4.458,48.217,13.5,12.142,8.7,240.87
2011-03-19,193.583,8.75,87.0,53.458,34.0,14.125,22.0,34.375,12.375,2.417,9.417,9.6,7.312,4.1,207.708
2011-03-20,194.208,11.375,65.0,46.667,27.0,16.208,23.217,35.478,12.261,2.652,17.875,12.2,7.121,1.8,210.417
2011-03-21,193.583,5.783,62.0,39.625,20.0,14.667,28.913,51.0,22.087,3.167,19.75,12.6,7.938,4.3,208.25
2011-03-22,197.091,6.087,62.0,44.5,31.0,30.591,38.913,65.652,26.739,4.913,28.739,14.4,9.892,3.2,227.682
2011-03-23,189.667,2.958,96.0,83.542,49.0,19.042,20.167,25.792,5.625,2.043,16.667,11.3,9.946,7.8,208.708
2011-03-24,191.167,5.75,94.0,73.708,50.0,16.458,26.042,39.708,13.667,3.0,22.292,11.6,9.758,7.4,207.625
2011-03-25,193.125,5.208,73.0,48.792,29.0,11.208,12.208,16.875,4.667,2.542,18.75,10.8,7.196,4.8,204.333
2011-03-26,195.696,7.292,73.0,55.042,33.0,16.913,30.208,51.333,21.125,2.087,16.333,9.5,6.133,2.5,212.609
2011-03-27,199.208,8.292,78.0,50.833,27.0,30.208,36.348,59.87,23.522,4.375,29.583,13.9,8.688,2.5,229.417
2011-03-28,198.625,8.087,77.0,53.333,31.0,33.667,39.13,84.435,45.304,5.333,39.958,15.5,10.196,5.7,232.292
2011-03-29,196.826,6.273,70.0,41.208,14.0,25.174,36.583,63.167,26.583,4.636,25.87,17.4,10.971,4.4,222.0
2011-03-30,194.739,,55.0,42.583,28.0,30.913,15.5,19.25,3.75,4.125,22.25,20.7,14.708,7.6,225.652
2011-03-31,191.333,,95.0,71.708,44.0,17.583,25.318,42.545,17.227,2.417,15.0,17.2,11.271,5.0,208.917
2011-04-01,193.708,7.042,58.0,36.417,13.0,31.208,36.583,47.125,10.542,1.652,26.833,19.4,13.296,6.1,224.917
2011-04-02,194.957,7.583,66.0,47.875,23.0,31.565,36.5,60.667,24.167,2.913,36.0,19.4,12.683,7.5,226.522
2011-04-03,190.375,5.083,51.0,36.167,27.0,10.125,11.042,14.708,3.667,0.0,9.6,10.8,7.65,5.1,200.5
2011-04-04,191.708,5.571,55.0,35.583,12.0,15.0,21.708,29.625,7.917,0.217,13.368,14.6,8.629,3.3,206.708
2011-04-05,193.208,5.25,49.0,31.75,14.0,21.875,31.522,46.565,15.043,0.667,17.261,19.3,11.004,3.6,215.083
2011-04-06,193.0,5.048,63.0,39.792,13.0,21.857,34.0,49.429,15.429,2.087,20.13,19.9,13.308,6.3,214.857
2011-04-07,192.208,4.625,53.0,42.583,29.0,30.458,34.875,59.292,24.417,1.87,17.958,22.5,16.625,10.8,222.667
2011-04-08,190.5,5.583,94.0,71.875,44.0,33.333,34.167,54.833,20.667,0.5,25.625,18.2,15.525,13.2,223.833
2011-04-09,188.375,7.583,97.0,73.583,46.0,20.917,17.833,29.583,11.75,0.458,19.542,20.1,14.992,13.2,209.292
2011-04-10,191.304,10.625,78.0,41.333,22.0,17.478,20.583,24.708,4.125,1.913,33.958,20.5,15.271,9.2,208.783
2011-04-11,194.875,11.167,60.0,44.333,19.0,23.458,32.958,50.958,18.0,3.167,32.708,19.4,12.475,7.8,218.333
2011-04-12,193.583,10.042,67.0,39.625,21.0,20.0,26.826,38.391,11.565,1.167,31.333,16.1,11.233,5.4,213.583
2011-04-13,195.957,9.55,65.0,39.083,10.0,28.783,38.136,59.455,21.318,3.6,30.0,21.1,14.379,7.2,224.739
2011-04-14,195.783,6.208,82.0,47.083,15.0,32.087,41.125,63.833,22.708,5.292,42.625,22.4,16.396,9.8,227.87
2011-04-15,193.042,5.458,77.0,64.417,43.0,27.292,31.958,49.292,17.333,5.125,40.792,20.8,16.858,13.7,220.333
2011-04-16,192.375,4.875,83.0,57.417,38.0,20.0,23.042,37.667,14.625,1.478,35.417,18.3,14.583,8.3,212.375
2011-04-17,190.667,3.875,63.0,38.125,12.0,12.208,12.375,15.333,2.958,0.75,14.048,20.1,13.154,5.6,202.875
2011-04-18,189.391,3.833,90.0,65.958,31.0,16.435,20.0,27.958,7.958,1.458,24.792,22.6,15.158,10.4,205.826
2011-04-19,191.583,5.333,91.0,66.208,34.0,14.75,23.913,41.522,17.609,1.565,15.15,15.6,11.258,9.1,206.333
2011-04-20,193.7,5.087,75.0,59.167,45.0,13.95,24.55,40.75,16.2,0.682,12.0,13.4,10.446,8.0,207.65
2011-04-21,198.0,4.958,80.0,49.375,10.0,21.957,33.333,49.708,16.375,2.042,17.0,21.1,13.7,5.7,219.957
2011-04-22,192.25,4.417,93.0,70.333,45.0,29.625,28.708,39.292,10.583,1.478,33.0,16.8,14.375,12.6,221.875
2011-04-23,189.375,4.625,95.0,84.625,72.0,21.167,26.333,42.708,16.375,0.833,26.458,16.4,13.671,9.8,210.542
2011-04-24,192.375,6.0,92.0,58.583,28.0,19.75,18.458,26.083,7.625,1.625,22.304,17.6,12.762,7.4,212.125
2011-04-25,190.87,8.25,82.0,55.208,30.0,20.739,26.833,43.125,16.292,1.87,20.875,18.0,13.033,8.5,211.609
2011-04-26,190.083,7.826,67.0,49.25,30.0,24.208,25.13,35.13,10.0,2.375,26.417,24.7,17.175,10.5,214.292
2011-04-27,187.217,4.217,93.0,64.208,36.0,28.391,23.682,33.455,9.773,1.913,31.87,25.2,20.15,13.3,215.609
2011-04-28,188.333,5.542,91.0,72.667,42.0,20.667,27.042,40.292,13.25,2.565,29.455,18.6,13.75,10.5,209.0
2011-04-29,191.87,4.667,85.0,53.917,27.0,22.348,23.625,32.667,9.042,2.792,20.167,18.9,14.25,9.1,214.217
2011-04-30,191.917,5.333,65.0,42.208,17.0,24.292,29.292,41.542,12.25,3.042,28.583,25.4,18.542,11.2,216.208
2011-05-01,190.333,3.917,89.0,80.167,58.0,26.792,16.292,28.5,12.208,1.348,29.75,19.8,17.438,15.7,217.125
2011-05-02,190.583,2.625,88.0,42.042,19.0,19.458,22.542,33.583,11.042,1.792,114.458,24.3,18.525,13.5,210.042
2011-05-03,191.95,3.273,59.0,43.292,31.0,21.8,16.762,20.619,3.857,1.609,116.5,20.6,17.217,13.8,213.75
2011-05-04,193.583,5.5,78.0,44.542,24.0,22.083,17.217,23.739,6.522,2.913,71.375,23.6,18.246,12.9,215.667
2011-05-05,191.083,4.042,59.0,39.417,18.0,16.625,14.375,17.417,3.042,1.542,22.583,24.2,17.838,12.4,207.708
2011-05-06,189.833,3.75,69.0,48.542,30.0,18.292,17.125,23.625,6.5,2.333,31.542,25.1,19.242,14.6,208.125
2011-05-07,185.696,3.542,87.0,57.458,32.0,14.478,13.625,18.708,5.083,2.435,15.75,27.1,21.421,17.4,200.174
2011-05-08,188.167,4.917,84.0,55.375,30.0,14.292,13.458,17.292,3.833,3.958,25.417,27.1,22.242,18.6,202.458
2011-05-09,190.917,7.042,68.0,46.917,25.0,19.625,27.625,40.333,12.708,3.75,38.0,28.4,21.904,16.5,210.542
2011-05-10,186.625,11.13,94.0,86.167,70.0,26.792,24.957,56.13,31.174,4.696,44.875,24.7,22.442,20.9,213.417
2011-05-11,186.043,4.667,96.0,93.917,89.0,33.304,25.217,51.391,26.174,2.25,26.409,22.9,21.046,18.9,219.348
2011-05-12,185.478,3.826,96.0,86.042,71.0,24.217,18.261,29.043,10.783,1.565,20.5,22.5,20.704,19.6,209.696
2011-05-13,187.417,4.625,92.0,51.042,26.0,21.292,27.458,41.042,13.583,3.043,45.737,23.4,20.638,18.2,208.708
2011-05-14,189.208,4.875,54.0,34.667,21.0,20.708,21.875,29.583,7.708,3.708,31.875,23.8,20.108,16.7,209.917
2011-05-15,192.739,5.167,52.0,31.75,15.0,23.739,19.458,25.083,5.625,2.708,27.391,24.9,20.188,13.4,216.478
2011-05-16,191.75,5.292,58.0,39.75,25.0,23.208,35.708,52.833,17.125,3.304,34.5,25.7,21.275,16.1,214.958
2011-05-17,191.5,6.696,70.0,47.917,24.0,24.125,30.565,42.217,11.652,3.417,35.792,25.6,20.15,15.7,215.625
2011-05-18,194.333,5.875,84.0,44.875,19.0,31.375,38.217,50.391,12.174,3.042,30.833,26.6,20.467,13.7,225.708
2011-05-19,192.227,4.826,59.0,43.125,26.0,30.045,36.409,48.955,12.545,4.045,34.292,27.1,21.433,15.1,222.273
2011-05-20,191.167,5.125,70.0,50.625,32.0,25.917,31.5,50.292,18.792,3.792,30.708,27.2,22.271,17.2,217.083
2011-05-21,186.167,4.417,80.0,63.0,45.0,21.833,21.167,30.042,8.875,3.375,19.636,28.9,23.95,19.0,208.0
2011-05-22,186.292,4.708,92.0,68.167,47.0,15.667,11.5,14.833,3.333,2.304,14.1,24.4,20.85,16.7,201.958
2011-05-23,188.783,6.625,95.0,82.542,62.0,18.435,17.625,23.083,5.458,0.792,13.588,17.0,15.567,14.0,207.217
2011-05-24,187.333,7.261,95.0,70.083,44.0,20.708,15.522,19.565,4.043,0.917,7.583,22.9,17.992,14.0,208.042
2011-05-25,188.864,3.043,68.0,48.125,24.0,25.318,27.591,36.136,8.545,2.364,13.75,28.5,21.312,15.5,214.182
2011-05-26,187.542,1.5,85.0,57.792,32.0,19.542,14.875,18.833,3.958,2.583,21.591,24.5,20.558,17.6,207.083
2011-05-27,186.739,3.75,92.0,75.917,61.0,17.0,14.875,20.417,5.542,1.083,11.75,19.5,17.833,16.6,203.739
2011-05-28,189.417,5.208,95.0,93.208,89.0,20.708,19.583,24.333,4.75,0.957,15.875,20.3,18.921,17.0,210.125
2011-05-29,186.375,4.5,96.0,93.667,84.0,14.292,12.375,15.75,3.375,0.875,18.421,20.7,18.883,16.7,200.667
2011-05-30,184.125,4.917,94.0,75.208,58.0,12.833,19.875,31.792,11.917,0.833,20.737,21.1,18.025,16.0,196.958
2011-05-31,186.87,4.783,81.0,60.333,42.0,17.304,25.435,39.391,13.957,1.348,12.316,23.3,19.238,15.3,204.174
2011-06-01,187.478,3.087,94.0,83.417,68.0,19.435,10.714,13.762,3.048,0.739,15.211,19.0,17.762,16.7,206.913
2011-06-02,190.458,4.75,94.0,78.375,56.0,25.833,24.333,33.292,8.958,1.458,24.105,24.0,20.154,16.4,216.292
2011-06-03,190.125,4.542,84.0,65.292,38.0,24.458,27.375,36.667,9.292,2.783,36.217,27.6,22.883,19.2,214.583
2011-06-04,190.087,4.542,86.0,64.583,37.0,24.348,26.458,40.25,13.792,4.208,45.042,28.7,23.788,19.9,214.435
2011-06-05,189.571,3.667,84.0,67.458,53.0,20.714,19.833,25.083,5.25,4.292,28.417,25.6,22.596,20.1,210.286
2011-06-06,192.308,4.875,84.0,51.875,31.0,30.154,36.217,49.565,13.348,4.522,24.292,28.1,23.508,18.3,222.462
2011-06-07,190.75,4.435,58.0,51.917,44.0,23.75,23.652,31.0,7.348,3.0,27.542,25.7,22.688,20.9,214.5
2011-06-08,186.087,3.583,87.0,64.25,42.0,16.565,25.348,32.957,7.609,3.375,20.429,27.6,22.967,18.3,202.652
2011-06-09,188.5,7.958,83.0,69.458,49.0,21.75,29.792,48.208,18.417,4.87,18.652,28.4,24.262,21.8,210.25
2011-06-10,192.955,7.391,95.0,79.25,62.0,36.045,35.957,58.739,22.783,5.0,41.583,25.8,23.579,20.9,229.0
2011-06-11,187.0,6.208,97.0,80.958,60.0,20.625,22.5,36.667,14.167,2.208,18.917,25.3,22.733,21.1,207.625
2011-06-12,192.435,7.0,94.0,78.958,59.0,22.0,18.083,22.292,4.208,2.348,29.958,25.2,21.325,18.6,214.435
2011-06-13,189.958,7.208,95.0,72.125,52.0,21.917,32.042,49.208,17.167,2.417,19.0,25.8,22.338,18.1,211.875
2011-06-14,189.0,5.045,85.0,53.125,29.0,17.739,24.727,35.273,10.545,2.522,21.955,28.0,23.825,20.6,206.739
2011-06-15,192.957,3.957,65.0,46.167,24.0,24.043,23.81,32.19,8.381,2.65,17.5,28.1,23.25,18.8,217.0
2011-06-16,191.739,3.208,96.0,83.167,71.0,20.0,18.292,23.375,5.083,2.0,24.579,22.1,20.158,18.2,211.739
2011-06-17,189.667,3.292,97.0,75.958,56.0,21.917,20.25,25.042,4.792,2.625,13.545,26.4,22.804,18.2,211.583
2011-06-18,192.958,5.083,95.0,85.833,75.0,26.417,25.458,35.292,9.833,2.826,25.278,24.3,22.471,21.4,219.375
2011-06-19,191.542,4.0,95.0,83.042,64.0,20.5,14.292,18.917,4.625,2.125,16.318,26.2,23.0,20.8,212.042
2011-06-20,188.87,4.208,95.0,88.583,75.0,27.348,28.083,48.75,20.667,2.167,17.05,25.5,22.729,20.8,216.217
2011-06-21,184.917,3.435,95.0,75.042,52.0,23.708,26.609,48.739,22.13,2.913,15.619,29.8,25.825,21.9,208.625
2011-06-22,185.5,8.875,89.0,70.625,47.0,26.833,25.435,55.478,30.043,5.5,29.826,32.2,27.446,23.3,212.333
2011-06-23,181.591,6.652,88.0,67.0,43.0,18.045,17.043,49.565,32.522,4.739,24.773,34.4,28.796,25.1,199.636
2011-06-24,180.174,3.167,80.0,62.583,50.0,12.0,14.542,40.625,26.083,3.565,18.826,33.6,29.85,26.2,192.174
2011-06-25,179.625,3.667,88.0,65.042,39.0,16.75,13.458,36.208,22.75,3.083,26.211,34.0,29.842,26.2,196.375
2011-06-26,182.792,2.75,86.0,55.708,34.0,17.875,10.375,19.375,9.0,3.042,18.35,34.6,30.521,26.6,200.667
2011-06-27,178.667,1.5,68.0,49.167,37.0,16.75,8.292,21.25,12.958,1.522,11.81,33.8,30.708,27.0,195.417
2011-06-28,179.609,3.174,80.0,55.375,34.0,16.348,16.696,40.957,24.261,3.625,21.583,34.7,30.683,27.2,195.957
2011-06-29,181.458,3.833,79.0,54.042,33.0,18.833,24.435,44.609,20.174,5.083,29.217,36.3,31.308,27.1,200.292
2011-06-30,182.913,4.522,76.0,52.667,35.0,22.826,27.13,49.478,22.348,6.0,33.792,35.1,30.95,27.4,205.739
2011-07-01,183.125,4.333,89.0,74.583,53.0,26.542,25.542,48.042,22.5,5.375,31.25,29.0,26.721,25.2,209.667
2011-07-02,184.304,4.583,88.0,69.5,54.0,23.87,23.458,37.542,14.083,3.542,23.708,30.9,27.708,24.7,208.174
2011-07-03,187.333,5.542,80.0,68.667,48.0,22.75,17.625,25.083,7.458,4.261,38.208,31.5,28.296,25.5,210.083
2011-07-04,183.333,5.75,90.0,71.0,44.0,25.042,21.583,42.458,20.875,3.417,42.333,33.1,28.4,23.8,208.375
2011-07-05,189.375,8.565,95.0,65.083,38.0,22.958,30.13,47.043,16.913,2.917,28.292,32.6,27.725,23.9,212.333
2011-07-06,192.087,3.708,94.0,67.167,30.0,23.13,20.13,27.783,7.652,2.478,36.609,34.0,27.129,23.7,215.217
2011-07-07,183.455,3.435,95.0,92.542,87.0,30.455,20.696,54.261,33.565,2.435,30.714,26.3,24.896,23.2,213.909
2011-07-08,182.375,4.583,94.0,68.583,45.0,24.542,18.667,46.083,27.417,3.542,22.957,34.1,29.538,24.8,206.917
2011-07-09,182.083,4.208,80.0,58.708,38.0,21.25,13.333,32.042,18.708,3.652,18.565,34.9,30.562,27.2,203.333
2011-07-10,183.043,3.958,79.0,56.708,27.0,19.522,13.083,22.5,9.417,3.667,18.0,36.7,30.725,26.5,202.565
2011-07-11,181.75,4.042,81.0,61.458,42.0,18.375,15.583,28.875,13.292,3.25,17.25,33.8,29.858,26.3,200.125
2011-07-12,184.5,4.652,86.0,76.542,55.0,25.0,17.348,49.478,32.13,3.087,15.714,31.3,27.458,25.1,209.5
2011-07-13,181.292,2.792,89.0,61.375,42.0,19.208,19.043,40.043,21.0,3.292,16.682,32.9,28.612,24.0,200.5
2011-07-14,181.955,3.435,70.0,51.958,28.0,19.636,20.909,43.273,22.364,4.043,18.261,33.9,29.996,27.3,201.591
2011-07-15,184.792,4.333,76.0,50.792,29.0,25.292,28.75,49.5,20.75,4.696,22.348,34.8,30.6,26.5,210.083
2011-07-16,184.125,3.292,78.0,51.708,34.0,21.875,25.833,36.583,10.75,4.417,26.167,35.8,30.875,26.5,206.0
2011-07-17,179.208,0.833,75.0,54.125,37.0,12.833,5.792,9.042,3.25,1.667,15.286,36.2,30.804,25.7,192.042
2011-07-18,175.652,0.917,94.0,83.75,67.0,11.043,4.292,8.167,3.875,1.609,16.15,28.4,27.221,26.1,186.696
2011-07-19,175.167,0.652,88.0,82.458,76.0,10.875,3.435,7.435,4.0,1.958,10.133,28.4,26.45,24.4,186.042
2011-07-20,176.458,2.375,82.0,70.875,57.0,22.625,10.13,16.435,6.304,2.25,11.048,31.7,28.742,26.7,199.083
2011-07-21,182.591,3.261,73.0,69.417,64.0,17.364,22.043,44.435,22.391,2.682,16.714,28.4,26.875,25.1,199.955
2011-07-22,185.391,3.542,82.0,72.958,62.0,23.565,27.167,45.0,17.833,3.167,19.714,27.8,25.625,23.6,208.957
2011-07-23,186.917,3.5,85.0,58.75,34.0,18.958,21.75,30.708,8.958,2.708,24.783,32.9,27.792,23.8,205.875
2011-07-24,187.125,2.958,75.0,55.5,34.0,16.083,13.208,16.792,3.583,2.522,24.783,32.9,27.662,22.7,203.208
2011-07-25,186.292,3.292,76.0,61.458,44.0,20.042,17.708,28.333,10.625,2.375,17.227,31.4,27.979,25.4,206.333
