date,CO_mean,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2012-12-21,4.292,85.0,65.958,50.0,27.833,37.708,9.875,2.625,10.125,8.1,5.583,2.1
2012-12-22,4.043,90.0,80.708,64.0,18.167,25.167,7.0,2.417,11.583,10.5,7.079,4.5
2012-12-23,4.083,80.0,57.25,37.0,11.261,13.304,2.043,3.75,13.545,9.8,5.542,1.2
2012-12-24,3.13,62.0,51.292,42.0,11.417,12.5,1.083,2.958,9.542,4.6,2.312,-0.2
2012-12-25,5.0,69.0,55.125,49.0,26.042,34.833,8.792,3.913,14.522,6.7,3.417,-1.4
2012-12-26,3.5,69.0,53.458,38.0,14.25,16.458,2.208,2.875,13.5,7.3,3.583,0.4
2012-12-27,5.458,72.0,60.208,43.0,32.125,49.792,17.667,3.333,12.208,5.7,2.221,-0.8
2012-12-28,5.042,89.0,76.708,67.0,27.417,39.542,12.125,2.435,13.864,6.0,3.296,0.3
2012-12-29,4.375,90.0,71.958,47.0,18.833,24.042,5.208,2.375,11.958,13.6,9.225,5.6
2012-12-30,4.625,91.0,85.375,74.0,15.522,17.913,2.391,1.917,9.45,10.3,8.858,6.9
2012-12-31,3.217,75.0,47.5,31.0,5.75,6.25,0.5,2.625,9.083,6.3,4.212,1.5
2013-01-01,4.375,73.0,52.875,31.0,16.375,18.083,1.708,4.917,37.833,12.8,8.158,4.3
2013-01-02,3.375,74.0,54.333,36.0,10.125,10.542,0.417,4.083,25.958,10.2,7.179,3.3
2013-01-03,4.208,83.0,61.625,39.0,18.792,23.833,5.042,3.708,18.583,11.8,5.983,1.4
2013-01-04,4.208,77.0,64.292,53.0,16.042,22.375,6.333,2.792,19.083,8.4,4.808,2.5
2013-01-05,2.542,74.0,58.875,41.0,11.542,13.333,1.792,2.208,12.333,6.7,3.2,0.3
2013-01-06,3.708,77.0,61.458,37.0,18.304,26.522,8.217,2.25,11.75,9.6,3.642,-0.2
2013-01-07,4.217,83.0,57.5,31.0,26.5,40.958,14.458,2.75,16.875,11.1,4.917,-0.8
2013-01-08,3.833,94.0,83.208,55.0,30.375,41.667,11.292,2.25,15.333,6.7,5.783,4.6
2013-01-09,2.833,93.0,70.167,53.0,9.333,10.292,0.958,2.0,8.75,9.7,5.508,1.3
2013-01-10,2.542,69.0,53.25,32.0,12.917,14.542,1.625,2.125,11.083,6.8,2.829,-0.2
2013-01-11,3.833,75.0,53.167,32.0,16.792,20.833,4.042,3.125,18.542,9.3,3.8,-0.2
2013-01-12,4.958,83.0,58.625,39.0,18.792,23.5,4.708,4.542,27.292,8.1,3.85,-1.1
2013-01-13,2.583,65.0,55.333,43.0,7.087,7.478,0.391,3.208,17.792,7.2,3.612,0.1
2013-01-14,3.565,74.0,55.125,35.0,20.292,25.458,5.167,2.583,11.583,6.9,2.633,-1.6
2013-01-15,3.917,72.0,55.0,33.0,25.125,32.833,7.708,3.042,12.292,10.2,4.488,0.0
2013-01-16,4.042,79.0,57.542,41.0,25.917,40.5,14.583,2.625,14.667,9.0,4.588,-0.5
2013-01-17,4.542,71.0,58.5,48.0,23.542,32.708,9.167,2.667,16.5,8.3,4.512,1.7
2013-01-18,5.125,73.0,61.25,43.0,20.375,25.667,5.292,4.917,28.667,7.4,3.654,0.0
2013-01-19,2.417,66.0,53.042,35.0,5.708,6.333,0.625,2.208,12.333,5.9,2.229,0.5
2013-01-20,5.042,91.0,60.542,36.0,33.739,45.783,12.043,3.708,20.25,8.1,3.446,-1.9
2013-01-21,6.435,90.0,70.417,45.0,28.083,42.458,14.375,3.792,26.25,8.9,4.658,2.2
2013-01-22,3.833,75.0,57.917,34.0,15.375,18.5,3.125,3.167,15.917,7.1,3.304,-0.1
2013-01-23,4.792,74.0,60.5,43.0,26.833,39.333,12.5,2.917,19.417,8.9,3.996,0.3
2013-01-24,5.167,78.0,57.375,34.0,30.292,42.917,12.625,4.542,22.125,12.1,5.621,-0.6
2013-01-25,8.292,94.0,64.708,42.0,43.042,70.5,27.458,5.583,36.208,14.1,8.579,3.6
2013-01-26,3.667,94.0,69.583,48.0,13.958,15.833,1.875,3.25,21.917,9.6,6.804,2.2
2013-01-27,3.417,66.0,46.5,33.0,17.739,27.783,10.043,2.833,15.708,7.6,3.842,1.1
2013-01-28,4.565,75.0,60.083,42.0,32.458,50.625,18.167,5.875,21.292,11.6,5.829,-0.8
2013-01-29,5.0,79.0,54.25,28.0,28.875,42.75,13.875,4.458,25.958,13.0,7.538,2.7
2013-01-30,6.739,94.0,82.125,57.0,37.083,70.542,33.458,3.083,22.5,8.5,6.425,4.1
2013-01-31,5.476,94.0,57.958,31.0,27.095,43.857,16.762,3.609,27.13,14.5,9.354,4.6
2013-02-01,4.75,73.0,59.5,36.0,26.25,30.583,4.333,3.375,21.583,15.2,8.483,2.4
2013-02-02,5.917,92.0,77.917,60.0,22.0,26.458,4.458,2.875,28.375,16.9,11.162,8.4
2013-02-03,6.708,94.0,82.5,66.0,23.435,36.13,12.696,2.5,30.333,15.7,11.308,8.0
2013-02-04,2.435,68.0,58.542,42.0,4.391,5.0,0.609,2.0,7.667,8.4,5.038,0.6
2013-02-05,2.958,71.0,54.083,36.0,6.333,7.042,0.708,2.0,9.583,5.5,1.925,-0.4
2013-02-06,2.958,69.0,55.458,45.0,7.917,9.083,1.167,2.042,9.583,3.3,1.404,-0.6
2013-02-07,2.833,91.0,48.333,30.0,10.042,12.875,2.833,2.042,10.667,6.5,2.842,-0.1
2013-02-08,3.208,93.0,86.708,71.0,11.917,14.833,2.917,1.625,8.667,4.0,2.242,0.2
2013-02-09,2.75,77.0,64.458,43.0,5.25,5.667,0.417,1.875,8.958,8.9,4.429,1.8
2013-02-10,3.583,86.0,64.458,42.0,11.174,13.783,2.609,2.042,12.0,6.0,2.696,0.7
2013-02-11,2.13,63.0,48.208,33.0,4.792,5.625,0.833,1.958,8.917,6.3,2.204,-0.2
2013-02-12,3.792,71.0,57.625,38.0,13.048,14.857,1.81,2.125,11.167,8.6,3.421,-0.8
2013-02-13,2.625,74.0,56.75,40.0,10.75,12.667,1.917,2.167,9.417,8.6,4.412,2.6
2013-02-14,2.917,94.0,86.083,54.0,17.625,20.417,2.792,1.75,9.5,2.9,1.321,0.1
2013-02-15,3.167,94.0,76.208,54.0,12.667,15.292,2.625,1.375,10.75,8.0,4.2,0.6
2013-02-16,3.542,74.0,49.958,27.0,8.5,9.167,0.667,3.417,28.583,10.9,5.671,1.8
2013-02-17,6.417,79.0,60.708,37.0,22.174,36.13,13.957,3.833,30.0,10.1,4.408,-0.3
2013-02-18,2.348,58.0,48.167,38.0,4.5,5.0,0.5,2.042,14.625,5.2,3.279,1.9
2013-02-19,2.583,55.0,46.0,35.0,4.458,4.875,0.417,2.0,12.875,7.2,3.754,1.8
2013-02-20,3.458,68.0,52.083,34.0,13.042,15.375,2.333,2.292,15.417,8.9,3.804,-0.3
2013-02-21,4.417,74.0,57.75,39.0,15.917,22.542,6.625,2.708,18.083,8.0,3.217,-0.6
2013-02-22,4.167,69.0,52.667,31.0,17.208,19.833,2.625,2.625,14.708,9.8,3.746,0.3
2013-02-23,4.083,74.0,48.667,22.0,14.125,15.542,1.417,2.708,16.833,10.6,4.325,-0.9
2013-02-24,5.348,70.0,49.583,31.0,27.762,35.714,7.952,3.286,20.091,10.9,5.3,-0.6
2013-02-25,7.739,68.0,49.958,30.0,34.708,45.625,10.917,6.333,53.708,13.6,7.429,1.9
2013-02-26,7.083,77.0,53.875,27.0,24.125,27.792,3.667,5.167,66.348,14.7,9.158,2.0
2013-02-27,4.667,96.0,87.375,67.0,19.042,21.042,2.0,2.583,25.375,13.1,11.054,9.2
2013-02-28,4.0,96.0,66.0,40.0,11.042,11.625,0.583,2.75,26.208,15.2,11.95,8.5
2013-03-01,5.375,94.0,72.625,56.0,15.708,16.917,1.208,2.875,33.917,11.6,9.146,7.9
2013-03-02,3.875,94.0,74.792,53.0,8.208,8.5,0.292,2.125,14.292,11.7,8.383,6.6
2013-03-03,2.875,68.0,51.375,30.0,6.783,7.174,0.391,2.292,11.167,10.2,6.188,1.6
2013-03-04,3.609,79.0,53.917,25.0,17.083,20.75,3.667,2.75,15.25,14.6,7.125,-0.8
2013-03-05,4.042,94.0,80.542,59.0,12.458,14.458,2.0,2.0,15.125,9.6,7.496,3.1
2013-03-06,3.0,70.0,52.583,31.0,4.083,4.5,0.417,2.5,13.583,7.7,3.621,0.9
2013-03-07,3.833,66.0,50.083,32.0,11.792,14.958,3.167,3.167,13.652,8.5,3.654,-0.5
2013-03-08,3.5,63.0,49.0,33.0,8.583,9.625,1.042,2.667,14.792,8.0,4.633,1.3
2013-03-09,4.042,72.0,50.417,30.0,8.625,9.333,0.708,3.583,22.75,11.0,6.333,2.4
2013-03-10,3.042,62.0,48.833,30.0,4.478,4.957,0.478,2.167,13.042,6.7,3.496,1.2
2013-03-11,4.609,71.0,46.333,25.0,22.13,27.348,5.217,3.542,16.875,10.8,5.792,0.1
2013-03-12,5.75,67.0,46.583,30.0,28.625,40.208,11.583,5.87,27.333,16.6,10.088,2.3
2013-03-13,4.5,96.0,87.25,66.0,21.917,27.542,5.625,2.25,19.708,11.6,9.112,6.8
2013-03-14,3.0,66.0,54.458,37.0,4.792,5.083,0.292,2.125,13.5,10.1,6.333,3.1
2013-03-15,4.417,69.0,49.0,31.0,16.542,18.292,1.75,3.25,20.583,11.6,6.425,2.1
2013-03-16,5.792,74.0,54.917,37.0,18.292,20.667,2.375,5.167,44.125,15.9,9.788,2.3
2013-03-17,6.542,77.0,54.083,26.0,22.957,24.739,1.783,6.667,60.167,19.8,12.596,6.2
2013-03-18,5.739,77.0,66.125,59.0,24.75,29.0,4.25,4.375,47.708,17.1,12.533,8.9
2013-03-19,3.5,67.0,45.375,25.0,7.875,8.25,0.375,3.5,26.542,16.7,11.292,6.7
2013-03-20,4.0,97.0,89.667,65.0,15.958,17.333,1.375,2.208,14.708,11.0,9.4,6.8
2013-03-21,2.25,72.0,55.375,36.0,3.375,3.375,0.0,2.042,13.208,10.4,6.496,4.0
2013-03-22,3.083,63.0,47.083,28.0,10.5,11.375,0.875,2.5,14.583,12.9,7.562,3.5
2013-03-23,5.417,75.0,50.083,29.0,19.083,21.417,2.333,5.792,27.167,15.9,10.021,2.2
2013-03-24,6.913,76.0,43.875,13.0,30.762,34.952,4.19,8.348,49.045,19.4,12.521,5.2
2013-03-25,5.87,62.0,46.75,31.0,31.042,37.75,6.708,8.708,37.167,18.6,15.183,10.4
2013-03-26,5.667,97.0,94.042,76.0,30.583,37.583,7.0,3.167,24.792,13.8,12.567,11.5
2013-03-27,4.375,97.0,71.583,42.0,14.458,22.958,8.5,2.875,26.042,15.9,13.15,8.9
2013-03-28,4.625,89.0,51.625,14.0,19.333,21.708,2.375,5.609,34.042,21.6,13.704,6.0
2013-03-29,4.125,90.0,54.792,36.0,15.667,17.458,1.792,4.292,25.583,21.9,16.008,10.5
2013-03-30,3.25,97.0,81.958,59.0,5.875,6.333,0.458,1.958,13.125,16.2,14.071,12.5
2013-03-31,2.792,64.0,44.292,21.0,4.13,4.217,0.087,3.0,17.917,18.8,13.117,9.3
2013-04-01,2.958,67.0,42.333,15.0,,,,3.833,18.958,18.9,12.267,5.3
2013-04-02,3.435,91.0,72.333,46.0,,,,2.739,23.958,17.0,13.554,10.3
2013-04-03,3.0,92.0,62.167,41.0,,,,2.125,20.208,15.7,12.658,10.2
2013-04-04,3.917,79.0,47.375,26.0,,,,4.833,25.583,21.6,14.821,7.3
2013-04-05,3.708,69.0,48.667,15.0,,,,4.875,27.417,25.4,17.275,9.4
2013-04-06,2.167,91.0,77.792,62.0,,,,1.708,15.833,17.7,16.163,15.0
2013-04-07,2.625,85.0,64.792,38.0,,,,2.208,12.667,15.3,11.496,7.4
2013-04-08,3.333,69.0,48.542,32.0,,,,3.583,19.375,16.6,11.483,5.7
2013-04-09,3.783,71.0,46.625,25.0,,,,4.792,29.25,19.3,13.85,8.6
2013-04-10,2.875,62.0,41.0,18.0,,,,4.292,23.042,15.2,11.233,7.5
2013-04-11,3.708,75.0,55.333,31.0,,,,4.583,21.708,12.3,8.425,5.1
2013-04-12,3.625,79.0,53.917,31.0,,,,4.0,23.167,14.2,9.4,4.5
2013-04-13,3.833,75.0,43.625,20.0,,,,4.792,21.667,16.4,10.729,4.2
2013-04-14,3.083,60.0,46.5,32.0,,,,7.333,27.059,22.2,15.383,7.7
2013-04-15,2.958,76.0,45.875,29.0,,,,5.375,29.111,20.7,16.45,12.1
2013-04-16,3.522,67.0,46.167,25.0,,,,8.042,36.583,26.0,18.117,10.8
2013-04-17,3.917,80.0,61.25,36.0,,,,5.542,40.0,22.3,18.646,15.3
2013-04-18,3.25,80.0,57.708,31.0,,,,5.0,27.667,25.1,18.754,13.0
2013-04-19,2.042,66.0,38.833,21.0,,,,3.565,19.333,16.2,12.162,7.7
2013-04-20,2.333,89.0,52.875,18.0,,,,3.208,18.75,17.3,9.988,5.2
2013-04-21,2.042,92.0,64.5,36.0,,,,2.25,8.833,14.9,9.362,6.4
2013-04-22,2.522,73.0,43.0,22.0,9.556,10.889,1.333,3.348,16.227,17.8,11.088,4.2
2013-04-23,2.826,79.0,47.917,25.0,14.375,16.375,2.0,3.458,18.609,19.4,12.754,5.8
2013-04-24,3.25,93.0,88.75,76.0,15.235,16.412,1.176,1.625,18.333,16.0,14.025,11.6
2013-04-25,4.375,85.0,45.583,12.0,22.75,25.833,3.083,4.917,25.792,22.3,16.575,9.2
2013-04-26,4.667,75.0,55.208,32.0,18.917,20.583,1.667,4.583,31.042,18.7,13.862,10.7
2013-04-27,3.75,76.0,46.083,27.0,11.75,13.125,1.375,3.5,22.625,18.9,14.3,8.6
2013-04-28,3.5,74.0,43.125,17.0,8.957,9.478,0.522,3.917,19.917,22.6,16.046,9.5
2013-04-29,3.875,63.0,46.792,23.0,12.792,13.667,0.875,5.125,28.083,25.3,17.688,10.5
2013-04-30,4.261,92.0,74.042,52.0,23.5,24.917,1.417,3.667,26.25,17.8,15.458,13.3
2013-05-01,2.542,82.0,56.292,38.0,6.042,6.708,0.667,2.167,16.167,15.4,12.338,8.9
2013-05-02,2.208,71.0,51.375,33.0,4.542,4.917,0.375,2.0,11.167,16.1,11.567,7.4
2013-05-03,3.208,72.0,55.208,31.0,10.125,10.833,0.708,2.708,12.542,18.9,13.296,7.9
2013-05-04,3.25,74.0,54.292,27.0,7.5,7.875,0.375,3.042,15.042,21.1,14.617,9.0
2013-05-05,4.0,82.0,50.625,30.0,10.391,10.739,0.348,4.25,24.5,22.5,16.612,9.4
2013-05-06,4.083,69.0,44.167,25.0,10.083,10.75,0.667,5.333,33.75,24.0,18.188,11.7
2013-05-07,2.087,54.0,42.5,27.0,2.708,3.083,0.375,3.042,16.792,19.6,14.779,10.3
2013-05-08,2.5,64.0,41.417,25.0,15.292,17.083,1.792,4.125,14.375,22.2,15.929,8.7
2013-05-09,3.625,55.0,32.667,11.0,28.25,30.875,2.625,6.833,19.833,27.7,19.812,11.1
2013-05-10,4.375,93.0,66.75,43.0,24.875,27.042,2.167,5.708,28.667,21.0,17.004,14.4
2013-05-11,3.958,93.0,91.625,88.0,18.292,20.375,2.083,1.917,18.375,18.1,16.696,15.3
2013-05-12,3.542,91.0,56.625,26.0,12.652,13.13,0.478,4.333,25.75,26.8,19.771,12.2
2013-05-13,3.125,71.0,48.917,22.0,13.5,14.6,1.1,5.375,24.292,28.7,21.688,15.0
2013-05-14,3.913,77.0,52.583,18.0,23.958,29.583,5.625,6.417,26.417,31.2,22.892,16.0
2013-05-15,2.708,82.0,58.0,36.0,10.917,12.667,1.75,4.667,24.792,27.4,22.0,18.2
2013-05-16,2.292,65.0,52.667,34.0,5.292,6.417,1.125,4.083,33.292,24.2,19.558,15.3
2013-05-17,2.5,66.0,45.417,23.0,9.609,9.913,0.304,4.875,19.667,26.5,19.946,14.1
2013-05-18,3.13,71.0,48.375,26.0,13.625,14.0,0.375,5.083,22.875,27.0,20.775,15.6
2013-05-19,2.125,91.0,71.542,41.0,4.708,4.75,0.042,2.875,14.458,22.3,18.158,15.6
2013-05-20,2.917,91.0,64.708,43.0,12.75,13.375,0.625,3.417,12.042,27.5,21.65,16.5
2013-05-21,3.87,77.0,56.292,33.0,14.667,15.792,1.125,4.875,33.292,29.6,23.379,18.7
2013-05-22,4.5,78.0,43.0,13.0,18.667,19.542,0.875,7.417,45.583,30.7,24.704,18.3
2013-05-23,2.625,48.0,29.958,14.0,10.875,11.083,0.208,4.958,21.5,29.5,22.875,17.3
2013-05-24,2.75,53.0,31.583,17.0,15.375,16.208,0.833,4.652,18.792,30.0,23.083,15.1
2013-05-25,2.792,69.0,45.167,32.0,13.083,13.458,0.375,4.375,26.667,29.4,22.979,17.2
2013-05-26,2.25,68.0,50.167,24.0,5.333,5.333,0.0,4.0,21.625,29.7,23.179,18.0
2013-05-27,2.042,70.0,51.25,31.0,3.625,3.625,0.0,3.083,18.0,26.1,22.383,19.0
2013-05-28,2.0,80.0,67.458,57.0,2.909,2.909,0.0,2.045,12.571,22.6,20.471,18.9
2013-05-29,2.208,86.0,76.5,64.0,8.125,8.5,0.375,2.208,12.125,24.8,21.954,18.6
2013-05-30,3.958,92.0,77.0,58.0,16.125,19.375,3.25,3.208,25.833,25.2,21.654,18.1
2013-05-31,2.833,81.0,48.292,24.0,7.087,7.435,0.348,3.542,27.167,28.4,22.133,14.9
2013-06-01,2.333,69.0,43.792,28.0,6.75,6.875,0.125,3.917,23.667,26.3,21.925,18.1
2013-06-02,2.75,65.0,51.542,41.0,7.292,7.333,0.042,4.375,27.208,25.8,22.458,19.3
2013-06-03,3.125,76.0,53.833,33.0,10.375,10.542,0.167,4.333,32.542,29.1,23.579,19.6
2013-06-04,2.783,71.0,47.125,18.0,14.167,15.125,0.958,5.167,25.333,31.7,24.229,17.8
2013-06-05,2.75,79.0,55.5,29.0,10.958,11.583,0.625,4.792,25.292,30.6,24.283,20.1
2013-06-06,2.042,70.0,52.833,41.0,5.333,5.458,0.125,3.875,23.5,26.0,22.85,20.4
2013-06-07,2.167,64.0,43.708,26.0,8.348,8.783,0.435,4.667,25.833,31.2,24.138,18.6
2013-06-08,2.542,62.0,41.625,22.0,9.292,9.5,0.208,4.625,26.833,30.3,24.121,17.5
2013-06-09,2.625,61.0,53.542,42.0,8.583,8.792,0.208,4.5,24.417,27.3,22.812,19.6
2013-06-10,2.0,67.0,49.708,34.0,4.375,4.375,0.0,3.417,16.917,28.3,23.454,20.3
2013-06-11,1.739,70.0,62.708,47.0,2.958,2.958,0.0,2.417,11.792,28.2,23.525,21.1
2013-06-12,1.0,71.0,56.042,42.0,2.917,2.958,0.042,1.833,11.333,30.7,26.625,22.8
2013-06-13,1.792,66.0,46.792,30.0,12.042,13.542,1.5,3.667,22.125,35.0,29.346,24.9
2013-06-14,1.833,69.0,49.125,30.0,10.609,11.13,0.522,3.708,24.333,35.3,28.817,23.4
2013-06-15,2.5,92.0,77.0,54.0,12.083,12.792,0.708,2.25,22.167,28.6,24.575,22.5
2013-06-16,1.667,90.0,57.75,34.0,5.0,5.375,0.375,1.708,16.708,32.9,26.904,21.9
2013-06-17,2.375,71.0,54.5,32.0,11.87,13.0,1.13,2.75,26.375,32.0,26.796,22.5
2013-06-18,2.391,76.0,57.542,41.0,13.292,14.667,1.375,3.25,30.75,31.1,27.604,24.2
2013-06-19,2.292,92.0,81.208,67.0,14.0,17.458,3.458,1.625,27.792,27.1,24.542,19.5
2013-06-20,2.917,93.0,91.0,86.0,14.125,14.583,0.458,1.125,13.333,22.4,20.254,19.1
2013-06-21,3.667,93.0,89.25,79.0,21.565,22.435,0.87,1.5,16.0,21.4,19.829,18.9
2013-06-22,3.958,93.0,70.417,54.0,16.667,17.875,1.208,2.208,18.75,25.3,22.129,18.2
2013-06-23,5.333,83.0,71.25,60.0,16.417,16.958,0.542,4.375,31.292,25.0,23.075,20.7
2013-06-24,3.87,92.0,67.583,46.0,12.55,12.7,0.15,2.773,25.227,27.6,23.729,20.0
2013-06-25,2.478,78.0,64.625,50.0,8.792,9.583,0.792,2.208,21.458,27.8,24.712,22.0
2013-06-26,2.583,92.0,89.0,83.0,7.708,7.792,0.083,1.333,11.542,21.6,20.829,20.4
2013-06-27,3.667,90.0,67.625,51.0,15.083,16.458,1.375,2.375,16.542,27.2,23.942,20.2
2013-06-28,2.125,74.0,63.708,47.0,4.739,4.783,0.043,2.208,19.5,27.7,23.35,21.5
2013-06-29,2.292,83.0,58.375,33.0,7.667,7.958,0.292,2.708,17.083,31.3,25.129,19.9
2013-06-30,2.0,78.0,59.667,46.0,2.458,2.458,0.0,2.292,14.25,29.0,24.85,21.4
2013-07-01,2.0,71.0,56.5,45.0,2.833,2.875,0.042,2.375,16.0,29.0,25.242,21.9
2013-07-02,2.304,69.0,57.0,37.0,6.833,7.333,0.5,2.708,15.917,28.8,24.833,21.4
2013-07-03,2.125,90.0,75.375,59.0,11.958,13.292,1.333,2.625,16.625,28.8,24.296,21.8
2013-07-04,3.5,92.0,84.833,70.0,20.625,25.375,4.75,2.458,18.875,27.9,24.808,22.7
2013-07-05,2.417,92.0,68.208,44.0,11.0,18.043,7.043,1.609,28.75,33.3,28.662,24.3
2013-07-06,1.583,87.0,65.667,51.0,6.625,8.667,2.042,2.125,26.042,32.6,28.983,24.2
2013-07-07,1.958,88.0,66.583,45.0,6.542,7.667,1.125,3.292,24.208,33.3,28.642,23.5
2013-07-08,2.25,81.0,60.5,39.0,10.708,13.0,2.292,4.292,32.875,35.5,30.475,26.6
2013-07-09,2.522,76.0,55.583,34.0,11.667,13.75,2.083,7.167,41.083,35.3,30.562,26.3
2013-07-10,2.333,72.0,55.375,31.0,10.792,12.417,1.625,8.667,50.917,35.4,30.571,26.7
2013-07-11,2.25,74.0,58.458,39.0,11.042,12.625,1.583,5.955,44.909,34.7,30.167,27.2
2013-07-12,3.042,77.0,59.0,36.0,13.0,16.826,3.826,5.917,36.833,34.7,30.083,26.0
2013-07-13,2.25,87.0,70.208,40.0,9.5,12.125,2.625,3.833,26.5,34.9,27.775,22.9
2013-07-14,2.708,88.0,75.5,44.0,10.583,11.625,1.042,3.417,25.708,33.7,26.367,23.3
2013-07-15,2.667,89.0,75.875,65.0,12.667,14.792,2.125,3.25,21.333,27.6,26.058,24.9
2013-07-16,2.652,82.0,63.792,44.0,13.125,15.375,2.25,3.208,24.458,31.4,27.725,24.0
2013-07-17,2.792,83.0,64.083,46.0,11.333,12.5,1.167,3.5,30.083,32.1,28.308,24.2
2013-07-18,2.792,75.0,59.208,35.0,10.5,12.792,2.292,4.292,34.208,32.3,28.662,25.8
2013-07-19,2.042,68.0,51.417,35.0,4.565,4.826,0.261,2.667,17.708,31.3,26.792,23.0
2013-07-20,2.625,73.0,48.583,27.0,12.417,13.083,0.667,4.958,19.696,33.4,27.604,20.9
2013-07-21,3.25,69.0,52.75,31.0,8.458,8.625,0.167,5.417,33.458,34.9,29.321,24.0
2013-07-22,3.792,79.0,64.0,39.0,14.25,15.292,1.042,4.792,34.417,34.8,29.025,25.9
2013-07-23,3.435,76.0,57.833,43.0,15.792,18.75,2.958,4.958,32.0,34.0,30.067,26.4
2013-07-24,2.708,86.0,65.667,37.0,12.5,13.333,0.833,4.792,33.25,33.1,28.438,23.9
2013-07-25,2.75,79.0,57.167,35.0,11.292,11.875,0.583,5.125,41.083,35.1,30.242,25.3
2013-07-26,3.25,77.0,59.875,38.0,10.957,11.435,0.478,5.333,56.458,34.6,30.004,26.1
2013-07-27,4.5,69.0,54.458,38.0,11.75,12.167,0.417,7.0,45.375,33.2,30.0,27.2
2013-07-28,3.958,74.0,60.75,35.0,8.042,8.125,0.083,5.625,46.167,33.1,28.433,25.7
2013-07-29,4.333,87.0,78.792,69.0,20.174,22.609,2.435,5.875,37.917,27.9,26.812,25.5
2013-07-30,4.0,86.0,68.542,50.0,16.3,18.2,1.9,5.818,49.045,33.1,29.342,26.1
2013-07-31,4.25,89.0,76.333,50.0,18.208,20.583,2.375,3.583,57.875,33.4,27.962,24.5
2013-08-01,3.708,90.0,76.708,49.0,17.375,20.667,3.292,3.458,45.083,33.1,28.162,25.3
2013-08-02,2.417,87.0,61.583,41.0,4.87,5.739,0.87,1.917,31.409,33.8,28.662,25.0
2013-08-03,1.833,72.0,55.667,36.0,4.083,4.917,0.833,1.75,19.826,33.7,28.362,24.0
2013-08-04,2.333,72.0,58.833,41.0,6.708,7.083,0.375,2.792,29.0,33.9,29.05,24.6
2013-08-05,2.125,90.0,68.5,36.0,8.125,8.833,0.708,2.13,30.458,35.8,28.588,25.3
2013-08-06,2.522,92.0,72.25,50.0,12.667,13.5,0.833,2.292,32.333,33.4,28.671,24.7
2013-08-07,3.792,84.0,64.458,46.0,13.783,15.261,1.478,3.417,47.583,34.9,29.971,25.5
2013-08-08,3.292,81.0,63.458,38.0,12.0,13.208,1.208,3.667,47.083,35.7,30.454,26.7
2013-08-09,4.375,82.0,59.958,38.0,15.217,17.217,2.0,5.125,57.5,36.3,31.596,27.0
2013-08-10,4.5,75.0,58.375,37.0,13.167,14.042,0.875,5.917,64.25,36.8,32.192,28.2
2013-08-11,3.75,79.0,57.042,31.0,6.708,6.875,0.167,4.583,57.375,37.3,32.242,27.5
2013-08-12,2.75,71.0,46.167,19.0,4.667,4.792,0.125,3.958,40.958,37.9,31.954,27.5
2013-08-13,3.0,71.0,43.125,19.0,6.167,6.417,0.25,4.625,36.0,37.9,30.896,24.9
2013-08-14,3.208,67.0,42.542,22.0,6.042,6.167,0.125,5.375,36.667,37.6,30.833,24.4
2013-08-15,3.375,76.0,56.125,32.0,4.042,4.083,0.042,5.167,56.708,35.8,30.904,26.4
2013-08-16,3.375,77.0,56.417,33.0,6.087,6.174,0.087,4.708,49.167,35.7,30.783,26.6
2013-08-17,2.958,75.0,57.0,38.0,5.292,5.458,0.167,3.958,37.75,35.2,30.096,25.7
2013-08-18,2.375,73.0,52.542,30.0,5.375,5.833,0.458,3.792,27.25,36.1,31.012,26.0
2013-08-19,2.833,70.0,55.417,34.0,10.292,12.083,1.792,4.375,25.958,36.7,31.267,27.5
2013-08-20,2.217,77.0,55.458,30.0,9.417,12.0,2.583,3.458,18.25,36.9,31.596,27.1
2013-08-21,2.167,76.0,58.292,35.0,9.917,13.25,3.333,3.5,22.0,36.7,31.471,27.8
2013-08-22,2.292,69.0,55.708,36.0,11.375,13.125,1.75,3.583,22.917,37.7,32.162,29.0
2013-08-23,2.625,90.0,63.167,45.0,11.348,13.348,2.0,4.042,26.833,33.9,30.6,25.8
2013-08-24,2.792,87.0,82.042,78.0,13.583,16.625,3.042,2.333,16.375,27.1,26.417,25.7
2013-08-25,2.458,92.0,83.083,69.0,7.333,8.292,0.958,1.5,15.875,26.3,24.858,23.3
2013-08-26,2.833,89.0,68.5,43.0,7.417,8.875,1.458,1.958,20.333,27.6,23.858,21.6
2013-08-27,2.909,83.0,57.417,37.0,10.095,11.81,1.714,2.636,16.727,31.9,26.079,21.3
2013-08-28,4.417,76.0,57.708,41.0,19.542,21.875,2.333,4.375,28.25,30.5,26.229,21.1
2013-08-29,4.5,77.0,60.25,38.0,16.75,17.458,0.708,5.042,38.917,32.8,27.817,22.3
2013-08-30,3.0,84.0,72.0,47.0,14.696,18.0,3.304,3.917,33.364,33.5,28.154,25.3
2013-08-31,2.0,89.0,68.583,47.0,5.292,6.792,1.5,1.667,30.917,33.1,28.742,24.1
2013-09-01,3.208,91.0,85.25,79.0,5.042,5.083,0.042,1.333,21.083,25.3,24.421,23.3
2013-09-02,3.792,92.0,90.125,82.0,12.75,22.5,9.75,1.5,18.667,25.9,24.225,23.1
