date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-05-11,20.75,32.542,11.792,,13.542,248.0,231.833,211.0
2011-05-12,14.875,17.417,2.542,,6.292,265.0,227.083,210.0
2011-05-13,10.217,11.261,1.043,,38.333,229.0,208.5,179.0
2011-05-14,10.125,10.917,0.792,,32.958,246.0,207.5,174.0
2011-05-15,9.458,10.417,0.958,,30.167,266.0,211.25,139.0
2011-05-16,15.792,16.667,0.875,,32.5,260.0,220.542,175.0
2011-05-17,20.783,22.435,1.652,,36.708,254.0,203.167,156.0
2011-05-18,18.609,20.783,2.174,,28.826,268.0,205.167,145.0
2011-05-19,17.958,19.042,1.083,,37.375,275.0,224.583,156.0
2011-05-20,16.208,18.083,1.875,,32.458,270.0,223.542,171.0
2011-05-21,15.87,17.913,2.043,,20.125,285.0,245.583,188.0
2011-05-22,11.25,12.792,1.542,,8.833,265.0,217.167,178.0
2011-05-23,15.208,17.0,1.792,,8.5,178.0,165.875,147.0
2011-05-24,11.833,13.042,1.208,,4.542,232.0,184.75,150.0
2011-05-25,18.565,20.13,1.565,,14.542,273.0,212.292,152.0
2011-05-26,14.917,16.25,1.333,,19.667,260.0,215.917,187.0
2011-05-27,11.0,11.609,0.609,,5.708,221.0,194.0,179.0
2011-05-28,22.708,26.333,3.625,,7.458,216.0,199.292,181.0
2011-05-29,9.957,10.957,1.0,,2.917,227.0,198.75,170.0
2011-05-30,9.167,10.125,0.958,,6.0,221.0,189.083,165.0
2011-05-31,16.25,17.625,1.375,,9.5,240.0,198.625,161.0
2011-06-01,17.708,20.583,2.875,,8.417,201.0,189.042,177.0
2011-06-02,19.273,23.682,4.409,,17.174,250.0,209.208,178.0
2011-06-03,21.042,25.458,4.417,,37.583,275.0,231.667,193.0
2011-06-04,16.25,18.042,1.792,,44.458,287.0,242.75,199.0
2011-06-05,12.792,13.625,0.833,,31.708,257.0,228.708,205.0
2011-06-06,15.391,17.217,1.826,,30.083,281.0,237.917,188.0
2011-06-07,18.125,19.708,1.583,,28.5,264.0,232.417,208.0
2011-06-08,13.0,13.87,0.87,,14.333,278.0,238.708,194.0
2011-06-09,21.0,23.417,2.417,,21.958,279.0,249.625,223.0
2011-06-10,29.348,34.043,4.696,,38.083,258.0,240.542,221.0
2011-06-11,17.875,19.625,1.75,,17.958,248.0,233.958,223.0
2011-06-12,16.208,17.458,1.25,,31.708,257.0,224.0,203.0
2011-06-13,14.565,16.304,1.739,,14.792,261.0,231.083,198.0
2011-06-14,16.348,17.783,1.435,,24.208,284.0,244.792,220.0
2011-06-15,21.5,23.833,2.333,,18.333,285.0,241.292,194.0
2011-06-16,17.917,20.458,2.542,,17.083,231.0,213.0,196.0
2011-06-17,21.417,22.833,1.417,,16.958,262.0,232.917,197.0
2011-06-18,21.087,22.957,1.87,,23.417,251.0,230.792,218.0
2011-06-19,13.792,14.917,1.125,,14.75,258.0,236.25,219.0
2011-06-20,23.043,30.304,7.261,,13.125,255.0,233.792,221.0
2011-06-21,19.208,26.667,7.458,,15.292,310.0,263.333,221.0
2011-06-22,19.478,31.435,11.957,,32.625,325.0,278.958,237.0
2011-06-23,8.125,16.583,8.458,,21.417,352.0,306.458,262.0
2011-06-24,5.333,8.208,2.875,,13.375,348.0,315.125,284.0
2011-06-25,11.125,17.958,6.833,,22.667,348.0,310.75,285.0
2011-06-26,6.565,9.478,2.913,,13.958,365.0,317.708,280.0
2011-06-27,4.348,6.696,2.348,,10.917,351.0,317.167,287.0
2011-06-28,9.292,14.458,5.167,,16.417,355.0,319.292,287.0
2011-06-29,13.667,19.083,5.417,,26.917,366.0,316.458,275.0
2011-06-30,13.913,17.261,3.348,,32.917,349.0,313.042,278.0
2011-07-01,12.917,15.75,2.833,,25.13,292.0,270.208,256.0
2011-07-02,11.333,12.708,1.375,,20.75,314.0,276.625,254.0
2011-07-03,13.333,14.208,0.875,,42.375,320.0,286.917,255.0
2011-07-04,12.913,18.739,5.826,,35.917,335.0,292.25,247.0
2011-07-05,12.833,14.083,1.25,,30.167,319.0,283.625,251.0
2011-07-06,16.583,17.833,1.25,,32.292,337.0,279.5,256.0
2011-07-07,16.652,28.652,12.0,,19.708,274.0,259.625,247.0
2011-07-08,10.783,25.652,14.87,,17.083,354.0,305.5,255.0
2011-07-09,11.125,20.375,9.25,,13.542,353.0,311.542,279.0
2011-07-10,10.792,12.542,1.75,,16.417,365.0,310.333,268.0
2011-07-11,12.167,15.208,3.042,,17.167,334.0,303.542,276.0
2011-07-12,13.478,23.217,9.739,,15.667,316.0,276.458,249.0
2011-07-13,11.8,18.75,6.95,,15.043,334.0,291.333,240.0
2011-07-14,12.542,16.458,3.917,,15.75,333.0,301.667,273.0
2011-07-15,14.5,18.917,4.417,,23.208,344.0,305.917,264.0
2011-07-16,13.522,15.652,2.13,,30.333,358.0,313.042,269.0
2011-07-17,6.958,8.292,1.333,,15.708,366.0,318.917,272.0
2011-07-18,5.208,8.083,2.875,,11.083,303.0,284.333,268.0
2011-07-19,5.13,7.696,2.565,,5.083,299.0,282.25,257.0
2011-07-20,8.087,9.87,1.783,,9.417,313.0,296.542,284.0
2011-07-21,15.708,18.667,2.958,,15.208,286.0,273.708,261.0
2011-07-22,15.542,17.875,2.333,,20.292,283.0,259.5,239.0
2011-07-23,12.125,13.458,1.333,,30.833,330.0,285.958,253.0
2011-07-24,8.087,8.696,0.609,,29.542,335.0,282.25,243.0
2011-07-25,10.083,12.0,1.917,,22.333,333.0,284.833,251.0
2011-07-26,10.167,12.208,2.042,,14.917,334.0,292.5,247.0
2011-07-27,11.696,17.783,6.087,,12.042,340.0,300.25,273.0
2011-07-28,10.87,19.826,8.957,,19.333,336.0,299.583,266.0
2011-07-29,15.625,19.917,4.292,,25.75,344.0,299.042,270.0
2011-07-30,12.333,14.125,1.792,,27.375,330.0,295.5,270.0
2011-07-31,8.125,8.708,0.583,,25.625,347.0,300.417,267.0
2011-08-01,8.261,10.0,1.739,,26.958,342.0,298.792,268.0
2011-08-02,9.7,11.8,2.1,,17.739,333.0,296.167,266.0
2011-08-03,12.833,14.0,1.167,,14.167,354.0,305.75,271.0
2011-08-04,8.783,12.739,3.957,,12.208,359.0,311.792,268.0
2011-08-05,11.957,15.609,3.652,,9.917,333.0,294.0,274.0
2011-08-06,9.739,14.565,4.826,,12.5,339.0,302.167,265.0
2011-08-07,11.13,15.348,4.217,,16.917,346.0,307.208,272.0
2011-08-08,13.783,18.217,4.435,,16.292,346.0,312.25,281.0
2011-08-09,15.318,18.591,3.273,,26.667,371.0,319.833,274.0
2011-08-10,14.708,16.667,1.958,,39.0,363.0,323.292,284.0
2011-08-11,11.458,12.792,1.333,,25.417,353.0,322.125,297.0
2011-08-12,11.833,13.083,1.25,,26.75,365.0,322.667,290.0
2011-08-13,8.957,9.87,0.913,,27.958,369.0,328.167,288.0
2011-08-14,6.833,7.583,0.75,,30.708,362.0,323.125,297.0
2011-08-15,7.0,7.957,0.957,,22.5,347.0,314.917,287.0
2011-08-16,7.542,8.375,0.833,,26.333,352.0,319.708,295.0
2011-08-17,9.0,10.13,1.13,,28.083,355.0,323.667,295.0
2011-08-18,12.042,17.583,5.542,,32.708,355.0,322.292,293.0
2011-08-19,12.417,13.5,1.083,,16.417,316.0,287.958,260.0
2011-08-20,16.25,17.292,1.042,,15.708,306.0,271.083,253.0
2011-08-21,14.217,15.478,1.261,,24.833,278.0,259.083,246.0
2011-08-22,14.167,16.083,1.917,,18.833,329.0,283.5,246.0
2011-08-23,11.917,14.875,2.958,,20.958,345.0,298.542,256.0
2011-08-24,14.05,18.9,4.85,,24.292,352.0,304.75,271.0
2011-08-25,9.391,16.565,7.174,,10.083,317.0,287.333,264.0
2011-08-26,9.542,14.375,4.833,,14.25,343.0,302.667,268.0
2011-08-27,11.583,13.625,2.042,,18.708,347.0,285.583,260.0
2011-08-28,9.75,15.458,5.708,,23.708,359.0,302.417,255.0
2011-08-29,8.739,10.348,1.609,,26.417,356.0,310.125,265.0
2011-08-30,11.042,12.625,1.583,,16.292,361.0,312.292,268.0
2011-08-31,7.5,9.583,2.083,,12.417,338.0,301.833,278.0
2011-09-01,6.348,11.478,5.13,,11.478,323.0,290.5,270.0
2011-09-02,3.696,5.652,1.957,,10.708,292.0,282.625,277.0
2011-09-03,4.458,5.333,0.875,,6.0,296.0,275.667,242.0
2011-09-04,7.5,8.875,1.375,,6.5,280.0,258.167,230.0
2011-09-05,16.792,19.5,2.708,,9.792,282.0,255.333,235.0
2011-09-06,13.609,15.0,1.391,,13.667,299.0,254.75,217.0
2011-09-07,15.0,18.696,3.696,,18.417,305.0,251.25,200.0
2011-09-08,15.583,17.042,1.458,,24.042,324.0,269.125,208.0
2011-09-09,14.75,17.583,2.833,,24.875,342.0,302.083,267.0
2011-09-10,13.957,16.174,2.217,,29.583,344.0,300.667,263.0
2011-09-11,7.458,8.875,1.417,,16.917,349.0,305.167,266.0
2011-09-12,11.304,13.696,2.391,,13.292,334.0,294.167,257.0
2011-09-13,13.417,16.667,3.25,,17.5,346.0,298.833,253.0
2011-09-14,14.708,17.458,2.75,,22.333,371.0,307.875,268.0
2011-09-15,10.261,13.565,3.304,,13.875,355.0,305.75,255.0
2011-09-16,7.458,11.5,4.042,,7.583,334.0,295.333,270.0
2011-09-17,11.167,14.958,3.792,,9.25,315.0,280.375,263.0
2011-09-18,7.625,9.833,2.208,,14.875,331.0,292.875,257.0
2011-09-19,7.667,10.0,2.333,,12.375,334.0,276.792,230.0
2011-09-20,19.125,26.375,7.25,,6.958,253.0,237.958,230.0
2011-09-21,11.435,13.783,2.348,,5.167,262.0,241.917,217.0
2011-09-22,11.609,12.957,1.348,,7.792,247.0,219.083,197.0
2011-09-23,10.25,11.625,1.375,,9.958,262.0,209.5,164.0
2011-09-24,10.25,11.958,1.708,,10.833,275.0,212.542,148.0
2011-09-25,7.792,8.625,0.833,,13.0,284.0,229.708,179.0
2011-09-26,17.25,19.417,2.167,,13.333,242.0,222.0,208.0
2011-09-27,17.091,19.545,2.455,,15.652,305.0,241.833,186.0
2011-09-28,17.083,18.917,1.833,,20.583,290.0,240.833,199.0
2011-09-29,15.333,16.667,1.333,,23.792,292.0,246.333,198.0
2011-09-30,23.167,25.875,2.708,,19.083,296.0,246.917,218.0
2011-10-01,8.167,9.333,1.167,,10.958,248.0,215.958,180.0
2011-10-02,9.0,9.958,0.958,,10.125,221.0,189.75,153.0
2011-10-03,12.5,14.625,2.125,,8.042,229.0,189.208,158.0
2011-10-04,17.348,21.826,4.478,,12.375,256.0,192.458,135.0
2011-10-05,23.348,27.913,4.565,,12.174,220.0,195.875,170.0
2011-10-06,15.167,16.667,1.5,,8.208,257.0,216.5,180.0
2011-10-07,15.167,16.125,0.958,,31.333,251.0,216.083,172.0
2011-10-08,13.625,14.75,1.125,,32.917,269.0,205.125,149.0
2011-10-09,9.583,10.125,0.542,,36.042,280.0,214.833,157.0
2011-10-10,10.625,11.292,0.667,,39.208,263.0,219.0,180.0
2011-10-11,24.217,26.435,2.217,,50.958,248.0,210.917,179.0
2011-10-12,22.0,30.583,8.583,,51.5,275.0,218.0,176.0
2011-10-13,26.292,28.958,2.667,,58.292,223.0,206.167,188.0
2011-10-14,24.261,30.348,6.087,,34.333,229.0,205.125,186.0
2011-10-15,14.042,15.25,1.208,,9.542,269.0,229.875,208.0
2011-10-16,9.375,10.042,0.667,,23.125,246.0,219.708,196.0
2011-10-17,16.048,17.714,1.667,,29.143,233.0,201.708,170.0
2011-10-18,16.042,18.625,2.583,,14.333,251.0,204.667,158.0
2011-10-19,18.958,23.167,4.208,,17.208,264.0,199.958,135.0
2011-10-20,16.417,21.083,4.667,,13.042,291.0,225.375,172.0
2011-10-21,12.25,13.75,1.5,,7.542,278.0,227.375,202.0
2011-10-22,13.5,15.875,2.375,,7.417,279.0,229.25,207.0
2011-10-23,12.958,15.458,2.5,,10.583,250.0,215.625,190.0
2011-10-24,23.217,30.391,7.174,,11.75,260.0,217.25,175.0
2011-10-25,15.083,17.208,2.125,,15.083,218.0,196.583,153.0
2011-10-26,16.087,20.739,4.652,,10.458,209.0,157.417,122.0
2011-10-27,20.042,24.25,4.208,,15.917,232.0,166.333,105.0
2011-10-28,16.875,19.125,2.25,,17.292,263.0,196.292,144.0
2011-10-29,16.542,18.5,1.958,,22.5,258.0,202.833,141.0
2011-10-30,13.833,14.75,0.917,,22.667,202.0,182.542,162.0
2011-10-31,16.917,20.333,3.417,,9.583,249.0,193.583,156.0
2011-11-01,15.792,20.875,5.083,,14.625,271.0,198.5,139.0
2011-11-02,21.261,24.348,3.087,,18.0,243.0,202.0,156.0
2011-11-03,17.783,20.913,3.13,,27.75,220.0,197.083,177.0
2011-11-04,20.125,26.208,6.083,,27.875,284.0,219.542,167.0
2011-11-05,19.083,22.333,3.25,,34.75,216.0,202.083,184.0
2011-11-06,14.583,16.792,2.208,,17.208,242.0,216.708,197.0
2011-11-07,12.167,13.542,1.375,,6.625,216.0,194.917,158.0
2011-11-08,15.208,18.0,2.792,,11.083,212.0,166.458,122.0
2011-11-09,16.208,21.125,4.917,,10.792,183.0,147.375,112.0
2011-11-10,17.333,22.917,5.583,,12.125,177.0,153.25,118.0
2011-11-11,21.087,26.913,5.826,,8.583,188.0,167.667,150.0
2011-11-12,20.875,34.917,14.042,,15.792,230.0,181.542,145.0
2011-11-13,18.609,22.565,3.957,,24.708,219.0,181.667,146.0
2011-11-14,20.25,22.542,2.292,,42.792,207.0,168.833,127.0
2011-11-15,14.708,16.5,1.792,,19.958,194.0,157.542,128.0
2011-11-16,17.042,21.125,4.083,,11.667,182.0,133.333,93.0
2011-11-17,21.682,34.182,12.5,,21.542,197.0,144.208,95.0
2011-11-18,24.75,32.083,7.333,,27.25,175.0,146.333,117.0
2011-11-19,21.667,26.792,5.125,,15.458,213.0,176.208,146.0
2011-11-20,7.958,8.833,0.875,,11.833,202.0,173.833,118.0
2011-11-21,11.792,13.083,1.292,,6.083,141.0,116.417,79.0
2011-11-22,22.217,28.348,6.13,,12.5,162.0,104.792,55.0
2011-11-23,22.333,30.375,8.042,,18.542,158.0,121.833,82.0
2011-11-24,8.833,9.917,1.083,,10.542,152.0,118.833,93.0
2011-11-25,15.958,19.875,3.917,,6.75,155.0,108.042,76.0
2011-11-26,16.75,21.292,4.542,,10.708,168.0,103.083,50.0
2011-11-27,19.875,24.25,4.375,,23.833,170.0,119.708,75.0
2011-11-28,29.125,54.542,25.417,,39.25,155.0,131.958,109.0
2011-11-29,40.13,68.913,28.783,,53.542,187.0,151.5,124.0
2011-11-30,26.0,43.375,17.375,,31.0,218.0,168.958,125.0
2011-12-01,10.174,12.174,2.0,,2.375,150.0,129.875,112.0
2011-12-02,14.375,18.042,3.667,,4.208,152.0,114.042,84.0
2011-12-03,12.2,13.8,1.6,,5.2,192.0,160.25,141.0
2011-12-04,10.333,11.875,1.542,,4.958,159.0,131.417,98.0
2011-12-05,18.13,23.652,5.522,,9.435,152.0,115.708,84.0
2011-12-06,24.708,31.75,7.042,,14.875,131.0,98.875,70.0
2011-12-07,26.708,47.542,20.833,,22.083,158.0,117.625,76.0
2011-12-08,22.333,26.542,4.208,,19.625,127.0,114.25,106.0
2011-12-09,14.917,19.792,4.875,,5.042,117.0,81.167,35.0
2011-12-10,16.667,21.917,5.25,,10.792,105.0,72.458,27.0
2011-12-11,12.667,14.375,1.708,,12.417,114.0,83.083,52.0
2011-12-12,19.783,27.783,8.0,,24.174,141.0,90.667,41.0
2011-12-13,21.833,35.708,13.875,,21.25,167.0,110.458,76.0
2011-12-14,23.792,34.042,10.25,,20.125,166.0,106.5,70.0
2011-12-15,20.043,31.696,11.652,,28.292,153.0,117.708,73.0
2011-12-16,9.792,11.167,1.375,,8.458,101.0,79.708,43.0
2011-12-17,12.625,14.875,2.25,,6.875,98.0,68.042,32.0
2011-12-18,10.167,11.125,0.958,,10.333,106.0,82.917,61.0
2011-12-19,15.5,17.75,2.25,,12.917,112.0,89.417,67.0
2011-12-20,19.478,22.043,2.565,,8.792,123.0,88.708,68.0
2011-12-21,24.292,39.833,15.542,,25.917,124.0,89.667,50.0
2011-12-22,18.625,23.5,4.875,,31.25,120.0,89.792,70.0
2011-12-23,11.458,13.417,1.958,,5.708,97.0,60.75,22.0
2011-12-24,12.917,16.833,3.917,,7.958,91.0,53.375,10.0
2011-12-25,6.75,7.333,0.583,,6.167,77.0,49.25,36.0
2011-12-26,11.583,13.583,2.0,,6.5,83.0,47.917,26.0
2011-12-27,21.875,33.625,11.75,,8.958,96.0,53.0,18.0
2011-12-28,21.0,27.913,6.913,,12.875,105.0,52.958,13.0
2011-12-29,18.619,31.571,12.952,,24.542,115.0,72.667,17.0
2011-12-30,10.125,11.375,1.25,,7.25,100.0,65.458,26.0
2011-12-31,11.8,13.6,1.8,,9.042,111.0,57.042,13.0
2012-01-01,13.217,14.609,1.391,,11.917,81.0,47.125,8.0
2012-01-02,8.5,9.083,0.583,,26.625,136.0,87.833,49.0
2012-01-03,5.042,5.375,0.333,,8.375,56.0,38.083,18.0
2012-01-04,12.042,13.125,1.083,,4.917,65.0,27.917,0.0
2012-01-05,19.333,23.708,4.375,,9.5,71.0,32.375,-4.0
2012-01-06,23.083,31.25,8.167,,15.75,108.0,56.833,12.0
2012-01-07,24.227,31.364,7.136,,21.0,123.0,61.167,20.0
2012-01-08,34.348,59.783,25.435,,29.208,118.0,64.625,18.0
2012-01-09,22.875,34.792,11.917,,20.0,105.0,64.083,31.0
2012-01-10,15.083,17.042,1.958,,10.0,82.0,57.208,40.0
2012-01-11,23.708,29.167,5.458,,13.583,96.0,54.583,22.0
2012-01-12,28.375,39.458,11.083,,23.083,111.0,53.625,18.0
2012-01-13,32.25,39.625,7.375,,35.875,102.0,67.458,19.0
2012-01-14,14.783,16.0,1.217,,10.625,80.0,57.417,27.0
2012-01-15,16.565,18.913,2.348,,15.375,87.0,55.0,21.0
2012-01-16,21.682,26.227,4.545,,17.565,95.0,52.417,-6.0
2012-01-17,16.458,18.625,2.167,,20.333,97.0,63.25,31.0
2012-01-18,14.417,16.333,1.917,,6.208,62.0,32.375,13.0
2012-01-19,18.875,24.208,5.333,,14.792,92.0,52.0,0.0
2012-01-20,11.208,12.0,0.792,,24.375,102.0,73.542,46.0
