date,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,17.875,22.792,4.917,21.833
2011-01-02,7.417,8.167,0.75,17.417
2011-01-03,13.375,16.042,2.667,22.5
2011-01-04,9.917,11.0,1.083,28.0
2011-01-05,25.417,37.417,12.0,18.042
2011-01-06,26.208,38.208,12.0,20.375
2011-01-07,15.174,17.391,2.217,14.417
2011-01-08,21.958,30.0,8.042,16.625
2011-01-09,23.417,33.708,10.292,26.208
2011-01-10,35.083,68.833,33.75,39.875
2011-01-11,16.826,19.391,2.565,27.696
2011-01-12,27.167,38.083,10.917,13.5
2011-01-13,22.542,30.542,8.0,22.083
2011-01-14,22.696,27.913,5.217,42.875
2011-01-15,19.458,25.5,6.042,19.667
2011-01-16,20.875,27.75,6.875,18.292
2011-01-17,23.417,34.083,10.667,17.25
2011-01-18,42.455,83.227,40.773,28.696
2011-01-19,35.417,59.542,24.125,24.042
2011-01-20,25.0,33.708,8.708,13.208
2011-01-21,28.348,38.87,10.522,19.083
2011-01-22,26.25,36.417,10.167,22.083
2011-01-23,19.458,24.458,5.0,14.208
2011-01-24,16.292,20.0,3.708,14.917
2011-01-25,15.917,19.792,3.875,22.167
2011-01-26,19.292,25.333,6.042,15.125
2011-01-27,22.261,27.826,5.565,30.174
2011-01-28,24.217,29.261,5.043,33.333
2011-01-29,16.958,20.958,4.0,14.792
2011-01-30,25.917,44.0,18.083,15.667
2011-01-31,21.958,29.458,7.5,18.667
2011-02-01,23.542,32.625,9.083,25.833
2011-02-02,13.0,15.091,2.091,13.636
2011-02-03,23.25,32.333,9.083,18.375
2011-02-04,18.174,22.043,3.87,24.667
2011-02-05,25.75,32.875,7.125,48.083
2011-02-06,35.833,57.0,21.167,44.167
2011-02-07,30.167,48.625,18.458,25.0
2011-02-08,13.87,17.13,3.261,16.087
2011-02-09,16.458,21.375,4.917,16.875
2011-02-10,24.833,34.333,9.5,19.75
2011-02-11,19.435,25.435,6.0,19.25
2011-02-12,15.958,18.667,2.708,17.875
2011-02-13,36.75,60.042,23.292,29.958
