date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,8.652,9.739,1.087,,13.167
2011-01-02,4.583,4.667,0.083,,14.542
2011-01-03,5.435,5.652,0.217,,16.708
2011-01-04,4.875,5.0,0.125,,23.458
2011-01-05,11.0,12.955,1.955,,14.87
2011-01-06,10.833,13.083,2.25,,16.75
2011-01-07,8.917,9.875,0.958,,8.917
2011-01-08,7.542,8.292,0.75,,11.958
2011-01-09,9.565,10.739,1.174,,19.667
2011-01-10,11.167,13.083,1.917,,28.875
2011-01-11,8.375,9.583,1.208,,24.042
2011-01-12,9.565,11.13,1.565,,8.917
2011-01-13,9.565,11.043,1.478,,18.625
2011-01-14,10.458,11.125,0.667,,44.542
2011-01-15,8.25,8.958,0.708,,16.542
2011-01-16,9.458,10.083,0.625,,15.458
2011-01-17,9.391,11.304,1.913,,12.333
2011-01-18,14.087,17.174,3.087,,14.636
2011-01-19,18.25,23.667,5.417,,19.042
2011-01-20,11.708,12.625,0.917,,8.708
2011-01-21,12.348,13.304,0.957,,16.917
2011-01-22,7.5,8.417,0.917,,11.167
2011-01-23,7.542,8.167,0.625,,8.917
2011-01-24,5.609,5.913,0.304,,8.667
2011-01-25,6.261,6.826,0.565,,16.917
2011-01-26,9.292,10.458,1.167,,9.792
2011-01-27,10.167,11.167,1.0,,25.792
2011-01-28,11.348,12.435,1.087,,26.792
2011-01-29,6.25,6.958,0.708,,10.083
2011-01-30,9.292,11.167,1.875,,9.583
2011-01-31,9.652,11.174,1.522,,13.13
2011-02-01,6.083,6.458,0.375,,21.208
2011-02-02,5.458,5.833,0.375,,9.375
2011-02-03,10.25,12.208,1.958,,13.125
2011-02-04,8.478,9.304,0.826,,22.625
2011-02-05,8.708,9.208,0.5,,37.208
2011-02-06,16.708,22.208,5.5,,52.417
2011-02-07,17.391,21.13,3.739,,19.696
2011-02-08,4.958,5.417,0.458,,12.542
2011-02-09,7.042,7.792,0.75,,13.5
2011-02-10,11.083,12.625,1.542,,13.792
2011-02-11,8.217,9.348,1.13,,12.958
2011-02-12,7.208,7.792,0.583,,15.042
2011-02-13,17.0,19.542,2.542,,26.917
2011-02-14,26.0,36.043,10.043,,27.333
2011-02-15,15.583,19.125,3.542,,23.75
2011-02-16,9.292,10.75,1.458,,16.833
2011-02-17,7.083,7.958,0.875,,13.458
2011-02-18,6.826,7.522,0.696,,9.917
2011-02-19,5.583,6.125,0.542,,11.625
2011-02-20,9.875,11.625,1.75,,14.292
2011-02-21,17.667,20.625,2.958,,20.667
2011-02-22,13.542,15.625,2.083,,29.333
2011-02-23,18.5,22.417,3.917,,20.643
2011-02-24,10.632,12.0,1.368,,38.571
2011-02-25,16.625,18.875,2.25,,50.25
2011-02-26,6.083,6.292,0.208,,16.583
2011-02-27,9.042,10.292,1.25,,17.042
2011-02-28,8.917,10.042,1.125,,13.875
2011-03-01,16.083,20.083,4.0,,29.708
2011-03-02,16.636,20.5,3.864,,27.25
2011-03-03,7.0,7.458,0.458,,19.167
2011-03-04,7.958,8.75,0.792,,32.417
2011-03-05,21.625,24.5,2.875,,26.25
2011-03-06,16.75,22.708,5.958,,20.917
2011-03-07,11.045,11.5,0.455,,37.348
2011-03-08,14.25,15.625,1.375,,38.375
2011-03-09,10.652,11.087,0.435,,23.583
2011-03-10,7.333,7.625,0.292,,18.208
2011-03-11,4.5,4.708,0.208,,19.375
2011-03-12,7.417,7.875,0.458,,15.667
2011-03-13,9.708,10.708,1.0,,14.458
2011-03-14,8.435,9.522,1.087,,13.609
2011-03-15,10.083,10.792,0.708,,26.458
2011-03-16,16.696,18.348,1.652,,19.083
2011-03-17,16.708,18.958,2.25,,28.625
2011-03-18,9.417,10.042,0.625,,29.5
2011-03-19,7.5,8.125,0.625,,10.667
2011-03-20,5.583,5.917,0.333,,15.167
2011-03-21,7.739,8.696,0.957,,15.208
2011-03-22,11.458,12.583,1.125,,22.208
2011-03-23,12.826,13.435,0.609,,16.375
2011-03-24,5.375,5.542,0.167,,20.375
2011-03-25,3.833,3.875,0.042,,17.917
2011-03-26,6.708,7.167,0.458,,14.292
2011-03-27,8.826,9.913,1.087,,22.458
2011-03-28,9.333,9.917,0.583,,30.958
2011-03-29,11.958,13.083,1.125,,23.125
2011-03-30,5.348,6.174,0.826,,14.458
2011-03-31,3.667,3.75,0.083,,11.542
2011-04-01,8.174,8.826,0.652,,34.917
2011-04-02,5.913,6.478,0.565,,32.875
2011-04-03,3.565,4.043,0.478,,13.417
2011-04-04,4.783,5.565,0.783,,17.458
2011-04-05,7.87,8.522,0.652,,18.25
2011-04-06,9.348,10.565,1.217,,20.667
2011-04-07,3.571,3.81,0.238,,12.792
2011-04-08,6.833,7.167,0.333,,15.417
2011-04-09,9.625,10.375,0.75,,14.125
2011-04-10,5.542,5.625,0.083,,32.875
2011-04-11,8.087,8.565,0.478,,32.75
2011-04-12,7.208,8.083,0.875,,28.583
2011-04-13,8.458,9.0,0.542,,29.25
2011-04-14,11.565,12.217,0.652,,37.783
2011-04-15,11.522,12.435,0.913,,30.292
2011-04-16,9.333,11.208,1.875,,36.208
2011-04-17,5.833,5.958,0.125,,18.542
2011-04-18,7.792,8.333,0.542,,22.458
2011-04-19,5.522,5.739,0.217,,14.583
2011-04-20,5.875,6.292,0.417,,8.708
2011-04-21,9.913,11.043,1.13,,19.417
2011-04-22,10.458,11.167,0.708,,23.375
2011-04-23,8.913,9.696,0.783,,12.75
2011-04-24,4.25,4.375,0.125,,22.583
2011-04-25,5.75,6.0,0.25,,24.333
2011-04-26,3.667,3.875,0.208,,30.583
