date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-01-01,21.125,26.167,5.042,,6.0,21.417
2011-01-02,7.208,8.542,1.333,,5.167,13.708
2011-01-03,8.958,10.167,1.208,,5.083,19.583
2011-01-04,7.708,8.833,1.125,,7.125,25.375
2011-01-05,22.167,32.833,10.667,,4.417,16.375
2011-01-06,28.083,49.75,21.667,,6.333,22.083
2011-01-07,12.875,17.417,4.542,,2.5,11.625
2011-01-08,15.667,18.958,3.292,,3.792,14.417
2011-01-09,25.125,34.375,9.25,,5.875,25.375
2011-01-10,37.333,84.292,46.958,,9.042,41.792
2011-01-11,18.042,23.458,5.417,,7.042,29.0
2011-01-12,22.958,31.333,8.375,,4.208,14.583
2011-01-13,21.391,28.522,7.13,,6.217,22.826
2011-01-14,20.083,24.625,4.542,,8.625,42.0
2011-01-15,18.833,24.25,5.417,,4.917,17.5
2011-01-16,24.75,32.833,8.083,,3.625,15.75
2011-01-17,28.125,43.042,14.917,,3.542,18.333
2011-01-18,49.333,116.25,66.917,,6.708,26.875
2011-01-19,40.667,70.958,30.292,,3.917,21.417
2011-01-20,29.045,41.045,12.0,,2.227,13.227
2011-01-21,28.667,36.083,7.417,,2.667,13.167
2011-01-22,26.417,35.167,8.75,,5.083,17.208
2011-01-23,16.167,20.75,4.583,,4.125,9.792
2011-01-24,13.458,17.625,4.167,,3.75,11.042
2011-01-25,13.875,17.542,3.667,,5.25,18.5
2011-01-26,18.542,27.792,9.25,,5.083,13.042
2011-01-27,18.458,23.25,4.792,,8.0,25.375
2011-01-28,21.833,26.875,5.042,,8.25,28.625
2011-01-29,12.333,13.708,1.375,,3.708,11.25
2011-01-30,27.333,44.083,16.75,,5.417,11.417
2011-01-31,21.417,26.042,4.625,,4.875,16.292
2011-02-01,15.833,20.625,4.792,,6.417,21.917
2011-02-02,10.348,13.391,3.043,,3.727,14.045
2011-02-03,19.708,34.833,15.125,,5.417,14.0
2011-02-04,13.208,16.125,2.917,,7.625,22.542
2011-02-05,21.417,25.042,3.625,,10.708,41.708
2011-02-06,40.5,67.75,27.25,,6.792,37.292
2011-02-07,30.583,43.542,12.958,,4.917,20.333
2011-02-08,12.375,16.0,3.625,,5.083,15.125
2011-02-09,12.5,15.667,3.167,,3.917,16.125
2011-02-10,24.545,37.727,13.182,,5.542,16.875
2011-02-11,14.0,15.458,1.458,,5.667,14.625
2011-02-12,12.208,13.708,1.5,,5.083,16.458
2011-02-13,40.75,68.417,27.667,,4.667,24.958
2011-02-14,41.391,86.783,45.391,,3.818,27.591
2011-02-15,34.875,98.875,64.0,,5.667,34.75
2011-02-16,28.083,40.375,12.292,,7.292,18.833
2011-02-17,12.542,15.333,2.792,,4.667,16.083
2011-02-18,12.0,14.667,2.667,,3.375,10.375
2011-02-19,21.5,24.708,3.208,,5.083,17.708
2011-02-20,35.042,66.375,31.333,,6.25,18.625
2011-02-21,51.25,118.25,67.0,,13.0,42.958
2011-02-22,40.125,55.25,15.125,,6.708,31.833
2011-02-23,29.417,53.292,23.875,,4.583,21.208
2011-02-24,20.458,23.75,3.292,,5.625,32.75
2011-02-25,30.208,38.708,8.5,,5.625,29.458
2011-02-26,8.833,9.833,1.0,,3.417,14.625
2011-02-27,19.0,23.458,4.458,,3.75,17.333
2011-02-28,31.5,38.958,7.458,,5.25,16.583
2011-03-01,52.708,104.083,51.375,,10.435,32.875
2011-03-02,36.545,72.227,35.682,,5.043,23.818
2011-03-03,14.375,16.417,2.042,,4.167,18.667
2011-03-04,14.083,15.333,1.25,,2.917,18.5
2011-03-05,36.792,68.125,31.333,,5.667,15.5
2011-03-06,32.583,65.458,32.875,,7.375,23.667
2011-03-07,24.087,30.174,6.087,,6.75,35.208
2011-03-08,31.375,42.25,10.875,,6.708,36.0
2011-03-09,33.522,40.435,6.913,,4.042,25.304
2011-03-10,16.333,18.958,2.625,,3.917,17.0
2011-03-11,9.542,10.833,1.292,,5.417,19.0
2011-03-12,15.583,19.333,3.75,,4.792,15.25
2011-03-13,16.583,19.208,2.625,,4.125,14.625
2011-03-14,31.522,44.957,13.435,,6.609,15.917
2011-03-15,27.208,34.125,6.917,,7.125,25.792
2011-03-16,49.087,80.087,31.0,,9.348,25.957
2011-03-17,47.292,76.0,28.708,,5.458,26.5
2011-03-18,29.167,41.625,12.458,,9.458,36.292
2011-03-19,18.917,22.792,3.875,,4.25,12.167
2011-03-20,18.333,20.333,2.0,,5.833,18.708
2011-03-21,22.417,26.542,4.125,,6.583,18.333
2011-03-22,47.0,78.042,31.042,,11.708,33.708
2011-03-23,37.5,50.773,13.273,,3.773,19.864
2011-03-24,14.917,16.417,1.5,,5.708,21.208
2011-03-25,8.792,9.833,1.042,,5.125,17.875
2011-03-26,20.917,25.25,4.333,,5.917,21.167
2011-03-27,30.826,45.0,14.174,,7.696,27.565
2011-03-28,33.095,46.381,13.286,,8.591,40.565
2011-03-29,38.167,47.208,9.042,,8.958,30.5
