date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean
2012-10-30,4.167,25.042,51.0,25.958,
2012-10-31,4.917,38.875,87.458,48.583,
2012-11-01,4.042,29.167,53.417,24.25,
2012-11-02,4.125,28.333,64.083,35.75,
2012-11-03,3.333,16.957,29.348,12.391,
2012-11-04,5.25,20.458,32.208,11.75,
2012-11-05,6.375,42.667,111.667,69.0,
2012-11-06,4.826,31.826,57.522,25.696,
2012-11-07,4.917,26.792,42.125,15.333,
2012-11-08,5.167,29.708,46.292,16.583,
2012-11-09,6.042,38.083,92.042,53.958,
2012-11-10,5.167,32.0,59.087,27.087,
2012-11-11,5.333,22.792,40.667,17.875,
2012-11-12,4.087,27.043,45.13,18.087,
2012-11-13,3.958,24.167,43.833,19.667,
2012-11-14,3.125,18.083,29.542,11.458,
2012-11-15,4.875,29.458,68.583,39.125,
2012-11-16,5.792,37.417,88.292,50.875,
2012-11-17,6.083,37.043,93.652,56.609,
2012-11-18,4.917,18.0,27.083,9.083,
2012-11-19,5.174,28.13,72.913,44.783,
2012-11-20,5.125,33.75,71.333,37.583,
2012-11-21,6.167,43.208,115.417,72.208,
2012-11-22,7.458,46.875,142.833,95.958,
2012-11-23,5.917,36.167,72.125,35.958,
2012-11-24,5.333,30.217,73.348,43.13,
2012-11-25,5.625,23.042,44.375,21.333,
2012-11-26,5.0,31.467,92.667,61.2,
2012-11-27,4.625,30.833,75.625,44.792,
2012-11-28,7.042,40.417,126.625,86.208,
2012-11-29,8.958,48.667,149.292,100.625,
2012-11-30,6.625,41.083,116.042,74.958,
2012-12-01,5.833,30.522,76.957,46.435,
2012-12-02,5.333,23.833,45.375,21.542,
2012-12-03,8.087,41.957,141.043,99.087,
2012-12-04,4.542,27.292,54.75,27.458,
2012-12-05,4.75,28.75,56.75,28.0,
2012-12-06,3.958,20.167,36.167,16.0,
2012-12-07,5.292,33.917,70.083,36.167,
2012-12-08,4.417,23.261,41.87,18.609,
2012-12-09,3.75,11.667,15.917,4.25,
2012-12-10,3.913,22.13,45.13,23.0,
2012-12-11,5.25,28.792,57.167,28.375,
2012-12-12,6.958,39.917,111.708,71.792,
2012-12-13,7.708,44.125,122.333,78.208,
2012-12-14,9.042,52.917,146.75,93.833,
2012-12-15,7.042,38.391,90.13,51.739,
2012-12-16,5.833,23.0,37.958,14.958,
2012-12-17,6.667,41.542,100.25,58.708,
2012-12-18,5.435,28.391,66.609,38.217,
2012-12-19,5.083,32.375,86.333,53.958,
2012-12-20,6.083,34.0,91.208,57.208,
2012-12-21,6.417,43.042,118.5,75.458,
2012-12-22,5.708,31.435,57.739,26.304,
2012-12-23,5.292,18.125,27.083,8.958,
2012-12-24,3.958,14.417,21.458,7.042,
2012-12-25,5.625,29.417,59.375,29.958,
2012-12-26,4.458,28.458,67.0,38.542,
2012-12-27,6.957,40.174,103.87,63.696,
2012-12-28,7.958,44.792,141.458,96.667,
2012-12-29,6.708,33.087,60.826,27.739,
2012-12-30,6.375,24.792,47.375,22.583,
2012-12-31,3.208,10.458,14.542,4.083,
2013-01-01,3.583,8.042,9.083,1.042,25.708
2013-01-02,4.042,12.333,17.583,5.25,16.5
2013-01-03,4.833,19.917,32.25,12.333,14.875
2013-01-04,5.542,23.043,53.391,30.348,15.042
2013-01-05,4.375,18.375,32.875,14.5,8.667
2013-01-06,5.375,32.833,93.708,60.875,9.875
2013-01-07,6.792,48.375,141.917,93.542,18.625
2013-01-08,6.625,44.083,148.917,104.833,20.208
2013-01-09,3.913,24.952,48.381,23.429,4.208
2013-01-10,3.75,27.708,65.792,38.083,5.917
2013-01-11,4.875,24.783,40.652,15.87,17.917
2013-01-12,5.792,19.625,40.042,20.417,24.167
2013-01-13,4.542,21.292,38.792,17.5,15.167
2013-01-14,5.5,40.958,120.5,79.542,11.208
2013-01-15,6.042,41.042,117.5,76.458,16.708
2013-01-16,5.261,33.708,87.958,54.25,13.333
2013-01-17,6.125,36.958,93.292,56.333,13.208
2013-01-18,5.75,25.565,65.043,39.478,26.208
2013-01-19,3.75,16.25,26.583,10.333,7.333
2013-01-20,6.958,49.208,136.375,87.167,27.125
2013-01-21,4.75,24.917,35.25,10.333,24.375
2013-01-22,5.542,34.208,79.875,45.667,15.375
2013-01-23,6.174,38.105,95.789,57.684,17.75
2013-01-24,6.917,41.391,116.522,75.13,26.75
2013-01-25,10.083,54.261,166.217,111.957,45.458
2013-01-26,4.125,18.565,27.348,8.783,19.458
2013-01-27,4.25,32.913,74.826,41.913,12.458
2013-01-28,4.792,31.652,85.739,54.087,20.792
2013-01-29,6.043,41.583,92.375,50.792,25.0
2013-01-30,9.375,52.167,172.042,119.875,36.75
2013-01-31,5.333,32.625,56.958,24.333,26.333
2013-02-01,7.458,38.478,99.087,60.609,23.875
2013-02-02,7.583,29.708,58.208,28.5,31.75
2013-02-03,7.667,42.625,123.333,80.708,37.75
2013-02-04,3.083,21.167,47.75,26.583,3.292
2013-02-05,3.609,25.304,61.913,36.609,5.87
2013-02-06,5.083,36.542,95.0,58.458,12.875
2013-02-07,3.792,30.042,77.25,47.208,8.875
2013-02-08,4.0,28.696,54.783,26.087,9.792
2013-02-09,3.5,15.667,25.167,9.5,5.042
2013-02-10,4.833,32.5,96.958,64.458,11.708
2013-02-11,2.833,15.958,32.333,16.375,6.417
2013-02-12,4.5,35.75,82.792,47.042,10.958
2013-02-13,3.542,27.5,61.25,33.75,6.833
2013-02-14,4.522,41.375,106.042,64.667,13.125
2013-02-15,2.875,19.783,30.783,11.0,5.25
2013-02-16,4.042,18.417,29.167,10.75,23.125
2013-02-17,5.833,34.333,89.833,55.5,29.458
2013-02-18,3.042,20.625,45.083,24.458,11.833
2013-02-19,3.042,23.25,51.833,28.583,10.25
2013-02-20,4.478,35.235,82.824,47.588,15.958
2013-02-21,5.458,37.0,85.708,48.708,18.625
2013-02-22,4.875,30.609,54.826,24.217,16.125
2013-02-23,4.708,20.833,41.542,20.708,14.875
2013-02-24,5.625,40.792,106.875,66.083,21.708
2013-02-25,7.565,43.435,107.0,63.565,53.5
2013-02-26,7.75,55.292,114.0,58.708,59.208
2013-02-27,5.292,43.125,96.5,53.375,24.25
2013-02-28,4.833,33.25,64.292,31.042,31.208
2013-03-01,6.708,41.304,92.826,51.522,43.167
2013-03-02,4.625,19.833,31.5,11.667,13.542
2013-03-03,3.125,23.833,50.958,27.125,6.25
2013-03-04,4.739,37.087,95.609,58.522,14.0
2013-03-05,4.583,33.25,89.875,56.625,13.208
2013-03-06,3.417,25.0,52.125,27.125,11.167
2013-03-07,3.5,22.083,40.083,18.0,9.958
2013-03-08,3.708,21.304,37.478,16.174,12.417
2013-03-09,4.083,15.875,25.208,9.333,19.917
2013-03-10,3.292,22.833,47.042,24.208,7.25
2013-03-11,3.542,24.833,41.25,16.417,12.875
2013-03-12,5.75,43.667,95.667,52.0,24.833
2013-03-13,5.875,41.75,127.458,85.708,19.0
2013-03-14,3.696,27.208,53.875,26.667,6.542
2013-03-15,3.792,26.043,41.652,15.609,18.625
2013-03-16,5.583,29.667,46.708,17.042,36.833
2013-03-17,7.0,52.167,99.625,47.458,49.542
2013-03-18,5.708,44.542,100.0,55.458,35.5
2013-03-19,4.609,40.783,84.826,44.043,21.125
2013-03-20,5.167,41.042,92.708,51.667,16.25
2013-03-21,2.75,16.583,28.375,11.792,4.208
2013-03-22,2.875,19.087,29.478,10.391,9.292
2013-03-23,4.833,24.5,41.625,17.125,24.292
2013-03-24,6.833,47.875,88.833,40.958,45.0
2013-03-25,5.739,51.0,87.125,36.125,33.917
2013-03-26,7.292,52.375,142.167,89.792,30.708
2013-03-27,4.0,35.833,64.208,28.375,21.792
2013-03-28,5.292,44.708,79.583,34.875,32.958
2013-03-29,4.583,33.957,67.826,33.87,19.208
2013-03-30,3.292,16.958,24.542,7.583,5.5
2013-03-31,3.333,26.542,46.167,19.625,13.417
2013-04-01,4.792,39.792,82.083,42.292,18.625
2013-04-02,5.75,46.333,103.667,57.333,23.042
2013-04-03,4.217,32.783,56.435,23.652,16.667
2013-04-04,6.292,48.833,86.917,38.083,31.25
2013-04-05,6.292,48.375,97.542,49.167,27.125
2013-04-06,4.5,31.696,60.087,28.391,10.833
2013-04-07,2.542,8.292,10.5,2.208,4.583
2013-04-08,3.917,25.75,43.125,17.375,13.708
2013-04-09,4.125,27.708,57.542,29.833,22.583
2013-04-10,2.957,16.696,25.304,8.609,15.348
2013-04-11,3.375,17.25,23.625,6.375,18.667
2013-04-12,4.0,23.542,37.625,14.083,18.542
2013-04-13,4.042,24.043,36.261,12.217,19.875
2013-04-14,3.5,13.458,19.083,5.625,25.542
2013-04-15,3.333,21.958,32.208,10.25,24.417
2013-04-16,5.625,50.958,97.5,46.542,27.708
2013-04-17,5.542,50.542,105.333,54.792,30.042
2013-04-18,5.087,35.826,77.652,41.826,24.333
2013-04-19,2.792,20.083,39.583,19.5,12.708
2013-04-20,4.042,29.913,56.826,26.913,15.917
2013-04-21,3.083,12.625,20.25,7.625,3.125
2013-04-22,4.208,33.417,65.083,31.667,12.875
2013-04-23,5.333,45.542,91.125,45.583,17.833
2013-04-24,5.783,49.625,122.542,72.917,16.458
2013-04-25,5.583,43.917,83.125,39.208,20.75
2013-04-26,3.958,23.458,33.208,9.75,26.042
2013-04-27,4.125,21.435,31.087,9.652,20.042
2013-04-28,4.833,19.625,26.708,7.083,18.333
2013-04-29,5.042,27.792,41.375,13.583,21.833
2013-04-30,3.917,24.75,38.792,14.042,18.708
2013-05-01,3.739,27.0,62.348,35.348,9.217
2013-05-02,3.542,25.75,54.875,29.125,5.875
2013-05-03,3.458,19.25,30.042,10.792,10.958
2013-05-04,4.375,19.696,28.652,8.957,16.958
2013-05-05,4.708,18.458,24.167,5.708,24.625
2013-05-06,4.542,21.458,28.583,7.125,26.25
2013-05-07,2.458,18.083,38.625,20.542,9.458
2013-05-08,3.042,28.292,49.125,20.833,11.458
2013-05-09,5.826,44.348,82.043,37.696,20.333
2013-05-10,5.917,45.5,93.083,47.583,22.875
2013-05-11,5.625,34.043,68.609,34.565,25.458
2013-05-12,5.208,23.833,34.333,10.5,26.792
2013-05-13,5.125,40.208,67.542,27.333,21.0
2013-05-14,5.458,41.667,70.417,28.75,26.375
2013-05-15,4.583,34.0,60.875,26.875,19.875
2013-05-16,3.304,27.957,52.739,24.783,23.417
2013-05-17,4.25,33.083,54.583,21.5,16.5
2013-05-18,4.208,28.957,48.391,19.435,18.875
2013-05-19,3.875,17.208,26.708,9.5,9.458
2013-05-20,4.375,27.958,58.125,30.167,9.042
2013-05-21,6.125,34.083,58.5,24.417,29.792
2013-05-22,5.958,32.625,50.417,17.792,42.625
2013-05-23,4.478,44.0,78.0,34.0,32.0
2013-05-24,4.417,39.792,68.042,28.25,19.429
2013-05-25,4.625,36.0,54.739,18.739,24.292
2013-05-26,4.0,16.625,22.5,5.875,16.333
2013-05-27,4.208,35.5,65.125,29.625,18.75
2013-05-28,3.375,30.042,57.375,27.333,9.833
2013-05-29,4.75,39.542,102.708,63.167,7.583
2013-05-30,5.435,30.522,57.435,26.913,24.043
2013-05-31,5.667,42.292,86.083,43.792,20.917
2013-06-01,4.208,32.0,56.87,24.87,15.583
2013-06-02,4.0,21.75,27.458,5.708,17.0
2013-06-03,5.958,38.667,69.375,30.708,21.292
2013-06-04,5.083,35.083,61.708,26.625,18.292
2013-06-05,4.667,34.667,56.375,21.708,19.708
2013-06-06,4.304,36.75,76.208,39.458,18.292
2013-06-07,3.625,31.5,61.292,29.792,16.87
2013-06-08,4.625,27.87,44.261,16.391,24.167
2013-06-09,4.875,23.708,30.875,7.167,20.75
2013-06-10,3.739,33.435,63.261,29.826,11.783
2013-06-11,3.167,30.667,62.25,31.583,5.75
2013-06-12,2.708,19.792,44.167,24.375,5.435
2013-06-13,3.571,25.19,42.286,17.095,13.0
2013-06-14,4.125,36.25,66.292,30.042,16.208
2013-06-15,5.042,32.348,61.13,28.783,16.125
2013-06-16,4.0,19.875,30.75,10.875,9.917
2013-06-17,4.792,26.333,47.0,20.667,19.417
2013-06-18,3.375,18.25,28.75,10.5,19.167
2013-06-19,3.0,12.042,18.542,6.5,11.708
2013-06-20,3.478,31.458,51.542,20.083,4.917
2013-06-21,4.75,40.542,68.458,27.917,13.667
2013-06-22,4.833,29.913,46.087,16.174,19.625
2013-06-23,5.542,22.417,29.958,7.542,20.375
2013-06-24,5.875,38.958,75.917,36.958,20.625
2013-06-25,6.208,42.0,75.917,33.917,21.429
2013-06-26,4.625,39.75,82.0,42.25,4.667
2013-06-27,5.217,31.043,43.696,12.652,11.043
2013-06-28,4.625,36.042,82.417,46.375,11.25
2013-06-29,4.25,25.217,45.609,20.391,12.083
2013-06-30,3.625,18.208,27.292,9.083,10.125
2013-07-01,4.042,26.292,56.167,29.875,8.875
2013-07-02,3.917,27.583,63.625,36.042,8.5
2013-07-03,3.875,27.542,67.0,39.458,7.5
2013-07-04,5.435,36.875,93.708,56.833,10.217
2013-07-05,1.375,4.75,8.5,3.75,13.0
2013-07-06,1.292,4.87,8.261,3.391,10.818
2013-07-07,3.042,11.667,24.333,12.667,13.75
2013-07-08,3.875,22.083,57.583,35.5,18.739
2013-07-09,4.292,22.833,54.125,31.292,29.957
2013-07-10,4.25,22.625,43.0,20.375,30.208
2013-07-11,4.13,26.381,48.476,22.095,28.048
2013-07-12,4.292,22.417,53.208,30.792,19.167
2013-07-13,3.917,17.304,43.522,26.217,14.0
2013-07-14,3.375,13.75,21.292,7.542,12.625
2013-07-15,2.583,13.083,19.458,6.375,9.0
2013-07-16,4.13,32.917,63.625,30.708,12.955
2013-07-17,4.417,24.042,44.167,20.125,20.875
2013-07-18,3.375,14.708,21.083,6.375,20.042
2013-07-19,3.25,31.042,60.375,29.333,8.042
2013-07-20,3.583,27.348,46.696,19.348,10.75
2013-07-21,4.625,18.792,23.958,5.167,18.542
2013-07-22,4.542,30.833,49.75,18.917,22.458
2013-07-23,3.583,20.292,26.458,6.167,22.583
2013-07-24,4.435,27.478,50.565,23.087,22.875
2013-07-25,4.833,27.417,46.042,18.625,30.0
2013-07-26,5.167,29.125,42.958,13.833,38.708
2013-07-27,4.917,16.13,20.217,4.087,33.833
2013-07-28,4.333,12.583,14.875,2.292,30.125
2013-07-29,5.5,31.875,56.125,24.25,22.958
2013-07-30,4.375,16.667,25.875,9.208,23.292
2013-07-31,5.083,27.792,41.917,14.125,34.958
2013-08-01,5.087,27.087,39.913,12.826,27.458
2013-08-02,4.417,28.708,49.5,20.792,20.083
2013-08-03,4.208,21.957,41.478,19.522,9.458
2013-08-04,4.292,14.167,21.292,7.125,16.542
2013-08-05,4.333,29.917,60.75,30.833,14.583
2013-08-06,4.292,27.292,48.875,21.583,18.667
2013-08-07,5.083,30.458,45.583,15.125,27.125
2013-08-08,5.348,28.696,42.087,13.391,32.227
2013-08-09,5.5,30.0,44.042,14.042,38.125
2013-08-10,5.417,26.304,32.652,6.348,42.583
2013-08-11,4.875,17.667,20.042,2.375,41.625
2013-08-12,4.583,29.417,42.708,13.292,32.292
2013-08-13,4.458,26.417,35.125,8.708,28.333
2013-08-14,4.435,23.25,30.25,7.0,27.25
2013-08-15,4.625,18.625,22.875,4.25,35.958
2013-08-16,4.042,18.292,24.792,6.5,31.5
2013-08-17,3.5,17.0,25.826,8.826,23.083
2013-08-18,2.792,13.583,20.875,7.292,14.208
2013-08-19,4.333,23.375,45.958,22.583,13.833
2013-08-20,2.958,17.833,33.875,16.042,8.625
2013-08-21,3.435,19.13,46.0,26.87,8.083
2013-08-22,3.625,21.708,43.417,21.708,10.875
2013-08-23,3.833,19.0,31.708,12.708,12.125
2013-08-24,3.0,13.522,18.609,5.087,5.375
2013-08-25,3.0,13.333,19.75,6.417,4.5
2013-08-26,4.833,30.958,69.75,38.792,10.042
2013-08-27,4.208,23.333,38.0,14.667,9.458
2013-08-28,5.043,28.917,45.0,16.083,19.75
2013-08-29,4.917,27.875,46.333,18.458,22.208
2013-08-30,3.083,15.125,26.083,10.958,13.667
2013-08-31,2.5,9.043,18.696,9.652,12.0
2013-09-01,4.75,18.708,27.542,8.833,9.25
2013-09-02,5.167,23.583,73.833,50.25,6.0
2013-09-03,4.083,26.792,78.667,51.875,4.792
2013-09-04,4.208,33.375,83.042,49.667,3.458
2013-09-05,3.435,27.478,50.696,23.217,3.75
2013-09-06,4.167,34.333,79.708,45.375,6.542
2013-09-07,4.833,30.87,65.696,34.826,9.083
2013-09-08,4.25,18.292,26.542,8.25,7.208
2013-09-09,4.5,37.167,72.875,35.708,9.292
2013-09-10,4.958,41.0,89.375,48.375,12.667
2013-09-11,4.75,27.625,51.75,24.125,17.667
2013-09-12,5.174,29.875,47.583,17.708,23.889
2013-09-13,5.5,32.25,58.292,26.042,32.0
2013-09-14,4.625,27.565,55.696,28.13,21.833
2013-09-15,1.708,7.667,13.0,5.333,2.083
2013-09-16,2.125,12.458,20.583,8.125,2.5
2013-09-17,4.043,36.913,78.0,41.087,8.542
2013-09-18,4.333,39.583,78.083,38.5,12.167
2013-09-19,5.167,41.167,74.167,33.0,18.417
2013-09-20,5.417,39.917,62.5,22.583,21.667
2013-09-21,4.875,29.13,52.0,22.87,16.458
2013-09-22,4.875,21.292,29.833,8.542,19.25
2013-09-23,4.542,24.208,37.292,13.083,20.125
2013-09-24,4.333,37.708,79.583,41.875,13.792
2013-09-25,3.75,31.083,58.417,27.333,13.167
2013-09-26,2.304,19.375,40.583,21.208,2.667
2013-09-27,3.917,35.208,64.708,29.5,8.458
2013-09-28,4.0,33.261,62.652,29.391,9.625
2013-09-29,4.0,19.167,28.5,9.333,9.625
2013-09-30,4.208,36.333,68.583,32.25,12.917
2013-10-01,3.875,36.083,64.958,28.875,14.5
2013-10-02,4.478,36.87,67.435,30.565,14.25
2013-10-03,4.0,32.042,67.958,35.917,9.667
2013-10-04,4.917,39.042,89.292,50.25,15.25
2013-10-05,4.042,27.913,58.87,30.957,9.042
2013-10-06,3.792,14.75,27.167,12.417,5.042
2013-10-07,3.375,27.042,68.125,41.083,6.958
2013-10-08,3.833,31.958,78.125,46.167,11.042
2013-10-09,3.208,17.25,28.417,11.167,6.042
2013-10-10,4.957,37.125,77.083,39.958,13.167
2013-10-11,3.417,12.917,25.333,12.417,10.708
2013-10-12,3.417,18.261,26.435,8.174,20.792
2013-10-13,3.5,15.875,23.667,7.792,8.333
2013-10-14,4.375,23.375,39.708,16.333,13.5
2013-10-15,3.333,32.958,72.875,39.917,6.125
2013-10-16,2.583,23.292,47.5,24.208,2.333
2013-10-17,3.783,28.304,73.0,44.696,6.565
2013-10-18,5.333,38.375,111.167,72.792,13.583
2013-10-19,4.625,29.0,73.522,44.522,11.208
2013-10-20,4.417,21.083,36.667,15.583,5.042
2013-10-21,6.125,39.5,108.875,69.375,10.5
2013-10-22,5.478,34.708,106.5,71.792,11.25
2013-10-23,3.917,35.833,91.125,55.292,8.5
2013-10-24,3.417,29.0,69.25,40.25,5.625
2013-10-25,3.958,32.625,85.833,53.208,3.208
2013-10-26,4.042,26.87,52.087,25.217,7.875
2013-10-27,4.083,19.167,29.458,10.292,13.833
2013-10-28,5.167,39.708,88.208,48.5,18.125
2013-10-29,6.042,42.208,113.208,71.0,17.875
2013-10-30,5.958,30.667,71.333,40.667,23.792
2013-10-31,7.0,41.957,85.652,43.696,24.333
2013-11-01,6.375,41.625,97.958,56.333,21.208
2013-11-02,7.542,49.0,99.826,50.826,31.625
2013-11-03,8.625,29.333,51.167,21.833,49.125
2013-11-04,6.167,28.833,46.208,17.375,16.125
2013-11-05,7.042,41.5,92.042,50.542,25.708
2013-11-06,6.609,48.75,112.833,64.083,26.583
2013-11-07,5.333,33.75,68.792,35.042,20.875
2013-11-08,6.208,38.958,92.125,53.167,25.042
2013-11-09,5.875,36.696,89.565,52.87,18.083
2013-11-10,4.0,19.5,32.375,12.875,10.125
2013-11-11,2.958,22.667,46.083,23.417,2.708
2013-11-12,3.565,28.435,68.652,40.217,6.042
2013-11-13,3.667,29.167,72.042,42.875,3.875
2013-11-14,5.25,39.292,105.375,66.083,12.208
2013-11-15,5.75,38.958,102.875,63.917,12.042
2013-11-16,6.042,33.652,82.391,48.739,19.167
2013-11-17,5.083,21.792,34.417,12.625,21.667
2013-11-18,2.667,21.25,36.792,15.542,7.833
2013-11-19,2.333,13.625,21.417,7.792,4.75
2013-11-20,3.609,23.0,42.583,19.583,11.0
2013-11-21,3.167,23.292,39.833,16.542,11.5
2013-11-22,3.833,30.167,57.625,27.458,20.167
2013-11-23,5.125,28.478,58.043,29.565,14.792
2013-11-24,6.792,26.25,44.25,18.0,23.875
2013-11-25,4.792,26.083,50.875,24.792,15.25
2013-11-26,3.167,24.458,47.042,22.583,9.958
2013-11-27,3.125,21.167,42.5,21.333,13.042
2013-11-28,3.571,21.696,40.391,18.696,9.208
2013-11-29,3.125,22.042,44.125,22.083,8.125
2013-11-30,3.792,20.87,37.261,16.391,13.167
2013-12-01,6.0,22.708,50.958,28.25,20.708
2013-12-02,6.167,36.208,74.458,38.25,29.583
2013-12-03,6.458,36.083,98.25,62.167,24.625
2013-12-04,6.5,40.708,107.667,66.958,26.625
2013-12-05,6.609,40.083,102.542,62.458,28.167
2013-12-06,6.0,37.708,77.958,40.25,39.792
2013-12-07,4.75,30.087,59.826,29.739,14.5
2013-12-08,5.125,23.167,43.333,20.167,11.417
2013-12-09,6.583,44.542,138.417,93.875,24.042
2013-12-10,3.773,25.227,48.227,23.0,8.417
2013-12-11,3.667,22.792,46.958,24.167,13.917
2013-12-12,3.25,22.958,42.292,19.333,8.542
2013-12-13,4.667,30.875,101.0,70.125,12.625
2013-12-14,3.25,20.217,42.0,21.783,9.708
2013-12-15,3.375,15.0,30.333,15.333,12.708
2013-12-16,3.792,27.917,70.083,42.167,6.958
2013-12-17,4.625,37.542,93.167,55.625,14.083
