date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2012-06-06,199.136,2.0,88.0,70.458,50.0,5.864,2.261,2.348,0.0,0.652,26.6,21.646,16.3,205.0
2012-06-07,197.435,2.292,90.0,61.792,36.0,5.043,2.75,2.958,0.083,0.542,28.4,22.412,17.4,202.478
2012-06-08,202.348,2.739,93.0,78.708,55.0,6.217,3.958,4.375,0.167,0.75,25.8,20.958,17.4,208.565
2012-06-09,187.826,2.0,94.0,87.208,73.0,4.043,1.542,1.542,0.0,0.0,23.6,20.471,17.9,191.87
2012-06-10,193.217,2.0,92.0,78.625,62.0,3.652,1.042,1.083,0.0,0.0,23.4,20.325,17.7,196.87
2012-06-11,186.522,2.083,88.0,77.375,61.0,4.522,2.542,2.875,0.083,0.625,24.7,20.942,17.4,191.043
2012-06-12,209.348,2.667,91.0,84.542,75.0,7.826,5.818,6.682,0.682,0.565,23.1,20.696,17.7,217.174
2012-06-13,197.391,2.0,92.0,79.042,66.0,3.826,1.708,1.792,0.083,0.042,24.8,21.904,19.1,201.217
2012-06-14,192.957,2.0,91.0,77.542,60.0,3.696,1.75,2.167,0.167,0.042,26.6,22.433,19.4,196.652
2012-06-15,185.522,2.083,88.0,72.708,55.0,5.261,2.667,2.917,0.167,0.5,28.4,23.45,20.1,190.783
2012-06-16,187.783,1.739,90.0,82.25,77.0,3.174,1.25,1.333,0.0,0.0,24.5,22.212,20.4,190.957
2012-06-17,194.87,2.0,90.0,78.292,62.0,3.739,1.208,1.417,0.0,0.0,26.6,22.517,20.0,198.609
2012-06-18,210.522,2.208,91.0,81.042,67.0,5.391,2.75,3.125,0.208,0.417,25.3,22.233,19.4,215.913
2012-06-19,191.696,2.167,95.0,93.333,90.0,4.261,2.333,2.458,0.0,0.0,22.2,20.754,19.4,195.957
2012-06-20,189.826,2.083,93.0,81.75,63.0,3.609,0.955,1.045,0.0,0.0,24.9,21.088,18.2,193.435
2012-06-21,194.087,2.417,92.0,82.208,69.0,4.174,1.917,2.167,0.042,0.0,23.7,20.429,17.8,198.261
2012-06-22,183.0,1.875,82.0,70.0,56.0,3.087,0.958,1.125,0.083,0.0,25.1,21.308,18.8,186.087
2012-06-23,184.826,1.833,84.0,73.042,55.0,3.957,1.708,1.958,0.167,0.083,25.9,21.296,18.6,188.783
2012-06-24,184.348,1.522,88.0,77.958,64.0,3.739,1.792,1.917,0.208,0.542,24.9,21.625,19.4,188.087
2012-06-25,181.217,1.208,88.0,81.458,76.0,2.826,0.792,1.0,0.0,0.0,21.8,20.342,19.4,184.043
2012-06-26,182.957,1.0,83.0,76.792,70.0,2.87,1.0,1.125,0.208,0.0,23.6,20.942,19.0,185.826
2012-06-27,186.826,1.65,87.0,74.292,58.0,5.0,2.579,2.947,0.263,0.556,29.0,23.212,20.1,191.826
2012-06-28,190.783,1.833,84.0,66.917,52.0,4.478,2.227,2.455,0.182,0.652,28.9,24.333,20.5,195.261
2012-06-29,207.955,2.0,90.0,74.5,58.0,4.909,2.958,3.333,0.417,2.167,28.5,24.317,19.2,212.864
2012-06-30,206.174,2.042,90.0,86.875,82.0,7.217,3.958,4.5,0.542,0.167,26.5,24.2,21.8,213.391
2012-07-01,186.391,1.917,95.0,87.625,72.0,3.957,1.542,1.667,0.0,0.125,27.1,24.338,22.4,190.348
2012-07-02,191.13,2.565,90.0,80.083,65.0,4.478,1.833,2.0,0.25,0.875,28.5,24.7,21.8,195.609
2012-07-03,203.737,2.5,95.0,86.75,76.0,5.263,2.375,2.5,0.167,0.458,26.4,23.746,21.2,209.0
2012-07-04,207.609,1.875,92.0,79.875,64.0,4.043,1.792,2.083,0.083,0.417,29.6,24.929,20.0,211.652
2012-07-05,182.261,1.208,95.0,89.833,82.0,3.174,1.917,2.083,0.208,0.958,25.4,24.154,23.1,185.435
2012-07-06,195.696,1.042,95.0,88.5,72.0,3.565,1.818,2.591,0.773,0.783,28.8,25.404,22.5,199.261
2012-07-07,195.217,2.083,94.0,85.542,75.0,2.957,1.042,1.125,0.0,0.0,23.1,22.008,20.9,198.174
2012-07-08,209.913,2.0,92.0,80.583,69.0,3.391,1.25,1.333,0.0,0.0,24.5,21.796,19.2,213.304
2012-07-09,206.348,2.167,93.0,76.292,54.0,4.391,2.708,3.167,0.333,0.625,29.3,23.575,18.4,210.739
2012-07-10,218.696,2.957,91.0,72.75,51.0,6.696,3.458,3.958,0.5,2.917,30.2,25.421,20.6,225.391
2012-07-11,187.304,1.875,87.0,70.042,57.0,4.522,2.333,2.5,0.083,0.875,29.7,26.75,24.1,191.826
2012-07-12,189.304,3.375,94.0,81.75,68.0,4.174,1.417,1.708,0.042,1.417,30.0,26.704,24.6,193.478
2012-07-13,238.913,4.667,91.0,86.625,79.0,8.391,5.625,6.458,0.75,1.417,29.0,25.862,24.3,247.304
2012-07-14,197.304,2.292,94.0,90.917,81.0,5.087,2.273,2.318,0.091,0.0,27.4,24.7,23.3,202.391
2012-07-15,212.652,1.542,94.0,75.875,59.0,4.696,1.458,1.5,0.0,1.333,32.1,28.133,23.8,217.348
2012-07-16,182.0,1.0,88.0,73.167,58.0,3.217,1.417,1.792,0.25,0.25,33.2,28.767,25.1,185.217
2012-07-17,181.043,1.125,89.0,74.042,55.0,9.478,2.25,2.708,0.458,1.583,33.8,28.625,24.9,190.522
2012-07-18,191.043,1.13,89.0,69.333,50.0,10.304,3.042,3.542,0.5,2.125,35.2,29.712,25.1,201.348
2012-07-19,189.304,1.333,89.0,71.917,60.0,5.87,2.625,3.042,0.417,0.5,34.2,29.45,26.0,195.174
2012-07-20,198.267,1.471,92.0,80.542,68.0,8.0,2.647,3.118,0.471,0.059,32.1,27.779,25.5,206.267
2012-07-21,196.13,2.0,86.0,77.75,66.0,6.609,1.792,1.792,0.0,0.292,30.4,26.975,23.8,202.739
2012-07-22,206.435,1.583,92.0,76.375,59.0,5.043,1.682,1.818,0.091,0.13,31.9,26.879,22.2,211.478
2012-07-23,201.957,2.125,90.0,76.667,56.0,5.174,2.333,2.542,0.167,1.125,33.6,28.017,23.6,207.13
2012-07-24,214.391,1.958,90.0,74.417,57.0,5.217,2.292,2.458,0.125,1.875,33.8,28.812,24.8,219.609
2012-07-25,210.867,2.0,90.0,73.792,52.0,5.333,2.0,2.292,0.167,2.333,34.4,29.033,25.1,216.2
2012-07-26,,2.261,89.0,74.625,58.0,,2.25,2.458,0.167,2.0,33.4,29.075,24.9,
2012-07-27,,1.458,87.0,71.542,52.0,,1.75,1.875,0.042,2.542,34.4,29.729,26.0,
2012-07-28,187.167,1.042,87.0,74.083,59.0,3.5,1.375,1.417,0.0,0.75,33.5,29.771,26.6,190.667
2012-07-29,194.652,1.0,90.0,74.833,54.0,3.696,1.458,1.583,0.0,0.625,34.3,29.612,25.1,198.348
2012-07-30,201.348,1.417,91.0,72.292,51.0,5.435,2.318,2.909,0.409,2.391,35.1,30.233,25.7,206.783
2012-07-31,206.476,1.958,88.0,71.917,50.0,6.952,2.958,3.583,0.5,4.083,35.3,30.017,26.0,213.429
2012-08-01,182.261,1.167,86.0,62.583,48.0,5.478,2.542,3.083,0.542,0.917,35.5,30.9,24.8,187.739
2012-08-02,175.522,1.0,84.0,61.917,45.0,3.913,1.583,2.0,0.375,0.333,35.9,31.196,28.3,179.435
2012-08-03,185.478,1.043,86.0,66.625,46.0,5.043,2.0,2.458,0.375,1.583,35.7,30.546,26.0,190.522
2012-08-04,188.957,1.833,85.0,65.875,41.0,6.13,2.333,2.833,0.125,0.792,35.8,30.492,25.6,195.087
2012-08-05,183.957,1.208,85.0,61.917,44.0,5.13,1.583,2.0,0.208,0.542,36.8,31.421,25.8,189.087
2012-08-06,187.348,1.125,87.0,68.625,53.0,4.565,2.042,2.667,0.5,3.458,33.9,30.246,27.3,191.913
2012-08-07,188.522,1.25,91.0,75.333,61.0,3.87,1.455,1.591,0.227,1.652,31.4,28.342,25.7,192.391
2012-08-08,190.435,2.042,86.0,67.0,45.0,4.043,1.167,1.167,0.042,0.083,31.0,26.712,23.3,194.478
2012-08-09,187.217,2.0,82.0,66.333,46.0,4.652,1.833,1.875,0.042,1.458,32.1,26.662,21.8,191.87
2012-08-10,193.913,2.042,90.0,71.958,49.0,7.739,2.292,2.5,0.208,1.75,33.0,27.321,22.2,201.652
2012-08-11,192.13,2.478,89.0,76.375,52.0,6.478,2.417,2.542,0.0,0.75,32.9,27.371,23.9,198.609
2012-08-12,195.864,2.13,96.0,82.875,58.0,6.773,2.304,2.435,0.043,0.522,32.8,27.35,24.3,202.636
2012-08-13,180.217,1.292,96.0,81.167,56.0,4.0,1.292,1.375,0.083,2.042,33.2,28.412,25.5,184.217
2012-08-14,193.0,1.75,96.0,89.625,68.0,4.783,1.667,1.708,0.0,0.25,30.4,26.321,24.6,197.783
2012-08-15,184.217,1.292,95.0,76.583,62.0,4.783,1.227,1.409,0.136,0.304,33.9,29.338,25.2,189.0
2012-08-16,181.0,1.0,84.0,67.083,52.0,4.652,1.375,1.583,0.167,1.458,35.0,30.529,26.6,185.652
2012-08-17,191.826,1.208,90.0,77.833,62.0,5.696,2.5,3.167,0.583,3.792,33.1,28.933,25.5,197.522
2012-08-18,189.783,1.5,90.0,74.0,57.0,7.087,2.917,3.208,0.125,0.5,33.6,29.096,25.4,196.87
2012-08-19,181.739,1.696,82.0,72.167,53.0,6.391,2.458,2.458,0.042,0.167,34.4,28.871,25.4,188.13
2012-08-20,188.304,1.917,86.0,66.875,46.0,6.391,3.208,3.417,0.333,1.667,35.7,29.371,24.1,194.696
2012-08-21,187.217,1.833,89.0,74.958,52.0,7.435,4.5,4.75,0.417,2.125,34.5,27.542,24.0,194.652
2012-08-22,184.957,1.625,92.0,73.792,50.0,6.435,3.333,4.042,0.542,1.792,35.0,28.154,22.8,191.391
2012-08-23,181.391,1.583,89.0,75.792,60.0,6.652,3.0,3.5,0.545,0.783,32.4,28.75,25.1,188.043
2012-08-24,183.652,1.458,88.0,72.375,56.0,5.913,2.375,3.083,0.583,2.5,33.6,28.758,24.3,189.565
2012-08-25,184.13,1.458,85.0,67.5,49.0,5.957,2.125,2.333,0.167,0.875,34.2,29.254,24.2,190.087
2012-08-26,180.696,1.292,82.0,64.167,48.0,5.913,1.667,1.75,0.083,0.958,34.6,29.658,25.4,186.609
2012-08-27,178.957,1.043,76.0,59.833,48.0,5.304,1.292,1.375,0.125,0.25,33.9,29.804,25.7,184.261
2012-08-28,175.087,1.167,74.0,64.375,53.0,5.087,1.875,1.958,0.083,0.333,32.7,29.492,27.6,180.174
2012-08-29,179.957,1.375,91.0,73.708,57.0,4.565,1.458,1.667,0.167,1.333,33.4,28.975,26.1,184.522
2012-08-30,183.478,2.042,93.0,75.167,58.0,7.478,3.042,3.75,0.5,0.708,33.8,29.15,24.9,190.957
2012-08-31,180.0,1.667,79.0,71.25,62.0,3.619,1.636,2.045,0.318,2.087,29.2,26.396,23.2,183.619
2012-09-01,188.348,2.042,88.0,72.792,56.0,3.652,2.05,2.3,0.1,0.083,28.6,24.708,20.6,192.0
2012-09-02,185.13,1.708,91.0,75.458,51.0,3.87,1.75,2.208,0.167,0.167,32.3,26.912,21.8,189.0
2012-09-03,181.739,1.625,93.0,85.042,66.0,4.565,2.458,2.875,0.292,0.958,30.2,25.329,22.9,186.304
2012-09-04,182.762,2.217,96.0,82.167,60.0,5.714,3.833,4.542,0.667,2.125,31.5,25.796,22.0,188.476
2012-09-05,183.0,1.5,95.0,84.25,62.0,5.348,2.417,3.292,0.708,1.25,31.4,25.571,22.5,188.348
2012-09-06,183.652,1.542,95.0,81.208,64.0,4.304,2.292,2.875,0.417,2.333,30.5,25.812,23.0,187.957
2012-09-07,187.087,2.333,93.0,80.458,64.0,4.174,2.417,2.917,0.417,0.667,30.2,26.083,22.6,191.261
2012-09-08,186.826,1.917,91.0,78.5,60.0,6.652,3.409,3.636,0.364,0.783,31.5,27.133,24.2,193.478
2012-09-09,184.043,1.458,92.0,81.208,69.0,4.391,1.5,1.667,0.083,0.167,27.7,26.033,24.5,188.435
2012-09-10,187.565,1.875,94.0,88.167,72.0,4.87,2.125,2.917,0.708,1.542,29.7,24.517,22.2,192.435
2012-09-11,188.304,2.458,94.0,91.208,87.0,5.739,1.833,2.042,0.125,0.083,24.2,22.288,20.6,194.043
2012-09-12,188.478,2.304,96.0,80.542,60.0,4.913,2.708,3.208,0.5,2.042,29.8,24.375,20.0,193.391
2012-09-13,188.13,2.292,92.0,77.792,61.0,5.435,3.167,3.625,0.458,1.875,30.6,26.267,21.8,193.565
2012-09-14,190.174,2.5,93.0,77.208,55.0,5.696,3.25,3.917,0.542,2.333,31.9,26.817,23.4,195.87
2012-09-15,190.783,2.208,97.0,88.833,67.0,5.826,2.875,3.25,0.292,0.292,30.2,24.683,22.7,196.609
2012-09-16,183.304,1.542,97.0,79.0,61.0,4.348,2.182,3.0,0.545,0.565,30.4,26.625,22.2,187.652
2012-09-17,178.591,1.0,73.0,64.75,59.0,2.591,0.87,1.217,0.087,0.174,31.1,29.133,27.4,181.182
2012-09-18,182.957,1.833,83.0,69.792,59.0,3.348,1.375,1.667,0.208,1.458,29.4,26.283,23.7,186.304
2012-09-19,185.696,2.0,70.0,62.25,53.0,3.783,1.042,1.167,0.0,1.0,27.1,23.871,21.2,189.478
2012-09-20,188.391,2.783,85.0,71.75,58.0,8.826,2.75,3.042,0.125,0.917,26.7,22.104,17.6,197.217
2012-09-21,190.565,2.667,87.0,70.375,50.0,8.304,2.75,3.042,0.167,0.917,27.0,22.175,18.9,198.87
2012-09-22,188.522,2.458,85.0,72.458,55.0,5.304,2.375,2.708,0.125,0.667,26.6,21.571,17.3,193.826
2012-09-23,185.739,2.042,94.0,84.5,63.0,4.13,1.375,1.542,0.0,0.0,25.1,20.867,18.8,189.87
2012-09-24,184.348,1.833,97.0,82.917,66.0,5.478,1.318,1.591,0.227,0.043,24.6,21.112,18.0,189.826
2012-09-25,183.957,1.792,84.0,71.708,59.0,4.435,0.958,1.167,0.167,0.0,25.4,22.338,19.3,188.391
2012-09-26,184.913,2.083,92.0,75.125,61.0,3.696,1.25,1.625,0.333,0.0,25.2,20.408,15.5,188.609
2012-09-27,187.0,1.917,91.0,75.125,57.0,4.826,1.708,2.125,0.208,0.0,26.0,20.904,16.4,191.826
2012-09-28,187.87,2.217,91.0,73.333,44.0,5.957,2.667,3.167,0.417,0.208,28.0,21.488,16.3,193.826
2012-09-29,189.0,2.167,93.0,76.333,60.0,4.391,1.625,1.75,0.042,0.417,24.7,21.038,18.3,193.391
2012-09-30,184.435,1.75,94.0,88.042,72.0,3.174,0.708,0.75,0.0,0.042,21.6,19.671,17.9,187.609
2012-10-01,189.609,2.0,92.0,78.125,57.0,3.696,1.458,1.708,0.167,0.25,23.0,19.546,15.7,193.304
2012-10-02,188.217,2.0,94.0,78.458,52.0,4.0,2.682,2.909,0.273,0.0,24.0,18.508,14.7,192.217
2012-10-03,185.8,1.875,89.0,75.458,57.0,2.9,1.625,1.875,0.125,0.083,24.1,20.108,15.6,188.7
2012-10-04,184.913,1.333,88.0,67.083,51.0,3.565,1.917,2.208,0.0,0.0,24.4,20.392,15.3,188.478
2012-10-05,185.913,1.75,91.0,76.458,57.0,4.565,2.958,3.167,0.208,0.375,25.0,18.712,14.1,190.478
2012-10-06,187.87,2.043,92.0,80.5,68.0,5.783,3.625,3.958,0.292,0.417,22.1,19.025,16.5,193.652
2012-10-07,187.739,1.958,93.0,74.708,59.0,4.13,1.625,1.875,0.042,0.083,21.3,18.467,15.6,191.87
2012-10-08,186.261,1.625,86.0,71.958,56.0,3.913,1.958,2.042,0.042,0.167,22.8,18.429,14.9,190.174
2012-10-09,186.913,1.667,93.0,72.333,49.0,4.696,2.667,3.375,0.625,0.292,23.3,18.217,12.8,191.609
2012-10-10,188.652,2.125,91.0,76.833,57.0,5.13,2.955,4.0,1.0,0.565,25.2,19.196,14.6,193.783
2012-10-11,188.739,2.375,93.0,76.208,57.0,5.13,2.708,2.75,0.083,0.458,23.3,18.262,14.4,193.87
2012-10-12,187.609,1.792,85.0,63.792,45.0,4.435,2.75,3.0,0.125,0.0,20.7,16.425,10.5,192.043
2012-10-13,188.348,2.292,89.0,73.292,46.0,5.043,2.875,3.125,0.167,0.333,22.2,14.958,10.3,193.391
2012-10-14,190.783,2.957,92.0,83.25,69.0,7.261,3.333,3.625,0.292,0.0,19.8,15.138,11.2,198.043
2012-10-15,185.696,2.125,88.0,69.0,46.0,4.348,2.417,2.75,0.25,0.667,22.9,17.508,12.0,190.043
2012-10-16,185.87,2.125,86.0,68.458,50.0,5.391,3.667,3.833,0.125,0.667,23.6,19.288,15.9,191.261
2012-10-17,195.261,2.417,94.0,92.0,87.0,6.348,4.583,4.875,0.25,0.083,18.6,16.75,15.2,201.609
2012-10-18,191.957,1.792,92.0,71.875,50.0,4.696,2.591,2.636,0.091,0.13,18.2,16.304,13.7,196.652
2012-10-19,186.435,2.125,84.0,58.917,40.0,7.783,2.833,2.958,0.0,0.625,21.1,16.575,12.6,194.217
2012-10-20,188.957,2.458,90.0,72.125,47.0,6.522,3.0,3.208,0.25,0.458,22.5,15.504,9.9,195.478
2012-10-21,188.739,2.625,90.0,77.5,57.0,6.043,2.75,2.792,0.0,0.958,23.8,16.921,12.3,194.783
2012-10-22,198.043,2.478,93.0,75.333,56.0,6.174,2.958,3.458,0.458,0.833,25.5,19.433,13.1,204.217
2012-10-23,188.348,2.458,88.0,76.333,66.0,4.391,2.25,2.25,0.0,0.5,18.2,14.725,11.8,192.739
2012-10-24,188.739,2.375,92.0,72.792,46.0,6.043,4.0,4.125,0.167,0.375,20.1,14.683,11.7,194.783
2012-10-25,190.522,2.417,89.0,73.583,49.0,5.957,4.375,4.625,0.292,0.5,22.8,15.371,10.9,196.478
2012-10-26,187.522,2.375,94.0,77.917,54.0,5.652,3.318,4.409,0.955,0.435,22.9,14.908,10.1,193.174
2012-10-27,195.304,2.375,93.0,77.042,51.0,6.304,3.708,4.083,0.375,1.042,23.1,17.188,10.8,201.609
2012-10-28,189.304,2.375,89.0,74.875,64.0,4.13,1.417,1.583,0.0,0.458,21.3,18.333,15.6,193.435
2012-10-29,187.435,2.333,94.0,75.625,52.0,4.739,2.25,2.875,0.375,0.083,19.6,14.842,10.7,192.174
2012-10-30,190.217,2.261,89.0,78.625,68.0,4.652,2.667,3.125,0.417,0.5,16.8,13.142,10.4,194.87
2012-10-31,189.0,2.0,87.0,73.542,55.0,4.444,2.625,3.042,0.292,0.75,17.3,13.275,9.9,193.444
2012-11-01,,2.042,86.0,72.583,46.0,,1.417,1.833,0.083,0.667,13.7,11.358,8.9,
2012-11-02,,2.0,90.0,72.375,55.0,,2.167,2.417,0.292,0.208,15.0,11.679,8.9,
2012-11-03,,2.208,82.0,61.167,42.0,,2.818,3.227,0.136,0.087,15.3,11.517,7.7,
2012-11-04,,2.042,90.0,71.75,49.0,,2.792,3.0,0.208,0.083,17.0,11.525,5.1,
2012-11-05,,2.125,88.0,77.75,64.0,,3.292,3.708,0.25,0.75,18.9,15.054,11.7,
2012-11-06,194.786,3.292,88.0,75.917,61.0,4.357,2.917,3.042,0.083,1.042,16.4,13.788,11.7,199.143
2012-11-07,190.696,3.391,87.0,62.75,53.0,4.391,3.0,3.0,0.0,1.167,16.8,14.129,11.1,195.087
2012-11-08,190.261,2.958,85.0,70.167,54.0,4.174,3.875,4.083,0.208,1.0,18.6,13.967,10.7,194.435
2012-11-09,187.783,2.667,86.0,73.625,59.0,3.304,3.833,4.083,0.292,0.667,16.6,13.2,10.6,191.087
2012-11-10,189.087,2.208,79.0,69.208,54.0,3.217,3.042,3.417,0.208,0.458,15.8,12.612,8.9,192.304
2012-11-11,191.478,2.125,93.0,79.125,64.0,3.217,2.5,2.818,0.227,0.478,16.9,14.321,11.3,194.696
2012-11-12,188.478,2.083,68.0,59.875,53.0,2.522,1.375,1.667,0.0,1.458,15.4,13.758,12.8,191.0
2012-11-13,189.739,2.083,88.0,66.792,46.0,2.217,1.958,2.292,0.042,1.708,14.7,12.079,8.1,191.957
2012-11-14,187.565,2.0,92.0,72.458,50.0,2.391,1.708,1.917,0.083,1.042,10.7,8.504,6.4,189.957
2012-11-15,191.625,2.478,90.0,79.417,60.0,2.375,3.083,3.583,0.375,0.833,11.5,8.804,6.9,194.0
2012-11-16,,2.458,92.0,74.083,52.0,,3.375,3.917,0.625,0.375,17.4,10.804,6.5,
2012-11-17,,2.792,94.0,83.083,61.0,,3.542,3.792,0.167,1.208,13.3,11.767,10.5,
2012-11-18,,2.542,79.0,62.458,43.0,,2.167,2.375,0.042,0.958,14.6,11.7,8.8,
2012-11-19,,2.667,87.0,66.833,47.0,,2.909,3.5,0.455,1.435,15.5,11.067,5.1,
2012-11-20,,2.417,65.0,56.625,50.0,,2.167,2.583,0.167,1.083,14.5,11.929,9.9,
2012-11-21,190.833,2.583,84.0,69.917,46.0,6.0,5.25,5.958,0.792,0.583,14.7,10.388,8.2,196.833
2012-11-22,192.957,3.375,89.0,77.333,51.0,6.478,5.5,6.75,1.333,0.583,18.0,11.062,7.6,199.435
2012-11-23,190.087,2.913,91.0,81.625,69.0,3.87,3.375,4.083,0.708,1.292,14.2,10.267,7.7,193.957
2012-11-24,184.696,2.0,88.0,74.5,64.0,2.304,1.833,2.25,0.292,0.792,11.0,9.008,7.4,187.0
2012-11-25,188.435,2.583,83.0,68.208,40.0,4.913,3.25,3.792,0.458,0.75,16.7,10.242,6.0,193.348
2012-11-26,196.478,2.792,94.0,76.833,45.0,4.565,4.667,5.0,0.333,1.167,11.5,9.725,8.7,201.043
2012-11-27,185.261,2.083,68.0,53.917,46.0,3.739,2.0,2.091,0.045,1.0,9.0,7.662,4.5,189.0
2012-11-28,189.696,2.083,79.0,68.917,56.0,3.304,3.083,3.333,0.208,1.208,13.9,7.458,1.4,193.0
2012-11-29,188.696,2.917,86.0,76.875,72.0,4.696,5.917,6.5,0.583,1.958,11.4,10.429,8.1,193.391
2012-11-30,191.739,2.708,91.0,83.625,68.0,6.87,5.0,5.75,0.708,1.042,11.7,8.917,7.5,198.609
2012-12-01,187.696,2.174,87.0,67.042,54.0,2.913,1.708,1.875,0.042,1.625,9.9,7.221,5.7,190.609
2012-12-02,191.87,2.333,88.0,75.792,58.0,4.957,3.458,3.708,0.417,0.458,8.9,4.8,1.3,196.826
2012-12-03,193.385,2.714,95.0,80.0,51.0,8.615,5.762,8.286,2.667,1.0,12.1,6.271,0.3,202.0
2012-12-04,186.769,2.375,88.0,53.417,42.0,5.231,2.208,2.375,0.208,2.583,9.4,6.942,5.4,192.0
2012-12-05,194.13,2.042,80.0,55.5,47.0,5.87,3.227,3.455,0.136,2.174,9.4,7.371,5.5,200.0
2012-12-06,187.522,2.25,76.0,53.083,45.0,5.13,2.458,2.542,0.167,2.917,6.9,3.992,2.6,192.652
2012-12-07,192.13,2.0,83.0,64.25,50.0,5.217,2.25,2.292,0.042,1.5,8.4,5.788,2.4,197.348
2012-12-08,189.739,2.375,82.0,55.458,35.0,5.565,2.917,2.917,0.0,2.292,8.8,5.058,1.6,195.304
2012-12-09,188.913,2.391,70.0,52.833,46.0,4.739,1.75,1.75,0.0,1.625,4.1,3.142,2.0,193.652
2012-12-10,187.174,2.0,83.0,63.458,43.0,4.609,2.083,2.333,0.333,3.583,7.1,3.883,2.2,191.783
2012-12-11,189.783,2.042,90.0,78.25,61.0,5.087,2.583,2.708,0.125,1.625,5.1,3.071,0.8,194.87
2012-12-12,188.739,2.167,91.0,86.708,78.0,5.739,3.042,3.125,0.125,1.25,6.0,3.325,1.8,194.478
2012-12-13,191.174,2.875,92.0,79.5,54.0,8.522,5.5,6.682,1.273,0.261,12.1,4.558,0.7,199.696
2012-12-14,192.783,4.0,91.0,79.333,62.0,12.0,10.0,14.75,4.708,1.958,11.4,5.629,-1.2,204.783
2012-12-15,190.87,3.208,93.0,84.542,75.0,7.261,2.375,2.417,0.0,0.333,12.6,11.142,9.3,198.13
2012-12-16,189.087,3.083,83.0,64.917,48.0,6.87,2.167,2.292,0.042,0.625,13.5,9.938,6.3,195.957
2012-12-17,196.913,3.435,89.0,82.292,65.0,10.13,7.333,8.75,1.333,0.958,9.9,5.8,2.7,207.043
2012-12-18,190.913,2.833,89.0,76.208,64.0,7.087,3.167,3.583,0.333,3.5,8.9,6.175,3.2,198.0
2012-12-19,197.13,2.542,91.0,88.625,84.0,7.913,6.333,6.958,0.625,1.0,4.1,2.346,1.2,205.043
2012-12-20,186.478,2.208,93.0,75.417,49.0,6.696,4.5,5.167,0.625,1.833,10.6,5.008,0.5,193.174
2012-12-21,191.609,2.708,91.0,82.417,61.0,8.87,6.684,7.947,1.158,1.0,8.0,4.517,1.2,200.478
2012-12-22,189.739,2.417,94.0,87.417,75.0,6.348,3.042,3.25,0.0,0.458,9.9,7.788,6.0,196.087
2012-12-23,190.261,2.583,93.0,73.917,54.0,5.957,2.167,2.375,0.0,1.083,6.3,3.292,-0.3,196.217
2012-12-24,186.435,2.0,85.0,72.417,55.0,3.957,1.0,1.0,0.0,0.75,5.4,1.921,-0.1,190.391
2012-12-25,188.652,2.478,83.0,60.708,46.0,5.87,2.5,2.958,0.333,3.25,7.5,4.55,0.7,194.522
2012-12-26,187.043,2.042,87.0,73.417,52.0,5.304,2.667,3.0,0.375,2.583,5.0,2.275,0.8,192.348
2012-12-27,189.739,2.5,86.0,76.458,54.0,8.435,5.273,6.0,0.773,0.708,9.6,2.429,-1.4,198.174
2012-12-28,196.609,2.958,92.0,88.833,85.0,8.739,7.583,8.125,0.583,0.625,6.4,3.996,0.1,205.348
2012-12-29,193.391,3.125,95.0,86.208,69.0,10.348,5.591,6.227,0.591,0.304,11.4,8.292,5.9,203.739
2012-12-30,202.478,3.542,93.0,84.042,64.0,7.913,3.167,3.5,0.0,1.458,8.4,6.221,3.5,210.391
2012-12-31,187.87,2.0,72.0,61.25,50.0,4.478,1.125,1.167,0.0,0.958,3.7,1.879,0.6,192.348
2013-01-01,190.826,2.917,80.0,53.417,39.0,5.435,2.5,2.773,0.091,2.739,11.1,8.838,6.3,196.261
2013-01-02,188.522,2.708,79.0,59.583,40.0,5.565,3.0,3.375,0.083,2.25,10.6,8.592,6.2,194.087
2013-01-03,194.217,2.75,89.0,75.417,55.0,6.174,3.125,3.542,0.25,1.042,10.5,5.729,1.4,200.391
2013-01-04,192.565,2.458,92.0,85.25,77.0,6.13,3.333,3.875,0.25,1.0,6.2,3.812,1.8,198.696
2013-01-05,188.435,2.043,79.0,58.25,44.0,4.652,1.167,1.417,0.125,1.0,8.1,5.108,1.5,193.087
2013-01-06,189.0,2.375,83.0,71.125,60.0,5.684,4.25,5.208,1.042,1.125,7.8,4.225,0.3,194.684
2013-01-07,192.304,2.708,88.0,69.833,47.0,5.783,6.208,8.292,1.958,1.875,13.1,5.746,-1.6,198.087
2013-01-08,217.435,3.25,93.0,84.208,69.0,7.435,9.042,11.125,1.917,1.958,7.7,6.246,5.0,224.87
2013-01-09,200.261,2.292,94.0,89.625,81.0,3.174,2.227,2.545,0.364,2.087,7.0,3.171,0.3,203.435
2013-01-10,187.174,2.0,92.0,81.375,66.0,3.087,2.208,2.542,0.375,2.042,3.9,1.717,0.0,190.261
2013-01-11,187.696,3.083,87.0,75.75,64.0,3.957,3.625,3.792,0.083,1.542,5.4,3.496,2.3,191.652
2013-01-12,190.696,3.208,90.0,66.417,49.0,4.0,2.708,2.792,0.0,2.958,7.1,4.658,2.0,194.696
2013-01-13,190.957,3.043,92.0,88.167,68.0,6.087,6.375,6.667,0.292,1.458,5.6,2.025,0.9,197.043
