date,HUM_max,HUM_mean,HUM_min,PM25_mean,TEMP_max,TEMP_mean,TEMP_min
2013-02-21,98.0,92.458,74.0,14.292,5.8,1.625,-1.1
2013-02-22,98.0,75.833,45.0,12.792,8.5,3.058,-2.4
2013-02-23,98.0,74.208,42.0,12.583,9.6,3.7,-1.4
2013-02-24,98.0,76.75,41.0,20.958,12.3,5.188,-1.6
2013-02-25,98.0,84.5,53.0,61.833,12.4,5.529,0.0
2013-02-26,98.0,90.667,68.0,55.292,11.4,5.454,-1.3
2013-02-27,99.0,97.833,94.0,13.583,11.3,9.071,6.3
2013-02-28,99.0,93.083,77.0,21.458,13.2,8.717,5.7
2013-03-01,98.0,95.167,88.0,23.625,9.0,7.279,6.2
2013-03-02,98.0,93.0,73.0,10.833,10.2,6.912,3.6
2013-03-03,99.0,79.25,44.0,9.208,8.0,3.254,-1.8
2013-03-04,98.0,72.625,26.0,10.667,11.7,4.296,-4.2
2013-03-05,98.0,89.792,69.0,15.042,8.8,5.358,1.8
2013-03-06,98.0,83.75,49.0,9.292,5.1,1.442,-1.8
2013-03-07,98.0,86.625,45.0,10.917,6.5,0.912,-2.1
2013-03-08,98.0,82.25,49.0,12.0,7.0,1.721,-2.9
2013-03-09,98.0,86.917,38.0,23.417,9.9,2.288,-2.7
2013-03-10,98.0,87.417,65.0,9.25,5.1,1.329,-1.6
2013-03-11,98.0,77.333,40.0,15.0,12.5,4.212,-3.4
2013-03-12,98.0,74.583,38.0,13.125,17.4,8.546,-0.6
2013-03-13,98.0,97.917,97.0,5.5,9.6,6.521,3.3
2013-03-14,99.0,97.417,88.0,8.667,3.9,2.242,0.3
2013-03-15,99.0,76.0,35.0,24.958,12.6,5.308,-0.5
2013-03-16,97.0,77.625,51.0,34.417,15.9,11.033,5.0
2013-03-17,98.0,80.375,37.0,30.625,18.6,10.35,4.2
2013-03-18,97.0,87.458,71.0,25.75,19.1,12.508,5.9
2013-03-19,99.0,81.458,50.0,16.75,13.5,7.375,2.9
2013-03-20,98.0,94.375,80.0,11.542,10.2,6.875,4.1
2013-03-21,98.0,88.375,58.0,8.417,6.6,3.975,1.2
2013-03-22,98.0,74.375,41.0,11.958,11.7,5.433,-0.7
2013-03-23,98.0,80.875,47.0,23.75,16.1,7.85,0.0
2013-03-24,98.0,61.667,17.0,29.583,19.4,10.175,0.8
2013-03-25,98.0,77.792,61.0,21.917,18.0,13.704,8.2
2013-03-26,99.0,98.042,95.0,11.583,16.1,13.312,11.2
2013-03-27,98.0,88.042,63.0,9.125,16.3,11.883,6.3
2013-03-28,98.0,67.125,15.0,18.167,25.2,12.917,3.4
2013-03-29,98.0,75.667,42.0,15.696,21.2,14.721,10.0
2013-03-30,99.0,97.958,97.0,7.417,13.8,11.825,8.9
2013-03-31,99.0,85.708,59.0,12.792,14.7,9.538,5.7
2013-07-10,93.0,71.167,46.0,10.375,33.9,27.971,23.0
2013-07-11,93.0,72.417,42.0,12.125,35.2,27.629,22.5
2013-07-12,93.0,76.292,53.0,19.792,32.9,27.492,21.9
2013-07-13,93.0,75.625,55.0,14.917,32.9,28.442,25.2
2013-07-14,91.0,75.25,60.0,10.667,31.2,28.217,24.8
2013-07-15,96.0,87.917,79.0,10.0,28.1,26.267,24.2
2013-07-16,95.0,78.667,53.0,12.083,32.7,26.821,22.6
2013-07-17,95.0,69.792,46.0,12.0,33.8,28.325,22.6
2013-07-18,97.0,83.0,71.0,15.333,29.6,26.646,23.9
2013-07-19,96.0,76.25,50.0,12.875,30.3,26.079,22.4
2013-07-20,94.0,74.542,54.0,15.333,32.0,26.642,20.7
2013-07-21,92.0,76.792,57.0,19.125,32.6,26.975,22.5
2013-07-22,93.0,74.75,50.0,13.958,33.6,27.875,22.7
2013-07-23,93.0,77.167,62.0,13.478,30.9,27.529,23.7
2013-07-24,94.0,70.292,42.0,12.292,35.2,28.746,23.5
2013-07-25,92.0,74.083,47.0,32.333,33.2,28.246,24.3
2013-07-26,93.0,76.0,52.0,49.292,33.0,27.346,22.8
2013-07-27,94.0,83.0,59.0,51.083,32.0,26.371,22.5
2013-07-28,98.0,91.208,73.0,26.625,27.3,24.079,21.1
2013-07-29,98.0,81.792,62.0,24.25,33.1,28.088,23.8
2013-07-30,95.0,85.25,72.0,41.333,30.3,28.033,26.4
2013-07-31,97.0,77.0,53.0,22.583,34.2,29.708,25.7
2013-08-01,98.0,90.208,76.0,19.304,30.2,27.104,24.6
2013-08-02,98.0,88.583,71.0,17.0,29.5,26.067,23.4
2013-08-03,97.0,86.0,70.0,15.833,30.9,27.104,24.3
2013-08-04,98.0,88.208,67.0,12.417,32.0,27.196,24.8
2013-08-05,96.0,85.708,58.0,18.667,33.5,27.412,24.2
2013-08-06,96.0,83.833,63.0,20.958,32.6,27.692,24.2
2013-08-07,95.0,82.875,60.0,21.875,33.7,28.642,24.2
2013-08-08,95.0,82.958,62.0,26.333,34.2,29.262,25.9
2013-08-09,96.0,77.458,48.0,30.958,36.5,29.617,25.1
2013-08-10,95.0,75.625,56.0,31.458,35.6,29.379,24.4
2013-08-11,94.0,81.75,58.0,42.333,34.8,28.975,24.4
2013-08-12,95.0,73.583,38.0,31.208,36.0,29.058,23.9
2013-08-13,95.0,77.208,56.0,30.083,34.1,28.642,24.2
2013-08-14,90.0,74.917,51.0,25.583,34.9,28.138,22.2
2013-08-15,93.0,77.292,59.0,21.125,32.7,28.438,24.3
2013-08-16,95.0,77.458,57.0,34.5,33.7,28.65,23.4
2013-08-17,95.0,73.208,39.0,33.708,35.6,28.879,23.3
2013-08-18,94.0,74.0,43.0,22.083,36.0,29.096,23.3
2013-08-19,96.0,70.458,39.0,13.625,36.0,29.742,24.0
2013-08-20,90.0,72.833,44.0,12.583,35.4,29.75,25.4
2013-08-21,94.0,77.833,55.0,17.636,35.3,29.471,24.8
2013-08-22,95.0,81.75,63.0,15.125,33.9,28.654,25.8
2013-08-23,98.0,90.333,73.0,11.652,30.5,26.5,24.3
2013-08-24,98.0,97.208,95.0,6.042,26.1,24.571,23.7
2013-08-25,98.0,85.417,59.0,12.0,29.1,24.908,22.0
2013-08-26,97.0,80.5,47.0,10.542,30.8,24.696,20.1
2013-08-27,98.0,79.042,52.0,14.25,30.2,25.058,19.5
2013-08-28,97.0,81.0,54.0,28.0,30.8,25.562,21.3
2013-08-29,96.0,81.417,55.0,24.958,33.2,26.175,19.4
2013-08-30,98.0,95.042,84.0,10.583,27.7,25.329,23.5
2013-08-31,98.0,96.333,77.0,10.625,28.4,24.058,22.2
2013-09-01,98.0,97.708,95.0,8.458,23.0,21.675,20.3
2013-09-02,98.0,95.125,86.0,5.583,25.7,23.017,21.1
2013-09-03,98.0,97.5,95.0,4.875,22.2,20.125,17.8
2013-09-04,98.0,96.417,86.0,3.417,22.8,19.446,17.8
2013-09-05,98.0,84.333,52.0,5.667,27.5,22.062,18.4
2013-09-06,98.0,82.583,57.0,6.458,27.2,22.046,17.5
2013-09-07,98.0,97.5,96.0,8.125,22.2,20.929,19.8
2013-09-08,98.0,92.042,71.0,5.167,26.7,22.108,19.4
2013-09-09,98.0,84.292,60.0,8.0,27.8,22.296,17.8
2013-09-10,98.0,82.125,56.0,12.75,28.9,23.133,17.9
2013-09-11,96.0,84.5,66.0,30.5,29.6,24.542,19.9
2013-09-12,98.0,90.417,71.0,28.292,29.1,24.558,22.0
2013-09-13,98.0,84.708,60.0,29.917,32.1,25.933,20.9
2013-09-14,98.0,85.708,59.0,31.708,31.8,26.129,21.6
2013-09-15,98.0,94.25,85.0,12.25,24.7,23.15,21.8
2013-09-16,98.0,71.583,44.0,9.083,26.3,21.729,14.4
2013-09-17,96.0,75.0,39.0,8.0,26.9,19.267,12.5
2013-09-18,97.0,79.917,50.0,10.0,27.5,20.404,12.9
2013-09-19,97.0,80.917,56.0,12.0,28.5,21.775,15.4
2013-09-20,97.0,80.125,51.0,21.958,30.3,22.525,15.3
2013-09-21,97.0,79.417,50.0,24.917,30.8,23.492,17.1
2013-09-22,96.0,82.25,51.0,25.542,28.7,23.496,19.2
2013-09-23,97.0,82.875,55.0,20.25,29.0,23.221,18.9
2013-09-24,97.0,79.667,48.0,26.333,30.6,23.35,17.9
2013-09-25,98.0,93.917,74.0,14.5,26.1,20.75,18.2
2013-09-26,98.0,74.375,43.0,5.25,24.0,19.279,15.8
2013-09-27,97.0,75.875,39.0,5.708,23.7,17.692,12.8
2013-09-28,98.0,83.417,56.0,15.417,26.9,19.729,12.4
2013-09-29,97.0,85.625,53.0,20.833,29.6,22.65,19.1
2013-09-30,98.0,91.083,65.0,16.208,26.0,21.308,19.4
2013-10-01,98.0,87.833,67.0,9.75,27.5,21.7,17.9
2013-10-02,98.0,85.958,66.0,8.083,26.0,21.767,18.3
2013-10-03,98.0,85.875,60.0,8.417,22.7,19.033,14.6
2013-10-04,98.0,81.75,53.0,10.333,24.8,17.829,11.6
2013-10-05,98.0,97.083,96.0,11.667,20.6,18.017,15.2
2013-10-06,98.0,88.708,71.0,9.042,28.3,22.879,18.9
2013-10-07,98.0,82.0,48.0,12.167,31.7,24.529,19.1
2013-10-08,98.0,89.083,73.0,11.833,26.3,23.271,21.6
2013-10-09,98.0,90.375,68.0,4.0,27.7,22.533,19.2
2013-10-10,98.0,91.542,74.0,11.125,27.8,23.396,19.3
2013-10-11,98.0,88.042,53.0,19.125,27.6,22.346,17.6
2013-10-12,97.0,72.375,43.0,14.583,21.8,18.062,12.1
2013-10-13,97.0,79.083,46.0,10.0,23.9,16.367,10.4
2013-10-14,98.0,83.5,54.0,23.792,26.7,18.096,10.9
2013-10-15,98.0,91.625,76.0,16.727,22.5,17.796,12.8
2013-10-16,97.0,84.75,66.0,6.292,16.6,14.383,10.8
2013-10-17,98.0,80.083,43.0,9.208,18.5,12.867,7.9
2013-10-18,97.0,85.375,61.0,9.417,20.1,14.254,8.7
2013-10-19,98.0,86.083,62.0,14.333,22.1,17.117,13.1
2013-10-20,98.0,93.875,80.0,11.458,19.6,16.829,14.0
2013-10-21,98.0,90.333,68.0,7.5,23.2,17.121,12.1
2013-10-22,98.0,97.417,93.0,6.208,18.6,16.458,14.1
2013-10-23,98.0,96.125,87.0,6.375,19.5,17.308,16.2
2013-10-24,98.0,98.0,98.0,3.083,18.4,17.675,16.9
2013-10-25,98.0,96.542,80.0,11.458,17.7,16.258,14.2
2013-10-26,98.0,80.792,59.0,10.417,17.2,14.308,10.4
2013-10-27,98.0,85.583,54.0,12.083,18.7,12.267,8.3
2013-10-28,98.0,80.75,43.0,12.125,20.4,12.579,6.1
2013-10-29,98.0,83.875,55.0,16.5,20.5,13.529,7.7
2013-10-30,98.0,86.375,50.0,23.833,19.5,13.075,8.3
2013-10-31,98.0,89.75,74.0,26.375,17.6,13.354,9.3
2013-11-01,98.0,85.875,60.0,23.125,20.3,13.075,7.8
2013-11-02,98.0,88.042,61.0,30.583,21.3,13.958,7.2
2013-11-03,99.0,98.0,97.0,29.375,17.0,14.775,12.7
2013-11-04,99.0,95.292,71.0,13.542,18.2,14.146,11.6
2013-11-05,99.0,86.0,53.0,18.125,19.2,12.967,8.8
2013-11-06,98.0,86.042,52.0,25.667,20.7,13.217,5.9
2013-11-07,98.0,83.208,49.0,25.75,20.9,15.108,9.7
2013-11-08,98.0,82.5,33.0,16.0,20.2,12.575,7.5
2013-11-09,98.0,83.292,56.0,19.542,20.4,14.088,8.1
2013-11-10,98.0,91.125,65.0,9.458,19.5,15.592,12.0
2013-11-11,98.0,89.917,57.0,6.105,14.7,10.367,7.7
2013-11-12,99.0,95.667,78.0,2.5,11.1,7.85,6.0
2013-11-13,98.0,92.208,58.0,3.875,12.9,8.412,4.8
2013-11-14,98.0,83.083,49.0,8.542,16.8,9.621,2.0
2013-11-15,98.0,89.167,56.0,11.435,16.7,11.825,7.1
2013-11-16,98.0,85.167,46.0,21.333,17.8,10.429,5.3
2013-11-17,98.0,89.375,67.0,27.333,15.3,10.442,6.0
2013-11-18,98.0,85.583,51.0,4.652,9.0,6.629,3.6
2013-11-19,98.0,95.208,81.0,7.25,7.4,5.217,3.8
2013-11-20,98.0,88.042,53.0,11.042,11.6,7.138,4.8
2013-11-21,98.0,87.083,57.0,9.167,11.8,7.583,5.0
2013-11-22,98.0,89.792,45.0,8.958,14.4,8.392,5.0
2013-11-23,99.0,87.208,53.0,13.0,15.8,8.417,2.7
2013-11-24,98.0,84.208,49.0,18.125,17.0,10.008,4.7
2013-11-25,97.0,71.417,53.0,12.708,17.3,14.279,11.3
2013-11-26,93.0,62.25,49.0,8.375,11.1,8.196,3.5
2013-11-27,98.0,86.042,60.0,10.542,11.5,8.021,2.9
2013-11-28,98.0,88.833,61.0,4.958,6.1,3.425,1.6
2013-11-29,98.0,87.583,62.0,4.083,6.3,3.758,1.2
2013-11-30,98.0,86.083,61.0,7.75,12.6,6.833,2.4
2013-12-01,98.0,91.125,58.0,11.958,14.6,7.042,3.3
2013-12-02,98.0,87.958,62.0,13.917,15.1,6.7,1.2
2013-12-03,98.0,91.75,68.0,12.75,12.0,6.629,2.3
2013-12-04,99.0,97.167,85.0,13.5,10.8,5.875,2.3
2013-12-05,99.0,86.833,60.0,13.917,14.6,7.317,1.1
2013-12-06,98.0,92.75,63.0,21.542,12.0,7.325,4.4
2013-12-07,99.0,86.833,53.0,9.208,11.3,7.212,3.2
2013-12-08,98.0,86.75,55.0,11.417,11.8,7.554,2.6
2013-12-09,98.0,86.167,63.0,10.667,13.4,8.542,1.4
2013-12-10,98.0,94.542,78.0,9.091,11.9,7.812,5.2
2013-12-11,98.0,84.708,55.0,9.542,8.9,5.971,3.7
2013-12-12,95.0,70.208,45.0,6.833,7.2,3.962,0.5
2013-12-13,98.0,75.167,50.0,8.042,7.5,4.383,1.1
2013-12-14,80.0,64.833,55.0,10.583,7.4,5.238,3.2
2013-12-15,95.0,67.958,50.0,11.625,9.0,6.633,3.9
2013-12-16,97.0,85.417,55.0,6.167,8.2,4.904,2.4
2013-12-17,97.0,84.833,60.0,8.375,9.2,5.646,3.0
2013-12-18,99.0,97.458,95.0,4.875,7.5,5.671,4.5
2013-12-19,99.0,95.75,73.0,4.5,9.5,4.283,0.5
2013-12-20,98.0,92.833,68.0,7.0,5.4,2.95,0.2
2013-12-21,98.0,95.708,90.0,4.333,6.3,4.096,2.7
2013-12-22,98.0,97.167,88.0,9.25,5.3,3.171,1.8
2013-12-23,98.0,93.292,72.0,7.042,7.0,3.546,1.2
2013-12-24,99.0,96.667,87.0,6.875,5.9,4.021,2.7
2013-12-25,98.0,89.958,63.0,8.958,8.3,3.679,1.2
2013-12-26,98.0,96.958,90.0,11.833,6.9,3.917,-0.1
2013-12-27,99.0,98.125,97.0,20.917,4.8,2.396,0.3
2013-12-28,99.0,92.917,74.0,2.417,3.5,0.917,-0.6
2013-12-29,98.0,92.5,80.0,8.667,3.9,1.508,-0.9
2013-12-30,98.0,95.25,85.0,14.0,5.3,2.975,1.4
2013-12-31,98.0,89.917,57.0,18.833,10.3,3.983,-0.3
2014-01-01,99.0,87.292,61.0,5.208,3.3,-0.454,-1.8
2014-01-02,98.0,88.667,66.0,5.125,2.5,0.058,-1.6
2014-01-03,99.0,93.125,73.0,4.792,6.2,0.888,-1.9
2014-01-04,99.0,90.042,63.0,8.5,9.3,4.112,-0.1
2014-01-05,99.0,89.083,55.0,13.583,11.9,4.246,-1.9
2014-01-06,98.0,89.792,72.0,14.75,11.0,7.512,2.3
2014-01-07,99.0,96.583,83.0,6.0,4.9,2.512,1.2
2014-01-08,99.0,98.0,93.0,8.833,4.2,1.892,-0.5
2014-01-09,99.0,98.5,97.0,9.583,3.9,0.996,-2.6
2014-01-10,99.0,77.583,58.0,12.542,7.7,4.371,1.5
2014-01-11,99.0,87.333,48.0,12.375,8.3,3.179,0.4
2014-01-12,99.0,97.458,86.0,6.417,3.8,1.575,0.2
2014-01-13,99.0,90.708,60.0,6.125,7.8,2.796,-0.8
2014-01-14,99.0,94.042,79.0,9.0,6.9,2.579,-2.1
2014-01-15,99.0,98.75,98.0,6.667,5.9,4.55,3.5
2014-01-16,99.0,90.875,63.0,22.13,10.8,6.229,3.8
2014-01-17,99.0,88.042,66.0,22.417,6.2,2.875,-0.2
2014-01-18,99.0,86.333,55.0,8.125,9.6,2.962,-2.1
2014-01-19,98.0,75.667,58.0,21.208,7.8,5.7,3.5
2014-01-20,98.0,87.458,58.0,20.375,9.6,4.288,0.0
2014-01-21,99.0,86.0,54.0,22.5,12.5,5.867,0.4
2014-01-22,99.0,97.917,93.0,11.667,9.8,6.604,5.4
2014-01-23,98.0,87.042,64.0,10.167,5.9,4.246,1.1
2014-01-24,98.0,86.833,65.0,12.375,10.3,5.029,0.8
2014-01-25,98.0,84.708,49.0,18.167,11.1,4.867,0.5
2014-01-26,99.0,97.5,74.0,18.167,12.2,7.8,3.7
2014-01-27,99.0,93.5,65.0,12.208,11.2,7.175,2.3
2014-01-28,98.0,97.167,89.0,6.833,3.6,1.546,0.5
2014-01-29,99.0,92.792,74.0,5.625,4.7,1.475,-1.8
2014-01-30,99.0,96.542,78.0,7.875,6.0,2.638,-0.1
2014-01-31,98.0,90.125,73.0,11.417,3.1,1.371,0.0
2014-02-01,98.0,93.0,70.0,5.125,3.9,1.592,0.2
2014-02-02,99.0,90.75,64.0,6.417,5.5,2.283,0.4
2014-02-03,99.0,88.458,54.0,6.0,7.0,2.583,-0.5
2014-02-04,98.0,81.792,46.0,6.958,9.3,3.917,-0.8
2014-02-05,99.0,96.042,82.0,5.75,5.1,2.954,0.7
2014-02-06,98.0,83.875,48.0,9.375,7.5,3.021,-0.1
2014-02-07,98.0,83.833,56.0,15.917,10.4,4.296,-1.2
2014-02-08,98.0,88.0,61.0,9.542,5.4,1.946,-1.9
2014-02-09,98.0,80.25,61.0,6.792,2.6,-0.804,-2.7
2014-02-10,91.0,71.25,57.0,19.708,6.3,3.933,2.6
2014-02-11,99.0,84.292,54.0,25.417,9.9,5.158,0.5
2014-02-12,99.0,86.75,62.0,18.583,8.3,4.304,0.6
2014-02-13,98.0,87.375,60.0,6.043,2.9,0.525,-1.0
2014-02-14,99.0,83.0,50.0,12.875,7.7,2.412,-1.3
2014-02-15,98.0,86.375,64.0,28.167,10.4,3.921,-1.8
2014-02-16,99.0,83.542,49.0,12.833,9.6,4.925,0.5
2014-02-17,99.0,96.375,81.0,12.167,9.2,6.025,4.4
2014-02-18,99.0,92.0,75.0,2.833,7.5,4.683,2.0
2014-02-19,99.0,85.667,64.0,7.833,5.4,3.188,1.2
2014-02-20,98.0,78.208,52.0,6.75,8.0,3.171,-1.6
2014-02-21,98.0,81.25,49.0,8.042,13.4,5.621,-3.4
2014-02-22,98.0,84.333,68.0,3.75,15.1,12.2,8.3
2014-02-23,99.0,85.208,58.0,27.208,11.3,7.5,1.4
2014-02-24,98.0,88.083,66.0,26.458,11.1,5.075,0.0
2014-02-25,98.0,79.042,44.0,22.125,11.1,5.733,1.2
2014-02-26,98.0,81.125,45.0,16.25,12.0,7.196,2.4
2014-02-27,98.0,83.458,48.0,13.375,6.3,2.746,0.6
2014-02-28,99.0,83.0,54.0,15.042,8.6,3.904,0.5
2014-03-01,99.0,97.875,91.0,12.708,5.5,4.129,2.9
2014-03-02,99.0,81.417,48.0,18.333,9.3,4.308,-0.3
2014-03-03,99.0,97.0,88.0,14.708,6.5,2.821,-1.5
2014-03-04,99.0,87.208,64.0,9.708,6.2,3.712,-0.4
2014-03-05,98.0,87.042,68.0,13.458,5.9,2.704,-0.9
2014-03-06,98.0,82.125,56.0,12.292,7.8,3.004,-1.0
2014-03-07,98.0,88.583,69.0,13.917,8.6,4.888,-0.2
2014-03-08,99.0,81.625,52.0,9.25,12.8,7.917,4.9
2014-03-09,99.0,97.75,82.0,6.667,7.2,5.021,2.0
2014-03-10,98.0,91.458,69.0,6.542,5.3,-0.642,-3.2
2014-03-11,89.0,65.208,47.0,7.917,6.7,3.708,0.6
2014-03-12,92.0,53.583,37.0,11.958,7.7,4.838,-1.9
2014-03-13,99.0,85.792,49.0,14.348,11.9,4.583,-1.8
2014-03-14,98.0,83.792,42.0,17.208,10.7,6.079,2.7
2014-03-15,98.0,82.458,56.0,15.167,15.5,7.392,0.0
2014-03-16,98.0,82.708,47.0,16.833,18.4,9.358,1.4
2014-03-17,98.0,68.417,23.0,28.833,21.6,11.392,1.8
2014-03-18,99.0,94.583,76.0,25.708,15.0,10.954,6.2
2014-03-19,99.0,98.583,98.0,9.458,14.0,11.921,9.9
2014-03-20,99.0,96.167,89.0,15.091,12.3,10.317,7.1
2014-03-21,99.0,82.333,36.0,12.125,18.6,10.358,4.3
2014-03-22,98.0,76.458,39.0,27.708,16.7,8.954,3.3
2014-03-23,96.0,67.708,43.0,7.583,10.2,6.35,0.9
2014-03-24,98.0,79.875,41.0,10.25,8.2,3.288,-0.5
2014-03-25,98.0,71.25,31.0,9.542,10.5,4.529,-0.2
2014-03-26,98.0,74.542,36.0,13.042,13.2,5.729,-1.9
2014-03-27,98.0,68.0,28.0,13.417,16.4,8.188,-0.9
2014-03-28,97.0,71.25,40.0,12.417,20.8,12.279,2.9
2014-03-29,98.0,82.208,58.0,13.333,18.3,12.096,6.5
2014-03-30,98.0,72.917,38.0,19.875,20.2,11.475,4.1
2014-03-31,98.0,72.25,38.0,33.708,23.0,14.292,5.3
2014-04-01,98.0,70.458,31.0,12.542,19.4,9.85,2.0
2014-04-02,98.0,64.292,24.0,14.625,21.6,11.792,2.5
2014-04-03,98.0,84.292,46.0,14.875,20.8,11.962,4.8
2014-04-04,98.0,94.5,71.0,10.292,10.4,6.696,3.5
2014-04-05,98.0,84.25,51.0,11.125,11.4,5.925,2.6
2014-04-06,98.0,81.125,47.0,10.167,9.5,5.067,0.4
2014-04-07,98.0,67.708,30.0,11.625,18.0,8.971,-0.7
2014-04-08,97.0,78.542,51.0,25.792,17.7,10.692,3.1
2014-04-09,96.0,68.5,26.0,35.917,20.2,11.612,3.6
2014-04-10,97.0,82.333,67.0,24.083,17.3,9.879,3.7
2014-04-11,98.0,59.875,20.0,12.455,18.6,9.671,2.6
2014-04-12,94.0,57.625,26.0,13.333,18.8,10.562,1.1
2014-04-13,93.0,71.75,37.0,17.208,15.9,10.842,7.2
2014-04-14,97.0,64.292,21.0,15.458,17.3,9.612,2.6
2014-04-15,86.0,55.458,22.0,17.875,21.5,11.308,-0.9
2014-04-16,97.0,74.542,52.0,45.667,20.7,13.629,7.2
2014-04-17,98.0,67.333,29.0,31.375,22.1,14.708,7.5
2014-04-18,98.0,89.583,75.0,28.292,16.5,13.108,11.2
2014-04-19,97.0,70.375,40.0,12.25,14.9,10.492,5.5
2014-04-20,97.0,77.708,47.0,8.917,17.7,10.321,4.5
2014-04-21,98.0,92.333,73.0,14.833,18.0,12.875,10.1
2014-04-22,98.0,78.875,49.0,20.375,17.4,12.25,7.2
2014-04-23,98.0,66.417,25.0,18.75,20.3,12.254,4.5
2014-04-24,95.0,54.458,17.0,15.917,23.0,13.371,3.6
2014-04-25,94.0,55.792,22.0,16.875,24.3,14.275,4.7
2014-04-26,93.0,62.542,24.0,18.292,25.4,15.471,6.3
2014-04-27,96.0,65.167,30.0,18.708,25.2,17.308,9.6
2014-04-28,98.0,89.667,69.0,12.917,17.1,14.142,13.0
2014-04-29,98.0,86.583,60.0,4.25,23.4,16.904,12.8
2014-04-30,98.0,90.792,75.0,6.542,18.9,15.471,13.4
2014-05-01,98.0,85.625,63.0,9.625,20.3,15.825,11.7
2014-05-02,98.0,75.125,39.0,17.292,24.4,16.779,9.5
2014-05-03,97.0,66.042,27.0,23.542,18.6,14.554,6.8
2014-05-04,88.0,48.792,12.0,11.792,25.7,15.558,3.5
2014-05-05,97.0,71.542,37.0,12.917,16.9,13.183,7.7
2014-05-06,96.0,67.542,34.0,14.458,17.3,10.804,4.4
2014-05-07,90.0,58.75,17.0,13.042,23.8,13.45,3.3
2014-05-08,96.0,71.292,35.0,21.917,25.3,17.188,8.2
2014-05-09,98.0,75.792,30.0,19.043,19.7,14.754,8.8
