date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2011-03-17,93.0,78.917,61.0,2.958,3.167,0.042,,4.458,167.0,128.875,93.0
2011-03-18,93.0,89.375,83.0,3.875,4.25,0.167,,5.0,112.0,103.667,86.0
2011-03-19,88.0,66.333,41.0,3.375,3.833,0.375,,3.375,77.0,47.25,-3.0
2011-03-20,88.0,66.292,44.0,2.333,2.792,0.208,,2.458,102.0,43.625,-16.0
2011-03-21,92.0,64.083,30.0,3.042,3.417,0.125,,3.333,112.0,55.5,-1.0
2011-03-22,92.0,77.333,43.0,5.286,6.286,0.857,,2.19,143.0,65.583,-6.0
2011-03-23,92.0,88.0,71.0,6.958,7.833,0.75,,3.125,107.0,86.167,64.0
2011-03-24,92.0,73.417,50.0,3.0,3.042,0.125,,3.417,101.0,77.833,39.0
2011-03-25,89.0,57.25,35.0,1.958,2.125,0.0,,2.125,102.0,58.667,17.0
2011-03-26,93.0,77.958,54.0,2.417,2.792,0.208,,1.375,84.0,39.042,4.0
2011-03-27,89.0,61.583,32.0,4.917,5.458,0.375,,3.917,156.0,75.667,-8.0
2011-03-28,90.0,64.333,44.0,4.375,4.708,0.0,,4.458,146.0,106.042,38.0
2011-03-29,93.0,57.083,28.0,4.762,5.714,0.762,,3.524,173.0,100.25,9.0
2011-03-30,62.0,48.542,41.0,2.143,2.238,0.0,,5.857,216.0,172.25,127.0
2011-03-31,92.0,72.417,44.0,2.0,2.083,0.042,,0.583,158.0,80.625,23.0
2011-04-01,96.0,56.625,21.0,5.611,6.444,0.778,,0.75,206.0,107.875,9.0
2011-04-02,92.0,73.75,62.0,3.625,4.333,0.833,,,110.0,75.167,40.0
2011-04-03,73.0,52.083,40.0,2.125,2.583,0.542,,,99.0,76.208,52.0
2011-04-04,93.0,60.375,44.0,3.292,3.917,0.625,,,104.0,72.042,12.0
2011-04-05,97.0,71.833,46.0,3.75,4.542,0.708,,,123.0,64.167,-12.0
2011-04-06,97.0,61.583,29.0,6.333,7.571,1.238,,3.143,196.0,103.292,-1.0
2011-04-07,88.0,55.75,37.0,2.474,2.684,0.0,,1.722,220.0,167.833,87.0
2011-04-08,98.0,89.958,59.0,5.25,6.042,0.75,,0.875,166.0,129.833,107.0
2011-04-09,96.0,75.542,51.0,3.417,3.75,0.292,,0.833,167.0,122.625,56.0
2011-04-10,93.0,56.625,22.0,3.333,3.75,0.167,,1.792,200.0,114.208,23.0
2011-04-11,98.0,88.917,75.0,4.583,4.917,0.375,,0.0,99.0,68.708,29.0
2011-04-12,98.0,68.625,28.0,3.167,3.625,0.333,,0.667,158.0,83.292,-1.0
2011-04-13,94.0,68.875,32.0,4.167,4.583,0.417,,1.583,177.0,105.375,18.0
2011-04-14,94.0,65.667,33.0,5.81,6.476,0.667,,4.0,204.0,123.667,36.0
2011-04-15,97.0,75.833,55.0,3.333,3.875,0.458,,3.25,193.0,146.375,86.0
2011-04-16,95.0,69.333,54.0,3.333,3.875,0.458,,2.667,156.0,108.958,38.0
2011-04-17,97.0,73.958,47.0,2.25,2.625,0.542,,1.833,124.0,72.917,3.0
2011-04-18,98.0,86.583,53.0,2.583,3.208,0.542,,1.542,164.0,89.333,29.0
2011-04-19,97.0,86.625,52.0,1.583,1.958,0.208,,0.917,117.0,81.083,57.0
2011-04-20,97.0,71.833,49.0,3.083,3.458,0.583,,1.708,132.0,97.458,47.0
2011-04-21,98.0,70.0,36.0,4.083,4.792,0.625,,2.583,200.0,120.458,32.0
2011-04-22,89.0,75.875,51.0,4.048,4.429,0.429,,2.286,184.0,139.542,85.0
2011-04-23,98.0,76.875,51.0,3.083,3.167,0.083,,0.875,160.0,121.042,71.0
2011-04-24,95.0,65.208,38.0,2.708,2.708,0.0,,1.0,170.0,115.417,65.0
2011-04-25,78.0,55.5,32.0,2.667,2.708,0.0,,0.917,177.0,128.083,74.0
2011-04-26,95.0,74.292,45.0,8.333,9.0,0.625,,1.333,198.0,137.5,81.0
2011-04-27,97.0,75.0,44.0,3.0,3.174,0.087,,2.174,265.0,174.25,107.0
2011-04-28,98.0,86.667,62.0,2.042,2.042,0.0,,0.417,137.0,109.083,63.0
2011-04-29,97.0,67.833,33.0,3.625,3.917,0.083,,0.958,182.0,124.625,51.0
2011-04-30,94.0,53.0,32.0,2.714,2.81,0.048,,4.0,266.0,203.625,91.0
2011-05-01,93.0,62.917,39.0,1.917,2.0,0.0,,2.458,241.0,195.208,132.0
2011-05-02,95.0,68.042,36.0,4.0,4.333,0.458,,1.958,206.0,149.833,96.0
2011-05-03,95.0,69.625,34.0,3.792,4.292,0.333,,1.625,223.0,149.25,92.0
2011-05-04,96.0,78.208,55.0,2.75,3.125,0.333,,1.708,183.0,134.042,86.0
2011-05-05,98.0,79.583,59.0,2.708,3.042,0.25,,1.375,155.0,122.625,81.0
2011-05-06,97.0,61.833,35.0,2.667,3.292,0.458,,2.0,244.0,177.792,72.0
2011-05-07,94.0,67.25,45.0,2.792,3.0,0.167,,3.292,276.0,215.375,174.0
2011-05-08,98.0,74.042,36.0,3.714,3.952,0.143,,0.476,232.0,185.292,114.0
2011-05-09,95.0,67.5,37.0,5.958,6.417,0.458,,0.708,296.0,212.708,114.0
2011-05-10,97.0,88.583,67.0,4.917,5.583,0.542,,0.042,266.0,215.208,167.0
2011-05-11,95.0,95.0,95.0,5.375,5.708,0.167,,0.0,174.0,156.0,142.0
2011-05-12,94.0,86.875,74.0,5.0,5.667,0.667,,0.083,207.0,170.583,144.0
2011-05-13,82.0,46.375,32.0,1.652,1.652,0.0,,0.087,213.0,182.375,152.0
2011-05-14,74.0,44.792,31.0,2.5,2.625,0.0,,0.375,227.0,184.333,121.0
2011-05-15,86.0,54.042,21.0,2.875,2.917,0.0,,0.25,272.0,179.458,98.0
2011-05-16,95.0,66.75,29.0,3.81,4.0,0.048,,1.857,244.0,181.833,122.0
2011-05-17,95.0,71.0,35.0,3.792,4.167,0.333,,0.875,225.0,169.833,108.0
2011-05-18,90.0,61.917,34.0,5.625,6.292,0.625,,1.0,252.0,172.25,77.0
2011-05-19,93.0,66.083,35.0,5.458,6.0,0.5,,1.583,272.0,196.375,106.0
2011-05-20,98.0,66.5,39.0,4.583,5.042,0.375,,1.958,288.0,222.542,128.0
2011-05-21,97.0,79.958,57.0,4.833,5.542,0.625,,1.292,279.0,225.333,189.0
2011-05-22,97.0,84.167,62.0,2.958,3.25,0.292,,0.958,203.0,169.583,140.0
2011-05-23,96.0,84.667,73.0,4.542,5.042,0.5,,0.625,166.0,150.958,131.0
2011-05-24,96.0,73.292,48.0,3.857,4.619,0.762,,0.81,203.0,168.125,132.0
2011-05-25,95.0,76.958,55.0,4.417,5.542,1.083,,1.25,225.0,179.417,128.0
2011-05-26,94.0,83.333,43.0,7.208,8.125,1.042,,1.292,231.0,180.583,158.0
2011-05-27,96.0,77.25,50.0,4.174,4.696,0.565,,1.043,231.0,191.208,161.0
2011-05-28,95.0,93.458,88.0,4.417,5.25,0.667,,1.0,191.0,178.417,171.0
2011-05-29,95.0,94.583,94.0,1.833,2.083,0.25,,1.667,175.0,165.75,150.0
2011-05-30,95.0,92.25,89.0,1.333,1.708,0.25,,0.708,155.0,150.25,143.0
2011-05-31,95.0,84.042,64.0,3.583,4.458,0.708,,1.292,189.0,160.333,140.0
2011-06-01,97.0,87.167,56.0,3.286,3.714,0.476,,0.095,227.0,178.125,151.0
2011-06-02,96.0,82.75,58.0,4.167,4.708,0.458,,0.167,242.0,192.958,164.0
2011-06-03,95.0,77.375,56.0,4.0,4.667,0.5,,0.167,230.0,199.583,169.0
2011-06-04,95.0,71.042,38.0,2.75,3.125,0.333,,0.75,294.0,218.917,163.0
2011-06-05,95.0,75.958,54.0,2.708,2.875,0.083,,1.292,255.0,200.417,161.0
2011-06-06,95.0,66.458,35.0,4.333,4.792,0.458,,1.167,279.0,208.708,132.0
2011-06-07,93.0,63.792,35.0,5.583,6.25,0.542,,1.375,290.0,228.625,178.0
2011-06-08,96.0,71.25,53.0,4.75,5.167,0.458,,0.75,264.0,227.542,188.0
2011-06-09,96.0,74.417,38.0,3.286,3.667,0.095,,0.429,306.0,229.75,176.0
2011-06-10,97.0,89.083,62.0,2.826,3.478,0.261,,0.043,246.0,211.375,191.0
2011-06-11,97.0,83.25,57.0,2.667,2.917,0.333,,0.708,243.0,208.417,188.0
2011-06-12,95.0,91.583,80.0,1.667,2.042,0.375,,0.083,213.0,192.958,177.0
2011-06-13,95.0,78.375,53.0,1.583,1.875,0.333,,0.292,255.0,207.75,158.0
2011-06-14,94.0,74.875,52.0,2.667,2.833,0.375,,0.458,248.0,204.875,172.0
2011-06-15,95.0,80.0,59.0,3.208,4.042,0.708,,0.542,227.0,197.583,158.0
2011-06-16,94.0,75.625,54.0,3.875,4.167,0.25,,0.625,234.0,203.708,166.0
2011-06-17,95.0,77.833,56.0,3.0,3.524,0.714,,0.286,243.0,207.0,165.0
2011-06-18,97.0,89.625,79.0,3.75,4.375,0.625,,0.0,213.0,199.667,185.0
2011-06-19,96.0,82.0,66.0,3.5,3.833,0.333,,0.208,243.0,217.875,196.0
2011-06-20,93.0,75.042,51.0,2.792,3.333,0.458,,0.333,285.0,242.458,201.0
2011-06-21,95.0,74.333,47.0,3.333,3.917,0.667,,0.542,306.0,254.458,211.0
2011-06-22,94.0,76.0,54.0,2.083,2.75,0.417,,0.208,310.0,267.417,223.0
2011-06-23,95.0,66.25,47.0,1.375,1.667,0.25,,0.958,330.0,294.125,259.0
2011-06-24,97.0,68.25,52.0,1.13,1.522,0.261,,0.435,332.0,290.375,247.0
2011-06-25,96.0,83.333,63.0,2.571,3.476,0.81,,0.0,290.0,250.75,227.0
2011-06-26,96.0,81.958,65.0,3.167,3.75,0.458,,0.0,290.0,257.417,221.0
2011-06-27,96.0,79.375,63.0,3.875,4.25,0.375,,0.0,285.0,253.792,213.0
2011-06-28,95.0,76.417,49.0,2.25,2.625,0.292,,0.0,312.0,274.0,247.0
2011-06-29,94.0,73.5,52.0,2.208,2.667,0.542,,0.0,324.0,276.875,228.0
2011-06-30,93.0,72.292,50.0,1.583,2.083,0.458,,0.292,320.0,277.792,234.0
2011-07-01,97.0,92.833,87.0,2.625,3.417,0.708,,0.0,249.0,240.708,230.0
2011-07-02,95.0,88.75,70.0,3.25,3.708,0.375,,0.0,275.0,245.208,227.0
2011-07-03,94.0,77.292,53.0,1.238,1.524,0.143,,0.0,310.0,270.167,231.0
2011-07-04,97.0,81.083,64.0,2.0,2.125,0.167,,0.0,290.0,263.917,233.0
2011-07-05,94.0,74.167,53.0,2.542,3.0,0.167,,0.458,293.0,251.208,214.0
2011-07-06,95.0,82.208,52.0,3.625,4.125,0.417,,0.333,280.0,239.417,198.0
2011-07-07,95.0,91.083,81.0,3.708,5.0,1.167,,0.125,256.0,238.833,227.0
2011-07-08,91.0,64.25,42.0,1.167,1.667,0.542,,0.625,348.0,295.208,234.0
2011-07-09,93.0,66.833,40.0,1.333,1.708,0.208,,0.167,359.0,294.375,239.0
2011-07-10,93.0,73.208,51.0,1.667,2.042,0.542,,0.0,326.0,277.0,238.0
2011-07-11,95.0,74.958,39.0,2.19,2.81,0.524,,0.952,359.0,278.75,230.0
2011-07-12,94.0,76.625,49.0,2.375,2.917,0.583,,0.75,332.0,268.542,230.0
2011-07-13,95.0,75.5,44.0,2.5,3.042,0.417,,1.0,352.0,274.208,218.0
2011-07-14,95.0,71.208,50.0,2.542,3.042,0.5,,1.083,325.0,279.042,237.0
2011-07-15,93.0,70.333,48.0,2.625,2.75,0.417,,1.333,333.0,278.167,221.0
2011-07-16,95.0,73.375,51.0,2.875,3.208,0.458,,1.292,336.0,281.542,225.0
2011-07-17,93.0,71.917,42.0,2.125,2.375,0.125,,1.042,349.0,286.5,228.0
2011-07-18,92.0,74.0,58.0,2.833,3.458,0.708,,1.0,303.0,281.417,249.0
2011-07-19,96.0,85.333,80.0,2.286,3.048,1.0,,0.0,271.0,259.667,254.0
2011-07-20,98.0,88.5,80.0,2.292,2.75,0.375,,0.0,265.0,251.333,227.0
2011-07-21,97.0,90.0,75.0,2.833,3.333,0.375,,0.0,247.0,229.125,221.0
2011-07-22,93.0,78.375,53.0,1.957,2.609,0.435,,0.0,270.0,232.625,213.0
2011-07-23,93.0,76.333,56.0,1.833,2.208,0.625,,0.0,272.0,234.708,200.0
2011-07-24,95.0,76.792,54.0,1.667,2.167,0.5,,0.0,275.0,236.0,186.0
2011-07-25,95.0,89.208,65.0,3.708,4.25,0.5,,0.0,296.0,241.125,220.0
2011-07-26,94.0,78.5,46.0,3.75,4.417,0.75,,0.0,324.0,262.208,216.0
2011-07-27,95.0,83.167,54.0,2.048,2.524,0.524,,0.143,308.0,261.25,236.0
2011-07-28,94.0,73.083,54.0,1.458,1.917,0.375,,0.375,323.0,276.958,234.0
2011-07-29,93.0,74.208,52.0,1.458,1.917,0.333,,0.042,313.0,270.875,226.0
2011-07-30,98.0,84.792,66.0,2.0,2.333,0.25,,0.083,294.0,260.667,234.0
2011-07-31,95.0,77.417,56.0,2.0,2.167,0.0,,0.042,294.0,260.792,234.0
2011-08-01,95.0,79.25,60.0,2.792,3.458,0.583,,0.25,300.0,263.542,224.0
2011-08-02,95.0,72.958,46.0,2.125,2.375,0.208,,0.042,335.0,279.75,244.0
2011-08-03,95.0,72.667,47.0,2.542,3.125,0.542,,0.042,333.0,279.167,232.0
2011-08-04,93.0,68.333,42.0,2.6,3.15,0.7,,0.0,333.0,280.208,228.0
2011-08-05,94.0,73.25,50.0,3.542,4.125,0.75,,0.0,329.0,282.667,227.0
2011-08-06,95.0,74.958,53.0,2.708,3.333,0.417,,0.0,344.0,292.042,258.0
2011-08-07,95.0,74.167,47.0,2.583,2.958,0.417,,0.0,336.0,288.417,242.0
2011-08-08,97.0,71.875,44.0,2.667,3.292,0.542,,0.0,356.0,294.292,239.0
2011-08-09,96.0,82.208,50.0,1.792,2.375,0.292,,0.0,344.0,278.167,243.0
2011-08-10,95.0,72.583,50.0,1.292,1.75,0.208,,0.0,338.0,291.125,248.0
2011-08-11,95.0,76.417,60.0,1.458,1.708,0.208,,0.0,324.0,283.875,248.0
2011-08-12,94.0,77.792,56.0,1.476,2.048,0.238,,0.143,323.0,277.333,237.0
2011-08-13,95.0,74.958,51.0,1.625,2.125,0.417,,0.375,344.0,285.125,233.0
2011-08-14,97.0,80.5,48.0,1.667,2.0,0.083,,0.25,342.0,277.875,241.0
2011-08-15,95.0,76.5,52.0,1.583,1.833,0.083,,0.0,330.0,281.167,237.0
2011-08-16,94.0,77.458,54.0,1.417,1.75,0.083,,0.0,329.0,284.958,245.0
2011-08-17,95.0,80.5,58.0,1.875,2.167,0.167,,0.0,317.0,283.333,252.0
2011-08-18,98.0,84.375,62.0,2.0,2.375,0.25,,0.0,308.0,269.625,244.0
2011-08-19,96.0,86.375,61.0,2.652,2.87,0.174,,0.174,290.0,253.083,219.0
2011-08-20,95.0,86.917,72.0,2.429,2.81,0.381,,0.0,242.0,227.625,209.0
2011-08-21,95.0,81.625,54.0,2.0,2.208,0.167,,0.0,284.0,239.333,212.0
2011-08-22,95.0,83.958,52.0,2.292,2.875,0.542,,0.0,279.0,239.958,222.0
2011-08-23,96.0,93.25,80.0,5.25,6.0,0.75,,0.0,244.0,227.5,209.0
2011-08-24,96.0,77.375,40.0,2.833,3.583,0.792,,0.0,334.0,267.708,222.0
2011-08-25,95.0,80.167,56.0,2.375,3.167,0.708,,0.0,308.0,266.458,230.0
2011-08-26,94.0,79.792,55.0,1.917,2.667,0.75,,0.0,317.0,270.583,235.0
2011-08-27,95.0,77.542,58.0,1.958,2.583,0.583,,0.0,304.0,270.125,240.0
2011-08-28,95.0,78.458,56.0,1.524,2.143,0.571,,0.238,312.0,266.542,224.0
2011-08-29,95.0,81.083,61.0,2.25,2.75,0.667,,0.25,305.0,266.417,231.0
2011-08-30,95.0,80.208,60.0,2.25,3.0,0.667,,0.167,307.0,265.625,230.0
2011-08-31,95.0,82.583,61.0,2.833,3.5,0.458,,0.25,302.0,265.25,225.0
2011-09-01,95.0,82.083,56.0,2.833,3.708,1.0,,0.292,318.0,272.75,237.0
2011-09-02,97.0,95.0,89.0,2.304,3.304,1.13,,0.261,267.0,254.083,243.0
2011-09-03,97.0,93.75,87.0,1.167,1.375,0.25,,0.292,266.0,254.875,240.0
2011-09-04,95.0,91.417,74.0,0.667,0.833,0.0,,0.708,263.0,244.958,226.0
2011-09-05,95.0,85.208,57.0,1.524,1.762,0.048,,0.714,263.0,228.583,195.0
2011-09-06,94.0,69.75,38.0,1.667,1.958,0.333,,0.667,266.0,213.125,165.0
2011-09-07,94.0,68.792,34.0,2.458,2.875,0.208,,1.0,297.0,223.25,148.0
2011-09-08,94.0,74.542,43.0,2.958,3.5,0.333,,1.458,309.0,237.875,177.0
2011-09-09,96.0,77.583,48.0,4.083,4.75,0.542,,1.167,322.0,253.917,193.0
2011-09-10,96.0,84.917,67.0,2.583,3.333,0.542,,0.958,290.0,254.417,215.0
2011-09-11,95.0,73.917,44.0,2.375,3.0,0.75,,1.083,339.0,273.958,222.0
2011-09-12,95.0,72.625,45.0,3.208,4.125,0.75,,1.292,322.0,266.042,212.0
2011-09-13,95.0,74.25,48.0,2.524,3.143,0.571,,0.667,320.0,262.208,212.0
2011-09-14,96.0,76.958,46.0,2.708,3.292,0.5,,1.125,318.0,263.5,216.0
2011-09-15,95.0,75.458,42.0,2.348,3.0,0.565,,0.783,336.0,266.917,213.0
2011-09-16,97.0,80.583,46.0,4.042,5.625,1.833,,0.167,322.0,260.417,222.0
2011-09-17,96.0,89.792,70.0,3.333,4.958,1.625,,0.375,282.0,253.75,234.0
2011-09-18,95.0,86.958,59.0,1.958,3.125,0.917,,0.667,303.0,258.208,231.0
2011-09-19,95.0,93.042,88.0,1.458,1.875,0.25,,1.0,224.0,206.583,199.0
2011-09-20,95.0,94.292,92.0,1.292,1.667,0.25,,1.0,210.0,200.708,195.0
2011-09-21,96.0,93.542,84.0,2.143,2.762,0.238,,0.048,213.0,191.625,171.0
2011-09-22,96.0,72.792,49.0,1.75,2.125,0.542,,0.0,228.0,186.375,137.0
2011-09-23,93.0,71.75,39.0,2.042,2.667,0.5,,0.0,239.0,177.667,125.0
2011-09-24,95.0,68.75,38.0,2.042,2.542,0.542,,0.0,235.0,172.667,110.0
2011-09-25,96.0,70.792,38.0,2.292,2.625,0.417,,0.0,249.0,180.792,110.0
2011-09-26,95.0,77.333,53.0,2.917,3.792,0.625,,0.0,250.0,195.917,138.0
2011-09-27,96.0,73.875,47.0,2.75,3.417,0.75,,0.0,259.0,205.625,152.0
2011-09-28,95.0,75.333,46.0,2.75,3.25,0.583,,0.0,257.0,199.875,142.0
2011-09-29,95.0,80.75,47.0,4.429,5.19,0.762,,0.0,284.0,216.833,150.0
2011-09-30,97.0,86.75,68.0,2.174,2.348,0.0,,0.0,246.0,210.25,179.0
2011-10-01,92.0,61.958,43.0,2.708,3.083,0.5,,0.042,215.0,185.917,126.0
2011-10-02,93.0,70.667,45.0,1.792,2.083,0.125,,0.0,209.0,165.333,120.0
2011-10-03,95.0,72.708,44.0,2.458,2.833,0.542,,0.0,200.0,153.542,104.0
2011-10-04,95.0,71.333,39.0,2.583,3.167,0.708,,0.0,218.0,152.167,81.0
2011-10-05,97.0,93.125,78.0,4.333,5.0,0.667,,0.0,172.0,149.25,114.0
2011-10-06,97.0,72.417,44.0,2.042,2.458,0.292,,0.208,238.0,182.375,132.0
2011-10-07,95.0,67.042,38.0,2.952,3.667,0.857,,0.048,221.0,172.583,117.0
2011-10-08,98.0,74.583,41.0,2.667,3.25,0.667,,0.0,230.0,157.583,99.0
2011-10-09,97.0,77.292,45.0,2.958,3.542,0.583,,0.583,248.0,172.958,101.0
2011-10-10,97.0,76.875,45.0,2.417,2.875,0.583,,0.0,267.0,190.833,129.0
2011-10-11,97.0,80.375,55.0,3.375,4.042,0.75,,0.0,243.0,184.458,136.0
2011-10-12,97.0,76.833,43.0,3.25,3.917,0.708,,0.0,252.0,187.083,134.0
2011-10-13,93.0,75.042,40.0,4.083,4.792,0.583,,0.083,255.0,194.375,159.0
2011-10-14,97.0,86.75,59.0,5.609,6.696,0.913,,0.0,246.0,206.542,183.0
2011-10-15,95.0,85.792,65.0,2.81,3.095,0.429,,0.0,239.0,208.833,189.0
2011-10-16,87.0,59.792,40.0,1.583,1.667,0.0,,0.792,232.0,188.333,141.0
2011-10-17,94.0,70.167,51.0,1.917,2.083,0.042,,0.0,204.0,164.667,111.0
2011-10-18,96.0,70.083,41.0,2.542,2.917,0.458,,0.0,212.0,155.458,89.0
2011-10-19,95.0,74.625,48.0,2.167,2.958,0.667,,0.0,206.0,149.333,89.0
