date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-26,74.0,63.792,52.0,3.292,3.833,0.375,,0.917,28.0,7.583,-8.0
2011-01-27,99.0,89.125,64.0,5.625,6.292,0.792,,1.292,33.0,14.958,-8.0
2011-01-28,99.0,79.333,51.0,4.095,4.81,0.524,,2.19,76.0,33.708,8.0
2011-01-29,99.0,81.542,55.0,1.708,1.875,0.083,,1.833,56.0,21.75,-14.0
2011-01-30,99.0,74.25,51.0,2.875,3.708,0.833,,0.917,56.0,20.958,-16.0
2011-01-31,89.0,63.458,44.0,4.583,5.0,0.5,,3.458,57.0,19.75,-21.0
2011-02-01,98.0,69.167,52.0,4.458,4.833,0.375,,4.333,59.0,21.208,-4.0
2011-02-02,99.0,81.0,59.0,2.556,2.889,0.222,,1.833,-4.0,-27.083,-52.0
2011-02-03,99.0,88.083,78.0,2.792,3.292,0.417,,1.0,5.0,-12.917,-35.0
2011-02-04,99.0,75.292,60.0,5.708,6.167,0.5,,4.75,48.0,17.458,-15.0
2011-02-05,99.0,84.5,59.0,6.333,7.429,0.905,,2.048,68.0,19.25,-22.0
2011-02-06,99.0,92.5,76.0,7.208,9.458,2.167,,1.542,82.0,41.667,-9.0
2011-02-07,99.0,78.458,54.0,5.062,5.562,0.5,,1.0,69.0,46.917,12.0
2011-02-08,89.0,71.25,61.0,3.65,4.05,0.4,,0.842,7.0,-14.958,-38.0
2011-02-09,86.0,68.792,55.0,3.458,3.833,0.333,,1.0,13.0,2.083,-5.0
2011-02-10,98.0,70.167,51.0,3.625,4.208,0.542,,0.667,57.0,24.458,-1.0
2011-02-11,90.0,70.417,54.0,3.792,4.208,0.458,,0.792,59.0,20.667,-15.0
2011-02-12,94.0,75.125,49.0,3.542,3.75,0.292,,1.167,73.0,19.292,-25.0
2011-02-13,99.0,95.958,82.0,6.0,6.75,0.688,,1.524,55.0,30.417,13.0
2011-02-14,99.0,97.708,94.0,7.75,9.375,1.833,,1.316,78.0,52.125,24.0
2011-02-15,99.0,91.625,78.0,5.583,6.292,0.833,,1.625,77.0,48.042,-6.0
2011-02-16,99.0,72.625,50.0,2.542,3.042,0.417,,0.583,78.0,30.042,-5.0
2011-02-17,76.0,62.375,54.0,3.792,4.375,0.417,,1.792,44.0,13.75,-4.0
2011-02-18,98.0,74.833,56.0,3.083,3.5,0.292,,0.833,26.0,-6.792,-30.0
2011-02-19,99.0,81.667,64.0,2.375,2.542,0.167,,0.208,22.0,-6.75,-37.0
2011-02-20,92.0,71.875,48.0,4.167,4.958,0.583,,0.875,78.0,26.333,-21.0
2011-02-21,99.0,80.792,54.0,5.429,6.476,0.905,,2.286,87.0,51.0,12.0
2011-02-22,99.0,92.0,65.0,6.542,7.792,1.208,,1.167,91.0,54.75,4.0
2011-02-23,99.0,81.542,61.0,6.542,8.208,1.708,,2.542,123.0,90.708,64.0
2011-02-24,91.0,73.125,44.0,4.0,4.292,0.417,,2.625,105.0,61.75,22.0
2011-02-25,99.0,86.667,66.0,3.708,4.042,0.25,,0.667,90.0,62.583,47.0
2011-02-26,94.0,78.75,58.0,1.875,1.958,0.042,,0.0,48.0,28.958,-2.0
2011-02-27,98.0,78.417,54.0,2.833,3.208,0.5,,0.708,75.0,26.5,-16.0
2011-02-28,99.0,82.042,51.0,4.708,5.708,1.042,,0.708,75.0,22.833,-32.0
2011-03-01,99.0,89.292,69.0,4.917,5.958,0.958,,1.583,101.0,67.458,23.0
2011-03-02,99.0,87.833,76.0,4.0,4.292,0.375,,1.792,99.0,80.958,65.0
2011-03-03,93.0,78.444,51.0,3.208,3.708,0.5,,1.208,128.0,67.778,36.0
2011-03-04,99.0,94.208,87.0,3.458,3.792,0.125,,0.5,71.0,54.583,25.0
2011-03-05,97.0,93.625,84.0,7.208,7.875,0.667,,0.833,113.0,91.917,66.0
2011-03-06,97.0,84.958,72.0,4.167,4.625,0.542,,1.083,150.0,109.5,84.0
2011-03-07,93.0,78.542,62.0,6.478,7.13,0.609,,3.333,108.0,85.958,62.0
2011-03-08,99.0,77.042,53.0,6.2,7.05,1.0,,2.238,125.0,81.708,36.0
2011-03-09,93.0,76.625,63.0,3.0,3.292,0.292,,1.708,112.0,81.0,53.0
2011-03-10,100.0,88.917,59.0,2.417,2.625,0.0,,0.917,88.0,56.833,5.0
2011-03-11,98.0,71.458,45.0,2.542,2.708,0.083,,1.75,79.0,38.792,-5.0
2011-03-12,100.0,86.417,68.0,3.625,4.875,1.25,,0.417,44.0,19.042,-4.0
2011-03-13,100.0,79.0,57.0,3.0,3.625,0.542,,0.542,80.0,30.792,-11.0
2011-03-14,99.0,70.708,46.0,4.375,4.833,0.583,,1.958,122.0,54.75,-22.0
2011-03-15,98.0,73.708,53.0,4.417,4.667,0.292,,2.083,128.0,77.0,26.0
2011-03-16,98.0,83.167,59.0,5.81,6.571,0.714,,2.524,140.0,83.458,9.0
2011-03-17,99.0,82.208,70.0,3.708,3.875,0.125,,2.25,188.0,149.125,116.0
2011-03-18,100.0,97.75,93.0,3.542,3.708,0.167,,1.375,119.0,107.042,89.0
2011-03-19,95.0,70.625,52.0,2.958,3.333,0.458,,2.083,98.0,69.208,18.0
2011-03-20,98.0,79.5,56.0,3.208,3.792,0.625,,1.167,107.0,48.667,6.0
2011-03-21,99.0,77.0,48.0,2.75,3.167,0.333,,1.292,118.0,59.333,5.0
2011-03-22,99.0,79.958,57.0,4.792,5.667,0.667,,1.458,131.0,76.042,6.0
2011-03-23,100.0,97.833,91.0,7.583,9.208,1.583,,1.25,115.0,100.208,76.0
2011-03-24,87.0,69.333,48.0,4.667,4.81,0.19,,2.714,110.0,85.375,62.0
2011-03-25,96.0,57.917,43.0,3.917,4.125,0.208,,1.792,85.0,67.292,28.0
2011-03-26,100.0,74.625,47.0,3.417,3.792,0.458,,1.125,87.0,47.958,19.0
2011-03-27,88.0,65.625,41.0,6.0,6.333,0.375,,3.0,153.0,91.417,14.0
2011-03-28,100.0,76.542,57.0,5.625,5.958,0.208,,2.875,146.0,109.458,50.0
2011-03-29,100.0,57.0,30.0,3.708,4.042,0.375,,1.583,207.0,119.875,6.0
2011-03-30,72.0,60.208,51.0,2.583,2.833,0.125,,5.208,214.0,177.167,147.0
2011-03-31,99.0,67.042,39.0,3.0,3.167,0.292,,1.417,163.0,98.75,60.0
2011-04-01,89.0,66.667,45.0,5.833,6.542,0.75,,1.167,177.0,98.833,14.0
2011-04-02,94.0,81.792,73.0,2.917,3.333,0.292,,0.5,141.0,94.667,50.0
2011-04-03,98.0,68.875,48.0,2.25,2.438,0.062,,0.65,131.0,84.958,45.0
2011-04-04,91.0,67.667,51.0,5.375,6.208,0.75,,0.708,127.0,69.292,8.0
2011-04-05,94.0,71.958,43.0,8.167,9.458,1.25,,0.708,156.0,73.292,-18.0
2011-04-06,94.0,72.167,51.0,9.522,10.913,1.348,,1.5,180.0,112.333,23.0
2011-04-07,74.0,64.958,52.0,,,,,0.571,214.0,178.333,149.0
2011-04-08,99.0,93.542,74.0,5.143,5.429,0.143,,0.292,176.0,142.542,119.0
2011-04-09,97.0,78.208,59.0,3.417,3.583,0.417,,0.875,154.0,122.208,60.0
2011-04-10,86.0,65.667,37.0,3.917,4.333,0.417,,1.625,186.0,112.167,36.0
2011-04-11,99.0,85.833,72.0,3.75,4.125,0.125,,0.917,143.0,87.083,37.0
2011-04-12,99.0,76.833,55.0,3.833,4.458,0.542,,0.667,151.0,88.167,19.0
2011-04-13,90.0,67.708,42.0,5.0,5.6,0.4,,2.5,179.0,115.917,52.0
2011-04-14,90.0,73.25,47.0,4.875,5.458,0.458,,2.125,182.0,120.083,44.0
2011-04-15,98.0,74.833,60.0,3.19,3.286,0.0,,0.81,228.0,173.458,146.0
2011-04-16,99.0,76.708,57.0,2.875,3.0,0.083,,0.958,179.0,120.25,40.0
2011-04-17,99.0,75.958,47.0,2.292,2.583,0.333,,0.792,158.0,87.917,11.0
2011-04-18,97.0,78.292,55.0,3.083,3.375,0.333,,0.542,159.0,113.708,78.0
2011-04-19,99.0,87.667,74.0,1.5,1.792,0.125,,0.375,96.0,79.792,54.0
2011-04-20,97.0,73.375,59.0,1.708,1.875,0.167,,0.0,138.0,98.292,53.0
2011-04-21,99.0,75.75,44.0,4.542,5.042,0.625,,0.667,174.0,120.375,41.0
2011-04-22,89.0,72.333,58.0,3.0,3.208,0.167,,2.042,189.0,159.583,108.0
2011-04-23,99.0,76.25,55.0,2.905,3.143,0.238,,0.524,182.0,127.125,99.0
2011-04-24,83.0,64.333,42.0,3.208,3.458,0.25,,1.583,164.0,126.0,89.0
2011-04-25,77.0,61.083,42.0,3.417,3.75,0.208,,1.708,175.0,136.958,111.0
2011-04-26,80.0,59.875,49.0,2.833,2.958,0.125,,1.75,247.0,188.0,114.0
2011-04-27,99.0,78.292,61.0,3.167,3.375,0.125,,1.5,250.0,171.875,102.0
2011-04-28,99.0,89.75,69.0,3.458,3.833,0.333,,0.292,131.0,106.083,64.0
2011-04-29,99.0,73.292,55.0,4.083,4.542,0.417,,0.833,179.0,125.25,53.0
2011-04-30,97.0,65.042,52.0,1.542,1.833,0.125,,2.0,264.0,209.125,174.0
2011-05-01,93.0,65.542,38.0,1.762,1.857,0.048,,0.762,227.0,193.667,123.0
2011-05-02,96.0,79.042,61.0,2.792,3.0,0.25,,0.5,173.0,137.292,94.0
2011-05-03,99.0,83.333,58.0,3.458,3.583,0.25,,0.958,188.0,136.75,96.0
2011-05-04,99.0,85.417,71.0,2.292,2.417,0.083,,0.542,179.0,136.833,86.0
2011-05-05,99.0,78.875,53.0,2.125,2.417,0.375,,0.25,203.0,144.958,102.0
2011-05-06,96.0,67.958,50.0,1.833,2.0,0.208,,0.083,238.0,185.083,105.0
2011-05-07,94.0,76.0,55.0,3.0,3.125,0.083,,0.417,269.0,209.125,158.0
2011-05-08,99.0,92.417,77.0,3.083,3.208,0.125,,0.375,210.0,180.625,141.0
2011-05-09,93.0,73.375,55.0,4.571,6.048,1.381,,1.143,300.0,218.583,125.0
2011-05-10,98.0,91.625,76.0,2.375,2.792,0.375,,0.208,253.0,229.708,209.0
2011-05-11,98.0,95.667,92.0,4.542,5.25,0.917,,0.125,225.0,196.0,179.0
2011-05-12,96.0,94.417,88.0,7.083,9.417,2.292,,2.0,223.0,181.542,153.0
2011-05-13,94.0,59.167,40.0,2.167,2.333,0.167,,1.042,209.0,177.792,144.0
2011-05-14,66.0,48.522,34.0,2.333,2.667,0.083,,2.125,228.0,186.043,137.0
2011-05-15,86.0,61.458,38.0,2.958,3.333,0.25,,1.917,229.0,176.5,107.0
2011-05-16,92.0,63.458,44.0,3.708,3.875,0.125,,4.667,252.0,191.125,140.0
2011-05-17,93.0,75.5,52.0,3.19,3.571,0.429,,1.667,197.0,159.958,104.0
2011-05-18,85.0,66.458,46.0,3.208,3.667,0.417,,1.583,230.0,162.208,91.0
2011-05-19,88.0,71.625,51.0,2.625,3.042,0.292,,2.292,270.0,188.25,116.0
2011-05-20,92.0,74.708,55.0,2.333,2.875,0.417,,1.042,281.0,227.167,167.0
2011-05-21,99.0,85.5,66.0,2.5,2.917,0.5,,1.333,271.0,230.25,203.0
2011-05-22,97.0,88.792,62.0,1.75,2.292,0.167,,0.25,222.0,174.917,156.0
2011-05-23,97.0,89.0,54.0,2.833,3.583,0.875,,0.167,195.0,153.917,133.0
2011-05-24,97.0,80.75,60.0,1.75,2.167,0.5,,0.125,215.0,169.542,127.0
2011-05-25,96.0,83.375,60.0,3.381,4.0,0.619,,1.286,216.0,172.25,132.0
2011-05-26,98.0,93.458,78.0,4.5,5.125,0.5,,0.292,196.0,167.25,155.0
2011-05-27,98.0,89.375,70.0,3.667,4.0,0.458,,0.25,209.0,176.167,155.0
2011-05-28,97.0,96.458,95.0,4.042,4.292,0.25,,0.042,175.0,169.5,167.0
2011-05-29,97.0,94.125,84.0,2.417,2.708,0.25,,0.25,174.0,161.458,144.0
2011-05-30,95.0,89.625,84.0,1.875,2.0,0.042,,0.0,147.0,137.042,132.0
2011-05-31,94.0,85.167,70.0,2.167,2.583,0.375,,0.208,182.0,153.417,130.0
2011-06-01,97.0,83.958,58.0,3.5,4.625,1.083,,0.875,250.0,185.792,153.0
2011-06-02,96.0,86.083,71.0,2.667,3.095,0.476,,0.857,216.0,184.0,155.0
2011-06-03,96.0,86.25,70.0,2.042,2.375,0.292,,0.417,215.0,182.375,155.0
2011-06-04,95.0,77.083,55.0,2.875,3.292,0.375,,2.0,253.0,208.208,163.0
2011-06-05,98.0,83.792,67.0,2.0,2.125,0.125,,1.208,228.0,190.25,155.0
2011-06-06,97.0,76.292,38.0,2.917,3.333,0.375,,0.833,253.0,194.958,139.0
2011-06-07,93.0,81.125,62.0,3.5,3.75,0.292,,1.292,243.0,200.917,173.0
2011-06-08,98.0,86.375,69.0,2.833,3.083,0.167,,0.208,229.0,198.417,177.0
2011-06-09,97.0,82.417,61.0,3.792,4.25,0.375,,1.167,272.0,207.917,163.0
2011-06-10,99.0,94.875,87.0,7.048,8.19,1.143,,0.905,215.0,196.5,180.0
2011-06-11,97.0,90.625,75.0,2.0,2.042,0.083,,0.667,218.0,188.833,175.0
2011-06-12,97.0,93.708,86.0,2.667,3.75,1.042,,0.292,209.0,185.375,159.0
2011-06-13,98.0,89.917,71.0,2.708,3.375,0.5,,0.625,220.0,187.583,156.0
2011-06-14,97.0,86.75,67.0,2.625,2.917,0.042,,0.667,223.0,191.458,167.0
2011-06-15,96.0,86.083,70.0,3.0,3.542,0.75,,0.417,223.0,192.542,161.0
2011-06-16,98.0,89.792,81.0,3.083,3.375,0.333,,0.375,206.0,189.958,171.0
2011-06-17,98.0,87.0,71.0,1.875,2.208,0.333,,0.5,225.0,193.333,155.0
2011-06-18,98.0,90.625,75.0,2.286,2.571,0.143,,0.286,220.0,198.375,185.0
2011-06-19,97.0,89.75,73.0,1.583,1.833,0.208,,0.375,228.0,200.792,184.0
2011-06-20,97.0,91.042,71.0,3.333,3.875,0.542,,0.542,252.0,210.0,188.0
2011-06-21,96.0,81.458,67.0,2.875,3.292,0.583,,0.125,264.0,228.0,199.0
2011-06-22,96.0,85.167,75.0,2.25,2.917,0.583,,0.167,272.0,249.583,221.0
2011-06-23,79.0,69.583,59.0,1.792,2.042,0.25,,0.167,313.0,282.0,258.0
2011-06-24,97.0,79.292,61.0,2.208,2.708,0.542,,0.542,311.0,269.0,232.0
2011-06-25,97.0,86.625,72.0,2.167,2.833,0.708,,0.625,269.0,242.0,219.0
2011-06-26,96.0,73.625,60.0,0.286,0.905,0.619,,0.19,295.0,269.167,225.0
2011-06-27,97.0,85.792,71.0,1.958,2.458,0.375,,0.75,270.0,236.083,196.0
2011-06-28,98.0,86.417,65.0,1.375,2.167,0.708,,0.042,288.0,252.542,224.0
2011-06-29,96.0,80.375,61.0,1.333,2.167,0.75,,0.917,297.0,254.167,209.0
2011-06-30,97.0,82.417,58.0,1.0,1.833,0.708,,1.167,291.0,248.042,216.0
2011-07-01,98.0,91.083,79.0,2.125,2.667,0.5,,0.542,249.0,231.208,212.0
2011-07-02,95.0,85.75,70.0,2.042,2.667,0.625,,0.417,275.0,243.583,222.0
2011-07-03,91.0,75.042,65.0,0.583,0.917,0.125,,0.042,295.0,268.958,233.0
2011-07-04,98.0,86.375,72.0,2.143,2.476,0.095,,0.0,276.0,248.792,209.0
2011-07-05,97.0,82.542,65.0,2.125,2.542,0.5,,0.667,260.0,222.958,188.0
2011-07-06,98.0,87.75,62.0,4.167,4.667,0.375,,0.375,261.0,215.583,171.0
2011-07-07,95.0,84.25,70.0,1.522,1.957,0.435,,0.0,277.0,245.292,225.0
2011-07-08,95.0,75.292,55.0,1.0,1.792,0.708,,0.458,315.0,270.5,217.0
2011-07-09,98.0,74.917,58.0,0.667,1.375,0.583,,0.042,327.0,276.292,217.0
2011-07-10,97.0,77.583,59.0,0.917,1.292,0.417,,0.75,300.0,261.0,221.0
2011-07-11,96.0,79.708,52.0,1.25,2.042,0.583,,0.25,321.0,259.625,219.0
2011-07-12,96.0,77.375,56.0,1.476,2.143,0.667,,0.619,308.0,264.167,221.0
2011-07-13,93.0,74.583,62.0,0.958,1.292,0.208,,0.042,308.0,268.375,225.0
2011-07-14,94.0,71.458,59.0,0.958,1.458,0.458,,0.375,303.0,267.083,220.0
2011-07-15,95.0,78.417,61.0,2.208,2.792,0.583,,0.667,305.0,261.875,215.0
2011-07-16,98.0,81.5,64.0,1.5,1.875,0.333,,0.542,293.0,255.5,216.0
2011-07-17,98.0,78.542,58.0,1.458,1.708,0.125,,0.583,320.0,271.542,224.0
2011-07-18,96.0,76.417,61.0,1.208,1.625,0.333,,0.0,309.0,271.833,234.0
2011-07-19,97.0,78.083,64.0,1.375,1.833,0.5,,0.667,285.0,261.625,232.0
2011-07-20,98.0,95.75,90.0,0.857,1.286,0.381,,0.238,231.0,219.042,205.0
2011-07-21,97.0,92.833,82.0,1.458,1.75,0.458,,0.125,222.0,207.0,199.0
2011-07-22,96.0,83.125,66.0,1.333,1.875,0.583,,0.625,248.0,214.167,188.0
2011-07-23,97.0,81.208,64.0,1.75,2.5,0.875,,0.667,248.0,213.917,183.0
2011-07-24,97.0,80.417,61.0,1.042,1.583,0.458,,0.417,255.0,222.375,181.0
2011-07-25,97.0,81.458,57.0,1.625,1.958,0.375,,0.208,293.0,246.25,214.0
2011-07-26,88.0,74.208,58.0,1.083,1.5,0.208,,0.292,306.0,265.375,225.0
2011-07-27,93.0,81.792,66.0,2.292,2.708,0.542,,0.75,294.0,258.917,236.0
2011-07-28,98.0,80.875,63.0,2.19,2.952,0.762,,1.714,296.0,255.708,218.0
2011-07-29,95.0,81.042,66.0,1.667,2.458,0.667,,0.583,291.0,255.542,219.0
2011-07-30,98.0,89.25,75.0,1.875,2.667,0.75,,0.375,277.0,249.167,228.0
2011-07-31,98.0,87.25,69.0,1.125,1.333,0.083,,0.0,273.0,241.0,216.0
2011-08-01,98.0,82.208,59.0,2.167,2.792,0.667,,0.542,297.0,248.375,210.0
2011-08-02,97.0,82.75,59.0,1.417,1.833,0.292,,0.208,314.0,258.125,224.0
2011-08-03,95.0,77.042,59.0,1.833,2.208,0.417,,0.458,317.0,267.333,233.0
2011-08-04,96.0,78.042,57.0,2.5,3.0,0.583,,1.375,308.0,261.167,214.0
2011-08-05,98.0,77.75,57.0,3.19,3.81,0.571,,1.667,322.0,267.667,211.0
2011-08-06,98.0,81.5,64.0,1.833,2.667,0.708,,0.0,302.0,264.75,238.0
2011-08-07,89.0,74.083,54.0,1.208,1.833,0.667,,0.375,321.0,274.208,231.0
2011-08-08,86.0,71.292,59.0,0.583,1.083,0.375,,0.25,321.0,288.917,258.0
2011-08-09,98.0,86.042,66.0,1.625,2.208,0.5,,0.0,308.0,266.917,242.0
2011-08-10,97.0,79.75,62.0,2.25,3.375,1.0,,0.458,299.0,266.875,237.0
2011-08-11,94.0,83.25,70.0,1.375,1.958,0.5,,0.042,286.0,258.292,228.0
2011-08-12,97.0,84.833,70.0,1.708,2.25,0.625,,0.083,298.0,258.958,227.0
2011-08-13,97.0,81.375,59.0,0.762,1.143,0.19,,0.286,306.0,261.583,216.0
2011-08-14,98.0,77.167,54.0,1.417,1.625,0.167,,0.708,321.0,267.833,224.0
2011-08-15,96.0,83.083,66.0,1.5,1.708,0.167,,0.0,299.0,260.708,229.0
2011-08-16,98.0,85.125,68.0,1.958,2.417,0.042,,0.0,297.0,263.875,237.0
2011-08-17,98.0,84.583,73.0,2.833,3.167,0.25,,0.0,290.0,266.375,239.0
2011-08-18,98.0,85.625,69.0,1.75,2.083,0.125,,0.0,278.0,253.417,224.0
2011-08-19,98.0,92.417,79.0,1.167,1.417,0.083,,0.083,252.0,226.75,211.0
2011-08-20,98.0,93.875,84.0,1.75,2.083,0.167,,0.125,221.0,211.167,203.0
2011-08-21,98.0,87.583,65.0,1.095,1.143,0.048,,0.048,269.0,225.917,203.0
2011-08-22,97.0,89.167,70.0,1.292,1.833,0.458,,0.042,256.0,226.042,207.0
2011-08-23,97.0,94.833,86.0,2.25,2.917,0.583,,0.083,240.0,219.0,206.0
2011-08-24,97.0,83.333,62.0,1.5,1.917,0.375,,0.125,284.0,244.125,206.0
2011-08-25,97.0,86.417,69.0,0.917,1.542,0.542,,0.0,277.0,242.417,205.0
2011-08-26,96.0,83.125,62.0,0.792,1.375,0.542,,0.0,302.0,253.917,218.0
2011-08-27,97.0,83.542,65.0,0.792,1.25,0.417,,0.042,300.0,252.833,211.0
2011-08-28,97.0,83.25,67.0,0.875,1.083,0.25,,0.042,293.0,254.708,222.0
2011-08-29,97.0,83.917,63.0,1.905,2.238,0.429,,1.143,303.0,254.583,217.0
2011-08-30,98.0,86.083,69.0,1.542,2.0,0.333,,1.125,286.0,253.417,226.0
2011-08-31,97.0,86.417,67.0,1.75,2.0,0.292,,1.0,299.0,254.583,224.0
2011-09-01,98.0,88.417,71.0,1.583,2.0,0.417,,0.833,294.0,249.5,221.0
2011-09-02,97.0,93.458,84.0,1.708,2.625,1.0,,0.208,245.0,230.292,218.0
2011-09-03,98.0,94.833,86.0,0.542,0.625,0.0,,0.0,251.0,239.0,226.0
2011-09-04,98.0,95.583,91.0,0.458,0.542,0.0,,0.0,228.0,222.292,212.0
2011-09-05,97.0,83.75,66.0,1.292,1.458,0.083,,0.0,251.0,215.583,177.0
2011-09-06,98.0,78.125,52.0,1.81,2.286,0.429,,0.048,250.0,199.167,155.0
2011-09-07,97.0,77.917,50.0,2.292,2.667,0.292,,0.208,258.0,209.083,154.0
2011-09-08,96.0,80.167,55.0,2.5,2.708,0.292,,1.458,278.0,224.25,174.0
2011-09-09,96.0,82.708,63.0,2.542,2.875,0.292,,0.458,292.0,240.958,189.0
2011-09-10,98.0,84.5,59.0,2.083,2.625,0.417,,0.292,284.0,247.333,212.0
2011-09-11,97.0,79.792,53.0,1.542,1.875,0.333,,0.167,325.0,256.042,206.0
2011-09-12,96.0,79.625,58.0,2.25,2.875,0.583,,0.583,302.0,246.208,197.0
2011-09-13,98.0,80.375,57.0,2.458,3.208,0.667,,0.458,300.0,244.958,202.0
2011-09-14,98.0,78.042,53.0,2.762,3.524,0.905,,1.286,309.0,248.708,198.0
2011-09-15,97.0,81.458,61.0,3.042,3.625,0.5,,1.708,300.0,249.667,201.0
2011-09-16,98.0,86.25,68.0,4.208,5.333,0.958,,2.208,273.0,240.042,206.0
2011-09-17,98.0,89.375,65.0,2.292,3.5,1.083,,1.042,281.0,246.25,221.0
2011-09-18,98.0,88.167,62.0,1.583,2.25,0.667,,0.5,295.0,246.167,217.0
2011-09-19,98.0,88.5,70.0,1.333,1.417,0.125,,0.292,223.0,201.083,183.0
2011-09-20,98.0,95.625,92.0,1.917,2.208,0.167,,0.25,185.0,179.833,173.0
2011-09-21,97.0,87.583,66.0,1.708,2.083,0.083,,0.625,186.0,173.75,157.0
2011-09-22,93.0,65.458,50.0,1.429,1.762,0.571,,0.0,210.0,180.167,119.0
2011-09-23,98.0,75.208,48.0,1.417,1.667,0.25,,0.042,224.0,160.0,99.0
2011-09-24,98.0,73.917,43.0,1.75,2.125,0.25,,0.375,228.0,160.208,99.0
2011-09-25,98.0,77.75,51.0,2.083,2.417,0.167,,0.25,225.0,166.167,105.0
2011-09-26,98.0,82.792,55.0,3.542,3.917,0.5,,0.792,250.0,187.542,138.0
2011-09-27,98.0,80.667,57.0,3.708,4.542,0.667,,0.833,260.0,199.5,147.0
2011-09-28,98.0,79.208,56.0,3.417,4.042,0.375,,0.583,247.0,196.792,149.0
2011-09-29,98.0,80.125,59.0,2.3,2.8,0.4,,0.5,276.0,218.833,166.0
2011-09-30,98.0,91.917,75.0,4.143,4.381,0.143,,0.238,228.0,199.708,163.0
2011-10-01,98.0,77.083,54.0,2.0,2.333,0.375,,0.333,225.0,175.5,132.0
2011-10-02,96.0,75.5,53.0,1.625,1.792,0.083,,0.208,196.0,158.708,130.0
2011-10-03,92.0,73.167,46.0,2.125,2.458,0.417,,0.583,197.0,152.542,107.0
2011-10-04,99.0,75.375,45.0,2.958,3.625,0.75,,1.083,218.0,147.75,80.0
2011-10-05,99.0,96.375,87.0,3.625,3.917,0.333,,0.583,158.0,144.583,120.0
2011-10-06,99.0,76.375,47.0,3.583,4.083,0.458,,3.667,213.0,166.917,129.0
2011-10-07,97.0,73.667,47.0,2.667,2.917,0.25,,0.5,215.0,164.833,104.0
2011-10-08,99.0,77.417,47.0,2.524,2.857,0.476,,1.143,218.0,145.625,86.0
2011-10-09,99.0,81.5,53.0,2.0,2.125,0.083,,2.083,230.0,161.25,98.0
2011-10-10,98.0,80.333,53.0,2.458,2.833,0.292,,1.667,246.0,179.917,129.0
2011-10-11,98.0,87.292,61.0,3.917,4.458,0.5,,2.625,229.0,174.625,131.0
2011-10-12,98.0,77.625,48.0,3.333,3.708,0.333,,1.375,235.0,174.292,126.0
2011-10-13,98.0,80.333,54.0,4.125,4.5,0.333,,2.0,242.0,181.708,145.0
2011-10-14,99.0,96.417,78.0,5.542,6.583,1.042,,1.333,206.0,179.292,150.0
