date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,65.0,54.292,48.0,23.042,28.208,5.167,,20.875,9.7,5.6,2.6
2011-01-02,81.0,57.833,38.0,14.826,17.0,2.174,,16.583,10.6,5.654,2.8
2011-01-03,49.0,41.75,30.0,8.75,9.5,0.75,,7.167,10.4,6.133,3.5
2011-01-04,66.0,53.125,43.0,17.864,21.0,3.136,,11.522,9.4,5.092,1.4
2011-01-05,55.0,43.042,29.0,21.083,31.875,10.792,,8.833,8.8,4.929,0.9
2011-01-06,69.0,51.542,36.0,37.25,61.333,24.083,,15.333,9.6,5.217,1.3
2011-01-07,62.0,47.458,33.0,12.958,14.958,2.0,,8.125,8.3,5.15,2.7
2011-01-08,52.0,43.25,34.0,11.696,13.348,1.652,,8.417,8.9,5.375,1.9
2011-01-09,73.0,55.958,45.0,30.25,48.458,18.208,,20.042,9.7,5.6,2.0
2011-01-10,74.0,59.875,41.0,39.458,72.458,33.0,,24.708,9.8,6.433,2.7
2011-01-11,71.0,58.0,39.0,25.083,43.125,18.042,,20.333,10.1,5.279,1.3
2011-01-12,55.0,41.13,30.0,23.0,31.783,8.783,,10.0,6.5,3.338,0.2
2011-01-13,59.0,40.625,28.0,38.292,75.875,37.583,,20.5,11.0,5.371,-0.3
2011-01-14,51.0,40.875,33.0,22.478,34.913,12.435,,14.458,7.4,4.592,2.3
2011-01-15,48.0,44.125,39.0,25.917,36.958,11.042,,17.5,6.1,4.158,1.8
2011-01-16,45.0,41.083,38.0,22.208,26.5,4.292,,19.833,4.8,4.15,2.8
2011-01-17,57.0,44.5,35.0,23.958,32.375,8.417,,15.667,7.1,4.454,2.6
2011-01-18,62.0,51.042,42.0,45.5,88.208,42.708,,28.542,8.7,4.85,0.3
2011-01-19,84.0,57.708,50.0,24.182,32.909,8.727,,27.0,9.8,5.825,1.8
2011-01-20,100.0,96.083,79.0,21.783,27.043,5.261,,17.208,3.6,2.021,1.1
2011-01-21,99.0,93.5,81.0,17.958,20.792,2.833,,9.958,3.2,2.821,2.4
2011-01-22,99.0,88.208,66.0,19.833,32.833,13.0,,10.042,8.0,5.15,3.3
2011-01-23,99.0,90.292,53.0,31.542,105.708,74.167,,16.083,8.6,4.762,0.5
2011-01-24,99.0,58.417,39.0,26.091,42.0,15.909,,12.304,4.4,2.304,0.5
2011-01-25,92.0,60.625,27.0,35.208,80.542,45.333,,19.458,9.4,3.696,-0.4
2011-01-26,90.0,50.042,30.0,27.565,43.565,16.0,,14.083,5.6,2.525,0.2
2011-01-27,72.0,53.417,31.0,34.25,81.708,47.458,,18.917,7.1,2.854,-1.6
2011-01-28,70.0,49.042,35.0,22.708,36.958,14.25,,18.125,5.4,2.121,-0.6
2011-01-29,47.0,36.875,27.0,9.0,10.083,1.083,,9.875,5.6,2.562,0.4
2011-01-30,43.0,36.458,31.0,22.125,30.208,8.083,,10.042,5.7,3.188,0.2
2011-01-31,55.0,44.75,37.0,32.5,49.045,16.545,,15.174,8.4,3.717,-0.5
2011-02-01,63.0,46.5,34.0,25.13,51.826,26.696,,18.5,12.2,5.433,-0.6
2011-02-02,49.0,36.333,22.0,16.5,20.5,4.0,,9.917,4.6,2.083,-0.1
2011-02-03,60.0,41.458,27.0,33.208,63.458,30.25,,14.917,6.5,2.7,-1.8
2011-02-04,66.0,45.167,30.0,32.875,57.25,24.375,,18.625,10.2,5.208,-0.7
2011-02-05,79.0,50.25,38.0,24.417,31.917,7.5,,21.958,8.5,5.692,2.1
2011-02-06,100.0,85.083,67.0,35.208,46.708,11.5,,38.5,5.1,4.238,3.7
2011-02-07,100.0,97.75,90.0,38.333,71.571,33.238,,33.609,9.5,7.292,4.7
2011-02-08,87.0,42.708,33.0,19.667,26.208,6.542,,10.583,8.9,6.083,3.3
2011-02-09,41.0,30.708,18.0,24.208,31.042,6.833,,9.542,8.2,4.521,0.5
2011-02-10,79.0,43.375,32.0,36.458,58.125,21.667,,17.75,8.9,5.333,1.7
2011-02-11,83.0,48.083,32.0,19.875,22.208,2.333,,14.917,7.8,4.962,1.6
2011-02-12,52.0,37.875,30.0,12.917,14.917,2.0,,13.25,8.4,4.425,0.3
