date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,197.167,5.25,95.0,65.583,48.0,20.333,20.261,34.348,14.087,18.625,1.208,16.292,9.3,4.529,1.8,217.5
2011-01-02,193.417,3.739,99.0,64.167,40.0,16.125,14.542,29.083,14.542,10.167,1.083,9.5,10.7,4.792,0.5,209.542
2011-01-03,194.652,4.0,84.0,55.292,26.0,14.174,17.625,34.667,17.042,6.0,1.0,4.542,10.8,3.838,-2.1,208.826
2011-01-04,197.208,5.333,99.0,70.75,43.0,18.708,21.5,55.333,33.833,9.583,1.458,9.75,9.0,3.408,-1.3,215.917
2011-01-05,197.375,4.5,91.0,56.167,28.0,16.417,23.5,57.292,33.792,6.667,1.0,6.417,8.9,2.967,-3.1,213.792
2011-01-06,200.25,6.583,85.0,65.208,37.0,24.375,36.167,100.083,63.917,13.25,1.958,12.417,9.7,3.433,-2.4,224.625
2011-01-07,197.208,3.833,75.0,54.0,30.0,14.583,19.348,48.348,29.0,6.292,1.208,4.958,8.4,4.258,-1.0,211.792
2011-01-08,198.875,4.13,81.0,56.458,33.0,16.0,18.458,43.542,25.083,6.458,1.083,5.292,9.3,3.642,-1.8,214.875
2011-01-09,198.739,6.208,91.0,65.625,48.0,24.0,27.667,72.958,45.292,18.0,1.609,17.292,9.6,4.312,0.2,222.739
2011-01-10,198.682,7.0,99.0,68.913,34.0,27.955,37.091,111.955,74.864,19.0,2.182,19.13,10.0,4.242,-1.1,226.636
2011-01-11,193.375,4.792,99.0,61.625,32.0,18.792,23.708,77.0,53.292,14.417,1.75,14.458,9.5,3.729,0.0,212.167
2011-01-12,195.625,5.083,62.0,41.0,27.0,18.167,29.292,83.417,54.125,10.25,1.667,7.833,6.8,2.654,-2.1,213.792
2011-01-13,197.833,7.083,93.0,60.583,32.0,28.458,35.783,133.87,98.087,15.833,2.042,15.583,11.1,3.983,-2.6,226.292
2011-01-14,195.583,5.696,74.0,53.792,37.0,18.625,25.583,70.625,45.042,11.583,2.0,9.833,6.8,3.646,0.4,214.208
2011-01-15,201.739,6.5,89.0,67.083,49.0,23.87,24.0,59.375,35.375,15.609,1.87,14.833,5.8,2.488,-1.6,225.609
2011-01-16,195.5,5.087,61.0,58.889,55.0,19.292,27.391,68.957,41.565,21.826,1.522,18.0,3.4,2.7,1.9,214.792
2011-01-17,197.167,6.042,63.0,42.231,31.0,27.292,37.083,103.083,66.0,24.333,1.625,22.125,7.4,4.562,-0.2,224.458
2011-01-18,201.833,7.792,70.0,54.625,37.0,34.375,42.333,143.625,101.292,25.917,2.5,24.458,8.4,3.175,-2.1,236.208
2011-01-19,196.864,6.0,83.0,59.458,39.0,22.636,31.826,102.565,70.739,22.875,1.833,22.458,9.5,5.021,-0.2,219.5
2011-01-20,193.5,3.696,88.0,84.25,72.0,12.542,21.792,47.917,26.125,14.25,1.125,13.583,3.1,2.004,1.1,206.042
2011-01-21,191.652,3.583,89.0,84.333,77.0,12.739,21.083,48.375,27.292,7.458,1.0,7.375,3.7,2.9,2.0,204.391
2011-01-22,195.875,6.083,90.0,81.958,70.0,25.208,20.458,61.125,40.667,12.0,1.0,11.417,8.0,5.188,2.5,221.083
2011-01-23,200.625,7.826,90.0,83.667,64.0,34.125,31.318,136.455,105.136,14.167,1.364,14.739,7.3,3.946,0.5,234.75
2011-01-24,196.375,4.5,82.0,64.708,43.0,19.25,28.625,71.583,42.958,11.042,1.0,8.75,4.5,1.554,-1.0,215.625
2011-01-25,197.125,5.792,84.0,60.833,26.0,24.417,29.522,101.217,71.696,12.458,1.167,11.208,8.8,2.683,-2.4,221.542
2011-01-26,199.167,6.478,73.0,51.25,33.0,23.875,32.583,104.125,71.542,13.583,1.708,11.708,5.4,1.467,-2.2,223.042
2011-01-27,199.391,6.792,76.0,56.458,33.0,26.391,33.542,124.875,91.333,15.333,1.783,13.5,6.7,1.038,-3.7,225.783
2011-01-28,197.5,5.0,78.0,49.458,30.0,19.125,23.417,69.417,46.0,14.125,1.417,12.917,5.1,0.9,-2.6,216.625
2011-01-29,195.125,3.458,46.0,29.458,18.0,13.042,11.792,23.167,11.375,8.0,1.0,5.75,6.0,2.483,-0.5,208.167
2011-01-30,197.833,6.13,62.0,40.667,23.0,23.792,32.826,99.739,66.913,12.227,1.522,10.043,5.9,1.408,-3.9,221.625
2011-01-31,197.0,6.208,69.0,48.083,30.0,23.708,31.609,103.478,71.87,12.792,1.917,12.792,8.8,2.321,-3.8,220.708
2011-02-01,196.542,6.087,72.0,46.542,22.0,24.333,28.333,108.875,80.542,16.167,2.833,15.042,12.4,3.946,-3.4,220.875
2011-02-02,197.783,5.208,62.0,31.583,15.0,15.652,27.875,92.708,64.833,10.208,1.783,7.917,4.5,1.321,-2.7,213.435
2011-02-03,202.208,6.125,67.0,40.458,16.0,22.083,33.917,100.75,66.833,13.042,2.125,9.542,6.6,1.4,-4.3,224.292
2011-02-04,202.625,7.167,68.0,42.583,21.0,27.333,38.917,118.833,79.917,17.792,1.875,17.667,10.8,3.712,-3.3,229.958
2011-02-05,202.833,7.167,65.0,50.208,30.0,24.5,29.083,61.042,31.958,19.917,2.417,18.5,8.9,3.533,-2.3,227.333
2011-02-06,200.818,8.174,87.0,74.208,60.0,28.091,38.909,109.909,71.0,38.591,2.087,40.087,5.0,3.742,2.2,228.909
2011-02-07,198.458,8.522,91.0,86.958,81.0,30.75,37.25,111.917,74.667,29.958,1.542,31.5,9.7,7.1,4.4,229.208
2011-02-08,196.348,4.75,74.0,51.792,37.0,16.478,26.292,64.542,38.25,9.0,1.174,7.667,8.6,5.442,1.5,212.826
2011-02-09,203.083,6.0,74.0,39.125,17.0,25.125,34.75,121.583,86.833,11.042,1.375,10.0,8.0,3.317,-1.7,228.208
2011-02-10,202.542,6.208,70.0,50.417,29.0,26.792,32.833,103.417,70.583,16.458,2.083,15.333,9.1,4.025,-1.4,229.333
2011-02-11,201.167,5.0,76.0,45.458,28.0,21.0,24.042,59.292,35.25,12.917,1.875,13.125,9.1,4.146,-1.6,222.167
2011-02-12,201.292,4.333,69.0,43.625,26.0,18.667,17.522,39.043,21.522,10.875,1.208,9.917,8.8,3.454,-1.4,219.958
2011-02-13,204.0,6.348,65.0,45.75,31.0,26.875,38.542,103.625,65.083,21.714,2.042,13.125,8.1,4.046,-1.0,230.875
2011-02-14,195.739,6.696,86.0,69.375,51.0,21.957,37.609,102.609,65.0,33.174,2.0,39.385,6.4,4.612,2.5,217.696
2011-02-15,194.042,5.833,86.0,61.5,38.0,18.875,26.167,83.625,57.458,20.0,2.0,20.833,12.0,6.604,3.9,212.917
2011-02-16,193.375,4.042,80.0,51.375,37.0,13.917,27.5,57.0,29.5,15.042,1.292,13.417,3.5,2.842,1.7,207.292
2011-02-17,194.708,4.958,87.0,62.792,29.0,20.125,31.208,83.333,52.125,21.75,1.667,20.458,7.6,3.25,0.6,214.833
2011-02-18,192.958,3.667,83.0,40.292,13.0,10.333,17.957,43.043,25.087,9.417,1.333,7.917,5.3,1.846,-1.1,203.292
2011-02-19,198.167,4.957,64.0,43.917,19.0,15.958,21.958,42.833,20.875,12.583,1.542,11.083,7.6,2.046,-3.5,214.125
2011-02-20,198.773,5.957,69.0,45.833,19.0,17.591,33.696,90.739,57.043,14.435,1.545,15.174,10.8,4.279,-2.3,216.364
2011-02-21,197.333,5.667,71.0,41.625,14.0,19.375,39.333,105.875,66.542,16.542,1.917,16.25,12.6,6.475,-1.3,216.708
2011-02-22,195.708,4.958,80.0,53.25,40.0,12.333,31.417,69.417,38.0,24.792,3.333,25.5,11.7,7.633,5.8,208.042
2011-02-23,190.875,5.917,89.0,76.583,48.0,16.0,31.375,74.792,43.417,34.667,1.708,28.5,11.4,7.608,4.2,206.875
2011-02-24,192.417,5.25,64.0,41.75,28.0,9.917,27.043,46.174,19.13,,3.625,25.542,15.9,11.371,7.1,202.333
2011-02-25,192.375,5.174,87.0,78.875,64.0,12.292,26.292,53.458,27.167,13.0,1.208,17.292,8.8,5.746,3.3,204.667
2011-02-26,196.13,3.917,71.0,51.583,36.0,11.261,17.292,30.125,12.833,10.667,1.174,9.792,8.5,5.388,2.9,207.391
2011-02-27,195.958,3.087,38.0,29.0,20.0,8.458,15.261,33.13,17.87,10.913,1.043,8.0,8.2,4.088,0.7,204.417
2011-02-28,199.5,3.792,53.0,38.75,28.0,11.708,27.25,57.833,30.583,14.708,1.875,12.625,6.8,3.242,-0.2,211.208
2011-03-01,201.417,7.375,87.0,73.667,53.0,27.75,40.435,133.043,92.609,16.0,1.625,16.458,10.8,6.175,1.1,229.167
2011-03-02,198.708,5.957,90.0,86.792,82.0,22.333,30.042,95.875,65.833,18.833,1.5,20.083,7.0,5.475,4.6,221.042
2011-03-03,195.739,4.5,89.0,62.708,42.0,14.174,26.042,55.5,29.458,15.083,1.174,14.167,11.7,7.392,3.4,209.913
2011-03-04,196.958,4.667,87.0,62.25,50.0,13.5,19.417,33.167,13.75,19.292,1.0,17.917,6.5,5.121,1.8,210.458
2011-03-05,195.625,5.5,89.0,87.375,83.0,19.208,31.625,73.792,42.167,8.375,1.0,9.25,9.4,5.55,1.7,214.833
2011-03-06,198.682,6.696,93.0,81.958,62.0,29.818,36.913,100.174,63.261,22.174,1.348,25.522,17.6,11.596,7.3,228.5
2011-03-07,196.833,5.292,94.0,62.208,40.0,19.0,30.0,64.652,34.652,23.542,1.917,27.75,15.3,12.354,10.5,215.833
2011-03-08,198.208,5.217,72.0,62.417,56.0,18.042,30.167,68.792,38.625,22.208,1.917,23.0,10.4,9.354,8.1,216.25
2011-03-09,196.174,5.167,88.0,83.208,58.0,17.826,29.5,71.208,41.708,16.875,1.087,19.167,9.4,6.721,4.3,214.0
2011-03-10,193.042,4.208,87.0,79.208,67.0,12.833,20.875,44.417,23.542,6.25,1.0,5.292,7.4,5.138,2.9,205.875
2011-03-11,193.5,4.708,81.0,67.708,47.0,16.5,20.5,40.583,20.083,14.667,1.292,13.917,11.7,6.629,2.9,210.0
2011-03-12,191.75,4.043,79.0,40.583,18.0,12.375,22.174,59.957,37.783,8.75,1.043,6.435,11.6,6.267,0.9,204.125
2011-03-13,194.25,3.667,55.0,35.25,17.0,12.083,24.478,52.913,28.435,10.25,1.125,7.042,10.2,6.029,1.5,206.333
2011-03-14,196.917,4.435,66.0,46.25,33.0,16.75,31.75,68.75,37.0,15.542,1.708,12.833,11.5,6.475,1.9,213.667
2011-03-15,195.217,4.292,74.0,45.458,23.0,17.565,25.708,73.417,47.708,18.208,1.652,16.125,12.6,6.283,1.1,212.783
2011-03-16,197.792,4.708,61.0,44.542,26.0,19.125,32.667,75.5,42.833,19.833,1.875,17.667,11.0,6.008,-0.3,216.917
2011-03-17,199.583,6.917,83.0,71.0,56.0,31.25,42.417,95.458,53.042,47.958,2.083,45.542,8.6,6.683,4.3,230.833
2011-03-18,201.333,8.167,90.0,84.625,73.0,34.125,30.75,82.583,51.833,32.583,1.5,37.0,11.4,8.771,5.4,235.458
2011-03-19,192.042,3.913,91.0,42.5,24.0,16.583,20.364,49.0,28.636,8.826,1.0,8.217,10.9,7.938,5.0,208.625
2011-03-20,192.0,3.696,53.0,36.375,22.0,16.0,19.5,34.417,14.917,14.917,1.375,13.417,12.8,7.754,2.6,208.0
2011-03-21,195.087,3.583,55.0,29.708,13.0,14.565,21.208,46.125,24.917,12.542,1.087,8.042,12.5,7.275,3.2,209.652
2011-03-22,199.375,5.542,60.0,42.0,27.0,26.458,40.167,97.917,57.75,25.0,1.792,23.875,15.5,8.933,1.3,225.833
2011-03-23,197.417,5.917,90.0,71.125,45.0,25.458,39.417,83.5,44.083,28.125,1.458,28.708,11.8,8.729,7.3,222.875
2011-03-24,193.0,5.75,89.0,74.333,37.0,20.333,32.042,73.958,41.917,14.875,1.0,15.875,13.0,8.196,4.8,213.333
2011-03-25,195.75,5.042,82.0,47.542,14.0,19.333,18.478,43.261,24.783,10.0,1.0,8.958,14.5,8.125,2.0,215.083
2011-03-26,199.042,5.455,72.0,41.958,22.0,20.417,34.348,96.043,61.696,13.87,1.304,13.435,10.7,6.454,0.9,219.458
