date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,67.0,51.375,42.0,23.625,38.125,14.5,23.542,1.25,26.417,7.0,4.583,1.5
2011-01-02,73.0,53.042,27.0,17.542,25.625,8.083,15.333,1.083,18.333,10.4,4.862,1.4
2011-01-03,45.0,34.958,23.0,13.087,18.522,5.435,4.625,1.0,7.0,9.8,5.996,2.9
2011-01-04,60.0,45.25,34.0,22.458,38.0,15.542,10.292,1.565,13.333,8.9,4.625,0.5
2011-01-05,48.0,33.667,23.0,22.042,45.5,23.458,4.792,1.043,8.958,8.5,4.967,2.4
2011-01-06,57.0,43.208,32.0,42.783,109.565,66.783,16.174,2.304,19.478,9.9,5.017,1.4
2011-01-07,57.0,39.458,26.0,18.875,30.167,11.292,5.0,1.042,8.208,8.5,4.817,2.6
2011-01-08,46.0,36.292,27.0,15.875,23.75,7.875,5.167,1.0,8.208,8.4,4.983,2.0
2011-01-09,70.0,50.958,41.0,32.435,58.217,25.783,21.042,1.958,23.417,9.1,4.971,1.4
2011-01-10,70.0,51.958,34.0,41.417,105.0,63.583,20.583,2.043,24.75,9.7,5.729,0.6
2011-01-11,66.0,51.958,35.0,27.458,58.25,30.792,18.542,1.667,20.667,9.9,4.825,1.2
2011-01-12,44.0,34.042,25.0,28.545,62.682,34.136,9.217,1.318,12.217,7.1,3.183,0.5
2011-01-13,52.0,44.708,34.0,47.292,147.417,100.125,20.75,2.792,22.875,9.6,4.312,-0.6
2011-01-14,51.0,37.5,28.0,24.958,46.083,21.125,10.25,1.25,11.875,7.7,4.45,2.4
2011-01-15,50.0,43.875,37.0,31.304,61.565,30.261,19.292,2.208,21.625,6.7,3.775,0.9
2011-01-16,51.0,41.667,37.0,30.0,52.375,22.375,20.583,1.739,24.833,5.0,3.833,2.4
2011-01-17,59.0,46.042,34.0,29.478,58.391,28.913,13.435,1.217,17.739,7.4,4.117,2.3
2011-01-18,62.0,51.625,42.0,46.458,121.833,75.375,29.917,2.708,33.75,8.4,4.146,0.0
2011-01-19,67.0,56.583,49.0,30.792,77.0,46.208,26.0,2.375,30.917,9.6,5.225,0.8
2011-01-20,88.0,83.708,73.0,23.625,40.167,16.542,16.833,1.25,17.542,3.8,2.375,1.7
2011-01-21,89.0,82.292,69.0,20.435,34.0,13.565,8.208,1.0,8.417,3.3,2.804,2.3
2011-01-22,91.0,81.583,71.0,20.208,50.292,30.083,6.625,1.0,9.042,7.1,5.021,3.2
2011-01-23,90.0,81.583,64.0,38.292,146.875,108.583,22.958,1.292,22.958,7.2,4.338,0.3
2011-01-24,86.0,61.708,44.0,35.417,88.833,53.417,11.583,1.208,15.0,4.4,2.275,0.3
2011-01-25,76.0,60.792,40.0,44.913,140.826,95.913,26.696,1.739,28.13,8.0,3.321,-0.1
2011-01-26,78.0,47.833,30.0,30.25,58.25,28.0,11.375,1.333,15.125,5.3,2.192,-0.4
2011-01-27,61.0,50.542,38.0,36.435,99.696,63.261,16.667,1.917,20.958,6.0,2.008,-1.9
2011-01-28,64.0,44.458,28.0,27.167,61.042,33.875,14.375,1.826,19.333,5.1,1.504,-1.3
2011-01-29,45.0,37.167,27.0,11.0,15.875,4.875,5.083,1.0,10.542,5.7,2.033,0.2
2011-01-30,52.0,36.917,26.0,35.25,104.792,69.542,10.417,1.375,15.0,5.4,2.246,-1.2
2011-01-31,56.0,42.667,30.0,42.208,103.083,60.875,13.958,2.125,19.292,7.4,2.829,-1.5
2011-02-01,59.0,43.875,30.0,35.565,108.0,72.435,15.304,2.478,21.522,11.8,4.267,-1.8
2011-02-02,45.0,31.167,16.0,19.522,36.478,16.957,5.5,1.75,9.958,4.3,1.742,-0.6
2011-02-03,47.0,37.125,22.0,44.375,121.792,77.417,15.125,2.87,18.917,6.2,1.988,-2.4
2011-02-04,57.0,38.292,23.0,42.542,116.208,73.667,17.667,2.458,22.417,9.9,4.475,-0.9
2011-02-05,69.0,48.542,33.0,24.542,35.958,11.417,15.25,2.333,19.75,9.3,5.358,1.5
2011-02-06,87.0,72.792,56.0,41.833,88.208,46.375,44.458,1.917,44.375,5.3,4.083,2.6
2011-02-07,91.0,87.5,80.0,37.478,85.522,48.043,37.957,1.304,36.391,9.1,7.0,4.4
2011-02-08,84.0,44.958,32.0,24.826,47.565,22.739,8.667,1.375,9.958,8.9,6.212,2.9
2011-02-09,48.0,34.625,21.0,30.208,67.792,37.583,9.958,1.0,10.375,8.0,3.812,0.5
2011-02-10,73.0,46.958,28.0,45.5,128.458,82.958,23.708,2.375,23.0,9.1,4.646,1.1
2011-02-11,73.0,44.125,28.0,22.5,39.167,16.667,12.375,1.25,14.708,7.6,4.421,0.9
2011-02-12,50.0,36.958,28.0,15.542,22.667,7.125,11.583,1.208,13.167,8.0,3.954,0.2
2011-02-13,51.0,43.208,31.0,34.458,64.125,29.667,20.958,2.625,23.708,9.0,5.092,0.9
2011-02-14,86.0,72.375,45.0,36.864,77.955,41.091,42.13,1.87,38.783,5.9,4.554,3.3
2011-02-15,87.0,64.125,39.0,35.417,90.25,54.833,36.25,1.652,36.417,11.0,6.688,4.4
2011-02-16,87.0,55.042,39.0,33.083,76.542,43.458,18.417,1.0,18.5,4.4,3.062,1.1
2011-02-17,87.0,68.0,33.0,28.458,55.583,27.125,25.708,1.25,22.292,7.2,3.025,0.6
2011-02-18,85.0,44.5,22.0,16.292,25.625,9.333,9.417,1.0,10.75,5.3,1.792,-0.6
2011-02-19,52.0,38.583,20.0,28.833,50.5,21.667,16.167,1.5,18.75,7.4,2.521,-2.1
2011-02-20,58.0,43.25,21.0,45.304,106.609,61.304,20.208,2.417,22.375,10.4,4.567,-1.0
2011-02-21,59.0,40.542,20.0,51.833,123.875,72.042,26.444,3.522,26.792,13.0,7.025,1.1
2011-02-22,60.0,53.375,49.0,35.826,70.783,34.957,,3.0,26.957,10.3,7.467,4.5
2011-02-23,90.0,79.208,46.0,40.75,90.083,49.333,34.857,1.625,30.0,10.4,7.138,4.6
2011-02-24,69.0,44.417,29.0,29.583,49.25,19.667,28.917,3.375,31.25,14.2,10.688,8.1
2011-02-25,89.0,82.0,70.0,23.0,35.125,12.125,18.333,1.042,15.5,8.3,5.2,3.2
2011-02-26,68.0,49.417,33.0,14.913,25.87,10.957,10.25,1.0,10.125,9.0,5.879,3.6
2011-02-27,39.0,31.083,23.0,15.391,25.957,10.565,13.0,1.0,11.0,8.0,4.196,1.5
2011-02-28,54.0,43.042,31.0,25.625,49.375,23.75,15.083,1.167,12.542,7.4,3.308,-0.1
2011-03-01,86.0,75.625,59.0,37.125,73.042,35.917,24.208,1.208,19.833,11.4,7.529,2.3
2011-03-02,88.0,82.917,72.0,30.333,75.375,45.042,26.25,1.25,21.167,9.5,6.588,3.5
2011-03-03,88.0,64.833,46.0,19.957,30.696,10.739,18.125,1.292,15.75,10.4,6.633,3.3
2011-03-04,85.0,61.792,53.0,13.042,19.292,6.25,21.125,1.0,17.458,7.1,5.379,3.2
2011-03-05,91.0,88.625,86.0,35.417,73.917,38.5,18.75,1.0,13.625,8.3,4.95,2.3
2011-03-06,93.0,85.958,76.0,37.318,96.818,59.5,25.174,1.318,23.348,14.5,10.683,7.5
2011-03-07,93.0,70.417,38.0,34.625,71.875,37.25,30.375,1.625,35.042,15.3,12.338,10.6
2011-03-08,75.0,64.875,53.0,19.708,25.875,6.167,15.375,1.375,17.917,10.5,9.179,7.7
2011-03-09,90.0,86.458,75.0,27.304,45.304,18.0,18.0,1.0,17.625,9.1,6.812,4.7
2011-03-10,88.0,79.333,69.0,17.417,23.125,5.708,5.667,0.174,5.625,7.1,4.754,1.7
2011-03-11,81.0,68.625,48.0,22.958,39.292,16.333,16.333,1.083,14.792,12.1,6.996,3.6
