date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,203.13,60.0,49.083,41.0,23.087,24.75,30.208,5.458,,1.833,22.333,8.7,6.271,3.3,226.217
2011-01-02,199.875,67.0,49.5,34.0,19.542,15.667,17.875,2.208,,1.304,16.958,11.0,6.338,4.2,219.417
2011-01-03,195.167,43.0,34.125,21.0,13.667,9.458,9.917,0.458,,1.042,6.292,10.8,6.754,4.7,208.833
2011-01-04,199.5,55.0,45.0,35.0,20.583,19.958,25.208,5.25,,1.958,12.625,9.8,5.775,2.6,220.083
2011-01-05,198.0,43.0,33.875,22.0,17.0,16.208,19.708,3.5,,1.042,7.125,11.3,5.804,2.7,215.0
2011-01-06,209.318,64.0,41.708,33.0,21.227,34.682,54.591,19.909,,3.957,14.435,9.2,6.367,3.8,230.545
2011-01-07,196.826,52.0,38.0,25.0,15.783,16.667,21.167,4.5,,1.042,7.625,9.3,5.729,3.9,212.609
2011-01-08,197.125,48.0,34.958,27.0,14.833,11.208,12.458,1.25,,1.0,7.625,9.8,6.129,3.3,211.958
2011-01-09,199.792,70.0,50.708,39.0,21.75,27.292,36.458,9.167,,1.833,18.583,9.2,6.079,3.2,221.542
2011-01-10,211.667,70.0,54.042,33.0,23.083,38.542,70.042,31.5,,3.875,21.167,9.5,6.888,3.5,234.75
2011-01-11,199.0,69.0,52.875,31.0,25.125,28.708,48.042,19.333,,2.25,19.958,10.4,5.829,2.0,224.125
2011-01-12,204.913,51.0,35.958,27.0,14.0,25.783,37.609,11.826,,1.958,10.083,6.9,3.708,0.8,218.913
2011-01-13,214.286,63.0,47.083,39.0,30.429,42.773,94.955,52.182,,6.091,21.0,10.2,5.838,1.7,244.714
2011-01-14,201.542,51.0,39.792,31.0,19.458,24.125,35.083,10.958,,1.609,11.667,7.9,5.133,3.0,221.0
2011-01-15,203.75,54.0,43.958,40.0,20.792,23.917,30.708,6.792,,2.5,15.917,5.9,4.396,2.1,224.542
2011-01-16,198.333,46.0,41.125,36.0,18.542,28.083,46.042,17.958,,1.042,20.333,5.0,4.325,3.0,216.875
2011-01-17,194.583,61.0,45.625,32.0,17.875,27.75,44.0,16.25,,1.375,15.792,7.2,4.725,2.6,212.458
2011-01-18,201.261,63.0,50.917,39.0,30.696,45.043,87.913,42.87,,3.417,28.5,8.9,5.475,2.1,231.957
2011-01-19,199.3,68.0,55.667,48.0,24.0,30.391,53.174,22.783,,1.783,29.652,9.8,6.379,3.3,223.3
2011-01-20,197.667,88.0,83.333,73.0,16.958,21.667,29.75,8.083,,0.652,16.125,4.5,3.012,2.1,214.625
2011-01-21,197.417,89.0,81.875,70.0,15.333,18.958,23.667,4.708,,0.125,10.5,3.8,3.379,2.9,212.75
2011-01-22,198.583,91.0,82.792,71.0,17.0,18.0,26.75,8.75,,0.25,7.75,7.8,5.396,3.6,215.583
2011-01-23,241.917,92.0,81.833,58.0,39.667,39.917,131.542,91.625,,1.5,18.417,8.6,5.2,0.6,281.583
