date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,28.0,46.458,18.458,,26.708
2011-01-02,22.917,40.333,17.417,,14.708
2011-01-03,22.609,39.609,17.0,,5.208
2011-01-04,30.917,62.333,31.417,,12.125
2011-01-05,32.87,74.739,41.87,,6.478
2011-01-06,47.333,114.917,67.583,,19.875
2011-01-07,31.417,66.917,35.5,,8.083
2011-01-08,23.708,43.167,19.458,,7.583
2011-01-09,34.217,75.261,41.043,,22.167
2011-01-10,37.833,84.417,46.583,,23.875
2011-01-11,34.083,99.958,65.875,,21.375
2011-01-12,38.864,98.182,59.318,,11.043
2011-01-13,52.458,165.875,113.417,,22.958
2011-01-14,33.625,79.125,45.5,,10.75
2011-01-15,32.087,62.957,30.87,,21.417
2011-01-16,31.609,56.087,24.478,,22.565
2011-01-17,22.458,43.542,21.083,,14.333
2011-01-18,50.0,141.667,91.667,,35.417
2011-01-19,31.208,93.083,61.875,,31.583
2011-01-20,32.333,70.333,38.0,,23.042
2011-01-21,31.826,73.348,41.522,,11.042
2011-01-22,25.958,60.333,34.375,,10.583
2011-01-23,37.083,134.25,97.167,,23.125
2011-01-24,37.542,83.25,45.708,,9.958
2011-01-25,45.826,143.87,98.043,,31.783
2011-01-26,35.958,87.833,51.875,,15.583
2011-01-27,42.348,139.696,97.348,,20.208
2011-01-28,37.333,99.417,62.083,,19.5
2011-01-29,19.0,30.417,11.417,,7.208
2011-01-30,42.333,130.542,88.208,,15.125
2011-01-31,47.625,129.625,82.0,,20.417
2011-02-01,43.909,132.182,88.273,,17.739
2011-02-02,34.261,84.696,50.435,,10.0
2011-02-03,48.25,135.958,87.708,,18.917
2011-02-04,46.833,128.292,81.458,,20.833
2011-02-05,24.208,36.083,11.875,,17.625
2011-02-06,50.583,148.708,98.125,,52.083
2011-02-07,41.833,115.583,73.75,,43.583
2011-02-08,37.87,95.261,57.391,,12.292
2011-02-09,34.682,93.136,58.455,,11.435
2011-02-10,46.125,122.667,76.542,,21.792
2011-02-11,26.25,53.917,27.667,,13.708
2011-02-12,24.833,44.583,19.75,,13.042
2011-02-13,31.083,51.0,19.917,,20.583
2011-02-14,46.565,142.478,95.913,,47.667
2011-02-15,43.875,126.292,82.417,,45.708
2011-02-16,33.5,72.091,38.591,,19.304
2011-02-17,26.625,58.542,31.917,,23.833
2011-02-18,25.167,47.625,22.458,,10.417
2011-02-19,29.458,47.583,18.125,,15.375
2011-02-20,46.087,109.652,63.565,,22.125
2011-02-21,54.0,138.0,84.0,,28.292
2011-02-22,23.458,37.25,13.792,,24.708
2011-02-23,51.208,138.667,87.458,,41.5
2011-02-24,34.217,56.957,22.739,,29.13
2011-02-25,25.375,48.583,23.208,,18.208
2011-02-26,14.304,21.261,6.957,,7.625
2011-02-27,31.208,63.542,32.333,,9.958
2011-02-28,13.583,18.75,5.167,,10.917
2011-03-01,39.739,84.565,44.826,,27.391
2011-03-02,27.75,46.208,18.458,,20.208
2011-03-03,15.13,22.478,7.348,,14.542
2011-03-04,7.5,8.75,1.25,,14.25
2011-03-05,46.458,125.75,79.292,,20.833
2011-03-06,35.042,94.25,59.208,,32.792
2011-03-07,27.125,47.458,20.333,,39.0
2011-03-08,11.958,13.0,1.042,,18.125
2011-03-09,33.238,74.524,41.286,,26.696
2011-03-10,23.542,39.167,15.625,,8.875
2011-03-11,19.75,34.625,14.875,,16.125
2011-03-12,35.208,75.833,40.625,,8.25
2011-03-13,38.333,80.625,42.292,,10.417
2011-03-14,33.917,64.083,30.167,,14.583
2011-03-15,42.565,109.783,67.217,,31.6
2011-03-16,31.13,59.0,27.87,,27.8
2011-03-17,47.458,109.5,62.042,,44.208
2011-03-18,30.333,64.333,34.0,,44.542
2011-03-19,37.75,83.0,45.25,,16.25
2011-03-20,30.792,47.125,16.333,,18.333
2011-03-21,39.045,77.682,38.636,,12.217
2011-03-22,66.667,162.417,95.75,,40.125
2011-03-23,49.667,100.917,51.25,,44.917
2011-03-24,40.833,82.292,41.458,,20.583
2011-03-25,32.0,71.75,39.75,,14.917
2011-03-26,43.5,102.042,58.542,,15.917
2011-03-27,44.783,91.609,46.826,,20.25
2011-03-28,51.292,114.875,63.583,,35.583
2011-03-29,37.435,60.87,23.435,,18.609
2011-03-30,37.042,63.0,25.958,,17.25
2011-03-31,21.625,32.833,11.208,,16.833
2011-04-01,45.0,76.217,31.217,,25.522
2011-04-02,35.609,57.783,22.174,,38.375
2011-04-03,16.958,22.708,5.75,,17.167
2011-04-04,26.208,52.292,26.083,,15.833
2011-04-05,37.458,57.083,19.625,,19.583
2011-04-06,56.087,112.304,56.217,,30.957
2011-04-07,45.292,78.583,33.292,,30.792
2011-04-08,25.826,36.522,10.696,,17.583
2011-04-09,27.333,43.042,15.708,,26.375
2011-04-10,11.875,14.458,2.583,,22.875
2011-04-11,36.792,64.208,27.417,,36.083
2011-04-12,33.125,58.542,25.417,,18.25
2011-04-13,54.478,96.826,42.348,,28.739
2011-04-14,53.87,93.174,39.304,,42.917
2011-04-15,43.375,77.292,33.917,,39.458
2011-04-16,30.458,46.25,15.792,,26.583
2011-04-17,15.208,20.75,5.542,,17.458
2011-04-18,16.0,23.318,7.318,,18.217
2011-04-19,28.125,57.917,29.792,,20.5
2011-04-20,18.87,30.435,11.565,,14.708
2011-04-21,20.667,31.833,11.167,,19.208
2011-04-22,47.375,87.583,40.208,,34.625
2011-04-23,29.125,45.875,16.75,,21.0
2011-04-24,16.25,22.0,5.75,,14.333
2011-04-25,38.042,59.25,21.208,,23.917
2011-04-26,47.13,81.913,34.783,,29.125
2011-04-27,35.087,53.478,18.391,,46.391
