date,HUM_max,HUM_mean,HUM_min,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-12-22,100.0,85.5,68.0,36.261,34.391,7.5,3.579,0.3
2011-12-23,79.0,52.375,38.0,5.917,10.167,7.8,4.325,1.9
2011-12-24,83.0,58.833,41.0,10.625,11.958,9.6,3.688,0.1
2011-12-25,90.0,65.208,45.0,8.333,11.042,9.4,3.35,-1.5
2011-12-26,93.0,60.25,32.0,6.958,10.5,8.4,2.338,-3.3
2011-12-27,67.0,49.667,31.0,5.583,8.917,9.8,3.538,-0.8
2011-12-28,63.0,51.333,38.0,8.5,12.917,9.5,4.867,1.4
2011-12-29,88.0,68.75,52.0,19.042,20.0,10.9,5.021,-0.7
2011-12-30,87.0,50.708,31.0,5.458,8.458,10.0,4.962,-0.6
2011-12-31,76.0,54.583,37.0,13.125,15.208,9.9,4.425,0.7
2012-01-01,94.0,70.833,39.0,8.375,10.208,10.5,3.708,-1.4
2012-01-02,100.0,63.958,36.0,16.417,19.5,14.8,6.762,-1.8
2012-01-03,76.0,55.792,46.0,7.417,8.083,7.2,3.7,-1.8
2012-01-04,77.0,51.0,34.0,3.25,5.0,6.7,1.892,-1.9
2012-01-05,77.0,62.917,52.0,10.292,9.583,5.9,1.325,-1.7
2012-01-06,100.0,66.875,40.0,9.667,10.042,9.3,2.754,-4.5
2012-01-07,100.0,73.292,44.0,11.667,14.0,9.1,2.717,-2.5
2012-01-08,99.0,77.458,51.0,20.417,20.25,11.2,4.383,-1.0
2012-01-09,99.0,82.833,68.0,21.5,22.875,9.0,5.296,3.0
2012-01-10,94.0,55.174,38.0,,9.227,7.8,4.083,-0.2
2012-01-11,88.0,62.0,34.0,11.846,10.792,8.7,2.425,-2.8
2012-01-12,87.0,62.542,46.0,19.958,20.208,9.9,3.225,-1.3
2012-01-13,99.0,67.042,33.0,25.792,37.375,13.5,5.783,-2.6
2012-01-14,100.0,93.125,63.0,13.167,14.5,7.4,2.871,0.5
2012-01-15,80.0,59.083,41.0,6.458,9.667,6.8,3.65,0.9
2012-01-16,100.0,79.208,58.0,13.417,15.917,4.6,1.517,-1.4
2012-01-17,100.0,69.75,45.0,11.391,14.87,7.7,2.246,-3.3
2012-01-18,80.0,54.25,32.0,4.458,9.25,6.6,1.738,-2.1
2012-01-19,88.0,67.75,35.0,9.227,11.208,10.0,2.704,-4.2
2012-01-20,100.0,65.042,33.0,8.083,10.833,10.4,3.742,-2.7
2012-01-21,98.0,73.375,45.0,13.833,16.167,9.9,3.775,-2.3
2012-01-22,99.0,78.167,59.0,22.958,24.875,9.5,5.904,3.0
2012-01-23,99.0,67.458,51.0,3.708,7.125,8.5,5.592,2.2
2012-01-24,99.0,84.792,61.0,11.696,13.739,10.0,5.362,2.2
2012-01-25,100.0,64.083,35.0,11.833,14.0,12.6,4.771,-0.4
2012-01-26,80.0,52.583,30.0,4.292,6.875,7.8,2.542,-2.5
2012-01-27,83.0,58.083,31.0,4.917,8.667,9.1,2.433,-4.6
2012-01-28,100.0,58.125,24.0,5.609,8.792,10.1,4.133,-0.1
2012-01-29,73.0,53.167,34.0,4.455,8.583,12.3,5.679,0.5
2012-01-30,99.0,59.917,31.0,9.542,11.292,14.0,5.929,-0.4
2012-01-31,92.0,64.667,37.0,17.375,19.913,9.7,3.508,-1.0
2012-02-01,100.0,85.542,58.0,21.0,22.792,12.6,5.762,-1.8
2012-02-02,99.0,77.208,56.0,5.917,12.375,20.8,14.762,9.8
2012-02-03,73.0,53.542,40.0,4.958,9.333,13.1,8.833,4.7
2012-02-04,93.0,63.792,50.0,13.542,16.0,15.3,8.942,4.5
2012-02-05,66.0,52.458,40.0,9.083,15.0,11.7,8.667,4.7
2012-02-06,100.0,93.708,54.0,10.833,11.125,7.5,2.992,0.9
2012-02-07,99.0,86.292,61.0,23.391,22.348,11.7,5.804,2.6
2012-02-08,99.0,43.375,25.0,4.5,7.125,6.2,3.738,0.7
2012-02-09,51.0,43.125,36.0,5.208,7.875,8.7,3.896,0.6
2012-02-10,87.0,58.25,41.0,12.125,14.375,10.4,4.667,0.8
2012-02-11,93.0,62.583,43.0,12.375,14.958,8.4,3.279,-1.0
2012-02-12,97.0,65.958,49.0,18.458,20.125,6.2,2.521,-1.9
2012-02-13,100.0,67.167,26.0,13.75,15.375,12.3,5.662,0.7
2012-02-14,95.0,72.043,47.0,14.739,15.391,10.1,4.879,0.2
2012-02-15,99.0,88.125,63.0,21.125,18.542,7.2,3.858,0.9
2012-02-16,99.0,46.208,30.0,7.583,8.875,5.8,2.321,-0.3
2012-02-17,66.0,42.042,28.0,6.208,8.375,8.6,3.125,-0.9
2012-02-18,99.0,75.583,59.0,16.583,16.625,6.6,3.758,-1.0
2012-02-19,100.0,76.333,52.0,8.75,10.917,6.2,3.212,0.9
2012-02-20,68.0,51.208,41.0,6.292,10.0,8.0,3.496,0.0
2012-02-21,70.0,51.458,36.0,8.739,10.696,7.5,2.733,-2.0
2012-02-22,95.0,71.792,46.0,13.833,16.542,8.9,2.979,-3.1
2012-02-23,100.0,56.917,38.0,11.333,15.542,10.1,4.621,-0.4
2012-02-24,83.0,55.708,36.0,7.417,12.167,7.7,2.646,-1.2
2012-02-25,59.0,44.625,29.0,2.833,7.292,9.3,2.379,-1.8
2012-02-26,86.0,66.25,44.0,9.75,12.958,9.3,3.583,-3.9
2012-02-27,99.0,85.167,60.0,26.333,25.833,9.4,4.7,1.8
2012-02-28,100.0,71.417,37.0,18.542,21.391,15.9,8.488,1.1
2012-03-01,99.0,79.292,50.0,14.708,19.375,16.4,11.729,5.3
2012-03-02,66.0,39.667,24.0,12.333,17.625,12.2,8.15,4.1
2012-03-03,69.0,48.417,37.0,8.583,12.125,9.0,5.838,1.7
2012-03-04,99.0,66.042,55.0,10.125,12.708,9.8,5.892,3.3
2012-03-05,100.0,75.75,40.0,15.333,16.125,13.5,6.8,0.8
2012-03-06,100.0,64.25,37.0,20.375,26.875,18.0,9.358,0.6
2012-03-07,95.0,63.957,36.0,27.304,37.913,18.3,11.833,3.7
2012-03-08,90.0,53.0,31.0,27.708,40.958,23.3,15.921,7.3
2012-03-09,90.0,55.542,28.0,30.042,42.417,23.8,16.133,9.8
2012-03-10,99.0,61.167,34.0,26.958,45.25,26.0,13.058,4.7
2012-03-11,60.0,42.25,35.0,7.5,14.125,12.8,7.662,3.2
2012-03-12,61.0,50.625,43.0,10.125,15.583,16.3,10.075,2.1
2012-03-13,99.0,71.5,57.0,12.458,26.5,20.9,15.608,8.0
2012-03-14,98.0,63.375,39.0,6.417,10.727,12.0,7.579,5.2
2012-03-15,96.0,65.292,48.0,13.458,18.208,14.4,8.6,4.1
2012-03-16,99.0,62.083,33.0,16.417,21.542,19.1,11.317,3.8
2012-03-17,81.0,58.208,36.0,20.583,28.708,16.4,11.7,3.8
2012-03-18,98.0,77.833,61.0,26.583,55.417,20.4,17.288,13.1
2012-03-19,99.0,75.167,42.0,15.292,28.708,25.1,19.179,14.2
2012-03-20,99.0,72.0,54.0,20.375,36.25,20.6,17.108,13.2
2012-03-21,99.0,45.25,33.0,5.913,12.0,15.1,11.112,6.9
2012-03-22,59.0,51.25,34.0,11.042,16.542,19.7,13.496,7.4
2012-03-23,90.0,67.417,44.0,15.167,21.083,17.0,13.212,10.2
2012-03-24,87.0,79.0,67.0,18.708,25.833,14.8,11.533,9.5
2012-03-25,99.0,89.042,66.0,21.542,24.5,10.9,9.304,6.6
2012-03-26,77.0,49.583,34.0,8.833,13.208,12.2,8.392,3.9
2012-03-27,99.0,90.0,69.0,18.75,16.833,9.2,7.667,6.0
2012-03-28,99.0,81.5,52.0,21.792,22.783,22.0,14.592,8.1
2012-03-29,99.0,82.583,59.0,22.25,28.333,21.3,15.471,11.3
2012-03-30,99.0,89.458,77.0,19.25,21.75,11.0,8.575,7.2
2012-03-31,99.0,95.542,87.0,19.708,18.583,8.3,7.271,6.6
2012-04-01,60.0,43.125,36.0,9.125,17.167,15.9,9.396,3.0
2012-04-02,82.0,60.25,39.0,7.25,14.0,14.9,9.596,2.0
2012-04-03,99.0,78.083,44.0,12.208,23.625,17.3,12.012,5.2
2012-04-04,52.0,31.333,20.0,5.083,11.125,17.0,11.933,7.6
2012-04-05,54.0,39.682,30.0,17.182,25.636,20.6,14.642,10.2
2012-04-06,96.0,58.167,30.0,14.958,17.792,14.6,9.967,5.0
2012-04-07,72.0,48.25,35.0,10.333,14.292,11.8,6.892,2.5
2012-04-08,68.0,53.125,39.0,11.458,15.167,14.0,9.058,3.7
2012-04-09,92.0,50.5,24.0,20.125,28.75,25.5,15.504,5.1
2012-04-10,93.0,66.875,37.0,25.0,43.583,20.7,14.883,7.4
2012-04-11,99.0,82.542,49.0,22.042,31.833,17.7,14.538,11.7
2012-04-12,99.0,70.958,41.0,16.25,22.348,22.2,16.05,10.1
2012-04-13,98.0,69.875,34.0,21.875,27.708,22.2,16.446,11.6
2012-04-14,99.0,98.333,97.0,9.292,12.708,12.3,9.504,8.6
2012-04-15,97.0,68.083,45.0,13.375,18.917,16.8,12.104,8.0
2012-04-16,96.0,72.917,47.0,15.75,21.625,16.8,12.188,6.1
2012-04-17,99.0,78.167,50.0,20.792,24.708,19.6,13.888,10.3
2012-04-18,99.0,70.625,47.0,16.25,20.708,20.0,14.346,8.2
2012-04-19,84.0,67.833,54.0,11.304,16.217,17.1,14.062,11.1
2012-04-20,90.0,71.792,53.0,10.292,14.792,16.0,13.421,11.4
2012-04-21,90.0,73.875,64.0,11.208,14.542,15.3,12.171,10.1
2012-04-22,99.0,82.917,70.0,16.125,17.0,12.0,10.567,9.1
2012-04-23,99.0,98.833,97.0,7.708,11.417,14.6,12.738,10.1
2012-04-24,98.0,72.542,46.0,15.708,21.333,24.2,18.254,12.6
2012-04-25,98.0,76.792,55.0,26.875,33.917,21.7,17.892,13.8
2012-04-26,99.0,91.0,69.0,18.667,30.217,19.2,17.033,15.4
2012-04-27,99.0,97.583,94.0,3.75,11.667,16.9,16.204,15.5
2012-04-28,98.0,77.625,48.0,12.25,18.208,24.6,19.121,14.9
2012-04-29,94.0,75.375,42.0,22.583,29.667,26.4,20.508,15.6
2012-04-30,95.0,78.542,59.0,11.958,20.708,23.4,20.321,18.2
2012-05-01,98.0,83.167,59.0,13.542,25.125,22.5,19.746,17.7
2012-05-02,98.0,95.25,77.0,7.958,17.739,19.1,17.679,16.5
2012-05-03,98.0,96.958,92.0,1.125,9.083,18.8,17.167,15.6
2012-05-04,98.0,89.292,58.0,4.583,10.917,22.7,18.325,16.2
2012-05-05,99.0,65.708,33.0,8.583,17.167,26.4,20.271,13.3
2012-05-06,94.0,74.625,47.0,16.083,24.417,26.0,18.462,13.2
2012-05-07,93.0,65.0,39.0,15.083,23.75,23.8,17.921,12.2
2012-05-08,94.0,71.375,44.0,26.083,35.0,25.2,19.4,13.9
2012-05-09,99.0,83.833,64.0,38.292,44.667,21.8,18.429,15.2
2012-05-10,99.0,73.042,38.0,17.667,24.833,23.0,16.217,12.6
2012-05-11,90.0,52.304,39.0,6.348,13.87,21.6,16.362,9.2
2012-05-12,55.0,44.0,34.0,7.042,11.875,21.3,15.738,10.8
2012-05-13,92.0,60.0,36.0,10.292,17.333,23.0,15.638,7.5
2012-05-14,91.0,69.542,43.0,13.333,21.458,23.6,18.508,11.9
2012-05-15,98.0,93.292,72.0,6.875,14.667,18.3,17.742,17.1
2012-05-16,98.0,65.042,30.0,16.833,23.875,27.2,21.179,15.7
2012-05-17,90.0,67.583,42.0,28.042,41.0,26.1,20.8,15.2
2012-05-18,98.0,63.542,36.0,20.875,28.833,23.1,18.288,14.4
2012-05-19,75.0,57.583,45.0,20.792,31.5,24.9,19.183,11.2
2012-05-20,91.0,64.792,37.0,18.333,27.375,25.0,20.196,15.5
2012-05-21,82.0,63.292,42.0,15.292,21.333,24.2,19.688,16.0
2012-05-22,99.0,90.625,72.0,7.625,12.583,15.7,14.104,12.3
2012-05-23,98.0,73.458,45.0,5.708,14.167,26.3,18.917,13.1
2012-05-24,97.0,69.792,39.0,16.478,26.565,27.0,21.317,16.1
2012-05-25,93.0,80.125,71.0,23.375,31.667,21.8,19.571,16.8
2012-05-26,97.0,63.583,36.0,18.792,27.0,25.7,20.412,14.7
2012-05-27,89.0,61.458,32.0,16.625,25.875,26.7,21.646,16.1
2012-05-28,98.0,76.708,44.0,14.417,23.25,25.2,19.971,16.0
2012-05-29,98.0,80.25,55.0,17.875,23.875,25.6,20.112,16.5
2012-05-30,98.0,70.292,47.0,13.417,20.708,24.6,19.983,14.7
2012-05-31,91.0,74.25,53.0,15.917,23.739,24.2,20.154,17.6
2012-06-01,97.0,80.333,46.0,17.208,25.5,26.7,20.529,17.6
2012-06-02,98.0,75.583,51.0,22.125,31.708,25.9,21.183,16.1
2012-06-03,98.0,80.625,57.0,21.375,28.875,23.7,19.896,17.3
2012-06-04,98.0,71.708,45.0,14.917,22.333,27.0,21.542,16.5
2012-06-05,91.0,80.708,66.0,10.333,20.792,22.5,20.504,18.3
2012-06-06,98.0,85.083,61.0,4.833,13.875,20.9,18.017,16.1
2012-06-07,98.0,76.792,52.0,8.542,16.833,23.4,20.0,15.0
2012-06-08,98.0,73.087,46.0,18.783,30.739,29.1,23.117,16.8
2012-06-09,98.0,97.0,87.0,4.5,12.708,20.4,18.479,17.7
2012-06-10,98.0,75.208,50.0,6.167,13.75,26.9,21.808,17.3
2012-06-11,98.0,82.333,62.0,7.167,18.0,22.2,19.588,17.9
2012-06-12,98.0,89.75,75.0,7.708,16.833,18.1,16.617,15.1
2012-06-13,99.0,77.833,56.0,5.792,14.583,20.8,17.35,14.6
2012-06-14,79.0,66.917,50.0,10.583,18.625,24.8,19.171,15.2
2012-06-15,85.0,67.875,51.0,14.609,22.435,26.0,21.025,16.2
2012-06-16,98.0,94.958,87.0,8.917,17.708,21.0,20.1,19.2
2012-06-17,98.0,78.375,56.0,10.208,19.167,28.8,23.317,19.2
2012-06-18,87.0,67.083,55.0,15.208,19.708,28.1,24.475,21.0
2012-06-19,98.0,90.958,70.0,16.292,27.083,26.1,23.088,21.0
2012-06-20,88.0,70.25,60.0,12.0,19.583,29.6,26.112,21.9
2012-06-21,91.0,82.042,69.0,15.458,24.609,26.1,22.908,21.3
2012-06-22,98.0,89.75,78.0,9.333,17.667,23.1,20.85,18.6
2012-06-23,92.0,76.125,54.0,15.125,22.25,25.2,22.288,20.0
2012-06-24,95.0,76.167,59.0,14.958,22.5,26.7,22.804,20.0
2012-06-25,98.0,77.042,65.0,7.958,13.917,19.8,18.396,16.5
2012-06-26,84.0,57.167,39.0,12.917,17.167,25.0,20.342,15.8
2012-06-27,86.0,64.542,45.0,17.75,22.25,26.1,20.925,15.9
2012-06-28,96.0,73.417,48.0,17.087,24.739,25.4,21.929,17.0
2012-06-29,88.0,69.833,49.0,10.417,14.667,28.7,23.817,20.9
2012-06-30,92.0,70.375,54.0,11.583,16.5,27.9,23.858,19.7
2012-07-01,98.0,78.208,59.0,13.625,17.625,24.9,21.754,19.8
2012-07-02,98.0,80.708,56.0,10.083,14.833,28.4,23.254,19.4
2012-07-03,98.0,89.375,67.0,16.0,24.417,26.7,23.033,21.0
2012-07-04,98.0,78.625,55.0,14.5,20.667,29.4,24.671,20.6
2012-07-05,94.0,77.435,59.0,24.043,33.682,30.3,26.533,23.3
2012-07-06,98.0,86.042,64.0,28.458,39.042,28.5,25.054,22.6
2012-07-07,98.0,94.0,76.0,10.25,21.0,26.3,22.825,20.6
2012-07-08,95.0,81.625,62.0,9.042,15.458,26.6,22.667,20.2
2012-07-09,95.0,74.167,46.0,15.292,22.167,29.9,24.488,19.8
2012-07-10,97.0,74.125,47.0,16.083,22.083,31.2,26.0,22.2
2012-07-11,96.0,77.208,54.0,14.708,21.708,30.2,26.454,22.4
2012-07-12,98.0,92.958,85.0,9.083,23.522,26.3,25.483,24.4
2012-07-13,98.0,86.458,70.0,12.042,24.833,29.6,26.475,23.8
2012-07-14,98.0,76.417,54.0,18.304,27.478,32.9,27.912,23.9
2012-07-15,96.0,76.542,59.0,10.792,19.833,32.1,28.179,25.2
2012-07-16,86.0,69.333,56.0,10.458,15.917,32.4,29.162,26.1
2012-07-17,86.0,68.167,52.0,17.625,23.625,35.4,30.542,26.6
2012-07-18,92.0,74.375,56.0,23.0,33.583,34.1,29.45,25.7
2012-07-19,97.0,73.583,45.0,23.545,36.043,35.7,28.388,22.7
2012-07-20,98.0,86.958,76.0,15.167,24.417,22.8,20.604,17.9
2012-07-21,98.0,84.208,70.0,8.083,15.958,21.8,19.5,17.4
2012-07-22,98.0,88.917,78.0,18.792,27.208,23.2,21.108,19.2
2012-07-23,98.0,78.625,59.0,15.292,24.0,28.8,24.85,20.7
2012-07-24,96.0,75.417,51.0,22.125,32.792,32.3,27.142,22.8
2012-07-25,96.0,76.708,45.0,28.042,40.917,34.2,28.6,24.0
2012-07-26,96.0,70.375,47.0,31.0,45.783,35.3,30.0,25.2
2012-07-27,92.0,76.0,53.0,33.0,46.667,35.7,29.725,26.1
2012-07-28,94.0,75.083,56.0,23.083,33.042,35.3,29.921,26.5
2012-07-29,92.0,75.083,59.0,18.708,27.208,34.2,29.896,26.3
2012-07-30,94.0,75.542,58.0,10.375,16.417,33.2,29.408,26.4
2012-07-31,95.0,70.625,39.0,12.75,21.083,35.3,29.404,25.5
2012-08-01,95.0,76.542,57.0,11.0,21.292,32.6,28.592,24.8
2012-08-02,96.0,72.652,41.0,8.522,18.043,34.8,29.579,25.4
2012-08-03,91.0,69.417,48.0,11.833,19.0,34.4,29.517,25.3
2012-08-04,98.0,86.042,62.0,9.833,20.333,30.9,27.146,25.6
2012-08-05,98.0,76.625,50.0,10.25,20.667,33.8,28.804,24.3
2012-08-06,98.0,89.292,78.0,9.0,17.875,28.5,26.579,24.7
2012-08-07,98.0,76.667,52.0,14.625,27.292,32.5,27.742,23.4
2012-08-08,91.0,66.583,47.0,12.0,18.667,30.3,26.154,23.9
2012-08-09,77.0,63.5,50.0,11.208,16.87,30.9,26.3,22.5
2012-08-10,86.0,73.417,58.0,15.5,24.333,31.5,27.242,24.0
2012-08-11,96.0,82.417,63.0,14.208,22.333,32.1,28.092,25.5
2012-08-12,96.0,82.292,61.0,9.875,18.25,31.6,27.558,24.8
2012-08-13,96.0,75.625,53.0,10.583,16.125,33.6,29.262,25.4
2012-08-14,98.0,84.625,63.0,9.042,16.375,30.8,27.7,26.3
2012-08-15,97.0,80.25,64.0,11.25,19.083,31.8,28.254,25.8
2012-08-16,86.0,70.917,54.0,10.304,15.174,34.1,29.929,25.9
2012-08-17,95.0,76.25,48.0,18.333,25.125,36.3,29.896,26.3
2012-08-18,98.0,84.792,64.0,11.458,18.333,30.9,27.396,25.5
2012-08-19,98.0,75.458,48.0,7.333,13.5,33.2,28.304,24.5
2012-08-20,98.0,72.875,38.0,10.042,17.042,35.0,28.325,23.3
2012-08-21,93.0,70.958,51.0,9.333,17.25,33.8,28.729,23.2
2012-08-22,92.0,72.625,56.0,8.25,15.042,33.8,29.188,25.4
2012-08-23,93.0,71.0,50.0,9.13,14.5,34.5,29.562,25.4
2012-08-24,95.0,73.25,48.0,12.625,,34.3,28.946,24.3
2012-08-25,96.0,73.375,46.0,13.708,,34.7,28.925,24.0
2012-08-26,92.0,71.583,46.0,11.625,,34.3,28.929,24.0
2012-08-27,89.0,72.583,47.0,11.292,,34.5,28.892,24.0
2012-08-28,95.0,74.708,51.0,12.375,,33.3,28.646,25.1
2012-08-29,91.0,74.042,57.0,13.375,,33.1,28.633,23.9
2012-08-30,98.0,77.042,49.0,15.75,,34.8,29.567,25.4
2012-08-31,98.0,79.125,58.0,10.667,,32.9,28.804,25.2
2012-09-01,98.0,93.667,76.0,7.375,,27.9,25.242,23.4
2012-09-02,98.0,94.625,83.0,4.792,,26.6,24.062,22.1
2012-09-03,98.0,82.875,56.0,7.917,,29.8,25.246,21.9
2012-09-04,98.0,80.333,57.0,9.458,15.5,31.8,26.783,23.6
2012-09-05,96.0,76.917,50.0,16.292,22.083,33.4,27.504,22.9
2012-09-06,98.0,84.783,52.0,15.043,24.174,32.9,26.338,23.3
2012-09-07,98.0,77.708,49.0,16.375,23.333,31.9,26.6,21.8
2012-09-08,96.0,78.583,48.0,17.75,24.625,32.2,27.312,23.4
2012-09-09,98.0,77.042,49.0,10.708,13.292,32.7,27.579,23.7
2012-09-10,93.0,73.5,48.0,11.875,16.042,32.9,27.417,22.1
2012-09-11,98.0,69.542,44.0,15.792,20.042,33.4,27.821,22.7
2012-09-12,88.0,65.25,45.0,15.458,15.875,32.4,27.396,23.1
2012-09-13,93.0,78.474,46.0,19.792,24.391,31.9,26.384,22.7
2012-09-14,98.0,78.708,54.0,18.167,22.5,32.2,27.275,23.0
2012-09-15,97.0,78.5,55.0,13.042,15.667,31.4,26.958,22.8
2012-09-16,98.0,91.667,72.0,10.208,15.083,29.9,25.896,23.1
2012-09-17,98.0,88.042,69.0,8.875,17.917,29.7,26.538,24.1
2012-09-18,98.0,89.083,63.0,7.875,16.667,29.6,26.158,23.9
2012-09-19,98.0,93.0,77.0,4.792,9.292,27.9,25.362,23.7
2012-09-20,98.0,76.792,55.0,14.304,21.043,31.1,26.471,22.5
2012-09-21,98.0,84.208,69.0,17.917,23.458,27.3,24.404,21.6
2012-09-22,98.0,86.208,70.0,8.708,12.542,24.5,21.879,19.9
2012-09-23,98.0,97.083,91.0,4.792,8.167,20.6,19.279,17.6
2012-09-24,98.0,79.083,51.0,8.125,10.792,27.9,22.296,17.0
2012-09-25,98.0,89.417,79.0,4.292,9.875,21.3,19.329,17.6
2012-09-26,96.0,72.667,48.0,8.25,12.292,25.3,20.983,17.5
2012-09-27,74.0,66.375,58.0,8.609,12.043,24.3,20.65,18.2
2012-09-28,85.0,75.833,66.0,4.0,7.792,24.7,22.146,19.5
2012-09-29,98.0,80.917,57.0,10.333,14.917,30.1,24.354,20.3
2012-09-30,98.0,83.667,56.0,14.0,23.667,28.8,24.292,20.2
2012-10-01,91.0,67.833,48.0,8.458,12.625,30.8,26.242,23.3
2012-10-02,87.0,79.458,67.0,11.458,17.583,26.6,23.371,21.4
2012-10-03,98.0,89.417,80.0,5.792,11.333,22.2,20.267,17.5
2012-10-04,98.0,79.304,51.0,6.273,9.522,27.9,22.375,17.1
2012-10-05,98.0,76.833,49.0,11.5,18.208,28.3,23.346,19.0
2012-10-06,98.0,82.708,56.0,16.583,26.292,27.1,23.421,20.7
2012-10-07,98.0,87.958,59.0,9.083,16.292,21.5,18.242,16.6
2012-10-08,98.0,74.25,49.0,8.042,14.667,23.0,18.817,15.3
2012-10-09,87.0,72.542,54.0,6.667,14.6,23.3,18.6,15.7
2012-10-10,86.0,69.958,53.0,6.833,18.625,22.8,18.771,15.2
2012-10-11,91.0,77.375,51.0,6.833,14.478,25.8,20.658,17.6
2012-10-12,95.0,63.667,47.0,5.333,12.75,23.6,19.838,16.8
2012-10-13,98.0,57.0,38.0,9.708,16.125,25.4,19.042,12.6
2012-10-14,98.0,82.792,61.0,15.0,21.875,19.5,16.954,14.6
2012-10-15,94.0,68.208,35.0,17.042,25.292,26.7,20.367,15.0
2012-10-16,96.0,66.167,46.0,13.625,22.333,23.0,18.246,13.3
2012-10-17,99.0,86.917,57.0,15.958,24.208,22.8,16.408,11.9
2012-10-18,98.0,96.5,86.0,10.13,17.227,20.3,17.042,13.6
2012-10-19,99.0,63.458,38.0,3.208,9.625,21.2,15.971,11.6
2012-10-20,98.0,72.042,50.0,8.375,15.0,22.5,16.825,12.5
2012-10-21,99.0,70.333,32.0,12.542,20.333,26.3,17.642,11.1
2012-10-22,96.0,76.417,55.0,16.792,27.167,24.0,18.217,11.6
2012-10-23,98.0,89.333,77.0,5.417,13.375,22.8,18.717,12.7
2012-10-24,98.0,53.25,35.0,3.708,9.958,20.4,15.358,11.4
2012-10-25,88.0,70.167,56.0,9.5,16.545,19.0,15.121,13.1
2012-10-26,99.0,72.375,45.0,10.958,20.75,22.8,16.904,11.1
2012-10-27,85.0,74.5,54.0,14.167,24.083,20.2,16.725,14.7
2012-10-28,98.0,95.167,83.0,8.333,13.75,15.8,14.446,13.3
2012-10-29,98.0,68.833,40.0,4.696,10.625,22.2,16.383,11.3
2012-10-30,98.0,76.667,55.0,10.25,16.417,16.2,12.671,8.9
2012-10-31,99.0,77.458,48.0,9.792,15.292,17.7,12.829,8.8
2012-11-01,99.0,75.696,38.0,16.174,19.174,21.7,13.688,7.8
2012-11-02,97.0,59.042,40.0,8.125,10.458,19.5,12.992,8.1
2012-11-03,77.0,53.208,42.0,10.042,12.333,17.9,13.142,10.7
2012-11-04,93.0,67.125,35.0,11.0,13.625,19.5,12.571,6.1
2012-11-05,99.0,81.542,64.0,23.167,24.875,14.9,12.071,9.0
2012-11-06,99.0,98.75,98.0,22.958,27.167,14.4,13.158,11.8
2012-11-07,99.0,77.875,45.0,10.625,14.708,20.9,14.788,10.1
2012-11-08,99.0,68.792,37.0,11.625,16.522,21.0,13.625,7.1
2012-11-09,99.0,65.042,45.0,11.75,16.542,19.5,14.292,9.3
2012-11-10,95.0,57.792,40.0,8.75,11.875,20.3,14.429,9.7
2012-11-11,99.0,91.792,75.0,9.542,12.875,14.0,11.475,8.7
2012-11-12,99.0,89.083,56.0,7.375,10.292,21.3,14.871,11.4
2012-11-13,99.0,76.583,46.0,13.5,19.125,18.0,12.467,8.6
2012-11-14,99.0,62.833,30.0,10.917,13.5,17.7,11.104,6.0
2012-11-15,99.0,64.792,35.0,7.391,9.217,15.9,9.342,3.5
2012-11-16,90.0,62.875,41.0,5.708,6.542,17.6,11.717,5.0
2012-11-17,99.0,88.5,64.0,8.5,10.417,15.9,12.404,7.8
2012-11-18,99.0,60.125,41.0,4.167,6.417,16.8,11.658,8.1
2012-11-19,99.0,72.833,57.0,15.0,16.333,10.0,7.171,3.3
2012-11-20,99.0,67.583,40.0,11.375,15.083,17.1,9.512,2.2
2012-11-21,77.0,58.875,40.0,8.208,9.917,14.7,9.929,7.3
2012-11-22,99.0,75.333,58.0,23.292,25.087,13.7,9.275,6.6
2012-11-23,99.0,96.958,88.0,26.75,33.583,10.8,8.408,5.5
2012-11-24,88.0,72.125,51.0,9.958,11.5,12.7,9.479,5.9
2012-11-25,99.0,76.125,45.0,9.958,11.583,12.6,6.792,1.2
2012-11-26,99.0,94.167,74.0,25.667,28.333,8.1,6.783,6.0
2012-11-27,99.0,57.0,35.0,4.542,6.167,13.4,8.988,4.8
2012-11-28,99.0,77.208,64.0,15.5,14.708,8.1,5.471,2.3
2012-11-29,99.0,75.25,37.0,14.333,19.889,16.1,8.217,0.4
2012-11-30,99.0,87.375,75.0,22.923,23.692,11.0,8.962,7.1
2012-12-01,99.0,79.583,61.0,14.292,15.75,10.1,6.262,3.1
2012-12-02,99.0,65.125,41.0,6.5,7.458,7.5,4.542,1.9
2012-12-03,99.0,92.667,81.0,11.083,10.917,8.3,6.121,2.7
2012-12-04,99.0,84.875,53.0,7.792,8.917,11.9,8.921,5.2
2012-12-05,99.0,66.833,36.0,7.375,9.917,13.2,7.65,0.6
2012-12-06,97.0,54.958,29.0,5.5,7.292,17.5,10.608,4.5
2012-12-07,96.0,63.304,37.0,10.652,10.957,12.4,6.258,2.6
2012-12-08,99.0,57.5,27.0,9.75,11.292,16.0,7.3,1.7
2012-12-09,79.0,52.208,40.0,7.417,8.25,9.6,4.346,-0.5
2012-12-10,93.0,55.583,29.0,6.0,7.167,9.6,3.071,-2.7
2012-12-11,92.0,62.0,35.0,10.0,10.292,11.3,4.012,-3.0
2012-12-12,99.0,66.167,35.0,10.042,10.25,11.5,3.946,-2.1
2012-12-13,98.0,68.0,37.0,8.208,10.783,11.4,4.158,-2.6
