date,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,6.8,4.342,1.5
2011-01-02,8.4,4.75,2.4
2011-01-03,7.8,4.967,3.4
2011-01-04,6.6,3.829,1.0
2011-01-05,6.3,3.988,2.1
2011-01-06,6.7,4.667,2.1
2011-01-07,6.3,3.808,2.2
2011-01-08,6.6,4.004,1.6
2011-01-09,7.8,4.483,1.4
2011-01-10,7.7,5.325,1.8
2011-01-11,7.8,3.792,0.2
2011-01-12,4.6,1.883,-1.1
2011-01-13,7.9,4.312,0.2
2011-01-14,5.2,3.471,1.5
2011-01-15,4.6,2.833,0.7
2011-01-16,3.5,2.433,1.1
2011-01-17,5.2,2.892,0.9
2011-01-18,7.2,3.97,0.6
2011-01-19,7.7,4.721,1.7
2011-01-20,2.0,0.738,0.1
2011-01-21,1.7,1.396,1.0
2011-01-22,7.5,4.217,1.8
2011-01-23,7.3,4.65,-0.6
2011-01-24,2.6,1.225,-0.9
2011-01-25,6.3,2.954,-0.6
2011-01-26,3.6,1.308,-1.1
2011-01-27,4.8,1.979,-0.5
2011-01-28,3.0,0.558,-1.6
2011-01-29,3.6,1.0,-0.4
2011-01-30,3.6,1.867,0.3
2011-01-31,5.5,2.35,-0.6
2011-02-01,9.5,4.812,1.2
2011-02-02,2.4,0.329,-1.1
2011-02-03,3.3,1.4,-1.9
2011-02-04,8.4,4.375,0.3
2011-02-05,6.6,4.417,2.0
2011-02-06,4.4,3.167,2.4
2011-02-07,10.2,7.312,3.8
2011-02-08,8.4,4.646,2.4
2011-02-09,5.5,2.892,0.5
2011-02-10,6.3,3.704,1.2
2011-02-11,5.7,3.429,0.8
2011-02-12,5.8,3.092,0.9
2011-02-13,7.2,3.992,0.1
2011-02-14,4.5,3.162,1.8
2011-02-15,9.6,5.688,3.3
2011-02-16,2.9,1.112,-0.2
2011-02-17,5.4,1.642,-0.8
2011-02-18,2.7,0.217,-1.6
2011-02-19,4.2,1.442,-2.3
2011-02-20,7.6,4.242,-0.5
2011-02-21,10.2,6.483,2.1
2011-02-22,6.9,5.804,4.2
2011-02-23,9.9,6.112,3.3
2011-02-24,12.7,9.467,7.0
2011-02-25,7.5,3.925,1.7
2011-02-26,6.4,3.925,2.1
2011-02-27,5.0,2.258,-0.3
2011-02-28,4.1,1.45,-1.6
2011-03-01,9.9,6.633,2.2
2011-03-02,8.3,5.421,2.1
2011-03-03,8.9,4.912,1.8
2011-03-04,4.2,3.417,1.6
2011-03-05,9.9,4.438,0.8
2011-03-06,13.5,10.321,6.8
2011-03-07,12.7,10.562,9.1
2011-03-08,8.6,7.454,6.0
2011-03-09,7.6,5.304,3.4
2011-03-10,5.2,3.167,0.3
2011-03-11,9.2,5.383,2.7
2011-03-12,8.6,5.079,2.5
2011-03-13,7.4,4.492,1.4
2011-03-14,7.8,5.162,1.5
2011-03-15,9.3,5.867,3.3
2011-03-16,8.4,5.354,1.6
2011-03-17,8.4,5.8,3.3
2011-03-18,11.5,9.133,7.5
2011-03-19,8.8,7.092,4.5
2011-03-20,9.1,6.058,2.1
2011-03-21,9.3,5.738,3.1
2011-03-22,13.4,8.696,2.9
2011-03-23,10.1,8.238,6.0
2011-03-24,10.7,6.833,4.9
2011-03-25,10.4,7.662,4.7
2011-03-26,8.1,6.067,3.4
2011-03-27,10.5,7.321,3.4
2011-03-28,14.5,9.208,5.4
2011-03-29,13.0,9.379,5.5
2011-03-30,16.2,13.392,10.5
2011-03-31,15.9,12.296,6.7
2011-04-01,12.5,9.038,5.1
2011-04-02,16.2,12.0,7.9
2011-04-03,7.2,5.85,4.8
2011-04-04,10.8,6.638,4.0
2011-04-05,12.6,8.004,3.0
2011-04-06,16.2,12.162,7.1
2011-04-07,17.1,13.838,10.0
2011-04-08,16.5,15.379,14.1
2011-04-09,15.9,14.496,10.8
2011-04-10,14.3,11.579,8.5
2011-04-11,15.9,12.05,6.9
2011-04-12,13.2,9.171,5.9
2011-04-13,18.0,12.554,6.0
2011-04-14,19.2,14.988,10.5
2011-04-15,18.6,16.233,13.3
2011-04-16,21.6,16.446,11.1
2011-04-17,13.8,11.196,8.0
2011-04-18,14.4,12.879,11.2
2011-04-19,15.2,9.033,5.8
2011-04-20,13.8,8.917,5.4
2011-04-21,13.2,10.229,7.3
2011-04-22,16.2,13.55,9.9
2011-04-23,16.4,15.004,13.8
2011-04-24,17.1,14.262,10.1
2011-04-25,16.8,13.071,9.6
2011-04-26,18.1,14.596,10.8
2011-04-27,20.5,18.254,15.7
2011-04-28,21.2,17.575,12.5
2011-04-29,15.0,12.925,10.2
2011-04-30,19.6,15.588,11.1
2011-05-01,18.3,16.846,14.0
2011-05-02,21.1,18.308,15.9
2011-05-03,16.0,14.012,12.0
2011-05-04,18.6,15.142,11.8
2011-05-05,15.5,13.233,11.6
2011-05-06,17.3,14.246,10.8
2011-05-07,16.3,15.458,14.7
2011-05-08,23.2,19.212,15.0
2011-05-09,20.0,18.042,15.9
2011-05-10,25.2,21.408,16.6
2011-05-11,15.4,13.367,12.5
2011-05-12,15.3,14.083,12.6
2011-05-13,21.9,18.338,15.6
2011-05-14,21.9,18.825,15.9
2011-05-15,21.7,19.079,16.6
2011-05-16,20.6,18.458,16.3
2011-05-17,18.4,16.383,14.0
2011-05-18,20.4,17.462,14.2
2011-05-19,22.4,19.208,15.4
2011-05-20,23.1,20.025,17.5
2011-05-21,23.7,20.762,18.2
2011-05-22,25.4,18.662,13.5
2011-05-23,15.9,13.829,11.1
2011-05-24,15.9,12.742,10.4
2011-05-25,20.4,16.912,13.5
2011-05-26,19.4,17.346,14.7
2011-05-27,18.1,16.942,16.0
2011-05-28,18.1,17.096,16.2
2011-05-29,17.5,16.729,14.9
2011-05-30,19.1,15.683,14.4
2011-05-31,14.9,13.004,10.3
2011-06-01,15.3,13.179,10.2
2011-06-02,15.6,14.442,12.9
2011-06-03,21.3,17.888,14.1
2011-06-04,22.2,20.0,17.4
2011-06-05,22.5,20.975,18.0
2011-06-06,25.4,21.029,16.5
2011-06-07,21.4,19.754,18.5
