date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,4.75,21.917,28.0,6.083,,19.417
2011-01-02,3.625,15.875,18.875,3.0,,13.917
2011-01-03,2.667,10.333,11.292,0.958,,4.0
2011-01-04,3.75,16.0,19.696,3.696,,8.208
2011-01-05,3.261,18.0,23.208,5.208,,4.652
2011-01-06,5.167,36.625,57.25,20.625,,11.542
2011-01-07,3.208,16.667,21.333,4.667,,4.75
2011-01-08,2.958,13.208,15.583,2.375,,5.667
2011-01-09,5.667,30.25,48.958,18.708,,19.125
2011-01-10,6.083,38.609,65.043,26.435,,23.333
2011-01-11,4.136,22.87,39.043,16.174,,18.087
2011-01-12,3.25,21.417,28.5,7.083,,6.5
2011-01-13,6.375,39.417,71.333,31.917,,18.292
2011-01-14,4.917,22.167,35.667,13.5,,9.667
2011-01-15,5.083,24.125,32.833,8.708,,14.167
2011-01-16,3.875,23.478,31.043,7.565,,17.042
2011-01-17,3.739,25.542,36.042,10.5,,14.375
2011-01-18,7.13,45.174,85.87,40.696,,30.696
2011-01-19,4.333,24.917,42.583,17.667,,26.208
2011-01-20,3.542,23.083,32.333,9.25,,18.042
2011-01-21,3.417,20.417,27.292,6.875,,11.542
2011-01-22,4.75,21.87,41.13,19.261,,9.542
2011-01-23,8.13,32.542,93.458,60.917,,18.125
2011-01-24,4.043,26.783,39.609,12.826,,9.348
2011-01-25,5.792,33.708,64.833,31.125,,18.0
2011-01-26,4.542,27.458,42.0,14.542,,12.792
2011-01-27,5.792,31.208,56.917,25.708,,15.375
2011-01-28,4.75,22.478,37.304,14.826,,15.375
2011-01-29,2.87,10.542,12.667,2.125,,6.083
2011-01-30,3.917,22.542,32.25,9.708,,7.792
2011-01-31,4.333,29.0,40.5,11.5,,12.458
2011-02-01,4.833,24.667,42.833,18.167,,14.667
2011-02-02,3.348,13.55,17.3,3.75,,6.818
2011-02-03,5.75,34.435,55.13,20.696,,11.708
2011-02-04,5.478,34.292,54.292,20.0,,16.5
2011-02-05,4.792,23.875,28.708,4.833,,16.292
2011-02-06,5.958,36.875,52.458,15.583,,40.25
2011-02-07,7.125,38.083,69.458,31.375,,39.0
2011-02-08,3.583,18.917,24.292,5.375,,6.542
2011-02-09,3.417,22.652,30.478,7.826,,7.5
2011-02-10,5.682,37.826,59.348,21.522,,17.261
2011-02-11,3.708,18.75,24.375,5.625,,10.875
2011-02-12,3.208,13.125,15.833,2.708,,8.292
2011-02-13,4.792,32.958,48.583,15.625,,19.583
2011-02-14,5.087,33.783,49.348,15.565,,36.565
2011-02-15,5.125,23.957,37.826,13.87,,28.958
2011-02-16,3.478,22.125,28.958,6.833,,14.208
2011-02-17,3.833,23.417,34.542,11.125,,20.833
2011-02-18,3.083,12.708,16.25,3.542,,8.25
2011-02-19,4.375,22.208,29.667,7.458,,12.708
2011-02-20,5.625,36.375,55.25,18.875,,18.0
2011-02-21,5.609,40.5,60.136,19.636,,21.826
2011-02-22,4.087,21.75,25.833,4.083,,23.417
2011-02-23,5.5,29.75,45.375,15.625,,33.75
2011-02-24,4.583,20.625,23.042,2.417,,24.708
2011-02-25,4.292,20.75,25.333,4.583,,17.125
2011-02-26,2.958,9.125,10.417,1.292,,8.5
2011-02-27,2.875,11.043,14.217,3.174,,8.667
2011-02-28,3.136,17.696,21.957,4.261,,9.609
2011-03-01,6.0,35.833,64.958,29.125,,24.542
2011-03-02,5.75,30.25,63.583,33.333,,23.083
2011-03-03,3.292,12.75,15.208,2.458,,12.75
2011-03-04,2.958,8.609,9.043,0.435,,15.583
2011-03-05,5.043,28.25,43.5,15.25,,12.417
2011-03-06,7.417,38.667,87.292,48.625,,31.042
2011-03-07,4.652,23.174,29.609,6.435,,34.826
2011-03-08,3.917,19.792,23.25,3.458,,18.5
2011-03-09,4.5,25.917,33.875,7.958,,19.833
2011-03-10,3.708,17.304,21.043,3.739,,5.833
2011-03-11,3.739,17.667,20.542,2.875,,12.5
2011-03-12,3.261,15.435,19.217,3.783,,6.13
2011-03-13,3.25,14.917,17.583,2.667,,6.25
2011-03-14,4.208,30.833,38.542,7.708,,14.042
2011-03-15,4.167,22.583,32.375,9.792,,19.333
2011-03-16,4.125,25.957,31.435,5.478,,19.25
2011-03-17,6.0,39.875,54.792,14.917,,40.792
2011-03-18,6.625,30.708,49.25,18.542,,40.333
2011-03-19,3.458,16.583,21.417,4.833,,12.167
2011-03-20,3.833,20.667,23.458,2.792,,14.958
2011-03-21,2.826,13.174,15.739,2.565,,7.478
2011-03-22,6.417,48.565,81.957,33.391,,30.0
2011-03-23,5.957,39.125,50.083,10.958,,36.375
2011-03-24,5.583,32.417,46.667,14.25,,15.958
2011-03-25,4.625,19.542,28.208,8.667,,9.417
2011-03-26,3.75,20.958,25.917,4.958,,10.333
2011-03-27,4.435,28.348,33.913,5.565,,14.652
2011-03-28,4.625,26.348,33.13,6.783,,29.042
2011-03-29,3.652,21.0,24.833,3.833,,16.292
2011-03-30,2.708,15.75,17.042,1.292,,14.958
2011-03-31,2.375,6.667,6.958,0.292,,11.333
2011-04-01,3.5,25.208,30.375,5.167,,18.25
2011-04-02,4.696,32.167,39.167,7.0,,32.292
2011-04-03,2.696,10.609,11.261,0.652,,10.917
2011-04-04,2.391,12.174,14.478,2.304,,9.478
2011-04-05,3.458,24.167,28.375,4.208,,14.417
2011-04-06,4.167,33.542,40.25,6.708,,21.958
2011-04-07,3.208,22.208,26.0,3.792,,21.0
2011-04-08,2.0,8.083,8.833,0.75,,13.375
2011-04-09,2.696,12.957,14.652,1.696,,14.5
2011-04-10,3.333,10.417,10.458,0.042,,14.875
2011-04-11,4.261,21.174,23.957,2.783,,26.957
2011-04-12,2.917,10.792,11.917,1.125,,15.583
2011-04-13,4.208,28.625,31.875,3.25,,22.417
2011-04-14,5.167,37.208,43.875,6.667,,31.208
2011-04-15,3.391,19.043,22.478,3.435,,29.25
2011-04-16,2.792,8.708,10.125,1.417,,16.542
2011-04-17,2.75,8.875,9.375,0.5,,14.208
2011-04-18,3.087,16.043,18.957,2.913,,16.043
2011-04-19,3.0,14.208,17.208,3.0,,10.333
2011-04-20,3.25,17.333,23.583,6.25,,10.333
2011-04-21,3.304,22.696,28.13,5.435,,15.833
2011-04-22,3.333,20.542,23.375,2.833,,22.25
