date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,202.375,5.458,68.0,55.125,45.0,24.375,21.333,28.417,7.083,22.833,1.333,19.042,9.3,5.233,2.2,226.75
2011-01-02,198.292,4.042,79.0,59.375,32.0,17.375,13.958,17.75,3.792,14.208,1.174,12.542,10.9,5.45,2.2,215.667
2011-01-03,192.13,2.75,55.0,39.125,23.0,10.609,8.667,9.292,0.625,3.083,1.0,0.792,10.7,6.325,1.4,202.739
2011-01-04,199.13,4.25,66.0,49.458,37.0,14.13,18.833,23.458,4.625,9.875,1.375,5.25,9.9,5.071,0.6,213.261
2011-01-05,196.5,3.042,53.0,37.0,23.0,9.167,14.217,16.435,2.217,3.708,1.0,1.458,10.0,5.558,2.0,205.667
2011-01-06,201.957,5.909,65.0,47.208,32.0,22.478,34.739,58.609,23.87,13.87,2.0,8.909,9.3,5.458,1.8,224.435
2011-01-07,197.917,2.958,68.0,45.292,27.0,11.375,16.042,19.083,3.042,5.417,1.042,2.417,9.4,4.95,1.4,209.292
2011-01-08,198.583,2.958,51.0,39.292,27.0,10.417,13.625,14.833,1.208,6.0,1.0,2.958,9.5,5.708,2.3,209.0
2011-01-09,202.043,4.833,76.0,54.792,41.0,18.565,26.167,35.333,9.167,20.708,1.917,16.458,10.2,5.496,1.4,220.609
2011-01-10,200.087,4.917,78.0,60.0,37.0,23.783,32.208,49.375,17.167,19.333,1.917,16.167,10.1,5.954,0.3,223.87
2011-01-11,196.091,3.826,78.0,62.083,44.0,18.955,23.4,37.2,13.8,18.696,1.905,14.0,10.8,5.292,1.7,215.045
2011-01-12,197.875,4.565,56.0,40.417,29.0,20.917,23.583,42.417,18.833,8.792,1.208,5.458,6.6,3.312,0.6,218.792
2011-01-13,204.583,6.667,65.0,51.417,36.0,34.375,39.667,88.625,48.958,19.333,2.875,15.333,10.2,4.758,-1.5,238.958
2011-01-14,199.5,5.0,65.0,44.875,30.0,21.875,22.125,34.458,12.333,9.958,1.174,4.708,8.4,4.508,0.5,221.375
2011-01-15,207.348,6.458,60.0,50.625,39.0,28.565,29.208,49.333,20.125,18.125,1.917,13.75,6.5,3.642,0.3,235.913
2011-01-16,199.174,4.083,58.0,48.75,42.0,17.13,24.833,32.833,8.0,18.917,1.417,15.083,5.0,3.788,1.9,216.304
2011-01-17,197.583,4.083,68.0,50.208,36.0,19.333,19.609,32.348,12.739,11.042,1.0,6.25,7.5,4.458,2.0,216.917
2011-01-18,205.958,6.739,73.0,60.5,43.0,40.667,40.208,82.375,42.167,27.875,1.958,24.25,9.2,4.496,-0.4,246.625
2011-01-19,199.0,4.542,69.0,62.375,53.0,24.292,22.708,41.667,18.958,25.083,2.0,22.75,10.6,5.717,1.0,223.292
2011-01-20,194.391,2.913,96.0,90.375,69.0,12.435,13.565,15.087,1.522,17.478,1.091,13.391,4.6,2.708,1.9,206.826
2011-01-21,193.478,2.583,96.0,89.583,83.0,12.174,14.792,16.458,1.667,7.25,0.75,4.25,3.7,3.196,2.7,205.652
2011-01-22,196.652,4.208,98.0,94.417,88.0,15.565,14.958,27.083,12.125,5.875,0.583,3.667,7.2,4.875,2.9,212.217
2011-01-23,211.958,8.083,96.0,90.583,75.0,35.125,28.043,90.478,62.435,14.75,1.083,14.958,8.6,4.388,0.6,247.083
2011-01-24,197.583,4.391,96.0,73.042,51.0,14.417,25.125,35.875,10.75,8.375,1.083,5.375,4.7,2.442,-0.3,212.0
2011-01-25,204.333,6.667,84.0,64.667,36.0,27.5,36.708,84.208,47.5,22.292,1.875,19.167,8.7,3.6,-0.5,231.833
2011-01-26,198.087,4.0,85.0,56.208,32.0,13.478,24.227,29.545,5.318,10.087,1.286,7.783,6.2,2.388,-0.5,211.565
2011-01-27,202.522,5.667,69.0,57.583,40.0,22.261,30.0,58.333,28.333,15.167,1.417,11.75,6.9,2.275,-2.2,224.783
2011-01-28,199.13,4.458,70.0,51.042,32.0,15.783,22.417,30.875,8.458,15.0,1.417,11.958,6.2,2.013,-1.7,214.913
2011-01-29,195.042,2.792,48.0,40.0,28.0,7.083,6.522,7.565,1.043,5.0,1.0,2.417,6.4,2.733,0.8,202.125
2011-01-30,201.478,5.591,59.0,41.458,28.0,22.478,26.043,49.174,23.13,9.043,1.043,5.391,6.2,2.708,-2.2,223.957
2011-01-31,201.125,5.792,66.0,48.875,34.0,25.667,32.792,64.167,31.375,13.667,1.875,10.958,8.3,3.171,-2.3,226.792
2011-02-01,201.833,5.458,65.0,48.708,33.0,24.75,24.583,51.458,26.875,12.125,2.391,9.917,12.2,5.496,-0.7,226.583
2011-02-02,194.261,3.208,49.0,35.083,19.0,8.739,12.958,15.417,2.458,5.708,1.167,2.208,5.7,2.492,-0.1,203.0
2011-02-03,205.652,8.458,60.0,42.167,22.0,32.174,34.333,81.417,47.083,14.792,2.208,9.958,6.3,2.188,-2.8,237.826
2011-02-04,208.542,7.875,66.0,43.667,25.0,34.042,35.739,75.087,39.348,17.167,2.25,15.167,10.8,5.083,-1.6,242.583
2011-02-05,198.25,4.435,73.0,52.333,35.0,12.75,15.5,16.542,1.042,14.583,2.0,12.625,9.0,5.479,1.6,211.0
2011-02-06,201.478,5.783,93.0,81.583,71.0,23.652,36.696,54.565,17.87,38.435,1.304,36.565,5.3,4.338,2.6,225.13
2011-02-07,199.542,5.917,98.0,96.25,92.0,23.708,32.0,50.75,18.75,31.167,1.0,32.208,9.2,7.217,4.7,223.25
2011-02-08,195.043,3.5,96.0,55.708,36.0,12.696,17.083,24.542,7.458,7.167,1.0,4.75,8.9,6.608,3.0,207.739
2011-02-09,196.261,3.583,57.0,37.917,22.0,13.348,21.708,32.167,10.458,7.417,1.0,2.417,8.3,4.408,0.2,209.609
2011-02-10,201.042,6.0,77.0,53.042,34.0,25.625,34.522,66.304,31.783,18.625,2.0,12.542,9.2,4.825,0.0,226.667
2011-02-11,196.875,3.696,83.0,53.458,30.0,14.375,17.0,21.042,4.042,12.792,1.292,7.583,8.8,5.088,0.1,211.25
2011-02-12,196.542,3.125,55.0,40.208,30.0,11.25,12.792,13.917,1.125,10.75,1.083,5.75,9.3,4.85,0.6,207.792
2011-02-13,197.958,3.875,63.0,49.917,36.0,14.833,22.875,27.792,4.917,18.083,2.043,13.417,9.5,5.429,1.0,212.792
