date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,69.0,60.417,51.0,22.083,25.292,3.208,,13.042,8.3,4.988,2.2
2011-01-02,89.0,65.0,42.0,18.208,20.958,2.75,,10.958,11.3,5.046,1.9
2011-01-03,63.0,49.0,33.0,13.75,14.5,0.75,,5.458,11.3,5.742,2.0
2011-01-04,74.0,59.875,49.0,23.545,29.0,5.455,,7.696,9.0,4.442,0.8
2011-01-05,59.0,47.542,31.0,22.333,28.917,6.583,,6.625,10.2,4.675,0.8
2011-01-06,69.0,55.292,36.0,39.667,64.708,25.042,,10.208,12.4,5.471,0.9
2011-01-07,69.0,52.75,35.0,15.917,18.25,2.333,,6.708,10.2,5.025,2.3
2011-01-08,59.0,49.458,37.0,16.875,18.333,1.458,,7.458,10.7,5.212,1.5
2011-01-09,81.0,61.458,46.0,28.0,39.958,11.958,,14.917,12.2,5.421,1.2
2011-01-10,87.0,66.375,45.0,37.87,60.087,22.217,,15.208,11.3,5.725,1.2
2011-01-11,75.0,61.625,39.0,26.13,51.435,25.304,,14.913,12.3,5.421,1.1
2011-01-12,58.0,48.5,36.0,28.125,38.708,10.583,,8.208,8.6,3.212,-0.3
2011-01-13,67.0,57.417,38.0,41.5,80.75,39.25,,13.0,13.5,4.992,-0.9
2011-01-14,70.0,53.292,42.0,21.5,31.083,9.583,,9.333,9.0,4.446,1.9
2011-01-15,66.0,58.292,49.0,25.208,34.583,9.375,,11.75,7.3,3.779,0.6
2011-01-16,61.0,55.5,51.0,23.957,27.609,3.652,,13.583,5.0,3.871,2.1
2011-01-17,71.0,57.542,41.0,24.208,30.833,6.625,,12.958,10.3,4.792,2.1
2011-01-18,71.0,62.583,49.0,44.792,88.25,43.458,,21.125,10.4,4.554,0.0
2011-01-19,89.0,69.292,58.0,27.826,52.826,25.0,,20.0,11.3,5.492,0.9
2011-01-20,100.0,96.875,81.0,18.375,21.292,2.917,,13.25,3.5,1.925,0.9
2011-01-21,100.0,93.875,81.0,19.458,22.792,3.333,,10.583,3.0,2.688,2.3
2011-01-22,100.0,87.792,70.0,19.696,35.739,16.043,,7.833,8.3,4.925,3.1
2011-01-23,99.0,90.083,69.0,34.625,101.792,67.167,,14.792,7.3,4.308,0.5
2011-01-24,97.0,61.667,42.0,29.292,43.333,14.042,,9.292,6.9,2.608,0.3
2011-01-25,89.0,65.333,29.0,33.833,67.208,33.375,,14.208,11.4,3.8,-0.7
2011-01-26,90.0,54.261,33.0,26.609,34.783,8.174,,9.87,7.5,2.458,-0.7
