date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,76.0,64.0,56.0,21.083,26.708,5.625,,20.625,7.5,4.433,1.6
2011-01-02,92.0,68.208,44.0,15.833,18.375,2.542,,16.125,10.7,4.708,1.1
2011-01-03,62.0,50.583,35.0,9.5,10.125,0.625,,6.75,9.5,5.4,1.8
2011-01-04,79.0,63.0,53.0,15.0,17.292,2.292,,11.375,7.9,3.967,0.0
2011-01-05,60.0,48.583,34.0,16.217,20.174,3.957,,7.917,8.4,4.554,1.4
2011-01-06,73.0,59.083,42.0,35.625,56.708,21.083,,16.083,9.6,4.571,0.0
2011-01-07,69.0,54.375,38.0,14.333,16.042,1.708,,7.125,8.2,4.762,2.1
2011-01-08,65.0,53.0,41.0,12.125,13.583,1.458,,8.792,8.5,4.458,0.3
2011-01-09,75.0,64.625,54.0,28.042,42.417,14.375,,22.542,9.1,4.75,0.9
2011-01-10,80.0,60.087,38.0,39.261,63.478,24.217,,23.652,9.5,5.579,1.4
2011-01-11,73.0,58.333,37.0,21.739,38.043,16.304,,21.958,10.1,4.517,0.6
2011-01-12,56.0,44.542,34.0,20.167,25.583,5.417,,9.75,6.6,2.804,-0.8
2011-01-13,66.0,53.125,36.0,38.583,76.542,37.958,,20.208,11.3,4.596,-1.3
2011-01-14,63.0,49.333,40.0,19.833,28.875,9.042,,12.917,7.1,4.408,2.1
2011-01-15,61.0,55.042,47.0,23.5,31.125,7.625,,17.625,6.2,3.7,1.2
2011-01-16,57.0,52.0,48.0,25.043,30.522,5.478,,23.391,4.6,3.821,2.5
2011-01-17,66.0,55.292,44.0,27.304,38.043,10.739,,20.125,7.0,4.108,2.0
2011-01-18,70.0,61.25,52.0,43.375,83.208,39.833,,32.625,8.3,3.767,-0.6
2011-01-19,97.0,70.833,61.0,26.167,48.417,22.25,,29.542,9.3,4.796,0.2
2011-01-20,98.0,95.958,82.0,23.208,29.458,6.25,,19.0,2.9,1.742,0.6
2011-01-21,98.0,96.792,88.0,19.75,22.75,3.0,,12.25,3.2,2.633,2.2
2011-01-22,98.0,88.5,71.0,18.667,30.917,12.25,,10.458,7.8,5.208,3.4
2011-01-23,98.0,91.333,65.0,30.429,95.0,64.571,,19.043,7.8,4.35,0.5
2011-01-24,98.0,62.458,39.0,26.75,46.333,19.583,,12.042,4.6,2.217,0.2
2011-01-25,98.0,69.917,32.0,30.583,67.208,36.625,,18.417,9.1,3.233,-0.9
2011-01-26,98.0,56.125,38.0,25.125,35.417,10.292,,14.125,5.2,2.196,-0.4
2011-01-27,82.0,62.708,37.0,31.417,64.75,33.333,,19.417,6.7,1.892,-2.5
2011-01-28,85.0,58.0,39.0,21.542,37.542,16.0,,18.542,5.1,1.467,-1.6
2011-01-29,55.0,46.208,33.0,9.522,10.565,1.043,,10.208,5.5,1.996,0.0
2011-01-30,59.0,45.917,35.0,23.792,34.958,11.167,,12.167,5.8,2.375,-1.0
2011-01-31,68.0,54.083,42.0,30.304,44.913,14.609,,15.261,8.7,2.858,-1.6
2011-02-01,81.0,58.417,37.0,25.708,50.917,25.208,,17.583,11.7,3.762,-2.7
2011-02-02,64.0,45.0,28.0,13.083,15.708,2.625,,9.583,4.5,1.412,-1.2
2011-02-03,74.0,51.958,36.0,34.75,68.5,33.75,,15.583,6.8,1.938,-2.2
2011-02-04,72.0,51.792,31.0,30.348,52.391,22.043,,19.75,9.9,4.3,-1.6
2011-02-05,86.0,61.458,45.0,20.833,23.417,2.583,,19.5,9.9,5.396,1.2
2011-02-06,98.0,87.913,80.0,36.333,54.556,18.222,,46.87,5.1,3.771,2.3
2011-02-07,98.0,96.458,86.0,35.875,62.333,26.458,,41.125,9.5,7.083,4.3
2011-02-08,71.0,44.042,36.0,16.833,19.792,2.958,,8.583,8.4,5.829,2.7
2011-02-09,47.0,35.917,23.0,21.083,27.542,6.458,,9.0,7.7,3.75,0.2
2011-02-10,87.0,52.792,36.0,37.826,68.913,31.087,,19.917,9.5,4.6,0.4
2011-02-11,87.0,51.5,32.0,16.542,20.042,3.5,,13.458,7.4,4.358,0.8
2011-02-12,59.0,45.125,33.0,12.583,14.042,1.458,,12.083,8.3,3.7,0.1
2011-02-13,55.0,49.917,41.0,33.917,50.042,16.125,,25.125,8.1,4.479,1.1
2011-02-14,98.0,82.917,59.0,35.304,47.913,12.609,,41.0,5.5,4.158,2.9
2011-02-15,98.0,68.542,41.0,25.792,42.958,17.167,,29.833,11.4,6.408,4.1
2011-02-16,98.0,60.542,42.0,23.435,28.13,4.696,,16.083,4.1,2.742,0.8
2011-02-17,98.0,75.292,35.0,23.208,32.917,9.708,,21.583,7.3,3.192,1.0
2011-02-18,98.0,47.708,25.0,10.583,12.083,1.5,,10.208,5.1,1.788,-0.4
2011-02-19,60.0,45.75,27.0,23.625,31.458,7.833,,16.167,7.8,2.358,-2.4
2011-02-20,68.0,53.083,30.0,36.25,56.5,20.25,,21.0,10.1,4.65,-1.0
2011-02-21,70.0,43.652,17.0,42.455,69.364,26.909,,26.435,12.8,6.933,1.0
2011-02-22,69.0,60.167,54.0,25.913,30.522,4.609,,27.125,9.4,7.375,4.8
2011-02-23,98.0,88.458,48.0,31.083,45.375,14.292,,31.625,11.6,7.217,4.2
2011-02-24,73.0,46.375,29.0,21.5,23.833,2.333,,29.833,15.3,10.867,7.2
2011-02-25,98.0,91.542,75.0,20.958,23.375,2.417,,17.542,8.3,5.342,3.1
2011-02-26,72.0,53.542,38.0,11.792,13.208,1.417,,11.25,8.6,5.508,3.2
2011-02-27,45.0,35.083,27.0,9.045,10.182,1.136,,12.174,7.2,3.867,1.2
2011-02-28,59.0,45.417,35.0,18.913,22.826,3.913,,14.042,6.2,3.162,-0.1
2011-03-01,98.0,80.708,57.0,37.833,76.5,38.667,,26.708,10.9,6.875,1.7
2011-03-02,98.0,97.583,93.0,26.625,54.625,28.0,,22.917,7.5,5.862,3.5
2011-03-03,98.0,67.333,43.0,12.917,14.667,1.75,,14.125,11.4,6.817,3.5
2011-03-04,98.0,67.958,55.0,9.458,9.917,0.458,,18.333,6.2,5.1,2.5
2011-03-05,98.0,98.0,98.0,29.348,48.957,19.609,,14.708,8.4,4.662,1.7
2011-03-06,98.0,92.125,72.0,36.208,88.917,52.708,,25.458,15.8,10.892,6.9
2011-03-07,98.0,68.583,37.0,23.455,28.409,4.955,,30.826,15.0,12.438,10.6
2011-03-08,84.0,70.167,57.0,20.792,24.125,3.333,,21.667,10.4,9.229,7.6
2011-03-09,98.0,96.667,79.0,22.917,25.542,2.625,,17.917,9.2,6.688,5.0
2011-03-10,98.0,86.125,70.0,12.042,13.0,0.958,,5.583,7.1,4.879,1.8
2011-03-11,97.0,73.083,47.0,17.435,19.957,2.522,,13.333,12.0,6.788,3.5
2011-03-12,75.0,42.478,19.0,14.826,18.609,3.783,,7.391,10.4,6.283,2.6
2011-03-13,67.0,45.25,27.0,14.375,15.875,1.5,,9.25,9.8,5.783,1.9
2011-03-14,77.0,54.625,38.0,29.333,34.875,5.542,,15.042,10.7,6.542,2.1
2011-03-15,96.0,56.042,29.0,20.833,32.25,11.417,,20.958,11.6,6.538,2.8
2011-03-16,68.0,48.417,31.0,25.667,31.542,5.875,,22.958,11.3,7.171,2.4
2011-03-17,98.0,91.167,73.0,38.217,47.783,9.565,,40.5,7.8,6.038,3.9
2011-03-18,98.0,93.792,81.0,29.083,46.958,17.875,,37.667,11.2,8.996,6.5
2011-03-19,98.0,43.5,25.0,15.5,19.136,3.636,,13.043,10.5,8.1,5.0
2011-03-20,49.0,38.292,28.0,19.667,22.083,2.417,,17.875,12.2,7.796,3.3
