date,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,7.0,4.608,1.6
2011-01-02,8.9,4.808,2.5
2011-01-03,8.3,5.258,3.6
2011-01-04,7.2,4.083,1.1
2011-01-05,6.8,4.233,2.1
2011-01-06,7.0,4.875,2.3
2011-01-07,6.8,4.112,2.4
2011-01-08,7.0,4.325,1.8
2011-01-09,7.8,4.692,1.5
2011-01-10,7.9,5.542,2.0
2011-01-11,8.4,4.104,0.5
2011-01-12,5.0,2.183,-0.8
2011-01-13,8.1,4.508,0.3
2011-01-14,5.6,3.788,1.8
2011-01-15,4.9,3.054,1.0
2011-01-16,3.8,2.725,1.3
2011-01-17,5.6,3.196,1.2
2011-01-18,7.3,4.17,0.9
2011-01-19,8.0,4.812,1.7
2011-01-20,2.3,1.0,0.3
2011-01-21,1.9,1.658,1.3
2011-01-22,7.1,4.412,2.1
2011-01-23,7.3,4.762,-0.4
2011-01-24,2.9,1.483,-0.7
2011-01-25,6.8,3.133,-0.4
2011-01-26,3.9,1.612,-0.8
2011-01-27,5.4,2.208,-0.4
2011-01-28,3.4,0.871,-1.3
2011-01-29,4.2,1.329,-0.1
2011-01-30,3.9,2.188,0.5
2011-01-31,5.7,2.629,-0.4
2011-02-01,9.9,5.058,1.5
2011-02-02,2.9,0.658,-0.8
2011-02-03,3.6,1.696,-1.6
2011-02-04,8.7,4.546,-0.3
2011-02-05,6.9,4.671,2.2
2011-02-06,4.6,3.421,2.6
2011-02-07,9.4,7.238,4.0
2011-02-08,8.7,4.954,2.6
2011-02-09,5.7,3.183,0.6
2011-02-10,6.6,3.979,1.4
2011-02-11,6.2,3.742,1.1
2011-02-12,6.5,3.388,1.0
2011-02-13,7.5,4.233,0.4
2011-02-14,4.8,3.408,2.0
2011-02-15,10.0,5.992,3.6
2011-02-16,3.2,1.408,0.1
2011-02-17,5.9,1.971,-0.6
2011-02-18,3.3,0.546,-1.4
2011-02-19,4.5,1.767,-2.0
2011-02-20,7.9,4.458,-0.4
2011-02-21,10.5,6.683,2.1
2011-02-22,7.2,6.062,4.5
2011-02-23,10.2,6.333,3.5
2011-02-24,13.2,9.738,7.2
2011-02-25,7.5,4.192,2.0
2011-02-26,6.7,4.221,2.5
2011-02-27,5.4,2.604,0.0
2011-02-28,4.4,1.75,-1.3
2011-03-01,10.3,6.812,2.4
2011-03-02,8.5,5.65,2.3
2011-03-03,9.3,5.212,2.1
2011-03-04,4.5,3.696,1.8
2011-03-05,9.6,4.529,1.0
2011-03-06,13.5,10.362,6.9
2011-03-07,13.1,10.8,9.4
2011-03-08,9.0,7.75,6.3
2011-03-09,7.9,5.583,3.6
2011-03-10,5.5,3.458,0.6
2011-03-11,9.4,5.662,3.0
2011-03-12,8.9,5.358,2.8
2011-03-13,7.9,4.817,1.7
2011-03-14,8.1,5.458,1.8
2011-03-15,9.6,6.167,3.6
2011-03-16,8.7,5.675,1.9
2011-03-17,8.4,5.7,3.5
2011-03-18,11.1,9.212,7.4
2011-03-19,9.0,7.379,4.8
2011-03-20,9.3,6.317,2.4
2011-03-21,9.7,6.071,3.4
2011-03-22,13.2,8.871,3.1
2011-03-23,10.2,8.496,6.2
2011-03-24,10.7,7.054,5.0
2011-03-25,10.7,7.95,5.0
2011-03-26,8.4,6.362,3.6
2011-03-27,11.0,7.625,3.6
2011-03-28,14.9,9.442,5.6
2011-03-29,13.5,9.683,5.7
