date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,96.0,69.583,55.0,22.435,30.0,7.565,,24.792,8.4,4.338,1.4
2011-01-02,98.0,70.958,40.0,15.625,20.083,4.458,,17.333,11.3,4.75,1.2
2011-01-03,63.0,48.833,34.0,10.375,11.458,1.083,,5.458,11.0,5.442,1.0
2011-01-04,84.0,61.917,47.0,19.792,24.083,4.292,,11.333,9.7,4.112,-0.6
2011-01-05,62.0,48.125,36.0,14.348,16.696,2.348,,6.304,9.2,4.6,1.4
2011-01-06,85.0,60.042,45.0,34.542,60.5,25.958,,16.792,10.2,4.225,1.0
2011-01-07,84.0,56.458,38.0,14.522,16.435,1.913,,7.417,9.4,4.292,0.8
2011-01-08,63.0,51.208,40.0,13.417,14.875,1.458,,7.625,9.8,4.917,0.7
2011-01-09,100.0,70.083,52.0,27.417,37.625,10.208,,20.542,11.1,4.479,-0.1
2011-01-10,98.0,71.542,46.0,31.583,48.458,16.875,,21.5,10.3,5.0,-0.5
2011-01-11,100.0,72.375,54.0,23.625,36.417,12.792,,19.333,10.4,4.721,1.1
2011-01-12,65.0,51.167,38.0,23.591,40.636,17.045,,10.696,8.1,2.504,-0.6
2011-01-13,76.0,60.542,39.0,38.348,81.435,43.087,,18.417,11.3,3.696,-2.7
2011-01-14,84.0,57.167,40.0,22.125,33.667,11.542,,11.583,8.6,3.329,-0.9
2011-01-15,74.0,63.458,50.0,28.917,48.542,19.625,,19.917,6.4,2.583,-1.3
2011-01-16,72.0,60.708,54.0,28.87,43.217,14.348,,22.217,4.9,3.258,1.0
2011-01-17,91.0,62.458,46.0,19.458,31.958,12.5,,13.458,8.7,3.729,-0.2
2011-01-18,96.0,75.625,54.0,39.833,84.75,44.917,,31.25,9.5,3.067,-2.4
2011-01-19,85.0,74.25,63.0,23.348,43.391,20.043,,28.5,10.3,5.0,-0.1
2011-01-20,100.0,98.417,85.0,14.917,16.958,2.042,,17.375,4.4,2.25,1.5
2011-01-21,100.0,92.25,80.0,14.875,16.5,1.625,,9.292,3.2,2.692,2.1
2011-01-22,100.0,95.167,80.0,15.792,26.625,10.833,,7.792,7.2,4.183,1.7
2011-01-23,100.0,94.25,69.0,26.667,82.25,55.583,,16.792,7.8,3.646,0.3
2011-01-24,100.0,77.792,57.0,26.583,42.125,15.542,,11.458,4.6,1.112,-1.6
2011-01-25,97.0,73.958,43.0,35.19,71.905,36.714,,22.87,8.4,2.292,-1.9
2011-01-26,100.0,60.083,36.0,23.792,31.417,7.625,,13.792,6.6,1.367,-2.3
2011-01-27,89.0,68.5,44.0,30.083,58.375,28.292,,17.833,7.4,0.992,-3.9
2011-01-28,88.0,59.042,36.0,22.458,33.708,11.25,,19.458,6.0,1.138,-2.5
2011-01-29,54.0,46.708,35.0,7.542,8.542,1.0,,8.708,6.4,2.162,0.1
2011-01-30,75.0,53.167,34.0,27.458,48.208,20.75,,12.333,7.2,1.375,-3.2
2011-01-31,86.0,61.125,44.0,32.87,61.217,28.348,,16.75,9.3,2.05,-4.0
2011-02-01,82.0,59.167,41.0,24.913,49.043,24.13,,16.348,11.7,4.071,-2.0
2011-02-02,58.0,44.333,29.0,12.125,13.958,1.833,,8.917,6.0,1.746,-0.8
2011-02-03,83.0,55.708,35.0,32.917,68.917,36.0,,16.375,7.8,0.979,-4.5
2011-02-04,88.0,56.542,33.0,34.5,69.667,35.167,,19.917,12.2,3.783,-3.3
2011-02-05,93.0,65.708,45.0,17.333,20.208,2.875,,17.667,9.0,4.758,0.1
2011-02-06,100.0,93.625,82.0,38.826,56.087,17.261,,41.292,4.7,3.708,1.9
2011-02-07,100.0,99.042,97.0,33.292,52.167,18.875,,35.292,8.6,6.658,4.3
2011-02-08,99.0,51.875,37.0,17.167,22.542,5.375,,9.208,7.9,6.029,2.6
2011-02-09,62.0,41.174,24.0,23.364,30.182,6.818,,8.043,9.6,3.642,-1.0
2011-02-10,90.0,61.0,39.0,34.083,56.0,21.917,,17.375,10.4,4.062,-1.3
2011-02-11,95.0,57.0,32.0,18.583,22.292,3.708,,13.792,10.8,4.412,-1.2
2011-02-12,64.0,46.0,34.0,12.478,13.783,1.304,,13.542,10.2,4.133,-0.9
2011-02-13,71.0,57.25,44.0,26.042,30.708,4.667,,19.625,9.7,4.85,0.3
2011-02-14,100.0,88.375,57.0,35.625,50.375,14.75,,37.875,5.8,4.454,3.3
2011-02-15,100.0,73.208,44.0,31.25,51.708,20.458,,35.417,10.7,6.604,4.4
2011-02-16,100.0,65.792,45.0,20.455,22.227,1.773,,15.652,4.4,2.8,1.1
2011-02-17,100.0,80.958,38.0,21.125,28.333,7.208,,22.083,9.0,3.1,0.3
2011-02-18,100.0,55.792,27.0,11.87,13.348,1.478,,10.833,6.7,1.588,-1.8
2011-02-19,75.0,52.167,28.0,21.875,26.833,4.958,,13.917,10.0,1.904,-3.7
2011-02-20,80.0,57.542,27.0,32.583,45.792,13.208,,19.583,12.0,4.279,-2.4
2011-02-21,84.0,55.917,28.0,40.25,65.5,25.25,,23.417,14.3,6.946,-0.6
2011-02-22,79.0,68.958,62.0,18.75,21.458,2.708,,24.75,9.9,7.092,3.4
2011-02-23,100.0,92.292,52.0,33.292,56.25,22.958,,32.708,10.5,6.742,4.4
2011-02-24,68.0,47.542,28.0,15.636,16.864,1.227,,28.217,16.8,10.921,8.1
2011-02-25,100.0,94.5,77.0,16.042,18.083,2.042,,14.708,8.5,5.029,3.2
2011-02-26,74.0,53.833,37.0,7.833,8.542,0.708,,8.875,9.8,5.738,3.5
2011-02-27,45.0,36.25,27.0,9.667,10.75,1.083,,10.625,9.5,4.567,0.8
