date,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,8.9,6.233,3.1
2011-01-02,10.7,6.158,3.6
2011-01-03,10.8,6.758,4.5
2011-01-04,9.9,5.7,2.2
2011-01-05,9.2,5.708,2.9
2011-01-06,9.3,6.146,2.9
2011-01-07,9.0,5.792,3.6
2011-01-08,9.6,5.992,3.0
2011-01-09,9.3,6.312,3.1
2011-01-10,9.4,6.846,3.3
2011-01-11,10.6,5.788,1.9
2011-01-12,7.1,3.738,0.5
2011-01-13,9.9,5.871,1.6
2011-01-14,7.7,5.45,3.3
2011-01-15,6.3,4.433,2.5
2011-01-16,5.4,4.354,3.0
2011-01-17,7.8,4.938,2.8
2011-01-18,9.0,5.752,2.4
2011-01-19,10.0,6.296,3.0
2011-01-20,3.9,2.388,1.6
2011-01-21,3.3,3.079,2.7
2011-01-22,7.8,5.529,3.3
2011-01-23,8.1,5.588,0.7
2011-01-24,4.7,2.85,0.8
2011-01-25,8.7,4.45,0.7
2011-01-26,6.6,3.358,0.7
2011-01-27,7.7,3.792,-0.1
2011-01-28,6.0,2.612,0.3
2011-01-29,6.3,2.979,1.2
2011-01-30,6.4,3.829,1.5
2011-01-31,7.5,4.162,1.0
2011-02-01,11.7,6.25,2.4
2011-02-02,4.9,2.3,0.4
2011-02-03,5.4,3.183,0.3
2011-02-04,10.6,5.846,0.9
2011-02-05,8.3,6.071,3.3
2011-02-06,5.8,4.862,4.0
2011-02-07,10.1,7.783,5.2
2011-02-08,9.7,6.542,3.9
2011-02-09,7.3,4.792,1.8
2011-02-10,8.3,5.521,2.8
2011-02-11,8.0,5.375,2.4
2011-02-12,9.2,5.017,2.0
2011-02-13,9.5,5.788,2.3
2011-02-14,6.3,4.867,3.5
2011-02-15,11.7,7.442,4.8
2011-02-16,4.8,2.917,1.5
2011-02-17,8.3,3.762,1.2
2011-02-18,5.7,2.321,0.0
2011-02-19,7.1,3.433,-0.4
2011-02-20,9.4,5.892,0.9
2011-02-21,12.2,8.067,3.3
2011-02-22,9.4,7.725,5.9
2011-02-23,11.3,7.654,4.9
2011-02-24,15.0,11.183,8.4
2011-02-25,9.2,5.671,3.3
2011-02-26,8.6,5.721,4.0
2011-02-27,7.8,4.371,1.7
2011-02-28,6.4,3.529,0.1
2011-03-01,12.0,8.108,3.3
2011-03-02,9.9,7.104,3.7
