date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,202.542,76.0,62.583,55.0,20.833,24.958,29.708,4.75,,22.958,8.9,5.533,2.7,223.375
2011-01-02,199.167,92.0,67.0,37.0,17.333,17.208,21.542,4.333,,17.583,10.5,5.696,2.9,216.5
2011-01-03,193.792,58.0,44.333,31.0,12.0,10.458,11.583,1.125,,6.708,9.9,6.367,3.0,205.792
2011-01-04,198.0,70.0,56.375,45.0,16.696,19.542,23.958,4.417,,12.125,9.7,5.4,1.8,214.696
2011-01-05,196.609,52.0,42.458,31.0,12.435,15.958,21.667,5.708,,7.292,9.3,5.621,2.4,209.043
2011-01-06,201.0,78.0,54.0,41.0,17.227,31.409,47.0,15.591,,12.609,9.4,5.975,3.3,218.227
2011-01-07,198.042,75.0,52.708,35.0,14.625,17.75,22.083,4.333,,8.5,8.7,5.146,2.6,212.667
2011-01-08,198.625,57.0,46.625,36.0,13.333,14.292,16.167,1.875,,8.917,9.2,5.767,2.3,211.958
2011-01-09,202.417,93.0,65.167,53.0,20.833,29.083,41.667,12.583,,21.5,9.9,5.717,2.2,223.25
2011-01-10,201.95,93.0,67.304,44.0,20.1,32.957,49.043,16.087,,20.957,10.2,6.325,1.5,222.05
2011-01-11,197.739,98.0,60.542,37.0,19.957,25.667,39.25,13.583,,17.75,10.6,5.521,1.8,217.696
2011-01-12,197.875,55.0,37.958,27.0,18.75,22.565,34.348,11.783,,10.917,6.9,3.488,0.6,216.625
2011-01-13,206.917,85.0,56.208,44.0,33.333,42.375,100.042,57.667,,20.083,9.7,4.896,-0.1,240.25
2011-01-14,200.833,71.0,48.625,36.0,20.875,24.75,37.667,12.917,,11.792,7.4,4.4,1.3,221.708
2011-01-15,208.542,63.0,54.25,45.0,23.542,28.375,40.75,12.375,,17.25,6.2,3.975,0.3,232.083
2011-01-16,201.0,60.0,52.5,46.0,20.783,28.542,39.458,10.917,,19.958,5.0,3.967,2.2,221.783
2011-01-17,196.348,82.0,55.417,42.0,15.652,21.125,32.875,11.75,,13.417,7.4,4.392,1.8,212.0
2011-01-18,205.739,85.0,76.444,66.0,33.696,43.909,87.864,43.955,,29.261,2.3,1.567,0.8,239.435
2011-01-19,199.583,62.0,56.615,50.0,21.292,27.25,50.0,22.75,,28.417,10.8,7.854,5.9,220.875
2011-01-20,195.042,88.0,83.917,74.0,12.667,19.083,22.667,3.583,,16.667,4.5,2.671,1.8,207.708
2011-01-21,194.125,89.0,81.833,71.0,11.333,18.083,21.125,3.042,,9.0,3.5,3.046,2.6,205.458
2011-01-22,196.435,91.0,84.792,75.0,15.13,18.833,32.167,13.333,,8.125,7.2,4.742,3.0,211.565
2011-01-23,217.227,91.0,83.083,60.0,35.227,33.182,110.455,77.273,,17.174,8.6,4.383,0.3,252.455
2011-01-24,198.042,88.0,58.667,39.0,14.917,25.435,35.043,9.609,,10.667,5.0,2.521,0.5,212.958
