date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,196.042,7.542,14.0,31.125,63.25,32.125,,1.583,24.458,210.042
2011-01-02,193.417,6.542,12.167,25.75,50.5,24.75,,1.333,22.792,205.583
2011-01-03,188.708,5.625,6.583,25.25,47.417,22.167,,0.958,13.458,195.292
2011-01-04,191.792,6.0,10.292,31.417,62.625,31.208,,1.583,15.5,202.083
2011-01-05,191.043,5.0,8.478,40.087,102.783,62.696,,1.478,13.0,199.522
2011-01-06,196.364,6.739,16.045,55.045,174.0,118.955,,3.182,22.217,212.409
2011-01-07,191.625,5.5,9.208,36.25,99.667,63.417,,1.458,13.333,200.833
2011-01-08,192.333,5.292,8.875,27.917,58.208,30.292,,1.708,15.875,201.208
2011-01-09,195.458,8.458,17.375,42.333,111.333,69.0,,2.375,29.417,212.833
2011-01-10,197.167,7.708,20.625,55.125,183.708,128.583,,3.75,32.167,217.792
2011-01-11,191.348,6.125,17.13,47.391,155.957,108.565,,2.87,29.125,208.478
2011-01-12,192.458,5.375,10.708,46.125,136.333,90.208,,2.0,16.542,203.167
2011-01-13,199.167,9.304,24.625,58.333,210.625,152.292,,4.333,28.125,223.792
2011-01-14,192.25,7.333,12.417,40.25,117.875,77.625,,2.292,16.125,204.667
2011-01-15,198.542,7.667,16.667,36.833,89.708,52.875,,2.875,20.708,215.208
2011-01-16,192.167,6.5,13.375,49.792,160.417,110.625,,2.667,27.0,205.542
2011-01-17,187.261,5.958,11.652,51.739,164.13,112.391,,2.0,22.875,198.913
2011-01-18,196.125,9.75,30.208,67.042,251.833,184.792,,3.958,37.958,226.333
2011-01-19,191.417,7.125,21.833,54.917,181.542,126.625,,3.042,38.042,213.25
2011-01-20,188.143,4.609,10.81,40.652,115.0,74.348,,1.565,25.652,198.952
2011-01-21,187.917,4.435,11.292,33.292,77.0,43.708,,1.083,18.042,199.208
2011-01-22,189.042,6.292,12.625,31.583,90.375,58.792,,1.083,17.208,201.667
2011-01-23,210.348,10.083,33.0,54.478,265.348,210.87,,2.435,33.25,243.348
2011-01-24,193.625,4.542,12.458,46.542,139.0,92.458,,1.917,18.917,206.083
2011-01-25,196.5,7.208,24.042,51.583,189.458,137.875,,2.75,30.917,220.542
2011-01-26,192.583,6.25,15.958,48.542,165.5,116.958,,3.292,23.917,208.542
2011-01-27,196.75,8.125,23.042,54.5,209.958,155.458,,2.792,23.0,219.792
2011-01-28,193.375,6.583,15.792,41.792,118.333,76.542,,2.625,23.833,209.167
2011-01-29,188.0,4.348,7.913,23.652,48.348,24.696,,1.652,16.625,195.913
2011-01-30,188.875,6.125,11.125,48.292,149.708,101.417,,3.292,21.417,200.0
2011-01-31,192.708,6.625,16.667,55.833,178.542,122.708,,3.25,22.542,209.375
2011-02-01,190.083,6.5,15.917,47.875,156.667,108.792,,3.375,23.25,206.0
2011-02-02,187.125,4.458,8.25,37.458,97.875,60.417,,2.208,17.25,195.375
2011-02-03,192.773,7.636,14.818,52.773,174.455,121.682,,3.818,20.864,207.591
2011-02-04,195.0,9.292,22.87,53.522,166.652,113.13,,3.261,26.25,217.87
2011-02-05,191.458,7.208,14.375,36.167,77.125,40.958,,3.625,28.875,205.833
2011-02-06,195.083,8.087,22.417,53.375,168.958,115.583,,2.708,49.583,217.5
2011-02-07,193.583,9.083,26.292,54.333,215.375,161.042,,2.25,46.875,219.875
2011-02-08,187.042,5.833,11.25,45.667,135.25,89.583,,2.25,18.167,198.292
2011-02-09,188.0,5.667,11.0,48.25,151.542,103.292,,2.417,18.125,199.0
2011-02-10,194.652,7.625,17.87,55.391,179.565,124.174,,3.913,24.417,212.522
2011-02-11,188.833,5.875,11.458,35.5,84.75,49.25,,2.125,18.5,200.292
2011-02-12,189.167,5.458,8.167,27.583,52.458,24.875,,1.583,16.958,197.333
2011-02-13,191.208,7.208,16.458,55.958,178.833,122.875,,3.583,28.458,207.667
2011-02-14,192.458,7.522,22.292,51.833,181.417,129.583,,2.417,46.333,214.75
2011-02-15,192.208,8.125,23.083,50.875,184.375,133.5,,2.792,44.667,215.292
2011-02-16,189.087,5.458,10.652,47.783,141.739,93.957,,1.783,23.708,199.739
2011-02-17,190.0,5.913,16.381,48.818,156.318,107.5,,2.091,32.955,206.381
2011-02-18,188.833,4.458,7.25,32.458,75.792,43.333,,1.667,15.667,196.083
2011-02-19,192.167,5.792,8.875,31.833,64.833,33.0,,2.292,20.167,201.042
2011-02-20,197.25,7.292,16.417,53.333,162.167,108.833,,4.208,26.0,213.667
2011-02-21,197.667,7.708,21.625,61.917,192.458,130.542,,4.417,30.375,219.292
2011-02-22,189.652,6.957,12.913,56.217,159.478,103.261,,4.13,32.042,202.565
2011-02-23,191.125,7.5,20.375,55.167,173.042,117.875,,2.167,40.167,211.5
2011-02-24,190.125,5.833,10.958,50.333,104.125,53.792,,4.375,33.875,201.083
2011-02-25,189.667,6.5,12.625,43.833,105.708,61.875,,1.458,24.0,202.292
2011-02-26,188.625,5.5,8.208,31.583,65.708,34.125,,1.375,18.917,196.833
2011-02-27,189.208,3.958,5.667,36.208,81.917,45.708,,1.5,18.083,194.875
2011-02-28,187.739,5.458,9.739,53.174,149.783,96.609,,2.348,21.375,197.478
2011-03-01,190.652,7.045,19.13,56.174,186.13,129.957,,1.957,28.652,209.783
2011-03-02,190.87,7.25,24.217,54.042,202.708,148.667,,1.958,31.952,215.087
2011-03-03,188.708,6.292,10.042,45.583,106.125,60.542,,1.583,23.333,198.75
2011-03-04,189.708,6.333,9.125,34.125,67.167,33.042,,1.375,27.042,198.833
2011-03-05,192.0,6.625,16.913,48.217,155.391,107.174,,1.478,25.083,208.913
2011-03-06,198.292,10.417,36.667,57.667,244.875,187.208,,2.583,48.167,234.958
2011-03-07,187.792,7.458,18.792,51.792,165.833,114.042,,2.583,52.542,206.583
2011-03-08,187.083,6.375,13.0,54.375,152.542,98.167,,2.292,29.792,200.083
2011-03-09,188.625,6.261,16.292,47.708,145.708,98.0,,1.708,31.708,204.917
2011-03-10,187.958,5.875,9.917,41.25,92.458,51.208,,1.083,14.458,197.875
