date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,188.292,97.0,87.292,68.0,3.167,3.25,3.542,0.292,,0.0,4.542,9.0,3.683,-0.2,191.458
2011-01-02,187.958,97.0,81.292,61.0,2.25,1.625,2.0,0.375,,0.208,4.958,6.8,4.325,1.2,190.208
2011-01-03,186.75,96.0,86.167,69.0,2.958,2.708,3.333,0.625,,0.042,5.458,6.0,3.492,0.6,189.708
2011-01-04,188.792,94.0,71.458,44.0,3.458,2.5,3.375,0.875,,2.333,13.917,7.0,3.971,1.5,192.25
2011-01-05,189.375,97.0,91.125,72.0,6.958,5.75,7.625,1.875,,0.261,4.75,4.3,2.029,0.0,196.333
2011-01-06,188.783,97.0,90.542,66.0,5.652,8.042,10.458,2.417,,0.25,3.792,8.2,2.904,0.1,194.435
2011-01-07,189.833,97.0,76.667,65.0,2.542,1.913,3.174,1.261,,0.0,3.208,5.2,4.029,0.6,192.375
2011-01-08,189.542,96.0,80.458,51.0,5.958,3.542,4.875,1.333,,0.0,4.375,6.8,3.446,0.0,195.5
2011-01-09,189.667,97.0,92.958,85.0,6.167,6.208,7.625,1.417,,0.625,9.875,7.0,3.3,0.5,195.833
2011-01-10,188.333,97.0,90.375,65.0,5.25,7.667,9.5,1.833,,0.417,13.833,9.4,3.992,0.9,193.583
2011-01-11,188.542,96.0,82.958,65.0,4.333,4.417,5.708,1.292,,0.583,12.042,7.9,3.796,1.5,192.875
2011-01-12,188.708,96.0,81.25,64.0,6.583,5.958,7.833,1.875,,0.0,4.042,3.3,2.013,-0.3,195.292
2011-01-13,189.087,95.0,86.5,59.0,7.391,8.083,10.208,2.125,,1.417,10.875,7.8,3.512,0.6,196.478
2011-01-14,190.083,97.0,92.0,74.0,7.375,6.913,8.696,1.783,,1.292,12.125,5.0,3.208,1.0,197.458
2011-01-15,188.833,97.0,88.083,65.0,3.917,3.708,4.792,1.083,,0.5,8.083,7.3,3.975,1.6,192.75
2011-01-16,189.167,96.0,75.542,64.0,4.833,6.75,8.292,1.542,,0.417,10.458,5.2,3.454,1.0,194.0
2011-01-17,188.652,97.0,80.125,50.0,5.13,7.917,10.0,2.083,,0.0,7.958,7.4,2.658,-1.0,193.783
2011-01-18,188.125,97.0,80.417,50.0,8.417,10.917,13.417,2.5,,0.083,7.333,10.6,3.329,-2.2,196.542
2011-01-19,186.917,97.0,91.125,70.0,7.875,12.958,15.792,2.833,,0.174,6.667,7.4,3.271,-0.2,194.792
2011-01-20,186.083,97.0,95.708,90.0,7.042,8.083,9.708,1.625,,0.208,4.333,8.0,5.104,2.9,193.125
2011-01-21,186.083,97.0,95.458,89.0,7.875,8.043,9.913,1.87,,0.0,7.583,8.4,5.671,3.3,193.958
2011-01-22,184.958,97.0,87.833,67.0,4.5,3.875,5.167,1.292,,0.083,3.5,10.7,6.262,1.9,189.458
2011-01-23,188.333,96.0,91.5,80.0,5.667,4.917,6.5,1.583,,0.375,3.042,6.6,4.171,0.5,194.0
2011-01-24,189.391,96.0,81.333,64.0,3.913,3.958,5.417,1.458,,0.333,3.5,3.8,1.492,0.0,193.304
2011-01-25,189.792,94.0,70.542,55.0,4.667,4.042,5.583,1.542,,1.25,8.167,4.3,1.421,-1.1,194.458
2011-01-26,190.625,97.0,92.333,81.0,5.125,5.458,8.292,2.833,,1.0,2.955,1.5,0.358,-0.7,195.75
2011-01-27,191.75,97.0,95.0,80.0,8.917,10.125,13.208,3.083,,1.458,13.917,2.1,0.133,-2.8,200.667
2011-01-28,191.333,97.0,90.458,78.0,7.958,7.174,9.826,2.652,,1.208,9.958,3.4,1.633,0.0,199.292
2011-01-29,192.167,97.0,90.583,73.0,6.667,4.833,6.667,1.833,,0.042,8.167,2.2,0.729,-0.5,198.833
2011-01-30,191.458,97.0,94.958,85.0,7.042,6.333,8.625,2.292,,0.042,5.5,1.8,0.717,-0.4,198.5
2011-01-31,188.565,97.0,90.125,81.0,5.217,7.667,10.208,2.542,,0.458,4.458,3.2,0.658,-2.3,193.783
2011-02-01,188.375,96.0,81.0,59.0,4.333,4.833,6.333,1.5,,2.292,11.5,4.4,2.117,-1.1,192.708
2011-02-02,189.833,97.0,87.375,60.0,3.292,3.458,5.833,2.375,,1.0,4.083,0.3,-1.208,-2.1,193.125
2011-02-03,189.833,97.0,84.125,62.0,7.75,7.625,10.167,2.542,,0.458,3.87,3.5,-0.829,-4.5,197.583
2011-02-04,190.125,96.0,77.708,57.0,5.875,7.217,9.043,1.826,,2.0,15.125,5.9,1.471,-4.7,196.0
2011-02-05,190.958,97.0,88.917,70.0,8.167,9.042,11.042,2.0,,1.125,24.958,6.8,2.538,0.2,199.125
2011-02-06,189.042,97.0,91.792,79.0,11.958,11.167,14.0,2.833,,0.917,16.917,7.9,3.7,0.4,201.0
2011-02-07,190.13,97.0,93.667,76.0,8.696,11.708,15.0,3.292,,1.042,9.042,7.2,4.071,2.3,198.826
2011-02-08,189.5,95.0,84.083,69.0,4.917,3.917,5.625,1.708,,0.833,5.667,3.1,0.967,-1.7,194.417
