date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,188.833,83.0,65.875,51.0,6.042,7.417,7.625,0.208,,2.333,4.542,9.1,5.867,3.0,194.875
2011-01-02,188.208,92.0,78.125,64.0,2.5,3.458,3.583,0.125,,1.833,7.792,6.3,4.729,3.1,190.708
2011-01-03,187.875,92.0,84.958,76.0,4.583,5.542,5.917,0.375,,1.625,5.833,4.2,3.312,2.0,192.458
2011-01-04,189.333,93.0,76.542,54.0,2.167,2.292,2.583,0.292,,2.25,13.167,5.5,3.65,2.2,191.5
2011-01-05,191.652,94.0,84.542,74.0,3.478,6.875,7.667,0.792,,0.833,5.833,4.2,2.892,1.3,195.13
2011-01-06,191.667,96.0,94.0,87.0,9.125,20.478,24.522,4.043,,1.583,10.625,4.0,1.875,0.6,200.792
2011-01-07,192.083,89.0,79.5,70.0,1.042,1.75,1.917,0.167,,0.13,1.917,4.6,3.658,2.9,193.125
2011-01-08,191.958,89.0,73.75,52.0,4.458,5.625,6.542,0.917,,0.667,3.25,7.0,3.388,0.4,196.417
2011-01-09,192.292,96.0,88.667,74.0,9.208,14.875,17.083,2.208,,2.0,13.542,5.6,3.921,2.7,201.5
2011-01-10,192.125,96.0,93.417,86.0,10.792,20.667,26.292,5.625,,2.208,15.792,6.7,4.142,2.0,202.917
2011-01-11,190.773,94.0,87.583,70.0,3.409,5.792,7.083,1.292,,0.917,13.042,5.7,3.683,1.0,194.182
2011-01-12,190.833,75.0,67.167,58.0,2.208,5.417,6.5,1.083,,1.042,3.875,4.2,2.433,0.7,193.042
2011-01-13,190.75,94.0,81.292,66.0,5.125,9.435,11.087,1.652,,2.292,10.5,6.6,4.15,2.9,195.875
2011-01-14,192.5,96.0,88.958,78.0,4.833,6.833,7.667,0.833,,1.652,11.5,4.5,3.158,1.7,197.333
2011-01-15,191.5,94.0,85.0,74.0,3.458,3.375,3.625,0.25,,1.417,7.833,5.5,4.325,3.3,194.958
2011-01-16,193.583,87.0,72.458,63.0,6.208,11.542,15.208,3.667,,1.042,13.0,4.2,3.017,1.4,199.792
2011-01-17,194.0,92.0,76.333,55.0,7.417,16.75,24.792,8.042,,1.0,10.75,7.2,2.988,-0.3,201.417
2011-01-18,189.217,90.0,68.917,39.0,12.739,19.75,26.333,6.583,,2.583,8.625,10.3,4.283,-0.7,201.957
2011-01-19,188.417,96.0,79.75,55.0,15.417,29.917,40.542,10.625,,1.708,9.375,8.2,4.179,0.9,203.833
