date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-01-01,2.625,2.625,0.0,2.542,1.875
2011-01-02,2.708,2.708,0.0,2.375,6.542
2011-01-03,3.696,3.913,0.217,2.375,3.875
2011-01-04,3.042,3.125,0.083,2.435,4.125
2011-01-05,6.333,6.625,0.292,2.458,3.292
2011-01-06,10.375,12.0,1.625,2.625,4.708
2011-01-07,5.708,6.042,0.333,2.0,4.292
2011-01-08,6.417,6.958,0.542,2.333,2.917
2011-01-09,8.125,8.708,0.583,2.208,3.375
2011-01-10,9.739,11.043,1.304,2.667,9.417
2011-01-11,6.0,6.417,0.417,2.333,6.474
2011-01-12,9.333,10.458,1.125,2.125,8.667
2011-01-13,7.458,7.708,0.25,2.417,7.391
2011-01-14,7.542,8.333,0.792,2.75,7.167
2011-01-15,4.083,4.125,0.042,2.0,3.375
2011-01-16,5.625,6.0,0.375,2.625,7.292
2011-01-17,8.565,11.739,3.174,2.333,6.25
2011-01-18,16.25,28.625,12.375,3.375,5.958
2011-01-19,21.083,40.625,19.542,4.042,12.458
2011-01-20,12.958,15.208,2.25,3.875,4.958
2011-01-21,11.833,14.792,2.958,3.5,5.708
2011-01-22,7.333,8.542,1.208,3.042,8.042
2011-01-23,3.708,4.0,0.292,2.217,4.833
2011-01-24,4.783,5.478,0.696,2.375,4.667
2011-01-25,5.792,6.458,0.667,2.292,0.905
2011-01-26,9.583,11.333,1.75,2.833,6.125
2011-01-27,11.708,13.167,1.458,3.667,9.292
2011-01-28,6.792,7.292,0.5,2.917,8.708
2011-01-29,2.167,2.208,0.042,2.25,5.75
2011-01-30,10.375,12.417,2.042,2.875,5.75
2011-01-31,11.565,13.522,1.957,2.667,4.958
2011-02-01,3.875,4.125,0.25,3.083,6.833
2011-02-02,2.542,2.833,0.292,2.739,6.522
2011-02-03,8.083,9.708,1.625,2.542,5.292
2011-02-04,5.292,5.792,0.5,3.042,10.042
2011-02-05,11.292,12.625,1.333,3.375,9.25
2011-02-06,26.625,44.458,17.833,4.25,19.458
2011-02-07,26.826,56.652,29.826,3.708,8.0
2011-02-08,3.167,3.542,0.375,2.375,2.125
2011-02-09,6.25,6.583,0.333,2.375,4.167
2011-02-10,10.083,11.458,1.375,2.435,2.739
2011-02-11,6.0,6.875,0.875,3.042,3.125
2011-02-12,6.833,7.208,0.375,3.292,7.542
2011-02-13,20.25,26.208,5.958,2.917,6.75
2011-02-14,22.696,35.348,12.652,3.75,9.25
2011-02-15,11.833,14.792,2.958,2.958,7.125
2011-02-16,6.833,8.625,1.792,3.25,4.417
2011-02-17,6.167,7.125,0.958,2.5,4.875
2011-02-18,3.042,3.333,0.292,2.5,1.833
