date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,203.0,4.916666666666667,22.166666666666668,15.291666666666666,19.041666666666668,3.75,1.1666666666666667,20.791666666666668,225.16666666666666
2011-01-02,200.08695652173913,4.391304347826087,14.565217391304348,11.347826086956522,13.347826086956522,2.0,1.2608695652173914,16.166666666666668,214.65217391304347
2011-01-03,192.125,3.4166666666666665,9.083333333333334,6.375,7.0,0.625,1.125,7.583333333333333,201.20833333333334
2011-01-04,196.41666666666666,4.666666666666667,11.833333333333334,11.041666666666666,13.0,1.9583333333333333,1.5,12.333333333333334,208.25
2011-01-05,194.16666666666666,4.083333333333333,11.041666666666666,12.208333333333334,15.333333333333334,3.125,1.1666666666666667,11.916666666666666,205.20833333333334
2011-01-06,196.95833333333334,5.25,19.541666666666668,24.125,38.083333333333336,13.958333333333334,1.8333333333333333,18.25,216.5
2011-01-07,194.625,3.9166666666666665,10.291666666666666,8.541666666666666,10.958333333333334,2.4166666666666665,1.0833333333333333,11.916666666666666,204.91666666666666
2011-01-08,195.29166666666666,4.0,10.041666666666666,7.875,8.916666666666666,1.0416666666666667,1.0416666666666667,9.708333333333334,205.33333333333334
2011-01-09,200.34782608695653,5.6521739130434785,25.434782608695652,23.0,34.608695652173914,11.608695652173912,1.4782608695652173,27.75,225.7826086956522
2011-01-10,199.625,5.583333333333333,29.416666666666668,30.583333333333332,52.666666666666664,22.083333333333332,1.8333333333333333,26.666666666666668,229.04166666666666
2011-01-11,196.125,4.541666666666667,22.416666666666668,18.708333333333332,35.041666666666664,16.333333333333332,1.8333333333333333,23.541666666666668,218.54166666666666
2011-01-12,194.54166666666666,4.791666666666667,18.75,19.333333333333332,30.958333333333332,11.625,1.2083333333333333,14.875,213.29166666666666
2011-01-13,195.0,5.666666666666667,26.583333333333332,28.0,54.583333333333336,26.583333333333332,1.75,22.25,221.58333333333334
2011-01-14,196.83333333333334,5.5,19.75,14.625,25.5,10.875,1.5416666666666667,17.125,216.58333333333334
2011-01-15,201.41666666666666,5.708333333333333,23.791666666666668,19.958333333333332,26.791666666666668,6.833333333333333,1.4583333333333333,19.916666666666668,225.20833333333334
2011-01-16,197.3913043478261,5.086956521739131,22.91304347826087,25.043478260869566,37.65217391304348,12.608695652173912,1.173913043478261,28.083333333333332,220.30434782608697
2011-01-17,198.16666666666666,5.125,27.958333333333332,28.875,48.75,19.875,1.7916666666666667,28.541666666666668,226.125
2011-01-18,201.41666666666666,6.5,36.166666666666664,36.375,70.33333333333333,33.958333333333336,2.0416666666666665,33.5,237.58333333333334
2011-01-19,197.125,4.541666666666667,26.0,24.0,44.083333333333336,20.083333333333332,2.1666666666666665,30.583333333333332,223.125
2011-01-20,194.0,3.8333333333333335,17.25,18.583333333333332,24.166666666666668,5.583333333333333,1.0416666666666667,19.75,211.25
