date,CO_mean,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2013-02-18,2.375,51.0,42.625,32.0,6.125,7.458,1.333,11.958,0.0,9.583,56.0,20.625,1.0
2013-02-19,2.174,51.0,43.625,32.0,6.75,7.917,1.167,11.292,0.0,9.0,64.0,21.667,-5.0
2013-02-20,3.583,64.0,47.667,33.0,22.042,26.917,4.875,26.667,0.478,21.792,56.0,19.083,-27.0
2013-02-21,2.417,56.0,43.333,27.0,9.042,10.375,1.333,14.583,0.25,12.083,64.0,26.5,0.0
2013-02-22,2.25,54.0,42.125,27.0,7.348,8.261,0.913,12.0,0.083,7.625,76.0,26.417,-12.0
2013-02-23,2.333,67.0,46.208,26.0,8.542,9.583,1.042,14.125,0.083,10.542,82.0,31.292,-26.0
2013-02-24,3.417,69.0,51.75,36.0,20.208,24.208,4.0,24.583,0.458,18.917,81.0,38.792,-1.0
2013-02-25,3.75,76.0,49.083,28.0,19.417,27.0,7.583,34.583,1.0,30.125,128.0,53.917,-15.0
2013-02-26,5.348,68.0,47.458,28.0,22.542,25.292,2.75,59.083,2.0,52.542,133.0,74.667,15.0
2013-02-27,5.826,77.0,68.042,60.0,31.13,36.913,5.783,71.348,1.0,67.478,89.0,68.75,44.0
2013-02-28,3.833,83.0,50.75,28.0,13.792,15.333,1.542,31.458,0.25,31.708,173.0,118.833,62.0
2013-03-01,4.458,89.0,78.167,52.0,15.609,16.87,1.261,36.25,0.375,47.75,100.0,77.708,64.0
2013-03-02,3.25,90.0,81.958,74.0,6.375,6.917,0.542,15.708,0.0,19.375,62.0,47.125,33.0
2013-03-03,2.333,86.0,52.5,24.0,8.333,9.667,1.333,8.25,0.0,8.542,99.0,53.708,24.0
2013-03-04,3.25,63.0,45.875,27.0,17.75,23.625,5.875,20.708,0.875,19.917,93.0,47.042,-12.0
2013-03-05,3.826,88.0,77.417,49.0,19.25,22.792,3.542,21.917,0.042,25.042,76.0,52.5,35.0
2013-03-06,2.125,49.0,34.833,21.0,4.792,5.625,0.833,9.375,0.0,9.583,63.0,35.375,6.0
2013-03-07,2.5,45.0,31.958,18.0,6.625,7.667,1.042,12.958,0.333,11.333,78.0,29.458,-5.0
2013-03-08,2.478,54.0,35.708,18.0,7.696,9.043,1.348,11.083,0.25,10.417,99.0,42.583,-7.0
2013-03-09,2.708,74.0,42.417,26.0,9.042,9.875,0.833,17.458,0.25,16.083,96.0,48.625,14.0
2013-03-10,2.435,57.0,38.667,22.0,6.0,6.913,0.913,13.409,0.087,9.739,62.0,28.292,-5.0
2013-03-11,2.667,52.0,29.875,14.0,12.333,15.542,3.208,11.417,0.25,9.125,103.0,45.667,-11.0
2013-03-12,4.696,63.0,40.25,19.0,26.833,31.417,4.583,44.583,2.458,41.542,174.0,93.167,7.0
2013-03-13,4.875,85.0,66.292,49.0,27.708,31.625,3.917,61.792,1.13,60.727,117.0,84.542,49.0
2013-03-14,2.083,50.0,37.375,24.0,4.292,5.083,0.792,2.833,0.0,4.083,121.0,87.583,42.0
2013-03-15,2.5,66.0,38.083,16.0,7.565,8.87,1.304,10.0,0.042,9.917,125.0,71.042,24.0
2013-03-16,2.792,61.0,42.5,29.0,8.125,9.458,1.333,22.042,0.625,20.667,159.0,84.875,15.0
2013-03-17,3.913,67.0,47.208,26.0,16.348,18.957,2.609,41.25,1.522,38.348,171.0,102.083,28.0
2013-03-18,3.458,76.0,49.458,25.0,14.958,17.375,2.417,42.75,0.739,38.542,204.0,131.833,55.0
2013-03-19,2.478,55.0,39.208,25.0,6.5,7.667,1.167,30.542,0.208,21.333,140.0,102.417,77.0
2013-03-20,2.792,88.0,79.167,58.0,15.083,17.292,2.208,14.542,0.217,16.333,78.0,70.333,57.0
2013-03-21,2.0,82.0,44.292,19.0,4.542,5.75,1.208,10.292,0.0,6.167,124.0,80.0,44.0
2013-03-22,1.75,55.0,34.208,20.0,5.174,5.565,0.391,8.833,0.042,8.708,133.0,75.917,31.0
2013-03-23,2.125,53.0,32.625,19.0,6.542,6.917,0.375,15.875,0.333,14.625,163.0,98.333,20.0
2013-03-24,2.833,52.0,34.292,14.0,14.75,15.958,1.208,22.708,1.0,21.708,194.0,122.667,46.0
2013-03-25,3.333,60.0,34.583,13.0,20.667,22.667,2.0,29.458,1.417,28.417,230.0,151.125,72.0
2013-03-26,3.696,69.0,48.0,33.0,23.583,26.25,2.667,38.0,1.25,37.375,189.0,146.0,113.0
2013-03-27,4.375,86.0,72.542,61.0,23.125,27.583,4.458,28.875,0.174,33.136,127.0,108.5,73.0
2013-03-28,3.609,80.0,44.0,16.0,18.565,20.261,1.696,30.583,0.913,28.913,219.0,139.042,60.0
2013-03-29,3.792,69.0,47.292,23.0,19.13,23.13,4.0,37.25,0.833,36.542,237.0,159.375,85.0
2013-03-30,3.625,87.0,74.667,47.0,9.333,10.542,1.208,21.042,0.083,32.125,155.0,135.667,122.0
2013-03-31,2.458,55.0,34.958,17.0,3.583,4.25,0.667,17.708,0.0,13.125,179.0,135.667,104.0
2013-04-01,3.542,92.0,57.25,28.0,10.292,13.917,3.625,15.25,0.708,27.583,158.0,101.667,37.0
2013-04-02,3.826,92.0,84.5,51.0,15.958,18.417,2.458,17.708,0.125,35.333,103.0,91.208,75.0
2013-04-03,2.292,94.0,72.458,49.0,3.542,4.125,0.583,0.167,0.0,2.917,153.0,123.375,99.0
2013-04-04,2.458,74.0,51.792,28.0,6.0,6.5,0.5,6.708,0.13,10.167,233.0,168.167,125.0
2013-04-05,3.13,79.0,61.292,44.0,11.045,12.318,1.273,20.583,0.364,28.826,228.0,164.167,129.0
2013-04-06,2.917,94.0,77.875,46.0,6.542,7.792,1.25,16.25,0.292,32.5,201.0,148.958,114.0
2013-04-07,2.125,92.0,63.667,28.0,1.417,1.958,0.542,1.958,0.0,5.667,216.0,150.5,88.0
2013-04-08,2.083,49.0,31.917,17.0,1.708,2.333,0.625,6.083,0.0,8.458,177.0,122.125,79.0
2013-04-09,4.043,68.0,47.833,34.0,21.625,26.25,4.625,18.5,0.917,24.083,201.0,134.167,57.0
2013-04-10,3.0,87.0,49.375,29.0,4.25,4.625,0.375,13.417,0.625,17.75,165.0,117.292,62.0
2013-04-11,3.208,88.0,66.708,42.0,7.0,8.208,1.208,7.208,0.043,10.958,130.0,81.792,37.0
2013-04-12,3.25,74.0,44.167,23.0,9.375,10.625,1.25,11.792,0.375,15.125,158.0,97.333,34.0
2013-04-13,3.042,72.0,43.333,25.0,5.0,5.667,0.667,7.833,0.167,10.125,177.0,112.833,48.0
2013-04-14,3.375,77.0,51.917,34.0,6.792,7.75,0.958,16.792,0.458,22.542,224.0,145.583,62.0
2013-04-15,2.875,70.0,52.5,31.0,7.375,8.125,0.75,13.875,0.375,19.208,222.0,152.0,109.0
2013-04-16,3.087,75.0,57.208,36.0,14.333,16.25,1.917,14.708,0.833,23.625,213.0,151.5,91.0
2013-04-17,3.261,79.0,60.417,39.0,18.682,21.955,3.273,27.364,0.318,37.591,252.0,178.75,116.0
2013-04-18,2.583,85.0,64.875,37.0,15.125,18.125,3.0,21.458,0.174,31.458,258.0,187.292,131.0
2013-04-19,2.125,80.0,30.708,16.0,3.208,3.375,0.167,13.5,0.0,21.708,173.0,131.0,88.0
2013-04-20,2.667,87.0,54.458,33.0,8.083,8.708,0.625,18.208,0.0,23.708,111.0,80.75,50.0
2013-04-21,2.583,87.0,65.333,39.0,3.208,3.667,0.458,5.417,0.0,9.5,120.0,66.708,38.0
2013-04-22,2.542,49.0,34.583,21.0,6.708,7.5,0.792,14.375,0.042,15.333,153.0,98.917,46.0
2013-04-23,3.478,63.0,44.0,31.0,20.625,22.042,1.417,22.333,0.708,25.917,179.0,119.917,39.0
2013-04-24,4.318,82.0,71.167,56.0,28.227,33.318,5.091,28.25,0.318,46.091,141.0,124.542,109.0
2013-04-25,2.333,76.0,38.333,12.0,7.208,7.625,0.417,11.417,0.043,17.417,240.0,181.542,135.0
2013-04-26,3.125,76.0,60.792,34.0,13.292,14.583,1.292,14.333,0.167,19.792,238.0,148.375,98.0
2013-04-27,2.042,55.0,36.0,23.0,4.0,4.333,0.333,7.583,0.042,10.25,189.0,136.167,90.0
2013-04-28,2.208,53.0,29.125,16.0,4.708,5.083,0.375,10.333,0.125,12.042,203.0,145.042,73.0
2013-04-29,2.75,61.0,37.625,20.0,8.917,9.417,0.5,16.0,0.333,17.125,239.0,161.917,74.0
2013-04-30,3.609,71.0,58.333,49.0,17.083,18.875,1.792,21.375,0.083,27.5,212.0,164.792,125.0
2013-05-01,2.261,70.0,49.083,26.0,7.043,7.435,0.391,14.727,0.0,23.652,189.0,152.833,119.0
2013-05-02,2.042,67.0,35.042,20.0,2.458,2.792,0.333,2.208,0.174,5.333,182.0,135.083,104.0
2013-05-03,2.292,68.0,39.875,20.0,3.917,4.083,0.167,5.292,0.958,7.333,201.0,140.833,76.0
2013-05-04,2.75,70.0,45.583,24.0,6.958,7.625,0.667,10.75,1.208,14.208,219.0,151.875,75.0
2013-05-05,2.375,70.0,40.292,15.0,3.25,3.333,0.083,12.292,1.083,16.75,244.0,176.625,106.0
2013-05-06,2.792,62.0,41.167,26.0,6.5,7.167,0.667,19.792,1.167,24.375,266.0,188.167,117.0
2013-05-07,1.609,43.0,34.125,23.0,1.25,1.792,0.542,4.375,0.5,10.375,168.0,132.875,91.0
2013-05-08,1.583,45.0,28.042,15.0,3.0,3.375,0.375,5.083,0.958,9.75,223.0,157.625,84.0
2013-05-09,2.667,68.0,38.833,16.0,16.792,19.0,2.208,12.25,0.826,16.625,280.0,192.875,101.0
2013-05-10,3.5,77.0,50.917,22.0,19.792,22.292,2.5,26.042,1.708,35.25,284.0,201.5,134.0
2013-05-11,3.125,94.0,78.542,61.0,12.458,13.25,0.792,28.667,0.708,55.292,191.0,169.583,158.0
2013-05-12,2.292,93.0,67.75,31.0,4.458,4.708,0.25,10.625,0.083,20.583,272.0,198.25,142.0
2013-05-13,2.75,91.0,76.875,63.0,12.208,13.708,1.5,22.958,0.458,38.708,218.0,175.792,134.0
2013-05-14,3.636,87.0,59.167,26.0,16.087,21.957,5.87,26.0,1.087,37.348,306.0,221.75,147.0
2013-05-15,2.833,83.0,68.167,38.0,9.542,12.125,2.583,24.417,1.042,38.042,269.0,201.542,163.0
2013-05-16,3.042,86.0,67.458,36.0,11.708,15.417,3.708,20.375,0.565,29.958,262.0,195.542,147.0
2013-05-17,2.792,88.0,56.25,26.0,10.75,12.708,1.958,14.625,0.417,23.292,251.0,181.625,126.0
2013-05-18,2.958,77.0,57.667,40.0,9.042,9.792,0.75,14.875,0.667,23.333,263.0,192.458,130.0
2013-05-19,2.125,82.0,60.542,31.0,5.625,5.875,0.25,10.167,0.417,16.875,252.0,196.833,156.0
2013-05-20,2.583,93.0,80.667,61.0,7.5,8.792,1.292,9.75,0.0,16.917,213.0,189.917,157.0
2013-05-21,3.174,91.0,64.167,42.0,12.167,14.708,2.542,14.333,0.167,24.417,284.0,234.375,186.0
2013-05-22,3.125,78.0,61.0,40.0,11.5,15.333,3.833,22.792,0.208,31.333,289.0,233.708,189.0
2013-05-23,3.0,63.0,42.875,31.0,11.792,13.875,2.083,22.375,0.739,29.167,278.0,226.75,170.0
2013-05-24,2.292,68.0,38.417,15.0,7.833,8.5,0.667,10.917,0.292,15.333,305.0,223.083,155.0
2013-05-25,2.542,73.0,59.208,39.0,5.958,7.125,1.167,12.083,0.167,17.042,244.0,182.125,140.0
2013-05-26,2.625,79.0,62.708,38.0,5.75,6.083,0.333,14.833,0.208,22.917,282.0,214.833,162.0
2013-05-27,2.609,80.0,60.125,39.0,8.739,9.739,1.0,15.667,0.348,22.435,274.0,225.417,188.0
2013-05-28,2.043,77.0,60.75,41.0,6.958,7.708,0.75,7.375,0.708,14.625,266.0,222.125,189.0
2013-05-29,1.958,82.0,72.292,53.0,6.875,7.958,1.083,7.708,0.583,16.875,241.0,207.75,191.0
2013-05-30,2.833,94.0,88.292,79.0,16.667,19.708,3.042,10.125,0.0,20.792,208.0,197.292,187.0
2013-05-31,2.917,89.0,52.875,29.0,6.25,7.0,0.75,10.917,0.042,19.042,285.0,224.625,168.0
2013-06-01,2.417,75.0,53.292,20.0,7.083,7.958,0.875,13.833,0.042,21.542,269.0,206.125,164.0
2013-06-02,1.917,78.0,61.333,46.0,2.667,2.708,0.042,10.542,0.208,17.25,238.0,189.0,153.0
2013-06-03,2.875,74.0,52.875,25.0,9.125,10.208,1.083,13.375,0.875,18.583,289.0,211.458,143.0
2013-06-04,3.13,79.0,50.375,20.0,13.125,14.458,1.333,21.75,2.125,27.0,314.0,235.375,165.0
2013-06-05,2.565,79.0,62.042,33.0,9.545,10.318,0.773,21.773,1.304,31.261,297.0,232.917,185.0
2013-06-06,2.417,78.0,62.708,45.0,11.125,12.417,1.292,15.375,0.348,22.5,266.0,224.083,200.0
2013-06-07,1.958,86.0,68.708,46.0,9.417,10.542,1.125,8.875,0.25,14.333,258.0,214.125,183.0
2013-06-08,2.25,88.0,62.125,32.0,8.042,8.667,0.625,12.375,0.583,16.917,283.0,222.083,180.0
2013-06-09,2.708,80.0,55.042,24.0,4.5,4.708,0.208,22.292,1.5,29.292,306.0,237.5,173.0
2013-06-10,2.792,69.0,60.083,48.0,9.5,10.0,0.5,24.083,1.167,30.917,272.0,232.292,204.0
2013-06-11,3.0,86.0,70.25,54.0,11.458,12.333,0.875,17.292,1.292,23.75,237.0,216.083,200.0
2013-06-12,2.833,89.0,85.042,79.0,13.833,16.375,2.542,15.875,1.375,26.333,224.0,208.75,192.0
2013-06-13,1.958,94.0,90.25,80.0,7.833,10.542,2.708,5.0,0.0,8.875,239.0,217.042,204.0
2013-06-14,2.083,94.0,80.792,60.0,7.833,10.625,2.792,7.917,0.292,14.042,290.0,240.542,204.0
2013-06-15,2.542,93.0,78.875,58.0,8.417,9.917,1.5,15.083,0.25,23.208,303.0,251.0,218.0
2013-06-16,1.917,93.0,77.583,57.0,3.125,3.333,0.208,4.875,0.0,10.375,281.0,236.125,208.0
2013-06-17,2.458,83.0,68.25,53.0,6.875,7.75,0.875,10.292,0.0,16.667,300.0,257.0,216.0
2013-06-18,3.524,87.0,72.667,56.0,13.091,14.273,1.182,30.333,0.65,46.227,288.0,255.042,228.0
2013-06-19,3.083,89.0,80.333,58.0,12.667,13.958,1.292,16.708,0.0,27.958,280.0,236.0,217.0
2013-06-20,3.458,94.0,87.833,79.0,16.375,17.917,1.542,11.458,0.0,21.958,234.0,221.208,213.0
2013-06-21,3.875,92.0,85.458,75.0,17.913,19.913,2.0,11.792,0.0,22.792,237.0,216.375,199.0
2013-06-22,3.0,89.0,71.542,44.0,8.458,9.667,1.208,8.833,0.208,13.958,288.0,223.833,177.0
2013-06-23,3.125,92.0,68.792,45.0,5.583,5.792,0.208,14.417,0.708,23.792,293.0,230.083,189.0
2013-06-24,2.913,81.0,69.917,54.0,6.348,6.739,0.391,13.333,0.739,19.043,272.0,233.333,201.0
2013-06-25,3.13,87.0,69.083,51.0,10.083,10.583,0.5,18.125,0.833,25.583,289.0,244.958,218.0
2013-06-26,3.417,94.0,86.333,73.0,10.208,10.667,0.458,18.583,1.042,26.75,236.0,208.833,188.0
2013-06-27,2.083,94.0,66.583,42.0,7.208,7.792,0.583,5.125,0.13,8.958,282.0,221.917,185.0
2013-06-28,2.667,84.0,66.167,41.0,10.0,11.043,1.043,12.458,0.5,18.792,276.0,224.0,184.0
2013-06-29,2.333,87.0,67.792,41.0,8.083,8.875,0.792,14.833,0.417,23.292,296.0,236.208,197.0
2013-06-30,2.25,91.0,73.042,52.0,5.708,6.417,0.708,14.25,0.875,22.0,280.0,229.417,194.0
2013-07-01,2.217,82.0,62.542,43.0,9.5,10.5,1.0,8.905,0.545,13.652,276.0,242.75,212.0
2013-07-02,2.217,79.0,59.292,40.0,9.458,10.292,0.833,9.125,0.417,15.875,296.0,247.542,208.0
2013-07-03,2.417,87.0,70.167,58.0,14.0,16.167,2.167,15.458,0.792,20.875,258.0,233.833,210.0
2013-07-04,2.875,89.0,73.958,57.0,17.417,19.708,2.292,21.333,0.217,33.375,281.0,245.833,213.0
2013-07-05,3.167,92.0,81.875,67.0,18.391,21.13,2.739,18.75,0.125,32.625,287.0,255.208,232.0
2013-07-06,2.667,90.0,66.208,43.0,11.833,18.958,7.125,15.917,0.5,23.958,358.0,289.0,236.0
2013-07-07,1.833,88.0,68.625,42.0,6.833,9.917,3.083,12.625,1.0,24.542,344.0,287.25,250.0
2013-07-08,2.125,87.0,67.458,38.0,8.917,10.458,1.542,15.167,0.792,22.0,368.0,293.0,255.0
2013-07-09,2.783,92.0,69.083,42.0,12.792,15.542,2.75,22.042,1.042,37.333,362.0,293.958,246.0
2013-07-10,2.958,79.0,63.75,36.0,10.542,11.667,1.125,26.458,1.333,42.667,374.0,302.167,266.0
2013-07-11,3.375,84.0,63.958,37.0,14.292,15.417,1.125,32.625,1.609,46.875,383.0,309.792,260.0
2013-07-12,2.913,84.0,62.792,46.0,17.889,19.444,1.556,28.304,1.87,40.478,354.0,302.75,261.0
2013-07-13,2.708,80.0,67.375,50.0,12.043,13.435,1.391,31.25,0.875,41.958,319.0,282.667,253.0
2013-07-14,2.375,84.0,67.833,42.0,4.875,5.333,0.458,23.833,0.708,35.708,337.0,283.958,243.0
2013-07-15,1.917,88.0,59.375,35.0,3.667,3.958,0.292,9.583,0.792,19.542,341.0,283.875,234.0
2013-07-16,2.609,81.0,61.958,43.0,8.708,9.458,0.75,9.625,1.417,14.25,309.0,257.125,213.0
2013-07-17,2.875,94.0,79.083,61.0,12.792,14.083,1.292,17.625,1.375,25.583,270.0,229.0,207.0
2013-07-18,2.583,93.0,68.625,44.0,9.792,11.208,1.417,18.583,0.174,30.375,332.0,274.167,219.0
2013-07-19,2.0,75.0,55.417,34.0,6.458,7.042,0.583,6.375,0.125,14.417,335.0,270.542,213.0
2013-07-20,2.125,74.0,63.042,49.0,7.652,8.522,0.87,10.208,0.083,17.167,291.0,242.667,210.0
2013-07-21,2.417,73.0,60.292,47.0,7.375,8.25,0.875,12.292,0.542,16.667,294.0,244.167,201.0
2013-07-22,2.833,82.0,67.542,49.0,13.292,14.833,1.542,14.667,0.5,19.5,331.0,259.958,208.0
2013-07-23,3.045,93.0,74.75,48.0,13.261,14.304,1.043,21.5,0.545,34.091,336.0,271.5,234.0
2013-07-24,2.5,95.0,92.542,88.0,14.167,15.792,1.625,13.375,0.292,22.917,234.0,228.333,221.0
2013-07-25,2.522,96.0,88.0,73.0,12.833,15.25,2.417,11.667,0.087,20.667,269.0,239.208,219.0
2013-07-26,2.708,94.0,75.083,53.0,13.875,15.25,1.375,18.167,0.125,29.417,321.0,272.708,238.0
2013-07-27,2.375,94.0,75.458,48.0,8.652,9.435,0.783,14.458,0.0,23.333,334.0,255.708,216.0
2013-07-28,2.542,92.0,70.5,47.0,5.042,5.75,0.708,10.583,0.0,17.083,315.0,262.333,219.0
2013-07-29,3.167,93.0,88.708,79.0,12.083,13.042,0.958,17.708,0.0,29.208,245.0,239.625,233.0
2013-07-30,3.565,95.0,75.375,55.0,9.708,10.917,1.208,19.458,0.0,38.167,323.0,270.417,231.0
2013-07-31,2.833,92.0,77.583,59.0,10.125,11.25,1.125,24.208,0.25,41.292,311.0,265.292,239.0
2013-08-01,2.783,93.0,78.708,62.0,9.0,10.095,1.095,18.174,0.045,28.304,303.0,261.417,233.0
2013-08-02,2.125,80.0,72.417,56.0,6.417,8.833,2.417,7.542,0.0,15.958,297.0,248.833,225.0
2013-08-03,2.583,84.0,63.625,43.0,8.217,9.478,1.261,13.083,0.667,20.667,323.0,266.667,212.0
2013-08-04,2.708,84.0,71.292,53.0,5.917,6.208,0.292,18.917,0.083,27.792,306.0,270.042,236.0
2013-08-05,3.125,90.0,75.917,54.0,10.958,12.5,1.542,17.625,0.0,27.667,323.0,276.833,246.0
2013-08-06,2.783,92.0,77.458,63.0,13.167,15.833,2.667,16.708,0.0,28.5,300.0,275.417,251.0
2013-08-07,2.417,89.0,62.917,40.0,9.542,10.875,1.333,16.125,0.0,24.375,354.0,292.583,242.0
2013-08-08,3.208,79.0,60.125,39.0,12.125,13.292,1.167,27.583,1.13,37.5,358.0,300.0,250.0
2013-08-09,3.875,83.0,63.208,36.0,14.292,15.125,0.833,41.417,1.167,59.625,381.0,317.833,266.0
2013-08-10,3.458,79.0,55.583,32.0,9.652,10.261,0.609,42.542,0.875,59.417,396.0,337.167,287.0
2013-08-11,2.917,74.0,57.5,39.0,5.667,5.792,0.125,34.458,0.458,48.542,377.0,320.833,281.0
2013-08-12,3.0,96.0,62.75,37.0,7.708,8.25,0.542,33.208,0.958,47.25,369.0,307.042,251.0
2013-08-13,3.522,90.0,64.75,40.0,7.583,8.042,0.458,30.917,2.208,44.583,351.0,294.625,251.0
2013-08-14,3.522,77.0,59.292,40.0,7.522,7.913,0.391,26.87,1.957,38.913,353.0,298.25,259.0
2013-08-15,3.417,84.0,63.875,38.0,7.042,7.625,0.583,26.5,0.565,37.75,360.0,297.75,251.0
2013-08-16,3.167,83.0,63.292,38.0,8.167,9.292,1.125,26.667,0.167,37.958,362.0,301.0,264.0
2013-08-17,2.875,80.0,62.5,41.0,6.565,7.261,0.696,17.75,0.042,25.625,350.0,296.917,258.0
2013-08-18,2.667,85.0,64.792,40.0,6.917,8.042,1.125,11.375,0.208,18.708,357.0,298.75,260.0
2013-08-19,2.958,84.0,64.5,41.0,9.708,11.25,1.542,10.75,0.375,18.958,368.0,305.417,261.0
2013-08-20,2.957,94.0,72.917,50.0,9.75,12.0,2.25,14.25,0.542,23.25,339.0,289.667,251.0
2013-08-21,2.708,95.0,81.667,64.0,9.125,10.417,1.292,11.917,0.583,17.875,306.0,271.208,245.0
2013-08-22,3.125,94.0,74.875,55.0,10.167,11.25,1.083,17.083,0.957,25.833,327.0,283.25,246.0
2013-08-23,3.292,96.0,87.083,73.0,14.167,16.458,2.292,16.167,0.667,27.792,278.0,255.417,236.0
2013-08-24,3.25,94.0,65.25,45.0,9.565,11.13,1.565,9.458,0.583,17.125,327.0,276.875,236.0
2013-08-25,4.208,86.0,75.083,59.0,9.875,10.417,0.542,15.917,0.917,23.0,272.0,246.208,228.0
2013-08-26,3.708,93.0,61.458,37.0,12.917,13.917,1.0,11.375,1.292,16.583,312.0,258.708,210.0
2013-08-27,2.652,93.0,66.833,38.0,8.583,9.25,0.667,7.042,0.875,12.125,308.0,250.792,200.0
2013-08-28,2.5,79.0,53.083,31.0,10.375,11.417,1.042,8.292,0.583,12.625,333.0,272.667,209.0
2013-08-29,3.417,73.0,59.875,43.0,13.292,14.125,0.833,24.583,0.565,31.583,321.0,275.75,235.0
2013-08-30,3.174,79.0,61.292,36.0,13.045,13.682,0.636,21.083,0.682,29.273,357.0,291.792,247.0
2013-08-31,2.375,84.0,67.25,48.0,10.435,11.739,1.304,17.042,0.875,25.833,348.0,293.292,251.0
2013-09-01,2.042,94.0,77.542,44.0,6.042,6.375,0.333,7.125,0.167,13.833,349.0,272.625,234.0
2013-09-02,3.125,91.0,82.292,70.0,14.875,16.958,2.083,13.333,0.042,20.375,278.0,256.75,242.0
2013-09-03,2.478,88.0,67.333,40.0,10.0,13.833,3.833,7.75,0.25,15.708,351.0,286.583,244.0
2013-09-04,2.292,94.0,80.875,60.0,8.75,9.958,1.208,5.5,0.208,13.0,312.0,266.042,234.0
2013-09-05,2.792,94.0,84.958,67.0,12.875,16.583,3.708,4.792,0.565,9.583,302.0,262.792,245.0
2013-09-06,2.375,94.0,84.208,76.0,10.5,10.917,0.417,5.458,0.0,12.25,249.0,235.167,224.0
2013-09-07,2.875,94.0,84.792,69.0,10.478,11.565,1.087,11.333,0.208,19.0,257.0,228.583,209.0
2013-09-08,2.375,95.0,91.958,87.0,4.875,5.208,0.333,5.958,0.042,13.667,237.0,221.708,206.0
2013-09-09,2.652,93.0,68.417,43.0,8.652,9.565,0.913,6.435,0.364,10.682,287.0,237.875,204.0
2013-09-10,2.304,85.0,65.75,41.0,9.0,10.0,1.0,9.75,0.083,15.625,285.0,242.917,208.0
2013-09-11,2.542,93.0,76.208,60.0,10.917,11.625,0.708,11.125,0.167,17.083,261.0,236.667,210.0
2013-09-12,3.167,88.0,65.083,46.0,12.75,15.583,2.833,16.333,0.0,24.792,314.0,265.833,210.0
2013-09-13,3.875,91.0,71.292,49.0,13.458,14.542,1.083,22.083,1.125,33.417,318.0,271.625,233.0
2013-09-14,3.083,86.0,71.583,54.0,11.174,11.348,0.174,16.458,0.583,27.292,318.0,275.0,242.0
2013-09-15,2.25,96.0,89.708,74.0,6.708,7.042,0.333,5.667,0.0,12.792,263.0,242.333,216.0
2013-09-16,1.5,96.0,73.375,41.0,3.708,3.833,0.125,3.5,0.083,15.625,285.0,243.667,195.0
2013-09-17,2.043,82.0,54.083,35.0,9.333,9.667,0.333,8.542,0.458,13.542,275.0,217.667,177.0
2013-09-18,2.292,83.0,58.042,32.0,14.833,15.958,1.125,13.5,0.167,19.167,284.0,222.625,165.0
2013-09-19,2.208,81.0,60.292,31.0,13.042,13.833,0.792,13.917,0.87,19.417,282.0,221.208,167.0
2013-09-20,2.81,87.0,65.125,38.0,15.0,17.619,2.619,17.333,0.81,24.857,305.0,232.708,174.0
2013-09-21,2.958,81.0,61.417,35.0,10.652,11.435,0.783,21.375,0.125,30.542,305.0,245.417,194.0
2013-09-22,2.708,91.0,63.083,37.0,4.792,5.083,0.292,23.75,0.042,32.958,297.0,241.917,203.0
2013-09-23,1.833,93.0,71.25,57.0,4.792,4.958,0.167,8.875,0.0,16.708,229.0,203.5,192.0
2013-09-24,2.304,90.0,74.417,57.0,10.542,11.833,1.292,11.917,0.125,20.083,266.0,221.958,177.0
2013-09-25,2.25,95.0,88.583,74.0,10.958,12.417,1.458,7.375,0.0,15.375,251.0,225.292,206.0
2013-09-26,2.042,95.0,62.667,44.0,7.792,9.083,1.292,3.625,0.0,9.875,240.0,213.292,167.0
2013-09-27,1.917,73.0,50.417,30.0,8.25,9.208,0.958,5.708,0.0,9.875,234.0,185.083,145.0
2013-09-28,2.333,82.0,61.5,39.0,11.0,12.913,1.913,9.083,0.458,15.125,249.0,186.583,126.0
2013-09-29,2.292,80.0,60.917,41.0,7.292,8.042,0.75,12.125,0.5,18.625,264.0,211.208,173.0
2013-09-30,2.522,83.0,61.208,42.0,12.739,15.0,2.261,15.833,0.435,21.609,259.0,214.125,165.0
2013-10-01,3.174,85.0,71.375,62.0,16.958,22.792,5.833,15.417,0.583,20.417,245.0,218.542,185.0
2013-10-02,2.75,86.0,71.458,53.0,13.583,19.25,5.667,11.458,1.042,19.25,281.0,241.083,216.0
2013-10-03,2.042,92.0,66.917,45.0,9.875,11.292,1.417,8.083,0.043,12.833,285.0,228.5,185.0
2013-10-04,2.375,89.0,75.333,65.0,11.208,12.375,1.167,9.583,0.0,14.417,194.0,180.917,167.0
2013-10-05,2.458,95.0,93.375,90.0,10.522,11.304,0.783,6.333,0.0,9.083,194.0,181.125,164.0
2013-10-06,2.0,96.0,84.625,67.0,4.625,4.917,0.292,5.292,0.0,9.208,253.0,217.333,191.0
2013-10-07,2.458,90.0,74.542,56.0,13.167,15.292,2.125,10.208,0.042,15.25,276.0,237.208,204.0
2013-10-08,3.348,95.0,75.583,48.0,16.0,23.25,7.25,13.75,0.417,24.042,293.0,241.75,203.0
2013-10-09,2.957,90.0,72.25,49.0,16.318,22.455,6.136,14.636,0.435,21.087,296.0,245.708,209.0
2013-10-10,2.875,89.0,72.333,53.0,11.833,17.458,5.625,10.625,0.217,18.167,285.0,237.292,206.0
