date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,73.0,50.708,34.0,16.375,22.25,5.875,,0.458,15.75,81.0,34.833,5.0
2011-01-02,75.0,52.958,28.0,14.375,20.542,6.167,,0.25,10.917,110.0,38.458,-10.0
2011-01-03,54.0,34.625,17.0,9.13,9.826,0.696,,0.174,3.458,99.0,50.333,-4.0
2011-01-04,73.0,47.5,30.0,14.958,22.208,7.25,,0.667,7.042,83.0,33.083,-21.0
2011-01-05,55.0,32.917,16.0,13.583,17.958,4.375,,0.417,5.167,87.0,40.333,-18.0
2011-01-06,63.0,43.167,21.0,29.333,56.875,27.542,,1.083,11.875,101.0,37.708,-33.0
2011-01-07,52.0,34.708,16.0,8.792,9.667,0.875,,0.75,4.375,86.0,47.542,21.0
2011-01-08,47.0,33.75,21.0,7.458,8.0,0.542,,0.167,2.958,83.0,43.958,-6.0
2011-01-09,67.0,48.583,30.0,22.958,35.417,12.458,,0.792,20.625,91.0,35.917,-13.0
2011-01-10,75.0,51.208,29.0,31.783,66.261,34.478,,1.348,21.542,98.0,41.125,-19.0
2011-01-11,76.0,47.625,23.0,19.75,50.417,30.667,,1.083,14.792,97.0,36.25,-3.0
2011-01-12,53.0,34.667,19.0,23.273,39.864,16.591,,0.591,8.045,67.0,19.042,-33.0
2011-01-13,70.0,42.542,19.0,31.292,75.625,44.333,,1.208,15.208,114.0,35.5,-46.0
2011-01-14,56.0,37.667,22.0,13.708,20.292,6.583,,1.0,9.167,74.0,36.75,-2.0
2011-01-15,59.0,42.667,31.0,16.458,21.667,5.208,,1.083,15.75,66.0,32.75,-4.0
2011-01-16,46.0,37.333,30.0,20.083,29.708,9.625,,1.042,20.833,50.0,37.042,18.0
2011-01-17,61.0,43.5,26.0,30.261,59.609,29.348,,1.087,25.125,74.0,34.167,-1.0
2011-01-18,69.0,51.958,32.0,39.316,98.263,58.947,,1.105,24.792,90.0,25.625,-27.0
2011-01-19,79.0,58.375,36.0,24.042,58.708,34.667,,1.208,25.5,92.0,42.042,-16.0
2011-01-20,95.0,89.458,71.0,17.292,18.875,1.583,,0.083,10.889,33.0,19.375,9.0
2011-01-21,95.0,88.75,80.0,12.667,13.583,0.917,,0.0,8.083,38.0,30.75,23.0
2011-01-22,95.0,86.25,69.0,15.875,26.5,10.625,,0.0,13.292,78.0,48.667,25.0
2011-01-23,97.0,84.75,61.0,21.125,57.667,36.542,,0.458,16.792,81.0,37.208,5.0
2011-01-24,93.0,58.25,32.0,16.826,24.087,7.261,,0.174,8.458,53.0,20.375,-3.0
2011-01-25,90.0,60.917,27.0,24.875,48.542,23.667,,0.5,12.25,83.0,24.167,-29.0
2011-01-26,81.0,50.333,29.0,24.227,49.091,24.864,,0.87,9.957,52.0,12.083,-28.0
2011-01-27,82.0,57.5,26.0,25.833,71.333,45.5,,0.958,18.417,66.0,2.375,-58.0
2011-01-28,78.0,46.625,26.0,17.083,29.708,12.625,,1.083,11.292,49.0,9.292,-33.0
2011-01-29,55.0,38.083,18.0,10.833,12.083,1.25,,1.083,7.542,54.0,11.25,-21.0
2011-01-30,67.0,41.5,21.0,26.042,47.0,20.958,,1.083,9.667,58.0,6.75,-44.0
2011-01-31,64.0,40.958,20.0,22.565,38.174,15.609,,0.913,10.667,87.0,21.417,-42.0
2011-02-01,69.0,47.708,27.0,22.833,46.5,23.667,,1.625,15.667,98.0,21.417,-43.0
2011-02-02,47.0,28.25,11.0,10.625,11.875,1.25,,1.167,7.333,42.0,12.583,-17.0
2011-02-03,64.0,40.5,14.0,31.375,68.875,37.5,,2.042,15.125,62.0,2.875,-64.0
2011-02-04,72.0,41.542,15.0,23.292,50.333,27.042,,1.458,17.875,103.0,30.667,-53.0
2011-02-05,68.0,45.417,27.0,19.542,24.833,5.292,,2.083,19.792,96.0,46.417,-30.0
2011-02-06,90.0,70.875,53.0,32.5,47.125,14.625,,1.292,42.375,50.0,35.167,11.0
2011-02-07,96.0,86.5,55.0,29.174,50.652,21.478,,0.826,38.75,108.0,72.625,41.0
2011-02-08,55.0,39.25,29.0,9.667,10.333,0.667,,0.583,4.792,87.0,55.292,14.0
