date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean
2011-06-01,186.82608695652175,13.652173913043478,34.375,59.25,24.875,35.25,200.47826086956522
2011-06-02,192.8695652173913,34.130434782608695,36.666666666666664,76.25,39.583333333333336,49.166666666666664,227.0
2011-06-03,192.1304347826087,30.043478260869566,37.666666666666664,51.541666666666664,13.875,35.208333333333336,222.17391304347825
2011-06-04,190.0,29.869565217391305,40.041666666666664,52.541666666666664,12.5,42.791666666666664,219.8695652173913
2011-06-05,191.8695652173913,23.17391304347826,21.958333333333332,24.166666666666668,2.2083333333333335,56.125,215.04347826086956
2011-06-06,190.04347826086956,16.347826086956523,31.416666666666668,36.0,4.583333333333333,38.75,206.3913043478261
2011-06-07,198.47619047619048,27.714285714285715,42.095238095238095,52.80952380952381,10.714285714285714,48.65217391304348,226.1904761904762
2011-06-08,186.82608695652175,19.08695652173913,40.375,51.75,11.375,18.5,205.91304347826087
2011-06-09,188.91304347826087,23.82608695652174,42.125,62.125,20.0,25.958333333333332,212.7391304347826
2011-06-10,186.1304347826087,25.08695652173913,32.708333333333336,47.791666666666664,15.083333333333334,28.541666666666668,211.2173913043478
2011-06-11,191.17391304347825,20.565217391304348,31.041666666666668,38.916666666666664,7.875,36.458333333333336,211.7391304347826
2011-06-12,199.2608695652174,26.08695652173913,27.708333333333332,30.416666666666668,2.7083333333333335,45.291666666666664,225.34782608695653
2011-06-13,199.65217391304347,25.82608695652174,43.666666666666664,59.166666666666664,15.5,34.125,225.47826086956522
2011-06-14,193.45454545454547,23.772727272727273,46.95454545454545,72.45454545454545,25.5,27.652173913043477,217.22727272727272
2011-06-15,190.34782608695653,19.73913043478261,37.541666666666664,54.541666666666664,17.0,15.041666666666666,210.08695652173913
2011-06-16,194.95652173913044,26.434782608695652,40.166666666666664,70.79166666666667,30.625,23.166666666666668,221.3913043478261
2011-06-17,186.69565217391303,14.91304347826087,35.125,49.625,14.5,15.958333333333334,201.6086956521739
2011-06-18,191.7391304347826,26.391304347826086,43.541666666666664,72.20833333333333,28.666666666666668,26.583333333333332,218.1304347826087
2011-06-19,194.56521739130434,18.47826086956522,21.125,23.958333333333332,2.8333333333333335,31.833333333333332,213.04347826086956
2011-06-20,183.91304347826087,18.217391304347824,26.708333333333332,34.25,7.541666666666667,17.125,202.1304347826087
2011-06-21,182.52173913043478,23.17391304347826,24.08695652173913,40.52173913043478,16.434782608695652,13.208333333333334,205.69565217391303
2011-06-22,197.08695652173913,41.56521739130435,52.125,74.58333333333333,22.458333333333332,35.125,238.65217391304347
2011-06-23,183.47826086956522,29.304347826086957,23.625,35.333333333333336,11.708333333333334,33.833333333333336,212.7826086956522
2011-06-24,176.88235294117646,15.294117647058824,11.956521739130435,15.391304347826088,3.4347826086956523,21.47826086956522,192.1764705882353
2011-06-25,210.3913043478261,16.956521739130434,23.583333333333332,37.416666666666664,13.833333333333334,21.75,227.34782608695653
2011-06-26,212.8695652173913,12.956521739130435,17.708333333333332,24.458333333333332,6.75,26.958333333333332,225.82608695652175
2011-06-27,213.7391304347826,21.08695652173913,29.416666666666668,65.29166666666667,35.875,35.916666666666664,234.82608695652175
2011-06-28,215.04347826086956,38.95652173913044,46.08695652173913,78.56521739130434,32.47826086956522,49.291666666666664,254.0
2011-06-29,212.3913043478261,26.91304347826087,43.291666666666664,62.25,18.958333333333332,32.75,239.30434782608697
2011-06-30,211.17391304347825,29.608695652173914,35.083333333333336,46.458333333333336,11.375,33.208333333333336,240.7826086956522
2011-07-01,207.17391304347825,32.08695652173913,38.333333333333336,51.875,13.541666666666666,34.625,239.2608695652174
2011-07-02,205.1304347826087,15.0,27.875,41.166666666666664,13.291666666666666,51.625,220.1304347826087
2011-07-03,206.04347826086956,17.73913043478261,20.583333333333332,25.208333333333332,4.625,27.458333333333332,223.7826086956522
2011-07-04,198.17391304347825,12.043478260869565,11.5,13.333333333333334,1.8333333333333333,41.166666666666664,210.2173913043478
2011-07-05,205.7391304347826,20.91304347826087,32.47826086956522,37.91304347826087,5.434782608695652,22.875,226.65217391304347
2011-07-06,216.47826086956522,20.782608695652176,39.75,50.416666666666664,10.666666666666666,30.291666666666668,237.2608695652174
2011-07-07,202.47826086956522,13.0,16.416666666666668,19.958333333333332,3.5416666666666665,15.875,215.47826086956522
2011-07-08,208.14285714285714,32.57142857142857,30.782608695652176,74.73913043478261,43.95652173913044,28.73913043478261,240.71428571428572
2011-07-09,209.7391304347826,36.391304347826086,36.166666666666664,79.625,43.458333333333336,32.75,246.1304347826087
2011-07-10,202.7826086956522,19.869565217391305,18.083333333333332,23.625,5.541666666666667,17.0,222.65217391304347
2011-07-11,205.65217391304347,23.652173913043477,31.291666666666668,55.791666666666664,24.5,19.958333333333332,229.30434782608697
2011-07-12,201.86363636363637,18.227272727272727,22.681818181818183,41.81818181818182,19.136363636363637,17.52173913043478,220.0909090909091
2011-07-13,202.2173913043478,20.26086956521739,24.166666666666668,39.666666666666664,15.5,17.541666666666668,222.47826086956522
2011-07-14,204.0,26.782608695652176,27.583333333333332,49.75,22.166666666666668,19.708333333333332,230.7826086956522
2011-07-15,207.52173913043478,30.82608695652174,42.041666666666664,64.08333333333333,22.041666666666668,23.958333333333332,238.34782608695653
2011-07-16,201.43478260869566,18.08695652173913,24.208333333333332,33.625,9.416666666666666,24.208333333333332,219.52173913043478
2011-07-17,199.69565217391303,14.304347826086957,10.416666666666666,12.666666666666666,2.25,19.958333333333332,214.0
2011-07-18,198.17391304347825,11.652173913043478,7.166666666666667,10.875,3.7083333333333335,19.708333333333332,209.82608695652175
2011-07-19,199.3913043478261,15.565217391304348,14.173913043478262,48.30434782608695,34.130434782608695,29.375,214.95652173913044
2011-07-20,201.2173913043478,13.26086956521739,18.083333333333332,36.125,18.041666666666668,27.666666666666668,214.47826086956522
2011-07-21,208.04347826086956,8.26086956521739,18.125,29.833333333333332,11.708333333333334,11.166666666666666,216.30434782608697
2011-07-22,209.5,10.454545454545455,24.91304347826087,43.73913043478261,18.82608695652174,12.652173913043478,219.95454545454547
2011-07-23,207.47826086956522,12.0,22.125,34.791666666666664,12.666666666666666,13.083333333333334,219.47826086956522
2011-07-24,206.47826086956522,15.478260869565217,18.416666666666668,22.916666666666668,4.5,20.208333333333332,221.95652173913044
2011-07-25,204.95652173913044,16.82608695652174,28.833333333333332,39.75,10.916666666666666,23.458333333333332,221.7826086956522
2011-07-26,207.7391304347826,19.956521739130434,25.0,34.869565217391305,9.869565217391305,14.916666666666666,227.69565217391303
2011-07-27,214.52173913043478,37.391304347826086,44.5,72.875,28.375,28.458333333333332,251.91304347826087
2011-07-28,214.2173913043478,29.869565217391305,39.208333333333336,55.041666666666664,15.833333333333334,38.583333333333336,244.08695652173913
2011-07-29,204.8095238095238,30.38095238095238,35.916666666666664,60.583333333333336,24.666666666666668,33.083333333333336,235.1904761904762
2011-07-30,185.91304347826087,20.26086956521739,26.833333333333332,36.708333333333336,9.875,17.791666666666668,206.17391304347825
2011-07-31,184.91304347826087,10.173913043478262,11.791666666666666,16.875,5.083333333333333,20.958333333333332,195.08695652173913
2011-08-01,186.0,15.478260869565217,27.625,50.041666666666664,22.416666666666668,24.625,201.47826086956522
2011-08-02,187.17391304347825,19.52173913043478,33.73913043478261,62.26086956521739,28.52173913043478,27.708333333333332,206.69565217391303
2011-08-03,188.0,24.17391304347826,26.5,58.25,31.75,26.208333333333332,212.17391304347825
2011-08-04,179.69565217391303,20.956521739130434,19.625,54.166666666666664,34.541666666666664,23.291666666666668,200.65217391304347
2011-08-05,180.47619047619048,19.523809523809526,21.681818181818183,47.68181818181818,26.0,17.82608695652174,200.0
2011-08-06,180.91304347826087,23.73913043478261,26.208333333333332,33.916666666666664,7.708333333333333,22.958333333333332,204.65217391304347
2011-08-07,187.52173913043478,20.434782608695652,16.958333333333332,19.5,2.5416666666666665,25.333333333333332,207.95652173913044
2011-08-08,186.1304347826087,26.043478260869566,30.458333333333332,33.666666666666664,3.2083333333333335,30.458333333333332,212.17391304347825
2011-08-09,188.56521739130434,30.47826086956522,37.34782608695652,45.65217391304348,8.304347826086957,36.166666666666664,219.04347826086956
2011-08-10,180.43478260869566,29.0,34.833333333333336,41.916666666666664,7.083333333333333,44.625,209.43478260869566
2011-08-11,187.69565217391303,31.434782608695652,35.875,40.458333333333336,4.583333333333333,56.333333333333336,219.1304347826087
2011-08-12,189.65217391304347,25.130434782608695,35.083333333333336,42.0,6.916666666666667,47.791666666666664,214.7826086956522
2011-08-13,190.52173913043478,19.043478260869566,24.291666666666668,27.541666666666668,3.25,62.541666666666664,209.56521739130434
2011-08-14,183.8695652173913,19.130434782608695,14.125,14.625,0.5,57.166666666666664,203.0
2011-08-15,184.6086956521739,22.608695652173914,21.958333333333332,24.958333333333332,3.0,31.916666666666668,207.2173913043478
2011-08-16,189.69565217391303,22.73913043478261,25.130434782608695,27.52173913043478,2.391304347826087,41.25,212.43478260869566
2011-08-17,189.0,23.82608695652174,30.25,34.833333333333336,4.583333333333333,35.791666666666664,212.82608695652175
2011-08-18,183.95652173913044,26.956521739130434,28.708333333333332,32.333333333333336,3.625,52.291666666666664,210.91304347826087
2011-08-19,190.42857142857142,17.761904761904763,27.272727272727273,42.54545454545455,15.272727272727273,21.782608695652176,208.1904761904762
2011-08-20,189.65217391304347,17.17391304347826,23.583333333333332,30.75,7.166666666666667,13.75,206.82608695652175
2011-08-21,188.7826086956522,9.695652173913043,14.0,17.166666666666668,3.1666666666666665,10.833333333333334,198.47826086956522
2011-08-22,189.0,18.91304347826087,25.761904761904763,43.0,17.238095238095237,13.541666666666666,207.91304347826087
2011-08-23,190.69565217391303,23.217391304347824,31.956521739130434,56.78260869565217,24.82608695652174,39.416666666666664,213.91304347826087
2011-08-24,182.04347826086956,24.391304347826086,17.083333333333332,40.166666666666664,23.083333333333332,24.208333333333332,206.43478260869566
2011-08-25,177.04347826086956,19.434782608695652,10.666666666666666,24.916666666666668,14.25,14.375,196.47826086956522
2011-08-26,186.7826086956522,27.434782608695652,23.583333333333332,44.041666666666664,20.458333333333332,18.416666666666668,214.2173913043478
2011-08-27,183.69565217391303,15.304347826086957,23.541666666666668,40.916666666666664,17.375,14.458333333333334,199.0
2011-08-28,187.43478260869566,14.869565217391305,16.083333333333332,20.75,4.666666666666667,13.916666666666666,202.30434782608697
2011-08-29,186.91304347826087,16.08695652173913,24.958333333333332,39.833333333333336,14.875,15.083333333333334,203.0
2011-08-30,187.82608695652175,19.565217391304348,25.73913043478261,41.56521739130435,15.826086956521738,17.291666666666668,207.3913043478261
2011-08-31,182.6818181818182,19.59090909090909,22.391304347826086,43.73913043478261,21.347826086956523,19.26086956521739,202.27272727272728
2011-09-01,177.17391304347825,19.304347826086957,15.333333333333334,46.083333333333336,30.75,22.833333333333332,196.47826086956522
2011-09-02,178.47826086956522,16.608695652173914,16.791666666666668,45.583333333333336,28.791666666666668,28.625,195.08695652173913
2011-09-03,178.2608695652174,11.652173913043478,11.625,26.416666666666668,14.791666666666666,30.875,189.91304347826087
2011-09-04,178.30434782608697,12.130434782608695,11.583333333333334,18.791666666666668,7.208333333333333,22.208333333333332,190.43478260869566
2011-09-05,187.17391304347825,25.304347826086957,29.125,59.791666666666664,30.666666666666668,22.75,212.47826086956522
2011-09-06,187.7391304347826,20.52173913043478,29.73913043478261,44.608695652173914,14.869565217391305,12.291666666666666,208.2608695652174
2011-09-07,190.6818181818182,25.5,38.166666666666664,47.625,9.458333333333334,18.041666666666668,216.1818181818182
2011-09-08,202.8695652173913,38.56521739130435,46.708333333333336,62.5,15.791666666666666,35.875,241.43478260869566
2011-09-09,190.38095238095238,25.80952380952381,24.59090909090909,31.5,6.909090909090909,27.91304347826087,216.1904761904762
2011-09-10,189.65217391304347,28.26086956521739,24.833333333333332,36.75,11.916666666666666,34.875,217.91304347826087
2011-09-11,182.95652173913044,17.391304347826086,15.5,26.833333333333332,11.333333333333334,17.875,200.34782608695653
2011-09-12,184.2173913043478,22.869565217391305,26.333333333333332,56.291666666666664,29.958333333333332,18.541666666666668,207.08695652173913
2011-09-13,181.3913043478261,20.130434782608695,22.0,33.08695652173913,11.08695652173913,18.625,201.52173913043478
2011-09-14,186.65217391304347,24.26086956521739,27.375,35.875,8.5,23.666666666666668,210.91304347826087
2011-09-15,183.1304347826087,24.0,21.958333333333332,47.625,25.666666666666668,15.666666666666666,207.1304347826087
2011-09-16,179.54545454545453,15.318181818181818,16.217391304347824,30.47826086956522,14.26086956521739,12.826086956521738,194.86363636363637
2011-09-17,178.69565217391303,14.173913043478262,13.291666666666666,36.833333333333336,23.541666666666668,16.416666666666668,192.8695652173913
2011-09-18,179.30434782608697,13.826086956521738,10.791666666666666,17.541666666666668,6.75,12.708333333333334,193.1304347826087
2011-09-19,187.56521739130434,18.26086956521739,15.5,27.416666666666668,11.916666666666666,23.458333333333332,205.82608695652175
2011-09-20,186.95652173913044,16.47826086956522,28.217391304347824,61.08695652173913,32.869565217391305,13.875,203.43478260869566
2011-09-21,183.0,14.26086956521739,18.625,42.0,23.375,13.75,197.2608695652174
2011-09-22,188.1304347826087,20.043478260869566,27.75,51.25,23.5,13.5,208.17391304347825
2011-09-23,189.47826086956522,20.391304347826086,25.875,39.375,13.5,12.041666666666666,209.8695652173913
2011-09-24,189.56521739130434,18.26086956521739,30.291666666666668,45.708333333333336,15.416666666666666,12.708333333333334,207.82608695652175
2011-09-25,189.1304347826087,16.47826086956522,23.333333333333332,29.083333333333332,5.75,15.041666666666666,205.6086956521739
2011-09-26,193.95652173913044,28.52173913043478,33.916666666666664,53.5,19.583333333333332,24.708333333333332,222.47826086956522
2011-09-27,191.47826086956522,21.82608695652174,32.52173913043478,55.73913043478261,23.217391304347824,22.333333333333332,213.30434782608697
2011-09-28,190.08695652173913,22.869565217391305,35.041666666666664,52.708333333333336,17.666666666666668,21.875,212.95652173913044
2011-09-29,190.3181818181818,22.727272727272727,37.91304347826087,50.91304347826087,13.0,26.52173913043478,213.04545454545453
2011-09-30,191.7826086956522,35.95652173913044,38.166666666666664,45.416666666666664,7.25,44.5,227.7391304347826
2011-10-01,190.17391304347825,17.434782608695652,30.875,41.791666666666664,10.916666666666666,18.625,207.6086956521739
2011-10-02,187.95652173913044,10.347826086956522,17.541666666666668,21.625,4.083333333333333,18.958333333333332,198.30434782608697
2011-10-03,188.08695652173913,9.73913043478261,19.75,26.208333333333332,6.458333333333333,9.083333333333334,197.82608695652175
2011-10-04,189.52173913043478,18.782608695652176,34.82608695652174,47.65217391304348,12.826086956521738,13.416666666666666,208.30434782608697
2011-10-05,192.65217391304347,23.52173913043478,28.291666666666668,33.125,4.833333333333333,23.083333333333332,216.17391304347825
2011-10-06,185.2,14.9,28.5,38.27272727272727,9.772727272727273,11.636363636363637,200.1
2011-10-07,189.69565217391303,12.304347826086957,18.208333333333332,21.25,3.0416666666666665,16.125,202.0
