date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,69.0,51.75,37.0,16.25,18.0,1.75,17.5,72.0,34.916666666666664,9.0
2011-01-02,74.0,54.041666666666664,31.0,11.916666666666666,12.375,0.4583333333333333,12.583333333333334,110.0,38.25,-10.0
2011-01-03,60.0,40.625,21.0,6.25,6.25,0.0,5.666666666666667,99.0,43.833333333333336,-5.0
2011-01-04,69.0,50.958333333333336,34.0,10.166666666666666,10.916666666666666,0.75,9.625,81.0,30.333333333333332,-19.0
2011-01-05,55.0,37.833333333333336,19.0,10.75,12.458333333333334,1.7083333333333333,5.833333333333333,87.0,36.708333333333336,-13.0
2011-01-06,63.0,45.708333333333336,21.0,28.91304347826087,45.21739130434783,16.304347826086957,13.666666666666666,102.0,37.083333333333336,-20.0
2011-01-07,51.0,38.583333333333336,22.0,6.791666666666667,6.875,0.08333333333333333,5.375,86.0,46.166666666666664,18.0
2011-01-08,54.0,38.75,24.0,6.875,6.875,0.0,5.666666666666667,89.0,40.916666666666664,-10.0
2011-01-09,66.0,50.833333333333336,33.0,22.375,28.25,5.875,21.875,90.0,36.458333333333336,-12.0
2011-01-10,75.0,50.5,33.0,32.95652173913044,45.95652173913044,13.0,19.956521739130434,96.0,49.916666666666664,-12.0
2011-01-11,70.0,47.5,26.0,17.625,28.0,10.375,17.958333333333332,104.0,40.333333333333336,0.0
2011-01-12,49.0,36.0,22.0,17.458333333333332,21.041666666666668,3.5833333333333335,8.916666666666666,69.0,20.708333333333332,-25.0
2011-01-13,63.0,43.708333333333336,23.0,32.08695652173913,50.34782608695652,18.26086956521739,15.125,111.0,35.708333333333336,-33.0
2011-01-14,56.0,38.333333333333336,24.0,13.416666666666666,16.708333333333332,3.2916666666666665,10.5,81.0,38.833333333333336,-4.0
2011-01-15,56.0,45.791666666666664,30.0,21.166666666666668,23.458333333333332,2.2916666666666665,14.583333333333334,66.0,29.666666666666668,-6.0
2011-01-16,47.0,40.625,35.0,22.583333333333332,27.833333333333332,5.25,22.416666666666668,47.0,35.791666666666664,23.0
2011-01-17,60.0,46.5,28.0,28.083333333333332,37.291666666666664,9.208333333333334,19.375,76.0,35.75,0.0
2011-01-18,67.0,52.625,33.0,39.5,62.125,22.625,29.041666666666668,92.0,27.666666666666668,-25.0
2011-01-19,78.0,60.583333333333336,39.0,23.625,37.375,13.75,24.666666666666668,96.0,40.25,-23.0
2011-01-20,91.0,86.45833333333333,78.0,18.0,19.80952380952381,1.8095238095238095,17.17391304347826,27.0,16.5,5.0
2011-01-21,90.0,86.54166666666667,79.0,14.333333333333334,14.583333333333334,0.25,13.916666666666666,32.0,26.125,20.0
2011-01-22,91.0,81.33333333333333,67.0,15.875,20.458333333333332,4.583333333333333,10.25,81.0,48.041666666666664,17.0
2011-01-23,92.0,81.29166666666667,58.0,26.0,67.79166666666667,41.791666666666664,17.75,81.0,38.625,3.0
2011-01-24,88.0,60.583333333333336,34.0,21.875,31.791666666666668,9.916666666666666,12.458333333333334,48.0,16.583333333333332,-7.0
2011-01-25,87.0,61.541666666666664,26.0,26.166666666666668,46.916666666666664,20.75,20.708333333333332,86.0,23.0,-27.0
2011-01-26,84.0,50.125,29.0,21.625,25.916666666666668,4.291666666666667,11.916666666666666,55.0,14.833333333333334,-21.0
2011-01-27,78.0,56.916666666666664,26.0,27.91304347826087,50.43478260869565,22.52173913043478,16.416666666666668,73.0,6.0,-46.0
2011-01-28,74.0,46.875,27.0,18.916666666666668,26.833333333333332,7.916666666666667,16.291666666666668,57.0,10.458333333333334,-28.0
2011-01-29,48.0,39.166666666666664,20.0,8.666666666666666,8.666666666666666,0.0,7.458333333333333,58.0,13.333333333333334,-10.0
2011-01-30,67.0,41.916666666666664,24.0,25.91304347826087,36.04347826086956,10.130434782608695,9.26086956521739,58.0,10.083333333333334,-40.0
2011-01-31,66.0,44.791666666666664,25.0,27.75,39.333333333333336,11.583333333333334,13.916666666666666,86.0,19.333333333333332,-36.0
2011-02-01,70.0,49.625,34.0,23.166666666666668,36.541666666666664,13.375,13.75,96.0,22.708333333333332,-43.0
2011-02-02,52.0,32.083333333333336,17.0,7.5,7.791666666666667,0.2916666666666667,7.0,47.0,11.291666666666666,-18.0
2011-02-03,71.0,43.875,16.0,34.04347826086956,55.73913043478261,21.695652173913043,13.166666666666666,65.0,7.583333333333333,-49.0
2011-02-04,70.0,42.291666666666664,16.0,26.541666666666668,43.416666666666664,16.875,16.583333333333332,104.0,32.458333333333336,-42.0
2011-02-05,69.0,49.625,31.0,15.291666666666666,15.291666666666666,0.0,16.333333333333332,96.0,48.083333333333336,-16.0
2011-02-06,88.0,73.70833333333333,57.0,33.166666666666664,40.0,6.833333333333333,47.875,45.0,31.958333333333332,9.0
2011-02-07,92.0,86.875,66.0,29.625,41.083333333333336,11.458333333333334,40.333333333333336,99.0,69.70833333333333,40.0
2011-02-08,68.0,42.0,31.0,9.166666666666666,9.458333333333334,0.2916666666666667,6.791666666666667,77.0,55.75,18.0
2011-02-09,60.0,37.041666666666664,18.0,16.0,19.958333333333332,3.9583333333333335,6.833333333333333,77.0,29.541666666666668,-22.0
2011-02-10,73.0,51.791666666666664,27.0,35.77272727272727,60.40909090909091,24.636363636363637,19.565217391304348,96.0,37.083333333333336,-18.0
2011-02-11,78.0,44.333333333333336,23.0,13.25,13.958333333333334,0.7083333333333334,10.333333333333334,89.0,38.5,-19.0
2011-02-12,60.0,40.541666666666664,25.0,9.041666666666666,9.083333333333334,0.041666666666666664,9.291666666666666,84.0,30.291666666666668,-18.0
2011-02-13,55.0,43.208333333333336,26.0,29.708333333333332,37.333333333333336,7.625,21.583333333333332,85.0,40.291666666666664,-4.0
2011-02-14,90.0,71.66666666666667,55.0,29.583333333333332,33.5,3.9166666666666665,35.875,59.0,38.75,22.0
2011-02-15,90.0,64.375,37.0,21.541666666666668,32.791666666666664,11.25,28.333333333333332,109.0,59.0,35.0
2011-02-16,78.0,51.041666666666664,38.0,18.916666666666668,19.541666666666668,0.625,14.041666666666666,39.0,26.833333333333332,11.0
2011-02-17,86.0,61.166666666666664,26.0,18.869565217391305,23.347826086956523,4.478260869565218,19.75,83.0,32.666666666666664,3.0
2011-02-18,81.0,41.666666666666664,19.0,6.375,6.375,0.0,7.5,57.0,16.541666666666668,-13.0
2011-02-19,63.0,41.541666666666664,14.0,19.375,23.333333333333332,3.9583333333333335,13.5,75.0,14.541666666666666,-46.0
2011-02-20,65.0,45.5,16.0,30.869565217391305,37.130434782608695,6.260869565217392,17.043478260869566,107.0,39.625,-31.0
2011-02-21,65.0,38.875,15.0,35.375,47.833333333333336,12.458333333333334,21.083333333333332,132.0,65.33333333333333,-11.0
2011-02-22,66.0,50.708333333333336,39.0,20.416666666666668,21.958333333333332,1.5416666666666667,23.458333333333332,105.0,73.29166666666667,46.0
2011-02-23,89.0,79.75,46.0,23.708333333333332,30.125,6.416666666666667,33.958333333333336,107.0,69.125,41.0
2011-02-24,72.0,43.458333333333336,26.0,13.826086956521738,13.826086956521738,0.0,24.666666666666668,148.0,106.91666666666667,70.0
2011-02-25,90.0,80.66666666666667,72.0,15.208333333333334,15.333333333333334,0.125,15.833333333333334,77.0,51.625,27.0
2011-02-26,72.0,51.083333333333336,32.0,9.75,9.791666666666666,0.041666666666666664,9.75,87.0,51.958333333333336,30.0
2011-02-27,42.0,31.5,22.0,4.541666666666667,4.541666666666667,0.0,9.625,77.0,37.75,7.0
2011-02-28,55.0,40.75,28.0,16.708333333333332,17.5,0.7916666666666666,9.5,64.0,30.583333333333332,-10.0
2011-03-01,91.0,75.29166666666667,47.0,31.875,54.708333333333336,22.833333333333332,26.25,111.0,62.583333333333336,15.0
2011-03-02,90.0,87.20833333333333,82.0,23.47826086956522,40.21739130434783,16.73913043478261,24.083333333333332,71.0,53.75,35.0
2011-03-03,90.0,61.666666666666664,43.0,10.208333333333334,10.416666666666666,0.20833333333333334,12.375,120.0,71.125,33.0
2011-03-04,88.0,60.541666666666664,50.0,7.666666666666667,7.666666666666667,0.0,17.333333333333332,66.0,51.083333333333336,22.0
2011-03-05,93.0,90.91666666666667,89.0,21.652173913043477,29.73913043478261,8.08695652173913,14.272727272727273,72.0,42.333333333333336,11.0
2011-03-06,93.0,84.16666666666667,62.0,26.875,51.416666666666664,24.541666666666668,26.25,167.0,106.70833333333333,63.0
2011-03-07,92.0,61.958333333333336,35.0,16.666666666666668,19.166666666666668,2.5,31.125,151.0,125.25,105.0
2011-03-08,74.0,61.916666666666664,49.0,16.416666666666668,17.333333333333332,0.9166666666666666,21.0,102.0,92.58333333333333,79.0
2011-03-09,89.0,85.5,67.0,20.565217391304348,21.695652173913043,1.1304347826086956,16.375,90.0,66.20833333333333,48.0
2011-03-10,88.0,76.83333333333333,65.0,9.125,9.125,0.0,5.0,77.0,50.875,26.0
2011-03-11,84.0,67.54166666666667,46.0,12.791666666666666,13.0,0.20833333333333334,10.458333333333334,112.0,63.625,27.0
2011-03-12,63.0,40.625,21.0,8.304347826086957,9.043478260869565,0.7391304347826086,6.608695652173913,114.0,60.5,23.0
2011-03-13,62.0,38.916666666666664,20.0,9.333333333333334,9.875,0.5416666666666666,6.833333333333333,105.0,55.125,14.0
2011-03-14,77.0,47.5,28.0,21.25,22.541666666666668,1.2916666666666667,12.5,112.0,62.583333333333336,14.0
2011-03-15,85.0,48.541666666666664,22.0,15.583333333333334,21.833333333333332,6.25,17.25,122.0,60.083333333333336,11.0
2011-03-16,67.0,41.375,22.0,22.391304347826086,23.565217391304348,1.173913043478261,18.25,112.0,69.08333333333333,18.0
2011-03-17,87.0,75.41666666666667,55.0,33.833333333333336,35.583333333333336,1.75,38.166666666666664,81.0,61.208333333333336,39.0
2011-03-18,92.0,85.66666666666667,74.0,24.208333333333332,36.125,11.916666666666666,40.5,112.0,84.91666666666667,49.0
2011-03-19,92.0,40.458333333333336,21.0,9.333333333333334,9.458333333333334,0.125,9.625,106.0,76.95833333333333,47.0
2011-03-20,55.0,36.083333333333336,21.0,13.708333333333334,13.708333333333334,0.0,15.0,124.0,76.33333333333333,28.0
2011-03-21,45.0,30.583333333333332,18.0,6.0,6.0,0.0,10.166666666666666,118.0,69.58333333333333,35.0
2011-03-22,61.0,43.541666666666664,26.0,43.458333333333336,61.083333333333336,17.625,28.333333333333332,141.0,76.625,12.0
2011-03-23,92.0,70.625,46.0,36.22727272727273,39.90909090909091,3.6818181818181817,37.608695652173914,117.0,85.08333333333333,67.0
2011-03-24,91.0,73.95833333333333,36.0,17.666666666666668,21.083333333333332,3.4166666666666665,13.375,122.0,75.25,48.0
2011-03-25,82.0,46.708333333333336,15.0,10.458333333333334,12.458333333333334,2.0,8.333333333333334,141.0,75.66666666666667,15.0
2011-03-26,60.0,36.916666666666664,19.0,11.875,13.333333333333334,1.4583333333333333,9.083333333333334,110.0,66.20833333333333,14.0
2011-03-27,75.0,44.625,20.0,19.166666666666668,21.0,1.8333333333333333,13.75,151.0,82.375,8.0
2011-03-28,76.0,48.291666666666664,23.0,18.5,23.541666666666668,5.041666666666667,25.583333333333332,169.0,94.5,30.0
2011-03-29,60.0,38.541666666666664,13.0,14.25,16.125,1.875,16.125,183.0,112.54166666666667,51.0
2011-03-30,69.0,54.708333333333336,36.0,25.73913043478261,38.43478260869565,12.695652173913043,27.083333333333332,200.0,131.70833333333334,75.0
2011-03-31,88.0,57.125,42.0,3.0833333333333335,3.0833333333333335,0.0,20.458333333333332,189.0,133.41666666666666,68.0
2011-04-01,73.0,49.875,24.0,19.25,21.333333333333332,2.0833333333333335,18.666666666666668,174.0,101.875,32.0
2011-04-02,78.0,46.333333333333336,20.0,20.666666666666668,24.333333333333332,3.6666666666666665,27.291666666666668,192.0,120.25,55.0
2011-04-03,67.0,42.25,28.0,9.458333333333334,9.458333333333334,0.0,11.916666666666666,94.0,73.70833333333333,53.0
2011-04-04,47.0,28.75,9.0,6.041666666666667,6.041666666666667,0.0,9.625,144.0,85.95833333333333,44.0
2011-04-05,61.0,32.625,15.0,22.875,24.541666666666668,1.6666666666666667,16.625,176.0,96.08333333333333,8.0
2011-04-06,67.0,38.666666666666664,10.0,25.347826086956523,29.304347826086957,3.9565217391304346,21.416666666666668,207.0,128.54166666666666,40.0
2011-04-07,70.0,48.791666666666664,28.0,23.782608695652176,26.47826086956522,2.6956521739130435,24.565217391304348,213.0,146.54166666666666,78.0
2011-04-08,60.0,49.791666666666664,41.0,5.375,5.75,0.375,14.291666666666666,200.0,174.04166666666666,146.0
2011-04-09,92.0,77.66666666666667,50.0,10.708333333333334,11.458333333333334,0.75,28.73913043478261,180.0,153.0,122.0
