date,CO_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,6.292,22.333,31.208,8.875,24.333
2011-01-02,4.913,16.174,22.609,6.435,19.792
2011-01-03,3.833,14.333,16.667,2.333,12.167
2011-01-04,4.826,21.522,32.043,10.522,14.826
2011-01-05,3.958,25.292,44.75,19.458,14.25
2011-01-06,5.792,38.042,68.833,30.792,19.292
2011-01-07,4.083,19.375,28.292,8.917,13.667
2011-01-08,4.0,14.542,17.917,3.375,10.667
2011-01-09,6.696,30.609,56.348,25.739,23.208
2011-01-10,7.292,37.958,77.25,39.292,26.0
2011-01-11,5.333,27.875,63.125,35.25,23.458
2011-01-12,5.0,29.333,50.542,21.208,16.125
2011-01-13,7.208,40.625,95.667,55.042,21.667
2011-01-14,5.167,24.25,43.792,19.542,16.583
2011-01-15,5.792,24.0,34.667,10.667,20.292
2011-01-16,5.565,35.13,70.043,34.913,26.75
2011-01-17,5.458,36.208,69.375,33.167,24.375
2011-01-18,8.083,44.583,102.5,57.917,33.375
2011-01-19,5.417,30.5,68.542,38.042,28.5
2011-01-20,4.208,27.25,43.583,16.333,23.458
2011-01-21,3.917,23.625,35.083,11.458,18.208
2011-01-22,5.208,21.833,44.75,22.917,17.458
2011-01-23,8.957,35.0,129.391,94.391,25.75
2011-01-24,5.708,32.25,59.375,27.125,17.792
2011-01-25,6.667,36.958,96.458,59.5,23.083
2011-01-26,5.792,34.292,69.042,34.75,19.917
2011-01-27,8.417,38.625,103.0,64.375,22.875
2011-01-28,6.417,27.958,61.25,33.292,22.125
2011-01-29,4.583,12.25,15.875,3.625,15.958
2011-01-30,8.091,38.5,84.364,45.864,16.217
2011-01-31,6.667,36.417,72.667,36.25,21.292
2011-02-01,6.875,33.083,83.0,49.917,20.958
2011-02-02,3.958,21.5,35.958,14.458,14.833
2011-02-03,8.958,40.417,90.5,50.083,20.375
2011-02-04,8.458,36.875,83.5,46.625,22.333
2011-02-05,5.833,23.833,29.458,5.625,21.583
2011-02-06,9.0,42.522,83.652,41.13,46.042
2011-02-07,8.333,38.25,89.375,51.125,43.5
2011-02-08,4.167,26.583,39.917,13.333,14.25
2011-02-09,5.375,32.042,60.292,28.25,15.417
2011-02-10,7.792,41.583,98.333,56.75,25.875
2011-02-11,5.583,23.833,36.875,13.042,15.542
2011-02-12,4.125,16.5,20.708,4.208,18.375
2011-02-13,6.739,41.783,79.391,37.609,18.667
2011-02-14,7.792,39.0,78.909,39.909,44.571
2011-02-15,6.208,33.542,77.208,43.667,35.125
2011-02-16,4.792,29.792,44.75,14.958,21.708
2011-02-17,4.542,30.208,56.417,26.208,26.25
2011-02-18,3.625,18.667,26.208,7.542,15.042
2011-02-19,6.25,26.333,42.75,16.417,20.0
2011-02-20,6.609,35.217,66.043,30.826,25.111
2011-02-21,7.292,43.625,82.75,39.125,
2011-02-22,5.208,26.083,35.833,9.75,27.091
2011-02-23,6.25,36.333,64.542,28.208,35.375
2011-02-24,4.417,24.583,29.458,4.875,32.75
2011-02-25,5.0,29.458,42.333,12.875,22.875
2011-02-26,3.083,13.042,14.458,1.417,18.333
2011-02-27,4.182,18.273,25.818,7.545,15.217
2011-02-28,2.583,25.917,40.208,14.292,17.25
2011-03-01,8.0,43.625,98.25,54.625,27.5
2011-03-02,7.208,36.125,95.458,59.333,28.583
2011-03-03,3.792,20.208,27.917,7.708,18.667
2011-03-04,5.083,11.958,12.958,1.0,21.708
2011-03-05,6.217,35.261,65.087,29.826,23.0
2011-03-06,7.083,35.75,85.833,50.083,28.167
2011-03-07,6.167,30.708,51.625,20.917,39.833
2011-03-08,5.458,36.542,53.75,17.208,26.583
2011-03-09,5.667,33.708,55.125,21.417,23.25
2011-03-10,4.917,25.542,34.958,9.417,11.292
2011-03-11,4.75,18.0,20.792,2.792,19.708
2011-03-12,4.304,24.609,37.957,13.348,12.292
2011-03-13,3.25,25.917,35.625,9.708,13.625
2011-03-14,4.542,32.458,46.958,14.5,20.083
2011-03-15,4.375,29.667,59.583,29.917,23.458
2011-03-16,5.667,29.583,40.042,10.458,26.042
2011-03-17,7.125,45.333,79.083,33.75,45.708
2011-03-18,7.458,32.125,59.458,27.333,45.0
2011-03-19,4.391,23.913,37.783,13.87,18.333
2011-03-20,4.25,20.542,24.625,4.083,23.208
2011-03-21,3.083,19.875,26.875,7.0,19.708
2011-03-22,7.5,56.542,114.25,57.708,40.375
2011-03-23,7.25,50.417,80.292,29.875,43.25
2011-03-24,6.333,36.167,53.458,17.292,20.25
2011-03-25,5.042,22.0,37.583,15.583,18.042
2011-03-26,4.636,36.636,51.636,15.0,17.087
2011-03-27,4.917,33.625,53.708,20.083,22.292
2011-03-28,5.833,36.792,64.667,27.875,33.25
2011-03-29,4.042,24.333,32.417,8.083,19.542
2011-03-30,5.958,36.125,78.333,42.208,33.458
2011-03-31,3.0,7.417,8.125,0.708,19.0
2011-04-01,4.375,30.167,42.125,11.958,24.75
2011-04-02,5.917,35.333,53.417,18.083,34.083
2011-04-03,3.625,14.042,14.708,0.667,20.583
2011-04-04,3.652,25.565,33.826,8.261,15.583
2011-04-05,4.75,34.708,49.5,14.792,22.375
2011-04-06,5.333,33.833,53.958,20.125,27.917
2011-04-07,4.75,30.542,46.542,16.0,33.333
2011-04-08,3.0,11.25,14.917,3.667,19.667
2011-04-09,3.958,15.625,23.292,7.667,20.833
2011-04-10,3.625,9.667,12.167,2.5,22.542
2011-04-11,5.261,27.13,36.348,9.217,31.333
2011-04-12,3.792,20.625,24.292,3.667,21.458
2011-04-13,6.091,33.208,53.083,19.875,30.826
2011-04-14,5.958,33.75,48.625,14.875,36.5
2011-04-15,4.875,27.0,42.042,15.042,40.917
2011-04-16,3.542,11.083,13.542,2.458,24.25
2011-04-17,3.458,8.917,9.708,0.792,21.583
2011-04-18,3.696,19.13,25.087,5.957,22.0
2011-04-19,4.083,28.958,38.417,9.458,18.042
2011-04-20,3.667,22.208,28.542,6.333,18.458
2011-04-21,4.292,23.625,28.5,4.875,21.583
2011-04-22,4.333,19.458,25.292,5.833,31.375
2011-04-23,2.792,8.583,10.292,1.708,18.292
2011-04-24,3.542,10.083,11.542,1.458,15.542
2011-04-25,4.435,29.455,36.818,7.364,19.417
2011-04-26,5.25,37.042,55.833,18.792,25.417
2011-04-27,4.087,18.261,28.348,10.087,39.261
2011-04-28,3.458,17.667,22.583,4.917,18.292
2011-04-29,4.5,18.542,21.125,2.583,18.583
2011-04-30,5.167,25.583,32.375,6.792,29.083
2011-05-01,4.125,17.375,19.792,2.417,26.125
2011-05-02,5.0,27.739,45.261,17.522,81.542
2011-05-03,5.083,20.792,23.75,2.958,51.75
2011-05-04,4.042,12.833,13.5,0.667,27.542
2011-05-05,3.917,14.792,16.417,1.625,26.042
2011-05-06,4.083,16.917,19.708,2.792,23.167
2011-05-07,5.833,33.667,49.542,15.875,34.958
2011-05-08,5.458,18.25,21.625,3.375,31.958
2011-05-09,4.957,26.391,31.0,4.609,28.5
2011-05-10,6.667,46.667,68.792,22.125,37.125
2011-05-11,4.583,23.208,24.375,1.167,21.083
2011-05-12,5.542,38.167,49.833,11.667,23.25
2011-05-13,5.375,31.25,55.125,23.875,28.917
2011-05-14,4.958,27.75,36.417,8.667,41.75
2011-05-15,3.625,12.792,13.75,0.958,21.208
2011-05-16,3.87,20.524,23.238,2.714,30.875
2011-05-17,5.083,35.458,44.708,9.25,42.792
2011-05-18,5.292,25.833,34.5,8.667,42.917
2011-05-19,5.5,30.25,39.708,9.458,45.875
2011-05-20,5.583,32.458,45.5,13.042,46.125
2011-05-21,4.583,20.583,27.25,6.667,45.458
2011-05-22,3.917,15.458,16.958,1.5,27.625
2011-05-23,3.955,27.714,34.476,6.762,20.174
2011-05-24,4.042,32.708,43.333,10.625,18.417
2011-05-25,5.333,27.125,49.542,22.417,23.75
2011-05-26,4.083,24.708,34.292,9.583,29.042
2011-05-27,4.792,32.0,38.417,6.417,28.583
2011-05-28,5.792,33.458,41.958,8.5,30.042
2011-05-29,3.917,17.0,19.208,2.208,15.708
2011-05-30,2.913,21.609,27.391,5.783,13.0
2011-05-31,3.125,15.042,20.0,4.958,20.0
2011-06-01,3.833,22.542,28.5,5.958,35.458
2011-06-02,6.25,37.375,77.167,39.792,42.042
2011-06-03,5.583,29.75,45.125,15.375,35.875
2011-06-04,4.875,21.625,26.208,4.583,44.042
2011-06-05,5.333,19.208,21.958,2.75,53.583
2011-06-06,4.304,21.957,25.826,3.87,37.583
2011-06-07,4.833,26.708,36.292,9.583,43.542
2011-06-08,3.792,28.333,35.0,6.667,21.333
2011-06-09,3.792,16.542,17.583,1.042,27.292
2011-06-10,3.458,17.625,20.0,2.375,30.375
2011-06-11,5.292,22.375,25.333,2.958,36.25
2011-06-12,6.5,18.417,19.708,1.292,43.0
2011-06-13,5.826,33.0,38.739,5.739,34.542
2011-06-14,4.75,23.25,27.375,4.125,30.375
2011-06-15,3.417,18.958,20.458,1.5,19.583
2011-06-16,5.75,34.0,52.667,18.667,28.0
2011-06-17,3.75,31.875,44.917,13.042,21.125
2011-06-18,4.667,24.833,29.042,4.208,26.375
2011-06-19,4.917,15.125,16.792,1.667,33.417
