date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,184.0,3.458,8.25,7.667,9.542,1.875,18.667,2.292,13.333,192.25
2011-01-02,184.542,3.292,5.708,6.042,7.042,1.0,15.125,1.609,9.5,190.25
2011-01-03,185.458,3.826,7.083,7.167,8.833,1.667,24.042,3.25,19.708,192.542
2011-01-04,185.0,3.667,4.708,4.625,5.292,0.667,20.417,2.875,17.0,189.708
2011-01-05,184.333,3.565,6.917,10.583,13.75,3.167,17.391,1.625,11.833,191.25
2011-01-06,184.542,3.583,8.792,18.875,27.5,8.625,13.125,2.261,8.957,193.333
2011-01-07,184.913,3.208,6.652,13.292,17.458,4.167,7.792,1.583,7.417,191.565
2011-01-08,184.667,3.458,8.875,12.583,16.458,3.875,7.042,0.583,3.917,193.542
2011-01-09,188.227,5.0,12.545,16.625,23.167,6.542,28.667,3.087,23.083,200.773
2011-01-10,186.458,5.565,15.708,21.833,36.542,14.708,36.333,3.583,30.417,202.167
2011-01-11,185.875,3.0,6.708,12.435,17.609,5.174,24.208,3.167,19.208,192.583
2011-01-12,186.875,3.667,11.333,19.083,32.625,13.542,9.292,2.583,9.458,198.208
2011-01-13,185.917,2.833,8.792,13.708,18.917,5.208,21.875,2.625,15.458,194.708
2011-01-14,187.652,4.458,12.826,18.5,28.042,9.542,36.375,5.625,29.708,200.478
2011-01-15,185.083,3.5,12.167,14.75,20.083,5.333,17.0,2.875,12.75,197.25
2011-01-16,184.708,3.125,10.917,19.208,28.958,9.75,17.375,0.957,13.875,195.625
2011-01-17,183.083,3.826,13.333,18.083,34.667,16.583,11.833,0.542,10.875,196.417
2011-01-18,182.583,4.292,15.625,19.333,37.917,18.583,14.0,0.818,12.955,198.208
2011-01-19,184.167,4.708,19.042,24.708,51.708,27.0,21.875,0.25,25.042,203.208
2011-01-20,181.625,3.5,12.083,19.625,29.958,10.333,9.792,0.542,11.292,193.708
