date,PM25_mean,SO2_mean,SPM_mean
2011-01-01,20.875,4.708333333333333,16.958333333333332
2011-01-02,12.458333333333334,4.625,11.458333333333334
2011-01-03,24.458333333333332,6.5,7.791666666666667
2011-01-04,17.833333333333332,4.916666666666667,12.5
2011-01-05,12.583333333333334,3.7916666666666665,18.333333333333332
2011-01-06,10.875,3.8260869565217392,14.25
2011-01-07,9.125,4.125,10.391304347826088
2011-01-08,7.208333333333333,4.166666666666667,13.875
2011-01-09,25.166666666666668,7.25,21.416666666666668
2011-01-10,34.17391304347826,6.583333333333333,9.125
2011-01-11,15.583333333333334,4.666666666666667,13.416666666666666
2011-01-12,8.458333333333334,3.75,19.833333333333332
2011-01-13,20.208333333333332,5.875,12.875
2011-01-14,31.958333333333332,6.083333333333333,15.25
2011-01-15,13.833333333333334,4.166666666666667,17.125
2011-01-16,12.541666666666666,3.9583333333333335,12.791666666666666
2011-01-17,9.708333333333334,3.5,12.25
2011-01-18,13.791666666666666,6.782608695652174,11.875
2011-01-19,14.666666666666666,5.0,18.666666666666668
2011-01-20,4.25,3.5833333333333335,15.217391304347826
2011-01-21,10.5,3.8333333333333335,15.25
2011-01-22,9.0,4.041666666666667,19.291666666666668
2011-01-23,6.863636363636363,4.0,28.958333333333332
2011-01-24,6.782608695652174,3.2083333333333335,36.25
2011-01-25,13.5,3.9583333333333335,15.416666666666666
2011-01-26,3.7916666666666665,2.7916666666666665,17.916666666666668
2011-01-27,25.125,4.333333333333333,12.166666666666666
2011-01-28,29.833333333333332,5.583333333333333,12.208333333333334
2011-01-29,10.333333333333334,4.0,17.166666666666668
2011-01-30,12.416666666666666,5.375,10.458333333333334
2011-01-31,10.291666666666666,4.541666666666667,10.166666666666666
2011-02-01,21.916666666666668,5.043478260869565,30.043478260869566
2011-02-02,6.217391304347826,2.5,12.875
2011-02-03,6.916666666666667,2.7083333333333335,15.666666666666666
2011-02-04,17.708333333333332,5.25,23.666666666666668
2011-02-05,34.916666666666664,5.708333333333333,47.5
2011-02-06,36.666666666666664,8.458333333333334,61.916666666666664
2011-02-07,12.791666666666666,5.75,24.958333333333332
2011-02-08,4.458333333333333,2.8333333333333335,10.5
2011-02-09,6.791666666666667,3.0,13.166666666666666
2011-02-10,11.541666666666666,4.625,17.75
2011-02-11,7.708333333333333,4.458333333333333,14.708333333333334
2011-02-12,11.5,4.458333333333333,19.5
