date,CO_mean
2014-06-23,4.565
2014-06-24,3.542
2014-06-25,3.708
2014-06-26,3.409
2014-06-27,3.875
2014-06-28,3.667
2014-06-29,3.167
2014-06-30,3.542
2014-07-01,3.833
2014-07-02,3.875
2014-07-03,4.348
2014-07-04,4.292
2014-07-05,3.625
2014-07-06,3.458
2014-07-07,4.75
2014-07-08,4.304
2014-07-09,4.682
2014-07-10,3.25
2014-07-11,4.417
2014-07-12,4.75
2014-07-13,3.083
2014-07-14,4.375
2014-07-15,4.708
2014-07-16,3.478
2014-07-17,3.083
2014-07-18,3.5
2014-07-19,2.792
2014-07-20,2.5
2014-07-21,2.625
2014-07-22,2.909
2014-07-23,2.75
2014-07-24,3.0
2014-07-25,3.083
2014-07-26,2.708
2014-07-27,2.875
2014-07-28,4.333
2014-07-29,4.304
2014-07-30,3.625
2014-07-31,3.5
2014-08-01,4.208
2014-08-02,4.167
2014-08-03,3.458
2014-08-04,3.083
2014-08-05,2.609
2014-08-06,3.917
2014-08-07,3.0
2014-08-08,4.125
2014-08-09,1.583
2014-08-10,1.667
2014-08-11,3.375
2014-08-12,4.0
2014-08-13,4.542
2014-08-14,4.13
2014-08-15,2.875
2014-08-16,3.208
2014-08-17,2.792
2014-08-18,3.375
2014-08-19,2.545
2014-08-20,3.0
2014-08-21,2.667
2014-08-22,3.292
2014-08-23,3.042
2014-08-24,2.708
2014-08-25,3.292
2014-08-26,3.043
2014-08-27,3.375
2014-08-28,3.958
2014-08-29,4.542
2014-08-30,3.917
2014-08-31,3.5
2014-09-01,4.5
2014-09-02,4.333
2014-09-03,4.0
2014-09-04,4.333
2014-09-05,4.458
2014-09-06,3.5
2014-09-07,3.958
2014-09-08,4.304
2014-09-09,4.913
2014-09-10,3.917
2014-09-11,4.042
2014-09-12,3.833
2014-09-13,3.667
2014-09-14,3.458
2014-09-15,3.478
2014-09-16,3.417
2014-09-17,4.75
2014-09-18,3.7
2014-09-19,4.154
2014-09-20,4.417
2014-09-21,3.333
2014-09-22,4.208
2014-09-23,3.667
2014-09-24,3.583
2014-09-25,6.958
2014-09-26,3.391
2014-09-27,3.875
2014-09-28,3.792
2014-09-29,5.045
2014-09-30,5.542
2014-10-01,5.667
2014-10-02,5.333
2014-10-03,5.083
2014-10-04,3.625
2014-10-05,3.083
2014-10-06,2.739
2014-10-07,3.083
2014-10-08,4.25
2014-10-09,4.917
2014-10-10,3.917
2014-10-11,4.167
2014-10-12,3.583
2014-10-13,1.957
2014-10-14,2.125
2014-10-15,2.864
2014-10-16,3.917
2014-10-17,4.417
2014-10-18,3.833
2014-10-19,3.625
2014-10-20,5.083
2014-10-21,3.708
2014-10-22,4.13
2014-10-23,3.5
2014-10-24,4.25
2014-10-25,4.75
2014-10-26,3.667
2014-10-27,3.545
2014-10-28,3.875
2014-10-29,4.75
2014-10-30,4.333
2014-10-31,5.792
2014-11-01,4.792
2014-11-02,3.458
2014-11-03,2.696
2014-11-04,4.333
2014-11-05,4.75
2014-11-06,5.25
2014-11-07,5.083
2014-11-08,5.75
2014-11-09,5.167
2014-11-10,5.913
2014-11-11,5.261
2014-11-12,4.208
2014-11-13,2.375
2014-11-14,3.417
2014-11-15,4.042
2014-11-16,3.833
2014-11-17,5.917
2014-11-18,5.348
2014-11-19,5.833
2014-11-20,5.0
2014-11-21,5.542
2014-11-22,5.167
2014-11-23,4.417
2014-11-24,4.333
2014-11-25,5.095
2014-11-26,6.182
2014-11-27,4.708
2014-11-28,5.167
2014-11-29,5.417
2014-11-30,5.292
2014-12-01,3.917
2014-12-02,2.542
2014-12-03,4.261
2014-12-04,4.625
2014-12-05,3.208
2014-12-06,3.458
2014-12-07,4.375
2014-12-08,6.045
2014-12-09,5.75
2014-12-10,5.667
2014-12-11,5.417
2014-12-12,5.333
2014-12-13,3.417
2014-12-14,3.0
2014-12-15,5.043
2014-12-16,4.667
2014-12-17,2.792
2014-12-18,7.708
2014-12-19,4.958
2014-12-20,6.333
2014-12-21,3.958
2014-12-22,3.143
2014-12-23,4.292
2014-12-24,5.792
2014-12-25,4.875
2014-12-26,4.625
2014-12-27,5.292
2014-12-28,6.0
2014-12-29,5.773
2014-12-30,5.583
2014-12-31,4.375
2015-01-01,4.083
2015-01-02,4.042
2015-01-03,4.125
2015-01-04,5.75
2015-01-05,5.864
2015-01-06,6.042
2015-01-07,4.625
2015-01-08,3.208
2015-01-09,3.75
2015-01-10,3.75
2015-01-11,4.292
2015-01-12,4.167
2015-01-13,3.583
2015-01-14,4.458
2015-01-15,5.375
2015-01-16,6.167
2015-01-17,5.292
2015-01-18,4.136
2015-01-19,2.292
2015-01-20,3.875
2015-01-21,4.708
2015-01-22,4.5
2015-01-23,5.0
2015-01-24,2.792
2015-01-25,3.667
2015-01-26,5.042
2015-01-27,5.167
2015-01-28,6.708
2015-01-29,7.208
2015-01-30,4.458
2015-01-31,4.667
2015-02-01,6.182
2015-02-02,4.708
2015-02-03,4.875
2015-02-04,5.208
2015-02-05,5.417
2015-02-06,4.458
2015-02-07,4.0
2015-02-08,4.083
2015-02-09,3.5
2015-02-10,5.125
2015-02-11,4.833
2015-02-12,5.667
2015-02-13,5.417
2015-02-14,3.708
2015-02-15,3.0
2015-02-16,3.667
2015-02-17,3.583
2015-02-18,4.25
2015-02-19,4.208
2015-02-20,5.292
2015-02-21,3.5
2015-02-22,4.708
2015-02-23,5.542
2015-02-24,5.042
2015-02-25,3.917
2015-02-26,4.583
2015-02-27,4.667
2015-02-28,5.0
2015-03-01,3.833
2015-03-02,4.583
2015-03-03,4.875
2015-03-04,6.5
2015-03-05,5.375
2015-03-06,4.167
2015-03-07,5.375
2015-03-08,5.042
2015-03-09,4.083
2015-03-10,4.25
2015-03-11,4.0
2015-03-12,4.167
2015-03-13,3.75
2015-03-14,4.682
2015-03-15,3.958
2015-03-16,4.583
2015-03-17,4.625
2015-03-18,6.375
2015-03-19,6.292
2015-03-20,3.708
2015-03-21,2.875
2015-03-22,3.958
2015-03-23,3.875
2015-03-24,3.417
2015-03-25,3.208
2015-03-26,3.833
2015-03-27,3.25
2015-03-28,4.375
2015-03-29,4.542
2015-03-30,4.5
2015-03-31,5.0
2015-04-01,4.292
2015-04-02,5.091
2015-04-03,4.667
2015-04-04,6.125
2015-04-05,4.542
2015-04-06,5.833
2015-04-07,3.875
2015-04-08,3.292
2015-04-09,4.042
2015-04-10,5.542
2015-04-11,4.042
2015-04-12,4.167
2015-04-13,3.625
2015-04-14,4.409
2015-04-15,4.792
2015-04-16,4.333
2015-04-17,3.375
2015-04-18,3.5
2015-04-19,4.25
2015-04-20,4.458
2015-04-21,3.5
2015-04-22,4.083
2015-04-23,4.583
2015-04-24,4.5
2015-04-25,4.542
2015-04-26,3.917
2015-04-27,3.955
2015-04-28,3.708
2015-04-29,3.208
2015-04-30,4.458
2015-05-01,4.292
2015-05-02,2.75
2015-05-03,3.708
2015-05-04,3.333
2015-05-05,3.333
2015-05-06,2.875
2015-05-07,3.458
2015-05-08,3.5
2015-05-09,3.958
2015-05-10,3.708
2015-05-11,3.826
2015-05-12,3.417
2015-05-13,3.875
2015-05-14,4.083
2015-05-15,3.958
2015-05-16,4.167
2015-05-17,4.292
2015-05-18,3.917
2015-05-19,3.542
2015-05-20,3.625
2015-05-21,3.292
2015-05-22,3.458
2015-05-23,3.583
2015-05-24,3.25
2015-05-25,3.773
2015-05-26,3.375
2015-05-27,3.75
2015-05-28,4.792
2015-05-29,4.458
2015-05-30,2.833
2015-05-31,3.583
2015-06-01,3.5
2015-06-02,3.792
2015-06-03,4.375
2015-06-04,3.208
2015-06-05,3.708
2015-06-06,2.833
2015-06-07,2.875
2015-06-08,4.417
2015-06-09,5.818
2015-06-10,4.75
2015-06-11,4.625
2015-06-12,4.625
2015-06-13,4.292
2015-06-14,3.375
2015-06-15,2.792
2015-06-16,3.5
2015-06-17,4.333
2015-06-18,4.0
2015-06-19,3.833
2015-06-20,3.542
2015-06-21,3.042
2015-06-22,3.636
2015-06-23,3.5
2015-06-24,4.25
2015-06-25,4.0
2015-06-26,4.542
2015-06-27,3.167
2015-06-28,2.875
2015-06-29,2.958
2015-06-30,3.542
2015-07-01,2.958
2015-07-02,3.542
2015-07-03,4.083
2015-07-04,4.5
2015-07-05,3.875
2015-07-06,5.227
2015-07-07,5.0
2015-07-08,4.542
2015-07-09,4.083
2015-07-10,3.083
2015-07-11,3.458
2015-07-12,2.875
2015-07-13,1.792
2015-07-14,2.083
2015-07-15,2.167
2015-07-16,1.833
2015-07-17,1.708
2015-07-18,2.417
2015-07-19,2.5
2015-07-20,2.292
2015-07-21,2.227
2015-07-22,3.333
2015-07-23,2.625
2015-07-24,2.625
2015-07-25,2.042
2015-07-26,1.875
2015-07-27,2.625
2015-07-28,3.0
2015-07-29,3.083
2015-07-30,3.583
2015-07-31,3.125
2015-08-01,2.917
2015-08-02,2.667
2015-08-03,2.5
2015-08-04,2.458
2015-08-05,2.417
2015-08-06,2.625
2015-08-07,3.208
2015-08-08,2.917
2015-08-09,2.333
2015-08-10,3.125
2015-08-11,3.292
2015-08-12,3.583
2015-08-13,3.167
2015-08-14,2.542
2015-08-15,2.875
2015-08-16,3.583
2015-08-17,3.864
2015-08-18,3.167
2015-08-19,3.708
2015-08-20,2.708
2015-08-21,2.458
2015-08-22,2.375
2015-08-23,2.792
2015-08-24,3.708
2015-08-25,2.333
2015-08-26,2.333
2015-08-27,2.75
2015-08-28,3.25
2015-08-29,3.167
2015-08-30,2.958
2015-08-31,3.833
2015-09-01,3.455
2015-09-02,3.667
2015-09-03,3.917
2015-09-04,3.917
2015-09-05,4.417
2015-09-06,3.833
2015-09-07,3.417
2015-09-08,3.542
2015-09-09,3.375
2015-09-10,3.125
2015-09-11,3.458
2015-09-12,3.208
2015-09-13,2.833
2015-09-14,3.583
2015-09-15,4.0
2015-09-16,3.583
2015-09-17,4.214
2015-09-18,3.583
2015-09-19,3.208
2015-09-20,3.417
2015-09-21,3.542
2015-09-22,3.208
2015-09-23,3.583
2015-09-24,3.875
2015-09-25,4.5
2015-09-26,4.25
2015-09-27,3.375
2015-09-28,3.458
2015-09-29,3.955
2015-09-30,3.583
2015-10-01,3.667
2015-10-02,4.542
2015-10-03,3.042
2015-10-04,3.208
2015-10-05,3.708
2015-10-06,3.542
2015-10-07,3.542
2015-10-08,3.333
2015-10-09,3.542
2015-10-10,3.75
2015-10-11,3.125
2015-10-12,2.5
2015-10-13,3.182
2015-10-14,3.542
2015-10-15,4.25
2015-10-16,4.083
2015-10-17,3.708
2015-10-18,3.292
2015-10-19,4.333
2015-10-20,4.375
2015-10-21,5.125
2015-10-22,4.958
2015-10-23,5.292
2015-10-24,4.25
2015-10-25,2.708
2015-10-26,3.682
2015-10-27,2.833
2015-10-28,3.125
2015-10-29,3.25
2015-10-30,4.125
2015-10-31,3.292
2015-11-01,4.167
2015-11-02,4.417
2015-11-03,3.667
2015-11-04,4.083
2015-11-05,5.5
2015-11-06,5.5
2015-11-07,4.042
2015-11-08,3.542
2015-11-09,4.773
2015-11-10,4.542
2015-11-11,3.583
2015-11-12,4.042
2015-11-13,6.083
2015-11-14,5.917
2015-11-15,4.375
2015-11-16,4.875
2015-11-17,5.208
2015-11-18,5.208
2015-11-19,4.458
2015-11-20,4.917
2015-11-21,5.667
2015-11-22,5.042
2015-11-23,5.542
2015-11-24,4.364
2015-11-25,4.217
2015-11-26,3.0
2015-11-27,2.833
2015-11-28,2.917
2015-11-29,4.25
2015-11-30,4.792
2015-12-01,5.292
2015-12-02,4.667
2015-12-03,3.708
2015-12-04,3.833
2015-12-05,3.417
2015-12-06,4.917
2015-12-07,6.304
2015-12-08,5.083
2015-12-09,5.375
2015-12-10,6.5
2015-12-11,3.083
2015-12-12,4.5
2015-12-13,4.125
2015-12-14,5.167
2015-12-15,5.75
2015-12-16,3.792
2015-12-17,2.75
2015-12-18,4.125
2015-12-19,4.167
2015-12-20,3.958
2015-12-21,7.045
2015-12-22,6.917
2015-12-23,5.792
2015-12-24,6.458
2015-12-25,4.083
2015-12-26,4.5
2015-12-27,5.417
2015-12-28,3.958
2015-12-29,3.75
2015-12-30,4.292
2015-12-31,4.958
2016-01-01,3.417
2016-01-02,3.875
2016-01-03,3.87
2016-01-04,4.958
2016-01-05,3.727
2016-01-06,4.958
2016-01-07,4.792
2016-01-08,4.875
2016-01-09,4.667
2016-01-10,5.045
2016-01-11,4.25
2016-01-12,4.083
2016-01-13,3.5
2016-01-14,2.5
2016-01-15,3.333
2016-01-16,4.696
2016-01-17,4.261
2016-01-18,5.25
2016-01-19,6.083
2016-01-20,5.042
2016-01-21,4.792
2016-01-22,3.167
2016-01-23,2.875
2016-01-24,2.913
2016-01-25,4.042
2016-01-26,4.792
2016-01-27,5.292
2016-01-28,5.917
2016-01-29,5.292
2016-01-30,4.636
2016-01-31,4.13
2016-02-01,4.583
2016-02-02,4.292
2016-02-03,4.917
2016-02-04,5.25
2016-02-05,4.417
2016-02-06,4.042
2016-02-07,5.304
2016-02-08,4.917
2016-02-09,3.542
2016-02-10,3.625
2016-02-11,3.417
2016-02-12,3.5
2016-02-13,4.136
2016-02-14,4.652
2016-02-15,4.833
2016-02-16,5.5
2016-02-17,5.167
2016-02-18,3.667
2016-02-19,3.625
2016-02-20,3.667
2016-02-21,3.391
2016-02-22,4.458
2016-02-23,4.5
2016-02-24,3.958
2016-02-25,4.292
2016-02-26,4.625
2016-02-27,5.0
2016-02-28,4.217
2016-03-01,4.75
2016-03-02,4.583
2016-03-03,4.75
2016-03-04,4.042
2016-03-05,4.167
2016-03-06,3.875
2016-03-07,3.826
2016-03-08,3.333
2016-03-09,3.75
2016-03-10,4.083
2016-03-11,3.708
2016-03-12,3.292
2016-03-13,5.111
2016-03-14,4.13
2016-03-15,3.773
2016-03-16,3.875
2016-03-17,4.417
2016-03-18,4.875
2016-03-19,4.167
2016-03-20,4.875
2016-03-21,4.174
2016-03-22,3.958
2016-03-23,4.625
2016-03-24,4.667
2016-03-25,4.083
2016-03-26,3.917
2016-03-27,4.682
2016-03-28,5.391
2016-03-29,5.333
2016-03-30,5.292
2016-03-31,4.875
2016-04-01,5.833
2016-04-02,4.542
2016-04-03,4.25
2016-04-04,4.667
2016-04-05,3.667
2016-04-06,3.833
2016-04-07,4.792
2016-04-08,4.125
2016-04-09,4.333
2016-04-10,3.917
2016-04-11,3.75
2016-04-12,4.045
2016-04-13,4.042
2016-04-14,4.625
2016-04-15,4.292
2016-04-16,3.625
2016-04-17,3.0
2016-04-18,4.167
2016-04-19,4.13
2016-04-20,4.25
2016-04-21,4.75
2016-04-22,4.333
2016-04-23,4.417
2016-04-24,4.167
2016-04-25,5.75
2016-04-26,4.818
2016-04-27,4.917
2016-04-28,3.917
2016-04-29,3.042
2016-04-30,3.375
2016-05-01,3.167
2016-05-02,3.583
2016-05-03,2.682
2016-05-04,2.958
2016-05-05,3.042
2016-05-06,4.0
2016-05-07,4.917
2016-05-08,4.0
2016-05-09,4.364
2016-05-10,5.583
2016-05-11,3.458
2016-05-12,3.917
2016-05-13,3.542
2016-05-14,4.042
2016-05-15,3.75
2016-05-16,3.522
2016-05-17,4.25
2016-05-18,4.667
2016-05-19,4.417
2016-05-20,3.958
2016-05-21,3.708
2016-05-22,3.833
2016-05-23,3.571
2016-05-24,3.333
2016-05-25,4.875
2016-05-26,4.958
2016-05-27,5.125
2016-05-28,5.375
2016-05-29,6.042
2016-05-30,5.609
2016-05-31,4.167
2016-06-01,4.0
2016-06-02,3.042
2016-06-03,3.375
2016-06-04,4.333
2016-06-05,2.958
2016-06-06,3.81
2016-06-07,4.333
2016-06-08,3.375
2016-06-09,3.417
2016-06-10,3.833
2016-06-11,3.542
2016-06-12,2.917
2016-06-13,4.13
2016-06-14,3.833
2016-06-15,3.375
2016-06-16,4.0
2016-06-17,3.917
2016-06-18,3.5
2016-06-19,2.875
2016-06-20,3.9
2016-06-21,3.958
2016-06-22,4.208
2016-06-23,3.167
2016-06-24,3.625
2016-06-25,3.958
2016-06-26,3.417
2016-06-27,4.318
2016-06-28,4.833
2016-06-29,5.375
2016-06-30,4.333
2016-07-01,3.75
2016-07-02,3.042
2016-07-03,2.292
2016-07-04,3.136
2016-07-05,3.167
2016-07-06,3.583
2016-07-07,2.958
2016-07-08,3.292
2016-07-09,3.875
2016-07-10,3.125
2016-07-11,4.087
2016-07-12,3.583
2016-07-13,3.708
2016-07-14,4.25
2016-07-15,4.625
2016-07-16,4.25
2016-07-17,4.042
2016-07-18,4.739
2016-07-19,4.955
2016-07-20,4.667
2016-07-21,4.5
2016-07-22,3.417
2016-07-23,3.125
2016-07-24,2.25
2016-07-25,2.333
2016-07-26,2.5
2016-07-27,2.167
2016-07-28,2.417
2016-07-29,2.083
2016-07-30,1.917
2016-07-31,1.625
2016-08-01,3.238
2016-08-02,4.958
2016-08-03,5.417
2016-08-04,4.958
2016-08-05,4.917
2016-08-06,4.042
2016-08-07,3.375
2016-08-08,3.636
2016-08-09,4.208
2016-08-10,5.042
2016-08-11,4.625
2016-08-12,5.154
2016-08-13,3.2
2016-08-14,3.167
2016-08-15,3.125
2016-08-16,3.167
2016-08-17,3.5
2016-08-18,4.0
2016-08-19,3.75
2016-08-20,3.708
2016-08-21,3.458
2016-08-22,3.333
2016-08-23,3.542
2016-08-24,3.826
2016-08-25,3.333
2016-08-26,3.0
2016-08-27,3.458
2016-08-28,3.292
2016-08-29,2.909
2016-08-30,3.125
2016-08-31,3.348
2016-09-01,5.333
2016-09-02,4.792
2016-09-03,3.958
2016-09-04,2.917
2016-09-05,3.5
2016-09-06,3.542
2016-09-07,4.304
2016-09-08,3.958
2016-09-09,4.25
2016-09-10,4.583
2016-09-11,4.0
2016-09-12,4.864
2016-09-13,3.583
2016-09-14,4.609
2016-09-15,4.542
2016-09-16,4.417
2016-09-17,3.417
2016-09-18,2.708
2016-09-19,3.042
2016-09-20,3.375
2016-09-21,4.348
2016-09-22,4.208
2016-09-23,5.25
2016-09-24,4.042
2016-09-25,3.917
2016-09-26,4.136
2016-09-27,3.667
2016-09-28,3.5
2016-09-29,4.5
2016-09-30,6.083
2016-10-01,5.625
2016-10-02,4.875
2016-10-03,4.318
2016-10-04,4.208
2016-10-05,3.625
2016-10-06,3.875
2016-10-07,4.125
2016-10-08,4.292
2016-10-09,3.25
2016-10-10,3.609
2016-10-11,4.136
2016-10-12,4.75
2016-10-13,4.25
2016-10-14,4.917
2016-10-15,4.25
2016-10-16,3.917
2016-10-17,4.583
2016-10-18,4.652
2016-10-19,4.708
2016-10-20,4.833
2016-10-21,4.5
2016-10-22,4.5
2016-10-23,3.833
2016-10-24,3.261
2016-10-25,4.565
2016-10-26,5.125
2016-10-27,4.0
2016-10-28,5.208
2016-10-29,3.5
2016-10-30,3.667
2016-10-31,4.708
2016-11-01,3.826
2016-11-02,4.417
2016-11-03,4.042
2016-11-04,4.5
2016-11-05,4.583
2016-11-06,3.833
2016-11-07,4.455
2016-11-08,4.696
2016-11-09,3.625
2016-11-10,5.083
2016-11-11,4.042
2016-11-12,4.958
2016-11-13,4.167
2016-11-14,5.667
2016-11-15,5.435
2016-11-16,4.625
2016-11-17,5.708
2016-11-18,6.087
2016-11-19,5.292
2016-11-20,5.583
2016-11-21,6.292
2016-11-22,6.0
2016-11-23,4.0
2016-11-24,3.583
2016-11-25,4.083
2016-11-26,4.833
2016-11-27,5.667
2016-11-28,5.25
2016-11-29,4.609
2016-11-30,5.542
2016-12-01,4.083
2016-12-02,4.917
2016-12-03,5.083
2016-12-04,5.917
2016-12-05,5.087
2016-12-06,4.0
2016-12-07,4.375
2016-12-08,5.208
2016-12-09,5.125
2016-12-10,4.917
2016-12-11,4.0
2016-12-12,5.708
2016-12-13,7.087
2016-12-14,4.917
2016-12-15,4.958
2016-12-16,3.917
2016-12-17,4.375
2016-12-18,4.5
2016-12-19,5.455
2016-12-20,7.522
2016-12-21,6.708
2016-12-22,4.333
2016-12-23,2.833
2016-12-24,4.375
2016-12-25,4.542
2016-12-26,5.375
2016-12-27,2.826
2016-12-28,3.292
2016-12-29,4.167
2016-12-30,3.958
2016-12-31,3.292
2017-01-01,4.292
2017-01-02,5.478
2017-01-03,4.875
2017-01-04,5.182
2017-01-05,6.083
2017-01-06,5.208
2017-01-07,5.708
2017-01-08,7.292
2017-01-09,5.458
2017-01-10,4.958
2017-01-11,4.25
2017-01-12,4.958
2017-01-13,5.542
2017-01-14,5.375
2017-01-15,8.0
2017-01-16,7.958
2017-01-17,7.083
2017-01-18,5.792
2017-01-19,7.875
2017-01-20,7.458
2017-01-21,6.375
2017-01-22,7.167
2017-01-23,5.375
2017-01-24,4.125
2017-01-25,5.333
2017-01-26,4.5
2017-01-27,5.083
2017-01-28,5.292
2017-01-29,5.783
2017-01-30,5.167
2017-01-31,5.25
2017-02-01,7.917
2017-02-02,7.708
2017-02-03,5.833
2017-02-04,3.375
2017-02-05,4.292
2017-02-06,4.542
2017-02-07,5.292
2017-02-08,5.917
2017-02-09,8.125
2017-02-10,8.75
2017-02-11,4.125
2017-02-12,4.375
2017-02-13,5.091
2017-02-14,5.0
2017-02-15,8.792
2017-02-16,8.25
2017-02-17,4.333
2017-02-18,4.917
2017-02-19,6.5
2017-02-20,6.958
2017-02-21,6.333
2017-02-22,5.417
2017-02-23,5.917
2017-02-24,6.875
2017-02-25,6.375
2017-02-26,7.125
2017-02-27,6.13
2017-02-28,5.583
2017-03-01,4.917
2017-03-02,6.208
2017-03-03,6.375
2017-03-04,5.958
2017-03-05,5.292
2017-03-06,3.708
2017-03-07,5.542
2017-03-08,5.375
2017-03-09,3.917
2017-03-10,3.708
2017-03-11,4.917
2017-03-12,6.136
2017-03-13,6.5
2017-03-14,4.958
2017-03-15,4.458
2017-03-16,4.375
2017-03-17,7.083
2017-03-18,5.375
2017-03-19,7.5
2017-03-20,4.042
2017-03-21,4.792
2017-03-22,4.458
2017-03-23,4.792
2017-03-24,4.833
2017-03-25,6.333
2017-03-26,6.136
2017-03-27,5.833
2017-03-28,6.25
2017-03-29,5.833
2017-03-30,4.833
2017-03-31,5.0
2017-04-01,4.208
2017-04-02,3.583
2017-04-03,4.292
2017-04-04,5.348
2017-04-05,4.458
2017-04-06,4.125
2017-04-07,4.792
2017-04-08,5.708
2017-04-09,4.375
2017-04-10,5.136
2017-04-11,4.304
2017-04-12,3.708
2017-04-13,4.375
2017-04-14,3.667
2017-04-15,3.083
2017-04-16,3.25
2017-04-17,4.25
2017-04-18,3.783
2017-04-19,3.75
2017-04-20,4.917
2017-04-21,5.042
2017-04-22,4.083
2017-04-23,3.583
2017-04-24,3.417
2017-04-25,3.238
2017-04-26,3.5
2017-04-27,3.583
2017-04-28,3.792
2017-04-29,3.792
2017-04-30,3.458
2017-05-01,4.208
2017-05-02,4.13
2017-05-03,3.333
2017-05-04,2.917
2017-05-05,2.542
2017-05-06,3.542
2017-05-07,3.083
2017-05-08,3.864
2017-05-09,4.261
2017-05-10,4.208
2017-05-11,3.875
2017-05-12,4.125
2017-05-13,3.833
2017-05-14,3.208
2017-05-15,3.208
2017-05-16,4.043
2017-05-17,3.708
2017-05-18,3.833
2017-05-19,3.792
2017-05-20,3.667
2017-05-21,3.208
2017-05-22,3.227
2017-05-23,3.043
2017-05-24,3.875
2017-05-25,3.75
2017-05-26,3.125
2017-05-27,2.792
2017-05-28,2.875
2017-05-29,3.625
2017-05-30,3.826
2017-05-31,3.542
2017-06-01,3.375
2017-06-02,3.125
2017-06-03,3.0
2017-06-04,2.75
2017-06-05,3.227
2017-06-06,3.826
2017-06-07,3.625
2017-06-08,3.583
2017-06-09,3.75
2017-06-10,4.333
2017-06-11,4.375
2017-06-12,3.125
2017-06-13,3.391
2017-06-14,3.167
2017-06-15,3.375
2017-06-16,4.083
2017-06-17,3.917
2017-06-18,3.375
2017-06-19,3.591
2017-06-20,3.522
2017-06-21,3.167
2017-06-22,3.417
2017-06-23,3.583
2017-06-24,4.417
2017-06-25,4.125
2017-06-26,4.5
2017-06-27,5.217
2017-06-28,5.792
2017-06-29,4.542
2017-06-30,3.708
2017-07-01,2.542
2017-07-02,2.167
2017-07-03,2.522
2017-07-04,2.739
2017-07-05,3.167
2017-07-06,3.625
2017-07-07,3.5
2017-07-08,2.708
2017-07-09,2.417
2017-07-10,3.125
2017-07-11,2.565
2017-07-12,3.0
2017-07-13,3.167
2017-07-14,3.208
2017-07-15,3.0
2017-07-16,2.208
2017-07-17,2.167
2017-07-18,2.619
2017-07-19,2.667
2017-07-20,3.083
2017-07-21,3.042
2017-07-22,2.542
2017-07-23,2.542
2017-07-24,3.167
2017-07-25,3.348
2017-07-26,4.25
2017-07-27,3.583
2017-07-28,3.5
2017-07-29,2.958
2017-07-30,2.958
2017-07-31,3.227
2017-08-01,3.522
2017-08-02,3.375
2017-08-03,3.458
2017-08-04,2.875
2017-08-05,2.833
2017-08-06,2.25
2017-08-07,2.417
2017-08-08,4.304
2017-08-09,4.458
2017-08-10,3.417
2017-08-11,3.083
2017-08-12,2.417
2017-08-13,2.667
2017-08-14,2.875
2017-08-15,3.217
2017-08-16,3.833
2017-08-17,3.455
2017-08-18,3.375
2017-08-19,2.875
2017-08-20,3.208
2017-08-21,3.273
2017-08-22,2.318
2017-08-23,2.375
2017-08-24,2.708
2017-08-25,2.458
2017-08-26,2.667
2017-08-27,2.875
2017-08-28,3.318
2017-08-29,4.182
2017-08-30,4.667
2017-08-31,4.208
2017-09-01,3.667
2017-09-02,3.708
2017-09-03,3.667
2017-09-04,5.125
2017-09-05,4.739
2017-09-06,4.667
2017-09-07,4.625
2017-09-08,4.208
2017-09-09,4.458
2017-09-10,3.833
2017-09-11,3.955
2017-09-12,4.273
2017-09-13,4.333
2017-09-14,5.042
2017-09-15,3.417
2017-09-16,4.917
2017-09-17,3.458
2017-09-18,3.458
2017-09-19,5.304
2017-09-20,6.083
2017-09-21,5.625
2017-09-22,6.208
2017-09-23,5.708
2017-09-24,4.833
2017-09-25,5.792
2017-09-26,5.0
2017-09-27,4.792
2017-09-28,3.833
2017-09-29,3.958
2017-09-30,4.042
2017-10-01,4.375
2017-10-02,4.417
2017-10-03,4.217
2017-10-04,3.083
2017-10-05,3.625
2017-10-06,5.125
2017-10-07,5.417
2017-10-08,4.292
2017-10-09,3.875
2017-10-10,4.35
2017-10-11,4.208
2017-10-12,4.625
2017-10-13,5.083
2017-10-14,4.208
2017-10-15,4.083
2017-10-16,4.792
2017-10-17,6.304
2017-10-18,5.625
2017-10-19,5.292
2017-10-20,5.917
2017-10-21,5.333
2017-10-22,1.917
2017-10-23,3.5
2017-10-24,4.478
2017-10-25,4.917
2017-10-26,5.208
2017-10-27,5.417
2017-10-28,5.625
2017-10-29,3.25
2017-10-30,3.375
2017-10-31,4.522
2017-11-01,4.125
2017-11-02,4.333
2017-11-03,3.75
2017-11-04,3.625
2017-11-05,4.333
2017-11-06,5.5
2017-11-07,5.087
2017-11-08,5.542
2017-11-09,6.417
2017-11-10,5.375
2017-11-11,3.5
2017-11-12,4.375
2017-11-13,5.25
2017-11-14,5.522
2017-11-15,4.833
2017-11-16,3.958
2017-11-17,5.417
2017-11-18,4.458
2017-11-19,2.708
2017-11-20,4.5
2017-11-21,5.087
2017-11-22,7.13
2017-11-23,3.667
2017-11-24,4.125
2017-11-25,5.25
2017-11-26,5.458
2017-11-27,8.333
2017-11-28,7.522
2017-11-29,8.958
2017-11-30,7.042
2017-12-01,4.875
2017-12-02,4.583
2017-12-03,5.458
2017-12-04,6.409
2017-12-05,3.87
2017-12-06,5.458
2017-12-07,6.0
2017-12-08,5.625
2017-12-09,5.042
2017-12-10,4.542
2017-12-11,4.333
2017-12-12,4.391
2017-12-13,5.458
2017-12-14,5.708
2017-12-15,6.958
2017-12-16,6.5
