date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,195.458,9.917,5.792,7.25,1.458,6.0,21.5,205.375
2011-01-02,190.87,5.261,3.875,4.917,1.042,5.0,9.917,196.13
2011-01-03,196.333,7.5,4.583,5.625,1.042,7.5,28.5,203.833
2011-01-04,192.708,5.167,3.292,4.25,0.958,5.333,15.792,197.875
2011-01-05,190.375,6.542,6.167,7.625,1.458,4.583,14.625,196.917
2011-01-06,194.625,10.875,9.565,12.87,3.304,3.87,10.217,205.5
2011-01-07,194.375,11.75,11.042,16.208,5.167,3.208,10.958,206.125
2011-01-08,195.333,9.667,9.417,12.333,2.917,5.917,10.083,205.0
2011-01-09,200.826,13.739,9.417,11.375,1.958,8.708,33.375,214.565
2011-01-10,202.5,14.292,11.208,15.292,4.083,8.542,43.125,216.792
2011-01-11,192.375,6.167,5.708,7.0,1.292,6.833,23.25,198.542
2011-01-12,196.5,10.292,11.042,15.333,4.292,4.667,9.042,206.792
2011-01-13,194.125,7.292,6.125,7.5,1.375,6.792,18.042,201.417
2011-01-14,194.667,9.958,8.25,10.5,2.25,8.125,31.25,204.625
2011-01-15,201.083,11.625,9.542,11.542,2.0,5.792,13.25,212.708
2011-01-16,194.522,10.826,10.792,13.125,2.333,4.375,9.167,205.348
2011-01-17,189.208,8.458,9.0,11.667,2.667,4.917,6.125,197.667
2011-01-18,195.333,14.417,14.522,20.435,5.913,5.87,12.565,209.75
2011-01-19,192.958,17.375,19.375,28.083,8.708,4.417,14.958,210.333
2011-01-20,187.0,6.792,7.333,8.542,1.208,3.542,6.125,193.792
2011-01-21,190.875,10.333,10.042,12.125,2.083,4.333,6.583,201.208
2011-01-22,192.333,7.792,4.625,6.458,1.833,3.75,9.0,200.125
2011-01-23,189.522,5.087,4.667,5.792,1.125,4.167,7.667,194.609
2011-01-24,189.875,4.792,5.333,6.625,1.292,4.417,7.625,194.667
2011-01-25,192.958,9.917,8.304,10.261,1.957,4.5,14.417,202.875
2011-01-26,192.458,8.042,8.375,10.333,1.958,4.375,8.458,200.5
2011-01-27,195.458,14.667,9.708,12.042,2.333,5.5,19.625,210.125
2011-01-28,195.458,11.75,8.333,11.292,2.958,6.708,31.125,207.208
2011-01-29,192.542,6.667,4.042,5.208,1.167,5.292,15.958,199.208
2011-01-30,192.913,8.0,7.542,9.333,1.792,5.25,16.583,200.913
2011-01-31,195.875,11.917,11.375,15.917,4.542,6.958,16.0,207.792
2011-02-01,193.625,8.208,5.417,6.75,1.333,6.652,20.478,201.833
2011-02-02,189.75,3.458,4.042,5.25,1.208,2.0,8.292,193.208
2011-02-03,190.833,4.667,4.625,5.833,1.208,2.167,6.833,195.5
2011-02-04,190.958,6.667,5.75,7.208,1.458,4.25,15.25,197.625
2011-02-05,196.292,11.417,8.458,10.5,2.042,6.417,27.333,207.708
2011-02-06,197.174,16.261,17.542,24.458,6.917,5.833,35.583,213.435
2011-02-07,192.583,7.125,7.833,9.417,1.583,4.375,15.167,199.708
2011-02-08,189.458,3.375,3.333,4.458,1.125,3.167,7.083,192.833
2011-02-09,190.375,5.625,6.167,7.833,1.667,3.958,9.542,196.0
2011-02-10,194.292,10.292,9.875,13.5,3.625,4.208,13.375,204.583
2011-02-11,193.625,7.875,7.417,9.625,2.208,5.542,12.125,201.5
2011-02-12,193.87,8.391,7.667,9.708,2.042,5.875,9.208,202.261
2011-02-13,193.583,14.833,17.667,23.417,5.75,4.542,15.417,208.417
2011-02-14,196.25,20.083,18.917,26.125,7.208,4.391,12.696,216.333
2011-02-15,196.208,13.208,12.0,16.375,4.375,3.958,16.125,209.417
2011-02-16,192.125,8.958,7.875,10.042,2.167,4.458,15.375,201.083
2011-02-17,190.167,4.75,3.625,4.708,1.083,4.583,12.958,194.917
2011-02-18,192.167,5.0,4.375,5.583,1.208,3.917,8.75,197.167
2011-02-19,192.348,6.348,4.958,6.292,1.333,3.833,12.625,198.696
2011-02-20,193.5,9.25,10.348,13.609,3.261,5.708,12.667,202.75
2011-02-21,194.333,14.375,13.167,16.708,3.542,7.583,16.792,208.708
2011-02-22,195.625,14.125,15.125,20.375,5.25,4.5,10.667,209.75
2011-02-23,200.875,15.083,13.0,18.458,5.458,5.458,18.0,215.958
2011-02-24,193.042,7.833,5.958,7.333,1.375,9.292,32.583,200.875
2011-02-25,193.696,8.826,6.583,7.875,1.292,5.792,27.417,202.522
2011-02-26,192.333,6.875,5.042,6.333,1.292,4.333,7.792,199.208
2011-02-27,196.625,9.625,8.417,11.333,2.917,4.375,10.25,206.25
2011-02-28,196.25,9.958,8.208,9.917,1.708,3.958,8.083,206.208
2011-03-01,198.875,17.375,20.087,28.13,8.043,4.826,16.045,216.25
2011-03-02,195.125,15.958,15.25,23.042,7.792,3.917,11.833,211.083
2011-03-03,192.0,7.304,6.167,7.875,1.708,5.958,15.875,199.304
2011-03-04,200.25,8.75,7.833,9.417,1.583,4.625,19.292,209.0
2011-03-05,204.292,14.542,16.167,21.417,5.25,5.25,9.583,218.833
2011-03-06,200.708,15.625,13.667,20.75,7.083,5.333,19.125,216.333
2011-03-07,200.208,10.208,7.333,9.083,1.75,5.958,37.208,210.417
2011-03-08,202.083,13.458,10.792,14.25,3.458,5.125,40.0,215.542
2011-03-09,201.0,11.292,7.875,9.542,1.667,4.583,27.125,212.292
2011-03-10,193.522,6.391,3.708,4.708,1.0,3.917,12.167,199.913
2011-03-11,196.125,6.583,3.042,4.083,1.042,7.667,28.5,202.708
2011-03-12,192.625,3.958,3.708,5.208,1.5,4.708,10.667,196.583
2011-03-13,195.0,7.875,9.042,11.958,2.917,7.417,13.542,202.875
2011-03-14,197.792,10.792,9.458,12.292,2.833,6.958,15.167,208.583
2011-03-15,196.682,10.727,7.5,9.417,1.917,9.125,35.917,207.409
2011-03-16,199.478,15.261,16.583,20.708,4.125,6.217,27.391,214.739
2011-03-17,192.708,14.375,9.917,12.25,2.333,4.083,14.208,207.083
2011-03-18,197.708,12.583,5.375,6.833,1.458,3.75,21.708,210.292
2011-03-19,193.542,22.292,5.609,7.0,1.391,3.833,11.125,215.833
2011-03-20,198.5,12.542,7.458,10.458,3.0,5.417,18.417,211.042
2011-03-21,195.417,10.458,8.542,10.625,2.083,7.25,20.875,205.875
2011-03-22,199.375,15.375,12.792,15.833,3.042,11.125,20.792,214.75
2011-03-23,199.826,18.174,20.125,24.375,4.25,6.0,20.458,218.0
2011-03-24,192.667,5.5,1.958,2.958,1.0,5.583,27.917,198.167
2011-03-25,194.292,4.042,1.875,2.875,1.0,4.708,14.625,198.333
2011-03-26,194.167,4.0,4.0,5.217,1.217,4.565,12.87,198.167
2011-03-27,195.667,8.625,8.708,10.833,2.125,7.125,15.792,204.292
2011-03-28,192.917,6.458,4.0,5.25,1.25,6.5,27.167,199.375
2011-03-29,196.25,9.0,5.958,7.792,1.833,7.458,29.417,205.25
2011-03-30,190.783,6.435,2.75,3.75,1.0,7.917,24.75,197.217
2011-03-31,191.391,4.609,2.739,3.739,1.0,4.739,17.652,196.0
2011-04-01,195.833,15.708,12.625,15.75,3.125,9.625,44.042,211.542
2011-04-02,191.5,9.5,6.25,8.083,1.833,6.75,27.375,201.0
2011-04-03,191.417,7.667,6.625,8.5,1.875,5.375,19.958,199.083
2011-04-04,189.625,6.458,6.583,8.542,1.958,6.042,8.0,196.083
2011-04-05,193.0,11.333,9.833,12.583,2.75,6.542,15.5,204.333
2011-04-06,189.208,8.292,4.565,6.217,1.652,4.292,11.958,197.5
2011-04-07,184.913,11.957,2.042,3.083,1.042,3.208,11.667,196.87
2011-04-08,188.125,9.792,8.0,9.542,1.542,2.667,16.375,197.917
2011-04-09,190.708,9.625,5.417,6.792,1.375,4.5,30.708,200.333
2011-04-10,194.5,13.292,7.708,9.708,2.0,8.208,28.208,207.792
2011-04-11,192.833,10.833,5.667,7.125,1.458,6.167,29.375,203.667
2011-04-12,191.958,9.667,7.208,9.0,1.792,6.125,23.417,201.625
