date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,69.0,53.542,38.0,16.261,19.957,3.696,1.391,15.292,8.1,2.867,-0.4
2011-01-02,75.0,53.208,31.0,11.75,14.542,2.792,1.542,7.042,11.0,3.475,-1.0
2011-01-03,62.0,43.625,20.0,11.917,14.625,2.708,1.167,2.833,10.5,2.662,-3.5
2011-01-04,68.0,52.792,32.0,14.083,17.792,3.708,1.583,5.958,9.2,2.321,-2.8
2011-01-05,54.0,38.042,20.0,17.667,26.0,8.333,1.625,3.542,8.9,2.029,-3.4
2011-01-06,68.0,50.792,27.0,24.25,40.625,16.375,2.0,6.708,9.8,2.275,-3.7
2011-01-07,74.0,46.458,17.0,16.458,28.708,12.25,2.042,4.958,8.7,1.971,-3.6
2011-01-08,62.0,42.958,22.0,11.826,15.826,4.0,1.304,3.833,9.3,2.346,-3.9
2011-01-09,67.0,51.5,33.0,19.583,30.417,10.833,1.333,11.542,9.0,2.858,-1.9
2011-01-10,76.0,59.667,36.0,25.833,43.25,17.417,1.292,14.375,9.9,3.058,-2.8
2011-01-11,78.0,52.833,31.0,15.958,31.583,15.625,1.292,11.75,9.0,3.054,-0.8
2011-01-12,59.0,39.5,23.0,21.625,30.042,8.417,1.458,6.958,6.3,1.154,-3.4
2011-01-13,70.0,54.0,32.0,27.042,54.292,27.25,1.708,12.917,10.5,2.267,-3.8
2011-01-14,75.0,54.25,35.0,23.958,48.75,24.792,1.625,11.625,6.8,0.871,-3.9
2011-01-15,70.0,55.083,40.0,20.348,30.652,10.304,1.609,14.75,5.2,0.967,-3.1
2011-01-16,57.0,46.783,37.0,23.773,30.409,6.636,2.0,14.455,4.1,1.917,0.1
2011-01-17,64.0,48.542,31.0,23.25,35.458,12.208,1.958,15.875,6.8,2.108,-1.7
2011-01-18,75.0,57.708,37.0,32.458,69.333,36.875,2.0,22.75,8.5,1.829,-4.2
2011-01-19,80.0,61.333,40.0,21.458,39.208,17.75,1.958,17.083,8.6,4.029,-1.2
2011-01-20,86.0,82.625,74.0,10.708,12.125,1.417,1.0,8.083,1.9,1.05,0.3
2011-01-21,87.0,83.625,78.0,12.167,14.292,2.125,1.0,3.458,2.9,1.888,0.8
2011-01-22,87.0,81.625,74.0,12.0,15.87,3.87,1.0,6.25,8.0,4.696,2.9
2011-01-23,86.0,81.917,78.0,21.917,43.208,21.292,1.125,9.583,6.1,3.354,0.1
2011-01-24,84.0,69.25,46.0,20.875,27.333,6.458,1.042,7.167,4.5,0.129,-3.2
2011-01-25,81.0,61.333,34.0,19.75,30.583,10.833,1.208,6.458,7.1,1.438,-2.8
2011-01-26,71.0,54.333,33.0,20.25,33.0,12.75,1.375,7.917,5.3,0.1,-3.7
2011-01-27,71.0,52.917,38.0,19.25,28.542,9.292,1.542,8.833,6.0,0.525,-4.7
2011-01-28,76.0,52.583,34.0,15.5,23.542,8.042,1.5,10.792,5.2,-0.279,-4.5
2011-01-29,63.0,40.083,22.0,10.565,11.826,1.261,1.87,6.417,6.0,0.862,-3.0
2011-01-30,63.0,45.417,25.0,19.826,29.783,9.957,1.476,7.826,6.2,0.146,-5.3
2011-01-31,67.0,50.5,34.0,21.5,35.875,14.375,1.167,9.167,8.4,1.2,-5.1
2011-02-01,68.0,44.667,22.0,15.583,25.583,10.0,2.292,11.0,11.9,3.246,-4.7
2011-02-02,58.0,36.208,18.0,15.958,25.458,9.5,1.375,5.333,3.8,-0.204,-3.8
2011-02-03,61.0,41.042,20.0,19.375,25.625,6.25,1.417,6.292,6.3,0.258,-5.3
2011-02-04,56.0,40.708,22.0,23.375,32.042,8.667,1.208,11.25,10.6,2.717,-3.2
2011-02-05,71.0,53.542,31.0,21.391,28.522,7.13,1.913,15.333,8.3,2.067,-3.5
2011-02-06,84.0,77.542,70.0,29.208,55.417,26.208,1.0,33.375,4.4,2.417,-0.6
2011-02-07,88.0,85.125,80.0,26.042,47.167,21.125,1.0,24.542,8.9,6.429,3.6
